"plh0206i04","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2014","higher education","Male","","","",""
"2 on scale 1-7 ","2014","higher education","Female","","","",""
"3 on scale 1-7 ","2014","in school","Male","","","",""
"3 on scale 1-7 ","2014","in school","Female","","","",""
"3 on scale 1-7 ","2014","inadequately","Male","","","",""
"3 on scale 1-7 ","2014","inadequately","Female","","","",""
"3 on scale 1-7 ","2014","general elemantary","Male","","","",""
"3 on scale 1-7 ","2014","general elemantary","Female","","","",""
"3 on scale 1-7 ","2014","middle vocational","Male","","","",""
"3 on scale 1-7 ","2014","middle vocational","Female","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2014","higher vocational","Male","","","",""
"3 on scale 1-7 ","2014","higher vocational","Female","","","",""
"3 on scale 1-7 ","2014","higher education","Male","","","",""
"3 on scale 1-7 ","2014","higher education","Female","","","",""
"4 on scale 1-7","2014","in school","Male","","","",""
"4 on scale 1-7","2014","in school","Female","","","",""
"4 on scale 1-7","2014","inadequately","Male","","","",""
"4 on scale 1-7","2014","inadequately","Female","","","",""
"4 on scale 1-7","2014","general elemantary","Male","","","",""
"4 on scale 1-7","2014","general elemantary","Female","","","",""
"4 on scale 1-7","2014","middle vocational","Male","","","",""
"4 on scale 1-7","2014","middle vocational","Female","","","",""
"4 on scale 1-7","2014","vocational + Abi","Male","","","",""
"4 on scale 1-7","2014","vocational + Abi","Female","","","",""
"4 on scale 1-7","2014","higher vocational","Male","","","",""
"4 on scale 1-7","2014","higher vocational","Female","","","",""
"4 on scale 1-7","2014","higher education","Male","","","",""
"4 on scale 1-7","2014","higher education","Female","","","",""
"5 on scale 1-7","2014","in school","Male","","","",""
"5 on scale 1-7","2014","in school","Female","","","",""
"5 on scale 1-7","2014","inadequately","Male","","","",""
"5 on scale 1-7","2014","inadequately","Female","","","",""
"5 on scale 1-7","2014","general elemantary","Male","","","",""
"5 on scale 1-7","2014","general elemantary","Female","","","",""
"5 on scale 1-7","2014","middle vocational","Male","","","",""
"5 on scale 1-7","2014","middle vocational","Female","","","",""
"5 on scale 1-7","2014","vocational + Abi","Male","","","",""
"5 on scale 1-7","2014","vocational + Abi","Female","","","",""
"5 on scale 1-7","2014","higher vocational","Male","","","",""
"5 on scale 1-7","2014","higher vocational","Female","","","",""
"5 on scale 1-7","2014","higher education","Male","","","",""
"5 on scale 1-7","2014","higher education","Female","","","",""
"6 on scale 1-7","2014","in school","Male","","","",""
"6 on scale 1-7","2014","in school","Female","","","",""
"6 on scale 1-7","2014","inadequately","Male","","","",""
"6 on scale 1-7","2014","inadequately","Female","","","",""
"6 on scale 1-7","2014","general elemantary","Male","","","",""
"6 on scale 1-7","2014","general elemantary","Female","","","",""
"6 on scale 1-7","2014","middle vocational","Male","","","",""
"6 on scale 1-7","2014","middle vocational","Female","","","",""
"6 on scale 1-7","2014","vocational + Abi","Male","","","",""
"6 on scale 1-7","2014","vocational + Abi","Female","","","",""
"6 on scale 1-7","2014","higher vocational","Male","","","",""
"6 on scale 1-7","2014","higher vocational","Female","","","",""
"6 on scale 1-7","2014","higher education","Male","","","",""
"6 on scale 1-7","2014","higher education","Female","","","",""
"7 Strongly agree","2014","in school","Male","","","",""
"7 Strongly agree","2014","in school","Female","","","",""
"7 Strongly agree","2014","inadequately","Male","","","",""
"7 Strongly agree","2014","inadequately","Female","","","",""
"7 Strongly agree","2014","general elemantary","Male","","","",""
"7 Strongly agree","2014","general elemantary","Female","","","",""
"7 Strongly agree","2014","middle vocational","Male","","","",""
"7 Strongly agree","2014","middle vocational","Female","","","",""
"7 Strongly agree","2014","vocational + Abi","Male","","","",""
"7 Strongly agree","2014","vocational + Abi","Female","","","",""
"7 Strongly agree","2014","higher vocational","Male","","","",""
"7 Strongly agree","2014","higher vocational","Female","","","",""
"7 Strongly agree","2014","higher education","Male","","","",""
"7 Strongly agree","2014","higher education","Female","","","",""
"1 Strongly disagree","2015","in school","Male","","","",""
"1 Strongly disagree","2015","in school","Female","","","",""
"1 Strongly disagree","2015","inadequately","Male","","","",""
"1 Strongly disagree","2015","inadequately","Female","","","",""
"1 Strongly disagree","2015","general elemantary","Male","","","",""
"1 Strongly disagree","2015","general elemantary","Female","","","",""
"1 Strongly disagree","2015","middle vocational","Male","30","0.00601496659287101","0.00396756058560384","0.00806237260013819"
"1 Strongly disagree","2015","middle vocational","Female","49","0.00952785120060808","0.00720018235898208","0.0118555200422341"
"1 Strongly disagree","2015","vocational + Abi","Male","","","",""
"1 Strongly disagree","2015","vocational + Abi","Female","","","",""
"1 Strongly disagree","2015","higher vocational","Male","","","",""
"1 Strongly disagree","2015","higher vocational","Female","","","",""
"1 Strongly disagree","2015","higher education","Male","","","",""
"1 Strongly disagree","2015","higher education","Female","31","0.00864348080991642","0.00544521658161457","0.0118417450382183"
"2 on scale 1-7 ","2015","in school","Male","","","",""
"2 on scale 1-7 ","2015","in school","Female","","","",""
"2 on scale 1-7 ","2015","inadequately","Male","","","",""
"2 on scale 1-7 ","2015","inadequately","Female","","","",""
"2 on scale 1-7 ","2015","general elemantary","Male","","","",""
"2 on scale 1-7 ","2015","general elemantary","Female","","","",""
"2 on scale 1-7 ","2015","middle vocational","Male","42","0.00610731500825285","0.00404434768754333","0.00817028232896238"
"2 on scale 1-7 ","2015","middle vocational","Female","83","0.0150695592768188","0.0121504145194113","0.0179887040342263"
"2 on scale 1-7 ","2015","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2015","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2015","higher vocational","Male","","","",""
"2 on scale 1-7 ","2015","higher vocational","Female","","","",""
"2 on scale 1-7 ","2015","higher education","Male","","","",""
"2 on scale 1-7 ","2015","higher education","Female","37","0.0110359374066164","0.00742641335035132","0.0146454614628814"
"3 on scale 1-7 ","2015","in school","Male","","","",""
"3 on scale 1-7 ","2015","in school","Female","","","",""
"3 on scale 1-7 ","2015","inadequately","Male","","","",""
"3 on scale 1-7 ","2015","inadequately","Female","","","",""
"3 on scale 1-7 ","2015","general elemantary","Male","","","",""
"3 on scale 1-7 ","2015","general elemantary","Female","41","0.0267515748292199","0.019232390939182","0.0342707587192577"
"3 on scale 1-7 ","2015","middle vocational","Male","108","0.018162727758724","0.0146267645726515","0.0216986909447965"
"3 on scale 1-7 ","2015","middle vocational","Female","145","0.0228411980663267","0.0192615148940822","0.0264208812385712"
"3 on scale 1-7 ","2015","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2015","vocational + Abi","Female","31","0.0250660431621638","0.0167053829250871","0.0334267033992406"
"3 on scale 1-7 ","2015","higher vocational","Male","","","",""
"3 on scale 1-7 ","2015","higher vocational","Female","","","",""
"3 on scale 1-7 ","2015","higher education","Male","73","0.0205281047734667","0.0156151414825279","0.0254410680644054"
"3 on scale 1-7 ","2015","higher education","Female","96","0.0297793603310699","0.0239065225074345","0.0356521981547053"
"4 on scale 1-7","2015","in school","Male","","","",""
"4 on scale 1-7","2015","in school","Female","","","",""
"4 on scale 1-7","2015","inadequately","Male","","","",""
"4 on scale 1-7","2015","inadequately","Female","","","",""
"4 on scale 1-7","2015","general elemantary","Male","89","0.078123847706042","0.0627002270123859","0.0935474683996982"
"4 on scale 1-7","2015","general elemantary","Female","159","0.0883370013709979","0.0751127022101238","0.101561300531872"
"4 on scale 1-7","2015","middle vocational","Male","452","0.0772222125146571","0.0701538774730036","0.0842905475563105"
"4 on scale 1-7","2015","middle vocational","Female","573","0.0834700294914388","0.076842659834842","0.0900973991480357"
"4 on scale 1-7","2015","vocational + Abi","Male","66","0.0864310311663956","0.0670916229384096","0.105770439394382"
"4 on scale 1-7","2015","vocational + Abi","Female","117","0.103781412157791","0.0874705526811027","0.12009227163448"
"4 on scale 1-7","2015","higher vocational","Male","64","0.0703615143696921","0.0540981300587846","0.0866248986805996"
"4 on scale 1-7","2015","higher vocational","Female","55","0.110260040205195","0.0849652509829062","0.135554829427484"
"4 on scale 1-7","2015","higher education","Male","224","0.0711790099415556","0.0622702945643254","0.0800877253187858"
"4 on scale 1-7","2015","higher education","Female","245","0.0778308227040723","0.0685745491112545","0.08708709629689"
"5 on scale 1-7","2015","in school","Male","33","0.249095752242551","0.183890860214787","0.314300644270316"
"5 on scale 1-7","2015","in school","Female","34","0.189158995496554","0.136063668599727","0.242254322393382"
"5 on scale 1-7","2015","inadequately","Male","33","0.154266537562336","0.105413556852294","0.203119518272379"
"5 on scale 1-7","2015","inadequately","Female","42","0.158203733287607","0.117113497031674","0.19929396954354"
"5 on scale 1-7","2015","general elemantary","Male","156","0.12902188520176","0.109755796893911","0.14828797350961"
"5 on scale 1-7","2015","general elemantary","Female","240","0.144729282773183","0.128334178581819","0.161124386964547"
"5 on scale 1-7","2015","middle vocational","Male","891","0.168004436090562","0.158104820731842","0.177904051449282"
"5 on scale 1-7","2015","middle vocational","Female","1048","0.163011756702993","0.154161176972614","0.171862336433371"
"5 on scale 1-7","2015","vocational + Abi","Male","115","0.164354308925441","0.138848488348705","0.189860129502177"
"5 on scale 1-7","2015","vocational + Abi","Female","200","0.164497320585204","0.144670027682054","0.184324613488354"
"5 on scale 1-7","2015","higher vocational","Male","186","0.185038801415648","0.160345101985864","0.209732500845433"
"5 on scale 1-7","2015","higher vocational","Female","103","0.168500081164647","0.138271232498436","0.198728929830858"
"5 on scale 1-7","2015","higher education","Male","660","0.218330000269421","0.20401664234229","0.232643358196552"
"5 on scale 1-7","2015","higher education","Female","565","0.181924291755447","0.16859530408986","0.195253279421034"
"6 on scale 1-7","2015","in school","Male","70","0.350604601830246","0.278664980393002","0.42254422326749"
"6 on scale 1-7","2015","in school","Female","75","0.339774401244017","0.275562363037322","0.403986439450712"
"6 on scale 1-7","2015","inadequately","Male","58","0.303812073276473","0.241610094374967","0.366014052177978"
"6 on scale 1-7","2015","inadequately","Female","71","0.285035430448702","0.234205623461339","0.335865237436064"
"6 on scale 1-7","2015","general elemantary","Male","312","0.286447901179628","0.260464625578189","0.312431176781067"
"6 on scale 1-7","2015","general elemantary","Female","518","0.309131684567099","0.287596253336604","0.330667115797594"
"6 on scale 1-7","2015","middle vocational","Male","1836","0.351649129417521","0.339005921986646","0.364292336848396"
"6 on scale 1-7","2015","middle vocational","Female","2251","0.334224472976714","0.322921684161633","0.345527261791795"
"6 on scale 1-7","2015","vocational + Abi","Male","288","0.406006486104603","0.372208174852024","0.439804797357183"
"6 on scale 1-7","2015","vocational + Abi","Female","434","0.334703618468223","0.309466029139986","0.35994120779646"
"6 on scale 1-7","2015","higher vocational","Male","374","0.387943684477303","0.356957626920273","0.418929742034334"
"6 on scale 1-7","2015","higher vocational","Female","210","0.370441976090658","0.331441633545696","0.409442318635619"
"6 on scale 1-7","2015","higher education","Male","1303","0.416375606232962","0.399295818901433","0.433455393564491"
"6 on scale 1-7","2015","higher education","Female","1134","0.363636486476836","0.347016087952797","0.380256885000876"
"7 Strongly agree","2015","in school","Male","46","0.219132260352289","0.156766440130821","0.281498080573757"
"7 Strongly agree","2015","in school","Female","68","0.328058069299676","0.264405464334816","0.391710674264536"
"7 Strongly agree","2015","inadequately","Male","98","0.446191352504971","0.378958910702444","0.513423794307497"
"7 Strongly agree","2015","inadequately","Female","153","0.43385299758758","0.37804933757514","0.48965665760002"
"7 Strongly agree","2015","general elemantary","Male","561","0.462834742175716","0.434178108808019","0.491491375543413"
"7 Strongly agree","2015","general elemantary","Female","783","0.414819349903926","0.391860049188483","0.437778650619369"
"7 Strongly agree","2015","middle vocational","Male","2120","0.372839212617413","0.360035153218056","0.385643272016769"
"7 Strongly agree","2015","middle vocational","Female","2542","0.371855132285101","0.360274843924282","0.38343542064592"
"7 Strongly agree","2015","vocational + Abi","Male","316","0.323052699098839","0.290867827462678","0.355237570735"
"7 Strongly agree","2015","vocational + Abi","Female","532","0.361815501205511","0.336115875694453","0.387515126716569"
"7 Strongly agree","2015","higher vocational","Male","303","0.331050799276366","0.301126073567251","0.360975524985482"
"7 Strongly agree","2015","higher vocational","Female","194","0.313053779623431","0.275602963296606","0.350504595950255"
"7 Strongly agree","2015","higher education","Male","897","0.263524727800823","0.248260920543511","0.278788535058135"
"7 Strongly agree","2015","higher education","Female","1110","0.327149620516041","0.31093945189746","0.343359789134622"
"1 Strongly disagree","2016","in school","Male","","","",""
"1 Strongly disagree","2016","in school","Female","","","",""
"1 Strongly disagree","2016","inadequately","Male","","","",""
"1 Strongly disagree","2016","inadequately","Female","","","",""
"1 Strongly disagree","2016","general elemantary","Male","","","",""
"1 Strongly disagree","2016","general elemantary","Female","","","",""
"1 Strongly disagree","2016","middle vocational","Male","","","",""
"1 Strongly disagree","2016","middle vocational","Female","","","",""
"1 Strongly disagree","2016","vocational + Abi","Male","","","",""
"1 Strongly disagree","2016","vocational + Abi","Female","","","",""
"1 Strongly disagree","2016","higher vocational","Male","","","",""
"1 Strongly disagree","2016","higher vocational","Female","","","",""
"1 Strongly disagree","2016","higher education","Male","","","",""
"1 Strongly disagree","2016","higher education","Female","","","",""
"2 on scale 1-7 ","2016","in school","Male","","","",""
"2 on scale 1-7 ","2016","in school","Female","","","",""
"2 on scale 1-7 ","2016","inadequately","Male","","","",""
"2 on scale 1-7 ","2016","inadequately","Female","","","",""
"2 on scale 1-7 ","2016","general elemantary","Male","","","",""
"2 on scale 1-7 ","2016","general elemantary","Female","","","",""
"2 on scale 1-7 ","2016","middle vocational","Male","","","",""
"2 on scale 1-7 ","2016","middle vocational","Female","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2016","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2016","higher vocational","Male","","","",""
"2 on scale 1-7 ","2016","higher vocational","Female","","","",""
"2 on scale 1-7 ","2016","higher education","Male","","","",""
"2 on scale 1-7 ","2016","higher education","Female","","","",""
"3 on scale 1-7 ","2016","in school","Male","","","",""
"3 on scale 1-7 ","2016","in school","Female","","","",""
"3 on scale 1-7 ","2016","inadequately","Male","","","",""
"3 on scale 1-7 ","2016","inadequately","Female","","","",""
"3 on scale 1-7 ","2016","general elemantary","Male","","","",""
"3 on scale 1-7 ","2016","general elemantary","Female","","","",""
"3 on scale 1-7 ","2016","middle vocational","Male","","","",""
"3 on scale 1-7 ","2016","middle vocational","Female","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2016","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2016","higher vocational","Male","","","",""
"3 on scale 1-7 ","2016","higher vocational","Female","","","",""
"3 on scale 1-7 ","2016","higher education","Male","","","",""
"3 on scale 1-7 ","2016","higher education","Female","","","",""
"4 on scale 1-7","2016","in school","Male","","","",""
"4 on scale 1-7","2016","in school","Female","","","",""
"4 on scale 1-7","2016","inadequately","Male","","","",""
"4 on scale 1-7","2016","inadequately","Female","","","",""
"4 on scale 1-7","2016","general elemantary","Male","","","",""
"4 on scale 1-7","2016","general elemantary","Female","","","",""
"4 on scale 1-7","2016","middle vocational","Male","","","",""
"4 on scale 1-7","2016","middle vocational","Female","","","",""
"4 on scale 1-7","2016","vocational + Abi","Male","","","",""
"4 on scale 1-7","2016","vocational + Abi","Female","","","",""
"4 on scale 1-7","2016","higher vocational","Male","","","",""
"4 on scale 1-7","2016","higher vocational","Female","","","",""
"4 on scale 1-7","2016","higher education","Male","","","",""
"4 on scale 1-7","2016","higher education","Female","","","",""
"5 on scale 1-7","2016","in school","Male","","","",""
"5 on scale 1-7","2016","in school","Female","","","",""
"5 on scale 1-7","2016","inadequately","Male","","","",""
"5 on scale 1-7","2016","inadequately","Female","","","",""
"5 on scale 1-7","2016","general elemantary","Male","","","",""
"5 on scale 1-7","2016","general elemantary","Female","","","",""
"5 on scale 1-7","2016","middle vocational","Male","","","",""
"5 on scale 1-7","2016","middle vocational","Female","","","",""
"5 on scale 1-7","2016","vocational + Abi","Male","","","",""
"5 on scale 1-7","2016","vocational + Abi","Female","","","",""
"5 on scale 1-7","2016","higher vocational","Male","","","",""
"5 on scale 1-7","2016","higher vocational","Female","","","",""
"5 on scale 1-7","2016","higher education","Male","","","",""
"5 on scale 1-7","2016","higher education","Female","","","",""
"6 on scale 1-7","2016","in school","Male","","","",""
"6 on scale 1-7","2016","in school","Female","","","",""
"6 on scale 1-7","2016","inadequately","Male","73","0.131515507059871","0.109411071034952","0.153619943084791"
"6 on scale 1-7","2016","inadequately","Female","44","0.094100232509815","0.0715505423090802","0.11664992271055"
"6 on scale 1-7","2016","general elemantary","Male","49","0.127938814348601","0.0996876997059632","0.15618992899124"
"6 on scale 1-7","2016","general elemantary","Female","","","",""
"6 on scale 1-7","2016","middle vocational","Male","45","0.134192907504995","0.104639130514498","0.163746684495493"
"6 on scale 1-7","2016","middle vocational","Female","","","",""
"6 on scale 1-7","2016","vocational + Abi","Male","","","",""
"6 on scale 1-7","2016","vocational + Abi","Female","","","",""
"6 on scale 1-7","2016","higher vocational","Male","","","",""
"6 on scale 1-7","2016","higher vocational","Female","","","",""
"6 on scale 1-7","2016","higher education","Male","47","0.180828608391334","0.147025675899641","0.214631540883027"
"6 on scale 1-7","2016","higher education","Female","","","",""
"7 Strongly agree","2016","in school","Male","","","",""
"7 Strongly agree","2016","in school","Female","","","",""
"7 Strongly agree","2016","inadequately","Male","776","0.757017621627462","0.728966495136897","0.785068748118027"
"7 Strongly agree","2016","inadequately","Female","578","0.788335224806621","0.756786274185134","0.819884175428108"
"7 Strongly agree","2016","general elemantary","Male","465","0.819628786103738","0.787108589415863","0.852148982791613"
"7 Strongly agree","2016","general elemantary","Female","267","0.686400609462532","0.634074185607727","0.738727033317337"
"7 Strongly agree","2016","middle vocational","Male","443","0.760525204533966","0.723523276662239","0.797527132405694"
"7 Strongly agree","2016","middle vocational","Female","252","0.707061364259567","0.654130887995089","0.759991840524044"
"7 Strongly agree","2016","vocational + Abi","Male","56","0.783020201721671","0.691546359012062","0.874494044431281"
"7 Strongly agree","2016","vocational + Abi","Female","","","",""
"7 Strongly agree","2016","higher vocational","Male","","","",""
"7 Strongly agree","2016","higher vocational","Female","","","",""
"7 Strongly agree","2016","higher education","Male","436","0.701123838439364","0.660919175557193","0.741328501321536"
"7 Strongly agree","2016","higher education","Female","235","0.638541956884943","0.581966004635755","0.695117909134131"
"1 Strongly disagree","2017","in school","Male","","","",""
"1 Strongly disagree","2017","in school","Female","","","",""
"1 Strongly disagree","2017","inadequately","Male","","","",""
"1 Strongly disagree","2017","inadequately","Female","","","",""
"1 Strongly disagree","2017","general elemantary","Male","","","",""
"1 Strongly disagree","2017","general elemantary","Female","","","",""
"1 Strongly disagree","2017","middle vocational","Male","","","",""
"1 Strongly disagree","2017","middle vocational","Female","","","",""
"1 Strongly disagree","2017","vocational + Abi","Male","","","",""
"1 Strongly disagree","2017","vocational + Abi","Female","","","",""
"1 Strongly disagree","2017","higher vocational","Male","","","",""
"1 Strongly disagree","2017","higher vocational","Female","","","",""
"1 Strongly disagree","2017","higher education","Male","","","",""
"1 Strongly disagree","2017","higher education","Female","","","",""
"2 on scale 1-7 ","2017","in school","Male","","","",""
"2 on scale 1-7 ","2017","in school","Female","","","",""
"2 on scale 1-7 ","2017","inadequately","Male","","","",""
"2 on scale 1-7 ","2017","inadequately","Female","","","",""
"2 on scale 1-7 ","2017","general elemantary","Male","","","",""
"2 on scale 1-7 ","2017","general elemantary","Female","","","",""
"2 on scale 1-7 ","2017","middle vocational","Male","","","",""
"2 on scale 1-7 ","2017","middle vocational","Female","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2017","higher vocational","Male","","","",""
"2 on scale 1-7 ","2017","higher vocational","Female","","","",""
"2 on scale 1-7 ","2017","higher education","Male","","","",""
"2 on scale 1-7 ","2017","higher education","Female","","","",""
"3 on scale 1-7 ","2017","in school","Male","","","",""
"3 on scale 1-7 ","2017","in school","Female","","","",""
"3 on scale 1-7 ","2017","inadequately","Male","","","",""
"3 on scale 1-7 ","2017","inadequately","Female","","","",""
"3 on scale 1-7 ","2017","general elemantary","Male","","","",""
"3 on scale 1-7 ","2017","general elemantary","Female","","","",""
"3 on scale 1-7 ","2017","middle vocational","Male","","","",""
"3 on scale 1-7 ","2017","middle vocational","Female","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2017","higher vocational","Male","","","",""
"3 on scale 1-7 ","2017","higher vocational","Female","","","",""
"3 on scale 1-7 ","2017","higher education","Male","","","",""
"3 on scale 1-7 ","2017","higher education","Female","","","",""
"4 on scale 1-7","2017","in school","Male","","","",""
"4 on scale 1-7","2017","in school","Female","","","",""
"4 on scale 1-7","2017","inadequately","Male","","","",""
"4 on scale 1-7","2017","inadequately","Female","","","",""
"4 on scale 1-7","2017","general elemantary","Male","","","",""
"4 on scale 1-7","2017","general elemantary","Female","","","",""
"4 on scale 1-7","2017","middle vocational","Male","","","",""
"4 on scale 1-7","2017","middle vocational","Female","","","",""
"4 on scale 1-7","2017","vocational + Abi","Male","","","",""
"4 on scale 1-7","2017","vocational + Abi","Female","","","",""
"4 on scale 1-7","2017","higher vocational","Male","","","",""
"4 on scale 1-7","2017","higher vocational","Female","","","",""
"4 on scale 1-7","2017","higher education","Male","","","",""
"4 on scale 1-7","2017","higher education","Female","","","",""
"5 on scale 1-7","2017","in school","Male","","","",""
"5 on scale 1-7","2017","in school","Female","","","",""
"5 on scale 1-7","2017","inadequately","Male","","","",""
"5 on scale 1-7","2017","inadequately","Female","","","",""
"5 on scale 1-7","2017","general elemantary","Male","","","",""
"5 on scale 1-7","2017","general elemantary","Female","","","",""
"5 on scale 1-7","2017","middle vocational","Male","","","",""
"5 on scale 1-7","2017","middle vocational","Female","","","",""
"5 on scale 1-7","2017","vocational + Abi","Male","","","",""
"5 on scale 1-7","2017","vocational + Abi","Female","","","",""
"5 on scale 1-7","2017","higher vocational","Male","","","",""
"5 on scale 1-7","2017","higher vocational","Female","","","",""
"5 on scale 1-7","2017","higher education","Male","","","",""
"5 on scale 1-7","2017","higher education","Female","","","",""
"6 on scale 1-7","2017","in school","Male","","","",""
"6 on scale 1-7","2017","in school","Female","","","",""
"6 on scale 1-7","2017","inadequately","Male","65","0.102294817046174","0.0790521917053346","0.125537442387014"
"6 on scale 1-7","2017","inadequately","Female","62","0.129927800389312","0.101930129900842","0.157925470877781"
"6 on scale 1-7","2017","general elemantary","Male","38","0.123121485275755","0.0875082972833129","0.158734673268197"
"6 on scale 1-7","2017","general elemantary","Female","30","0.125061374597043","0.0820299666415421","0.168092782552544"
"6 on scale 1-7","2017","middle vocational","Male","30","0.141323921052028","0.0976144350643073","0.185033407039748"
"6 on scale 1-7","2017","middle vocational","Female","","","",""
"6 on scale 1-7","2017","vocational + Abi","Male","","","",""
"6 on scale 1-7","2017","vocational + Abi","Female","","","",""
"6 on scale 1-7","2017","higher vocational","Male","","","",""
"6 on scale 1-7","2017","higher vocational","Female","","","",""
"6 on scale 1-7","2017","higher education","Male","34","0.117886698955149","0.080772193260517","0.155001204649781"
"6 on scale 1-7","2017","higher education","Female","","","",""
"7 Strongly agree","2017","in school","Male","","","",""
"7 Strongly agree","2017","in school","Female","","","",""
"7 Strongly agree","2017","inadequately","Male","554","0.846188385385079","0.818517720421975","0.873859050348183"
"7 Strongly agree","2017","inadequately","Female","471","0.845282604848699","0.815168930682604","0.875396279014795"
"7 Strongly agree","2017","general elemantary","Male","272","0.792597500843078","0.748652694331475","0.836542307354682"
"7 Strongly agree","2017","general elemantary","Female","188","0.839546308400629","0.791800819218393","0.887291797582865"
"7 Strongly agree","2017","middle vocational","Male","199","0.798147013855914","0.747783941765188","0.848510085946641"
"7 Strongly agree","2017","middle vocational","Female","170","0.830777006165694","0.77855092770091","0.883003084630479"
"7 Strongly agree","2017","vocational + Abi","Male","","","",""
"7 Strongly agree","2017","vocational + Abi","Female","","","",""
"7 Strongly agree","2017","higher vocational","Male","","","",""
"7 Strongly agree","2017","higher vocational","Female","","","",""
"7 Strongly agree","2017","higher education","Male","242","0.835167141276505","0.792464210049342","0.877870072503667"
"7 Strongly agree","2017","higher education","Female","132","0.846760998355133","0.790593558668209","0.902928438042057"
"1 Strongly disagree","2018","in school","Male","","","",""
"1 Strongly disagree","2018","in school","Female","","","",""
"1 Strongly disagree","2018","inadequately","Male","","","",""
"1 Strongly disagree","2018","inadequately","Female","","","",""
"1 Strongly disagree","2018","general elemantary","Male","","","",""
"1 Strongly disagree","2018","general elemantary","Female","","","",""
"1 Strongly disagree","2018","middle vocational","Male","","","",""
"1 Strongly disagree","2018","middle vocational","Female","","","",""
"1 Strongly disagree","2018","vocational + Abi","Male","","","",""
"1 Strongly disagree","2018","vocational + Abi","Female","","","",""
"1 Strongly disagree","2018","higher vocational","Male","","","",""
"1 Strongly disagree","2018","higher vocational","Female","","","",""
"1 Strongly disagree","2018","higher education","Male","","","",""
"1 Strongly disagree","2018","higher education","Female","","","",""
"2 on scale 1-7 ","2018","in school","Male","","","",""
"2 on scale 1-7 ","2018","in school","Female","","","",""
"2 on scale 1-7 ","2018","inadequately","Male","","","",""
"2 on scale 1-7 ","2018","inadequately","Female","","","",""
"2 on scale 1-7 ","2018","general elemantary","Male","","","",""
"2 on scale 1-7 ","2018","general elemantary","Female","","","",""
"2 on scale 1-7 ","2018","middle vocational","Male","","","",""
"2 on scale 1-7 ","2018","middle vocational","Female","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2018","higher vocational","Male","","","",""
"2 on scale 1-7 ","2018","higher vocational","Female","","","",""
"2 on scale 1-7 ","2018","higher education","Male","","","",""
"2 on scale 1-7 ","2018","higher education","Female","","","",""
"3 on scale 1-7 ","2018","in school","Male","","","",""
"3 on scale 1-7 ","2018","in school","Female","","","",""
"3 on scale 1-7 ","2018","inadequately","Male","","","",""
"3 on scale 1-7 ","2018","inadequately","Female","","","",""
"3 on scale 1-7 ","2018","general elemantary","Male","","","",""
"3 on scale 1-7 ","2018","general elemantary","Female","","","",""
"3 on scale 1-7 ","2018","middle vocational","Male","","","",""
"3 on scale 1-7 ","2018","middle vocational","Female","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2018","higher vocational","Male","","","",""
"3 on scale 1-7 ","2018","higher vocational","Female","","","",""
"3 on scale 1-7 ","2018","higher education","Male","","","",""
"3 on scale 1-7 ","2018","higher education","Female","","","",""
"4 on scale 1-7","2018","in school","Male","","","",""
"4 on scale 1-7","2018","in school","Female","","","",""
"4 on scale 1-7","2018","inadequately","Male","","","",""
"4 on scale 1-7","2018","inadequately","Female","","","",""
"4 on scale 1-7","2018","general elemantary","Male","","","",""
"4 on scale 1-7","2018","general elemantary","Female","","","",""
"4 on scale 1-7","2018","middle vocational","Male","","","",""
"4 on scale 1-7","2018","middle vocational","Female","","","",""
"4 on scale 1-7","2018","vocational + Abi","Male","","","",""
"4 on scale 1-7","2018","vocational + Abi","Female","","","",""
"4 on scale 1-7","2018","higher vocational","Male","","","",""
"4 on scale 1-7","2018","higher vocational","Female","","","",""
"4 on scale 1-7","2018","higher education","Male","","","",""
"4 on scale 1-7","2018","higher education","Female","","","",""
"5 on scale 1-7","2018","in school","Male","","","",""
"5 on scale 1-7","2018","in school","Female","","","",""
"5 on scale 1-7","2018","inadequately","Male","","","",""
