"plh0206i04","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","67","0.18627974882599","0.144650474884252","0.227909022767727"
"5 on scale 1-7","2010","Not Working","1-pers.-HH","243","0.180190193252573","0.159948570133659","0.200431816371487"
"5 on scale 1-7","2010","Not Working","(Married) couple without C. ","570","0.172458601655307","0.159305618435303","0.18561158487531"
"5 on scale 1-7","2010","Not Working","Single parent ","42","0.185599895807406","0.138612866186975","0.232586925427837"
"5 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","68","0.140585661610591","0.105451792367511","0.175719530853672"
"5 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","139","0.223046842145407","0.19276549177523","0.253328192515584"
"5 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","58","0.17419126427878","0.128951625256748","0.219430903300813"
"6 on scale 1-7","2010","Full Time","1-pers.-HH","332","0.347943517859972","0.31736354341237","0.378523492307574"
"6 on scale 1-7","2010","Full Time","(Married) couple without C. ","742","0.347816689415942","0.327387887711964","0.368245491119921"
"6 on scale 1-7","2010","Full Time","Single parent ","120","0.373102396643375","0.318557145755696","0.427647647531054"
"6 on scale 1-7","2010","Full Time","Couple + C. LE 16 ","452","0.342271422101795","0.316186833506608","0.368356010696981"
"6 on scale 1-7","2010","Full Time","Couple + C. GT 16 ","476","0.34018984736214","0.314563547770724","0.365816146953557"
"6 on scale 1-7","2010","Full Time","Couple + C. LE and GT 16","161","0.351940099075235","0.307265796439267","0.396614401711204"
"6 on scale 1-7","2010","Part Time","1-pers.-HH","127","0.278621212112838","0.235998370669714","0.321244053555961"
"6 on scale 1-7","2010","Part Time","(Married) couple without C. ","363","0.358883296275004","0.329925003523711","0.387841589026298"
"6 on scale 1-7","2010","Part Time","Single parent ","109","0.318248003210875","0.267450439595022","0.369045566826729"
"6 on scale 1-7","2010","Part Time","Couple + C. LE 16 ","344","0.374328250726014","0.342728382553099","0.405928118898929"
"6 on scale 1-7","2010","Part Time","Couple + C. GT 16 ","272","0.333239883929154","0.300202320609006","0.366277447249302"
"6 on scale 1-7","2010","Part Time","Couple + C. LE and GT 16","123","0.32752340058452","0.277342528122625","0.377704273046416"
"6 on scale 1-7","2010","Not Working","1-pers.-HH","374","0.255833347084522","0.232854042421652","0.278812651747392"
"6 on scale 1-7","2010","Not Working","(Married) couple without C. ","985","0.302510541628928","0.286517684699043","0.318503398558814"
"6 on scale 1-7","2010","Not Working","Single parent ","85","0.249460140980689","0.197165440589804","0.301754841371574"
"6 on scale 1-7","2010","Not Working","Couple + C. LE 16 ","114","0.321702686265256","0.274486428749229","0.368918943781283"
"6 on scale 1-7","2010","Not Working","Couple + C. GT 16 ","251","0.312578715170259","0.278860003775988","0.34629742656453"
"6 on scale 1-7","2010","Not Working","Couple + C. LE and GT 16","89","0.316874048805436","0.261378271665732","0.372369825945141"
"7 Strongly agree","2010","Full Time","1-pers.-HH","313","0.344606435339046","0.314095683265433","0.375117187412659"
"7 Strongly agree","2010","Full Time","(Married) couple without C. ","676","0.332688710659556","0.312478720041996","0.352898701277116"
"7 Strongly agree","2010","Full Time","Single parent ","96","0.363367893785423","0.309122587740711","0.417613199830134"
"7 Strongly agree","2010","Full Time","Couple + C. LE 16 ","432","0.358072942228888","0.331715460804383","0.384430423653392"
"7 Strongly agree","2010","Full Time","Couple + C. GT 16 ","453","0.310454015880428","0.285427753945922","0.335480277814933"
"7 Strongly agree","2010","Full Time","Couple + C. LE and GT 16","139","0.3451995328402","0.300725611783028","0.389673453897371"
"7 Strongly agree","2010","Part Time","1-pers.-HH","153","0.362364279864172","0.316664654980289","0.408063904748055"
"7 Strongly agree","2010","Part Time","(Married) couple without C. ","373","0.346890123781857","0.318154748138892","0.375625499424822"
"7 Strongly agree","2010","Part Time","Single parent ","113","0.37819352780943","0.325308651237618","0.431078404381242"
"7 Strongly agree","2010","Part Time","Couple + C. LE 16 ","286","0.296072425128925","0.266263338778957","0.325881511478893"
"7 Strongly agree","2010","Part Time","Couple + C. GT 16 ","247","0.355983774516473","0.322424835579908","0.389542713453037"
"7 Strongly agree","2010","Part Time","Couple + C. LE and GT 16","103","0.383717748392624","0.331721234618412","0.435714262166835"
"7 Strongly agree","2010","Not Working","1-pers.-HH","574","0.426906531309794","0.400856854865323","0.452956207754265"
"7 Strongly agree","2010","Not Working","(Married) couple without C. ","1206","0.402648471562256","0.385573303438259","0.419723639686253"
"7 Strongly agree","2010","Not Working","Single parent ","94","0.364595699049601","0.306425431345545","0.422765966753657"
"7 Strongly agree","2010","Not Working","Couple + C. LE 16 ","149","0.397190721467151","0.347731909502543","0.44664953343176"
"7 Strongly agree","2010","Not Working","Couple + C. GT 16 ","233","0.31985527090638","0.285927353283431","0.353783188529329"
"7 Strongly agree","2010","Not Working","Couple + C. LE and GT 16","85","0.287252182937214","0.233280516732307","0.341223849142122"
"1 Strongly disagree","2011","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Full Time","Single parent ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Part Time","Single parent ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2011","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Not Working","Single parent ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Full Time","Single parent ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Part Time","Single parent ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Not Working","Single parent ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Full Time","Single parent ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Part Time","Single parent ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Not Working","Single parent ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Full Time","Single parent ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Part Time","Single parent ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2011","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Not Working","Single parent ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2011","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Full Time","Single parent ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2011","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Part Time","Single parent ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2011","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Not Working","Single parent ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Full Time","Single parent ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Part Time","Single parent ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2012","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2012","Not Working","Single parent ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2012","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2012","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2012","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2012","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2012","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2012","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Full Time","Single parent ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Part Time","Single parent ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2012","Not Working","Single parent ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Full Time","Single parent ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Part Time","Single parent ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2012","Not Working","Single parent ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Full Time","Single parent ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Part Time","Single parent ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2012","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2012","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2012","Not Working","Single parent ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2012","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2012","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Full Time","Single parent ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2012","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Part Time","Single parent ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2012","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2012","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Not Working","Single parent ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2012","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Full Time","Single parent ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Part Time","Single parent ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2013","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2013","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2013","Not Working","Single parent ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2013","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2013","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2013","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2013","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2013","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2013","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Full Time","Single parent ","","","",""
"4 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Part Time","Single parent ","","","",""
"4 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Not Working","Single parent ","","","",""
"4 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","",""
