"plh0206i04","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2013","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2013","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","Employed","Single parent ","","","",""
"4 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Not Employed","Single parent ","","","",""
"5 on scale 1-7","2013","Not Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Not Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Employed","Single parent ","","","",""
"5 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Not Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Not Employed","Single parent ","","","",""
"6 on scale 1-7","2013","Not Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Not Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Not Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Employed","Single parent ","","","",""
"6 on scale 1-7","2013","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Not Employed","1-pers.-HH","","","",""
"7 Strongly agree","2013","Not Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Not Employed","Single parent ","","","",""
"7 Strongly agree","2013","Not Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Not Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Not Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2013","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Employed","Single parent ","","","",""
"7 Strongly agree","2013","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2014","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Employed","Single parent ","","","",""
"1 Strongly disagree","2014","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2014","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2014","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Employed","Single parent ","","","",""
"4 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Not Employed","Single parent ","","","",""
"5 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Employed","Single parent ","","","",""
"5 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Not Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Not Employed","Single parent ","","","",""
"6 on scale 1-7","2014","Not Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Not Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Employed","Single parent ","","","",""
"6 on scale 1-7","2014","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Not Employed","1-pers.-HH","","","",""
"7 Strongly agree","2014","Not Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Not Employed","Single parent ","","","",""
"7 Strongly agree","2014","Not Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Not Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2014","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Employed","Single parent ","","","",""
"7 Strongly agree","2014","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","Not Employed","1-pers.-HH","20","","",""
"1 Strongly disagree","2015","Not Employed","(Married) couple without C. ","35","0.00968198223774955","0.00668653970995836","0.0126774247655408"
"1 Strongly disagree","2015","Not Employed","Single parent ","3","","",""
"1 Strongly disagree","2015","Not Employed","Couple + C. LE 16 ","14","","",""
"1 Strongly disagree","2015","Not Employed","Couple + C. GT 16 ","6","","",""
"1 Strongly disagree","2015","Not Employed","Couple + C. LE and GT 16","4","","",""
"1 Strongly disagree","2015","Employed","1-pers.-HH","12","","",""
"1 Strongly disagree","2015","Employed","(Married) couple without C. ","24","","",""
"1 Strongly disagree","2015","Employed","Single parent ","17","","",""
"1 Strongly disagree","2015","Employed","Couple + C. LE 16 ","28","","",""
"1 Strongly disagree","2015","Employed","Couple + C. GT 16 ","13","","",""
"1 Strongly disagree","2015","Employed","Couple + C. LE and GT 16","14","","",""
"2 on scale 1-7 ","2015","Not Employed","1-pers.-HH","21","","",""
"2 on scale 1-7 ","2015","Not Employed","(Married) couple without C. ","33","0.00674628497415803","0.00424217181402552","0.00925039813429053"
"2 on scale 1-7 ","2015","Not Employed","Single parent ","11","","",""
"2 on scale 1-7 ","2015","Not Employed","Couple + C. LE 16 ","19","","",""
"2 on scale 1-7 ","2015","Not Employed","Couple + C. GT 16 ","8","","",""
"2 on scale 1-7 ","2015","Not Employed","Couple + C. LE and GT 16","7","","",""
"2 on scale 1-7 ","2015","Employed","1-pers.-HH","15","","",""
"2 on scale 1-7 ","2015","Employed","(Married) couple without C. ","27","","",""
"2 on scale 1-7 ","2015","Employed","Single parent ","24","","",""
"2 on scale 1-7 ","2015","Employed","Couple + C. LE 16 ","41","0.00610685944713358","0.00398095306355612","0.00823276583071105"
"2 on scale 1-7 ","2015","Employed","Couple + C. GT 16 ","25","","",""
"2 on scale 1-7 ","2015","Employed","Couple + C. LE and GT 16","20","","",""
"3 on scale 1-7 ","2015","Not Employed","1-pers.-HH","42","0.0226470479121721","0.0159556458994891","0.0293384499248552"
"3 on scale 1-7 ","2015","Not Employed","(Married) couple without C. ","82","0.0235092265888946","0.0188742797930711","0.0281441733847182"
"3 on scale 1-7 ","2015","Not Employed","Single parent ","20","","",""
"3 on scale 1-7 ","2015","Not Employed","Couple + C. LE 16 ","32","0.0146676388220908","0.00869241233966333","0.0206428653045184"
"3 on scale 1-7 ","2015","Not Employed","Couple + C. GT 16 ","16","","",""
"3 on scale 1-7 ","2015","Not Employed","Couple + C. LE and GT 16","13","","",""
"3 on scale 1-7 ","2015","Employed","1-pers.-HH","41","0.0243352865407664","0.0172541939561607","0.0314163791253721"
"3 on scale 1-7 ","2015","Employed","(Married) couple without C. ","98","0.0202969749423187","0.015822277227501","0.0247716726571364"
"3 on scale 1-7 ","2015","Employed","Single parent ","33","0.0119700742297669","0.00668414564154802","0.0172560028179858"
"3 on scale 1-7 ","2015","Employed","Couple + C. LE 16 ","109","0.0180334551967581","0.0144022303151527","0.0216646800783634"
"3 on scale 1-7 ","2015","Employed","Couple + C. GT 16 ","41","0.0162419000536076","0.0109235024565332","0.021560297650682"
"3 on scale 1-7 ","2015","Employed","Couple + C. LE and GT 16","42","0.0244465899422967","0.0169426563125747","0.0319505235720186"
"4 on scale 1-7","2015","Not Employed","1-pers.-HH","174","0.0988620491780485","0.0854376130546073","0.11228648530149"
"4 on scale 1-7","2015","Not Employed","(Married) couple without C. ","306","0.0793960406359073","0.0711256246903089","0.0876664565815058"
"4 on scale 1-7","2015","Not Employed","Single parent ","84","0.118251061694137","0.0953090889394095","0.141193034448865"
"4 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","113","0.0755913000571065","0.0624526479370676","0.0887299521771454"
"4 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","73","0.109299152585067","0.0874446191085055","0.131153686061628"
"4 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","52","0.0743746438092325","0.0533802887997656","0.0953689988186993"
"4 on scale 1-7","2015","Employed","1-pers.-HH","125","0.0641943686507138","0.0529308771775503","0.0754578601238774"
"4 on scale 1-7","2015","Employed","(Married) couple without C. ","288","0.0789746766603403","0.0704165140576205","0.0875328392630601"
"4 on scale 1-7","2015","Employed","Single parent ","153","0.0795531958577091","0.0664004634948518","0.0927059282205664"
"4 on scale 1-7","2015","Employed","Couple + C. LE 16 ","445","0.0854405269101504","0.0778126572702771","0.0930683965500236"
"4 on scale 1-7","2015","Employed","Couple + C. GT 16 ","176","0.0748844294960041","0.0638102391979281","0.0859586197940801"
"4 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","125","0.0778196671378946","0.0648027863670618","0.0908365479087274"
"5 on scale 1-7","2015","Not Employed","1-pers.-HH","295","0.159838242963585","0.143356337769821","0.17632014815735"
"5 on scale 1-7","2015","Not Employed","(Married) couple without C. ","627","0.154055082543051","0.143011739359533","0.165098425726569"
"5 on scale 1-7","2015","Not Employed","Single parent ","121","0.18544363885553","0.157830085067588","0.213057192643473"
"5 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","210","0.13523228179373","0.118235260564038","0.152229303023422"
"5 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","144","0.207487348343942","0.179084223530389","0.235890473157494"
"5 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","93","0.134254078755936","0.106974890852195","0.161533266659677"
"5 on scale 1-7","2015","Employed","1-pers.-HH","327","0.176326135659507","0.158812846060148","0.193839425258866"
"5 on scale 1-7","2015","Employed","(Married) couple without C. ","678","0.17865785028517","0.166502319511237","0.190813381059103"
"5 on scale 1-7","2015","Employed","Single parent ","234","0.130801383273809","0.114412343769638","0.147190422777979"
"5 on scale 1-7","2015","Employed","Couple + C. LE 16 ","873","0.181764248418468","0.171240782829063","0.192287714007874"
"5 on scale 1-7","2015","Employed","Couple + C. GT 16 ","428","0.209965371475284","0.192829147684584","0.227101595265983"
"5 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","288","0.180657299993882","0.161962756413327","0.199351843574438"
"6 on scale 1-7","2015","Not Employed","1-pers.-HH","577","0.306586493177375","0.285848904027516","0.327324082327234"
"6 on scale 1-7","2015","Not Employed","(Married) couple without C. ","1500","0.364047975983711","0.349328816951172","0.378767135016251"
"6 on scale 1-7","2015","Not Employed","Single parent ","210","0.260276755546805","0.229101638854604","0.291451872239006"
"6 on scale 1-7","2015","Not Employed","Couple + C. LE 16 ","432","0.326244491777087","0.302941823510636","0.349547160043538"
"6 on scale 1-7","2015","Not Employed","Couple + C. GT 16 ","245","0.331274286380132","0.298306856967714","0.364241715792551"
"6 on scale 1-7","2015","Not Employed","Couple + C. LE and GT 16","183","0.33227520395435","0.294585720573219","0.36996468733548"
"6 on scale 1-7","2015","Employed","1-pers.-HH","649","0.36341542023916","0.341311898542818","0.385518941935502"
"6 on scale 1-7","2015","Employed","(Married) couple without C. ","1390","0.375801235394051","0.360432385320028","0.391170085468073"
"6 on scale 1-7","2015","Employed","Single parent ","554","0.32929486928372","0.306452238678562","0.352137499888878"
"6 on scale 1-7","2015","Employed","Couple + C. LE 16 ","1816","0.365103015588277","0.351965154389186","0.378240876787368"
"6 on scale 1-7","2015","Employed","Couple + C. GT 16 ","760","0.351641205786053","0.331551396806924","0.371731014765182"
"6 on scale 1-7","2015","Employed","Couple + C. LE and GT 16","565","0.355201740578406","0.331947413030375","0.378456068126437"
"7 Strongly agree","2015","Not Employed","1-pers.-HH","770","0.389880375613385","0.367944307111593","0.411816444115177"
"7 Strongly agree","2015","Not Employed","(Married) couple without C. ","1522","0.362563407036528","0.347857155478889","0.377269658594167"
"7 Strongly agree","2015","Not Employed","Single parent ","312","0.398158600773249","0.363378979969874","0.432938221576624"
"7 Strongly agree","2015","Not Employed","Couple + C. LE 16 ","735","0.433099753778768","0.408471694765854","0.457727812791681"
"7 Strongly agree","2015","Not Employed","Couple + C. GT 16 ","291","0.317241349040227","0.284642992175624","0.34983970590483"
"7 Strongly agree","2015","Not Employed","Couple + C. LE and GT 16","248","0.395666248394812","0.356539352629998","0.434793144159626"
"7 Strongly agree","2015","Employed","1-pers.-HH","650","0.354972682437474","0.33298303523814","0.376962329636808"
"7 Strongly agree","2015","Employed","(Married) couple without C. ","1310","0.334333838370869","0.3193639270602","0.349303749681538"
"7 Strongly agree","2015","Employed","Single parent ","611","0.419206992373936","0.395223480920336","0.443190503827536"
"7 Strongly agree","2015","Employed","Couple + C. LE 16 ","1847","0.337059216309382","0.324160223546161","0.349958209072603"
"7 Strongly agree","2015","Employed","Couple + C. GT 16 ","727","0.32498137122729","0.305275060033567","0.344687682421013"
"7 Strongly agree","2015","Employed","Couple + C. LE and GT 16","573","0.341803569659229","0.318756252787702","0.364850886530756"
"1 Strongly disagree","2016","Not Employed","1-pers.-HH","6","","",""
"1 Strongly disagree","2016","Not Employed","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2016","Not Employed","Single parent ","2","","",""
"1 Strongly disagree","2016","Not Employed","Couple + C. LE 16 ","5","","",""
"1 Strongly disagree","2016","Not Employed","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2016","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","Employed","Single parent ","","","",""
"1 Strongly disagree","2016","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","Not Employed","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2016","Not Employed","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2016","Not Employed","Single parent ","1","","",""
"2 on scale 1-7 ","2016","Not Employed","Couple + C. LE 16 ","5","","",""
"2 on scale 1-7 ","2016","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Not Employed","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2016","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2016","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2016","Not Employed","1-pers.-HH","4","","",""
"3 on scale 1-7 ","2016","Not Employed","(Married) couple without C. ","1","","",""
"3 on scale 1-7 ","2016","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2016","Not Employed","Couple + C. LE 16 ","6","","",""
"3 on scale 1-7 ","2016","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Not Employed","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2016","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2016","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2016","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2016","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2016","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2016","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","Not Employed","1-pers.-HH","14","","",""
"4 on scale 1-7","2016","Not Employed","(Married) couple without C. ","6","","",""
"4 on scale 1-7","2016","Not Employed","Single parent ","8","","",""
"4 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","19","","",""
"4 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2016","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2016","Employed","Single parent ","","","",""
"4 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Not Employed","1-pers.-HH","49","0.0549922366476401","0.0405188547814061","0.0694656185138741"
"5 on scale 1-7","2016","Not Employed","(Married) couple without C. ","5","","",""
"5 on scale 1-7","2016","Not Employed","Single parent ","11","","",""
"5 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","28","","",""
"5 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","10","","",""
"5 on scale 1-7","2016","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2016","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","Employed","Single parent ","","","",""
"5 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","Not Employed","1-pers.-HH","107","0.12530819653563","0.104288864583949","0.146327528487311"
"6 on scale 1-7","2016","Not Employed","(Married) couple without C. ","21","","",""
"6 on scale 1-7","2016","Not Employed","Single parent ","29","","",""
"6 on scale 1-7","2016","Not Employed","Couple + C. LE 16 ","127","0.0806593778656117","0.0683303465161078","0.0929884092151156"
"6 on scale 1-7","2016","Not Employed","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2016","Not Employed","Couple + C. LE and GT 16","29","","",""
"6 on scale 1-7","2016","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2016","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2016","Employed","Single parent ","","","",""
"6 on scale 1-7","2016","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","Not Employed","1-pers.-HH","769","0.790728220553942","0.764901420897092","0.816555020210792"
"7 Strongly agree","2016","Not Employed","(Married) couple without C. ","134","0.516528336428527","0.441186304783772","0.591870368073282"
"7 Strongly agree","2016","Not Employed","Single parent ","298","0.73225162017326","0.685796993534489","0.778706246812032"
"7 Strongly agree","2016","Not Employed","Couple + C. LE 16 ","1684","0.772260616101419","0.753273268021608","0.791247964181231"
"7 Strongly agree","2016","Not Employed","Couple + C. GT 16 ","79","0.9476326992759","0.899416688191914","0.995848710359885"
"7 Strongly agree","2016","Not Employed","Couple + C. LE and GT 16","370","0.767717479996777","0.726891543179158","0.808543416814395"
"7 Strongly agree","2016","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2016","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2016","Employed","Single parent ","","","",""
"7 Strongly agree","2016","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2016","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2016","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Not Employed","1-pers.-HH","2","","",""
"1 Strongly disagree","2017","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Not Employed","Single parent ","1","","",""
"1 Strongly disagree","2017","Not Employed","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2017","Not Employed","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2017","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Employed","Single parent ","","","",""
"1 Strongly disagree","2017","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Not Employed","Single parent ","2","","",""
"2 on scale 1-7 ","2017","Not Employed","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2017","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2017","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Not Employed","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2017","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Not Employed","Single parent ","1","","",""
"3 on scale 1-7 ","2017","Not Employed","Couple + C. LE 16 ","7","","",""
"3 on scale 1-7 ","2017","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2017","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Not Employed","1-pers.-HH","6","","",""
"4 on scale 1-7","2017","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Not Employed","Single parent ","1","","",""
"4 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","17","","",""
"4 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","3","","",""
"4 on scale 1-7","2017","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2017","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Employed","Single parent ","","","",""
"4 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","Not Employed","1-pers.-HH","22","","",""
"5 on scale 1-7","2017","Not Employed","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2017","Not Employed","Single parent ","1","","",""
"5 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","33","0.0378643684399113","0.0264226107445532","0.0493061261352693"
