"plh0206i04","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2013","higher education","West Germany","","","",""
"5 on scale 1-7","2013","higher education","East Germany","","","",""
"6 on scale 1-7","2013","in school","West Germany","","","",""
"6 on scale 1-7","2013","in school","East Germany","","","",""
"6 on scale 1-7","2013","inadequately","West Germany","","","",""
"6 on scale 1-7","2013","inadequately","East Germany","","","",""
"6 on scale 1-7","2013","general elemantary","West Germany","","","",""
"6 on scale 1-7","2013","general elemantary","East Germany","","","",""
"6 on scale 1-7","2013","middle vocational","West Germany","","","",""
"6 on scale 1-7","2013","middle vocational","East Germany","","","",""
"6 on scale 1-7","2013","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2013","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2013","higher vocational","West Germany","","","",""
"6 on scale 1-7","2013","higher vocational","East Germany","","","",""
"6 on scale 1-7","2013","higher education","West Germany","","","",""
"6 on scale 1-7","2013","higher education","East Germany","","","",""
"7 Strongly agree","2013","in school","West Germany","","","",""
"7 Strongly agree","2013","in school","East Germany","","","",""
"7 Strongly agree","2013","inadequately","West Germany","","","",""
"7 Strongly agree","2013","inadequately","East Germany","","","",""
"7 Strongly agree","2013","general elemantary","West Germany","","","",""
"7 Strongly agree","2013","general elemantary","East Germany","","","",""
"7 Strongly agree","2013","middle vocational","West Germany","","","",""
"7 Strongly agree","2013","middle vocational","East Germany","","","",""
"7 Strongly agree","2013","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2013","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2013","higher vocational","West Germany","","","",""
"7 Strongly agree","2013","higher vocational","East Germany","","","",""
"7 Strongly agree","2013","higher education","West Germany","","","",""
"7 Strongly agree","2013","higher education","East Germany","","","",""
"1 Strongly disagree","2014","in school","West Germany","","","",""
"1 Strongly disagree","2014","in school","East Germany","","","",""
"1 Strongly disagree","2014","inadequately","West Germany","","","",""
"1 Strongly disagree","2014","inadequately","East Germany","","","",""
"1 Strongly disagree","2014","general elemantary","West Germany","","","",""
"1 Strongly disagree","2014","general elemantary","East Germany","","","",""
"1 Strongly disagree","2014","middle vocational","West Germany","","","",""
"1 Strongly disagree","2014","middle vocational","East Germany","","","",""
"1 Strongly disagree","2014","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2014","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2014","higher vocational","West Germany","","","",""
"1 Strongly disagree","2014","higher vocational","East Germany","","","",""
"1 Strongly disagree","2014","higher education","West Germany","","","",""
"1 Strongly disagree","2014","higher education","East Germany","","","",""
"2 on scale 1-7 ","2014","in school","West Germany","","","",""
"2 on scale 1-7 ","2014","in school","East Germany","","","",""
"2 on scale 1-7 ","2014","inadequately","West Germany","","","",""
"2 on scale 1-7 ","2014","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2014","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2014","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2014","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2014","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2014","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2014","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2014","higher education","West Germany","","","",""
"2 on scale 1-7 ","2014","higher education","East Germany","","","",""
"3 on scale 1-7 ","2014","in school","West Germany","","","",""
"3 on scale 1-7 ","2014","in school","East Germany","","","",""
"3 on scale 1-7 ","2014","inadequately","West Germany","","","",""
"3 on scale 1-7 ","2014","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2014","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2014","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2014","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2014","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2014","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2014","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2014","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2014","higher education","West Germany","","","",""
"3 on scale 1-7 ","2014","higher education","East Germany","","","",""
"4 on scale 1-7","2014","in school","West Germany","","","",""
"4 on scale 1-7","2014","in school","East Germany","","","",""
"4 on scale 1-7","2014","inadequately","West Germany","","","",""
"4 on scale 1-7","2014","inadequately","East Germany","","","",""
"4 on scale 1-7","2014","general elemantary","West Germany","","","",""
"4 on scale 1-7","2014","general elemantary","East Germany","","","",""
"4 on scale 1-7","2014","middle vocational","West Germany","","","",""
"4 on scale 1-7","2014","middle vocational","East Germany","","","",""
"4 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2014","higher vocational","West Germany","","","",""
"4 on scale 1-7","2014","higher vocational","East Germany","","","",""
"4 on scale 1-7","2014","higher education","West Germany","","","",""
"4 on scale 1-7","2014","higher education","East Germany","","","",""
"5 on scale 1-7","2014","in school","West Germany","","","",""
"5 on scale 1-7","2014","in school","East Germany","","","",""
"5 on scale 1-7","2014","inadequately","West Germany","","","",""
"5 on scale 1-7","2014","inadequately","East Germany","","","",""
"5 on scale 1-7","2014","general elemantary","West Germany","","","",""
"5 on scale 1-7","2014","general elemantary","East Germany","","","",""
"5 on scale 1-7","2014","middle vocational","West Germany","","","",""
"5 on scale 1-7","2014","middle vocational","East Germany","","","",""
"5 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2014","higher vocational","West Germany","","","",""
"5 on scale 1-7","2014","higher vocational","East Germany","","","",""
"5 on scale 1-7","2014","higher education","West Germany","","","",""
"5 on scale 1-7","2014","higher education","East Germany","","","",""
"6 on scale 1-7","2014","in school","West Germany","","","",""
"6 on scale 1-7","2014","in school","East Germany","","","",""
"6 on scale 1-7","2014","inadequately","West Germany","","","",""
"6 on scale 1-7","2014","inadequately","East Germany","","","",""
"6 on scale 1-7","2014","general elemantary","West Germany","","","",""
"6 on scale 1-7","2014","general elemantary","East Germany","","","",""
"6 on scale 1-7","2014","middle vocational","West Germany","","","",""
"6 on scale 1-7","2014","middle vocational","East Germany","","","",""
"6 on scale 1-7","2014","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2014","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2014","higher vocational","West Germany","","","",""
"6 on scale 1-7","2014","higher vocational","East Germany","","","",""
"6 on scale 1-7","2014","higher education","West Germany","","","",""
"6 on scale 1-7","2014","higher education","East Germany","","","",""
"7 Strongly agree","2014","in school","West Germany","","","",""
"7 Strongly agree","2014","in school","East Germany","","","",""
"7 Strongly agree","2014","inadequately","West Germany","","","",""
"7 Strongly agree","2014","inadequately","East Germany","","","",""
"7 Strongly agree","2014","general elemantary","West Germany","","","",""
"7 Strongly agree","2014","general elemantary","East Germany","","","",""
"7 Strongly agree","2014","middle vocational","West Germany","","","",""
"7 Strongly agree","2014","middle vocational","East Germany","","","",""
"7 Strongly agree","2014","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2014","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2014","higher vocational","West Germany","","","",""
"7 Strongly agree","2014","higher vocational","East Germany","","","",""
"7 Strongly agree","2014","higher education","West Germany","","","",""
"7 Strongly agree","2014","higher education","East Germany","","","",""
"1 Strongly disagree","2015","in school","West Germany","1","","",""
"1 Strongly disagree","2015","in school","East Germany","","","",""
"1 Strongly disagree","2015","inadequately","West Germany","4","","",""
"1 Strongly disagree","2015","inadequately","East Germany","1","","",""
"1 Strongly disagree","2015","general elemantary","West Germany","23","","",""
"1 Strongly disagree","2015","general elemantary","East Germany","1","","",""
"1 Strongly disagree","2015","middle vocational","West Germany","66","0.00812964269844189","0.00631598639041247","0.0099432990064713"
"1 Strongly disagree","2015","middle vocational","East Germany","13","","",""
"1 Strongly disagree","2015","vocational + Abi","West Germany","11","","",""
"1 Strongly disagree","2015","vocational + Abi","East Germany","8","","",""
"1 Strongly disagree","2015","higher vocational","West Germany","10","","",""
"1 Strongly disagree","2015","higher vocational","East Germany","","","",""
"1 Strongly disagree","2015","higher education","West Germany","36","0.00626640901880827","0.00407758088357366","0.00845523715404288"
"1 Strongly disagree","2015","higher education","East Germany","16","","",""
"2 on scale 1-7 ","2015","in school","West Germany","1","","",""
"2 on scale 1-7 ","2015","in school","East Germany","1","","",""
"2 on scale 1-7 ","2015","inadequately","West Germany","5","","",""
"2 on scale 1-7 ","2015","inadequately","East Germany","1","","",""
"2 on scale 1-7 ","2015","general elemantary","West Germany","20","","",""
"2 on scale 1-7 ","2015","general elemantary","East Germany","12","","",""
"2 on scale 1-7 ","2015","middle vocational","West Germany","93","0.0106292665040977","0.00855806199188291","0.0127004710163125"
"2 on scale 1-7 ","2015","middle vocational","East Germany","32","0.0115196405294816","0.00753353794628533","0.0155057431126778"
"2 on scale 1-7 ","2015","vocational + Abi","West Germany","17","","",""
"2 on scale 1-7 ","2015","vocational + Abi","East Germany","5","","",""
"2 on scale 1-7 ","2015","higher vocational","West Germany","2","","",""
"2 on scale 1-7 ","2015","higher vocational","East Germany","5","","",""
"2 on scale 1-7 ","2015","higher education","West Germany","42","0.00806822208468514","0.00558682006221461","0.0105496241071557"
"2 on scale 1-7 ","2015","higher education","East Germany","17","","",""
"3 on scale 1-7 ","2015","in school","West Germany","7","","",""
"3 on scale 1-7 ","2015","in school","East Germany","1","","",""
"3 on scale 1-7 ","2015","inadequately","West Germany","12","","",""
"3 on scale 1-7 ","2015","inadequately","East Germany","2","","",""
"3 on scale 1-7 ","2015","general elemantary","West Germany","47","0.0233409003225993","0.0175001928016567","0.029181607843542"
"3 on scale 1-7 ","2015","general elemantary","East Germany","11","","",""
"3 on scale 1-7 ","2015","middle vocational","West Germany","196","0.0195396468599761","0.0167441102799946","0.0223351834399576"
"3 on scale 1-7 ","2015","middle vocational","East Germany","57","0.0249930794298976","0.0191618689305256","0.0308242899292695"
"3 on scale 1-7 ","2015","vocational + Abi","West Germany","42","0.0180040312811681","0.0119694324427743","0.0240386301195619"
"3 on scale 1-7 ","2015","vocational + Abi","East Germany","3","","",""
"3 on scale 1-7 ","2015","higher vocational","West Germany","24","","",""
"3 on scale 1-7 ","2015","higher vocational","East Germany","9","","",""
"3 on scale 1-7 ","2015","higher education","West Germany","138","0.0254520636474645","0.0210835830475534","0.0298205442473757"
"3 on scale 1-7 ","2015","higher education","East Germany","31","0.0222320485125248","0.0145769938067842","0.0298871032182654"
"4 on scale 1-7","2015","in school","West Germany","28","","",""
"4 on scale 1-7","2015","in school","East Germany","13","","",""
"4 on scale 1-7","2015","inadequately","West Germany","31","0.0746906514195322","0.0506926968468433","0.0986886059922212"
"4 on scale 1-7","2015","inadequately","East Germany","2","","",""
"4 on scale 1-7","2015","general elemantary","West Germany","209","0.0801761503477384","0.0696708109068419","0.0906814897886349"
"4 on scale 1-7","2015","general elemantary","East Germany","39","0.115738429347754","0.0829190150223962","0.148557843673111"
"4 on scale 1-7","2015","middle vocational","West Germany","779","0.0809006311356693","0.0753932010256269","0.0864080612457117"
"4 on scale 1-7","2015","middle vocational","East Germany","246","0.0788534013355456","0.0687859491094394","0.0889208535616519"
"4 on scale 1-7","2015","vocational + Abi","West Germany","155","0.0966011071317124","0.0831938634826942","0.110008350780731"
"4 on scale 1-7","2015","vocational + Abi","East Germany","28","","",""
"4 on scale 1-7","2015","higher vocational","West Germany","81","0.0873361312523278","0.0709472967683537","0.103724965736302"
"4 on scale 1-7","2015","higher vocational","East Germany","38","0.0746463010835306","0.0488581817085323","0.100434420458529"
"4 on scale 1-7","2015","higher education","West Germany","354","0.0762649124105036","0.0689027835264563","0.0836270412945509"
"4 on scale 1-7","2015","higher education","East Germany","115","0.0656594395120984","0.0527994135429941","0.0785194654812026"
"5 on scale 1-7","2015","in school","West Germany","51","0.212055927864277","0.167269543102258","0.256842312626295"
"5 on scale 1-7","2015","in school","East Germany","16","","",""
"5 on scale 1-7","2015","inadequately","West Germany","63","0.151017860523661","0.118331914296449","0.183703806750873"
"5 on scale 1-7","2015","inadequately","East Germany","12","","",""
"5 on scale 1-7","2015","general elemantary","West Germany","339","0.134873886703909","0.121659749747504","0.148088023660314"
"5 on scale 1-7","2015","general elemantary","East Germany","57","0.166273847025518","0.128077190991839","0.204470503059197"
"5 on scale 1-7","2015","middle vocational","West Germany","1472","0.162119649843717","0.154675748012487","0.169563551674946"
"5 on scale 1-7","2015","middle vocational","East Germany","467","0.17869334664718","0.164382944211285","0.193003749083074"
"5 on scale 1-7","2015","vocational + Abi","West Germany","272","0.169181949716118","0.152166687451985","0.186197211980251"
"5 on scale 1-7","2015","vocational + Abi","East Germany","43","0.127178451030788","0.0887662966888146","0.165590605372762"
"5 on scale 1-7","2015","higher vocational","West Germany","213","0.173272031627081","0.151301467197444","0.195242596056718"
"5 on scale 1-7","2015","higher vocational","East Germany","76","0.198344156613683","0.159218167512875","0.237470145714491"
"5 on scale 1-7","2015","higher education","West Germany","955","0.200325942587295","0.189224167900115","0.211427717274476"
"5 on scale 1-7","2015","higher education","East Germany","270","0.205633545302767","0.184649071260187","0.226618019345347"
"6 on scale 1-7","2015","in school","West Germany","128","0.360022137138083","0.307430077337594","0.412614196938572"
"6 on scale 1-7","2015","in school","East Germany","17","","",""
"6 on scale 1-7","2015","inadequately","West Germany","115","0.277330300734383","0.236463916648748","0.318196684820019"
"6 on scale 1-7","2015","inadequately","East Germany","14","","",""
"6 on scale 1-7","2015","general elemantary","West Germany","744","0.306008242356061","0.288181217290359","0.323835267421764"
"6 on scale 1-7","2015","general elemantary","East Germany","86","0.255358886625682","0.210623555906943","0.300094217344421"
"6 on scale 1-7","2015","middle vocational","West Germany","3134","0.342215134336061","0.332632534549757","0.351797734122364"
"6 on scale 1-7","2015","middle vocational","East Germany","953","0.343741497911971","0.325999666858909","0.361483328965033"
"6 on scale 1-7","2015","vocational + Abi","West Germany","613","0.361517150890913","0.339712569989296","0.383321731792531"
"6 on scale 1-7","2015","vocational + Abi","East Germany","109","0.404104871996044","0.34752901643958","0.460680727552507"
"6 on scale 1-7","2015","higher vocational","West Germany","435","0.387713610646188","0.359430414091148","0.415996807201228"
"6 on scale 1-7","2015","higher vocational","East Germany","149","0.363058545694942","0.315874004923391","0.410243086466493"
"6 on scale 1-7","2015","higher education","West Germany","1897","0.392022495567082","0.378481002313874","0.405563988820289"
"6 on scale 1-7","2015","higher education","East Germany","540","0.390439640825458","0.365110178601118","0.415769103049797"
"7 Strongly agree","2015","in school","West Germany","104","0.268139993056935","0.219603554454299","0.316676431659571"
"7 Strongly agree","2015","in school","East Germany","10","","",""
"7 Strongly agree","2015","inadequately","West Germany","231","0.450818460380964","0.405397486769442","0.496239433992486"
"7 Strongly agree","2015","inadequately","East Germany","20","","",""
"7 Strongly agree","2015","general elemantary","West Germany","1185","0.436045747674371","0.416862456344618","0.455229039004124"
"7 Strongly agree","2015","general elemantary","East Germany","159","0.416967848657079","0.366385476150908","0.467550221163251"
"7 Strongly agree","2015","middle vocational","West Germany","3677","0.376466028622038","0.366680489400736","0.38625156784334"
"7 Strongly agree","2015","middle vocational","East Germany","985","0.355456072269898","0.337576208117108","0.373335936422687"
"7 Strongly agree","2015","vocational + Abi","West Germany","755","0.34356644830313","0.322013363836519","0.365119532769741"
"7 Strongly agree","2015","vocational + Abi","East Germany","93","0.352900620063364","0.297805786911134","0.407995453215594"
"7 Strongly agree","2015","higher vocational","West Germany","375","0.323203313862197","0.296053761109669","0.350352866614725"
"7 Strongly agree","2015","higher vocational","East Germany","122","0.329726199296367","0.283598213258446","0.375854185334289"
"7 Strongly agree","2015","higher education","West Germany","1571","0.291599954684161","0.278993286437493","0.304206622930829"
"7 Strongly agree","2015","higher education","East Germany","436","0.300507358468759","0.276702818695749","0.324311898241769"
"1 Strongly disagree","2016","in school","West Germany","","","",""
"1 Strongly disagree","2016","in school","East Germany","","","",""
"1 Strongly disagree","2016","inadequately","West Germany","4","","",""
"1 Strongly disagree","2016","inadequately","East Germany","2","","",""
"1 Strongly disagree","2016","general elemantary","West Germany","2","","",""
"1 Strongly disagree","2016","general elemantary","East Germany","","","",""
"1 Strongly disagree","2016","middle vocational","West Germany","3","","",""
"1 Strongly disagree","2016","middle vocational","East Germany","1","","",""
"1 Strongly disagree","2016","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2016","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2016","higher vocational","West Germany","","","",""
"1 Strongly disagree","2016","higher vocational","East Germany","","","",""
"1 Strongly disagree","2016","higher education","West Germany","3","","",""
"1 Strongly disagree","2016","higher education","East Germany","","","",""
"2 on scale 1-7 ","2016","in school","West Germany","","","",""
"2 on scale 1-7 ","2016","in school","East Germany","","","",""
"2 on scale 1-7 ","2016","inadequately","West Germany","2","","",""
"2 on scale 1-7 ","2016","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2016","general elemantary","West Germany","1","","",""
"2 on scale 1-7 ","2016","general elemantary","East Germany","1","","",""
"2 on scale 1-7 ","2016","middle vocational","West Germany","2","","",""
"2 on scale 1-7 ","2016","middle vocational","East Germany","1","","",""
"2 on scale 1-7 ","2016","vocational + Abi","West Germany","1","","",""
"2 on scale 1-7 ","2016","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2016","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2016","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2016","higher education","West Germany","2","","",""
"2 on scale 1-7 ","2016","higher education","East Germany","","","",""
"3 on scale 1-7 ","2016","in school","West Germany","","","",""
"3 on scale 1-7 ","2016","in school","East Germany","","","",""
"3 on scale 1-7 ","2016","inadequately","West Germany","2","","",""
"3 on scale 1-7 ","2016","inadequately","East Germany","1","","",""
"3 on scale 1-7 ","2016","general elemantary","West Germany","2","","",""
"3 on scale 1-7 ","2016","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2016","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2016","middle vocational","East Germany","1","","",""
"3 on scale 1-7 ","2016","vocational + Abi","West Germany","1","","",""
"3 on scale 1-7 ","2016","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2016","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2016","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2016","higher education","West Germany","2","","",""
"3 on scale 1-7 ","2016","higher education","East Germany","","","",""
"4 on scale 1-7","2016","in school","West Germany","1","","",""
"4 on scale 1-7","2016","in school","East Germany","","","",""
"4 on scale 1-7","2016","inadequately","West Germany","16","","",""
"4 on scale 1-7","2016","inadequately","East Germany","4","","",""
"4 on scale 1-7","2016","general elemantary","West Germany","3","","",""
"4 on scale 1-7","2016","general elemantary","East Germany","2","","",""
"4 on scale 1-7","2016","middle vocational","West Germany","8","","",""
"4 on scale 1-7","2016","middle vocational","East Germany","3","","",""
"4 on scale 1-7","2016","vocational + Abi","West Germany","3","","",""
"4 on scale 1-7","2016","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2016","higher vocational","West Germany","","","",""
"4 on scale 1-7","2016","higher vocational","East Germany","","","",""
"4 on scale 1-7","2016","higher education","West Germany","9","","",""
"4 on scale 1-7","2016","higher education","East Germany","1","","",""
"5 on scale 1-7","2016","in school","West Germany","2","","",""
"5 on scale 1-7","2016","in school","East Germany","","","",""
"5 on scale 1-7","2016","inadequately","West Germany","36","0.0706249183035833","0.0565123606408927","0.0847374759662739"
"5 on scale 1-7","2016","inadequately","East Germany","4","","",""
"5 on scale 1-7","2016","general elemantary","West Germany","19","","",""
"5 on scale 1-7","2016","general elemantary","East Germany","7","","",""
"5 on scale 1-7","2016","middle vocational","West Germany","17","","",""
"5 on scale 1-7","2016","middle vocational","East Germany","3","","",""
"5 on scale 1-7","2016","vocational + Abi","West Germany","9","","",""
"5 on scale 1-7","2016","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2016","higher vocational","West Germany","","","",""
"5 on scale 1-7","2016","higher vocational","East Germany","","","",""
"5 on scale 1-7","2016","higher education","West Germany","16","","",""
"5 on scale 1-7","2016","higher education","East Germany","1","","",""
"6 on scale 1-7","2016","in school","West Germany","2","","",""
"6 on scale 1-7","2016","in school","East Germany","","","",""
"6 on scale 1-7","2016","inadequately","West Germany","107","0.13687970007438","0.117945959329073","0.155813440819686"
"6 on scale 1-7","2016","inadequately","East Germany","10","","",""
"6 on scale 1-7","2016","general elemantary","West Germany","57","0.197231871717065","0.167520541993265","0.226943201440865"
"6 on scale 1-7","2016","general elemantary","East Germany","13","","",""
"6 on scale 1-7","2016","middle vocational","West Germany","53","0.0937859969860075","0.0715278109568145","0.1160441830152"
"6 on scale 1-7","2016","middle vocational","East Germany","8","","",""
"6 on scale 1-7","2016","vocational + Abi","West Germany","14","","",""
"6 on scale 1-7","2016","vocational + Abi","East Germany","3","","",""
"6 on scale 1-7","2016","higher vocational","West Germany","","","",""
"6 on scale 1-7","2016","higher vocational","East Germany","","","",""
"6 on scale 1-7","2016","higher education","West Germany","62","0.15497783722515","0.127157636419688","0.182798038030612"
"6 on scale 1-7","2016","higher education","East Germany","8","","",""
"7 Strongly agree","2016","in school","West Germany","23","","",""
"7 Strongly agree","2016","in school","East Germany","3","","",""
"7 Strongly agree","2016","inadequately","West Germany","1099","0.747119832593198","0.723176546442831","0.771063118743564"
"7 Strongly agree","2016","inadequately","East Germany","255","0.859595776630279","0.81861022616838","0.900581327092178"
"7 Strongly agree","2016","general elemantary","West Germany","605","0.757471299466163","0.725467382053148","0.789475216879179"
"7 Strongly agree","2016","general elemantary","East Germany","127","0.844422083893717","0.786418313080626","0.902425854706808"
"7 Strongly agree","2016","middle vocational","West Germany","576","0.741893839690439","0.708483918495625","0.775303760885253"
"7 Strongly agree","2016","middle vocational","East Germany","119","0.740936136867806","0.667303145558713","0.814569128176898"
"7 Strongly agree","2016","vocational + Abi","West Germany","67","0.544773536188073","0.444633431719866","0.64491364065628"
"7 Strongly agree","2016","vocational + Abi","East Germany","14","","",""
"7 Strongly agree","2016","higher vocational","West Germany","1","","",""
"7 Strongly agree","2016","higher vocational","East Germany","","","",""
"7 Strongly agree","2016","higher education","West Germany","556","0.682198418563563","0.646403218518668","0.717993618608457"
"7 Strongly agree","2016","higher education","East Germany","115","0.662040162377699","0.579118538356941","0.744961786398457"
"1 Strongly disagree","2017","in school","West Germany","","","",""
"1 Strongly disagree","2017","in school","East Germany","","","",""
"1 Strongly disagree","2017","inadequately","West Germany","2","","",""
"1 Strongly disagree","2017","inadequately","East Germany","1","","",""
"1 Strongly disagree","2017","general elemantary","West Germany","3","","",""
"1 Strongly disagree","2017","general elemantary","East Germany","","","",""
"1 Strongly disagree","2017","middle vocational","West Germany","2","","",""
"1 Strongly disagree","2017","middle vocational","East Germany","","","",""
"1 Strongly disagree","2017","vocational + Abi","West Germany","1","","",""
"1 Strongly disagree","2017","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2017","higher vocational","West Germany","","","",""
"1 Strongly disagree","2017","higher vocational","East Germany","","","",""
"1 Strongly disagree","2017","higher education","West Germany","","","",""
"1 Strongly disagree","2017","higher education","East Germany","","","",""
"2 on scale 1-7 ","2017","in school","West Germany","1","","",""
"2 on scale 1-7 ","2017","in school","East Germany","","","",""
"2 on scale 1-7 ","2017","inadequately","West Germany","1","","",""
"2 on scale 1-7 ","2017","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2017","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2017","general elemantary","East Germany","1","","",""
"2 on scale 1-7 ","2017","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2017","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2017","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2017","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","higher education","West Germany","1","","",""
"2 on scale 1-7 ","2017","higher education","East Germany","","","",""
"3 on scale 1-7 ","2017","in school","West Germany","1","","",""
"3 on scale 1-7 ","2017","in school","East Germany","","","",""
"3 on scale 1-7 ","2017","inadequately","West Germany","2","","",""
"3 on scale 1-7 ","2017","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2017","general elemantary","West Germany","2","","",""
"3 on scale 1-7 ","2017","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2017","middle vocational","West Germany","4","","",""
"3 on scale 1-7 ","2017","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2017","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2017","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2017","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2017","higher education","West Germany","2","","",""
"3 on scale 1-7 ","2017","higher education","East Germany","1","","",""
"4 on scale 1-7","2017","in school","West Germany","1","","",""
"4 on scale 1-7","2017","in school","East Germany","","","",""
"4 on scale 1-7","2017","inadequately","West Germany","16","","",""
"4 on scale 1-7","2017","inadequately","East Germany","","","",""
"4 on scale 1-7","2017","general elemantary","West Germany","4","","",""
"4 on scale 1-7","2017","general elemantary","East Germany","","","",""
"4 on scale 1-7","2017","middle vocational","West Germany","2","","",""
"4 on scale 1-7","2017","middle vocational","East Germany","1","","",""
"4 on scale 1-7","2017","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2017","higher vocational","West Germany","","","",""
"4 on scale 1-7","2017","higher vocational","East Germany","","","",""
"4 on scale 1-7","2017","higher education","West Germany","4","","",""
"4 on scale 1-7","2017","higher education","East Germany","","","",""
"5 on scale 1-7","2017","in school","West Germany","2","","",""
"5 on scale 1-7","2017","in school","East Germany","","","",""
"5 on scale 1-7","2017","inadequately","West Germany","32","0.024843296386589","0.0156702763283637","0.0340163164448144"
"5 on scale 1-7","2017","inadequately","East Germany","1","","",""
"5 on scale 1-7","2017","general elemantary","West Germany","16","","",""
"5 on scale 1-7","2017","general elemantary","East Germany","","","",""
"5 on scale 1-7","2017","middle vocational","West Germany","12","","",""
"5 on scale 1-7","2017","middle vocational","East Germany","1","","",""
"5 on scale 1-7","2017","vocational + Abi","West Germany","4","","",""
"5 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2017","higher vocational","West Germany","","","",""
"5 on scale 1-7","2017","higher vocational","East Germany","","","",""
"5 on scale 1-7","2017","higher education","West Germany","11","","",""
"5 on scale 1-7","2017","higher education","East Germany","","","",""
"6 on scale 1-7","2017","in school","West Germany","2","","",""
"6 on scale 1-7","2017","in school","East Germany","","","",""
"6 on scale 1-7","2017","inadequately","West Germany","118","0.115153008766347","0.0963406929171886","0.133965324615504"
"6 on scale 1-7","2017","inadequately","East Germany","9","","",""
"6 on scale 1-7","2017","general elemantary","West Germany","63","0.130683603483609","0.101228294373791","0.160138912593427"
"6 on scale 1-7","2017","general elemantary","East Germany","5","","",""
"6 on scale 1-7","2017","middle vocational","West Germany","46","0.137034750434653","0.103164960080967","0.170904540788338"
"6 on scale 1-7","2017","middle vocational","East Germany","5","","",""
"6 on scale 1-7","2017","vocational + Abi","West Germany","13","","",""
"6 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2017","higher vocational","West Germany","","","",""
