"plh0206i04","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2012","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2012","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2012","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2012","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2012","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2012","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2012","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2012","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2013","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2013","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2013","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2013","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","Urban Area","","","","","3"
"4 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2013","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2013","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2013","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2013","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2013","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2014","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","","","2"
"3 on scale 1-7 ","2014","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Rural Area","","","","","3"
"4 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","4"
"5 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","5"
"6 on scale 1-7","2014","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Urban Area","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Rural Area","","","","","6"
"7 Strongly agree","2014","1-pers.-HH","Urban Area","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","Rural Area","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Urban Area","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Rural Area","","","","","7"
"7 Strongly agree","2014","Single parent ","Urban Area","","","","","7"
"7 Strongly agree","2014","Single parent ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Rural Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Urban Area","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Rural Area","","","","","7"
"1 Strongly disagree","2015","1-pers.-HH","Urban Area","22","","","","1"
"1 Strongly disagree","2015","1-pers.-HH","Rural Area","10","","","","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Urban Area","39","0.00787304371555971","0.00543908435588241","0.010307003075237","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Rural Area","20","","","","1"
"1 Strongly disagree","2015","Single parent ","Urban Area","12","","","","1"
"1 Strongly disagree","2015","Single parent ","Rural Area","8","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Urban Area","27","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Rural Area","15","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Urban Area","11","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Rural Area","8","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Urban Area","14","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Rural Area","4","","","","1"
"2 on scale 1-7 ","2015","1-pers.-HH","Urban Area","21","","","","2"
"2 on scale 1-7 ","2015","1-pers.-HH","Rural Area","15","","","","2"
"2 on scale 1-7 ","2015","Single parent ","Urban Area","25","","","","2"
"2 on scale 1-7 ","2015","Single parent ","Rural Area","10","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","43","0.00658950999347627","0.00420833008079649","0.00897068990615605","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","16","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","40","0.00545200996135181","0.00342409584427498","0.00747992407842865","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","20","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","11","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","15","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","18","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","17","","","","2"
"3 on scale 1-7 ","2015","1-pers.-HH","Urban Area","59","0.0233560201200922","0.0174928738027258","0.0292191664374586","3"
"3 on scale 1-7 ","2015","1-pers.-HH","Rural Area","24","","","","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Urban Area","125","0.0243108531158498","0.0200694045691323","0.0285523016625672","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Rural Area","55","0.0166812580004437","0.0119833274438802","0.0213791885570072","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Urban Area","37","0.016843262973464","0.01115787589124","0.022528650055688","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Rural Area","20","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Rural Area","21","","","","3"
"3 on scale 1-7 ","2015","Single parent ","Urban Area","34","0.0132364411092588","0.00760655251774258","0.0188663297007751","3"
"3 on scale 1-7 ","2015","Single parent ","Rural Area","19","","","","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Urban Area","97","0.0152218069114083","0.0116184805846988","0.0188251332381178","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Rural Area","44","0.0224406411253743","0.0163597794049536","0.0285215028457951","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Urban Area","34","0.0280004271572672","0.0195002262458009","0.0365006280687334","3"
"4 on scale 1-7","2015","1-pers.-HH","Urban Area","202","0.0806456112360322","0.0700751236857754","0.0912160987862889","4"
"4 on scale 1-7","2015","1-pers.-HH","Rural Area","97","0.0818124348010261","0.066100987328469","0.0975238822735831","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","107","0.0787251087293701","0.0648490836061331","0.0926011338526072","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Urban Area","376","0.080755120386141","0.0732517046397598","0.0882585361325221","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Rural Area","218","0.0759302322117141","0.0662138457607287","0.0856466186626996","4"
"4 on scale 1-7","2015","Single parent ","Urban Area","162","0.10259565915957","0.0876482401272192","0.117543078191922","4"
"4 on scale 1-7","2015","Single parent ","Rural Area","75","0.0715092773616198","0.0536982059202453","0.0893203488029943","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","368","0.0837852491977605","0.0756310052201329","0.091939493175388","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","190","0.0838005469645513","0.0724244216045476","0.095176672324555","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","160","0.0797167336073285","0.0677501258972399","0.091683341317417","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","89","0.0903250245493859","0.0724240306823668","0.108226018416405","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","70","0.0728619013680883","0.0546219677404932","0.0911018349956834","4"
"5 on scale 1-7","2015","1-pers.-HH","Urban Area","428","0.173508344600417","0.15880748963427","0.188209199566565","5"
"5 on scale 1-7","2015","1-pers.-HH","Rural Area","194","0.156240687833757","0.135427088213023","0.177054287454491","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Urban Area","823","0.167382450211137","0.157101432508169","0.177663467914106","5"
"5 on scale 1-7","2015","Single parent ","Urban Area","219","0.143016351166124","0.125770416035502","0.160262286296746","5"
"5 on scale 1-7","2015","Single parent ","Rural Area","136","0.16020965023976","0.13485545427726","0.18556384620226","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","333","0.161857924007527","0.146736185176112","0.176979662838941","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Rural Area","482","0.166449428858895","0.15278623702105","0.18011262069674","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","750","0.179441097044663","0.168147894489287","0.190734299600039","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","133","0.151862449936559","0.126676453572834","0.177048446300284","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","204","0.198705798571402","0.173786762076531","0.223624835066274","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","248","0.176463178388191","0.156821328616249","0.196105028160133","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","368","0.214367762456972","0.19623663005339","0.232498894860554","5"
"6 on scale 1-7","2015","1-pers.-HH","Urban Area","842","0.339053880354516","0.320676628745396","0.357431131963635","6"
"6 on scale 1-7","2015","1-pers.-HH","Rural Area","384","0.328441198098392","0.301518928304201","0.355363467892582","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Urban Area","1851","0.369235830829196","0.35594525514274","0.382526406515652","6"
"6 on scale 1-7","2015","Single parent ","Urban Area","491","0.292858648341725","0.270441014179437","0.315276282504013","6"
"6 on scale 1-7","2015","Single parent ","Rural Area","273","0.334292401756624","0.301684333129327","0.366900470383921","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Urban Area","468","0.349938320057027","0.325363697303328","0.374512942810726","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Rural Area","280","0.348370748712116","0.314934163609545","0.381807333814687","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Rural Area","1039","0.372385408226367","0.354652176943601","0.390118639509132","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Urban Area","1455","0.35342460215362","0.339355730889406","0.367493473417834","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Rural Area","793","0.370018511084881","0.350196325023926","0.389840697145835","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Urban Area","695","0.363885102214673","0.342628910169875","0.385141294259471","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Rural Area","310","0.310238500288109","0.281349846989457","0.339127153586762","6"
"7 Strongly agree","2015","1-pers.-HH","Urban Area","975","0.36251262163248","0.343850520672088","0.381174722592872","7"
"7 Strongly agree","2015","1-pers.-HH","Rural Area","445","0.393816120340876","0.365807625442953","0.421824615238798","7"
"7 Strongly agree","2015","(Married) couple without C. ","Urban Area","1811","0.344990691780765","0.331899300881093","0.358082082680437","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Urban Area","560","0.349254363457871","0.32469085612641","0.373817870789332","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Rural Area","261","0.369242373201454","0.335374508844586","0.403110237558321","7"
"7 Strongly agree","2015","(Married) couple without C. ","Rural Area","1021","0.353016678822169","0.33548638522911","0.370546972415228","7"
"7 Strongly agree","2015","Single parent ","Urban Area","640","0.420065865291804","0.39575190710116","0.444379823482447","7"
"7 Strongly agree","2015","Single parent ","Rural Area","283","0.396716779137301","0.362900877268044","0.430532681006557","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Urban Area","1695","0.356614337489656","0.342517023653997","0.370711651325316","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Rural Area","887","0.345498908387519","0.325975553183566","0.365022263591472","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Urban Area","679","0.306854262446586","0.286478498409407","0.327230026483764","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Rural Area","339","0.357910570186467","0.327973106887225","0.38784803348571","7"
"1 Strongly disagree","2016","1-pers.-HH","Urban Area","4","","","","1"
"1 Strongly disagree","2016","1-pers.-HH","Rural Area","2","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Urban Area","1","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2016","Single parent ","Urban Area","2","","","","1"
"1 Strongly disagree","2016","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Urban Area","3","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Rural Area","2","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Urban Area","1","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Rural Area","","","","","1"
"2 on scale 1-7 ","2016","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","2","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","Urban Area","3","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","1","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","Rural Area","1","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","3","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","","","2"
"3 on scale 1-7 ","2016","1-pers.-HH","Urban Area","2","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","Rural Area","2","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Urban Area","1","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Rural Area","3","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Urban Area","3","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Urban Area","1","","","","3"
"4 on scale 1-7","2016","1-pers.-HH","Urban Area","7","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","Rural Area","7","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Urban Area","4","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Rural Area","2","","","","4"
"4 on scale 1-7","2016","Single parent ","Rural Area","2","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","14","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","5","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","","","","","4"
"4 on scale 1-7","2016","Single parent ","Urban Area","6","","","","4"
"5 on scale 1-7","2016","1-pers.-HH","Urban Area","28","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","Rural Area","21","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Urban Area","2","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Rural Area","3","","","","5"
"5 on scale 1-7","2016","Single parent ","Urban Area","9","","","","5"
"5 on scale 1-7","2016","Single parent ","Rural Area","2","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","22","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","6","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","7","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","","","","","5"
