"plh0206i04","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"4 on scale 1-7","2013","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2013","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2013","Single parent ","Male","","","","","4"
"4 on scale 1-7","2013","Couple + C. LE and GT 16","Female","","","","","4"
"5 on scale 1-7","2013","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2013","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2013","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2013","Single parent ","Male","","","","","5"
"5 on scale 1-7","2013","Single parent ","Female","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2013","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2013","Couple + C. LE and GT 16","Female","","","","","5"
"6 on scale 1-7","2013","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2013","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2013","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2013","Single parent ","Male","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE 16 ","Male","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Male","","","","","6"
"6 on scale 1-7","2013","Couple + C. GT 16 ","Female","","","","","6"
"6 on scale 1-7","2013","Single parent ","Female","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2013","Couple + C. LE and GT 16","Female","","","","","6"
"7 Strongly agree","2013","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2013","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2013","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2013","Single parent ","Male","","","","","7"
"7 Strongly agree","2013","Single parent ","Female","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2013","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2013","Couple + C. GT 16 ","Female","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2013","Couple + C. LE and GT 16","Female","","","","","7"
"1 Strongly disagree","2014","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2014","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2014","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2014","Single parent ","Male","","","","","1"
"1 Strongly disagree","2014","Single parent ","Female","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2014","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2014","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2014","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2014","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2014","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2014","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE and GT 16","Female","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. LE 16 ","Female","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2014","Couple + C. GT 16 ","Female","","","","","2"
"3 on scale 1-7 ","2014","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2014","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2014","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2014","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2014","Couple + C. LE and GT 16","Female","","","","","3"
"4 on scale 1-7","2014","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2014","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2014","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2014","Single parent ","Male","","","","","4"
"4 on scale 1-7","2014","Single parent ","Female","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2014","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2014","Couple + C. LE and GT 16","Female","","","","","4"
"5 on scale 1-7","2014","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2014","Single parent ","Female","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2014","Single parent ","Male","","","","","5"
"5 on scale 1-7","2014","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2014","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2014","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2014","Couple + C. LE and GT 16","Female","","","","","5"
"6 on scale 1-7","2014","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2014","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2014","Single parent ","Male","","","","","6"
"6 on scale 1-7","2014","Single parent ","Female","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Male","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2014","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Female","","","","","6"
"6 on scale 1-7","2014","Couple + C. GT 16 ","Male","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2014","Couple + C. LE and GT 16","Female","","","","","6"
"7 Strongly agree","2014","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2014","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2014","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2014","Single parent ","Male","","","","","7"
"7 Strongly agree","2014","Single parent ","Female","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2014","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2014","Couple + C. GT 16 ","Female","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2014","Couple + C. LE and GT 16","Female","","","","","7"
"1 Strongly disagree","2015","1-pers.-HH","Male","8","","","","1"
"1 Strongly disagree","2015","1-pers.-HH","Female","24","","","","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Male","26","","","","1"
"1 Strongly disagree","2015","(Married) couple without C. ","Female","33","0.00824765642607736","0.00544139231949629","0.0110539205326584","1"
"1 Strongly disagree","2015","Single parent ","Male","5","","","","1"
"1 Strongly disagree","2015","Single parent ","Female","15","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Male","16","","","","1"
"1 Strongly disagree","2015","Couple + C. LE 16 ","Female","26","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Male","11","","","","1"
"1 Strongly disagree","2015","Couple + C. GT 16 ","Female","8","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Male","9","","","","1"
"1 Strongly disagree","2015","Couple + C. LE and GT 16","Female","9","","","","1"
"2 on scale 1-7 ","2015","1-pers.-HH","Male","15","","","","2"
"2 on scale 1-7 ","2015","1-pers.-HH","Female","21","","","","2"
"2 on scale 1-7 ","2015","Single parent ","Male","5","","","","2"
"2 on scale 1-7 ","2015","Single parent ","Female","30","0.0185239931169112","0.0123697481124787","0.0246782381213437","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Male","30","0.00698744699888885","0.00410045557369995","0.00987443842407774","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Male","14","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Male","18","","","","2"
"2 on scale 1-7 ","2015","(Married) couple without C. ","Female","42","0.0105312730611266","0.00736387157465874","0.0136986745475945","2"
"2 on scale 1-7 ","2015","Couple + C. LE and GT 16","Female","13","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Female","20","","","","2"
"2 on scale 1-7 ","2015","Couple + C. GT 16 ","Male","13","","","","2"
"2 on scale 1-7 ","2015","Couple + C. LE 16 ","Female","30","0.00620414719780112","0.00360869344699605","0.00879960094860619","2"
"3 on scale 1-7 ","2015","1-pers.-HH","Male","26","","","","3"
"3 on scale 1-7 ","2015","1-pers.-HH","Female","57","0.0308364950146127","0.0234303108498823","0.0382426791793431","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Male","91","0.020452384719173","0.0160271473783852","0.0248776220599608","3"
"3 on scale 1-7 ","2015","(Married) couple without C. ","Female","89","0.0232119686170364","0.0185398076664514","0.0278841295676213","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Male","26","","","","3"
"3 on scale 1-7 ","2015","Couple + C. GT 16 ","Female","31","0.0145938292229413","0.00837838260258427","0.0208092758432983","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Female","32","0.0354292329212963","0.0246075898049693","0.0462508760376233","3"
"3 on scale 1-7 ","2015","Single parent ","Male","12","","","","3"
"3 on scale 1-7 ","2015","Single parent ","Female","41","0.0151992960176922","0.00961519142137541","0.0207834006140091","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Male","60","0.0161303764588646","0.0117642140213997","0.0204965388963295","3"
"3 on scale 1-7 ","2015","Couple + C. LE 16 ","Female","81","0.0188271556265002","0.01433464850716","0.0233196627458405","3"
"3 on scale 1-7 ","2015","Couple + C. LE and GT 16","Male","23","","","","3"
"4 on scale 1-7","2015","1-pers.-HH","Male","116","0.0718529564906166","0.0592969329165822","0.0844089800646511","4"
"4 on scale 1-7","2015","1-pers.-HH","Female","183","0.0885359651642855","0.0763658942680332","0.100706036060538","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Male","92","0.06692919282923","0.0522014693246072","0.0816569163338528","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Male","271","0.0747438848177512","0.0665220143346276","0.0829657553008748","4"
"4 on scale 1-7","2015","(Married) couple without C. ","Female","323","0.0837529172262837","0.0751574811045093","0.092348353348058","4"
"4 on scale 1-7","2015","Single parent ","Male","55","0.108998615405068","0.0827867544032618","0.135210476406874","4"
"4 on scale 1-7","2015","Single parent ","Female","182","0.084962724614713","0.072236451442633","0.0976889977867929","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Male","272","0.0875239571487651","0.0777294391387302","0.0973184751588","4"
"4 on scale 1-7","2015","Couple + C. LE 16 ","Female","286","0.080003933384612","0.0710364142326437","0.0889714525365802","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Male","122","0.0820245563334963","0.0682434013697227","0.0958057112972699","4"
"4 on scale 1-7","2015","Couple + C. GT 16 ","Female","127","0.0845129059302212","0.0700961447945493","0.0989296670658932","4"
"4 on scale 1-7","2015","Couple + C. LE and GT 16","Female","85","0.0879276806612743","0.0713500396319508","0.104505321690598","4"
"5 on scale 1-7","2015","1-pers.-HH","Male","281","0.176763849587589","0.15821656437159","0.195311134803588","5"
"5 on scale 1-7","2015","1-pers.-HH","Female","341","0.161383866870082","0.145623179951573","0.177144553788592","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Male","670","0.171311813469872","0.159531928599493","0.183091698340251","5"
"5 on scale 1-7","2015","Single parent ","Male","103","0.176890480860734","0.144796083920411","0.208984877801057","5"
"5 on scale 1-7","2015","Single parent ","Female","252","0.136475087739304","0.120806431251865","0.152143744226744","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Female","557","0.166757497112821","0.154436324289366","0.179078669936276","5"
"5 on scale 1-7","2015","(Married) couple without C. ","Female","635","0.16269705531182","0.15124475313198","0.174149357491661","5"
"5 on scale 1-7","2015","Couple + C. LE 16 ","Male","526","0.18107625554118","0.167729941315211","0.194422569767149","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Female","180","0.156703319147191","0.135423174389442","0.177983463904939","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Female","270","0.218353989580847","0.19694157242198","0.239766406739715","5"
"5 on scale 1-7","2015","Couple + C. LE and GT 16","Male","201","0.180332974337582","0.157674699906067","0.202991248769097","5"
"5 on scale 1-7","2015","Couple + C. GT 16 ","Male","302","0.202547073466821","0.182362775267943","0.222731371665699","5"
"6 on scale 1-7","2015","1-pers.-HH","Male","558","0.355449944946695","0.332177663582756","0.378722226310634","6"
"6 on scale 1-7","2015","1-pers.-HH","Female","668","0.319728446130856","0.299748455932514","0.339708436329198","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Male","1481","0.389501091165037","0.374255347930983","0.404746834399091","6"
"6 on scale 1-7","2015","Single parent ","Male","184","0.297705995246217","0.259246688898155","0.336165301594279","6"
"6 on scale 1-7","2015","Single parent ","Female","580","0.310533440794477","0.289414194075756","0.331652687513198","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Male","369","0.337261914462922","0.309399089770773","0.365124739155072","6"
"6 on scale 1-7","2015","Couple + C. LE and GT 16","Female","379","0.362815232858229","0.334668970373498","0.390961495342959","6"
"6 on scale 1-7","2015","(Married) couple without C. ","Female","1409","0.350381489531453","0.335578091513849","0.365184887549057","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Male","1085","0.353381736915126","0.336814316419581","0.36994915741067","6"
"6 on scale 1-7","2015","Couple + C. LE 16 ","Female","1163","0.363873354294573","0.347970664822718","0.379776043766429","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Male","535","0.362373877233753","0.338232634022826","0.386515120444679","6"
"6 on scale 1-7","2015","Couple + C. GT 16 ","Female","470","0.326266549517527","0.301966318493875","0.350566780541179","6"
"7 Strongly agree","2015","1-pers.-HH","Male","621","0.367938401093024","0.344491326263178","0.391385475922871","7"
"7 Strongly agree","2015","1-pers.-HH","Female","799","0.375149010613796","0.354406868261944","0.395891152965647","7"
"7 Strongly agree","2015","(Married) couple without C. ","Male","1373","0.33451340311053","0.319762173124452","0.349264633096607","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Male","398","0.375105427168746","0.346572220776377","0.403638633561115","7"
"7 Strongly agree","2015","Couple + C. LE and GT 16","Female","423","0.333592251998511","0.305991349610202","0.36119315438682","7"
"7 Strongly agree","2015","(Married) couple without C. ","Female","1459","0.361177639826202","0.346273321229601","0.376081958422803","7"
"7 Strongly agree","2015","Single parent ","Male","179","0.378916776264807","0.338113504079021","0.419720048450593","7"
"7 Strongly agree","2015","Single parent ","Female","744","0.426835679307702","0.404260169622423","0.449411188992982","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Male","1209","0.349765360473988","0.333236903549572","0.366293817398403","7"
"7 Strongly agree","2015","Couple + C. LE 16 ","Female","1373","0.356588959001165","0.340756372902208","0.372421545100122","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Male","514","0.314515045354362","0.291195621531508","0.337834469177215","7"
"7 Strongly agree","2015","Couple + C. GT 16 ","Female","504","0.334471168200176","0.31001756543354","0.358924770966812","7"
"1 Strongly disagree","2016","1-pers.-HH","Male","6","","","","1"
"1 Strongly disagree","2016","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2016","(Married) couple without C. ","Female","1","","","","1"
"1 Strongly disagree","2016","Single parent ","Male","","","","","1"
"1 Strongly disagree","2016","Single parent ","Female","2","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Male","1","","","","1"
"1 Strongly disagree","2016","Couple + C. LE 16 ","Female","4","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Male","1","","","","1"
"1 Strongly disagree","2016","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2016","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2016","Single parent ","Female","1","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Male","3","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","Male","2","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Male","1","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","Female","2","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Male","1","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","Female","2","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","Female","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","Female","","","","","2"
"3 on scale 1-7 ","2016","1-pers.-HH","Male","4","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Male","1","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Female","2","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Female","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","Male","4","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","Male","","","","","3"
"4 on scale 1-7","2016","1-pers.-HH","Male","14","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Male","4","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","Female","2","","","","4"
"4 on scale 1-7","2016","Single parent ","Female","7","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Male","9","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","Female","10","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","Female","","","","","4"
"4 on scale 1-7","2016","Single parent ","Male","1","","","","4"
"5 on scale 1-7","2016","1-pers.-HH","Male","42","0.0525580537816523","0.0377808596218317","0.067335247941473","5"
"5 on scale 1-7","2016","1-pers.-HH","Female","7","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Male","3","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","Female","2","","","","5"
"5 on scale 1-7","2016","Single parent ","Male","4","","","","5"
"5 on scale 1-7","2016","Single parent ","Female","7","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Male","13","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","Female","15","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Male","5","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Male","1","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Female","5","","","","5"
"6 on scale 1-7","2016","1-pers.-HH","Male","100","0.127243152572948","0.10517530981966","0.149310995326236","6"
"6 on scale 1-7","2016","1-pers.-HH","Female","7","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Male","13","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Female","8","","","","6"
"6 on scale 1-7","2016","Single parent ","Male","10","","","","6"
"6 on scale 1-7","2016","Single parent ","Female","19","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Male","19","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Female","10","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Female","58","0.102934560692841","0.0823728245928213","0.123496296792861","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Male","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Male","69","0.0584860334015431","0.0441968411078583","0.0727752256952279","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Female","1","","","","6"
"7 Strongly agree","2016","1-pers.-HH","Male","708","0.791209047840256","0.764293854871774","0.818124240808739","7"
"7 Strongly agree","2016","1-pers.-HH","Female","61","0.785286855988005","0.69357062313116","0.87700308884485","7"
"7 Strongly agree","2016","(Married) couple without C. ","Male","70","0.425400060492159","0.324373460095243","0.526426660889076","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Male","199","0.66338973722605","0.601506627069641","0.725272847382458","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Female","171","0.917936407425488","0.878598717912451","0.957274096938525","7"
"7 Strongly agree","2016","(Married) couple without C. ","Female","64","0.627555762177289","0.519571735267616","0.735539789086961","7"
"7 Strongly agree","2016","Single parent ","Male","77","0.530621164211998","0.428642759666101","0.632599568757894","7"
"7 Strongly agree","2016","Single parent ","Female","221","0.82618081951951","0.779850218672088","0.872511420366933","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Male","937","0.866527062373875","0.845818216868139","0.887235907879611","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Female","748","0.677530101387532","0.645901790531846","0.709158412243218","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Male","36","0.864878951242316","0.756187481780222","0.973570420704411","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Female","43","0.99683893321448","0.98025257332626","1.0134252931027","7"
"1 Strongly disagree","2017","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2017","Single parent ","Male","1","","","","1"
"1 Strongly disagree","2017","Single parent ","Female","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Male","1","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Female","2","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Male","1","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","Male","2","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Female","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Female","","","","","1"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Female","2","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Female","2","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Female","","","","","2"
"3 on scale 1-7 ","2017","1-pers.-HH","Male","2","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Female","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Male","3","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Female","4","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Female","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Male","","","","","3"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Male","12","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Female","5","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Male","6","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2017","Single parent ","Male","","","","","4"
"4 on scale 1-7","2017","Single parent ","Female","1","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Male","1","","","","4"
