"ple0020","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2019","(Married) couple without C. ","higher education","2564","0.996651265682732","0.994419896493649","0.998882634871814"
"No","2019","Single parent ","in school","70","1","1","1"
"No","2019","Single parent ","inadequately","62","1","1","1"
"No","2019","Single parent ","general elemantary","304","1","1","1"
"No","2019","Single parent ","middle vocational","917","0.997286788615072","0.993923670009757","1.00064990722039"
"No","2019","Single parent ","vocational + Abi","178","1","1","1"
"No","2019","Single parent ","higher vocational","75","1","1","1"
"No","2019","Single parent ","higher education","338","0.997402691532522","0.991984613250945","1.0028207698141"
"No","2019","Couple + C. LE 16 ","in school","","","",""
"No","2019","Couple + C. LE 16 ","inadequately","102","1","1","1"
"No","2019","Couple + C. LE 16 ","general elemantary","377","1","1","1"
"No","2019","Couple + C. LE 16 ","middle vocational","1840","0.999313077395935","0.998116590442784","1.00050956434909"
"No","2019","Couple + C. LE 16 ","vocational + Abi","628","0.998186203005604","0.994860963828452","1.00151144218276"
"No","2019","Couple + C. LE 16 ","higher vocational","310","0.999400295846342","0.996679436060995","1.00212115563169"
"No","2019","Couple + C. LE 16 ","higher education","1853","0.999720374255487","0.998959515605573","1.0004812329054"
"No","2019","Couple + C. GT 16 ","in school","101","1","1","1"
"No","2019","Couple + C. GT 16 ","inadequately","39","0.950319877772479","0.883810574671799","1.01682918087316"
"No","2019","Couple + C. GT 16 ","general elemantary","308","1","1","1"
"No","2019","Couple + C. GT 16 ","middle vocational","1347","0.999346678991563","0.99798264703977","1.00071071094336"
"No","2019","Couple + C. GT 16 ","vocational + Abi","261","0.995740423796035","0.987854479397501","1.00362636819457"
"No","2019","Couple + C. GT 16 ","higher vocational","202","1","1","1"
"No","2019","Couple + C. GT 16 ","higher education","579","0.995229104029087","0.98962609229232","1.00083211576585"
"No","2019","Couple + C. LE and GT 16","in school","143","1","1","1"
"No","2019","Couple + C. LE and GT 16","inadequately","56","0.985549657949822","0.954569118004853","1.01653019789479"
"No","2019","Couple + C. LE and GT 16","general elemantary","296","1","1","1"
"No","2019","Couple + C. LE and GT 16","middle vocational","860","1","1","1"
"No","2019","Couple + C. LE and GT 16","vocational + Abi","180","1","1","1"
"No","2019","Couple + C. LE and GT 16","higher vocational","97","1","1","1"
"No","2019","Couple + C. LE and GT 16","higher education","424","1","1","1"
