"hgowner","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Owner","1989","Employed","(Married) couple without C. ","416","0.380824862737366","0.354988726328609","0.406660999146123","1"
"Owner","1989","Employed","Single parent ","133","0.514723433299224","0.458541985138612","0.570904881459836","1"
"Owner","1989","Employed","Couple + C. LE 16 ","579","0.459188100039251","0.434693634890857","0.483682565187646","1"
"Owner","1989","Employed","Couple + C. GT 16 ","868","0.713280065311464","0.68997110339192","0.736589027231009","1"
"Owner","1989","Employed","Couple + C. LE and GT 16","277","0.602077122058008","0.564649613078463","0.639504631037552","1"
"Resident or shared accommodation","1989","Not Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1989","Not Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1989","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1989","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1989","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1989","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","1989","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1989","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1989","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1989","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1989","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1989","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1989","Not Employed","1-pers.-HH","18","","","","3"
"Subtenant","1989","Not Employed","(Married) couple without C. ","10","","","","3"
"Subtenant","1989","Not Employed","Single parent ","3","","","","3"
"Subtenant","1989","Not Employed","Couple + C. LE 16 ","8","","","","3"
"Subtenant","1989","Not Employed","Couple + C. GT 16 ","8","","","","3"
"Subtenant","1989","Not Employed","Couple + C. LE and GT 16","4","","","","3"
"Subtenant","1989","Employed","1-pers.-HH","51","0.0898693500089988","0.0659678907586106","0.113770809259387","3"
"Subtenant","1989","Employed","Single parent ","5","","","","3"
"Subtenant","1989","Employed","(Married) couple without C. ","30","0.0189233249520684","0.0116738197465287","0.0261728301576082","3"
"Subtenant","1989","Employed","Couple + C. LE 16 ","20","","","","3"
"Subtenant","1989","Employed","Couple + C. GT 16 ","4","","","","3"
"Subtenant","1989","Employed","Couple + C. LE and GT 16","9","","","","3"
"Tenant","1989","Not Employed","1-pers.-HH","4","","","","4"
"Tenant","1989","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","1989","Not Employed","Single parent ","","","","","4"
"Tenant","1989","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","1989","Not Employed","Couple + C. GT 16 ","2","","","","4"
"Tenant","1989","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","1989","Employed","(Married) couple without C. ","","","","","4"
"Tenant","1989","Employed","1-pers.-HH","5","","","","4"
"Tenant","1989","Employed","Single parent ","","","","","4"
"Tenant","1989","Employed","Couple + C. LE 16 ","2","","","","4"
"Tenant","1989","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","1989","Employed","Couple + C. GT 16 ","1","","","","4"
"Main tenant","1990","Not Employed","1-pers.-HH","341","0.703687000772454","0.663742099802017","0.74363190174289","2"
"Main tenant","1990","Not Employed","(Married) couple without C. ","451","0.453075967321979","0.421438125572767","0.48471380907119","2"
"Main tenant","1990","Not Employed","Single parent ","86","0.520256580527681","0.441607156560507","0.598906004494854","2"
"Main tenant","1990","Not Employed","Couple + C. LE 16 ","333","0.552649714052867","0.509872426160177","0.595427001945556","2"
"Main tenant","1990","Not Employed","Couple + C. GT 16 ","268","0.30080933713835","0.26590054734074","0.335718126935959","2"
"Main tenant","1990","Not Employed","Couple + C. LE and GT 16","188","0.471516817604098","0.414455919189544","0.528577716018652","2"
"Main tenant","1990","Employed","1-pers.-HH","396","0.733607221538739","0.696147527772283","0.771066915305196","2"
"Main tenant","1990","Employed","(Married) couple without C. ","885","0.606504523805071","0.580540886658579","0.632468160951563","2"
"Main tenant","1990","Employed","Single parent ","183","0.508198937138867","0.452457205128617","0.563940669149116","2"
"Main tenant","1990","Employed","Couple + C. LE 16 ","939","0.51256891865758","0.487852090296049","0.537285747019111","2"
"Main tenant","1990","Employed","Couple + C. GT 16 ","567","0.293882074676787","0.270028460512823","0.317735688840751","2"
"Main tenant","1990","Employed","Couple + C. LE and GT 16","356","0.432676516212939","0.393066237552761","0.472286794873117","2"
"Owner","1990","Not Employed","1-pers.-HH","142","0.250612777969929","0.212703022813208","0.28852253312665","1"
"Owner","1990","Not Employed","(Married) couple without C. ","485","0.529477905352647","0.497755086996735","0.561200723708559","1"
"Owner","1990","Not Employed","Single parent ","65","0.440963156331772","0.362799726187027","0.519126586476518","1"
"Owner","1990","Not Employed","Couple + C. LE 16 ","179","0.43243396383105","0.389812092878941","0.475055834783158","1"
"Owner","1990","Not Employed","Couple + C. GT 16 ","386","0.69017686692156","0.65497801917287","0.725375714670249","1"
"Owner","1990","Not Employed","Couple + C. LE and GT 16","103","0.523591783546787","0.466501728901299","0.580681838192275","1"
"Owner","1990","Employed","1-pers.-HH","88","0.176368068961264","0.144072141007224","0.208663996915305","1"
"Owner","1990","Employed","(Married) couple without C. ","431","0.366433711566236","0.340825905156497","0.392041517975975","1"
"Owner","1990","Employed","Single parent ","119","0.451794140154919","0.396304618001815","0.507283662308022","1"
"Owner","1990","Employed","Couple + C. LE 16 ","597","0.466424581657221","0.441755747767598","0.491093415546844","1"
"Owner","1990","Employed","Couple + C. GT 16 ","831","0.70321186849587","0.67928998427265","0.727133752719091","1"
"Owner","1990","Employed","Couple + C. LE and GT 16","238","0.562103979221018","0.522439232609462","0.601768725832573","1"
"Resident or shared accommodation","1990","Not Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1990","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1990","Not Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1990","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1990","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1990","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","1990","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1990","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1990","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1990","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1990","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1990","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1990","Not Employed","(Married) couple without C. ","13","","","","3"
"Subtenant","1990","Not Employed","1-pers.-HH","18","","","","3"
"Subtenant","1990","Not Employed","Single parent ","4","","","","3"
"Subtenant","1990","Not Employed","Couple + C. GT 16 ","9","","","","3"
"Subtenant","1990","Not Employed","Couple + C. LE 16 ","7","","","","3"
"Subtenant","1990","Not Employed","Couple + C. LE and GT 16","3","","","","3"
"Subtenant","1990","Employed","1-pers.-HH","51","0.0900247094999965","0.0657716314642487","0.114277787535744","3"
"Subtenant","1990","Employed","(Married) couple without C. ","44","0.0270617646286936","0.018437951670204","0.0356855775871832","3"
"Subtenant","1990","Employed","Couple + C. LE 16 ","33","0.0207499897581628","0.0137011808964752","0.0277987986198505","3"
"Subtenant","1990","Employed","Single parent ","7","","","","3"
"Subtenant","1990","Employed","Couple + C. GT 16 ","3","","","","3"
"Subtenant","1990","Employed","Couple + C. LE and GT 16","7","","","","3"
"Tenant","1990","Not Employed","(Married) couple without C. ","2","","","","4"
"Tenant","1990","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","1990","Not Employed","1-pers.-HH","1","","","","4"
"Tenant","1990","Not Employed","Single parent ","","","","","4"
"Tenant","1990","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","1990","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","1990","Employed","1-pers.-HH","","","","","4"
"Tenant","1990","Employed","(Married) couple without C. ","","","","","4"
"Tenant","1990","Employed","Single parent ","","","","","4"
"Tenant","1990","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","1990","Employed","Couple + C. LE 16 ","2","","","","4"
"Tenant","1990","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","1991","Not Employed","Single parent ","88","0.497325346633613","0.420331791337409","0.574318901929817","2"
"Main tenant","1991","Not Employed","1-pers.-HH","327","0.698118403704781","0.657177503465228","0.739059303944335","2"
"Main tenant","1991","Not Employed","(Married) couple without C. ","440","0.424784330083846","0.393628849696246","0.455939810471446","2"
"Main tenant","1991","Not Employed","Couple + C. LE 16 ","326","0.563132025904479","0.519304620872291","0.606959430936666","2"
"Main tenant","1991","Not Employed","Couple + C. GT 16 ","250","0.288852625337241","0.253793704634877","0.323911546039605","2"
"Main tenant","1991","Not Employed","Couple + C. LE and GT 16","159","0.454589249640207","0.394638228949468","0.514540270330945","2"
"Main tenant","1991","Employed","1-pers.-HH","423","0.771788382745969","0.737059992481986","0.806516773009952","2"
"Main tenant","1991","Employed","(Married) couple without C. ","903","0.610610561744156","0.584695462481954","0.636525661006359","2"
"Main tenant","1991","Employed","Single parent ","190","0.511390632862064","0.456792544901795","0.565988720822333","2"
"Main tenant","1991","Employed","Couple + C. LE 16 ","948","0.502042911624498","0.47754356631575","0.526542256933245","2"
"Main tenant","1991","Employed","Couple + C. GT 16 ","568","0.29766094038177","0.273179891139617","0.322141989623924","2"
"Main tenant","1991","Employed","Couple + C. LE and GT 16","360","0.430956227125878","0.392225318382441","0.469687135869314","2"
"Owner","1991","Not Employed","1-pers.-HH","137","0.25844229706727","0.21940059013217","0.297484004002369","1"
"Owner","1991","Not Employed","(Married) couple without C. ","512","0.557979637191182","0.5266781359277","0.589281138454664","1"
"Owner","1991","Not Employed","Single parent ","66","0.435171928922393","0.358827182580549","0.511516675264238","1"
"Owner","1991","Not Employed","Couple + C. LE 16 ","158","0.417568688852598","0.37399223758399","0.461145140121206","1"
"Owner","1991","Not Employed","Couple + C. LE and GT 16","106","0.545410750359793","0.485459729669055","0.605361771050532","1"
"Owner","1991","Employed","1-pers.-HH","85","0.156203750219843","0.126161588196149","0.186245912243537","1"
"Owner","1991","Not Employed","Couple + C. GT 16 ","376","0.694099698514469","0.658456107042214","0.729743289986723","1"
"Owner","1991","Employed","(Married) couple without C. ","413","0.353242478642996","0.327839429840021","0.378645527445971","1"
"Owner","1991","Employed","Single parent ","126","0.457017597555971","0.402607501321888","0.511427693790055","1"
"Owner","1991","Employed","Couple + C. LE 16 ","625","0.477614481976949","0.453139498495086","0.502089465458812","1"
"Owner","1991","Employed","Couple + C. GT 16 ","764","0.693633079030818","0.668951012086323","0.718315145975312","1"
"Owner","1991","Employed","Couple + C. LE and GT 16","265","0.567377846476438","0.528628995054276","0.6061266978986","1"
"Resident or shared accommodation","1991","Not Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1991","Not Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1991","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1991","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1991","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1991","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","1991","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","1991","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","1991","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","1991","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","1991","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","1991","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","1991","Not Employed","1-pers.-HH","15","","","","3"
"Subtenant","1991","Not Employed","(Married) couple without C. ","14","","","","3"
"Subtenant","1991","Not Employed","Single parent ","8","","","","3"
"Subtenant","1991","Not Employed","Couple + C. LE 16 ","8","","","","3"
"Subtenant","1991","Not Employed","Couple + C. GT 16 ","15","","","","3"
"Subtenant","1991","Not Employed","Couple + C. LE and GT 16","","","","","3"
