"hgowner","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"1","2003","66 and older","Part Time","111","0.604244983919193","0.528942322672176","0.67954764516621"
"1","2003","66 and older","Not Working","1895","0.518991164607403","0.502426562432752","0.535555766782055"
"2","2003","16-34 y.","Full Time","1516","0.66096968443238","0.642443142560185","0.679496226304574"
"2","2003","16-34 y.","Part Time","947","0.593082393241245","0.569899678155356","0.616265108327134"
"2","2003","16-34 y.","Not Working","816","0.588900811946296","0.565181283529103","0.612620340363488"
"2","2003","35-65 y.","Full Time","2469","0.463080439016488","0.450843052850838","0.475317825182138"
"2","2003","35-65 y.","Part Time","1296","0.452571109235613","0.435479623333012","0.469662595138214"
"2","2003","35-65 y.","Not Working","1334","0.482946104851166","0.46527248848482","0.500619721217512"
"2","2003","66 and older","Full Time","9","","",""
"2","2003","66 and older","Part Time","51","0.395755016080807","0.32045235483379","0.471057677327824"
"2","2003","66 and older","Not Working","1517","0.447386321546718","0.43090178783131","0.463870855262126"
"3","2003","16-34 y.","Full Time","83","0.0346070345880246","0.0274535345566939","0.0417605346193552"
"3","2003","16-34 y.","Part Time","65","0.05601795872595","0.0451662270417572","0.0668696904101428"
"3","2003","16-34 y.","Not Working","38","0.0242149124879166","0.0168047077983902","0.0316251171774429"
"3","2003","35-65 y.","Full Time","83","0.0184612921463904","0.0151576682673792","0.0217649160254016"
"3","2003","35-65 y.","Part Time","33","0.01185490323417","0.00813842222687732","0.0155713842414626"
"3","2003","35-65 y.","Not Working","46","0.0206446963632155","0.0156156855148515","0.0256737072115796"
"3","2003","66 and older","Full Time","1","","",""
"3","2003","66 and older","Part Time","","","",""
"3","2003","66 and older","Not Working","51","0.019957348993329","0.0153207619729564","0.0245939360137016"
"4","2003","16-34 y.","Full Time","","","",""
"4","2003","16-34 y.","Part Time","","","",""
"4","2003","16-34 y.","Not Working","","","",""
"4","2003","35-65 y.","Full Time","","","",""
"4","2003","35-65 y.","Part Time","","","",""
"4","2003","35-65 y.","Not Working","","","",""
"4","2003","66 and older","Full Time","","","",""
"4","2003","66 and older","Part Time","","","",""
"4","2003","66 and older","Not Working","1","","",""
"5","2003","16-34 y.","Full Time","1","","",""
"5","2003","16-34 y.","Part Time","","","",""
"5","2003","16-34 y.","Not Working","","","",""
"5","2003","35-65 y.","Full Time","","","",""
"5","2003","35-65 y.","Part Time","","","",""
"5","2003","35-65 y.","Not Working","1","","",""
"5","2003","66 and older","Full Time","","","",""
"5","2003","66 and older","Part Time","","","",""
"5","2003","66 and older","Not Working","31","0.0127576758669213","0.00903699718622488","0.0164783545476178"
"1","2004","16-34 y.","Full Time","821","0.299263320100917","0.280597015579665","0.317929624622169"
"1","2004","16-34 y.","Part Time","665","0.324410070499279","0.301752417866491","0.347067723132067"
"1","2004","16-34 y.","Not Working","837","0.399811458641519","0.376484245565024","0.423138671718015"
"1","2004","35-65 y.","Full Time","3699","0.52350530315982","0.510994332463098","0.536016273856542"
"1","2004","35-65 y.","Part Time","1908","0.512026355060013","0.494734566518191","0.529318143601835"
"1","2004","35-65 y.","Not Working","1590","0.485179092154585","0.467107295879169","0.503250888430002"
"1","2004","66 and older","Full Time","38","0.867002213668369","0.767787943152841","0.966216484183897"
"1","2004","66 and older","Part Time","119","0.605930484149975","0.53493835224331","0.676922616056639"
"1","2004","66 and older","Not Working","1970","0.512913251643839","0.496562941926678","0.529263561360999"
"2","2004","16-34 y.","Full Time","1412","0.656082326630266","0.636719863994886","0.675444789265647"
"2","2004","16-34 y.","Part Time","903","0.632484586510247","0.609150601252087","0.655818571768406"
"2","2004","16-34 y.","Not Working","836","0.585283207150593","0.561822006679993","0.608744407621193"
"2","2004","35-65 y.","Full Time","2348","0.458687209456627","0.446205217801713","0.471169201111542"
"2","2004","35-65 y.","Part Time","1267","0.474642795314254","0.457368260241958","0.49191733038655"
"2","2004","35-65 y.","Not Working","1310","0.493029425708163","0.474951441955554","0.511107409460773"
"2","2004","66 and older","Full Time","7","","",""
"2","2004","66 and older","Part Time","63","0.394069515850025","0.323077383943361","0.46506164775669"
"2","2004","66 and older","Not Working","1537","0.454778418154899","0.438489684975185","0.471067151334614"
"3","2004","16-34 y.","Full Time","78","0.0446128227630865","0.0361974427595583","0.0530282027666148"
"3","2004","16-34 y.","Part Time","72","0.0431053429904747","0.0332760159666487","0.0529346700143006"
"3","2004","16-34 y.","Not Working","21","","",""
"3","2004","35-65 y.","Full Time","75","0.0178074873835529","0.014494642811922","0.0211203319551838"
"3","2004","35-65 y.","Part Time","33","0.01318116718875","0.00923576552216734","0.0171265688553326"
"3","2004","35-65 y.","Not Working","37","0.021296940974714","0.0160765109141547","0.0265173710352733"
"3","2004","66 and older","Full Time","","","",""
"3","2004","66 and older","Part Time","","","",""
"3","2004","66 and older","Not Working","47","0.0162036929705113","0.0120735939562421","0.0203337919847805"
"4","2004","16-34 y.","Full Time","1","","",""
"4","2004","16-34 y.","Part Time","","","",""
"4","2004","16-34 y.","Not Working","","","",""
"4","2004","35-65 y.","Full Time","","","",""
"4","2004","35-65 y.","Part Time","","","",""
"4","2004","35-65 y.","Not Working","","","",""
"4","2004","66 and older","Full Time","","","",""
"4","2004","66 and older","Part Time","","","",""
"4","2004","66 and older","Not Working","2","","",""
"5","2004","16-34 y.","Full Time","","","",""
"5","2004","16-34 y.","Part Time","","","",""
"5","2004","16-34 y.","Not Working","","","",""
"5","2004","35-65 y.","Full Time","","","",""
"5","2004","35-65 y.","Part Time","2","","",""
"5","2004","35-65 y.","Not Working","1","","",""
"5","2004","66 and older","Full Time","","","",""
"5","2004","66 and older","Part Time","","","",""
"5","2004","66 and older","Not Working","34","0.0149672479337964","0.0109953582425474","0.0189391376250454"
"1","2005","16-34 y.","Full Time","750","0.295029453016203","0.275556402219498","0.314502503812908"
"1","2005","16-34 y.","Part Time","655","0.329040042135675","0.306102955777217","0.351977128494133"
"1","2005","16-34 y.","Not Working","769","0.371297665630132","0.347806473645524","0.39478885761474"
"1","2005","35-65 y.","Full Time","3558","0.511612185937581","0.498864907994811","0.52435946388035"
"1","2005","35-65 y.","Part Time","1825","0.506591078666061","0.488786540133062","0.52439561719906"
"1","2005","35-65 y.","Not Working","1435","0.468321759237222","0.449541574495079","0.487101943979365"
"1","2005","66 and older","Full Time","30","0.785162730310044","0.654578436973176","0.915747023646912"
"1","2005","66 and older","Part Time","124","0.583723221109799","0.513446455289182","0.653999986930417"
"1","2005","66 and older","Not Working","1983","0.508056238415939","0.49170714971666","0.524405327115218"
"2","2005","16-34 y.","Full Time","1270","0.656304239192374","0.636024819852117","0.676583658532632"
"2","2005","16-34 y.","Part Time","903","0.629347697710599","0.605770388064622","0.652925007356576"
"2","2005","16-34 y.","Not Working","813","0.592315712467341","0.568423298991353","0.616208125943329"
"2","2005","35-65 y.","Full Time","2266","0.46858091848375","0.45585540025287","0.48130643671463"
"2","2005","35-65 y.","Part Time","1176","0.475723048642956","0.457937964110731","0.49350813317518"
"2","2005","35-65 y.","Not Working","1239","0.513484939342298","0.494673793610858","0.532296085073737"
"2","2005","66 and older","Full Time","7","","",""
"2","2005","66 and older","Part Time","62","0.404459299003527","0.334489548512987","0.474429049494066"
"2","2005","66 and older","Not Working","1516","0.455824322646143","0.43953705482021","0.472111590472076"
"3","2005","16-34 y.","Full Time","87","0.0486663077914228","0.03947882663376","0.0578537889490856"
"3","2005","16-34 y.","Part Time","54","0.0416122601537261","0.0318635569313699","0.0513609633760824"
"3","2005","16-34 y.","Not Working","43","0.0363866219025277","0.0272823821128362","0.0454908616922192"
"3","2005","35-65 y.","Full Time","82","0.0197616610339284","0.0162123654336203","0.0233109566342364"
"3","2005","35-65 y.","Part Time","27","","",""
"3","2005","35-65 y.","Not Working","36","0.0171805028374762","0.0122899487608355","0.0220710569141169"
"3","2005","66 and older","Full Time","1","","",""
"3","2005","66 and older","Part Time","3","","",""
"3","2005","66 and older","Not Working","58","0.0202479219699156","0.0156418761606377","0.0248539677791935"
"4","2005","16-34 y.","Full Time","","","",""
"4","2005","16-34 y.","Part Time","","","",""
"4","2005","16-34 y.","Not Working","","","",""
"4","2005","35-65 y.","Full Time","1","","",""
"4","2005","35-65 y.","Part Time","1","","",""
"4","2005","35-65 y.","Not Working","","","",""
"4","2005","66 and older","Full Time","","","",""
"4","2005","66 and older","Part Time","","","",""
"4","2005","66 and older","Not Working","","","",""
"5","2005","16-34 y.","Full Time","","","",""
"5","2005","16-34 y.","Part Time","","","",""
"5","2005","16-34 y.","Not Working","","","",""
"5","2005","35-65 y.","Full Time","","","",""
"5","2005","35-65 y.","Part Time","","","",""
"5","2005","35-65 y.","Not Working","2","","",""
"5","2005","66 and older","Full Time","","","",""
"5","2005","66 and older","Part Time","","","",""
"5","2005","66 and older","Not Working","35","0.0158715169680023","0.0117844190118137","0.019958614924191"
"1","2006","16-34 y.","Full Time","749","0.280788705507056","0.261731222831214","0.299846188182898"
"1","2006","16-34 y.","Part Time","598","0.330044451094043","0.306373936344464","0.353714965843621"
"1","2006","16-34 y.","Not Working","896","0.375585146243981","0.353194590688695","0.397975701799268"
"1","2006","35-65 y.","Full Time","3800","0.513652389380138","0.501262101666725","0.526042677093551"
"1","2006","35-65 y.","Part Time","2006","0.518099359473123","0.501014964986558","0.535183753959689"
"1","2006","35-65 y.","Not Working","1560","0.456690209814029","0.438563923197093","0.474816496430966"
"1","2006","66 and older","Full Time","48","0.751869770934845","0.642578968108287","0.861160573761404"
"1","2006","66 and older","Part Time","155","0.570710296077374","0.506880245119564","0.634540347035184"
"1","2006","66 and older","Not Working","2344","0.501339833801156","0.48622023750577","0.516459430096542"
"2","2006","16-34 y.","Full Time","1298","0.669540357176763","0.649592554606163","0.689488159747362"
"2","2006","16-34 y.","Part Time","864","0.625396015122917","0.601031249296221","0.649760780949612"
"2","2006","16-34 y.","Not Working","864","0.593664015255342","0.570955587969288","0.616372442541396"
"2","2006","35-65 y.","Full Time","2377","0.471083221914216","0.458709058934739","0.483457384893694"
"2","2006","35-65 y.","Part Time","1252","0.468027865941339","0.450967253833857","0.48508847804882"
"2","2006","35-65 y.","Not Working","1304","0.525308536377395","0.507137187497676","0.543479885257114"
"2","2006","66 and older","Full Time","10","","",""
"2","2006","66 and older","Part Time","71","0.399362925271706","0.336204391194414","0.462521459348998"
"2","2006","66 and older","Not Working","1766","0.47046309634117","0.455369850451334","0.485556342231006"
"3","2006","16-34 y.","Full Time","89","0.049670937316181","0.040457203740789","0.058884670891573"
"3","2006","16-34 y.","Part Time","54","0.0445595337830409","0.0341730003088734","0.0549460672572085"
"3","2006","16-34 y.","Not Working","37","0.0307508385006765","0.0227686817754225","0.0387329952259306"
"3","2006","35-65 y.","Full Time","71","0.014602758396567","0.0116290631227923","0.0175764536703417"
"3","2006","35-65 y.","Part Time","28","","",""
"3","2006","35-65 y.","Not Working","36","0.0175945296548719","0.0128103393850642","0.0223787199246797"
"3","2006","66 and older","Full Time","2","","",""
"3","2006","66 and older","Part Time","5","","",""
"3","2006","66 and older","Not Working","47","0.014179650442873","0.0106044252495002","0.0177548756362457"
"4","2006","16-34 y.","Full Time","","","",""
"4","2006","16-34 y.","Part Time","","","",""
"4","2006","16-34 y.","Not Working","","","",""
"4","2006","35-65 y.","Full Time","2","","",""
"4","2006","35-65 y.","Part Time","","","",""
"4","2006","35-65 y.","Not Working","","","",""
"4","2006","66 and older","Full Time","","","",""
"4","2006","66 and older","Part Time","","","",""
"4","2006","66 and older","Not Working","","","",""
"5","2006","16-34 y.","Full Time","","","",""
"5","2006","16-34 y.","Part Time","","","",""
"5","2006","16-34 y.","Not Working","","","",""
"5","2006","35-65 y.","Full Time","1","","",""
"5","2006","35-65 y.","Part Time","","","",""
"5","2006","35-65 y.","Not Working","1","","",""
"5","2006","66 and older","Full Time","","","",""
"5","2006","66 and older","Part Time","","","",""
"5","2006","66 and older","Not Working","44","0.0140174194148007","0.010462412863294","0.0175724259663073"
"1","2007","16-34 y.","Full Time","705","0.302352231981711","0.282055757592211","0.32264870637121"
"1","2007","16-34 y.","Part Time","528","0.305477386588893","0.281587355443949","0.329367417733837"
"1","2007","16-34 y.","Not Working","847","0.399154270623741","0.375708583598069","0.422599957649414"
"1","2007","35-65 y.","Full Time","3598","0.523426244689682","0.510640736570969","0.536211752808395"
"1","2007","35-65 y.","Part Time","1887","0.521196427300614","0.503559976953337","0.538832877647891"
"1","2007","35-65 y.","Not Working","1346","0.458602352503821","0.439243459524347","0.477961245483295"
"1","2007","66 and older","Full Time","43","0.731817276863605","0.613657969005423","0.849976584721786"
"1","2007","66 and older","Part Time","128","0.469597320625075","0.403498807016881","0.535695834233268"
"1","2007","66 and older","Not Working","2325","0.508572152077778","0.493329023812323","0.523815280343234"
"2","2007","16-34 y.","Full Time","1178","0.635438825611313","0.614168801029833","0.656708850192793"
"2","2007","16-34 y.","Part Time","837","0.631356398476594","0.606334248053967","0.656378548899221"
"2","2007","16-34 y.","Not Working","792","0.577521219584141","0.553873051300094","0.601169387868188"
"2","2007","35-65 y.","Full Time","2206","0.462706638838332","0.449942727272383","0.475470550404281"
"2","2007","35-65 y.","Part Time","1173","0.467681527503675","0.4500661217688","0.485296933238549"
"2","2007","35-65 y.","Not Working","1162","0.520555844214326","0.501146678163559","0.539965010265093"
"2","2007","66 and older","Full Time","11","","",""
"2","2007","66 and older","Part Time","90","0.529589967536194","0.463484984829913","0.595694950242475"
"2","2007","66 and older","Not Working","1708","0.458948721963949","0.443754823122247","0.474142620805651"
"3","2007","16-34 y.","Full Time","83","0.0598563371929019","0.0493730353321458","0.0703396390536581"
"3","2007","16-34 y.","Part Time","62","0.0614941089868649","0.0490340744694313","0.0739541435042986"
"3","2007","16-34 y.","Not Working","37","0.0233245097921171","0.0160986007418571","0.0305504188423771"
"3","2007","35-65 y.","Full Time","56","0.0133857696653531","0.0104439195273761","0.0163276198033301"
"3","2007","35-65 y.","Part Time","21","","",""
"3","2007","35-65 y.","Not Working","34","0.018433035767289","0.0132071176914777","0.0236589538431003"
"3","2007","66 and older","Full Time","","","",""
"3","2007","66 and older","Part Time","1","","",""
"3","2007","66 and older","Not Working","55","0.0179303519280063","0.0138842810539788","0.0219764228020339"
"4","2007","16-34 y.","Full Time","","","",""
"4","2007","16-34 y.","Part Time","","","",""
"4","2007","16-34 y.","Not Working","","","",""
"4","2007","35-65 y.","Full Time","1","","",""
"4","2007","35-65 y.","Part Time","1","","",""
"4","2007","35-65 y.","Not Working","","","",""
"4","2007","66 and older","Full Time","","","",""
"4","2007","66 and older","Part Time","","","",""
"4","2007","66 and older","Not Working","","","",""
"5","2007","16-34 y.","Full Time","1","","",""
"5","2007","16-34 y.","Part Time","1","","",""
"5","2007","16-34 y.","Not Working","","","",""
"5","2007","35-65 y.","Full Time","1","","",""
"5","2007","35-65 y.","Part Time","","","",""
"5","2007","35-65 y.","Not Working","3","","",""
"5","2007","66 and older","Full Time","","","",""
"5","2007","66 and older","Part Time","","","",""
"5","2007","66 and older","Not Working","44","0.0145487740302661","0.0108978844261124","0.0181996636344198"
"1","2008","16-34 y.","Full Time","702","0.335488570511645","0.314036708407503","0.356940432615786"
"1","2008","16-34 y.","Part Time","510","0.330923335620349","0.305490964475657","0.356355706765041"
"1","2008","16-34 y.","Not Working","724","0.384124630660976","0.35914132512577","0.409107936196182"
"1","2008","35-65 y.","Full Time","3419","0.524107208751755","0.511009324987968","0.537205092515543"
"1","2008","35-65 y.","Part Time","1751","0.521876133719357","0.503632733880088","0.540119533558626"
"1","2008","35-65 y.","Not Working","1204","0.453164504407799","0.432498841172724","0.473830167642874"
"1","2008","66 and older","Full Time","47","0.804197353008994","0.702074087555414","0.906320618462575"
"1","2008","66 and older","Part Time","159","0.616462097874843","0.553621326533149","0.679302869216537"
"1","2008","66 and older","Not Working","2327","0.521215213819653","0.505871767465235","0.53655866017407"
"2","2008","16-34 y.","Full Time","1091","0.621251361648472","0.599212755619306","0.643289967677638"
"2","2008","16-34 y.","Part Time","768","0.643220223619449","0.617328248892411","0.669112198346488"
"2","2008","16-34 y.","Not Working","691","0.559651109886475","0.534152028139102","0.585150191633848"
"2","2008","35-65 y.","Full Time","2095","0.457384949309843","0.444319529914418","0.470450368705268"
"2","2008","35-65 y.","Part Time","1104","0.466407867721267","0.448188240382885","0.484627495059648"
"2","2008","35-65 y.","Not Working","993","0.527271706129561","0.506545677737712","0.54799773452141"
"2","2008","66 and older","Full Time","11","","",""
"2","2008","66 and older","Part Time","70","0.382801713193685","0.319983805747562","0.445619620639808"
"2","2008","66 and older","Not Working","1637","0.439958905543003","0.424712754756508","0.455205056329497"
"3","2008","16-34 y.","Full Time","67","0.0408684038513051","0.031873265621882","0.0498635420807282"
"3","2008","16-34 y.","Part Time","37","0.0258564407602013","0.0172785390120669","0.0344343425083358"
"3","2008","16-34 y.","Not Working","41","0.0562242594525492","0.04439210908069","0.0680564098244083"
"3","2008","35-65 y.","Full Time","70","0.0184698911216499","0.0149387060231239","0.0220010762201759"
"3","2008","35-65 y.","Part Time","24","","",""
"3","2008","35-65 y.","Not Working","29","","",""
"3","2008","66 and older","Full Time","","","",""
"3","2008","66 and older","Part Time","1","","",""
"3","2008","66 and older","Not Working","65","0.0235868825432195","0.0189256981768175","0.0282480669096215"
"4","2008","16-34 y.","Full Time","","","",""
"4","2008","16-34 y.","Part Time","","","",""
"4","2008","16-34 y.","Not Working","","","",""
"4","2008","35-65 y.","Full Time","1","","",""
"4","2008","35-65 y.","Part Time","1","","",""
"4","2008","35-65 y.","Not Working","","","",""
"4","2008","66 and older","Full Time","","","",""
"4","2008","66 and older","Part Time","","","",""
"4","2008","66 and older","Not Working","","","",""
"5","2008","16-34 y.","Full Time","1","","",""
"5","2008","16-34 y.","Part Time","","","",""
"5","2008","16-34 y.","Not Working","","","",""
"5","2008","35-65 y.","Full Time","","","",""
"5","2008","35-65 y.","Part Time","","","",""
"5","2008","35-65 y.","Not Working","3","","",""
"5","2008","66 and older","Full Time","","","",""
"5","2008","66 and older","Part Time","","","",""
"5","2008","66 and older","Not Working","43","0.0152389980941254","0.0114763999713394","0.0190015962169114"
"1","2009","16-34 y.","Full Time","638","0.324593003920943","0.30256116709407","0.346624840747817"
"1","2009","16-34 y.","Part Time","453","0.314504383515379","0.288577015653678","0.34043175137708"
"1","2009","16-34 y.","Not Working","650","0.41381169467079","0.386788125479709","0.440835263861872"
"1","2009","35-65 y.","Full Time","3229","0.530451814106476","0.516904060748416","0.543999567464535"
"1","2009","35-65 y.","Part Time","1652","0.522171700550531","0.50350595268626","0.540837448414802"
"1","2009","35-65 y.","Not Working","1083","0.47509708439308","0.452858150912393","0.497336017873767"
"1","2009","66 and older","Full Time","52","0.735834913456155","0.62946861954299","0.842201207369319"
"1","2009","66 and older","Part Time","173","0.666703888981058","0.608153466276395","0.725254311685722"
"1","2009","66 and older","Not Working","2211","0.524949991216467","0.509285300732599","0.540614681700334"
"2","2009","16-34 y.","Full Time","1023","0.633623365100126","0.610951991798309","0.656294738401943"
"2","2009","16-34 y.","Part Time","725","0.626163356683182","0.599146955559259","0.653179757807105"
"2","2009","16-34 y.","Not Working","594","0.553679854659423","0.52640418890198","0.580955520416865"
"2","2009","35-65 y.","Full Time","1925","0.451180937510207","0.437672839797072","0.464689035223343"
"2","2009","35-65 y.","Part Time","1072","0.467087874945461","0.448444269926017","0.485731479964905"
"2","2009","35-65 y.","Not Working","815","0.497032895797445","0.474766719772299","0.519299071822591"
"2","2009","66 and older","Full Time","14","","",""
"2","2009","66 and older","Part Time","70","0.312947117773815","0.255352887503766","0.370541348043865"
"2","2009","66 and older","Not Working","1595","0.442948433426799","0.427366638957744","0.458530227895853"
"3","2009","16-34 y.","Full Time","73","0.0393165821336223","0.0301717365386254","0.0484614277286192"
"3","2009","16-34 y.","Part Time","54","0.0593322598014391","0.046140391494633","0.0725241281082451"
"3","2009","16-34 y.","Not Working","32","0.0325084506697873","0.0227777417850261","0.0422391595545485"
"3","2009","35-65 y.","Full Time","58","0.01832561474437","0.0146846436235412","0.0219665858651988"
"3","2009","35-65 y.","Part Time","26","","",""
"3","2009","35-65 y.","Not Working","35","0.0241424926327246","0.0173070359067825","0.0309779493586667"
"3","2009","66 and older","Full Time","","","",""
"3","2009","66 and older","Part Time","6","","",""
"3","2009","66 and older","Not Working","63","0.018884392128193","0.0146146191563052","0.0231541651000807"
"4","2009","16-34 y.","Full Time","","","",""
"4","2009","16-34 y.","Part Time","","","",""
"4","2009","16-34 y.","Not Working","","","",""
"4","2009","35-65 y.","Full Time","1","","",""
"4","2009","35-65 y.","Part Time","1","","",""
"4","2009","35-65 y.","Not Working","","","",""
"4","2009","66 and older","Full Time","","","",""
"4","2009","66 and older","Part Time","","","",""
"4","2009","66 and older","Not Working","","","",""
"5","2009","16-34 y.","Full Time","1","","",""
"5","2009","16-34 y.","Part Time","","","",""
"5","2009","16-34 y.","Not Working","","","",""
"5","2009","35-65 y.","Full Time","","","",""
"5","2009","35-65 y.","Part Time","","","",""
"5","2009","35-65 y.","Not Working","4","","",""
"5","2009","66 and older","Full Time","","","",""
"5","2009","66 and older","Part Time","","","",""
"5","2009","66 and older","Not Working","35","0.0132171832285417","0.00963478855087666","0.0167995779062067"
"1","2010","16-34 y.","Full Time","882","0.346567853803287","0.327925014642756","0.365210692963819"
"1","2010","16-34 y.","Part Time","700","0.35666371709396","0.335769388517489","0.37755804567043"
"1","2010","16-34 y.","Not Working","886","0.394128785186964","0.374691617253022","0.413565953120906"
"1","2010","35-65 y.","Full Time","4021","0.541792498085923","0.52985041686147","0.553734579310375"
"1","2010","35-65 y.","Part Time","2221","0.517560753930156","0.502261716842076","0.532859791018237"
"1","2010","35-65 y.","Not Working","1302","0.462200406153699","0.443113304921134","0.481287507386264"
"1","2010","66 and older","Full Time","49","0.686347987924252","0.57355356307618","0.799142412772324"
"1","2010","66 and older","Part Time","151","0.539112774103441","0.476310184059737","0.601915364147144"
"1","2010","66 and older","Not Working","2189","0.539538107949254","0.52362544252698","0.555450773371528"
"2","2010","16-34 y.","Full Time","1546","0.618895155772651","0.599869114151274","0.637921197394028"
"2","2010","16-34 y.","Part Time","1256","0.591682155072813","0.570242225843486","0.61312208430214"
"2","2010","16-34 y.","Not Working","1496","0.578539532812029","0.558898302317999","0.598180763306059"
"2","2010","35-65 y.","Full Time","2592","0.442533686019157","0.430629083163037","0.454438288875277"
"2","2010","35-65 y.","Part Time","1843","0.467577943510447","0.45230167998838","0.482854207032513"
"2","2010","35-65 y.","Not Working","1280","0.511496998788347","0.492360180037895","0.5306338175388"
"2","2010","66 and older","Full Time","16","","",""
"2","2010","66 and older","Part Time","87","0.427657775066134","0.36532499631838","0.489990553813887"
"2","2010","66 and older","Not Working","1492","0.428336058267276","0.412538217213685","0.444133899320867"
"3","2010","16-34 y.","Full Time","73","0.0319748366623519","0.0250825210422002","0.0388671522825036"
"3","2010","16-34 y.","Part Time","62","0.0515500256137385","0.0419050398972444","0.0611950113302327"
"3","2010","16-34 y.","Not Working","46","0.0273316820010066","0.0208462439624467","0.0338171200395666"
"3","2010","35-65 y.","Full Time","71","0.0156003248327357","0.0126301297074524","0.0185705199580191"
"3","2010","35-65 y.","Part Time","32","0.0136880095035899","0.0101305544687898","0.0172454645383899"
"3","2010","35-65 y.","Not Working","36","0.0238079503859775","0.0179715749879079","0.0296443257840471"
"3","2010","66 and older","Full Time","","","",""
"3","2010","66 and older","Part Time","4","","",""
"3","2010","66 and older","Not Working","51","0.0178053816284465","0.0135834670634023","0.0220272961934906"
"4","2010","16-34 y.","Full Time","","","",""
"4","2010","16-34 y.","Part Time","","","",""
"4","2010","16-34 y.","Not Working","","","",""
"4","2010","35-65 y.","Full Time","3","","",""
"4","2010","35-65 y.","Part Time","1","","",""
"4","2010","35-65 y.","Not Working","","","",""
"4","2010","66 and older","Full Time","","","",""
"4","2010","66 and older","Part Time","","","",""
"4","2010","66 and older","Not Working","3","","",""
"5","2010","16-34 y.","Full Time","2","","",""
"5","2010","16-34 y.","Part Time","1","","",""
"5","2010","16-34 y.","Not Working","","","",""
"5","2010","35-65 y.","Full Time","","","",""
"5","2010","35-65 y.","Part Time","1","","",""
"5","2010","35-65 y.","Not Working","3","","",""
"5","2010","66 and older","Full Time","","","",""
"5","2010","66 and older","Part Time","","","",""
"5","2010","66 and older","Not Working","34","0.0139584948045257","0.010213062819697","0.0177039267893544"
"1","2011","16-34 y.","Full Time","878","0.351403660043668","0.332704533706823","0.370102786380512"
"1","2011","16-34 y.","Part Time","766","0.337469796516014","0.317661574005163","0.357278019026865"
"1","2011","16-34 y.","Not Working","1028","0.401786391832442","0.383137991485503","0.420434792179382"
"1","2011","35-65 y.","Full Time","4851","0.555153208349977","0.544315568668804","0.565990848031151"
"1","2011","35-65 y.","Part Time","2835","0.537616261708762","0.524017716529177","0.551214806888347"
"1","2011","35-65 y.","Not Working","1586","0.466735775288378","0.449488046094513","0.483983504482242"
"1","2011","66 and older","Full Time","47","0.642553568092199","0.524211823000108","0.76089531318429"
"1","2011","66 and older","Part Time","208","0.57717709334628","0.523386122465654","0.630968064226906"
"1","2011","66 and older","Not Working","2789","0.544041608221074","0.52998831536368","0.558094901078467"
"2","2011","16-34 y.","Full Time","1551","0.614431211365308","0.595367015183544","0.633495407547073"
"2","2011","16-34 y.","Part Time","1361","0.624068446527664","0.603777808082998","0.644359084972329"
"2","2011","16-34 y.","Not Working","1582","0.557199417689903","0.538305359571441","0.576093475808365"
"2","2011","35-65 y.","Full Time","3150","0.429718497158453","0.418922575699011","0.440514418617896"
"2","2011","35-65 y.","Part Time","2292","0.452002429241803","0.438428215752257","0.465576642731349"
"2","2011","35-65 y.","Not Working","1598","0.515240948358503","0.49796295495524","0.532518941761766"
"2","2011","66 and older","Full Time","16","","",""
"2","2011","66 and older","Part Time","114","0.407056225406656","0.353561674819414","0.460550775993898"
"2","2011","66 and older","Not Working","1936","0.430075835674277","0.416106347683048","0.444045323665506"
"3","2011","16-34 y.","Full Time","74","0.0323997457309791","0.0254646938139825","0.0393347976479757"
"3","2011","16-34 y.","Part Time","62","0.0384617569563222","0.0304056903018076","0.0465178236108368"
"3","2011","16-34 y.","Not Working","45","0.0410141904776545","0.0334704108913087","0.0485579700640003"
"3","2011","35-65 y.","Full Time","73","0.0150704040664449","0.0124134252506155","0.0177273828822743"
"3","2011","35-65 y.","Part Time","35","0.00951075628866539","0.00686355245802618","0.0121579601193046"
"3","2011","35-65 y.","Not Working","28","","",""
"3","2011","66 and older","Full Time","","","",""
"3","2011","66 and older","Part Time","2","","",""
"3","2011","66 and older","Not Working","49","0.0122861338946623","0.00917783603403148","0.0153944317552932"
"4","2011","16-34 y.","Full Time","","","",""
"4","2011","16-34 y.","Part Time","","","",""
"4","2011","16-34 y.","Not Working","","","",""
"4","2011","35-65 y.","Full Time","3","","",""
"4","2011","35-65 y.","Part Time","1","","",""
"4","2011","35-65 y.","Not Working","","","",""
"4","2011","66 and older","Full Time","","","",""
"4","2011","66 and older","Part Time","","","",""
"4","2011","66 and older","Not Working","3","","",""
"5","2011","16-34 y.","Full Time","1","","",""
"5","2011","16-34 y.","Part Time","","","",""
"5","2011","16-34 y.","Not Working","","","",""
"5","2011","35-65 y.","Full Time","","","",""
"5","2011","35-65 y.","Part Time","1","","",""
"5","2011","35-65 y.","Not Working","2","","",""
"5","2011","66 and older","Full Time","","","",""
"5","2011","66 and older","Part Time","","","",""
"5","2011","66 and older","Not Working","48","0.013289056768318","0.0100580231044698","0.0165200904321662"
"1","2012","16-34 y.","Full Time","853","0.333859218015641","0.315128117024666","0.352590319006615"
"1","2012","16-34 y.","Part Time","700","0.321546620200541","0.301263509721876","0.341829730679205"
"1","2012","16-34 y.","Not Working","975","0.413071885156812","0.393458345795247","0.432685424518376"
