"ple0097","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2010","Bavaria","higher vocational","227","0.889128596377498","0.850891027613046","0.92736616514195","1"
"Public health insurance","2010","Bavaria","higher education","428","0.653011105483965","0.617848598397937","0.688173612569993","1"
"Public health insurance","2010","Berlin","in school","12","","","","1"
"Public health insurance","2010","Berlin","inadequately","21","","","","1"
"Public health insurance","2010","Berlin","general elemantary","70","0.970694086277036","0.931735726131391","1.00965244642268","1"
"Public health insurance","2010","Berlin","middle vocational","310","0.942417752032749","0.917800764453253","0.967034739612245","1"
"Public health insurance","2010","Berlin","vocational + Abi","51","0.952525835127633","0.897320924398502","1.00773074585677","1"
"Public health insurance","2010","Berlin","higher vocational","51","0.906013454556286","0.830258536935866","0.981768372176706","1"
"Public health insurance","2010","Berlin","higher education","265","0.832454200492964","0.793272586280076","0.871635814705852","1"
"Public health insurance","2010","Brandenburg","in school","11","","","","1"
"Public health insurance","2010","Brandenburg","inadequately","3","","","","1"
"Public health insurance","2010","Brandenburg","general elemantary","62","0.994214883465286","0.975487633717509","1.01294213321306","1"
"Public health insurance","2010","Brandenburg","middle vocational","458","0.941040625864087","0.919990428521448","0.962090823206726","1"
"Public health insurance","2010","Mecklenburg-Western Pomerania","general elemantary","32","1","1","1","1"
"Public health insurance","2010","Mecklenburg-Western Pomerania","middle vocational","316","0.973045149009738","0.955545267599674","0.990545030419803","1"
"Public health insurance","2010","Mecklenburg-Western Pomerania","vocational + Abi","21","","","","1"
"Public health insurance","2010","Mecklenburg-Western Pomerania","higher vocational","36","0.89617416347792","0.80392288898721","0.988425437968631","1"
"Public health insurance","2010","Mecklenburg-Western Pomerania","higher education","113","0.83693284708562","0.777008927309341","0.896856766861898","1"
"Public health insurance","2010","Saxony","in school","10","","","","1"
"Public health insurance","2010","Saxony","inadequately","7","","","","1"
"Neither","2011","North Rhine-Westphalia","middle vocational","","","","","3"
"Neither","2011","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Neither","2011","North Rhine-Westphalia","higher vocational","","","","","3"
"Neither","2011","North Rhine-Westphalia","higher education","","","","","3"
"Neither","2011","Hesse","in school","","","","","3"
"Neither","2011","Hesse","inadequately","","","","","3"
"Neither","2011","Hesse","general elemantary","","","","","3"
"Neither","2011","Hesse","middle vocational","","","","","3"
"Neither","2011","Hesse","vocational + Abi","","","","","3"
"Neither","2011","Hesse","higher vocational","","","","","3"
"Neither","2011","Hesse","higher education","","","","","3"
"Neither","2011","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Neither","2011","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Neither","2011","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Neither","2011","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Neither","2011","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Neither","2011","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Neither","2011","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Neither","2011","Baden-Württemberg","in school","","","","","3"
"Neither","2011","Baden-Württemberg","inadequately","","","","","3"
"Neither","2011","Baden-Württemberg","general elemantary","","","","","3"
"Neither","2011","Baden-Württemberg","middle vocational","","","","","3"
"Neither","2011","Baden-Württemberg","vocational + Abi","","","","","3"
"Neither","2011","Baden-Württemberg","higher vocational","","","","","3"
"Neither","2011","Baden-Württemberg","higher education","","","","","3"
"Neither","2011","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Neither","2011","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Neither","2011","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Neither","2011","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Neither","2011","Saxony","in school","","","","","3"
"Neither","2011","Saxony","inadequately","","","","","3"
"Neither","2011","Saxony","general elemantary","","","","","3"
"Neither","2011","Saxony","middle vocational","","","","","3"
"Neither","2011","Saxony","vocational + Abi","","","","","3"
"Neither","2011","Saxony","higher vocational","","","","","3"
"Neither","2011","Saxony","higher education","","","","","3"
"Neither","2011","Saxony-Anhalt","in school","","","","","3"
"Neither","2011","Saxony-Anhalt","inadequately","","","","","3"
"Neither","2011","Saxony-Anhalt","general elemantary","","","","","3"
"Neither","2011","Saxony-Anhalt","middle vocational","","","","","3"
"Neither","2011","Saxony-Anhalt","vocational + Abi","","","","","3"
"Neither","2011","Saxony-Anhalt","higher vocational","","","","","3"
"Neither","2011","Saxony-Anhalt","higher education","","","","","3"
"Neither","2011","Thuringia","in school","","","","","3"
"Neither","2011","Thuringia","inadequately","","","","","3"
"Neither","2011","Thuringia","general elemantary","","","","","3"
"Neither","2011","Thuringia","middle vocational","","","","","3"
"Neither","2011","Thuringia","vocational + Abi","","","","","3"
"Neither","2011","Thuringia","higher vocational","","","","","3"
"Neither","2011","Thuringia","higher education","","","","","3"
"Neither","2011","Lower Saxony","higher vocational","","","","","3"
"Neither","2011","Lower Saxony","higher education","","","","","3"
"Neither","2011","Bremen","in school","","","","","3"
"Neither","2011","Bremen","inadequately","","","","","3"
"Neither","2011","Bremen","general elemantary","","","","","3"
"Neither","2011","Bremen","middle vocational","","","","","3"
"Neither","2011","Bremen","vocational + Abi","","","","","3"
"Neither","2011","Bremen","higher vocational","","","","","3"
"Neither","2011","Bremen","higher education","","","","","3"
"Neither","2011","North Rhine-Westphalia","in school","","","","","3"
"Neither","2011","North Rhine-Westphalia","inadequately","","","","","3"
"Neither","2011","North Rhine-Westphalia","general elemantary","","","","","3"
"Neither","2011","Bavaria","in school","","","","","3"
"Neither","2011","Bavaria","inadequately","","","","","3"
"Neither","2011","Bavaria","general elemantary","","","","","3"
"Neither","2011","Bavaria","middle vocational","","","","","3"
"Neither","2011","Bavaria","vocational + Abi","","","","","3"
"Neither","2011","Bavaria","higher vocational","","","","","3"
"Neither","2011","Bavaria","higher education","","","","","3"
"Neither","2011","Berlin","in school","","","","","3"
"Neither","2011","Berlin","inadequately","","","","","3"
"Neither","2011","Berlin","general elemantary","","","","","3"
"Neither","2011","Berlin","middle vocational","","","","","3"
"Neither","2011","Berlin","vocational + Abi","","","","","3"
"Neither","2011","Berlin","higher vocational","","","","","3"
"Neither","2011","Berlin","higher education","","","","","3"
"Neither","2011","Brandenburg","in school","","","","","3"
"Neither","2011","Brandenburg","inadequately","","","","","3"
"Neither","2011","Brandenburg","general elemantary","","","","","3"
"Neither","2011","Brandenburg","middle vocational","","","","","3"
"Neither","2011","Brandenburg","vocational + Abi","","","","","3"
"Neither","2011","Brandenburg","higher vocational","","","","","3"
"Neither","2011","Brandenburg","higher education","","","","","3"
"Neither","2011","Mecklenburg-Western Pomerania","in school","","","","","3"
"Neither","2011","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Neither","2011","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Neither","2011","Schleswig-Holstein","in school","","","","","3"
"Neither","2011","Schleswig-Holstein","inadequately","","","","","3"
"Neither","2011","Schleswig-Holstein","general elemantary","","","","","3"
"Neither","2011","Schleswig-Holstein","middle vocational","","","","","3"
"Neither","2011","Schleswig-Holstein","vocational + Abi","","","","","3"
"Neither","2011","Schleswig-Holstein","higher vocational","","","","","3"
"Neither","2011","Schleswig-Holstein","higher education","","","","","3"
"Neither","2011","Hamburg","in school","","","","","3"
"Neither","2011","Hamburg","inadequately","","","","","3"
"Neither","2011","Hamburg","general elemantary","","","","","3"
"Neither","2011","Hamburg","middle vocational","","","","","3"
"Neither","2011","Hamburg","vocational + Abi","","","","","3"
"Neither","2011","Hamburg","higher vocational","","","","","3"
"Neither","2011","Hamburg","higher education","","","","","3"
"Neither","2011","Lower Saxony","in school","","","","","3"
"Neither","2011","Lower Saxony","inadequately","","","","","3"
"Neither","2011","Lower Saxony","general elemantary","","","","","3"
"Neither","2011","Lower Saxony","middle vocational","","","","","3"
"Neither","2011","Lower Saxony","vocational + Abi","","","","","3"
"Private health insurance","2011","Schleswig-Holstein","in school","2","","","","2"
"Private health insurance","2011","Schleswig-Holstein","inadequately","","","","","2"
"Private health insurance","2011","Schleswig-Holstein","general elemantary","4","","","","2"
"Private health insurance","2011","Schleswig-Holstein","middle vocational","37","0.0814379237443166","0.0574884028375753","0.105387444651058","2"
"Private health insurance","2011","Schleswig-Holstein","vocational + Abi","4","","","","2"
"Private health insurance","2011","Schleswig-Holstein","higher vocational","8","","","","2"
"Private health insurance","2011","Schleswig-Holstein","higher education","45","0.338223663192487","0.265370536539402","0.411076789845572","2"
"Private health insurance","2011","Hamburg","in school","2","","","","2"
"Private health insurance","2011","Hamburg","inadequately","1","","","","2"
"Private health insurance","2011","Hamburg","general elemantary","1","","","","2"
"Private health insurance","2011","Hamburg","middle vocational","14","","","","2"
"Private health insurance","2011","Hamburg","vocational + Abi","3","","","","2"
"Private health insurance","2011","Hamburg","higher vocational","5","","","","2"
"Private health insurance","2011","Lower Saxony","higher vocational","18","","","","2"
"Private health insurance","2011","Lower Saxony","higher education","201","0.42017564809986","0.376156848958643","0.464194447241078","2"
"Private health insurance","2011","Bremen","in school","1","","","","2"
"Private health insurance","2011","Bremen","inadequately","","","","","2"
"Private health insurance","2011","Bremen","general elemantary","","","","","2"
"Private health insurance","2011","Hamburg","higher education","50","0.397490501141829","0.311700156801681","0.483280845481977","2"
"Private health insurance","2011","Lower Saxony","in school","5","","","","2"
"Private health insurance","2011","Lower Saxony","inadequately","1","","","","2"
"Private health insurance","2011","Lower Saxony","general elemantary","7","","","","2"
"Private health insurance","2011","Lower Saxony","middle vocational","100","0.0799821458306041","0.0654957967360296","0.0944684949251787","2"
"Private health insurance","2011","Lower Saxony","vocational + Abi","15","","","","2"
"Private health insurance","2011","Bremen","middle vocational","3","","","","2"
"Private health insurance","2011","Bremen","vocational + Abi","1","","","","2"
"Private health insurance","2011","Bremen","higher vocational","","","","","2"
"Private health insurance","2011","Bremen","higher education","16","","","","2"
"Private health insurance","2011","North Rhine-Westphalia","in school","19","","","","2"
"Private health insurance","2011","North Rhine-Westphalia","inadequately","2","","","","2"
"Private health insurance","2011","North Rhine-Westphalia","general elemantary","19","","","","2"
"Private health insurance","2011","North Rhine-Westphalia","middle vocational","207","0.0751853961884019","0.0650516038435465","0.0853191885332572","2"
"Private health insurance","2011","North Rhine-Westphalia","vocational + Abi","41","0.0767352489694037","0.0546900177450394","0.098780480193768","2"
"Private health insurance","2011","North Rhine-Westphalia","higher vocational","54","0.169402143674057","0.128044155610072","0.210760131738042","2"
"Private health insurance","2011","North Rhine-Westphalia","higher education","495","0.38292897227679","0.354760598820346","0.411097345733233","2"
"Private health insurance","2011","Hesse","in school","9","","","","2"
"Private health insurance","2011","Hesse","inadequately","1","","","","2"
"Private health insurance","2011","Hesse","general elemantary","4","","","","2"
"Private health insurance","2011","Hesse","middle vocational","73","0.0961243597789765","0.0760228286600899","0.116225890897863","2"
"Private health insurance","2011","Hesse","vocational + Abi","14","","","","2"
"Private health insurance","2011","Hesse","higher vocational","26","","","","2"
"Private health insurance","2011","Hesse","higher education","200","0.349255677310427","0.3090089436597","0.389502410961155","2"
"Private health insurance","2011","Rhineland-Palatinate,Saarland","in school","5","","","","2"
"Private health insurance","2011","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Private health insurance","2011","Rhineland-Palatinate,Saarland","general elemantary","15","","","","2"
"Private health insurance","2011","Rhineland-Palatinate,Saarland","middle vocational","88","0.111592131080009","0.0897871950467018","0.133397067113316","2"
"Private health insurance","2011","Rhineland-Palatinate,Saarland","vocational + Abi","7","","","","2"
"Private health insurance","2011","Rhineland-Palatinate,Saarland","higher vocational","23","","","","2"
"Private health insurance","2011","Rhineland-Palatinate,Saarland","higher education","108","0.432131742128342","0.37168538689743","0.492578097359254","2"
"Private health insurance","2011","Baden-Württemberg","in school","18","","","","2"
"Private health insurance","2011","Baden-Württemberg","inadequately","2","","","","2"
"Private health insurance","2011","Baden-Württemberg","general elemantary","7","","","","2"
"Private health insurance","2011","Baden-Württemberg","middle vocational","158","0.0915015000652026","0.0775175065826313","0.105485493547774","2"
"Private health insurance","2011","Baden-Württemberg","vocational + Abi","25","","","","2"
"Private health insurance","2011","Baden-Württemberg","higher vocational","49","0.164497784347371","0.117981286796898","0.211014281897845","2"
"Private health insurance","2011","Baden-Württemberg","higher education","292","0.31391554243579","0.281995366506987","0.345835718364593","2"
"Private health insurance","2011","Bavaria","in school","11","","","","2"
"Private health insurance","2011","Bavaria","inadequately","1","","","","2"
"Private health insurance","2011","Bavaria","general elemantary","20","","","","2"
"Private health insurance","2011","Bavaria","middle vocational","223","0.103286407138812","0.0909845624913496","0.115588251786274","2"
"Private health insurance","2011","Bavaria","vocational + Abi","24","","","","2"
"Private health insurance","2011","Bavaria","higher vocational","41","0.134827931345212","0.0971112046464253","0.172544658043999","2"
"Private health insurance","2011","Saxony","general elemantary","1","","","","2"
"Private health insurance","2011","Saxony","middle vocational","48","0.0592800594787032","0.0447879203261299","0.0737721986312765","2"
"Private health insurance","2011","Saxony","vocational + Abi","5","","","","2"
"Private health insurance","2011","Saxony","higher vocational","9","","","","2"
"Private health insurance","2011","Saxony","higher education","59","0.0934729342111675","0.0664876090825217","0.120458259339813","2"
"Private health insurance","2011","Saxony-Anhalt","in school","","","","","2"
"Private health insurance","2011","Saxony-Anhalt","inadequately","","","","","2"
"Private health insurance","2011","Saxony-Anhalt","general elemantary","1","","","","2"
"Private health insurance","2011","Saxony-Anhalt","middle vocational","23","","","","2"
"Private health insurance","2011","Saxony-Anhalt","vocational + Abi","","","","","2"
"Private health insurance","2011","Saxony-Anhalt","higher vocational","8","","","","2"
"Private health insurance","2011","Saxony-Anhalt","higher education","40","0.133967800337576","0.0914032773589459","0.176532323316206","2"
"Private health insurance","2011","Thuringia","in school","","","","","2"
"Private health insurance","2011","Thuringia","inadequately","","","","","2"
"Private health insurance","2011","Thuringia","general elemantary","","","","","2"
"Private health insurance","2011","Thuringia","middle vocational","34","0.040579242560674","0.0256163215552651","0.0555421635660829","2"
"Private health insurance","2011","Thuringia","vocational + Abi","3","","","","2"
"Private health insurance","2011","Thuringia","higher vocational","6","","","","2"
"Private health insurance","2011","Thuringia","higher education","38","0.122058720818328","0.0803822380874646","0.163735203549191","2"
"Private health insurance","2011","Berlin","in school","4","","","","2"
"Private health insurance","2011","Berlin","inadequately","","","","","2"
"Private health insurance","2011","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"Private health insurance","2011","Mecklenburg-Western Pomerania","higher vocational","8","","","","2"
"Private health insurance","2011","Mecklenburg-Western Pomerania","higher education","31","0.146231663521748","0.0916526244219382","0.200810702621558","2"
"Private health insurance","2011","Saxony","in school","1","","","","2"
"Private health insurance","2011","Bavaria","higher education","337","0.343161139721695","0.311595348989754","0.374726930453637","2"
"Private health insurance","2011","Berlin","general elemantary","1","","","","2"
"Private health insurance","2011","Berlin","middle vocational","42","0.0758796575298859","0.0496657354749109","0.102093579584861","2"
"Private health insurance","2011","Berlin","vocational + Abi","5","","","","2"
"Private health insurance","2011","Mecklenburg-Western Pomerania","in school","2","","","","2"
"Private health insurance","2011","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Private health insurance","2011","Mecklenburg-Western Pomerania","general elemantary","1","","","","2"
"Private health insurance","2011","Mecklenburg-Western Pomerania","middle vocational","9","","","","2"
"Private health insurance","2011","Saxony","inadequately","","","","","2"
"Private health insurance","2011","Berlin","higher vocational","7","","","","2"
"Private health insurance","2011","Berlin","higher education","93","0.179777762638202","0.141269833415437","0.218285691860967","2"
"Private health insurance","2011","Brandenburg","in school","3","","","","2"
"Private health insurance","2011","Brandenburg","inadequately","","","","","2"
"Private health insurance","2011","Brandenburg","vocational + Abi","3","","","","2"
"Private health insurance","2011","Brandenburg","higher vocational","10","","","","2"
"Private health insurance","2011","Brandenburg","higher education","53","0.146513834987099","0.10602345600426","0.187004213969937","2"
"Private health insurance","2011","Brandenburg","general elemantary","1","","","","2"
"Private health insurance","2011","Brandenburg","middle vocational","28","","","","2"
"Public health insurance","2011","Saxony","general elemantary","103","0.99661071444284","0.985440840349022","1.00778058853666","1"
"Public health insurance","2011","Saxony","middle vocational","972","0.940719940521297","0.926227801368724","0.95521207967387","1"
"Public health insurance","2011","Saxony","vocational + Abi","79","0.9417335757257","0.891640043183105","0.991827108268295","1"
"Public health insurance","2011","Saxony","higher vocational","135","0.922092578447908","0.878315827690393","0.965869329205423","1"
"Public health insurance","2011","Saxony","higher education","388","0.906527065788832","0.879541740660187","0.933512390917478","1"
"Public health insurance","2011","Saxony-Anhalt","in school","5","","","","1"
"Public health insurance","2011","Saxony-Anhalt","inadequately","12","","","","1"
"Public health insurance","2011","Saxony-Anhalt","general elemantary","82","0.996856374108286","0.984813205450039","1.00889954276653","1"
"Public health insurance","2011","Saxony-Anhalt","middle vocational","574","0.962609180662553","0.947390800945992","0.977827560379113","1"
"Public health insurance","2011","Saxony-Anhalt","vocational + Abi","46","1","1","1","1"
"Public health insurance","2011","Saxony-Anhalt","higher vocational","77","0.864064204703994","0.791205985602014","0.936922423805974","1"
"Public health insurance","2011","Saxony-Anhalt","higher education","206","0.866032199662424","0.823467676683794","0.908596722641054","1"
"Public health insurance","2011","Thuringia","in school","5","","","","1"
"Public health insurance","2011","Thuringia","inadequately","8","","","","1"
"Public health insurance","2011","Thuringia","general elemantary","51","1","1","1","1"
"Public health insurance","2011","Thuringia","middle vocational","634","0.959420757439326","0.944457836433917","0.974383678444735","1"
"Public health insurance","2011","Thuringia","vocational + Abi","39","0.694518168344149","0.55521597825283","0.833820358435468","1"
"Public health insurance","2011","Thuringia","higher vocational","74","0.897534955414923","0.831081640480511","0.963988270349335","1"
"Public health insurance","2011","Thuringia","higher education","199","0.877941279181672","0.836264796450809","0.919617761912536","1"
"Public health insurance","2011","Schleswig-Holstein","higher vocational","58","0.897946860311988","0.824914619414292","0.970979101209685","1"
"Public health insurance","2011","Schleswig-Holstein","higher education","117","0.661776336807513","0.588923210154428","0.734629463460598","1"
"Public health insurance","2011","Hamburg","in school","8","","","","1"
"Public health insurance","2011","Hamburg","inadequately","1","","","","1"
"Public health insurance","2011","Hamburg","general elemantary","31","0.933798889529642","0.847653425313254","1.01994435374603","1"
"Public health insurance","2011","Hamburg","middle vocational","167","0.918217187567558","0.878295165239075","0.958139209896041","1"
"Public health insurance","2011","Hamburg","vocational + Abi","42","0.939849102470058","0.870379957174129","1.00931824776599","1"
"Public health insurance","2011","Hamburg","higher vocational","23","","","","1"
"Public health insurance","2011","Hamburg","higher education","75","0.602509498858171","0.516719154518023","0.688299843198319","1"
"Public health insurance","2011","Lower Saxony","in school","45","0.918717408709851","0.842972607170343","0.994462210249359","1"
"Public health insurance","2011","Lower Saxony","inadequately","41","0.995595892390983","0.97556990424147","1.0156218805405","1"
"Public health insurance","2011","Lower Saxony","general elemantary","319","0.978334042018401","0.962529867309449","0.994138216727353","1"
"Public health insurance","2011","Lower Saxony","middle vocational","1247","0.920017854169396","0.905531505074821","0.93450420326397","1"
"Public health insurance","2011","Lower Saxony","vocational + Abi","165","0.881677259192297","0.83449260585687","0.928861912527723","1"
"Public health insurance","2011","Lower Saxony","higher vocational","129","0.915046208176023","0.8699746761462","0.960117740205846","1"
"Public health insurance","2011","Lower Saxony","higher education","282","0.57982435190014","0.535805552758922","0.623843151041357","1"
"Public health insurance","2011","Bremen","in school","2","","","","1"
"Public health insurance","2011","Bremen","inadequately","3","","","","1"
"Public health insurance","2011","Bremen","general elemantary","16","","","","1"
"Public health insurance","2011","Bremen","middle vocational","83","0.978867298258421","0.948469768857659","1.00926482765918","1"
"Public health insurance","2011","Bremen","vocational + Abi","16","","","","1"
"Public health insurance","2011","Bremen","higher vocational","5","","","","1"
"Public health insurance","2011","Bremen","higher education","37","0.813435270628157","0.708556780314161","0.918313760942152","1"
"Public health insurance","2011","North Rhine-Westphalia","in school","111","0.872410501765765","0.815059062394661","0.929761941136868","1"
"Public health insurance","2011","Schleswig-Holstein","in school","20","","","","1"
"Public health insurance","2011","Schleswig-Holstein","inadequately","18","","","","1"
"Public health insurance","2011","Schleswig-Holstein","general elemantary","101","0.965635432186307","0.930792436979802","1.00047842739281","1"
"Public health insurance","2011","Schleswig-Holstein","middle vocational","464","0.918562076255683","0.894612555348942","0.942511597162425","1"
"Public health insurance","2011","Schleswig-Holstein","vocational + Abi","80","0.864500278170002","0.791308850515455","0.937691705824548","1"
"Public health insurance","2011","North Rhine-Westphalia","inadequately","133","0.982682337755502","0.960676778288561","1.00468789722244","1"
"Public health insurance","2011","North Rhine-Westphalia","general elemantary","689","0.987093900010899","0.978779934684389","0.995407865337409","1"
"Public health insurance","2011","North Rhine-Westphalia","middle vocational","2394","0.924814603811598","0.914680811466743","0.934948396156453","1"
"Public health insurance","2011","North Rhine-Westphalia","vocational + Abi","519","0.923264751030596","0.901219519806232","0.945309982254961","1"
"Public health insurance","2011","North Rhine-Westphalia","higher vocational","262","0.830597856325943","0.789239868261958","0.871955844389928","1"
"Public health insurance","2011","North Rhine-Westphalia","higher education","649","0.61707102772321","0.588902654266767","0.645239401179654","1"
"Public health insurance","2011","Hesse","in school","37","0.696011898598892","0.563087164661531","0.828936632536253","1"
"Public health insurance","2011","Hesse","inadequately","36","0.990031835513612","0.958022297444691","1.02204137358253","1"
"Public health insurance","2011","Hesse","general elemantary","191","0.979137159269844","0.959076773841325","0.999197544698363","1"
"Public health insurance","2011","Hesse","middle vocational","753","0.903875640221024","0.883774109102137","0.92397717133991","1"
"Public health insurance","2011","Hesse","vocational + Abi","157","0.892573801728698","0.846162130520745","0.938985472936651","1"
"Public health insurance","2011","Hesse","higher vocational","89","0.876033227859499","0.815803332724248","0.936263122994749","1"
"Public health insurance","2011","Hesse","higher education","339","0.650744322689573","0.610497589038845","0.6909910563403","1"
"Public health insurance","2011","Rhineland-Palatinate,Saarland","in school","17","","","","1"
"Public health insurance","2011","Rhineland-Palatinate,Saarland","inadequately","21","","","","1"
"Public health insurance","2011","Rhineland-Palatinate,Saarland","general elemantary","231","0.932154851385494","0.900729223141167","0.963580479629822","1"
"Public health insurance","2011","Rhineland-Palatinate,Saarland","middle vocational","713","0.888407868919991","0.866602932886684","0.910212804953298","1"
"Public health insurance","2011","Rhineland-Palatinate,Saarland","vocational + Abi","98","0.943339619046623","0.899118755028324","0.987560483064922","1"
"Public health insurance","2011","Rhineland-Palatinate,Saarland","higher vocational","91","0.670048095641264","0.583735540454609","0.756360650827918","1"
"Public health insurance","2011","Rhineland-Palatinate,Saarland","higher education","150","0.567868257871658","0.507421902640746","0.62831461310257","1"
"Public health insurance","2011","Brandenburg","vocational + Abi","63","0.935171825271096","0.875769461468662","0.99457418907353","1"
"Public health insurance","2011","Brandenburg","higher vocational","66","0.934534027251763","0.878924824718272","0.990143229785255","1"
"Public health insurance","2011","Brandenburg","higher education","240","0.853486165012902","0.812995786030063","0.89397654399574","1"
"Public health insurance","2011","Mecklenburg-Western Pomerania","in school","5","","","","1"
"Public health insurance","2011","Mecklenburg-Western Pomerania","inadequately","12","","","","1"
"Public health insurance","2011","Baden-Württemberg","in school","50","0.717933928559138","0.610976414943379","0.824891442174897","1"
"Public health insurance","2011","Baden-Württemberg","inadequately","41","0.908795248500214","0.822744308407387","0.994846188593041","1"
"Public health insurance","2011","Baden-Württemberg","general elemantary","415","0.98492512577347","0.973299393364175","0.996550858182765","1"
"Public health insurance","2011","Baden-Württemberg","middle vocational","1475","0.908498499934797","0.894514506452226","0.922482493417369","1"
"Public health insurance","2011","Baden-Württemberg","vocational + Abi","226","0.88064602217028","0.840538081112768","0.920753963227793","1"
"Public health insurance","2011","Baden-Württemberg","higher vocational","195","0.835502215652629","0.788985718102155","0.882018713203102","1"
"Public health insurance","2011","Baden-Württemberg","higher education","520","0.68608445756421","0.654164281635407","0.718004633493013","1"
"Public health insurance","2011","Bavaria","in school","48","0.815596573228167","0.716640084906361","0.914553061549972","1"
"Public health insurance","2011","Bavaria","inadequately","47","0.960088837072189","0.904711716051943","1.01546595809243","1"
"Public health insurance","2011","Bavaria","general elemantary","449","0.96184013019607","0.944501429162394","0.979178831229745","1"
"Public health insurance","2011","Bavaria","middle vocational","2128","0.896713592861188","0.884411748213726","0.90901543750865","1"
"Public health insurance","2011","Bavaria","vocational + Abi","240","0.901014568175684","0.86499009195464","0.937039044396727","1"
"Public health insurance","2011","Bavaria","higher vocational","274","0.865172068654788","0.827455341956001","0.902888795353575","1"
"Public health insurance","2011","Bavaria","higher education","532","0.656838860278305","0.625273069546363","0.688404651010246","1"
"Public health insurance","2011","Berlin","in school","15","","","","1"
"Public health insurance","2011","Berlin","inadequately","16","","","","1"
"Public health insurance","2011","Berlin","general elemantary","69","0.978374775529389","0.944300078215177","1.0124494728436","1"
"Public health insurance","2011","Berlin","middle vocational","350","0.924120342470114","0.897906420415139","0.950334264525089","1"
"Public health insurance","2011","Berlin","vocational + Abi","59","0.966325863060041","0.922131371435594","1.01052035468449","1"
"Public health insurance","2011","Berlin","higher vocational","58","0.892678453693921","0.817432630173898","0.967924277213943","1"
"Public health insurance","2011","Berlin","higher education","289","0.820222237361798","0.781714308139033","0.858730166584563","1"
"Public health insurance","2011","Brandenburg","in school","10","","","","1"
"Public health insurance","2011","Brandenburg","inadequately","7","","","","1"
"Public health insurance","2011","Brandenburg","general elemantary","96","0.995523014032269","0.98223742718762","1.00880860087692","1"
"Public health insurance","2011","Brandenburg","middle vocational","553","0.929499173990269","0.908683923977383","0.950314424003156","1"
"Public health insurance","2011","Mecklenburg-Western Pomerania","general elemantary","36","0.989015939207066","0.95543210027572","1.02259977813841","1"
"Public health insurance","2011","Mecklenburg-Western Pomerania","middle vocational","341","0.980978045895404","0.966667003192434","0.995289088598374","1"
"Public health insurance","2011","Mecklenburg-Western Pomerania","vocational + Abi","26","","","","1"
"Public health insurance","2011","Mecklenburg-Western Pomerania","higher vocational","47","0.89482367055415","0.813747265572985","0.975900075535316","1"
"Public health insurance","2011","Mecklenburg-Western Pomerania","higher education","130","0.853768336478252","0.799189297378442","0.908347375578062","1"
"Public health insurance","2011","Saxony","in school","12","","","","1"
"Public health insurance","2011","Saxony","inadequately","6","","","","1"
"Neither","2012","North Rhine-Westphalia","middle vocational","","","","","3"
"Neither","2012","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Neither","2012","North Rhine-Westphalia","higher vocational","","","","","3"
"Neither","2012","North Rhine-Westphalia","higher education","","","","","3"
"Neither","2012","Hesse","in school","","","","","3"
"Neither","2012","Hesse","inadequately","","","","","3"
"Neither","2012","Hesse","general elemantary","","","","","3"
"Neither","2012","Hesse","middle vocational","","","","","3"
"Neither","2012","Hesse","vocational + Abi","","","","","3"
"Neither","2012","Hesse","higher vocational","","","","","3"
"Neither","2012","Hesse","higher education","","","","","3"
"Neither","2012","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Neither","2012","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Neither","2012","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Neither","2012","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Neither","2012","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Neither","2012","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Neither","2012","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Neither","2012","Baden-Württemberg","in school","","","","","3"
"Neither","2012","Baden-Württemberg","inadequately","","","","","3"
"Neither","2012","Baden-Württemberg","general elemantary","","","","","3"
"Neither","2012","Baden-Württemberg","middle vocational","","","","","3"
"Neither","2012","Baden-Württemberg","vocational + Abi","","","","","3"
"Neither","2012","Baden-Württemberg","higher vocational","","","","","3"
"Neither","2012","Baden-Württemberg","higher education","","","","","3"
