"ple0097","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Private health insurance","2015","1-pers.-HH","Rural Area","105","0.0871257826494196","0.0709936100686363","0.103257955230203"
"Private health insurance","2015","(Married) couple without C. ","Urban Area","837","0.159978639134667","0.149903847402618","0.170053430866716"
"Private health insurance","2015","(Married) couple without C. ","Rural Area","367","0.131153470538098","0.118788336001785","0.143518605074411"
"Private health insurance","2015","Single parent ","Urban Area","102","0.0566377679486769","0.0452761067056323","0.0679994291917215"
"Private health insurance","2015","Single parent ","Rural Area","54","0.0645112487065798","0.047572574317903","0.0814499230952565"
"Private health insurance","2015","Couple + C. LE 16 ","Urban Area","532","0.142721434150852","0.132479872060008","0.152962996241696"
"Private health insurance","2015","Couple + C. LE 16 ","Rural Area","235","0.116116184582796","0.103014969913281","0.129217399252311"
"Private health insurance","2015","Couple + C. GT 16 ","Urban Area","243","0.113108732096355","0.0991296745639895","0.127087789628721"
"Private health insurance","2015","Couple + C. GT 16 ","Rural Area","96","0.0906574252373414","0.072744976216735","0.108569874257948"
"Private health insurance","2015","Couple + C. LE and GT 16","Urban Area","153","0.106439344468973","0.0905984201846499","0.122280268753296"
"Private health insurance","2015","Couple + C. LE and GT 16","Rural Area","44","0.0605251124128909","0.0437691768027684","0.0772810480230134"
"Neither","2015","1-pers.-HH","Urban Area","","","",""
"Neither","2015","1-pers.-HH","Rural Area","","","",""
"Neither","2015","(Married) couple without C. ","Urban Area","","","",""
"Neither","2015","(Married) couple without C. ","Rural Area","","","",""
"Neither","2015","Single parent ","Urban Area","","","",""
"Neither","2015","Single parent ","Rural Area","","","",""
"Neither","2015","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2015","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2015","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2015","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2015","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2015","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2016","1-pers.-HH","Urban Area","2111","0.871189431560024","0.857834495490888","0.884544367629159"
"Public health insurance","2016","1-pers.-HH","Rural Area","966","0.905547862034006","0.888032667839507","0.923063056228505"
"Public health insurance","2016","(Married) couple without C. ","Urban Area","3864","0.840797267751718","0.830298382930717","0.85129615257272"
"Public health insurance","2016","(Married) couple without C. ","Rural Area","2375","0.88089441662578","0.868734988380653","0.893053844870907"
"Public health insurance","2016","Single parent ","Urban Area","1338","0.928302818689821","0.9149825809469","0.941623056432742"
"Public health insurance","2016","Single parent ","Rural Area","669","0.936531380279862","0.918610720934832","0.954452039624893"
"Public health insurance","2016","Couple + C. LE 16 ","Urban Area","3389","0.87505501049537","0.864598108497434","0.885511912493306"
"Public health insurance","2016","Couple + C. LE 16 ","Rural Area","1791","0.891381658216783","0.877707073996093","0.905056242437472"
"Public health insurance","2016","Couple + C. GT 16 ","Urban Area","1599","0.890942479178146","0.876602041059921","0.905282917296372"
"Public health insurance","2016","Couple + C. GT 16 ","Rural Area","849","0.902720081580905","0.88383622586316","0.921603937298649"
"Public health insurance","2016","Couple + C. LE and GT 16","Urban Area","1222","0.887657252719812","0.870892570096564","0.90442193534306"
"Public health insurance","2016","Couple + C. LE and GT 16","Rural Area","685","0.935057079261897","0.917217645174617","0.952896513349177"
"Private health insurance","2016","1-pers.-HH","Urban Area","306","0.128810568439976","0.115455632370841","0.142165504509112"
"Private health insurance","2016","1-pers.-HH","Rural Area","105","0.0944521379659937","0.0769369437714949","0.111967332160493"
"Private health insurance","2016","(Married) couple without C. ","Urban Area","801","0.159202732248282","0.14870384742728","0.169701617069283"
"Private health insurance","2016","(Married) couple without C. ","Rural Area","351","0.11910558337422","0.106946155129093","0.131265011619347"
"Private health insurance","2016","Single parent ","Urban Area","103","0.0716971813101791","0.0583769435672577","0.0850174190531005"
"Private health insurance","2016","Single parent ","Rural Area","42","0.0634686197201379","0.0455479603751074","0.0813892790651683"
"Private health insurance","2016","Couple + C. LE 16 ","Urban Area","452","0.12494498950463","0.114488087506694","0.135401891502567"
"Private health insurance","2016","Couple + C. LE 16 ","Rural Area","198","0.108618341783218","0.0949437575625286","0.122292926003907"
"Private health insurance","2016","Couple + C. GT 16 ","Urban Area","216","0.109057520821854","0.0947170827036281","0.123397958940079"
"Private health insurance","2016","Couple + C. GT 16 ","Rural Area","97","0.0972799184190953","0.0783960627013508","0.11616377413684"
"Private health insurance","2016","Couple + C. LE and GT 16","Urban Area","141","0.112342747280188","0.0955780646569397","0.129107429903436"
"Private health insurance","2016","Couple + C. LE and GT 16","Rural Area","48","0.0649429207381031","0.0471034866508227","0.0827823548253835"
"Neither","2016","1-pers.-HH","Urban Area","","","",""
"Neither","2016","1-pers.-HH","Rural Area","","","",""
"Neither","2016","(Married) couple without C. ","Urban Area","","","",""
"Neither","2016","(Married) couple without C. ","Rural Area","","","",""
"Neither","2016","Single parent ","Urban Area","","","",""
"Neither","2016","Single parent ","Rural Area","","","",""
"Neither","2016","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2016","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2016","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2016","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2016","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2016","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2017","1-pers.-HH","Urban Area","2317","0.865299149973122","0.852351842739802","0.878246457206442"
"Public health insurance","2017","1-pers.-HH","Rural Area","1156","0.904891785215438","0.888801639389902","0.920981931040975"
"Public health insurance","2017","(Married) couple without C. ","Urban Area","4229","0.837596594095515","0.827494111093911","0.84769907709712"
"Public health insurance","2017","(Married) couple without C. ","Rural Area","2743","0.883877546811462","0.87263602918237","0.895119064440555"
"Public health insurance","2017","Single parent ","Urban Area","1329","0.931702452764095","0.918664487459999","0.944740418068191"
"Public health insurance","2017","Single parent ","Rural Area","748","0.937472163915054","0.920705458917525","0.954238868912582"
"Public health insurance","2017","Couple + C. LE 16 ","Urban Area","3388","0.881735727377489","0.871552586811829","0.89191886794315"
"Public health insurance","2017","Couple + C. LE 16 ","Rural Area","1867","0.887480053975019","0.873909501954139","0.9010506059959"
"Public health insurance","2017","Couple + C. GT 16 ","Urban Area","1868","0.896700534150799","0.883775519577393","0.909625548724205"
"Public health insurance","2017","Couple + C. GT 16 ","Rural Area","1025","0.913162892370474","0.896737039731052","0.929588745009895"
"Public health insurance","2017","Couple + C. LE and GT 16","Urban Area","1297","0.898936572121884","0.88345981909943","0.914413325144338"
"Public health insurance","2017","Couple + C. LE and GT 16","Rural Area","727","0.932634445819455","0.915044056204095","0.950224835434814"
"Private health insurance","2017","1-pers.-HH","Urban Area","354","0.134700850026878","0.121753542793558","0.147648157260199"
"Private health insurance","2017","1-pers.-HH","Rural Area","121","0.0951082147845616","0.079018068959025","0.111198360610098"
"Private health insurance","2017","(Married) couple without C. ","Urban Area","891","0.162403405904485","0.15230092290288","0.172505888906089"
"Private health insurance","2017","(Married) couple without C. ","Rural Area","377","0.116122453188538","0.104880935559445","0.12736397081763"
"Private health insurance","2017","Single parent ","Urban Area","109","0.0682975472359052","0.0552595819318092","0.0813355125400013"
"Private health insurance","2017","Single parent ","Rural Area","53","0.0625278360849463","0.0457611310874177","0.0792945410824749"
"Private health insurance","2017","Couple + C. LE 16 ","Urban Area","475","0.118264272622511","0.10808113205685","0.128447413188171"
"Private health insurance","2017","Couple + C. LE 16 ","Rural Area","216","0.112519946024981","0.0989493940041002","0.126090498045861"
"Private health insurance","2017","Couple + C. GT 16 ","Urban Area","262","0.103299465849201","0.0903744512757954","0.116224480422607"
"Private health insurance","2017","Couple + C. GT 16 ","Rural Area","104","0.0868371076295265","0.0704112549901053","0.103262960268948"
"Private health insurance","2017","Couple + C. LE and GT 16","Urban Area","160","0.101063427878116","0.0855866748556623","0.11654018090057"
"Private health insurance","2017","Couple + C. LE and GT 16","Rural Area","53","0.0673655541805454","0.0497751645651859","0.0849559437959048"
"Neither","2017","1-pers.-HH","Urban Area","","","",""
"Neither","2017","1-pers.-HH","Rural Area","","","",""
"Neither","2017","(Married) couple without C. ","Urban Area","","","",""
"Neither","2017","(Married) couple without C. ","Rural Area","","","",""
"Neither","2017","Single parent ","Urban Area","","","",""
"Neither","2017","Single parent ","Rural Area","","","",""
"Neither","2017","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2017","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2017","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2017","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2017","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2017","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2018","1-pers.-HH","Urban Area","2461","0.867356409798869","0.854850826812633","0.879861992785105"
"Public health insurance","2018","1-pers.-HH","Rural Area","1191","0.909329310489456","0.89375040691193","0.924908214066981"
"Public health insurance","2018","(Married) couple without C. ","Urban Area","4146","0.844314665940033","0.834265289683304","0.854364042196761"
"Public health insurance","2018","(Married) couple without C. ","Rural Area","2658","0.880445711843408","0.868864918733225","0.892026504953592"
"Public health insurance","2018","Single parent ","Urban Area","1374","0.93218462299644","0.919392394797964","0.944976851194915"
"Public health insurance","2018","Single parent ","Rural Area","686","0.940845290977983","0.923731728292978","0.957958853662988"
"Public health insurance","2018","Couple + C. LE 16 ","Urban Area","3082","0.879590425156484","0.86880261892606","0.890378231386909"
"Public health insurance","2018","Couple + C. LE 16 ","Rural Area","1772","0.903765645463491","0.89072949641068","0.916801794516302"
"Public health insurance","2018","Couple + C. GT 16 ","Urban Area","1720","0.894127821218917","0.880401310105075","0.907854332332759"
"Public health insurance","2018","Couple + C. GT 16 ","Rural Area","985","0.904626786588076","0.887157261134901","0.922096312041251"
"Public health insurance","2018","Couple + C. LE and GT 16","Urban Area","1324","0.901994502939078","0.886805776882567","0.917183228995589"
"Public health insurance","2018","Couple + C. LE and GT 16","Rural Area","667","0.897546005043556","0.8753959581191","0.919696051968012"
"Private health insurance","2018","1-pers.-HH","Urban Area","365","0.132643590201131","0.120138007214895","0.145149173187367"
"Private health insurance","2018","1-pers.-HH","Rural Area","114","0.0906706895105444","0.075091785933019","0.10624959308807"
"Private health insurance","2018","(Married) couple without C. ","Urban Area","854","0.155685334059967","0.145635957803239","0.165734710316696"
"Private health insurance","2018","(Married) couple without C. ","Rural Area","357","0.119554288156591","0.107973495046408","0.131135081266775"
"Private health insurance","2018","Single parent ","Urban Area","110","0.0678153770035604","0.0550231488050848","0.080607605202036"
"Private health insurance","2018","Single parent ","Rural Area","44","0.0591547090220171","0.042041146337012","0.0762682717070222"
"Private health insurance","2018","Couple + C. LE 16 ","Urban Area","414","0.120409574843516","0.109621768613091","0.13119738107394"
"Private health insurance","2018","Couple + C. LE 16 ","Rural Area","194","0.0962343545365088","0.0831982054836977","0.10927050358932"
"Private health insurance","2018","Couple + C. GT 16 ","Urban Area","210","0.105872178781083","0.0921456676672406","0.119598689894925"
"Private health insurance","2018","Couple + C. GT 16 ","Rural Area","101","0.0953732134119243","0.0779036879587491","0.112842738865099"
"Private health insurance","2018","Couple + C. LE and GT 16","Urban Area","148","0.0980054970609217","0.0828167710044104","0.113194223117433"
"Private health insurance","2018","Couple + C. LE and GT 16","Rural Area","53","0.102453994956444","0.0803039480319885","0.1246040418809"
"Neither","2018","1-pers.-HH","Urban Area","","","",""
"Neither","2018","1-pers.-HH","Rural Area","","","",""
"Neither","2018","(Married) couple without C. ","Urban Area","","","",""
"Neither","2018","(Married) couple without C. ","Rural Area","","","",""
"Neither","2018","Single parent ","Urban Area","","","",""
"Neither","2018","Single parent ","Rural Area","","","",""
"Neither","2018","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2018","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2018","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2018","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2018","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2018","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2019","1-pers.-HH","Urban Area","2070","0.867484349184172","0.854080745976983","0.880887952391361"
"Public health insurance","2019","1-pers.-HH","Rural Area","1121","0.902174739539844","0.88586172531419","0.918487753765498"
"Public health insurance","2019","(Married) couple without C. ","Urban Area","3826","0.83625758282582","0.825923985831391","0.846591179820248"
"Public health insurance","2019","(Married) couple without C. ","Rural Area","2653","0.878921563594164","0.867469383957809","0.89037374323052"
"Public health insurance","2019","Single parent ","Urban Area","1178","0.940315088097798","0.927367270051829","0.953262906143768"
"Public health insurance","2019","Single parent ","Rural Area","620","0.935148755061858","0.91654330980942","0.953754200314296"
"Public health insurance","2019","Couple + C. LE 16 ","Urban Area","2613","0.879634677267582","0.868246297862056","0.891023056673108"
"Public health insurance","2019","Couple + C. LE 16 ","Rural Area","1590","0.88505295159355","0.870514666708635","0.899591236478466"
"Public health insurance","2019","Couple + C. GT 16 ","Urban Area","1584","0.891296162413567","0.877161835886498","0.905430488940636"
"Public health insurance","2019","Couple + C. GT 16 ","Rural Area","917","0.916980231498659","0.900211424471927","0.933749038525391"
"Public health insurance","2019","Couple + C. LE and GT 16","Urban Area","1210","0.896786565658364","0.880912168357905","0.912660962958824"
"Public health insurance","2019","Couple + C. LE and GT 16","Rural Area","636","0.889574748589603","0.866488313093546","0.912661184085661"
"Private health insurance","2019","1-pers.-HH","Urban Area","388","0.132515650815828","0.119112047608639","0.145919254023017"
"Private health insurance","2019","1-pers.-HH","Rural Area","153","0.0978252604601558","0.0815122462345019","0.11413827468581"
"Private health insurance","2019","(Married) couple without C. ","Urban Area","1100","0.16374241717418","0.153408820179752","0.174076014168609"
"Private health insurance","2019","(Married) couple without C. ","Rural Area","464","0.121078436405836","0.10962625676948","0.132530616042191"
"Private health insurance","2019","Single parent ","Urban Area","108","0.0596849119022015","0.0467370938562316","0.0726327299481715"
"Private health insurance","2019","Single parent ","Rural Area","53","0.064851244938142","0.046245799685704","0.0834566901905801"
"Private health insurance","2019","Couple + C. LE 16 ","Urban Area","523","0.120365322732418","0.108976943326891","0.131753702137944"
"Private health insurance","2019","Couple + C. LE 16 ","Rural Area","259","0.11494704840645","0.100408763521534","0.129485333291365"
"Private health insurance","2019","Couple + C. GT 16 ","Urban Area","279","0.108703837586433","0.094569511059364","0.122838164113502"
"Private health insurance","2019","Couple + C. GT 16 ","Rural Area","123","0.0830197685013413","0.0662509614746094","0.0997885755280732"
"Private health insurance","2019","Couple + C. LE and GT 16","Urban Area","201","0.103213434341636","0.0873390370411762","0.119087831642095"
"Private health insurance","2019","Couple + C. LE and GT 16","Rural Area","72","0.110425251410397","0.0873388159143389","0.133511686906454"
"Neither","2019","1-pers.-HH","Urban Area","","","",""
"Neither","2019","1-pers.-HH","Rural Area","","","",""
"Neither","2019","(Married) couple without C. ","Urban Area","","","",""
"Neither","2019","(Married) couple without C. ","Rural Area","","","",""
"Neither","2019","Single parent ","Urban Area","","","",""
"Neither","2019","Single parent ","Rural Area","","","",""
"Neither","2019","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2019","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2019","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2019","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2019","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2019","Couple + C. LE and GT 16","Rural Area","","","",""
