"ple0097","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Neither","2010","35-65 y.","middle vocational","","","","","3"
"Neither","2010","35-65 y.","vocational + Abi","","","","","3"
"Neither","2010","35-65 y.","higher vocational","","","","","3"
"Neither","2010","35-65 y.","higher education","","","","","3"
"Private health insurance","2010","66 and older","general elemantary","23","","","","2"
"Private health insurance","2010","66 and older","higher education","321","0.289097303680251","0.259512279842251","0.318682327518252","2"
"Private health insurance","2010","66 and older","inadequately","","","","","2"
"Private health insurance","2010","66 and older","in school","","","","","2"
"Private health insurance","2010","66 and older","higher vocational","34","0.0801560798897508","0.0504052963824362","0.109906863397065","2"
"Private health insurance","2010","66 and older","middle vocational","142","0.0562715158245229","0.046394200614932","0.0661488310341138","2"
"Private health insurance","2010","66 and older","vocational + Abi","13","","","","2"
"Private health insurance","2010","35-65 y.","in school","","","","","2"
"Private health insurance","2010","35-65 y.","inadequately","4","","","","2"
"Private health insurance","2010","35-65 y.","general elemantary","20","","","","2"
"Private health insurance","2010","35-65 y.","middle vocational","590","0.0917130723535052","0.0847876346777919","0.0986385100292185","2"
"Private health insurance","2010","35-65 y.","vocational + Abi","100","0.115742962533807","0.096032609893987","0.135453315173627","2"
"Private health insurance","2010","35-65 y.","higher vocational","181","0.157229642861718","0.135747273738242","0.178712011985194","2"
"Private health insurance","2010","35-65 y.","higher education","1273","0.340504247681989","0.324931206690472","0.356077288673505","2"
"Private health insurance","2010","16-34 y.","general elemantary","16","","","","2"
"Private health insurance","2010","16-34 y.","in school","81","0.170987145537004","0.134807543191678","0.207166747882331","2"
"Private health insurance","2010","16-34 y.","inadequately","3","","","","2"
"Private health insurance","2010","16-34 y.","vocational + Abi","24","","","","2"
"Private health insurance","2010","16-34 y.","higher education","180","0.186322337912809","0.161093560611171","0.211551115214447","2"
"Private health insurance","2010","16-34 y.","higher vocational","26","","","","2"
"Private health insurance","2010","16-34 y.","middle vocational","183","0.0730164868349451","0.0637469058983784","0.0822860677715118","2"
"Public health insurance","2010","35-65 y.","higher vocational","922","0.842770357138282","0.821287988014806","0.864252726261758","1"
"Public health insurance","2010","35-65 y.","higher education","2284","0.659495752318011","0.643922711326495","0.675068793309528","1"
"Public health insurance","2010","66 and older","in school","","","","","1"
"Public health insurance","2010","66 and older","inadequately","37","1","1","1","1"
"Public health insurance","2010","66 and older","general elemantary","599","0.973603928251231","0.961005577148524","0.986202279353938","1"
"Public health insurance","2010","66 and older","middle vocational","1949","0.943728484175477","0.933851168965886","0.953605799385068","1"
"Public health insurance","2010","66 and older","vocational + Abi","83","0.904696141270668","0.845958150594595","0.96343413194674","1"
"Public health insurance","2010","66 and older","higher vocational","286","0.919843920110249","0.890093136602934","0.949594703617564","1"
"Public health insurance","2010","66 and older","higher education","581","0.710902696319748","0.681317672481748","0.740487720157749","1"
"Public health insurance","2010","35-65 y.","in school","","","","","1"
"Public health insurance","2010","35-65 y.","inadequately","151","0.951775126897508","0.918047563739861","0.985502690055156","1"
"Public health insurance","2010","35-65 y.","general elemantary","848","0.98509398888612","0.977032638776066","0.993155338996175","1"
"Public health insurance","2010","35-65 y.","middle vocational","6082","0.908286927646495","0.901361489970781","0.915212365322208","1"
"Public health insurance","2010","35-65 y.","vocational + Abi","912","0.884257037466193","0.864546684826373","0.903967390106013","1"
"Public health insurance","2010","16-34 y.","general elemantary","960","0.9881608677731","0.981375132022292","0.994946603523907","1"
"Public health insurance","2010","16-34 y.","middle vocational","2843","0.926983513165055","0.917713932228488","0.936253094101621","1"
"Public health insurance","2010","16-34 y.","inadequately","148","0.964904432814564","0.935553094998161","0.994255770630967","1"
"Public health insurance","2010","16-34 y.","higher vocational","167","0.843024340544408","0.791702094819429","0.894346586269387","1"
"Public health insurance","2010","16-34 y.","higher education","735","0.813677662087191","0.788448884785553","0.838906439388829","1"
"Public health insurance","2010","16-34 y.","vocational + Abi","581","0.941017851592462","0.922245026724956","0.959790676459968","1"
"Public health insurance","2010","16-34 y.","in school","335","0.829012854462996","0.792833252117669","0.865192456808322","1"
"Neither","2011","66 and older","higher vocational","","","","","3"
"Neither","2011","66 and older","higher education","","","","","3"
"Neither","2011","66 and older","in school","","","","","3"
"Neither","2011","66 and older","inadequately","","","","","3"
"Neither","2011","66 and older","general elemantary","","","","","3"
"Neither","2011","66 and older","middle vocational","","","","","3"
"Neither","2011","66 and older","vocational + Abi","","","","","3"
"Neither","2011","16-34 y.","in school","","","","","3"
"Neither","2011","16-34 y.","inadequately","","","","","3"
"Neither","2011","16-34 y.","general elemantary","","","","","3"
"Neither","2011","16-34 y.","middle vocational","","","","","3"
"Neither","2011","16-34 y.","vocational + Abi","","","","","3"
"Neither","2011","16-34 y.","higher vocational","","","","","3"
"Neither","2011","16-34 y.","higher education","","","","","3"
"Neither","2011","35-65 y.","in school","","","","","3"
"Neither","2011","35-65 y.","inadequately","","","","","3"
"Neither","2011","35-65 y.","general elemantary","","","","","3"
"Neither","2011","35-65 y.","middle vocational","","","","","3"
"Neither","2011","35-65 y.","vocational + Abi","","","","","3"
"Neither","2011","35-65 y.","higher vocational","","","","","3"
"Neither","2011","35-65 y.","higher education","","","","","3"
"Private health insurance","2011","35-65 y.","in school","","","","","2"
"Private health insurance","2011","35-65 y.","middle vocational","669","0.0869746663933096","0.0808813226934254","0.0930680100931939","2"
"Private health insurance","2011","66 and older","inadequately","1","","","","2"
"Private health insurance","2011","35-65 y.","inadequately","6","","","","2"
"Private health insurance","2011","35-65 y.","general elemantary","26","","","","2"
"Private health insurance","2011","35-65 y.","vocational + Abi","117","0.114359118398595","0.0968424022934653","0.131875834503724","2"
"Private health insurance","2011","35-65 y.","higher vocational","213","0.174400778723626","0.153629514721104","0.195172042726147","2"
"Private health insurance","2011","35-65 y.","higher education","1479","0.338413183533847","0.324087798009069","0.352738569058625","2"
"Private health insurance","2011","66 and older","in school","","","","","2"
"Private health insurance","2011","66 and older","general elemantary","37","0.032028271915418","0.020135307068852","0.0439212367619839","2"
"Private health insurance","2011","66 and older","vocational + Abi","17","","","","2"
"Private health insurance","2011","66 and older","higher vocational","39","0.0854413372311495","0.0574822955758174","0.113400378886482","2"
"Private health insurance","2011","66 and older","higher education","392","0.31922729783374","0.291653410400056","0.346801185267424","2"
"Private health insurance","2011","66 and older","middle vocational","225","0.0762525471365394","0.0661988057397535","0.0863062885333254","2"
"Private health insurance","2011","16-34 y.","middle vocational","193","0.0702255158945642","0.0611451203455433","0.079305911443585","2"
"Private health insurance","2011","16-34 y.","vocational + Abi","17","","","","2"
"Private health insurance","2011","16-34 y.","in school","82","0.195068757375916","0.159320873158542","0.230816641593291","2"
"Private health insurance","2011","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2011","16-34 y.","general elemantary","19","","","","2"
"Private health insurance","2011","16-34 y.","higher vocational","20","","","","2"
"Private health insurance","2011","16-34 y.","higher education","187","0.190523045444605","0.165174173789409","0.215871917099801","2"
"Public health insurance","2011","35-65 y.","in school","","","","","1"
"Public health insurance","2011","35-65 y.","inadequately","191","0.942353246197003","0.909806373022802","0.974900119371204","1"
"Public health insurance","2011","35-65 y.","general elemantary","1099","0.975706521294707","0.966709965293518","0.984703077295897","1"
"Public health insurance","2011","35-65 y.","middle vocational","7547","0.91302533360669","0.906931989906806","0.919118677306575","1"
"Public health insurance","2011","35-65 y.","vocational + Abi","1151","0.885640881601405","0.868124165496276","0.903157597706535","1"
"Public health insurance","2011","35-65 y.","higher vocational","1069","0.825599221276374","0.804827957273853","0.846370485278896","1"
"Public health insurance","2011","35-65 y.","higher education","2712","0.661586816466153","0.647261430941375","0.675912201990931","1"
"Public health insurance","2011","66 and older","in school","","","","","1"
"Public health insurance","2011","66 and older","inadequately","60","0.989223723792664","0.963313880145888","1.01513356743944","1"
"Public health insurance","2011","66 and older","general elemantary","805","0.967971728084582","0.956078763238016","0.979864692931148","1"
"Public health insurance","2011","66 and older","middle vocational","2452","0.923747452863461","0.913693711466675","0.933801194260247","1"
"Public health insurance","2011","66 and older","vocational + Abi","111","0.907155435706703","0.856879263971045","0.957431607442361","1"
"Public health insurance","2011","66 and older","higher vocational","345","0.914558662768851","0.886599621113518","0.942517704424183","1"
"Public health insurance","2011","66 and older","higher education","706","0.68077270216626","0.653198814732576","0.708346589599944","1"
"Public health insurance","2011","16-34 y.","in school","390","0.804931242624084","0.769183358406709","0.840679126841458","1"
"Public health insurance","2011","16-34 y.","inadequately","151","0.983911218544145","0.963909568268323","1.00391286881997","1"
"Public health insurance","2011","16-34 y.","general elemantary","975","0.988026825420214","0.981265311844717","0.994788338995712","1"
"Public health insurance","2011","16-34 y.","middle vocational","2849","0.929774484105436","0.920694088556415","0.938854879654457","1"
"Public health insurance","2011","16-34 y.","vocational + Abi","593","0.942100301031506","0.923566269494289","0.960634332568723","1"
"Public health insurance","2011","16-34 y.","higher vocational","169","0.914971012713494","0.875205703862846","0.954736321564142","1"
"Public health insurance","2011","16-34 y.","higher education","735","0.809476954555395","0.784128082900199","0.834825826210591","1"
"Neither","2012","66 and older","higher vocational","","","","","3"
"Neither","2012","66 and older","higher education","","","","","3"
"Neither","2012","66 and older","in school","","","","","3"
"Neither","2012","66 and older","inadequately","","","","","3"
"Neither","2012","66 and older","general elemantary","","","","","3"
"Neither","2012","66 and older","middle vocational","","","","","3"
"Neither","2012","66 and older","vocational + Abi","","","","","3"
"Neither","2012","16-34 y.","in school","","","","","3"
"Neither","2012","16-34 y.","inadequately","","","","","3"
"Neither","2012","16-34 y.","general elemantary","","","","","3"
"Neither","2012","16-34 y.","middle vocational","","","","","3"
"Neither","2012","16-34 y.","vocational + Abi","","","","","3"
"Neither","2012","16-34 y.","higher vocational","","","","","3"
"Neither","2012","16-34 y.","higher education","","","","","3"
"Neither","2012","35-65 y.","in school","","","","","3"
"Neither","2012","35-65 y.","inadequately","","","","","3"
"Neither","2012","35-65 y.","general elemantary","","","","","3"
"Neither","2012","35-65 y.","middle vocational","","","","","3"
"Neither","2012","35-65 y.","vocational + Abi","","","","","3"
"Neither","2012","35-65 y.","higher vocational","","","","","3"
"Neither","2012","35-65 y.","higher education","","","","","3"
"Private health insurance","2012","35-65 y.","general elemantary","31","0.0223979247021014","0.0137163013295627","0.0310795480746401","2"
"Private health insurance","2012","35-65 y.","middle vocational","630","0.0794146489477024","0.0735158070329576","0.0853134908624473","2"
"Private health insurance","2012","66 and older","in school","","","","","2"
"Private health insurance","2012","66 and older","inadequately","1","","","","2"
"Private health insurance","2012","66 and older","vocational + Abi","18","","","","2"
"Private health insurance","2012","66 and older","higher vocational","42","0.0953067068902881","0.0656265231097504","0.124986890670826","2"
"Private health insurance","2012","35-65 y.","in school","","","","","2"
"Private health insurance","2012","35-65 y.","inadequately","4","","","","2"
"Private health insurance","2012","35-65 y.","higher education","1426","0.338724974897492","0.3242734341098","0.353176515685183","2"
"Private health insurance","2012","66 and older","higher education","424","0.337778122185976","0.310478856950625","0.365077387421327","2"
"Private health insurance","2012","35-65 y.","vocational + Abi","110","0.0892898518768291","0.0738537411778144","0.104725962575844","2"
"Private health insurance","2012","35-65 y.","higher vocational","216","0.193116719065029","0.171389519177893","0.214843918952165","2"
"Private health insurance","2012","66 and older","general elemantary","46","0.0446116240237893","0.0304725771795434","0.0587506708680352","2"
"Private health insurance","2012","66 and older","middle vocational","239","0.0779914630128226","0.0678897513559684","0.0880931746696767","2"
"Private health insurance","2012","16-34 y.","middle vocational","166","0.0612631112786964","0.0523884226461874","0.0701377999112054","2"
"Private health insurance","2012","16-34 y.","vocational + Abi","23","","","","2"
"Private health insurance","2012","16-34 y.","general elemantary","16","","","","2"
"Private health insurance","2012","16-34 y.","in school","76","0.163810253609938","0.130421511943647","0.197198995276228","2"
"Private health insurance","2012","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2012","16-34 y.","higher vocational","20","","","","2"
"Private health insurance","2012","16-34 y.","higher education","159","0.198508846626649","0.172109839460173","0.224907853793126","2"
"Public health insurance","2012","35-65 y.","in school","","","","","1"
"Public health insurance","2012","35-65 y.","inadequately","184","0.955209524560829","0.92564224792119","0.984776801200468","1"
"Public health insurance","2012","35-65 y.","general elemantary","1085","0.977602075297899","0.96892045192536","0.986283698670437","1"
"Public health insurance","2012","35-65 y.","middle vocational","7441","0.920585351052298","0.914686509137553","0.926484192967042","1"
"Public health insurance","2012","35-65 y.","vocational + Abi","1201","0.910710148123171","0.895274037424156","0.926146258822186","1"
"Public health insurance","2012","35-65 y.","higher vocational","1052","0.806883280934971","0.785156081047834","0.828610480822107","1"
"Public health insurance","2012","35-65 y.","higher education","2694","0.661275025102508","0.646823484314817","0.6757265658902","1"
"Public health insurance","2012","66 and older","in school","","","","","1"
"Public health insurance","2012","66 and older","inadequately","56","0.970004846690435","0.925723261604156","1.01428643177671","1"
"Public health insurance","2012","66 and older","general elemantary","773","0.955388375976211","0.941249329131965","0.969527422820457","1"
"Public health insurance","2012","66 and older","middle vocational","2468","0.922008536987178","0.911906825330323","0.932110248644032","1"
"Public health insurance","2012","66 and older","vocational + Abi","104","0.882422965766769","0.825266176120487","0.939579755413052","1"
"Public health insurance","2012","66 and older","higher vocational","334","0.904693293109712","0.875013109329174","0.93437347689025","1"
"Public health insurance","2012","66 and older","higher education","729","0.662221877814024","0.634922612578672","0.689521143049375","1"
"Public health insurance","2012","16-34 y.","higher education","718","0.801491153373351","0.775092146206874","0.827890160539828","1"
"Public health insurance","2012","16-34 y.","middle vocational","2639","0.938736888721304","0.929862200088794","0.947611577353813","1"
"Public health insurance","2012","16-34 y.","vocational + Abi","511","0.921532199669412","0.898724658944552","0.944339740394272","1"
"Public health insurance","2012","16-34 y.","in school","396","0.836189746390062","0.802801004723772","0.869578488056353","1"
"Public health insurance","2012","16-34 y.","inadequately","142","0.982672184774697","0.961284867702367","1.00405950184703","1"
"Public health insurance","2012","16-34 y.","general elemantary","956","0.983897102708033","0.975984090953452","0.991810114462614","1"
"Public health insurance","2012","16-34 y.","higher vocational","148","0.900641980987826","0.855407354829259","0.945876607146393","1"
"Neither","2013","66 and older","vocational + Abi","","","","","3"
"Neither","2013","66 and older","higher vocational","","","","","3"
"Neither","2013","66 and older","higher education","","","","","3"
"Neither","2013","66 and older","in school","","","","","3"
"Neither","2013","66 and older","inadequately","","","","","3"
"Neither","2013","66 and older","general elemantary","","","","","3"
"Neither","2013","66 and older","middle vocational","","","","","3"
"Neither","2013","16-34 y.","in school","","","","","3"
"Neither","2013","16-34 y.","inadequately","","","","","3"
"Neither","2013","16-34 y.","general elemantary","","","","","3"
"Neither","2013","16-34 y.","middle vocational","","","","","3"
"Neither","2013","16-34 y.","vocational + Abi","","","","","3"
"Neither","2013","16-34 y.","higher vocational","","","","","3"
"Neither","2013","16-34 y.","higher education","","","","","3"
"Neither","2013","35-65 y.","in school","","","","","3"
"Neither","2013","35-65 y.","inadequately","","","","","3"
"Neither","2013","35-65 y.","general elemantary","","","","","3"
"Neither","2013","35-65 y.","middle vocational","","","","","3"
"Neither","2013","35-65 y.","vocational + Abi","","","","","3"
"Neither","2013","35-65 y.","higher vocational","","","","","3"
"Neither","2013","35-65 y.","higher education","","","","","3"
"Private health insurance","2013","35-65 y.","general elemantary","21","","","","2"
"Private health insurance","2013","35-65 y.","middle vocational","572","0.0765309435563956","0.0708267973182103","0.0822350897945809","2"
"Private health insurance","2013","66 and older","in school","","","","","2"
"Private health insurance","2013","66 and older","inadequately","1","","","","2"
"Private health insurance","2013","66 and older","general elemantary","42","0.0476108623717725","0.0325015025885471","0.0627202221549978","2"
"Private health insurance","2013","66 and older","middle vocational","230","0.0817028171161944","0.0711762186659406","0.0922294155664482","2"
"Private health insurance","2013","66 and older","vocational + Abi","17","","","","2"
"Private health insurance","2013","66 and older","higher vocational","46","0.124196116167499","0.0898884357942254","0.158503796540772","2"
"Private health insurance","2013","66 and older","higher education","427","0.349160382077299","0.321938075759923","0.376382688394675","2"
"Private health insurance","2013","35-65 y.","in school","","","","","2"
"Private health insurance","2013","35-65 y.","inadequately","9","","","","2"
"Private health insurance","2013","35-65 y.","vocational + Abi","103","0.0790132099135388","0.0659214611105816","0.0921049587164961","2"
"Private health insurance","2013","35-65 y.","higher vocational","206","0.182383374952146","0.160705649133699","0.204061100770594","2"
"Private health insurance","2013","35-65 y.","higher education","1417","0.34255667283299","0.328796214843322","0.356317130822658","2"
"Private health insurance","2013","16-34 y.","general elemantary","20","","","","2"
"Private health insurance","2013","16-34 y.","middle vocational","163","0.065920052043076","0.0574020039786166","0.0744381001075354","2"
"Private health insurance","2013","16-34 y.","vocational + Abi","24","","","","2"
"Private health insurance","2013","16-34 y.","higher vocational","20","","","","2"
"Private health insurance","2013","16-34 y.","higher education","168","0.161018014523793","0.139492545104142","0.182543483943444","2"
"Private health insurance","2013","16-34 y.","inadequately","3","","","","2"
"Private health insurance","2013","16-34 y.","in school","61","0.143320670949533","0.115805790641226","0.17083555125784","2"
"Public health insurance","2013","35-65 y.","in school","1","","","","1"
"Public health insurance","2013","35-65 y.","inadequately","354","0.943842720834394","0.920159125996775","0.967526315672013","1"
"Public health insurance","2013","35-65 y.","general elemantary","1481","0.986846798436415","0.981085057455826","0.992608539417004","1"
"Public health insurance","2013","35-65 y.","middle vocational","7772","0.923469056443604","0.917764910205419","0.929173202681789","1"
"Public health insurance","2013","35-65 y.","vocational + Abi","1528","0.920986790086461","0.907895041283504","0.934078538889418","1"
"Public health insurance","2013","35-65 y.","higher vocational","1013","0.817616625047854","0.795938899229406","0.839294350866301","1"
"Public health insurance","2013","35-65 y.","higher education","3152","0.65744332716701","0.643682869177343","0.671203785156678","1"
"Public health insurance","2013","66 and older","in school","","","","","1"
"Public health insurance","2013","66 and older","inadequately","62","0.95860721392695","0.909419063533183","1.00779536432072","1"
"Public health insurance","2013","66 and older","general elemantary","721","0.952389137628228","0.937279777845002","0.967498497411453","1"
"Public health insurance","2013","66 and older","middle vocational","2371","0.918297182883806","0.907770584433552","0.928823781334059","1"
"Public health insurance","2013","66 and older","vocational + Abi","112","0.903127700694662","0.852085707950181","0.954169693439142","1"
"Public health insurance","2013","66 and older","higher vocational","309","0.875803883832501","0.841496203459228","0.910111564205775","1"
"Public health insurance","2013","66 and older","higher education","751","0.650839617922701","0.623617311605325","0.678061924240077","1"
"Public health insurance","2013","16-34 y.","higher education","952","0.838981985476207","0.817456516056556","0.860507454895858","1"
"Public health insurance","2013","16-34 y.","general elemantary","1435","0.981625547264656","0.974724790384177","0.988526304145135","1"
"Public health insurance","2013","16-34 y.","middle vocational","3097","0.934079947956924","0.925561899892465","0.942597996021383","1"
"Public health insurance","2013","16-34 y.","vocational + Abi","586","0.918309811430561","0.896574656761167","0.940044966099956","1"
"Public health insurance","2013","16-34 y.","higher vocational","138","0.88689289131474","0.837507319696852","0.936278462932629","1"
"Public health insurance","2013","16-34 y.","inadequately","205","0.983672733743777","0.966450143154773","1.00089532433278","1"
"Public health insurance","2013","16-34 y.","in school","562","0.856679329050467","0.82916444874216","0.884194209358774","1"
"Neither","2014","16-34 y.","in school","","","","","3"
"Neither","2014","16-34 y.","inadequately","","","","","3"
"Neither","2014","16-34 y.","general elemantary","","","","","3"
"Neither","2014","16-34 y.","middle vocational","","","","","3"
"Neither","2014","35-65 y.","higher education","","","","","3"
"Neither","2014","66 and older","in school","","","","","3"
"Neither","2014","66 and older","inadequately","","","","","3"
"Neither","2014","66 and older","general elemantary","","","","","3"
"Neither","2014","66 and older","middle vocational","","","","","3"
"Neither","2014","66 and older","vocational + Abi","","","","","3"
"Neither","2014","66 and older","higher vocational","","","","","3"
"Neither","2014","66 and older","higher education","","","","","3"
"Neither","2014","16-34 y.","vocational + Abi","","","","","3"
"Neither","2014","16-34 y.","higher vocational","","","","","3"
"Neither","2014","16-34 y.","higher education","","","","","3"
"Neither","2014","35-65 y.","in school","","","","","3"
"Neither","2014","35-65 y.","inadequately","","","","","3"
"Neither","2014","35-65 y.","general elemantary","","","","","3"
"Neither","2014","35-65 y.","middle vocational","","","","","3"
"Neither","2014","35-65 y.","vocational + Abi","","","","","3"
"Neither","2014","35-65 y.","higher vocational","","","","","3"
"Private health insurance","2014","35-65 y.","higher vocational","186","0.175160934778198","0.15289011079184","0.197431758764555","2"
"Private health insurance","2014","35-65 y.","higher education","1247","0.331180627101594","0.316783415273679","0.345577838929508","2"
"Private health insurance","2014","35-65 y.","inadequately","8","","","","2"
"Private health insurance","2014","35-65 y.","in school","","","","","2"
"Private health insurance","2014","35-65 y.","vocational + Abi","85","0.0645694388410142","0.0517822176798475","0.077356660002181","2"
"Private health insurance","2014","35-65 y.","general elemantary","26","","","","2"
"Private health insurance","2014","35-65 y.","middle vocational","501","0.074929703860997","0.0688868911073069","0.0809725166146871","2"
"Private health insurance","2014","16-34 y.","in school","40","0.113574898764357","0.0840947081323158","0.143055089396399","2"
"Private health insurance","2014","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2014","16-34 y.","general elemantary","21","","","","2"
"Private health insurance","2014","16-34 y.","middle vocational","134","0.05759010388447","0.0488140796656985","0.0663661281032416","2"
"Private health insurance","2014","16-34 y.","vocational + Abi","19","","","","2"
"Private health insurance","2014","16-34 y.","higher vocational","16","","","","2"
"Private health insurance","2014","16-34 y.","higher education","153","0.167692789234686","0.143961100710751","0.191424477758621","2"
"Private health insurance","2014","66 and older","in school","","","","","2"
"Private health insurance","2014","66 and older","inadequately","1","","","","2"
"Private health insurance","2014","66 and older","general elemantary","39","0.0466770363553655","0.0310278398557738","0.0623262328549573","2"
"Private health insurance","2014","66 and older","middle vocational","229","0.0816054610924528","0.0710541096531239","0.0921568125317817","2"
"Private health insurance","2014","66 and older","vocational + Abi","18","","","","2"
"Private health insurance","2014","66 and older","higher vocational","47","0.129821680860808","0.0944066369367859","0.16523672478483","2"
"Private health insurance","2014","66 and older","higher education","423","0.361946635771018","0.334422073749963","0.389471197792073","2"
"Public health insurance","2014","35-65 y.","in school","","","","","1"
"Public health insurance","2014","35-65 y.","inadequately","285","0.932202316130723","0.9034166158973","0.960988016364146","1"
"Public health insurance","2014","35-65 y.","general elemantary","1208","0.979315328958126","0.971374312490336","0.987256345425916","1"
"Public health insurance","2014","35-65 y.","middle vocational","6791","0.925070296139003","0.919027483385313","0.931113108892693","1"
"Public health insurance","2014","35-65 y.","vocational + Abi","1334","0.935430561158986","0.922643339997819","0.948217782320153","1"
"Public health insurance","2014","35-65 y.","higher vocational","933","0.824839065221802","0.802568241235445","0.84710988920816","1"
"Public health insurance","2014","35-65 y.","higher education","2858","0.668819372898406","0.654422161070492","0.683216584726321","1"
"Public health insurance","2014","66 and older","in school","","","","","1"
"Public health insurance","2014","66 and older","inadequately","49","0.949644171701121","0.889030803970397","1.01025753943185","1"
"Public health insurance","2014","66 and older","general elemantary","659","0.953322963644634","0.937673767145043","0.968972160144226","1"
"Public health insurance","2014","66 and older","middle vocational","2357","0.918394538907547","0.907843187468218","0.928945890346876","1"
"Public health insurance","2014","66 and older","vocational + Abi","112","0.883319637564175","0.828132960810004","0.938506314318346","1"
"Public health insurance","2014","66 and older","higher vocational","299","0.870178319139192","0.83476327521517","0.905593363063214","1"
"Public health insurance","2014","66 and older","higher education","748","0.638053364228982","0.610528802207927","0.665577926250038","1"
"Public health insurance","2014","16-34 y.","general elemantary","1161","0.983403151135798","0.976120022675561","0.990686279596036","1"
"Public health insurance","2014","16-34 y.","middle vocational","2573","0.94240989611553","0.933633871896759","0.951185920334302","1"
"Public health insurance","2014","16-34 y.","vocational + Abi","484","0.945531070565764","0.92569861817122","0.965363522960307","1"
"Public health insurance","2014","16-34 y.","higher vocational","115","0.908640523663937","0.859302097171933","0.957978950155942","1"
"Public health insurance","2014","16-34 y.","higher education","799","0.832307210765314","0.808575522241379","0.856038899289248","1"
"Public health insurance","2014","16-34 y.","in school","405","0.886425101235643","0.856944910603601","0.915905291867684","1"
"Public health insurance","2014","16-34 y.","inadequately","160","0.98886632907541","0.972658563814719","1.0050740943361","1"
"Neither","2015","16-34 y.","in school","","","","","3"
"Neither","2015","16-34 y.","inadequately","","","","","3"
"Neither","2015","16-34 y.","general elemantary","","","","","3"
"Neither","2015","16-34 y.","middle vocational","","","","","3"
"Neither","2015","16-34 y.","vocational + Abi","","","","","3"
"Neither","2015","16-34 y.","higher vocational","","","","","3"
"Neither","2015","16-34 y.","higher education","","","","","3"
"Neither","2015","35-65 y.","in school","","","","","3"
"Neither","2015","35-65 y.","inadequately","","","","","3"
"Neither","2015","35-65 y.","general elemantary","","","","","3"
"Neither","2015","35-65 y.","middle vocational","","","","","3"
"Neither","2015","35-65 y.","vocational + Abi","","","","","3"
"Neither","2015","35-65 y.","higher vocational","","","","","3"
"Neither","2015","35-65 y.","higher education","","","","","3"
"Neither","2015","66 and older","in school","","","","","3"
"Neither","2015","66 and older","inadequately","","","","","3"
"Neither","2015","66 and older","general elemantary","","","","","3"
"Neither","2015","66 and older","middle vocational","","","","","3"
"Neither","2015","66 and older","vocational + Abi","","","","","3"
"Neither","2015","66 and older","higher vocational","","","","","3"
"Neither","2015","66 and older","higher education","","","","","3"
"Private health insurance","2015","35-65 y.","in school","","","","","2"
"Private health insurance","2015","35-65 y.","inadequately","6","","","","2"
"Private health insurance","2015","35-65 y.","middle vocational","473","0.0749723625311049","0.0688203025515432","0.0811244225106666","2"
"Private health insurance","2015","35-65 y.","vocational + Abi","80","0.081245679847216","0.0673451621106307","0.0951461975838012","2"
"Private health insurance","2015","35-65 y.","higher vocational","176","0.163843188250833","0.141613603590714","0.186072772910952","2"
"Private health insurance","2015","35-65 y.","higher education","1164","0.316519226478573","0.302215759078804","0.330822693878342","2"
"Private health insurance","2015","35-65 y.","general elemantary","23","","","","2"
"Private health insurance","2015","16-34 y.","in school","41","0.112952288331975","0.0810425533008291","0.144862023363121","2"
"Private health insurance","2015","16-34 y.","inadequately","2","","","","2"
"Private health insurance","2015","16-34 y.","general elemantary","22","","","","2"
"Private health insurance","2015","16-34 y.","middle vocational","135","0.0631197895739695","0.0538082337920184","0.0724313453559206","2"
"Private health insurance","2015","16-34 y.","vocational + Abi","21","","","","2"
"Private health insurance","2015","16-34 y.","higher vocational","18","","","","2"
"Private health insurance","2015","16-34 y.","higher education","148","0.161864802144645","0.140858171843438","0.182871432445851","2"
"Private health insurance","2015","66 and older","in school","","","","","2"
"Private health insurance","2015","66 and older","inadequately","1","","","","2"
"Private health insurance","2015","66 and older","general elemantary","38","0.0512055761162636","0.0344655679064846","0.0679455843260427","2"
"Private health insurance","2015","66 and older","middle vocational","233","0.0843099530339115","0.0735277741639832","0.0950921319038398","2"
"Private health insurance","2015","66 and older","vocational + Abi","19","","","","2"
"Private health insurance","2015","66 and older","higher vocational","46","0.136227509466678","0.100135135691711","0.172319883241644","2"
"Private health insurance","2015","66 and older","higher education","449","0.389013834379611","0.361360714323369","0.416666954435853","2"
"Public health insurance","2015","35-65 y.","in school","","","","","1"
"Public health insurance","2015","35-65 y.","inadequately","304","0.954254747648877","0.930996744626174","0.97751275067158","1"
"Public health insurance","2015","35-65 y.","general elemantary","1155","0.986663188593065","0.980112515700943","0.993213861485187","1"
"Public health insurance","2015","35-65 y.","middle vocational","6566","0.925027637468895","0.918875577489333","0.931179697448457","1"
"Public health insurance","2015","35-65 y.","vocational + Abi","1404","0.918754320152784","0.904853802416199","0.932654837889369","1"
"Public health insurance","2015","35-65 y.","higher vocational","889","0.836156811749167","0.813927227089048","0.858386396409286","1"
"Public health insurance","2015","35-65 y.","higher education","2898","0.683480773521427","0.669177306121657","0.697784240921196","1"
"Public health insurance","2015","66 and older","in school","","","","","1"
"Public health insurance","2015","66 and older","inadequately","42","0.946832527308891","0.87977099752782","1.01389405708996","1"
