"ple0097","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2010","no migration background","inadequately","2","","","","2"
"Private health insurance","2010","no migration background","vocational + Abi","116","0.105264194892635","0.0886071851242843","0.121921204660987","2"
"Private health insurance","2010","no migration background","higher education","1643","0.328603596400606","0.315127787241244","0.342079405559969","2"
"Private health insurance","2010","no migration background","higher vocational","229","0.145478363085894","0.1273179992648","0.163638726906988","2"
"Private health insurance","2010","no migration background","middle vocational","855","0.0847343066817859","0.0793441093258934","0.0901245040376783","2"
"Public health insurance","2010","direct migration background","higher vocational","105","0.933951194681853","0.888157736269054","0.979744653094652","1"
"Public health insurance","2010","direct migration background","higher education","456","0.851798403811596","0.821914107922525","0.881682699700668","1"
"Public health insurance","2010","indirect migration background","in school","73","0.921826642057456","0.863002295832309","0.980650988282603","1"
"Public health insurance","2010","indirect migration background","inadequately","21","","","","1"
"Public health insurance","2010","indirect migration background","general elemantary","195","0.996248147749951","0.987710826867338","1.00478546863256","1"
"Public health insurance","2010","indirect migration background","middle vocational","459","0.954275039511837","0.935703692372165","0.972846386651509","1"
"Public health insurance","2010","indirect migration background","vocational + Abi","77","0.978100580619215","0.946423202876302","1.00977795836213","1"
"Public health insurance","2010","indirect migration background","higher vocational","51","0.919045356666212","0.846958497987455","0.991132215344969","1"
"Public health insurance","2010","indirect migration background","higher education","120","0.818936326787447","0.760002193851484","0.877870459723409","1"
"Public health insurance","2010","direct migration background","in school","22","","","","1"
"Public health insurance","2010","direct migration background","inadequately","170","0.952471009015818","0.920947522349234","0.983994495682401","1"
"Public health insurance","2010","direct migration background","general elemantary","617","0.99287807100786","0.986306494818485","0.999449647197236","1"
"Public health insurance","2010","direct migration background","middle vocational","1016","0.959718358703491","0.947820033711007","0.971616683695975","1"
"Public health insurance","2010","direct migration background","vocational + Abi","311","0.928255941189909","0.900285388063979","0.956226494315838","1"
"Public health insurance","2010","no migration background","general elemantary","1595","0.976592019500772","0.96927448588862","0.983909553112924","1"
"Public health insurance","2010","no migration background","middle vocational","9399","0.915265693318214","0.909875495962322","0.920655890674106","1"
"Public health insurance","2010","no migration background","inadequately","145","0.978141369130946","0.954503859690973","1.00177887857092","1"
"Public health insurance","2010","no migration background","higher vocational","1219","0.854521636914106","0.836361273093012","0.8726820007352","1"
"Public health insurance","2010","no migration background","higher education","3024","0.671396403599394","0.657920594440031","0.684872212758757","1"
"Public health insurance","2010","no migration background","vocational + Abi","1188","0.894735805107365","0.878078795339013","0.911392814875716","1"
"Public health insurance","2010","no migration background","in school","240","0.788229941278962","0.742895367562424","0.833564514995499","1"
"Neither","2011","indirect migration background","higher vocational","","","","","3"
"Neither","2011","indirect migration background","higher education","","","","","3"
"Neither","2011","indirect migration background","in school","","","","","3"
"Neither","2011","indirect migration background","inadequately","","","","","3"
"Neither","2011","indirect migration background","general elemantary","","","","","3"
"Neither","2011","indirect migration background","middle vocational","","","","","3"
"Neither","2011","indirect migration background","vocational + Abi","","","","","3"
"Neither","2011","no migration background","in school","","","","","3"
"Neither","2011","no migration background","inadequately","","","","","3"
"Neither","2011","no migration background","general elemantary","","","","","3"
"Neither","2011","no migration background","middle vocational","","","","","3"
"Neither","2011","no migration background","vocational + Abi","","","","","3"
"Neither","2011","no migration background","higher vocational","","","","","3"
"Neither","2011","no migration background","higher education","","","","","3"
"Neither","2011","direct migration background","in school","","","","","3"
"Neither","2011","direct migration background","inadequately","","","","","3"
"Neither","2011","direct migration background","general elemantary","","","","","3"
"Neither","2011","direct migration background","middle vocational","","","","","3"
"Neither","2011","direct migration background","vocational + Abi","","","","","3"
"Neither","2011","direct migration background","higher vocational","","","","","3"
"Neither","2011","direct migration background","higher education","","","","","3"
"Private health insurance","2011","direct migration background","in school","2","","","","2"
"Private health insurance","2011","direct migration background","middle vocational","39","0.0437012697293269","0.032066720440225","0.0553358190184288","2"
"Private health insurance","2011","indirect migration background","inadequately","","","","","2"
"Private health insurance","2011","direct migration background","inadequately","4","","","","2"
"Private health insurance","2011","direct migration background","general elemantary","8","","","","2"
"Private health insurance","2011","direct migration background","vocational + Abi","17","","","","2"
"Private health insurance","2011","direct migration background","higher vocational","6","","","","2"
"Private health insurance","2011","direct migration background","higher education","96","0.152850905606817","0.12452614944809","0.181175661765543","2"
"Private health insurance","2011","indirect migration background","in school","7","","","","2"
"Private health insurance","2011","indirect migration background","general elemantary","5","","","","2"
"Private health insurance","2011","indirect migration background","vocational + Abi","3","","","","2"
"Private health insurance","2011","indirect migration background","higher vocational","5","","","","2"
"Private health insurance","2011","indirect migration background","higher education","51","0.183223513122341","0.128787107368004","0.237659918876677","2"
"Private health insurance","2011","indirect migration background","middle vocational","31","0.058488004213974","0.0386404371478363","0.0783355712801116","2"
"Private health insurance","2011","no migration background","middle vocational","1017","0.0858818648341938","0.0809124347048869","0.0908512949635007","2"
"Private health insurance","2011","no migration background","vocational + Abi","131","0.103788303049049","0.0886051576335943","0.118971448464504","2"
"Private health insurance","2011","no migration background","in school","73","0.231556355768555","0.188102514838227","0.275010196698883","2"
"Private health insurance","2011","no migration background","inadequately","4","","","","2"
"Private health insurance","2011","no migration background","general elemantary","69","0.0268531247061979","0.019940839082039","0.0337654103303568","2"
"Private health insurance","2011","no migration background","higher vocational","261","0.148282667897186","0.131268762172425","0.165296573621947","2"
"Private health insurance","2011","no migration background","higher education","1911","0.334727638263864","0.322137879477702","0.347317397050026","2"
"Public health insurance","2011","direct migration background","in school","20","","","","1"
"Public health insurance","2011","direct migration background","inadequately","175","0.956532523414343","0.926661255257113","0.986403791571574","1"
"Public health insurance","2011","direct migration background","general elemantary","647","0.987355463361202","0.978798578911413","0.995912347810991","1"
"Public health insurance","2011","direct migration background","middle vocational","1147","0.956298730270673","0.944664180981571","0.967933279559775","1"
"Public health insurance","2011","direct migration background","vocational + Abi","344","0.93052641751349","0.904298205182679","0.956754629844301","1"
"Public health insurance","2011","direct migration background","higher vocational","112","0.933140999371844","0.888073790344002","0.978208208399685","1"
"Public health insurance","2011","direct migration background","higher education","524","0.847149094393183","0.818824338234457","0.87547385055191","1"
"Public health insurance","2011","indirect migration background","in school","81","0.925601301151214","0.870773427497465","0.980429174804964","1"
"Public health insurance","2011","indirect migration background","inadequately","28","","","","1"
"Public health insurance","2011","indirect migration background","general elemantary","200","0.972075178306808","0.949521556601233","0.994628800012384","1"
"Public health insurance","2011","indirect migration background","middle vocational","506","0.941511995786026","0.921664428719888","0.961359562852164","1"
"Public health insurance","2011","indirect migration background","vocational + Abi","92","0.992468588074919","0.9750832606531","1.00985391549674","1"
"Public health insurance","2011","indirect migration background","higher vocational","56","0.856558986624133","0.768596300329442","0.944521672918823","1"
"Public health insurance","2011","indirect migration background","higher education","143","0.816776486877659","0.762340081123323","0.871212892631996","1"
"Public health insurance","2011","no migration background","in school","289","0.768443644231445","0.724989803301117","0.811897485161773","1"
"Public health insurance","2011","no migration background","inadequately","199","0.969010474407081","0.945172367026911","0.992848581787252","1"
"Public health insurance","2011","no migration background","general elemantary","2032","0.973146875293802","0.966234589669643","0.980059160917961","1"
"Public health insurance","2011","no migration background","middle vocational","11195","0.914118135165806","0.909148705036499","0.919087565295113","1"
"Public health insurance","2011","no migration background","vocational + Abi","1419","0.896211696950951","0.881028551535496","0.911394842366406","1"
"Public health insurance","2011","no migration background","higher vocational","1415","0.851717332102814","0.834703426378053","0.868731237827575","1"
"Public health insurance","2011","no migration background","higher education","3486","0.665272361736136","0.652682602949974","0.677862120522298","1"
"Neither","2012","indirect migration background","higher vocational","","","","","3"
"Neither","2012","indirect migration background","higher education","","","","","3"
"Neither","2012","indirect migration background","in school","","","","","3"
"Neither","2012","indirect migration background","inadequately","","","","","3"
"Neither","2012","indirect migration background","general elemantary","","","","","3"
"Neither","2012","indirect migration background","middle vocational","","","","","3"
"Neither","2012","indirect migration background","vocational + Abi","","","","","3"
"Neither","2012","no migration background","in school","","","","","3"
"Neither","2012","no migration background","inadequately","","","","","3"
"Neither","2012","no migration background","general elemantary","","","","","3"
"Neither","2012","no migration background","middle vocational","","","","","3"
"Neither","2012","no migration background","vocational + Abi","","","","","3"
"Neither","2012","no migration background","higher vocational","","","","","3"
"Neither","2012","no migration background","higher education","","","","","3"
"Neither","2012","direct migration background","in school","","","","","3"
"Neither","2012","direct migration background","inadequately","","","","","3"
"Neither","2012","direct migration background","general elemantary","","","","","3"
"Neither","2012","direct migration background","middle vocational","","","","","3"
"Neither","2012","direct migration background","vocational + Abi","","","","","3"
"Neither","2012","direct migration background","higher vocational","","","","","3"
"Neither","2012","direct migration background","higher education","","","","","3"
"Private health insurance","2012","direct migration background","general elemantary","11","","","","2"
"Private health insurance","2012","direct migration background","middle vocational","29","","","","2"
"Private health insurance","2012","indirect migration background","in school","3","","","","2"
"Private health insurance","2012","indirect migration background","inadequately","","","","","2"
"Private health insurance","2012","indirect migration background","vocational + Abi","5","","","","2"
"Private health insurance","2012","indirect migration background","higher vocational","7","","","","2"
"Private health insurance","2012","direct migration background","in school","","","","","2"
"Private health insurance","2012","direct migration background","inadequately","2","","","","2"
"Private health insurance","2012","direct migration background","higher education","80","0.127568624344121","0.101116225639697","0.154021023048544","2"
"Private health insurance","2012","indirect migration background","higher education","52","0.239639899703977","0.179417416282422","0.299862383125532","2"
"Private health insurance","2012","direct migration background","vocational + Abi","18","","","","2"
"Private health insurance","2012","direct migration background","higher vocational","4","","","","2"
"Private health insurance","2012","indirect migration background","general elemantary","3","","","","2"
"Private health insurance","2012","indirect migration background","middle vocational","31","0.0438715487992099","0.0262850724050564","0.0614580251933634","2"
"Private health insurance","2012","no migration background","middle vocational","975","0.0823450563314123","0.0774141973218037","0.0872759153410209","2"
"Private health insurance","2012","no migration background","vocational + Abi","128","0.092176620465426","0.0775715876523284","0.106781653278524","2"
"Private health insurance","2012","no migration background","general elemantary","79","0.0342727239019522","0.0264316710012043","0.0421137768027","2"
"Private health insurance","2012","no migration background","in school","73","0.202703316562343","0.161290553103304","0.244116080021381","2"
"Private health insurance","2012","no migration background","inadequately","4","","","","2"
"Private health insurance","2012","no migration background","higher vocational","267","0.167736271529044","0.149669802297049","0.18580274076104","2"
"Private health insurance","2012","no migration background","higher education","1877","0.3443204768109","0.331583661547417","0.357057292074383","2"
"Public health insurance","2012","direct migration background","in school","20","","","","1"
"Public health insurance","2012","direct migration background","inadequately","148","0.956893468086205","0.924391788967646","0.989395147204763","1"
"Public health insurance","2012","direct migration background","general elemantary","612","0.983710854026152","0.973770840921628","0.993650867130676","1"
"Public health insurance","2012","direct migration background","middle vocational","1094","0.971339957167275","0.961581475342184","0.981098438992366","1"
"Public health insurance","2012","direct migration background","vocational + Abi","345","0.918706966168666","0.890593787737274","0.946820144600058","1"
"Public health insurance","2012","direct migration background","higher vocational","104","0.941958956802423","0.89786086389599","0.986057049708855","1"
"Public health insurance","2012","direct migration background","higher education","531","0.872431375655879","0.845978976951456","0.898883774360303","1"
"Public health insurance","2012","indirect migration background","in school","87","0.925405534667758","0.871124741470815","0.979686327864701","1"
"Public health insurance","2012","indirect migration background","inadequately","32","1","1","1","1"
"Public health insurance","2012","indirect migration background","general elemantary","213","0.991376815908585","0.979046493756155","1.00370713806102","1"
"Public health insurance","2012","indirect migration background","middle vocational","490","0.95612845120079","0.938541974806636","0.973714927594944","1"
"Public health insurance","2012","indirect migration background","vocational + Abi","92","0.926522690854835","0.87459884218921","0.978446539520459","1"
"Public health insurance","2012","indirect migration background","higher vocational","54","0.865570741526869","0.779969244681326","0.951172238372411","1"
"Public health insurance","2012","indirect migration background","higher education","141","0.760360100296023","0.700137616874468","0.820582583717579","1"
"Public health insurance","2012","no migration background","higher education","3469","0.6556795231891","0.642942707925617","0.668416338452584","1"
"Public health insurance","2012","no migration background","middle vocational","10964","0.917654943668588","0.912724084658979","0.922585802678196","1"
"Public health insurance","2012","no migration background","vocational + Abi","1379","0.907823379534574","0.893218346721476","0.922428412347672","1"
"Public health insurance","2012","no migration background","in school","289","0.797296683437657","0.755883919978619","0.838709446896695","1"
"Public health insurance","2012","no migration background","inadequately","202","0.970148589494229","0.946909664324263","0.993387514664194","1"
"Public health insurance","2012","no migration background","general elemantary","1989","0.965727276098048","0.9578862231973","0.973568328998796","1"
"Public health insurance","2012","no migration background","higher vocational","1376","0.832263728470956","0.81419725923896","0.850330197702951","1"
"Neither","2013","indirect migration background","vocational + Abi","","","","","3"
"Neither","2013","indirect migration background","higher vocational","","","","","3"
"Neither","2013","indirect migration background","higher education","","","","","3"
"Neither","2013","indirect migration background","in school","","","","","3"
"Neither","2013","indirect migration background","inadequately","","","","","3"
"Neither","2013","indirect migration background","general elemantary","","","","","3"
"Neither","2013","indirect migration background","middle vocational","","","","","3"
"Neither","2013","no migration background","in school","","","","","3"
"Neither","2013","no migration background","inadequately","","","","","3"
"Neither","2013","no migration background","general elemantary","","","","","3"
"Neither","2013","no migration background","middle vocational","","","","","3"
"Neither","2013","no migration background","vocational + Abi","","","","","3"
"Neither","2013","no migration background","higher vocational","","","","","3"
"Neither","2013","no migration background","higher education","","","","","3"
"Neither","2013","direct migration background","in school","","","","","3"
"Neither","2013","direct migration background","inadequately","","","","","3"
"Neither","2013","direct migration background","general elemantary","","","","","3"
"Neither","2013","direct migration background","middle vocational","","","","","3"
"Neither","2013","direct migration background","vocational + Abi","","","","","3"
"Neither","2013","direct migration background","higher vocational","","","","","3"
"Neither","2013","direct migration background","higher education","","","","","3"
"Private health insurance","2013","direct migration background","general elemantary","9","","","","2"
"Private health insurance","2013","direct migration background","middle vocational","42","0.0302295750924958","0.0230239974194491","0.0374351527655426","2"
"Private health insurance","2013","indirect migration background","in school","4","","","","2"
"Private health insurance","2013","indirect migration background","inadequately","2","","","","2"
"Private health insurance","2013","indirect migration background","general elemantary","4","","","","2"
"Private health insurance","2013","indirect migration background","middle vocational","41","0.044708803273311","0.0307081025455167","0.0587095040011052","2"
"Private health insurance","2013","indirect migration background","vocational + Abi","7","","","","2"
"Private health insurance","2013","indirect migration background","higher vocational","6","","","","2"
"Private health insurance","2013","indirect migration background","higher education","71","0.194511476553481","0.151543828231892","0.237479124875071","2"
"Private health insurance","2013","direct migration background","in school","1","","","","2"
"Private health insurance","2013","direct migration background","inadequately","6","","","","2"
"Private health insurance","2013","direct migration background","vocational + Abi","21","","","","2"
"Private health insurance","2013","direct migration background","higher vocational","4","","","","2"
"Private health insurance","2013","direct migration background","higher education","130","0.117457139356127","0.100237751932205","0.134676526780049","2"
"Private health insurance","2013","no migration background","general elemantary","70","0.0354075509303775","0.0271583012342223","0.0436568006265328","2"
"Private health insurance","2013","no migration background","middle vocational","882","0.0825488102375024","0.0774519190512825","0.0876457014237223","2"
"Private health insurance","2013","no migration background","vocational + Abi","116","0.0934858353533231","0.078418594898144","0.108553075808502","2"
"Private health insurance","2013","no migration background","higher vocational","262","0.169421924193032","0.150722924143942","0.188120924242122","2"
"Private health insurance","2013","no migration background","higher education","1811","0.346155763805081","0.33322265631907","0.359088871291091","2"
"Private health insurance","2013","no migration background","inadequately","5","","","","2"
"Private health insurance","2013","no migration background","in school","56","0.199330901562515","0.157236543508905","0.241425259616126","2"
"Public health insurance","2013","direct migration background","in school","109","0.983350094097509","0.959438324247057","1.00726186394796","1"
"Public health insurance","2013","direct migration background","inadequately","377","0.962459499503775","0.943422874063505","0.981496124944045","1"
"Public health insurance","2013","direct migration background","general elemantary","1335","0.995275159021919","0.991608980260898","0.998941337782939","1"
"Public health insurance","2013","direct migration background","middle vocational","2127","0.969770424907504","0.962564847234457","0.976976002580551","1"
"Public health insurance","2013","direct migration background","vocational + Abi","773","0.945213648800315","0.929385175773907","0.961042121826724","1"
"Public health insurance","2013","direct migration background","higher vocational","113","0.969217802039083","0.937919868444978","1.00051573563319","1"
"Public health insurance","2013","direct migration background","higher education","1213","0.882542860643873","0.865323473219951","0.899762248067795","1"
"Public health insurance","2013","indirect migration background","in school","164","0.962319554108202","0.9335249493172","0.991114158899205","1"
"Public health insurance","2013","indirect migration background","inadequately","59","0.939318493968276","0.87940594658189","0.999231041354662","1"
"Public health insurance","2013","indirect migration background","general elemantary","444","0.979749189404853","0.966705881505823","0.992792497303882","1"
"Public health insurance","2013","indirect migration background","middle vocational","796","0.955291196726689","0.941290495998895","0.969291897454483","1"
"Public health insurance","2013","indirect migration background","vocational + Abi","135","0.978326204332207","0.954375777958817","1.0022766307056","1"
"Public health insurance","2013","indirect migration background","higher vocational","63","0.875740447978504","0.797905230727695","0.953575665229313","1"
"Public health insurance","2013","indirect migration background","higher education","255","0.805488523446519","0.762520875124929","0.848456171768108","1"
"Public health insurance","2013","no migration background","higher education","3387","0.653844236194919","0.640911128708909","0.666777343680929","1"
"Public health insurance","2013","no migration background","general elemantary","1858","0.964592449069622","0.956343199373467","0.972841698765778","1"
"Public health insurance","2013","no migration background","middle vocational","10317","0.917451189762498","0.912354298576278","0.922548080948718","1"
"Public health insurance","2013","no migration background","vocational + Abi","1318","0.906514164646677","0.891446924191498","0.921581405101856","1"
"Public health insurance","2013","no migration background","higher vocational","1284","0.830578075806968","0.811879075757878","0.849277075856058","1"
"Public health insurance","2013","no migration background","inadequately","185","0.956495242414486","0.927489694468707","0.985500790360266","1"
"Public health insurance","2013","no migration background","in school","290","0.800669098437485","0.758574740383874","0.842763456491095","1"
"Neither","2014","no migration background","in school","","","","","3"
"Neither","2014","no migration background","inadequately","","","","","3"
"Neither","2014","no migration background","general elemantary","","","","","3"
"Neither","2014","no migration background","middle vocational","","","","","3"
"Neither","2014","direct migration background","higher education","","","","","3"
"Neither","2014","indirect migration background","in school","","","","","3"
"Neither","2014","indirect migration background","inadequately","","","","","3"
"Neither","2014","indirect migration background","general elemantary","","","","","3"
"Neither","2014","indirect migration background","middle vocational","","","","","3"
"Neither","2014","indirect migration background","vocational + Abi","","","","","3"
"Neither","2014","indirect migration background","higher vocational","","","","","3"
"Neither","2014","indirect migration background","higher education","","","","","3"
"Neither","2014","no migration background","vocational + Abi","","","","","3"
"Neither","2014","no migration background","higher vocational","","","","","3"
"Neither","2014","no migration background","higher education","","","","","3"
"Neither","2014","direct migration background","in school","","","","","3"
"Neither","2014","direct migration background","inadequately","","","","","3"
"Neither","2014","direct migration background","general elemantary","","","","","3"
"Neither","2014","direct migration background","middle vocational","","","","","3"
"Neither","2014","direct migration background","vocational + Abi","","","","","3"
"Neither","2014","direct migration background","higher vocational","","","","","3"
"Private health insurance","2014","direct migration background","higher vocational","5","","","","2"
"Private health insurance","2014","direct migration background","higher education","104","0.126547608855607","0.106998018915854","0.146097198795359","2"
"Private health insurance","2014","direct migration background","inadequately","4","","","","2"
"Private health insurance","2014","direct migration background","in school","1","","","","2"
"Private health insurance","2014","direct migration background","vocational + Abi","19","","","","2"
"Private health insurance","2014","direct migration background","general elemantary","11","","","","2"
"Private health insurance","2014","direct migration background","middle vocational","28","","","","2"
"Private health insurance","2014","no migration background","in school","36","0.161351428469885","0.118417567068882","0.204285289870888","2"
"Private health insurance","2014","no migration background","inadequately","4","","","","2"
"Private health insurance","2014","no migration background","general elemantary","72","0.0369673367882412","0.0280633781876379","0.0458712953888445","2"
"Private health insurance","2014","no migration background","middle vocational","805","0.0817749866420003","0.0764272081574251","0.0871227651265754","2"
"Private health insurance","2014","no migration background","vocational + Abi","100","0.0727130958726883","0.0586248729087946","0.0868013188365821","2"
"Private health insurance","2014","no migration background","higher vocational","238","0.166526512098527","0.147203644630584","0.185849379566471","2"
"Private health insurance","2014","no migration background","higher education","1661","0.339561363961947","0.326229620387279","0.352893107536616","2"
"Private health insurance","2014","indirect migration background","in school","3","","","","2"
"Private health insurance","2014","indirect migration background","inadequately","2","","","","2"
"Private health insurance","2014","indirect migration background","general elemantary","3","","","","2"
"Private health insurance","2014","indirect migration background","middle vocational","31","0.0317732929719745","0.0190147986931393","0.0445317872508097","2"
"Private health insurance","2014","indirect migration background","vocational + Abi","3","","","","2"
"Private health insurance","2014","indirect migration background","higher vocational","6","","","","2"
"Private health insurance","2014","indirect migration background","higher education","58","0.213187529894284","0.164335487539623","0.262039572248944","2"
"Public health insurance","2014","direct migration background","in school","59","0.993169166369824","0.972328052145732","1.01401028059392","1"
"Public health insurance","2014","direct migration background","inadequately","276","0.949171800921757","0.923444522287241","0.974899079556274","1"
"Public health insurance","2014","direct migration background","general elemantary","1022","0.991552093994961","0.98597085994881","0.997133328041112","1"
"Public health insurance","2014","direct migration background","middle vocational","1745","0.978953874902469","0.972272575837709","0.98563517396723","1"
"Public health insurance","2014","direct migration background","vocational + Abi","603","0.94025021240621","0.921623217249407","0.958877207563014","1"
"Public health insurance","2014","direct migration background","higher vocational","102","0.967805269076335","0.934359391701228","1.00125114645144","1"
"Public health insurance","2014","direct migration background","higher education","1007","0.873452391144393","0.853902801204641","0.893001981084146","1"
"Public health insurance","2014","indirect migration background","in school","100","0.9772464881093","0.948448923816838","1.00604405240176","1"
"Public health insurance","2014","indirect migration background","inadequately","46","0.944001539695638","0.878958344616242","1.00904473477503","1"
"Public health insurance","2014","indirect migration background","general elemantary","353","0.986518445019372","0.974538751969089","0.998498138069655","1"
"Public health insurance","2014","indirect migration background","middle vocational","695","0.968226707028025","0.95546821274919","0.980985201306861","1"
"Public health insurance","2014","indirect migration background","vocational + Abi","122","0.984535707130582","0.962904843798552","1.00616657046261","1"
"Public health insurance","2014","indirect migration background","higher vocational","55","0.892601171301283","0.814902843494852","0.970299499107715","1"
"Public health insurance","2014","indirect migration background","higher education","212","0.786812470105716","0.737960427751056","0.835664512460377","1"
"Public health insurance","2014","no migration background","general elemantary","1653","0.963032663211759","0.954128704611156","0.971936621812362","1"
"Public health insurance","2014","no migration background","middle vocational","9281","0.918225013358","0.912877234873425","0.923572791842575","1"
"Public health insurance","2014","no migration background","vocational + Abi","1205","0.927286904127312","0.913198681163418","0.941375127091206","1"
"Public health insurance","2014","no migration background","higher vocational","1190","0.833473487901473","0.814150620433529","0.852796355369416","1"
"Public health insurance","2014","no migration background","higher education","3186","0.660438636038053","0.647106892463384","0.673770379612721","1"
"Public health insurance","2014","no migration background","in school","246","0.838648571530115","0.795714710129112","0.881582432931118","1"
"Public health insurance","2014","no migration background","inadequately","172","0.955108671794532","0.924517269958297","0.985700073630767","1"
"Neither","2015","no migration background","in school","","","","","3"
"Neither","2015","no migration background","inadequately","","","","","3"
"Neither","2015","no migration background","general elemantary","","","","","3"
"Neither","2015","no migration background","middle vocational","","","","","3"
"Neither","2015","no migration background","vocational + Abi","","","","","3"
"Neither","2015","no migration background","higher vocational","","","","","3"
"Neither","2015","no migration background","higher education","","","","","3"
"Neither","2015","direct migration background","in school","","","","","3"
"Neither","2015","direct migration background","inadequately","","","","","3"
"Neither","2015","direct migration background","general elemantary","","","","","3"
"Neither","2015","direct migration background","middle vocational","","","","","3"
"Neither","2015","direct migration background","vocational + Abi","","","","","3"
"Neither","2015","direct migration background","higher vocational","","","","","3"
"Neither","2015","direct migration background","higher education","","","","","3"
"Neither","2015","indirect migration background","in school","","","","","3"
"Neither","2015","indirect migration background","inadequately","","","","","3"
"Neither","2015","indirect migration background","general elemantary","","","","","3"
"Neither","2015","indirect migration background","middle vocational","","","","","3"
"Neither","2015","indirect migration background","vocational + Abi","","","","","3"
"Neither","2015","indirect migration background","higher vocational","","","","","3"
"Neither","2015","indirect migration background","higher education","","","","","3"
"Private health insurance","2015","direct migration background","in school","2","","","","2"
"Private health insurance","2015","direct migration background","inadequately","3","","","","2"
"Private health insurance","2015","direct migration background","middle vocational","30","0.0195942417940534","0.0134440789600915","0.0257444046280152","2"
"Private health insurance","2015","direct migration background","vocational + Abi","22","","","","2"
"Private health insurance","2015","direct migration background","higher vocational","3","","","","2"
"Private health insurance","2015","direct migration background","higher education","112","0.0959767704929356","0.0809850879667425","0.110968453019129","2"
"Private health insurance","2015","direct migration background","general elemantary","10","","","","2"
"Private health insurance","2015","no migration background","in school","38","0.163005919417162","0.11408564159737","0.211926197236954","2"
"Private health insurance","2015","no migration background","inadequately","5","","","","2"
"Private health insurance","2015","no migration background","general elemantary","69","0.0384580927071492","0.0290765490188207","0.0478396363954776","2"
"Private health insurance","2015","no migration background","middle vocational","774","0.0837304282876147","0.078182195583614","0.0892786609916155","2"
"Private health insurance","2015","no migration background","vocational + Abi","96","0.0881311708703863","0.0723462142412544","0.103916127499518","2"
"Private health insurance","2015","no migration background","higher vocational","232","0.165020611914077","0.145428875375784","0.18461234845237","2"
"Private health insurance","2015","no migration background","higher education","1599","0.342937078434867","0.329356023186516","0.356518133683218","2"
"Private health insurance","2015","indirect migration background","in school","1","","","","2"
"Private health insurance","2015","indirect migration background","inadequately","1","","","","2"
"Private health insurance","2015","indirect migration background","general elemantary","4","","","","2"
"Private health insurance","2015","indirect migration background","middle vocational","37","0.0480743503014152","0.0320544048980191","0.0640942957048114","2"
"Private health insurance","2015","indirect migration background","vocational + Abi","2","","","","2"
"Private health insurance","2015","indirect migration background","higher vocational","5","","","","2"
"Private health insurance","2015","indirect migration background","higher education","50","0.186750503708574","0.139471248140983","0.234029759276164","2"
"Public health insurance","2015","direct migration background","in school","56","0.954377296376524","0.900676014452946","1.0080785783001","1"
"Public health insurance","2015","direct migration background","inadequately","329","0.97194586727767","0.954183595471318","0.989708139084021","1"
"Public health insurance","2015","direct migration background","general elemantary","1032","0.994006133311783","0.989319485666658","0.998692780956908","1"
"Public health insurance","2015","direct migration background","middle vocational","1921","0.980405758205947","0.974255595371985","0.986555921039909","1"
"Public health insurance","2015","direct migration background","vocational + Abi","790","0.931841462905878","0.914507365925346","0.949175559886409","1"
"Public health insurance","2015","direct migration background","higher vocational","98","0.970312078840299","0.937211695991681","1.00341246168892","1"
"Public health insurance","2015","direct migration background","higher education","1371","0.904023229507064","0.889031546980871","0.919014912033258","1"
"Public health insurance","2015","indirect migration background","in school","100","0.987354508056043","0.965562772230124","1.00914624388196","1"
"Public health insurance","2015","indirect migration background","inadequately","37","0.947069154951039","0.875882013717449","1.01825629618463","1"
"Public health insurance","2015","indirect migration background","general elemantary","317","0.983072217359465","0.968960225310768","0.997184209408163","1"
"Public health insurance","2015","indirect migration background","middle vocational","648","0.951925649698585","0.935905704295189","0.967945595101981","1"
"Public health insurance","2015","indirect migration background","vocational + Abi","116","0.985800070663845","0.964452689656255","1.00714745167144","1"
"Public health insurance","2015","indirect migration background","higher vocational","54","0.919662870820913","0.850305189492099","0.989020552149727","1"
"Public health insurance","2015","indirect migration background","higher education","211","0.813249496291427","0.765970240723836","0.860528751859017","1"
"Public health insurance","2015","no migration background","general elemantary","1545","0.961541907292851","0.952160363604522","0.970923450981179","1"
"Public health insurance","2015","no migration background","middle vocational","8800","0.916269571712385","0.910721339008384","0.921817804416386","1"
"Public health insurance","2015","no migration background","in school","181","0.836994080582838","0.788073802763046","0.88591435840263","1"
"Public health insurance","2015","no migration background","inadequately","160","0.950034827073864","0.916791109851955","0.983278544295772","1"
"Public health insurance","2015","no migration background","vocational + Abi","1143","0.911868829129614","0.896083872500482","0.927653785758746","1"
"Public health insurance","2015","no migration background","higher vocational","1147","0.834979388085923","0.81538765154763","0.854571124624215","1"
"Public health insurance","2015","no migration background","higher education","3094","0.657062921565133","0.643481866316782","0.670643976813484","1"
"Neither","2016","no migration background","in school","","","","","3"
"Neither","2016","no migration background","inadequately","","","","","3"
"Neither","2016","no migration background","general elemantary","","","","","3"
"Neither","2016","no migration background","middle vocational","","","","","3"
"Neither","2016","no migration background","vocational + Abi","","","","","3"
"Neither","2016","no migration background","higher vocational","","","","","3"
"Neither","2016","no migration background","higher education","","","","","3"
"Neither","2016","direct migration background","in school","","","","","3"
"Neither","2016","direct migration background","inadequately","","","","","3"
"Neither","2016","direct migration background","general elemantary","","","","","3"
"Neither","2016","direct migration background","middle vocational","","","","","3"
