"hlf0094","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Inexpensive","1998","66 and older","Full Time","4","","","","2"
"Inexpensive","1998","66 and older","Part Time","12","","","","2"
"Inexpensive","1998","66 and older","Not Working","338","0.413816975815381","0.380024206667043","0.447609744963719","2"
"Reasonable","1998","35-65 y.","Full Time","818","0.442801583791063","0.419745691273462","0.465857476308664","3"
"Reasonable","1998","16-34 y.","Not Working","226","0.416720730308617","0.374057844180986","0.459383616436247","3"
"Reasonable","1998","16-34 y.","Full Time","364","0.517413949229731","0.481090478892199","0.553737419567263","3"
"Reasonable","1998","16-34 y.","Part Time","181","0.526186139786534","0.475171154685209","0.577201124887858","3"
"Reasonable","1998","35-65 y.","Part Time","323","0.395151728018529","0.361274469178785","0.429028986858274","3"
"Reasonable","1998","66 and older","Part Time","9","","","","3"
"Reasonable","1998","66 and older","Not Working","296","0.339068936968677","0.306588258239985","0.371549615697369","3"
"Reasonable","1998","35-65 y.","Not Working","407","0.397350965145445","0.366729007170804","0.427972923120087","3"
"Reasonable","1998","66 and older","Full Time","2","","","","3"
"Slightly Expensive","1998","16-34 y.","Full Time","83","0.0968641920457105","0.0753641630006838","0.118364221090737","4"
"Slightly Expensive","1998","16-34 y.","Not Working","52","0.0831644325808073","0.059269602351316","0.107059262810299","4"
"Slightly Expensive","1998","35-65 y.","Full Time","179","0.0952774923703137","0.0816497072844635","0.108905277456164","4"
"Slightly Expensive","1998","35-65 y.","Part Time","71","0.0835283186672548","0.0643557857397557","0.102700851594754","4"
"Slightly Expensive","1998","16-34 y.","Part Time","29","","","","4"
"Slightly Expensive","1998","66 and older","Not Working","28","","","","4"
"Slightly Expensive","1998","35-65 y.","Not Working","71","0.0595827714392472","0.0447700714858016","0.0743954713926928","4"
"Slightly Expensive","1998","66 and older","Full Time","","","","","4"
"Slightly Expensive","1998","66 and older","Part Time","1","","","","4"
"Too Expensive","1998","16-34 y.","Full Time","13","","","","5"
"Too Expensive","1998","35-65 y.","Full Time","26","","","","5"
"Too Expensive","1998","35-65 y.","Part Time","11","","","","5"
"Too Expensive","1998","16-34 y.","Not Working","12","","","","5"
"Too Expensive","1998","16-34 y.","Part Time","4","","","","5"
"Too Expensive","1998","35-65 y.","Not Working","10","","","","5"
"Too Expensive","1998","66 and older","Full Time","","","","","5"
"Too Expensive","1998","66 and older","Part Time","","","","","5"
"Too Expensive","1998","66 and older","Not Working","4","","","","5"
"Very Inexpensive","1998","16-34 y.","Full Time","92","0.13143425493375","0.106873793716263","0.155994716151237","1"
"Very Inexpensive","1998","16-34 y.","Part Time","33","0.0985439521533182","0.068092258787949","0.128995645518687","1"
"Very Inexpensive","1998","16-34 y.","Not Working","79","0.174697700004767","0.141839820714202","0.207555579295332","1"
"Very Inexpensive","1998","35-65 y.","Full Time","244","0.158290039980714","0.141347424793346","0.175232655168081","1"
"Very Inexpensive","1998","35-65 y.","Part Time","136","0.196292363871753","0.16876885197874","0.223815875764767","1"
"Very Inexpensive","1998","35-65 y.","Not Working","176","0.193523221716848","0.168801650846591","0.218244792587106","1"
"Very Inexpensive","1998","66 and older","Full Time","5","","","","1"
"Very Inexpensive","1998","66 and older","Part Time","4","","","","1"
"Very Inexpensive","1998","66 and older","Not Working","150","0.20853497043402","0.180660390951764","0.236409549916277","1"
"Inexpensive","1999","16-34 y.","Not Working","142","0.321223956666969","0.277593579293319","0.364854334040619","2"
"Inexpensive","1999","35-65 y.","Full Time","539","0.307354632846591","0.286139489228697","0.328569776464485","2"
"Inexpensive","1999","16-34 y.","Full Time","188","0.281303869026242","0.247705795353229","0.314901942699256","2"
"Inexpensive","1999","16-34 y.","Part Time","132","0.334255163724505","0.289086832513163","0.379423494935846","2"
"Inexpensive","1999","66 and older","Part Time","12","","","","2"
"Inexpensive","1999","35-65 y.","Part Time","288","0.351849561872674","0.319458792039487","0.38424033170586","2"
"Inexpensive","1999","35-65 y.","Not Working","308","0.383186139972015","0.351065165449683","0.415307114494347","2"
"Inexpensive","1999","66 and older","Full Time","5","","","","2"
"Inexpensive","1999","66 and older","Not Working","324","0.405801564308907","0.372047550112696","0.439555578505118","2"
"Reasonable","1999","35-65 y.","Full Time","786","0.423796232294224","0.401074720721048","0.4465177438674","3"
"Reasonable","1999","16-34 y.","Not Working","184","0.383652934137154","0.338216558514918","0.42908930975939","3"
"Reasonable","1999","16-34 y.","Full Time","310","0.452335299088091","0.41514398813843","0.489526610037752","3"
"Reasonable","1999","16-34 y.","Part Time","181","0.417688791347512","0.370466716527005","0.464910866168018","3"
"Reasonable","1999","35-65 y.","Part Time","331","0.387785841406873","0.354737283611691","0.420834399202055","3"
"Reasonable","1999","66 and older","Part Time","18","","","","3"
"Reasonable","1999","66 and older","Not Working","308","0.348725732397886","0.315967023610483","0.381484441185288","3"
"Reasonable","1999","66 and older","Full Time","1","","","","3"
"Reasonable","1999","35-65 y.","Not Working","358","0.370064306676177","0.338164102498385","0.401964510853968","3"
"Slightly Expensive","1999","16-34 y.","Full Time","78","0.113718881556789","0.0899966298185159","0.137441133295062","4"
"Slightly Expensive","1999","16-34 y.","Not Working","38","0.0816849033009916","0.0560938291968789","0.107275977405104","4"
"Slightly Expensive","1999","35-65 y.","Full Time","172","0.08005592725332","0.0675778380434283","0.0925340164632118","4"
"Slightly Expensive","1999","35-65 y.","Part Time","65","0.074844051989625","0.0569959938560589","0.092692110123191","4"
"Slightly Expensive","1999","16-34 y.","Part Time","38","0.0929730897261893","0.0651676480793073","0.120778531373071","4"
"Slightly Expensive","1999","66 and older","Part Time","","","","","4"
"Slightly Expensive","1999","66 and older","Not Working","31","0.0332618446828209","0.0209356105227903","0.0455880788428515","4"
"Slightly Expensive","1999","35-65 y.","Not Working","50","0.0483937044924048","0.0342152190276284","0.0625721899571812","4"
"Slightly Expensive","1999","66 and older","Full Time","","","","","4"
"Too Expensive","1999","16-34 y.","Full Time","17","","","","5"
"Too Expensive","1999","16-34 y.","Not Working","13","","","","5"
"Too Expensive","1999","35-65 y.","Full Time","48","0.0309753322616058","0.0230092271875546","0.0389414373356571","5"
"Too Expensive","1999","35-65 y.","Part Time","18","","","","5"
"Too Expensive","1999","16-34 y.","Part Time","9","","","","5"
"Too Expensive","1999","35-65 y.","Not Working","8","","","","5"
"Too Expensive","1999","66 and older","Full Time","","","","","5"
"Too Expensive","1999","66 and older","Part Time","","","","","5"
"Too Expensive","1999","66 and older","Not Working","4","","","","5"
"Very Inexpensive","1999","16-34 y.","Full Time","95","0.120925361246208","0.0965626597495018","0.145288062742915","1"
"Very Inexpensive","1999","16-34 y.","Part Time","59","0.140553862702122","0.107274744960505","0.17383298044374","1"
"Very Inexpensive","1999","16-34 y.","Not Working","63","0.185852374601765","0.149506310330504","0.222198438873026","1"
"Very Inexpensive","1999","35-65 y.","Full Time","272","0.157817875344259","0.141054875802061","0.174580874886457","1"
"Very Inexpensive","1999","66 and older","Part Time","7","","","","1"
"Very Inexpensive","1999","35-65 y.","Part Time","133","0.165847337246558","0.140619392271671","0.191075282221444","1"
"Very Inexpensive","1999","35-65 y.","Not Working","156","0.187869966353113","0.162062330657272","0.213677602048953","1"
"Very Inexpensive","1999","66 and older","Full Time","2","","","","1"
"Very Inexpensive","1999","66 and older","Not Working","146","0.207932747455502","0.180036531702822","0.235828963208183","1"
"Inexpensive","2000","16-34 y.","Part Time","200","0.303336649482686","0.268911429031403","0.337761869933968","2"
"Inexpensive","2000","16-34 y.","Not Working","233","0.324001634432051","0.290816174951356","0.357187093912745","2"
"Inexpensive","2000","35-65 y.","Full Time","1138","0.3162363480652","0.301154949937033","0.331317746193368","2"
"Inexpensive","2000","16-34 y.","Full Time","321","0.264435589847875","0.238878853917099","0.289992325778652","2"
"Inexpensive","2000","66 and older","Part Time","19","","","","2"
"Inexpensive","2000","35-65 y.","Part Time","571","0.336482185293905","0.313954733423639","0.359009637164172","2"
"Inexpensive","2000","35-65 y.","Not Working","662","0.353302409364359","0.331927300778858","0.37467751794986","2"
"Inexpensive","2000","66 and older","Full Time","14","","","","2"
"Inexpensive","2000","66 and older","Not Working","713","0.398392037931652","0.375668050927578","0.421116024935727","2"
"Reasonable","2000","16-34 y.","Not Working","343","0.430952789239469","0.395837972261708","0.46606760621723","3"
"Reasonable","2000","35-65 y.","Full Time","1624","0.436256056978541","0.420172045074947","0.452340068882135","3"
"Reasonable","2000","16-34 y.","Full Time","545","0.482180022909943","0.453224655099521","0.511135390720365","3"
"Reasonable","2000","16-34 y.","Part Time","315","0.429373739539499","0.392305972740454","0.466441506338545","3"
"Reasonable","2000","35-65 y.","Part Time","706","0.411787767350341","0.388323419659369","0.435252115041314","3"
"Reasonable","2000","66 and older","Part Time","26","","","","3"
"Reasonable","2000","66 and older","Not Working","659","0.357316485279766","0.335073271995858","0.379559698563674","3"
"Reasonable","2000","66 and older","Full Time","8","","","","3"
"Reasonable","2000","35-65 y.","Not Working","790","0.399679551342908","0.377775122086521","0.421583980599294","3"
"Slightly Expensive","2000","16-34 y.","Full Time","127","0.117506867434513","0.0988464063587938","0.136167328510232","4"
"Slightly Expensive","2000","16-34 y.","Part Time","79","0.110526297326639","0.0870460767603772","0.134006517892902","4"
"Slightly Expensive","2000","16-34 y.","Not Working","89","0.115645993850395","0.092969297649154","0.138322690051635","4"
"Slightly Expensive","2000","35-65 y.","Full Time","392","0.102596864250506","0.0927557665912106","0.112437961909801","4"
"Slightly Expensive","2000","35-65 y.","Part Time","133","0.0839990701480793","0.0707742451058418","0.0972238951903167","4"
"Slightly Expensive","2000","66 and older","Part Time","2","","","","4"
"Slightly Expensive","2000","66 and older","Full Time","1","","","","4"
"Slightly Expensive","2000","35-65 y.","Not Working","162","0.0787494352948775","0.0667047067615622","0.0907941638281928","4"
"Slightly Expensive","2000","66 and older","Not Working","88","0.0526045012511481","0.042242359438204","0.0629666430640922","4"
"Too Expensive","2000","16-34 y.","Full Time","29","","","","5"
"Too Expensive","2000","16-34 y.","Part Time","14","","","","5"
"Too Expensive","2000","16-34 y.","Not Working","14","","","","5"
"Too Expensive","2000","35-65 y.","Full Time","78","0.0216030063440216","0.0168878363155937","0.0263181763724496","5"
"Too Expensive","2000","35-65 y.","Part Time","28","","","","5"
"Too Expensive","2000","35-65 y.","Not Working","22","","","","5"
"Too Expensive","2000","66 and older","Full Time","","","","","5"
"Too Expensive","2000","66 and older","Part Time","","","","","5"
"Too Expensive","2000","66 and older","Not Working","13","","","","5"
"Very Inexpensive","2000","16-34 y.","Full Time","122","0.106802783012806","0.0889049667996322","0.12470059922598","1"
"Very Inexpensive","2000","16-34 y.","Part Time","77","0.135117792149398","0.109517934118284","0.160717650180511","1"
"Very Inexpensive","2000","16-34 y.","Not Working","85","0.116135167142828","0.093416847082917","0.13885348720274","1"
"Very Inexpensive","2000","35-65 y.","Full Time","420","0.123307724361732","0.112644183484281","0.133971265239182","1"
"Very Inexpensive","2000","66 and older","Part Time","14","","","","1"
"Very Inexpensive","2000","66 and older","Full Time","10","","","","1"
"Very Inexpensive","2000","35-65 y.","Part Time","252","0.150173015913995","0.133141004144601","0.167205027683389","1"
"Very Inexpensive","2000","35-65 y.","Not Working","285","0.158613585052928","0.142277335952168","0.174949834153688","1"
"Very Inexpensive","2000","66 and older","Not Working","310","0.184563588910829","0.166556625478158","0.2025705523435","1"
"Inexpensive","2001","16-34 y.","Full Time","302","0.296866139559815","0.268435175019516","0.325297104100115","2"
"Inexpensive","2001","16-34 y.","Part Time","193","0.29172963468245","0.256838579578961","0.326620689785939","2"
"Inexpensive","2001","16-34 y.","Not Working","179","0.254058398987389","0.221193119082981","0.286923678891798","2"
"Inexpensive","2001","35-65 y.","Full Time","985","0.293321029705912","0.277871411402009","0.308770648009816","2"
"Inexpensive","2001","66 and older","Part Time","28","","","","2"
"Inexpensive","2001","35-65 y.","Not Working","556","0.336670941292742","0.313715364006503","0.35962651857898","2"
"Inexpensive","2001","66 and older","Full Time","11","","","","2"
"Inexpensive","2001","35-65 y.","Part Time","527","0.308073201457307","0.285471644038937","0.330674758875676","2"
"Inexpensive","2001","66 and older","Not Working","649","0.378604417861139","0.355715225940135","0.401493609782142","2"
"Reasonable","2001","16-34 y.","Not Working","355","0.531324866925475","0.493651523073629","0.568998210777322","3"
"Reasonable","2001","35-65 y.","Full Time","1589","0.484128971204425","0.467170520411281","0.50108742199757","3"
"Reasonable","2001","35-65 y.","Part Time","732","0.467639896891132","0.443214599615549","0.492065194166715","3"
"Reasonable","2001","16-34 y.","Full Time","484","0.499835559664939","0.4687211019786","0.530950017351279","3"
"Reasonable","2001","16-34 y.","Part Time","298","0.465148896322076","0.426863183384127","0.503434609260024","3"
"Reasonable","2001","66 and older","Full Time","5","","","","3"
"Reasonable","2001","66 and older","Part Time","26","","","","3"
"Reasonable","2001","35-65 y.","Not Working","706","0.430554092545019","0.406501550104939","0.454606634985099","3"
"Reasonable","2001","66 and older","Not Working","726","0.408950472109207","0.385749785611942","0.432151158606471","3"
"Slightly Expensive","2001","16-34 y.","Full Time","101","0.090297223859818","0.0724619733322128","0.108132474387423","4"
"Slightly Expensive","2001","16-34 y.","Not Working","62","0.0722036359200193","0.0526636606516033","0.0917436111884352","4"
"Slightly Expensive","2001","35-65 y.","Full Time","334","0.0904062123512699","0.0806752016524789","0.100137223050061","4"
"Slightly Expensive","2001","16-34 y.","Part Time","67","0.0912286922462749","0.0691274176123108","0.113329966880239","4"
"Slightly Expensive","2001","66 and older","Part Time","2","","","","4"
"Slightly Expensive","2001","35-65 y.","Part Time","115","0.0704205993948074","0.0578956945784079","0.0829455042112069","4"
"Slightly Expensive","2001","35-65 y.","Not Working","116","0.0670495521445676","0.0549003398721282","0.0791987644170069","4"
"Slightly Expensive","2001","66 and older","Full Time","1","","","","4"
"Slightly Expensive","2001","66 and older","Not Working","99","0.0557887324877807","0.0449579115000029","0.0666195534755585","4"
"Too Expensive","2001","16-34 y.","Not Working","7","","","","5"
"Too Expensive","2001","35-65 y.","Full Time","65","0.0194221303938324","0.014739126201587","0.0241051345860777","5"
"Too Expensive","2001","35-65 y.","Part Time","32","0.0248436136102684","0.0172241245901732","0.0324631026303637","5"
"Too Expensive","2001","16-34 y.","Full Time","15","","","","5"
"Too Expensive","2001","16-34 y.","Part Time","16","","","","5"
"Too Expensive","2001","35-65 y.","Not Working","23","","","","5"
"Too Expensive","2001","66 and older","Full Time","1","","","","5"
"Too Expensive","2001","66 and older","Part Time","2","","","","5"
"Too Expensive","2001","66 and older","Not Working","18","","","","5"
"Very Inexpensive","2001","16-34 y.","Full Time","90","0.0951889902413789","0.0769263084051446","0.113451672077613","1"
"Very Inexpensive","2001","16-34 y.","Part Time","78","0.133499406427564","0.10739292197936","0.159605890875767","1"
"Very Inexpensive","2001","16-34 y.","Not Working","71","0.136230317838838","0.110333046571799","0.162127589105876","1"
"Very Inexpensive","2001","35-65 y.","Full Time","363","0.11272165634456","0.10198995219269","0.12345336049643","1"
"Very Inexpensive","2001","35-65 y.","Part Time","197","0.129022688646485","0.112612340502248","0.145433036790723","1"
"Very Inexpensive","2001","35-65 y.","Not Working","227","0.154393445251361","0.136841732998028","0.171945157504694","1"
"Very Inexpensive","2001","66 and older","Full Time","5","","","","1"
"Very Inexpensive","2001","66 and older","Part Time","13","","","","1"
"Very Inexpensive","2001","66 and older","Not Working","233","0.147882334864039","0.131130535026431","0.164634134701646","1"
"Inexpensive","2002","16-34 y.","Full Time","300","0.310761042463753","0.281859024339547","0.339663060587959","2"
"Inexpensive","2002","16-34 y.","Part Time","193","0.309662100392067","0.275113635261074","0.344210565523061","2"
"Inexpensive","2002","16-34 y.","Not Working","230","0.296100420879297","0.263875210067992","0.328325631690603","2"
"Inexpensive","2002","35-65 y.","Full Time","1147","0.284390544882756","0.270375252357917","0.298405837407596","2"
"Inexpensive","2002","35-65 y.","Not Working","572","0.32972988875278","0.3075962460713","0.351863531434259","2"
"Inexpensive","2002","66 and older","Part Time","24","","","","2"
"Inexpensive","2002","66 and older","Not Working","656","0.371752438557809","0.349426786232251","0.394078090883368","2"
"Inexpensive","2002","66 and older","Full Time","8","","","","2"
"Inexpensive","2002","35-65 y.","Part Time","604","0.300133985777521","0.27963891376129","0.320629057793752","2"
"Reasonable","2002","16-34 y.","Full Time","478","0.480352866614076","0.449152159472713","0.511553573755439","3"
"Reasonable","2002","16-34 y.","Part Time","325","0.480047632907534","0.442715928535214","0.517379337279854","3"
"Reasonable","2002","16-34 y.","Not Working","360","0.451772750062501","0.416644118906687","0.486901381218314","3"
"Reasonable","2002","35-65 y.","Full Time","1947","0.49363412001376","0.478101620188647","0.509166619838872","3"
"Reasonable","2002","35-65 y.","Part Time","856","0.454582560160055","0.432315888562029","0.47684923175808","3"
"Reasonable","2002","66 and older","Part Time","49","0.450262613777581","0.354644097145029","0.545881130410132","3"
"Reasonable","2002","35-65 y.","Not Working","758","0.432560391546327","0.409234835359459","0.455885947733196","3"
"Reasonable","2002","66 and older","Full Time","12","","","","3"
"Reasonable","2002","66 and older","Not Working","774","0.412155820819639","0.389416700041841","0.434894941597436","3"
"Slightly Expensive","2002","16-34 y.","Full Time","107","0.10030318834458","0.0815430759669253","0.119063300722234","4"
"Slightly Expensive","2002","16-34 y.","Part Time","95","0.123237231499766","0.0986751092678465","0.147799353731686","4"
"Slightly Expensive","2002","16-34 y.","Not Working","89","0.107556576034919","0.0856875353229531","0.129425616746886","4"
"Slightly Expensive","2002","35-65 y.","Full Time","404","0.096541086811371","0.0873658591256536","0.105716314497088","4"
"Slightly Expensive","2002","66 and older","Part Time","7","","","","4"
"Slightly Expensive","2002","66 and older","Full Time","2","","","","4"
"Slightly Expensive","2002","35-65 y.","Part Time","183","0.0926019918522001","0.0796393511460341","0.105564632558366","4"
"Slightly Expensive","2002","35-65 y.","Not Working","148","0.0783970207184383","0.0657417766882914","0.0910522647485852","4"
"Slightly Expensive","2002","66 and older","Not Working","79","0.0465137994473359","0.0367849842809916","0.0562426146136802","4"
"Too Expensive","2002","16-34 y.","Full Time","16","","","","5"
"Too Expensive","2002","16-34 y.","Part Time","9","","","","5"
"Too Expensive","2002","16-34 y.","Not Working","12","","","","5"
"Too Expensive","2002","35-65 y.","Full Time","54","0.0105800956238566","0.00740145321848554","0.0137587380292277","5"
"Too Expensive","2002","35-65 y.","Part Time","19","","","","5"
"Too Expensive","2002","35-65 y.","Not Working","21","","","","5"
"Too Expensive","2002","66 and older","Full Time","1","","","","5"
"Too Expensive","2002","66 and older","Part Time","","","","","5"
"Too Expensive","2002","66 and older","Not Working","10","","","","5"
"Very Inexpensive","2002","16-34 y.","Full Time","84","0.0882321101219676","0.0705193820495657","0.105944838194369","1"
"Very Inexpensive","2002","16-34 y.","Part Time","66","0.0750737094992098","0.0553834530838396","0.0947639659145801","1"
"Very Inexpensive","2002","16-34 y.","Not Working","80","0.125530046667572","0.102143440992043","0.148916652343101","1"
"Very Inexpensive","2002","35-65 y.","Full Time","428","0.114854152668256","0.104948403556599","0.124759901779914","1"
"Very Inexpensive","2002","35-65 y.","Part Time","259","0.141035016607576","0.125470500779178","0.156599532435973","1"
"Very Inexpensive","2002","35-65 y.","Not Working","234","0.145480780661639","0.128880610546744","0.162080950776535","1"
"Very Inexpensive","2002","66 and older","Full Time","8","","","","1"
"Very Inexpensive","2002","66 and older","Part Time","24","","","","1"
"Very Inexpensive","2002","66 and older","Not Working","281","0.164499897953093","0.147373425965854","0.181626369940332","1"
"Inexpensive","2003","16-34 y.","Part Time","","","","","2"
"Inexpensive","2003","16-34 y.","Not Working","","","","","2"
"Inexpensive","2003","35-65 y.","Full Time","","","","","2"
"Inexpensive","2003","16-34 y.","Full Time","","","","","2"
"Inexpensive","2003","35-65 y.","Part Time","","","","","2"
"Inexpensive","2003","35-65 y.","Not Working","","","","","2"
"Inexpensive","2003","66 and older","Full Time","","","","","2"
"Inexpensive","2003","66 and older","Part Time","","","","","2"
"Inexpensive","2003","66 and older","Not Working","","","","","2"
"Reasonable","2003","16-34 y.","Part Time","","","","","3"
"Reasonable","2003","16-34 y.","Not Working","","","","","3"
"Reasonable","2003","35-65 y.","Full Time","","","","","3"
"Reasonable","2003","35-65 y.","Part Time","","","","","3"
"Reasonable","2003","66 and older","Full Time","","","","","3"
"Reasonable","2003","16-34 y.","Full Time","","","","","3"
"Reasonable","2003","35-65 y.","Not Working","","","","","3"
"Reasonable","2003","66 and older","Part Time","","","","","3"
"Reasonable","2003","66 and older","Not Working","","","","","3"
"Slightly Expensive","2003","16-34 y.","Not Working","","","","","4"
"Slightly Expensive","2003","16-34 y.","Full Time","","","","","4"
"Slightly Expensive","2003","16-34 y.","Part Time","","","","","4"
"Slightly Expensive","2003","35-65 y.","Full Time","","","","","4"
"Slightly Expensive","2003","35-65 y.","Part Time","","","","","4"
"Slightly Expensive","2003","35-65 y.","Not Working","","","","","4"
"Slightly Expensive","2003","66 and older","Full Time","","","","","4"
"Slightly Expensive","2003","66 and older","Part Time","","","","","4"
"Slightly Expensive","2003","66 and older","Not Working","","","","","4"
"Too Expensive","2003","16-34 y.","Not Working","","","","","5"
"Too Expensive","2003","35-65 y.","Full Time","","","","","5"
"Too Expensive","2003","16-34 y.","Full Time","","","","","5"
"Too Expensive","2003","16-34 y.","Part Time","","","","","5"
"Too Expensive","2003","35-65 y.","Part Time","","","","","5"
"Too Expensive","2003","35-65 y.","Not Working","","","","","5"
"Too Expensive","2003","66 and older","Full Time","","","","","5"
"Too Expensive","2003","66 and older","Part Time","","","","","5"
"Too Expensive","2003","66 and older","Not Working","","","","","5"
"Very Inexpensive","2003","35-65 y.","Full Time","","","","","1"
"Very Inexpensive","2003","16-34 y.","Full Time","","","","","1"
"Very Inexpensive","2003","16-34 y.","Part Time","","","","","1"
"Very Inexpensive","2003","16-34 y.","Not Working","","","","","1"
"Very Inexpensive","2003","35-65 y.","Part Time","","","","","1"
"Very Inexpensive","2003","35-65 y.","Not Working","","","","","1"
"Very Inexpensive","2003","66 and older","Full Time","","","","","1"
"Very Inexpensive","2003","66 and older","Part Time","","","","","1"
"Very Inexpensive","2003","66 and older","Not Working","","","","","1"
"Inexpensive","2004","16-34 y.","Not Working","","","","","2"
"Inexpensive","2004","16-34 y.","Part Time","","","","","2"
"Inexpensive","2004","16-34 y.","Full Time","","","","","2"
"Inexpensive","2004","35-65 y.","Full Time","","","","","2"
"Inexpensive","2004","35-65 y.","Part Time","","","","","2"
"Inexpensive","2004","35-65 y.","Not Working","","","","","2"
"Inexpensive","2004","66 and older","Full Time","","","","","2"
"Inexpensive","2004","66 and older","Part Time","","","","","2"
"Inexpensive","2004","66 and older","Not Working","","","","","2"
"Reasonable","2004","16-34 y.","Not Working","","","","","3"
"Reasonable","2004","35-65 y.","Full Time","","","","","3"
"Reasonable","2004","16-34 y.","Part Time","","","","","3"
"Reasonable","2004","16-34 y.","Full Time","","","","","3"
"Reasonable","2004","35-65 y.","Part Time","","","","","3"
"Reasonable","2004","35-65 y.","Not Working","","","","","3"
"Reasonable","2004","66 and older","Full Time","","","","","3"
"Reasonable","2004","66 and older","Part Time","","","","","3"
"Reasonable","2004","66 and older","Not Working","","","","","3"
"Slightly Expensive","2004","16-34 y.","Not Working","","","","","4"
"Slightly Expensive","2004","16-34 y.","Full Time","","","","","4"
"Slightly Expensive","2004","16-34 y.","Part Time","","","","","4"
"Slightly Expensive","2004","35-65 y.","Full Time","","","","","4"
"Slightly Expensive","2004","35-65 y.","Part Time","","","","","4"
"Slightly Expensive","2004","35-65 y.","Not Working","","","","","4"
"Slightly Expensive","2004","66 and older","Full Time","","","","","4"
"Slightly Expensive","2004","66 and older","Part Time","","","","","4"
"Slightly Expensive","2004","66 and older","Not Working","","","","","4"
"Too Expensive","2004","35-65 y.","Full Time","","","","","5"
"Too Expensive","2004","16-34 y.","Full Time","","","","","5"
"Too Expensive","2004","16-34 y.","Not Working","","","","","5"
"Too Expensive","2004","16-34 y.","Part Time","","","","","5"
"Too Expensive","2004","35-65 y.","Part Time","","","","","5"
"Too Expensive","2004","35-65 y.","Not Working","","","","","5"
"Too Expensive","2004","66 and older","Full Time","","","","","5"
"Too Expensive","2004","66 and older","Part Time","","","","","5"
"Too Expensive","2004","66 and older","Not Working","","","","","5"
"Very Inexpensive","2004","35-65 y.","Full Time","","","","","1"
"Very Inexpensive","2004","16-34 y.","Full Time","","","","","1"
"Very Inexpensive","2004","16-34 y.","Part Time","","","","","1"
"Very Inexpensive","2004","16-34 y.","Not Working","","","","","1"
"Very Inexpensive","2004","35-65 y.","Part Time","","","","","1"
"Very Inexpensive","2004","35-65 y.","Not Working","","","","","1"
"Very Inexpensive","2004","66 and older","Full Time","","","","","1"
"Very Inexpensive","2004","66 and older","Part Time","","","","","1"
"Very Inexpensive","2004","66 and older","Not Working","","","","","1"
"Inexpensive","2005","16-34 y.","Part Time","167","0.25064341959614","0.217093499319822","0.284193339872458","2"
"Inexpensive","2005","16-34 y.","Not Working","209","0.286837444388524","0.254639683063409","0.319035205713639","2"
"Inexpensive","2005","66 and older","Part Time","36","0.318009112873954","0.235030824101132","0.400987401646777","2"
"Inexpensive","2005","16-34 y.","Full Time","221","0.290729649922228","0.257856095145432","0.323603204699023","2"
"Inexpensive","2005","35-65 y.","Full Time","927","0.279482573669321","0.264607401861729","0.294357745476913","2"
"Inexpensive","2005","35-65 y.","Part Time","529","0.312548852059005","0.291170752618787","0.333926951499224","2"
"Inexpensive","2005","35-65 y.","Not Working","454","0.291751110873932","0.268091413477485","0.315410808270379","2"
"Inexpensive","2005","66 and older","Full Time","12","","","","2"
"Inexpensive","2005","66 and older","Not Working","682","0.350078573892735","0.328885699410257","0.371271448375213","2"
"Reasonable","2005","16-34 y.","Part Time","332","0.564036589884194","0.525648391026238","0.602424788742151","3"
"Reasonable","2005","16-34 y.","Not Working","398","0.514698908392544","0.47911974385256","0.550278072932527","3"
"Reasonable","2005","35-65 y.","Full Time","1866","0.522661830176924","0.506104669883899","0.539218990469949","3"
"Reasonable","2005","16-34 y.","Full Time","349","0.492554146700228","0.456361699667461","0.528746593732996","3"
"Reasonable","2005","35-65 y.","Part Time","905","0.504381361885579","0.481322251516445","0.527440472254714","3"
"Reasonable","2005","35-65 y.","Not Working","667","0.481969111507332","0.455961683399455","0.507976539615208","3"
"Reasonable","2005","66 and older","Full Time","12","","","","3"
"Reasonable","2005","66 and older","Not Working","920","0.468058873047835","0.445889230088527","0.490228516007142","3"
"Reasonable","2005","66 and older","Part Time","57","0.485808071474935","0.396754693770731","0.574861449179139","3"
"Slightly Expensive","2005","16-34 y.","Not Working","76","0.0829765300524362","0.063339249338952","0.10261381076592","4"
"Slightly Expensive","2005","66 and older","Part Time","11","","","","4"
"Slightly Expensive","2005","16-34 y.","Full Time","75","0.0889307813241575","0.0683245844606161","0.109536978187699","4"
"Slightly Expensive","2005","16-34 y.","Part Time","65","0.0855530228257381","0.0639001253247115","0.107205920326765","4"
"Slightly Expensive","2005","35-65 y.","Full Time","346","0.0962704248844064","0.08649291934094","0.106047930427873","4"
"Slightly Expensive","2005","35-65 y.","Part Time","154","0.0875378234025942","0.0745033189275349","0.100572327877653","4"
"Slightly Expensive","2005","35-65 y.","Not Working","116","0.0829690428190787","0.0686121646856953","0.0973259209524621","4"
"Slightly Expensive","2005","66 and older","Full Time","","","","","4"
"Slightly Expensive","2005","66 and older","Not Working","88","0.0433901713332507","0.0343382707614591","0.0524420719050423","4"
"Too Expensive","2005","16-34 y.","Not Working","10","","","","5"
"Too Expensive","2005","35-65 y.","Full Time","50","0.0134958886696876","0.00967105483657085","0.0173207225028044","5"
"Too Expensive","2005","16-34 y.","Full Time","19","","","","5"
"Too Expensive","2005","16-34 y.","Part Time","9","","","","5"
