"hlf0094","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","2002","Schleswig-Holstein","no migration background","212","0.522408001699336","0.473940410003441","0.570875593395231","3"
"Reasonable","2002","Schleswig-Holstein","direct migration background","18","","","","3"
"Reasonable","2002","Schleswig-Holstein","indirect migration background","1","","","","3"
"Reasonable","2002","Hamburg","no migration background","34","0.233819723860577","0.157451420382597","0.310188027338557","3"
"Reasonable","2002","Hamburg","direct migration background","1","","","","3"
"Reasonable","2002","Hamburg","indirect migration background","","","","","3"
"Reasonable","2002","Lower Saxony","no migration background","434","0.399093952003904","0.370566319032642","0.427621584975165","3"
"Reasonable","2002","Lower Saxony","direct migration background","38","0.470187464885265","0.357975818902725","0.582399110867805","3"
"Reasonable","2002","Lower Saxony","indirect migration background","13","","","","3"
"Reasonable","2002","Bremen","no migration background","29","","","","3"
"Reasonable","2002","Bremen","direct migration background","5","","","","3"
"Reasonable","2002","Bremen","indirect migration background","","","","","3"
"Reasonable","2002","North Rhine-Westphalia","no migration background","917","0.423043636051995","0.402023309022858","0.444063963081132","3"
"Slightly Expensive","2002","Brandenburg","indirect migration background","","","","","4"
"Slightly Expensive","2002","Mecklenburg-Western Pomerania","no migration background","24","","","","4"
"Slightly Expensive","2002","Baden-Württemberg","direct migration background","23","","","","4"
"Slightly Expensive","2002","North Rhine-Westphalia","direct migration background","27","","","","4"
"Slightly Expensive","2002","North Rhine-Westphalia","indirect migration background","13","","","","4"
"Slightly Expensive","2002","Baden-Württemberg","indirect migration background","5","","","","4"
"Slightly Expensive","2002","Bavaria","no migration background","143","0.0810986699323951","0.0683847311407799","0.0938126087240102","4"
"Slightly Expensive","2002","Bavaria","direct migration background","10","","","","4"
"Slightly Expensive","2002","Mecklenburg-Western Pomerania","direct migration background","1","","","","4"
"Slightly Expensive","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Slightly Expensive","2002","Saxony","no migration background","59","0.0481559370737469","0.0322730955893288","0.0640387785581649","4"
"Slightly Expensive","2002","Thuringia","indirect migration background","","","","","4"
"Slightly Expensive","2002","Hesse","no migration background","64","0.0668620675798491","0.0492193471792607","0.0845047879804374","4"
"Slightly Expensive","2002","Hesse","direct migration background","4","","","","4"
"Slightly Expensive","2002","Hesse","indirect migration background","2","","","","4"
"Slightly Expensive","2002","Rhineland-Palatinate,Saarland","no migration background","51","0.067347711589104","0.0493872045128015","0.0853082186654064","4"
"Slightly Expensive","2002","Rhineland-Palatinate,Saarland","direct migration background","13","","","","4"
"Slightly Expensive","2002","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","4"
"Slightly Expensive","2002","Baden-Württemberg","no migration background","123","0.0816777220887996","0.0664830907642912","0.0968723534133079","4"
"Slightly Expensive","2002","Saxony","direct migration background","","","","","4"
"Slightly Expensive","2002","Saxony","indirect migration background","","","","","4"
"Slightly Expensive","2002","Saxony-Anhalt","no migration background","86","0.152632112010338","0.120821919108025","0.184442304912651","4"
"Slightly Expensive","2002","Saxony-Anhalt","direct migration background","","","","","4"
"Slightly Expensive","2002","Saxony-Anhalt","indirect migration background","","","","","4"
"Slightly Expensive","2002","Thuringia","no migration background","65","0.0921631306226544","0.0676296040693102","0.116696657175998","4"
"Slightly Expensive","2002","Thuringia","direct migration background","1","","","","4"
"Slightly Expensive","2002","Schleswig-Holstein","no migration background","22","","","","4"
"Slightly Expensive","2002","Schleswig-Holstein","direct migration background","4","","","","4"
"Slightly Expensive","2002","Schleswig-Holstein","indirect migration background","3","","","","4"
"Slightly Expensive","2002","Hamburg","no migration background","18","","","","4"
"Slightly Expensive","2002","Bavaria","indirect migration background","6","","","","4"
"Slightly Expensive","2002","Berlin","no migration background","20","","","","4"
"Slightly Expensive","2002","Berlin","direct migration background","1","","","","4"
"Slightly Expensive","2002","Berlin","indirect migration background","","","","","4"
"Slightly Expensive","2002","Brandenburg","no migration background","47","0.115729815015313","0.0847648008379132","0.146694829192713","4"
"Slightly Expensive","2002","Brandenburg","direct migration background","","","","","4"
"Slightly Expensive","2002","Hamburg","indirect migration background","","","","","4"
"Slightly Expensive","2002","Lower Saxony","no migration background","76","0.0651361108302228","0.0507610403750214","0.0795111812854242","4"
"Slightly Expensive","2002","Lower Saxony","direct migration background","13","","","","4"
"Slightly Expensive","2002","Hamburg","direct migration background","","","","","4"
"Slightly Expensive","2002","Lower Saxony","indirect migration background","1","","","","4"
"Slightly Expensive","2002","Bremen","no migration background","6","","","","4"
"Slightly Expensive","2002","Bremen","direct migration background","","","","","4"
"Slightly Expensive","2002","Bremen","indirect migration background","","","","","4"
"Slightly Expensive","2002","North Rhine-Westphalia","no migration background","180","0.0767629343576079","0.0654361195173864","0.0880897491978293","4"
"Too Expensive","2002","Brandenburg","indirect migration background","","","","","5"
"Too Expensive","2002","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Too Expensive","2002","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Too Expensive","2002","Thuringia","indirect migration background","","","","","5"
"Too Expensive","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Too Expensive","2002","Saxony","no migration background","9","","","","5"
"Too Expensive","2002","Saxony","direct migration background","","","","","5"
"Too Expensive","2002","Saxony","indirect migration background","","","","","5"
"Too Expensive","2002","Saxony-Anhalt","no migration background","4","","","","5"
"Too Expensive","2002","Saxony-Anhalt","direct migration background","","","","","5"
"Too Expensive","2002","Saxony-Anhalt","indirect migration background","","","","","5"
"Too Expensive","2002","Thuringia","no migration background","7","","","","5"
"Too Expensive","2002","Thuringia","direct migration background","","","","","5"
"Too Expensive","2002","Schleswig-Holstein","no migration background","1","","","","5"
"Too Expensive","2002","Schleswig-Holstein","direct migration background","","","","","5"
"Too Expensive","2002","Schleswig-Holstein","indirect migration background","","","","","5"
"Too Expensive","2002","Hamburg","no migration background","1","","","","5"
"Too Expensive","2002","Hamburg","direct migration background","","","","","5"
"Too Expensive","2002","Hamburg","indirect migration background","","","","","5"
"Too Expensive","2002","Lower Saxony","no migration background","13","","","","5"
"Too Expensive","2002","Lower Saxony","direct migration background","3","","","","5"
"Too Expensive","2002","Lower Saxony","indirect migration background","","","","","5"
"Too Expensive","2002","Bremen","no migration background","2","","","","5"
"Too Expensive","2002","Bremen","direct migration background","","","","","5"
"Too Expensive","2002","Bremen","indirect migration background","","","","","5"
"Too Expensive","2002","North Rhine-Westphalia","no migration background","28","","","","5"
"Too Expensive","2002","North Rhine-Westphalia","direct migration background","1","","","","5"
"Too Expensive","2002","North Rhine-Westphalia","indirect migration background","","","","","5"
"Too Expensive","2002","Hesse","no migration background","11","","","","5"
"Too Expensive","2002","Hesse","direct migration background","1","","","","5"
"Too Expensive","2002","Hesse","indirect migration background","","","","","5"
"Too Expensive","2002","Rhineland-Palatinate,Saarland","no migration background","4","","","","5"
"Too Expensive","2002","Rhineland-Palatinate,Saarland","direct migration background","3","","","","5"
"Too Expensive","2002","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","5"
"Too Expensive","2002","Baden-Württemberg","no migration background","20","","","","5"
"Too Expensive","2002","Baden-Württemberg","direct migration background","2","","","","5"
"Too Expensive","2002","Baden-Württemberg","indirect migration background","1","","","","5"
"Too Expensive","2002","Bavaria","no migration background","20","","","","5"
"Too Expensive","2002","Bavaria","direct migration background","1","","","","5"
"Too Expensive","2002","Bavaria","indirect migration background","","","","","5"
"Too Expensive","2002","Berlin","no migration background","4","","","","5"
"Too Expensive","2002","Berlin","direct migration background","1","","","","5"
"Too Expensive","2002","Berlin","indirect migration background","","","","","5"
"Too Expensive","2002","Brandenburg","no migration background","3","","","","5"
"Too Expensive","2002","Brandenburg","direct migration background","","","","","5"
"Very Inexpensive","2002","Baden-Württemberg","indirect migration background","4","","","","1"
"Very Inexpensive","2002","Bavaria","no migration background","193","0.120081409449555","0.10494238307789","0.135220435821221","1"
"Very Inexpensive","2002","Bavaria","direct migration background","20","","","","1"
"Very Inexpensive","2002","Bavaria","indirect migration background","3","","","","1"
"Very Inexpensive","2002","Berlin","no migration background","14","","","","1"
"Very Inexpensive","2002","Berlin","direct migration background","2","","","","1"
"Very Inexpensive","2002","Berlin","indirect migration background","1","","","","1"
"Very Inexpensive","2002","Brandenburg","no migration background","26","","","","1"
"Very Inexpensive","2002","Brandenburg","direct migration background","","","","","1"
"Very Inexpensive","2002","Brandenburg","indirect migration background","","","","","1"
"Very Inexpensive","2002","Mecklenburg-Western Pomerania","no migration background","44","0.15316254385602","0.107018412265509","0.199306675446532","1"
"Very Inexpensive","2002","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very Inexpensive","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very Inexpensive","2002","Saxony","no migration background","67","0.0909380927723945","0.0696081332953869","0.112268052249402","1"
"Very Inexpensive","2002","Saxony","direct migration background","1","","","","1"
"Very Inexpensive","2002","Saxony","indirect migration background","1","","","","1"
"Very Inexpensive","2002","Saxony-Anhalt","no migration background","22","","","","1"
"Very Inexpensive","2002","Saxony-Anhalt","direct migration background","","","","","1"
"Very Inexpensive","2002","Saxony-Anhalt","indirect migration background","","","","","1"
"Very Inexpensive","2002","Thuringia","no migration background","28","","","","1"
"Very Inexpensive","2002","North Rhine-Westphalia","direct migration background","22","","","","1"
"Very Inexpensive","2002","North Rhine-Westphalia","indirect migration background","10","","","","1"
"Very Inexpensive","2002","Hesse","no migration background","90","0.116746789501767","0.0940654962346307","0.139428082768904","1"
"Very Inexpensive","2002","Hesse","direct migration background","11","","","","1"
"Very Inexpensive","2002","Hesse","indirect migration background","1","","","","1"
"Very Inexpensive","2002","Rhineland-Palatinate,Saarland","no migration background","94","0.131439880875645","0.107226200091135","0.155653561660155","1"
"Very Inexpensive","2002","Rhineland-Palatinate,Saarland","direct migration background","11","","","","1"
"Very Inexpensive","2002","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","1"
"Very Inexpensive","2002","Baden-Württemberg","no migration background","120","0.08550946847643","0.0699949783124312","0.101023958640429","1"
"Very Inexpensive","2002","Baden-Württemberg","direct migration background","11","","","","1"
"Very Inexpensive","2002","Thuringia","direct migration background","","","","","1"
"Very Inexpensive","2002","Thuringia","indirect migration background","","","","","1"
"Very Inexpensive","2002","Schleswig-Holstein","indirect migration background","2","","","","1"
"Very Inexpensive","2002","Hamburg","no migration background","26","","","","1"
"Very Inexpensive","2002","Hamburg","direct migration background","1","","","","1"
"Very Inexpensive","2002","Hamburg","indirect migration background","2","","","","1"
"Very Inexpensive","2002","Lower Saxony","no migration background","239","0.214894785989585","0.190967042322833","0.238822529656337","1"
"Very Inexpensive","2002","Lower Saxony","direct migration background","5","","","","1"
"Very Inexpensive","2002","Lower Saxony","indirect migration background","","","","","1"
"Very Inexpensive","2002","Bremen","no migration background","21","","","","1"
"Very Inexpensive","2002","Bremen","direct migration background","2","","","","1"
"Very Inexpensive","2002","Bremen","indirect migration background","","","","","1"
"Very Inexpensive","2002","North Rhine-Westphalia","no migration background","307","0.153589892996687","0.138249123641337","0.168930662352036","1"
"Very Inexpensive","2002","Schleswig-Holstein","no migration background","56","0.185165840178753","0.147475239559521","0.222856440797984","1"
"Very Inexpensive","2002","Schleswig-Holstein","direct migration background","6","","","","1"
"Inexpensive","2003","North Rhine-Westphalia","direct migration background","","","","","2"
"Inexpensive","2003","North Rhine-Westphalia","indirect migration background","","","","","2"
"Inexpensive","2003","Hesse","no migration background","","","","","2"
"Inexpensive","2003","Hesse","direct migration background","","","","","2"
"Inexpensive","2003","Hesse","indirect migration background","","","","","2"
"Inexpensive","2003","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Inexpensive","2003","Brandenburg","indirect migration background","","","","","2"
"Inexpensive","2003","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Inexpensive","2003","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Inexpensive","2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Inexpensive","2003","Saxony","no migration background","","","","","2"
"Inexpensive","2003","Saxony","direct migration background","","","","","2"
"Inexpensive","2003","Saxony","indirect migration background","","","","","2"
"Inexpensive","2003","Saxony-Anhalt","no migration background","","","","","2"
"Inexpensive","2003","Saxony-Anhalt","direct migration background","","","","","2"
"Inexpensive","2003","Saxony-Anhalt","indirect migration background","","","","","2"
"Inexpensive","2003","Thuringia","no migration background","","","","","2"
"Inexpensive","2003","Thuringia","direct migration background","","","","","2"
"Inexpensive","2003","Thuringia","indirect migration background","","","","","2"
"Inexpensive","2003","Schleswig-Holstein","indirect migration background","","","","","2"
"Inexpensive","2003","Hamburg","no migration background","","","","","2"
"Inexpensive","2003","Hamburg","direct migration background","","","","","2"
"Inexpensive","2003","Hamburg","indirect migration background","","","","","2"
"Inexpensive","2003","Lower Saxony","no migration background","","","","","2"
"Inexpensive","2003","Lower Saxony","direct migration background","","","","","2"
"Inexpensive","2003","Baden-Württemberg","direct migration background","","","","","2"
"Inexpensive","2003","Baden-Württemberg","indirect migration background","","","","","2"
"Inexpensive","2003","Bavaria","no migration background","","","","","2"
"Inexpensive","2003","Bavaria","direct migration background","","","","","2"
"Inexpensive","2003","Bavaria","indirect migration background","","","","","2"
"Inexpensive","2003","Berlin","no migration background","","","","","2"
"Inexpensive","2003","Berlin","direct migration background","","","","","2"
"Inexpensive","2003","Lower Saxony","indirect migration background","","","","","2"
"Inexpensive","2003","Bremen","no migration background","","","","","2"
"Inexpensive","2003","Bremen","direct migration background","","","","","2"
"Inexpensive","2003","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Inexpensive","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Inexpensive","2003","Baden-Württemberg","no migration background","","","","","2"
"Inexpensive","2003","Brandenburg","no migration background","","","","","2"
"Inexpensive","2003","Brandenburg","direct migration background","","","","","2"
"Inexpensive","2003","North Rhine-Westphalia","no migration background","","","","","2"
"Inexpensive","2003","Berlin","indirect migration background","","","","","2"
"Inexpensive","2003","Schleswig-Holstein","no migration background","","","","","2"
"Inexpensive","2003","Schleswig-Holstein","direct migration background","","","","","2"
"Inexpensive","2003","Bremen","indirect migration background","","","","","2"
"Reasonable","2003","Brandenburg","indirect migration background","","","","","3"
"Reasonable","2003","Saxony","direct migration background","","","","","3"
"Reasonable","2003","Saxony","indirect migration background","","","","","3"
"Reasonable","2003","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Reasonable","2003","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Reasonable","2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Reasonable","2003","Saxony","no migration background","","","","","3"
"Reasonable","2003","North Rhine-Westphalia","direct migration background","","","","","3"
"Reasonable","2003","North Rhine-Westphalia","indirect migration background","","","","","3"
"Reasonable","2003","Hesse","no migration background","","","","","3"
"Reasonable","2003","Hesse","direct migration background","","","","","3"
"Reasonable","2003","Hesse","indirect migration background","","","","","3"
"Reasonable","2003","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Reasonable","2003","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Reasonable","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Reasonable","2003","Baden-Württemberg","no migration background","","","","","3"
"Reasonable","2003","Baden-Württemberg","direct migration background","","","","","3"
"Reasonable","2003","Baden-Württemberg","indirect migration background","","","","","3"
"Reasonable","2003","Bavaria","no migration background","","","","","3"
"Reasonable","2003","Bavaria","direct migration background","","","","","3"
"Reasonable","2003","Bavaria","indirect migration background","","","","","3"
"Reasonable","2003","Berlin","no migration background","","","","","3"
"Reasonable","2003","Berlin","direct migration background","","","","","3"
"Reasonable","2003","Berlin","indirect migration background","","","","","3"
"Reasonable","2003","Brandenburg","no migration background","","","","","3"
"Reasonable","2003","Brandenburg","direct migration background","","","","","3"
"Reasonable","2003","Saxony-Anhalt","no migration background","","","","","3"
"Reasonable","2003","Saxony-Anhalt","direct migration background","","","","","3"
"Reasonable","2003","Saxony-Anhalt","indirect migration background","","","","","3"
"Reasonable","2003","Thuringia","no migration background","","","","","3"
"Reasonable","2003","Thuringia","direct migration background","","","","","3"
"Reasonable","2003","Thuringia","indirect migration background","","","","","3"
"Reasonable","2003","Schleswig-Holstein","no migration background","","","","","3"
"Reasonable","2003","Schleswig-Holstein","direct migration background","","","","","3"
"Reasonable","2003","Schleswig-Holstein","indirect migration background","","","","","3"
"Reasonable","2003","Hamburg","no migration background","","","","","3"
"Reasonable","2003","Hamburg","direct migration background","","","","","3"
"Reasonable","2003","Hamburg","indirect migration background","","","","","3"
"Reasonable","2003","Lower Saxony","no migration background","","","","","3"
"Reasonable","2003","Lower Saxony","direct migration background","","","","","3"
"Reasonable","2003","Lower Saxony","indirect migration background","","","","","3"
"Reasonable","2003","Bremen","no migration background","","","","","3"
"Reasonable","2003","Bremen","direct migration background","","","","","3"
"Reasonable","2003","Bremen","indirect migration background","","","","","3"
"Reasonable","2003","North Rhine-Westphalia","no migration background","","","","","3"
"Slightly Expensive","2003","North Rhine-Westphalia","direct migration background","","","","","4"
"Slightly Expensive","2003","North Rhine-Westphalia","indirect migration background","","","","","4"
"Slightly Expensive","2003","Hesse","no migration background","","","","","4"
"Slightly Expensive","2003","Hesse","direct migration background","","","","","4"
"Slightly Expensive","2003","Hesse","indirect migration background","","","","","4"
"Slightly Expensive","2003","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Slightly Expensive","2003","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Slightly Expensive","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Slightly Expensive","2003","Baden-Württemberg","no migration background","","","","","4"
"Slightly Expensive","2003","Baden-Württemberg","direct migration background","","","","","4"
"Slightly Expensive","2003","Baden-Württemberg","indirect migration background","","","","","4"
"Slightly Expensive","2003","Bavaria","no migration background","","","","","4"
"Slightly Expensive","2003","Bavaria","direct migration background","","","","","4"
"Slightly Expensive","2003","Brandenburg","indirect migration background","","","","","4"
"Slightly Expensive","2003","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Slightly Expensive","2003","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Slightly Expensive","2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Slightly Expensive","2003","Saxony","no migration background","","","","","4"
"Slightly Expensive","2003","Thuringia","indirect migration background","","","","","4"
"Slightly Expensive","2003","Saxony","direct migration background","","","","","4"
"Slightly Expensive","2003","Saxony","indirect migration background","","","","","4"
"Slightly Expensive","2003","Saxony-Anhalt","no migration background","","","","","4"
"Slightly Expensive","2003","Saxony-Anhalt","direct migration background","","","","","4"
"Slightly Expensive","2003","Saxony-Anhalt","indirect migration background","","","","","4"
"Slightly Expensive","2003","Thuringia","no migration background","","","","","4"
"Slightly Expensive","2003","Thuringia","direct migration background","","","","","4"
"Slightly Expensive","2003","Schleswig-Holstein","no migration background","","","","","4"
"Slightly Expensive","2003","Schleswig-Holstein","direct migration background","","","","","4"
"Slightly Expensive","2003","Schleswig-Holstein","indirect migration background","","","","","4"
"Slightly Expensive","2003","Hamburg","no migration background","","","","","4"
"Slightly Expensive","2003","Bavaria","indirect migration background","","","","","4"
"Slightly Expensive","2003","Berlin","no migration background","","","","","4"
"Slightly Expensive","2003","Berlin","direct migration background","","","","","4"
"Slightly Expensive","2003","Berlin","indirect migration background","","","","","4"
"Slightly Expensive","2003","Brandenburg","no migration background","","","","","4"
"Slightly Expensive","2003","Brandenburg","direct migration background","","","","","4"
"Slightly Expensive","2003","Hamburg","indirect migration background","","","","","4"
"Slightly Expensive","2003","Lower Saxony","no migration background","","","","","4"
"Slightly Expensive","2003","Lower Saxony","direct migration background","","","","","4"
"Slightly Expensive","2003","Lower Saxony","indirect migration background","","","","","4"
"Slightly Expensive","2003","Bremen","no migration background","","","","","4"
"Slightly Expensive","2003","Bremen","direct migration background","","","","","4"
"Slightly Expensive","2003","Hamburg","direct migration background","","","","","4"
"Slightly Expensive","2003","Bremen","indirect migration background","","","","","4"
"Slightly Expensive","2003","North Rhine-Westphalia","no migration background","","","","","4"
"Too Expensive","2003","Thuringia","indirect migration background","","","","","5"
"Too Expensive","2003","Brandenburg","indirect migration background","","","","","5"
"Too Expensive","2003","Mecklenburg-Western Pomerania","no migration background","","","","","5"
"Too Expensive","2003","Mecklenburg-Western Pomerania","direct migration background","","","","","5"
"Too Expensive","2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Too Expensive","2003","Saxony","no migration background","","","","","5"
"Too Expensive","2003","Saxony","direct migration background","","","","","5"
"Too Expensive","2003","Saxony","indirect migration background","","","","","5"
"Too Expensive","2003","Saxony-Anhalt","no migration background","","","","","5"
"Too Expensive","2003","Saxony-Anhalt","direct migration background","","","","","5"
"Too Expensive","2003","Saxony-Anhalt","indirect migration background","","","","","5"
"Too Expensive","2003","Thuringia","no migration background","","","","","5"
"Too Expensive","2003","Thuringia","direct migration background","","","","","5"
"Too Expensive","2003","Schleswig-Holstein","no migration background","","","","","5"
"Too Expensive","2003","Schleswig-Holstein","direct migration background","","","","","5"
"Too Expensive","2003","Schleswig-Holstein","indirect migration background","","","","","5"
"Too Expensive","2003","Hamburg","no migration background","","","","","5"
"Too Expensive","2003","Hamburg","direct migration background","","","","","5"
"Too Expensive","2003","Hamburg","indirect migration background","","","","","5"
"Too Expensive","2003","Lower Saxony","no migration background","","","","","5"
"Too Expensive","2003","Lower Saxony","direct migration background","","","","","5"
"Too Expensive","2003","Lower Saxony","indirect migration background","","","","","5"
"Too Expensive","2003","Bremen","no migration background","","","","","5"
"Too Expensive","2003","Bremen","direct migration background","","","","","5"
"Too Expensive","2003","Bremen","indirect migration background","","","","","5"
"Too Expensive","2003","North Rhine-Westphalia","no migration background","","","","","5"
"Too Expensive","2003","North Rhine-Westphalia","direct migration background","","","","","5"
"Too Expensive","2003","North Rhine-Westphalia","indirect migration background","","","","","5"
"Too Expensive","2003","Hesse","no migration background","","","","","5"
"Too Expensive","2003","Hesse","direct migration background","","","","","5"
"Too Expensive","2003","Hesse","indirect migration background","","","","","5"
"Too Expensive","2003","Rhineland-Palatinate,Saarland","no migration background","","","","","5"
"Too Expensive","2003","Rhineland-Palatinate,Saarland","direct migration background","","","","","5"
"Too Expensive","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","","","5"
"Too Expensive","2003","Baden-Württemberg","no migration background","","","","","5"
"Too Expensive","2003","Baden-Württemberg","direct migration background","","","","","5"
"Too Expensive","2003","Baden-Württemberg","indirect migration background","","","","","5"
"Too Expensive","2003","Bavaria","no migration background","","","","","5"
"Too Expensive","2003","Bavaria","direct migration background","","","","","5"
"Too Expensive","2003","Bavaria","indirect migration background","","","","","5"
"Too Expensive","2003","Berlin","no migration background","","","","","5"
"Too Expensive","2003","Berlin","direct migration background","","","","","5"
"Too Expensive","2003","Berlin","indirect migration background","","","","","5"
"Too Expensive","2003","Brandenburg","no migration background","","","","","5"
"Too Expensive","2003","Brandenburg","direct migration background","","","","","5"
"Very Inexpensive","2003","Baden-Württemberg","indirect migration background","","","","","1"
"Very Inexpensive","2003","Bavaria","no migration background","","","","","1"
"Very Inexpensive","2003","Bavaria","direct migration background","","","","","1"
"Very Inexpensive","2003","Bavaria","indirect migration background","","","","","1"
"Very Inexpensive","2003","Berlin","no migration background","","","","","1"
"Very Inexpensive","2003","Berlin","direct migration background","","","","","1"
"Very Inexpensive","2003","Berlin","indirect migration background","","","","","1"
"Very Inexpensive","2003","Brandenburg","no migration background","","","","","1"
"Very Inexpensive","2003","Brandenburg","direct migration background","","","","","1"
"Very Inexpensive","2003","Brandenburg","indirect migration background","","","","","1"
"Very Inexpensive","2003","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Very Inexpensive","2003","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Very Inexpensive","2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Very Inexpensive","2003","Saxony","no migration background","","","","","1"
"Very Inexpensive","2003","Saxony","direct migration background","","","","","1"
"Very Inexpensive","2003","Saxony","indirect migration background","","","","","1"
"Very Inexpensive","2003","Saxony-Anhalt","no migration background","","","","","1"
"Very Inexpensive","2003","Saxony-Anhalt","direct migration background","","","","","1"
"Very Inexpensive","2003","Saxony-Anhalt","indirect migration background","","","","","1"
"Very Inexpensive","2003","Thuringia","no migration background","","","","","1"
"Very Inexpensive","2003","North Rhine-Westphalia","direct migration background","","","","","1"
"Very Inexpensive","2003","North Rhine-Westphalia","indirect migration background","","","","","1"
"Very Inexpensive","2003","Hesse","no migration background","","","","","1"
"Very Inexpensive","2003","Hesse","direct migration background","","","","","1"
"Very Inexpensive","2003","Hesse","indirect migration background","","","","","1"
"Very Inexpensive","2003","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Very Inexpensive","2003","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Very Inexpensive","2003","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Very Inexpensive","2003","Baden-Württemberg","no migration background","","","","","1"
"Very Inexpensive","2003","Baden-Württemberg","direct migration background","","","","","1"
"Very Inexpensive","2003","Thuringia","direct migration background","","","","","1"
"Very Inexpensive","2003","Thuringia","indirect migration background","","","","","1"
"Very Inexpensive","2003","Schleswig-Holstein","indirect migration background","","","","","1"
"Very Inexpensive","2003","Hamburg","direct migration background","","","","","1"
"Very Inexpensive","2003","Hamburg","indirect migration background","","","","","1"
"Very Inexpensive","2003","Lower Saxony","no migration background","","","","","1"
"Very Inexpensive","2003","Lower Saxony","direct migration background","","","","","1"
"Very Inexpensive","2003","Lower Saxony","indirect migration background","","","","","1"
"Very Inexpensive","2003","Bremen","no migration background","","","","","1"
"Very Inexpensive","2003","Bremen","direct migration background","","","","","1"
"Very Inexpensive","2003","Bremen","indirect migration background","","","","","1"
"Very Inexpensive","2003","North Rhine-Westphalia","no migration background","","","","","1"
"Very Inexpensive","2003","Schleswig-Holstein","no migration background","","","","","1"
"Very Inexpensive","2003","Schleswig-Holstein","direct migration background","","","","","1"
"Very Inexpensive","2003","Hamburg","no migration background","","","","","1"
"Inexpensive","2004","North Rhine-Westphalia","direct migration background","","","","","2"
"Inexpensive","2004","North Rhine-Westphalia","indirect migration background","","","","","2"
"Inexpensive","2004","Hesse","no migration background","","","","","2"
"Inexpensive","2004","Hesse","direct migration background","","","","","2"
"Inexpensive","2004","Hesse","indirect migration background","","","","","2"
"Inexpensive","2004","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Inexpensive","2004","Brandenburg","indirect migration background","","","","","2"
"Inexpensive","2004","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Inexpensive","2004","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Inexpensive","2004","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Inexpensive","2004","Saxony","no migration background","","","","","2"
"Inexpensive","2004","Saxony","direct migration background","","","","","2"
"Inexpensive","2004","Saxony-Anhalt","direct migration background","","","","","2"
"Inexpensive","2004","Thuringia","indirect migration background","","","","","2"
"Inexpensive","2004","Saxony","indirect migration background","","","","","2"
"Inexpensive","2004","Saxony-Anhalt","no migration background","","","","","2"
"Inexpensive","2004","Baden-Württemberg","indirect migration background","","","","","2"
"Inexpensive","2004","Bavaria","no migration background","","","","","2"
"Inexpensive","2004","Bavaria","direct migration background","","","","","2"
"Inexpensive","2004","Bavaria","indirect migration background","","","","","2"
"Inexpensive","2004","Berlin","no migration background","","","","","2"
"Inexpensive","2004","Berlin","direct migration background","","","","","2"
"Inexpensive","2004","Berlin","indirect migration background","","","","","2"
"Inexpensive","2004","Saxony-Anhalt","indirect migration background","","","","","2"
"Inexpensive","2004","Thuringia","no migration background","","","","","2"
"Inexpensive","2004","Thuringia","direct migration background","","","","","2"
