"hlf0071_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"1","2002","Other degree","indirect migration background","1","","",""
"1","2002","no degree/no degree yet","no migration background","8","","",""
"1","2002","no degree/no degree yet","direct migration background","15","","",""
"1","2002","no degree/no degree yet","indirect migration background","3","","",""
"2","2002","lower secondary degree","no migration background","694","0.0935923612549163","0.0869436509823698","0.100241071527463"
"2","2002","lower secondary degree","direct migration background","121","0.159387404891773","0.132743122128787","0.18603168765476"
"2","2002","lower secondary degree","indirect migration background","52","0.201189677005143","0.152272327333764","0.250107026676522"
"2","2002","secondary school degree","no migration background","914","0.149563326259746","0.140693076700326","0.158433575819166"
"2","2002","secondary school degree","direct migration background","49","0.1666341165102","0.122907506451685","0.210360726568715"
"2","2002","secondary school degree","indirect migration background","41","0.217037591961467","0.161677573543123","0.272397610379811"
"2","2002","college entrance qualification","no migration background","847","0.179003431688977","0.168498719148888","0.189508144229067"
"2","2002","college entrance qualification","direct migration background","65","0.228445510438728","0.181482760615836","0.27540826026162"
"2","2002","college entrance qualification","indirect migration background","51","0.328765655071183","0.261435813318703","0.396095496823662"
"2","2002","Other degree","no migration background","15","","",""
"2","2002","Other degree","direct migration background","254","0.237888363214112","0.213817495132939","0.261959231295286"
"2","2002","Other degree","indirect migration background","2","","",""
"2","2002","no degree/no degree yet","no migration background","112","0.230769294134502","0.196089710204669","0.265448878064335"
"2","2002","no degree/no degree yet","direct migration background","39","0.141241070145005","0.0989082160424801","0.183573924247529"
"2","2002","no degree/no degree yet","indirect migration background","15","","",""
"3","2002","lower secondary degree","no migration background","5592","0.757235714504621","0.747448403924932","0.76702302508431"
"3","2002","lower secondary degree","direct migration background","533","0.741855478205949","0.710001021796414","0.773709934615483"
"3","2002","lower secondary degree","indirect migration background","192","0.761227259650097","0.709205172064434","0.81324934723576"
"3","2002","secondary school degree","no migration background","4552","0.715672854265571","0.704453477673715","0.726892230857426"
"3","2002","secondary school degree","direct migration background","192","0.707751673059848","0.654385942578517","0.761117403541179"
"3","2002","secondary school degree","indirect migration background","151","0.684729315224156","0.622332913550566","0.747125716897746"
"3","2002","college entrance qualification","no migration background","3573","0.676974135477447","0.664160053146889","0.689788217808004"
"3","2002","college entrance qualification","direct migration background","202","0.62552070656225","0.571381279812444","0.679660133312056"
"3","2002","college entrance qualification","indirect migration background","118","0.602006585102979","0.531850418319082","0.672162751886875"
"3","2002","Other degree","no migration background","72","0.637404565623091","0.546313674055402","0.728495457190779"
"3","2002","Other degree","direct migration background","825","0.657554581348129","0.630728487388704","0.684380675307554"
"3","2002","Other degree","indirect migration background","12","","",""
"3","2002","no degree/no degree yet","no migration background","403","0.680362874315759","0.641978410933572","0.718747337697947"
"3","2002","no degree/no degree yet","direct migration background","200","0.76667403158137","0.71526394536421","0.818084117798531"
"3","2002","no degree/no degree yet","indirect migration background","65","0.711366085555675","0.617226269473983","0.805505901637367"
"4","2002","lower secondary degree","no migration background","884","0.119456255035526","0.112052784647541","0.12685972542351"
"4","2002","lower secondary degree","direct migration background","38","0.0635252666505655","0.0457710968864942","0.0812794364146367"
"4","2002","lower secondary degree","indirect migration background","5","","",""
"4","2002","secondary school degree","no migration background","569","0.103098136059614","0.0955350305163404","0.110661241602888"
"4","2002","secondary school degree","direct migration background","30","0.0972703177707479","0.0624994909483966","0.132041144593099"
"4","2002","secondary school degree","indirect migration background","11","","",""
"4","2002","college entrance qualification","no migration background","543","0.108986267962107","0.100447191304115","0.117525344620099"
"4","2002","college entrance qualification","direct migration background","24","","",""
"4","2002","college entrance qualification","indirect migration background","6","","",""
"4","2002","Other degree","no migration background","17","","",""
"4","2002","Other degree","direct migration background","56","0.0400658280044988","0.0289790935803088","0.0511525624286888"
"4","2002","Other degree","indirect migration background","2","","",""
"4","2002","no degree/no degree yet","no migration background","42","0.0608434830828612","0.0411676747289257","0.0805192914367966"
"4","2002","no degree/no degree yet","direct migration background","4","","",""
"4","2002","no degree/no degree yet","indirect migration background","4","","",""
"5","2002","lower secondary degree","no migration background","113","0.0159256591352864","0.0130679495614878","0.018783368709085"
"5","2002","lower secondary degree","direct migration background","3","","",""
"5","2002","lower secondary degree","indirect migration background","1","","",""
"5","2002","secondary school degree","no migration background","57","0.0106820765072853","0.00812526877137056","0.0132388842432"
"5","2002","secondary school degree","direct migration background","4","","",""
"5","2002","secondary school degree","indirect migration background","","","",""
"5","2002","college entrance qualification","no migration background","68","0.0119775317435608","0.00899661464064301","0.0149584488464785"
"5","2002","college entrance qualification","direct migration background","1","","",""
"5","2002","college entrance qualification","indirect migration background","2","","",""
"5","2002","Other degree","no migration background","1","","",""
"5","2002","Other degree","direct migration background","10","","",""
"5","2002","Other degree","indirect migration background","","","",""
"5","2002","no degree/no degree yet","no migration background","2","","",""
"5","2002","no degree/no degree yet","direct migration background","2","","",""
"5","2002","no degree/no degree yet","indirect migration background","2","","",""
"1","2003","lower secondary degree","no migration background","53","0.00868285374481982","0.00650869233249214","0.0108570151571475"
"1","2003","lower secondary degree","direct migration background","23","","",""
"1","2003","lower secondary degree","indirect migration background","11","","",""
"1","2003","secondary school degree","no migration background","101","0.0195144276355722","0.0160106061242529","0.0230182491468915"
"1","2003","secondary school degree","direct migration background","6","","",""
"1","2003","secondary school degree","indirect migration background","7","","",""
"1","2003","college entrance qualification","no migration background","69","0.0161594131462567","0.0126482965665156","0.0196705297259978"
"1","2003","college entrance qualification","direct migration background","13","","",""
"1","2003","college entrance qualification","indirect migration background","9","","",""
"1","2003","Other degree","no migration background","2","","",""
"1","2003","Other degree","direct migration background","48","0.0374060068930326","0.0263029155945872","0.048509098191478"
"1","2003","Other degree","indirect migration background","1","","",""
"1","2003","no degree/no degree yet","no migration background","9","","",""
"1","2003","no degree/no degree yet","direct migration background","11","","",""
"1","2003","no degree/no degree yet","indirect migration background","1","","",""
"2","2003","lower secondary degree","no migration background","656","0.0937381126946736","0.0869078219237398","0.100568403465607"
"2","2003","lower secondary degree","direct migration background","123","0.178478698139263","0.149866153636541","0.207091242641984"
"2","2003","lower secondary degree","indirect migration background","49","0.208759314243365","0.158579961310573","0.258938667176158"
"2","2003","secondary school degree","no migration background","897","0.158403970364963","0.14915532062516","0.167652620104766"
"2","2003","secondary school degree","direct migration background","41","0.155118909910481","0.111030100006515","0.199207719814447"
"2","2003","secondary school degree","indirect migration background","38","0.160220192248042","0.110608986540058","0.209831397956025"
"2","2003","college entrance qualification","no migration background","780","0.185180065009701","0.174363284210835","0.195996845808567"
"2","2003","college entrance qualification","direct migration background","64","0.259960282887784","0.209738133502223","0.310182432273345"
"2","2003","college entrance qualification","indirect migration background","51","0.277608603888071","0.214099768210206","0.341117439565935"
"2","2003","Other degree","no migration background","12","","",""
"2","2003","Other degree","direct migration background","245","0.260164216266917","0.234493197145214","0.285835235388621"
"2","2003","Other degree","indirect migration background","2","","",""
"2","2003","no degree/no degree yet","no migration background","86","0.175716946726309","0.14479750751954","0.206636385933079"
"2","2003","no degree/no degree yet","direct migration background","41","0.173845532974493","0.125391876547719","0.222299189401266"
"2","2003","no degree/no degree yet","indirect migration background","15","","",""
"3","2003","lower secondary degree","no migration background","5355","0.765492168236497","0.755563219163949","0.775421117309045"
"3","2003","lower secondary degree","direct migration background","503","0.730565678236079","0.69741366071784","0.763717695754318"
"3","2003","lower secondary degree","indirect migration background","181","0.726874693803808","0.671862550480365","0.781886837127251"
"3","2003","secondary school degree","no migration background","4376","0.709448613126827","0.697948147868316","0.720949078385339"
"3","2003","secondary school degree","direct migration background","182","0.724112432318225","0.669678804929837","0.778546059706612"
"3","2003","secondary school degree","indirect migration background","151","0.729875856941351","0.669821483009131","0.789930230873572"
"3","2003","college entrance qualification","no migration background","3491","0.675247319759299","0.662207310600005","0.688287328918594"
"3","2003","college entrance qualification","direct migration background","190","0.596864987810956","0.540698458054925","0.653031517566988"
"3","2003","college entrance qualification","indirect migration background","121","0.641502971123813","0.573492853834391","0.709513088413234"
"3","2003","Other degree","no migration background","76","0.674538211974678","0.586171337394325","0.762905086555031"
"3","2003","Other degree","direct migration background","748","0.644277643961516","0.61626566615858","0.672289621764453"
"3","2003","Other degree","indirect migration background","12","","",""
"3","2003","no degree/no degree yet","no migration background","436","0.721580552645722","0.685165680267505","0.757995425023938"
"3","2003","no degree/no degree yet","direct migration background","177","0.742432298655472","0.686522453495093","0.798342143815851"
"3","2003","no degree/no degree yet","indirect migration background","57","0.669123784580535","0.566016557783876","0.772231011377195"
"4","2003","lower secondary degree","no migration background","829","0.118143119264536","0.11057901507828","0.125707223450791"
"4","2003","lower secondary degree","direct migration background","37","0.0549991160540653","0.0379638926235541","0.0720343394845766"
"4","2003","lower secondary degree","indirect migration background","8","","",""
"4","2003","secondary school degree","no migration background","567","0.102867096288566","0.0951720702268179","0.110562122350313"
"4","2003","secondary school degree","direct migration background","27","","",""
"4","2003","secondary school degree","indirect migration background","13","","",""
"4","2003","college entrance qualification","no migration background","563","0.112390779994061","0.10359556753334","0.121185992454782"
"4","2003","college entrance qualification","direct migration background","21","","",""
"4","2003","college entrance qualification","indirect migration background","9","","",""
"4","2003","Other degree","no migration background","15","","",""
"4","2003","Other degree","direct migration background","73","0.0532890023311776","0.0401464665393818","0.0664315381229734"
"4","2003","Other degree","indirect migration background","3","","",""
"4","2003","no degree/no degree yet","no migration background","47","0.0735123683892701","0.0523098904933059","0.0947148462852344"
"4","2003","no degree/no degree yet","direct migration background","6","","",""
"4","2003","no degree/no degree yet","indirect migration background","5","","",""
"5","2003","lower secondary degree","no migration background","102","0.013943746059474","0.0111958847446374","0.0166916073743106"
"5","2003","lower secondary degree","direct migration background","2","","",""
"5","2003","lower secondary degree","indirect migration background","3","","",""
"5","2003","secondary school degree","no migration background","46","0.0097658925840714","0.0072749232902978","0.012256861877845"
"5","2003","secondary school degree","direct migration background","3","","",""
"5","2003","secondary school degree","indirect migration background","1","","",""
"5","2003","college entrance qualification","no migration background","51","0.0110224220906824","0.00811504187036295","0.0139298023110019"
"5","2003","college entrance qualification","direct migration background","5","","",""
"5","2003","college entrance qualification","indirect migration background","1","","",""
"5","2003","Other degree","no migration background","3","","",""
"5","2003","Other degree","direct migration background","8","","",""
"5","2003","Other degree","indirect migration background","","","",""
"5","2003","no degree/no degree yet","no migration background","4","","",""
"5","2003","no degree/no degree yet","direct migration background","","","",""
"5","2003","no degree/no degree yet","indirect migration background","2","","",""
"1","2004","lower secondary degree","no migration background","68","0.0110153811523456","0.00850640161775882","0.0135243606869324"
"1","2004","lower secondary degree","direct migration background","22","","",""
"1","2004","lower secondary degree","indirect migration background","7","","",""
"1","2004","secondary school degree","no migration background","68","0.014251037738365","0.0112073048603667","0.0172947706163633"
"1","2004","secondary school degree","direct migration background","6","","",""
"1","2004","secondary school degree","indirect migration background","6","","",""
"1","2004","college entrance qualification","no migration background","70","0.0163407742508577","0.0127927446450831","0.0198888038566324"
"1","2004","college entrance qualification","direct migration background","11","","",""
"1","2004","college entrance qualification","indirect migration background","9","","",""
"1","2004","Other degree","no migration background","2","","",""
"1","2004","Other degree","direct migration background","34","0.0311117758007743","0.020674655295398","0.0415488963061506"
"1","2004","Other degree","indirect migration background","2","","",""
"1","2004","no degree/no degree yet","no migration background","9","","",""
"1","2004","no degree/no degree yet","direct migration background","8","","",""
"1","2004","no degree/no degree yet","indirect migration background","3","","",""
"2","2004","lower secondary degree","no migration background","554","0.0799535929485421","0.0734339104755744","0.0864732754215098"
"2","2004","lower secondary degree","direct migration background","129","0.201690242401324","0.171030866724336","0.232349618078311"
"2","2004","lower secondary degree","indirect migration background","54","0.231630781464741","0.179439934390535","0.283821628538947"
"2","2004","secondary school degree","no migration background","826","0.150842639816293","0.141651777136525","0.160033502496061"
"2","2004","secondary school degree","direct migration background","40","0.143482774203622","0.100113798637303","0.18685174976994"
"2","2004","secondary school degree","indirect migration background","39","0.162378340443455","0.112016397164477","0.212740283722433"
"2","2004","college entrance qualification","no migration background","752","0.167957823169882","0.157496144547399","0.178419501792365"
"2","2004","college entrance qualification","direct migration background","58","0.208976719980233","0.161607257135718","0.256346182824747"
"2","2004","college entrance qualification","indirect migration background","38","0.178451511297573","0.124432559564483","0.232470463030663"
"2","2004","Other degree","no migration background","10","","",""
"2","2004","Other degree","direct migration background","208","0.225908448364773","0.200769687951904","0.251047208777641"
"2","2004","Other degree","indirect migration background","2","","",""
"2","2004","no degree/no degree yet","no migration background","87","0.161443768857582","0.13147385131038","0.191413686404785"
"2","2004","no degree/no degree yet","direct migration background","42","0.189147916179689","0.139393548456923","0.238902283902455"
"2","2004","no degree/no degree yet","indirect migration background","20","","",""
"3","2004","lower secondary degree","no migration background","5174","0.781756062592741","0.771826975760109","0.791685149425374"
"3","2004","lower secondary degree","direct migration background","463","0.697086378648509","0.661975811563233","0.732196945733785"
"3","2004","lower secondary degree","indirect migration background","185","0.724962224964299","0.669720772092789","0.780203677835808"
"3","2004","secondary school degree","no migration background","4269","0.711090373705499","0.699450626932858","0.72273012047814"
"3","2004","secondary school degree","direct migration background","178","0.752462746998045","0.69907101422068","0.805854479775411"
"3","2004","secondary school degree","indirect migration background","153","0.763108814899965","0.705048128439154","0.821169501360775"
"3","2004","college entrance qualification","no migration background","3429","0.688626010599069","0.675667309818274","0.701584711379864"
"3","2004","college entrance qualification","direct migration background","193","0.675446844681498","0.620897017413375","0.729996671949621"
"3","2004","college entrance qualification","indirect migration background","133","0.701840418214694","0.637302788733534","0.766378047695853"
"3","2004","Other degree","no migration background","84","0.734597974777325","0.653186457485506","0.816009492069144"
"3","2004","Other degree","direct migration background","760","0.686739028586424","0.658856608327608","0.714621448845239"
"3","2004","Other degree","indirect migration background","13","","",""
"3","2004","no degree/no degree yet","no migration background","439","0.749763805496216","0.714482381273688","0.785045229718744"
"3","2004","no degree/no degree yet","direct migration background","181","0.714629707645848","0.657257108431077","0.772002306860619"
"3","2004","no degree/no degree yet","indirect migration background","64","0.665925536313512","0.569017036763411","0.762834035863613"
"4","2004","lower secondary degree","no migration background","767","0.115327934022192","0.10764970611326","0.123006161931124"
"4","2004","lower secondary degree","direct migration background","40","0.0614759844511699","0.0431228356682187","0.079829133234121"
"4","2004","lower secondary degree","indirect migration background","4","","",""
"4","2004","secondary school degree","no migration background","620","0.115252394027782","0.107051998465898","0.123452789589665"
"4","2004","secondary school degree","direct migration background","25","","",""
"4","2004","secondary school degree","indirect migration background","6","","",""
"4","2004","college entrance qualification","no migration background","588","0.115929192701668","0.106970007465177","0.124888377938158"
"4","2004","college entrance qualification","direct migration background","20","","",""
"4","2004","college entrance qualification","indirect migration background","13","","",""
"4","2004","Other degree","no migration background","16","","",""
"4","2004","Other degree","direct migration background","54","0.0502341010758792","0.0371033652952027","0.0633648368565557"
"4","2004","Other degree","indirect migration background","1","","",""
"4","2004","no degree/no degree yet","no migration background","43","0.0593631724991569","0.0401154942837291","0.0786108507145847"
"4","2004","no degree/no degree yet","direct migration background","6","","",""
"4","2004","no degree/no degree yet","indirect migration background","4","","",""
"5","2004","lower secondary degree","no migration background","85","0.0119470292841788","0.00933533304379156","0.0145587255245661"
"5","2004","lower secondary degree","direct migration background","4","","",""
"5","2004","lower secondary degree","indirect migration background","1","","",""
"5","2004","secondary school degree","no migration background","42","0.008563554712061","0.0061973102839086","0.0109297991402134"
"5","2004","secondary school degree","direct migration background","2","","",""
"5","2004","secondary school degree","indirect migration background","2","","",""
"5","2004","college entrance qualification","no migration background","66","0.0111461992785232","0.00820815707175258","0.0140842414852938"
"5","2004","college entrance qualification","direct migration background","1","","",""
"5","2004","college entrance qualification","indirect migration background","","","",""
"5","2004","Other degree","no migration background","1","","",""
"5","2004","Other degree","direct migration background","7","","",""
"5","2004","Other degree","indirect migration background","","","",""
"5","2004","no degree/no degree yet","no migration background","1","","",""
"5","2004","no degree/no degree yet","direct migration background","1","","",""
"5","2004","no degree/no degree yet","indirect migration background","","","",""
"1","2005","lower secondary degree","no migration background","59","0.0113791073424045","0.00875273351057445","0.0140054811742346"
"1","2005","lower secondary degree","direct migration background","11","","",""
"1","2005","lower secondary degree","indirect migration background","9","","",""
"1","2005","secondary school degree","no migration background","72","0.0137722287473821","0.0107170760967205","0.0168273813980438"
"1","2005","secondary school degree","direct migration background","4","","",""
"1","2005","secondary school degree","indirect migration background","3","","",""
"1","2005","college entrance qualification","no migration background","44","0.0123144793213607","0.00917519620866492","0.0154537624340566"
"1","2005","college entrance qualification","direct migration background","6","","",""
"1","2005","college entrance qualification","indirect migration background","7","","",""
"1","2005","Other degree","no migration background","2","","",""
"1","2005","Other degree","direct migration background","25","","",""
"1","2005","Other degree","indirect migration background","2","","",""
"1","2005","no degree/no degree yet","no migration background","7","","",""
"1","2005","no degree/no degree yet","direct migration background","3","","",""
"1","2005","no degree/no degree yet","indirect migration background","3","","",""
"2","2005","lower secondary degree","no migration background","539","0.0939525894162054","0.0867279297717674","0.101177249060643"
"2","2005","lower secondary degree","direct migration background","115","0.194228471957806","0.162574014718343","0.225882929197269"
"2","2005","lower secondary degree","indirect migration background","47","0.148703746764622","0.104948257005849","0.192459236523396"
"2","2005","secondary school degree","no migration background","759","0.151907808667552","0.142498585509444","0.16131703182566"
"2","2005","secondary school degree","direct migration background","36","0.171293923117872","0.123726370251416","0.218861475984329"
"2","2005","secondary school degree","indirect migration background","52","0.25592068529628","0.19559359581488","0.31624777477768"
"2","2005","college entrance qualification","no migration background","753","0.178913026838232","0.168002928229144","0.189823125447321"
"2","2005","college entrance qualification","direct migration background","53","0.223881359722174","0.17378798416714","0.273974735277207"
"2","2005","college entrance qualification","indirect migration background","41","0.28484016239222","0.221653964075134","0.348026360709306"
"2","2005","Other degree","no migration background","12","","",""
"2","2005","Other degree","direct migration background","187","0.199305705681719","0.174558607289021","0.224052804074416"
"2","2005","Other degree","indirect migration background","3","","",""
"2","2005","no degree/no degree yet","no migration background","74","0.147206473423685","0.118568331976507","0.175844614870863"
"2","2005","no degree/no degree yet","direct migration background","34","0.15699537214345","0.109031928259307","0.204958816027593"
"2","2005","no degree/no degree yet","indirect migration background","27","","",""
"3","2005","lower secondary degree","no migration background","4878","0.767351449539912","0.756888963590689","0.777813935489134"
"3","2005","lower secondary degree","direct migration background","424","0.716364316896774","0.680296498716744","0.752432135076804"
"3","2005","lower secondary degree","indirect migration background","179","0.76092053220994","0.708467327842356","0.813373736577525"
"3","2005","secondary school degree","no migration background","4172","0.729908861964973","0.718269433038656","0.74154829089129"
"3","2005","secondary school degree","direct migration background","176","0.729173831246074","0.673068979404258","0.785278683087891"
"3","2005","secondary school degree","indirect migration background","132","0.660683623628613","0.595227656573553","0.726139590683672"
"3","2005","college entrance qualification","no migration background","3335","0.687840741993403","0.674650730579423","0.701030753407382"
"3","2005","college entrance qualification","direct migration background","189","0.711545850242152","0.657102215285942","0.765989485198363"
"3","2005","college entrance qualification","indirect migration background","135","0.655948373320444","0.589441475202515","0.722455271438374"
"3","2005","Other degree","no migration background","83","0.710944731612749","0.627361870356466","0.794527592869032"
"3","2005","Other degree","direct migration background","721","0.706227741545848","0.678010872026607","0.734444611065089"
"3","2005","Other degree","indirect migration background","13","","",""
"3","2005","no degree/no degree yet","no migration background","467","0.758637904428345","0.72405103687208","0.79322477198461"
"3","2005","no degree/no degree yet","direct migration background","173","0.755305202656347","0.698625761437182","0.811984643875513"
"3","2005","no degree/no degree yet","indirect migration background","63","0.667029767090487","0.572756667349635","0.76130286683134"
"4","2005","lower secondary degree","no migration background","692","0.111392531587615","0.103601937625823","0.119183125549406"
"4","2005","lower secondary degree","direct migration background","46","0.0716734208851119","0.0510337900572109","0.0923130517130129"
"4","2005","lower secondary degree","indirect migration background","19","","",""
"4","2005","secondary school degree","no migration background","527","0.0922002364825261","0.0846161506895933","0.0997843222754588"
"4","2005","secondary school degree","direct migration background","23","","",""
"4","2005","secondary school degree","indirect migration background","13","","",""
"4","2005","college entrance qualification","no migration background","547","0.110549477840928","0.101623570824375","0.119475384857482"
"4","2005","college entrance qualification","direct migration background","13","","",""
"4","2005","college entrance qualification","indirect migration background","12","","",""
"4","2005","Other degree","no migration background","15","","",""
"4","2005","Other degree","direct migration background","57","0.0525977119091626","0.0387690011536224","0.0664264226647028"
"4","2005","Other degree","indirect migration background","2","","",""
"4","2005","no degree/no degree yet","no migration background","38","0.0754552446212918","0.054106707873875","0.0968037813687086"
"4","2005","no degree/no degree yet","direct migration background","11","","",""
"4","2005","no degree/no degree yet","indirect migration background","3","","",""
"5","2005","lower secondary degree","no migration background","97","0.0159243221138636","0.0128245320681799","0.0190241121595474"
"5","2005","lower secondary degree","direct migration background","4","","",""
"5","2005","lower secondary degree","indirect migration background","","","",""
"5","2005","secondary school degree","no migration background","60","0.0122108641375667","0.00933182539380633","0.0150899028813271"
"5","2005","secondary school degree","direct migration background","2","","",""
"5","2005","secondary school degree","indirect migration background","1","","",""
"5","2005","college entrance qualification","no migration background","62","0.0103822740060762","0.00749695996318423","0.0132675880489681"
"5","2005","college entrance qualification","direct migration background","5","","",""
"5","2005","college entrance qualification","indirect migration background","1","","",""
"5","2005","Other degree","no migration background","1","","",""
"5","2005","Other degree","direct migration background","11","","",""
"5","2005","Other degree","indirect migration background","1","","",""
"5","2005","no degree/no degree yet","no migration background","2","","",""
"5","2005","no degree/no degree yet","direct migration background","","","",""
"5","2005","no degree/no degree yet","indirect migration background","","","",""
"1","2006","lower secondary degree","no migration background","69","0.0138438769210493","0.0110712340373638","0.0166165198047348"
"1","2006","lower secondary degree","direct migration background","28","","",""
"1","2006","lower secondary degree","indirect migration background","11","","",""
"1","2006","secondary school degree","no migration background","74","0.0159568685700711","0.0127990498141147","0.0191146873260274"
"1","2006","secondary school degree","direct migration background","4","","",""
"1","2006","secondary school degree","indirect migration background","6","","",""
"1","2006","college entrance qualification","no migration background","56","0.0131093147098346","0.0099967819711454","0.0162218474485239"
"1","2006","college entrance qualification","direct migration background","8","","",""
"1","2006","college entrance qualification","indirect migration background","6","","",""
"1","2006","Other degree","no migration background","4","","",""
"1","2006","Other degree","direct migration background","30","0.0343667082637225","0.0232684967012242","0.0454649198262207"
"1","2006","Other degree","indirect migration background","1","","",""
"1","2006","no degree/no degree yet","no migration background","5","","",""
"1","2006","no degree/no degree yet","direct migration background","9","","",""
"1","2006","no degree/no degree yet","indirect migration background","3","","",""
"2","2006","lower secondary degree","no migration background","592","0.0917927120145222","0.0849411621086113","0.098644261920433"
"2","2006","lower secondary degree","direct migration background","83","0.172842337188925","0.141990615975741","0.20369405840211"
"2","2006","lower secondary degree","indirect migration background","52","0.157117084937075","0.112451468441676","0.201782701432474"
"2","2006","secondary school degree","no migration background","801","0.14653968417978","0.137627675712992","0.155451692646568"
"2","2006","secondary school degree","direct migration background","35","0.150347529494347","0.105774882617707","0.194920176370988"
"2","2006","secondary school degree","indirect migration background","60","0.327434388909795","0.264560448681288","0.390308329138301"
"2","2006","college entrance qualification","no migration background","736","0.162672460827225","0.152573094757428","0.172771826897022"
"2","2006","college entrance qualification","direct migration background","59","0.231334294698452","0.182030119962804","0.280638469434099"
"2","2006","college entrance qualification","indirect migration background","44","0.290256468433164","0.229302783717323","0.351210153149005"
"2","2006","Other degree","no migration background","14","","",""
"2","2006","Other degree","direct migration background","198","0.217593255455074","0.192456054110142","0.242730456800005"
"2","2006","Other degree","indirect migration background","6","","",""
"2","2006","no degree/no degree yet","no migration background","86","0.157721833979658","0.128915750579523","0.186527917379792"
"2","2006","no degree/no degree yet","direct migration background","31","0.153253422584766","0.102031826556254","0.204475018613277"
"2","2006","no degree/no degree yet","indirect migration background","22","","",""
"3","2006","lower secondary degree","no migration background","5182","0.75441829527131","0.744204283729254","0.764632306813366"
"3","2006","lower secondary degree","direct migration background","423","0.710127952200732","0.673108357675304","0.747147546726159"
"3","2006","lower secondary degree","indirect migration background","178","0.730194916383738","0.675716751788231","0.784673080979244"
"3","2006","secondary school degree","no migration background","4439","0.710468869926362","0.699039390288545","0.721898349564179"
"3","2006","secondary school degree","direct migration background","182","0.738204350941761","0.683380551897329","0.793028149986193"
"3","2006","secondary school degree","indirect migration background","136","0.563877431390983","0.497436174223913","0.630318688558053"
"3","2006","college entrance qualification","no migration background","3606","0.700643513995699","0.688111170276586","0.713175857714813"
"3","2006","college entrance qualification","direct migration background","189","0.659119783779869","0.603698318596208","0.71454124896353"
"3","2006","college entrance qualification","indirect migration background","148","0.622515951833953","0.557415675279827","0.687616228388079"
"3","2006","Other degree","no migration background","109","0.728251474114743","0.65682170580167","0.799681242427815"
"3","2006","Other degree","direct migration background","741","0.694642306106885","0.666583902078493","0.722700710135278"
"3","2006","Other degree","indirect migration background","9","","",""
"3","2006","no degree/no degree yet","no migration background","465","0.736403304105227","0.701582533471202","0.771224074739253"
"3","2006","no degree/no degree yet","direct migration background","139","0.728625188623299","0.665397377362974","0.791852999883623"
"3","2006","no degree/no degree yet","indirect migration background","64","0.723618705474306","0.633213511998934","0.814023898949678"
"4","2006","lower secondary degree","no migration background","863","0.122083498090056","0.11431481649308","0.129852179687031"
"4","2006","lower secondary degree","direct migration background","41","0.0587016867977986","0.0395216641735133","0.077881709422084"
"4","2006","lower secondary degree","indirect migration background","10","","",""
"4","2006","secondary school degree","no migration background","664","0.112732045286939","0.104762062375482","0.120702028198396"
"4","2006","secondary school degree","direct migration background","23","","",""
"4","2006","secondary school degree","indirect migration background","11","","",""
"4","2006","college entrance qualification","no migration background","651","0.112002610123658","0.10337263935048","0.120632580896835"
"4","2006","college entrance qualification","direct migration background","20","","",""
"4","2006","college entrance qualification","indirect migration background","14","","",""
"4","2006","Other degree","no migration background","17","","",""
"4","2006","Other degree","direct migration background","60","0.0493834931685865","0.0361835672108919","0.062583419126281"
"4","2006","Other degree","indirect migration background","2","","",""
"4","2006","no degree/no degree yet","no migration background","55","0.0856482126315099","0.0635312061945493","0.107765219068471"
"4","2006","no degree/no degree yet","direct migration background","11","","",""
"4","2006","no degree/no degree yet","indirect migration background","4","","",""
"5","2006","lower secondary degree","no migration background","116","0.017861617703063","0.0147186568605816","0.0210045785455445"
"5","2006","lower secondary degree","direct migration background","2","","",""
"5","2006","lower secondary degree","indirect migration background","4","","",""
"5","2006","secondary school degree","no migration background","71","0.0143025320368475","0.0113103736147063","0.0172946904589887"
"5","2006","secondary school degree","direct migration background","3","","",""
"5","2006","secondary school degree","indirect migration background","1","","",""
"5","2006","college entrance qualification","no migration background","81","0.011572100343583","0.00864546912056998","0.014498731566596"
"5","2006","college entrance qualification","direct migration background","5","","",""
"5","2006","college entrance qualification","indirect migration background","1","","",""
"5","2006","Other degree","no migration background","5","","",""
"5","2006","Other degree","direct migration background","6","","",""
"5","2006","Other degree","indirect migration background","","","",""
"5","2006","no degree/no degree yet","no migration background","4","","",""
"5","2006","no degree/no degree yet","direct migration background","","","",""
"5","2006","no degree/no degree yet","indirect migration background","1","","",""
"1","2007","lower secondary degree","no migration background","48","0.0119165125496781","0.00922094747188657","0.0146120776274695"
"1","2007","lower secondary degree","direct migration background","13","","",""
"1","2007","lower secondary degree","indirect migration background","15","","",""
"1","2007","secondary school degree","no migration background","48","0.0119933589222094","0.00916096422498731","0.0148257536194315"
"1","2007","secondary school degree","direct migration background","2","","",""
"1","2007","secondary school degree","indirect migration background","7","","",""
"1","2007","college entrance qualification","no migration background","53","0.0111085286835715","0.00819346988307203","0.014023587484071"
"1","2007","college entrance qualification","direct migration background","6","","",""
"1","2007","college entrance qualification","indirect migration background","5","","",""
"1","2007","Other degree","no migration background","1","","",""
"1","2007","Other degree","direct migration background","25","","",""
"1","2007","Other degree","indirect migration background","1","","",""
"1","2007","no degree/no degree yet","no migration background","7","","",""
"1","2007","no degree/no degree yet","direct migration background","5","","",""
"1","2007","no degree/no degree yet","indirect migration background","3","","",""
