"hlf0071_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2","2006","direct migration background","(2a) intermediate vocational","20","","",""
"2","2006","direct migration background","(2c_gen) general maturity certificate","25","","",""
"2","2006","direct migration background","(2c_voc) vocational maturity certificate","61","0.247212269522566","0.197390043917818","0.297034495127315"
"2","2006","direct migration background","(3a) lower tertiary education","13","","",""
"2","2006","direct migration background","(3b) higher tertiary education","61","0.236850664030244","0.187918867549586","0.285782460510902"
"2","2006","indirect migration background","(0) in school","20","","",""
"2","2006","indirect migration background","(1a) inadequately completed","2","","",""
"2","2006","indirect migration background","(1b) general elementary school","19","","",""
"2","2006","indirect migration background","(1c) basic vocational qualification","33","0.224979779502951","0.156540042427125","0.293419516578778"
"2","2006","indirect migration background","(2b) intermediate general qualification","13","","",""
"2","2006","indirect migration background","(2a) intermediate vocational","45","0.389410879539786","0.307459322732901","0.47136243634667"
"2","2006","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"2","2006","indirect migration background","(2c_voc) vocational maturity certificate","18","","",""
"2","2006","indirect migration background","(3a) lower tertiary education","6","","",""
"2","2006","indirect migration background","(3b) higher tertiary education","12","","",""
"3","2006","no migration background","(0) in school","404","0.77776907117945","0.742172347061537","0.813365795297362"
"3","2006","no migration background","(1a) inadequately completed","59","0.626727448889911","0.525093020219152","0.728361877560671"
"3","2006","no migration background","(1b) general elementary school","1026","0.741087001513241","0.717891736834853","0.76428226619163"
"3","2006","no migration background","(1c) basic vocational qualification","4090","0.757108054467633","0.745634228803303","0.768581880131963"
"3","2006","no migration background","(2b) intermediate general qualification","358","0.709928118395157","0.669829856819933","0.750026379970382"
"3","2006","no migration background","(2a) intermediate vocational","3595","0.710058806324311","0.697342781124703","0.722774831523919"
"3","2006","no migration background","(2c_gen) general maturity certificate","455","0.73235703171827","0.697703008073899","0.76701105536264"
"3","2006","no migration background","(2c_voc) vocational maturity certificate","921","0.716077551834972","0.691414576171236","0.740740527498708"
"3","2006","no migration background","(3a) lower tertiary education","1229","0.734329161653252","0.713339121714373","0.755319201592131"
"3","2006","no migration background","(3b) higher tertiary education","1674","0.66493897055235","0.646206500650989","0.683671440453711"
"3","2006","direct migration background","(0) in school","32","0.710787486462151","0.570280952068255","0.851294020856047"
"3","2006","direct migration background","(1a) inadequately completed","106","0.73226936020574","0.661174300044342","0.803364420367139"
"3","2006","direct migration background","(1b) general elementary school","374","0.733340780510793","0.694579839779184","0.772101721242402"
"3","2006","direct migration background","(1c) basic vocational qualification","490","0.691837855074246","0.657005085286886","0.726670624861606"
"3","2006","direct migration background","(2b) intermediate general qualification","34","0.694225260413534","0.561081694667853","0.827368826159215"
"3","2006","direct migration background","(2a) intermediate vocational","118","0.750517699628499","0.682175638915855","0.818859760341144"
"3","2006","direct migration background","(2c_gen) general maturity certificate","83","0.720662933356781","0.639363870995247","0.801961995718315"
"3","2006","direct migration background","(2c_voc) vocational maturity certificate","198","0.674603516183687","0.620492888068577","0.728714144298798"
"3","2006","direct migration background","(3a) lower tertiary education","51","0.615353441736214","0.506686868777028","0.7240200146954"
"3","2006","direct migration background","(3b) higher tertiary education","192","0.668498771526908","0.614318401105436","0.722679141948379"
"3","2006","indirect migration background","(0) in school","58","0.741792368167464","0.648753515561465","0.834831220773464"
"3","2006","indirect migration background","(1a) inadequately completed","6","","",""
"3","2006","indirect migration background","(1b) general elementary school","82","0.726431547882","0.645997959872258","0.806865135891743"
"3","2006","indirect migration background","(1c) basic vocational qualification","102","0.735137020642661","0.662814284328705","0.807459756956617"
"3","2006","indirect migration background","(2b) intermediate general qualification","52","0.625845891915246","0.514071888920778","0.737619894909714"
"3","2006","indirect migration background","(2a) intermediate vocational","81","0.517501866942821","0.433520601201766","0.601483132683875"
"3","2006","indirect migration background","(2c_gen) general maturity certificate","70","0.759209504848972","0.670875621277691","0.847543388420254"
"3","2006","indirect migration background","(2c_voc) vocational maturity certificate","36","0.496372673716744","0.373878148252683","0.618867199180806"
"3","2006","indirect migration background","(3a) lower tertiary education","20","","",""
"3","2006","indirect migration background","(3b) higher tertiary education","28","","",""
"4","2006","no migration background","(0) in school","49","0.094310696280579","0.0692869376433609","0.119334454917797"
"4","2006","no migration background","(1a) inadequately completed","5","","",""
"4","2006","no migration background","(1b) general elementary school","174","0.118203404343048","0.101107699595518","0.135299109090578"
"4","2006","no migration background","(1c) basic vocational qualification","673","0.123070316024657","0.114280459214461","0.131860172834852"
"4","2006","no migration background","(2b) intermediate general qualification","53","0.0948228893646291","0.0689354607911818","0.120710317938076"
"4","2006","no migration background","(2a) intermediate vocational","517","0.112198460659332","0.103353403256969","0.121043518061695"
"4","2006","no migration background","(2c_gen) general maturity certificate","63","0.0862629545614077","0.0642875387470324","0.108238370375783"
"4","2006","no migration background","(2c_voc) vocational maturity certificate","122","0.0813461191642262","0.0663937519102928","0.0962984864181596"
"4","2006","no migration background","(3a) lower tertiary education","236","0.12013995767342","0.104689317831493","0.135590597515347"
"4","2006","no migration background","(3b) higher tertiary education","358","0.141039535533356","0.12722617927207","0.154852891794643"
"4","2006","direct migration background","(0) in school","","","",""
"4","2006","direct migration background","(1a) inadequately completed","11","","",""
"4","2006","direct migration background","(1b) general elementary school","24","","",""
"4","2006","direct migration background","(1c) basic vocational qualification","48","0.0747976395428501","0.054952300770409","0.0946429783152911"
"4","2006","direct migration background","(2b) intermediate general qualification","2","","",""
"4","2006","direct migration background","(2a) intermediate vocational","12","","",""
"4","2006","direct migration background","(2c_gen) general maturity certificate","3","","",""
"4","2006","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"4","2006","direct migration background","(3a) lower tertiary education","11","","",""
"4","2006","direct migration background","(3b) higher tertiary education","29","","",""
"4","2006","indirect migration background","(0) in school","4","","",""
"4","2006","indirect migration background","(1a) inadequately completed","","","",""
"4","2006","indirect migration background","(1b) general elementary school","6","","",""
"4","2006","indirect migration background","(1c) basic vocational qualification","4","","",""
"4","2006","indirect migration background","(2b) intermediate general qualification","5","","",""
"4","2006","indirect migration background","(2a) intermediate vocational","5","","",""
"4","2006","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"4","2006","indirect migration background","(2c_voc) vocational maturity certificate","6","","",""
"4","2006","indirect migration background","(3a) lower tertiary education","3","","",""
"4","2006","indirect migration background","(3b) higher tertiary education","7","","",""
"5","2006","no migration background","(0) in school","4","","",""
"5","2006","no migration background","(1a) inadequately completed","","","",""
"5","2006","no migration background","(1b) general elementary school","24","","",""
"5","2006","no migration background","(1c) basic vocational qualification","89","0.018548009405531","0.0149380198892755","0.0221579989217866"
"5","2006","no migration background","(2b) intermediate general qualification","6","","",""
"5","2006","no migration background","(2a) intermediate vocational","51","0.0131256929591063","0.00993605566007056","0.0163153302581419"
"5","2006","no migration background","(2c_gen) general maturity certificate","7","","",""
"5","2006","no migration background","(2c_voc) vocational maturity certificate","11","","",""
"5","2006","no migration background","(3a) lower tertiary education","27","","",""
"5","2006","no migration background","(3b) higher tertiary education","59","0.0194312770146408","0.0139531527344275","0.0249094012948541"
"5","2006","direct migration background","(0) in school","","","",""
"5","2006","direct migration background","(1a) inadequately completed","","","",""
"5","2006","direct migration background","(1b) general elementary school","1","","",""
"5","2006","direct migration background","(1c) basic vocational qualification","3","","",""
"5","2006","direct migration background","(2b) intermediate general qualification","1","","",""
"5","2006","direct migration background","(2a) intermediate vocational","1","","",""
"5","2006","direct migration background","(2c_gen) general maturity certificate","1","","",""
"5","2006","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"5","2006","direct migration background","(3a) lower tertiary education","","","",""
"5","2006","direct migration background","(3b) higher tertiary education","2","","",""
"5","2006","indirect migration background","(0) in school","1","","",""
"5","2006","indirect migration background","(1a) inadequately completed","","","",""
"5","2006","indirect migration background","(1b) general elementary school","4","","",""
"5","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"5","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"5","2006","indirect migration background","(2a) intermediate vocational","1","","",""
"5","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"5","2006","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"5","2006","indirect migration background","(3a) lower tertiary education","","","",""
"5","2006","indirect migration background","(3b) higher tertiary education","","","",""
"1","2007","no migration background","(0) in school","5","","",""
"1","2007","no migration background","(1a) inadequately completed","2","","",""
"1","2007","no migration background","(1b) general elementary school","13","","",""
"1","2007","no migration background","(1c) basic vocational qualification","36","0.00999215818727881","0.00721299206358425","0.0127713243109734"
"1","2007","no migration background","(2b) intermediate general qualification","6","","",""
"1","2007","no migration background","(2a) intermediate vocational","40","0.0119415325255133","0.00880526420747599","0.0150778008435506"
"1","2007","no migration background","(2c_gen) general maturity certificate","10","","",""
"1","2007","no migration background","(2c_voc) vocational maturity certificate","16","","",""
"1","2007","no migration background","(3a) lower tertiary education","7","","",""
"1","2007","no migration background","(3b) higher tertiary education","23","","",""
"1","2007","direct migration background","(0) in school","1","","",""
"1","2007","direct migration background","(1a) inadequately completed","4","","",""
"1","2007","direct migration background","(1b) general elementary school","15","","",""
"1","2007","direct migration background","(1c) basic vocational qualification","12","","",""
"1","2007","direct migration background","(2b) intermediate general qualification","","","",""
"1","2007","direct migration background","(2a) intermediate vocational","1","","",""
"1","2007","direct migration background","(2c_gen) general maturity certificate","5","","",""
"1","2007","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"1","2007","direct migration background","(3a) lower tertiary education","2","","",""
"1","2007","direct migration background","(3b) higher tertiary education","6","","",""
"1","2007","indirect migration background","(0) in school","3","","",""
"1","2007","indirect migration background","(1a) inadequately completed","","","",""
"1","2007","indirect migration background","(1b) general elementary school","6","","",""
"1","2007","indirect migration background","(1c) basic vocational qualification","9","","",""
"1","2007","indirect migration background","(2b) intermediate general qualification","1","","",""
"1","2007","indirect migration background","(2a) intermediate vocational","6","","",""
"1","2007","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"1","2007","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"1","2007","indirect migration background","(3a) lower tertiary education","","","",""
"1","2007","indirect migration background","(3b) higher tertiary education","","","",""
"2","2007","no migration background","(0) in school","79","0.159216077746555","0.127241872519324","0.191190282973786"
"2","2007","no migration background","(1a) inadequately completed","15","","",""
"2","2007","no migration background","(1b) general elementary school","99","0.0996064878770872","0.0827534699539115","0.116459505800263"
"2","2007","no migration background","(1c) basic vocational qualification","434","0.0855450164300707","0.0777297450681593","0.0933602877919821"
"2","2007","no migration background","(2b) intermediate general qualification","69","0.167871893922614","0.133529822801759","0.20221396504347"
"2","2007","no migration background","(2a) intermediate vocational","652","0.158532525762541","0.147986964182454","0.169078087342628"
"2","2007","no migration background","(2c_gen) general maturity certificate","95","0.149839275675693","0.12183533509637","0.177843216255016"
"2","2007","no migration background","(2c_voc) vocational maturity certificate","187","0.160637403171314","0.140191298418743","0.181083507923885"
"2","2007","no migration background","(3a) lower tertiary education","181","0.113712601464981","0.0981911712197765","0.129234031710186"
"2","2007","no migration background","(3b) higher tertiary education","326","0.148299387852576","0.133951715229628","0.162647060475524"
"2","2007","direct migration background","(0) in school","4","","",""
"2","2007","direct migration background","(1a) inadequately completed","22","","",""
"2","2007","direct migration background","(1b) general elementary school","72","0.133952153528466","0.102235159457583","0.165669147599349"
"2","2007","direct migration background","(1c) basic vocational qualification","88","0.159409942780173","0.129872566708087","0.188947318852259"
"2","2007","direct migration background","(2b) intermediate general qualification","5","","",""
"2","2007","direct migration background","(2a) intermediate vocational","33","0.263104992381613","0.191187556220145","0.33502242854308"
"2","2007","direct migration background","(2c_gen) general maturity certificate","31","0.274680826009833","0.192744890463687","0.356616761555978"
"2","2007","direct migration background","(2c_voc) vocational maturity certificate","61","0.248046565328566","0.195751642319334","0.300341488337797"
"2","2007","direct migration background","(3a) lower tertiary education","13","","",""
"2","2007","direct migration background","(3b) higher tertiary education","54","0.238156439180227","0.187442480748881","0.288870397611574"
"2","2007","indirect migration background","(0) in school","28","","",""
"2","2007","indirect migration background","(1a) inadequately completed","3","","",""
"2","2007","indirect migration background","(1b) general elementary school","32","0.215420668241865","0.137524101240355","0.293317235243376"
"2","2007","indirect migration background","(1c) basic vocational qualification","18","","",""
"2","2007","indirect migration background","(2b) intermediate general qualification","16","","",""
"2","2007","indirect migration background","(2a) intermediate vocational","35","0.329736178275981","0.249231960882097","0.410240395669865"
"2","2007","indirect migration background","(2c_gen) general maturity certificate","15","","",""
"2","2007","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"2","2007","indirect migration background","(3a) lower tertiary education","10","","",""
"2","2007","indirect migration background","(3b) higher tertiary education","10","","",""
"3","2007","no migration background","(0) in school","377","0.727015815815797","0.688083990060111","0.765947641571483"
"3","2007","no migration background","(1a) inadequately completed","63","0.742314605009048","0.647651647295878","0.836977562722218"
"3","2007","no migration background","(1b) general elementary school","917","0.741780621488512","0.717151447423545","0.766409795553479"
"3","2007","no migration background","(1c) basic vocational qualification","3758","0.762672567802071","0.750784573926498","0.774560561677644"
"3","2007","no migration background","(2b) intermediate general qualification","339","0.719616978577638","0.678343701867223","0.760890255288053"
"3","2007","no migration background","(2a) intermediate vocational","3384","0.706920055633941","0.693777795552251","0.72006231571563"
"3","2007","no migration background","(2c_gen) general maturity certificate","452","0.740916935789361","0.706540561476579","0.775293310102144"
"3","2007","no migration background","(2c_voc) vocational maturity certificate","893","0.73073385534711","0.706034652982775","0.755433057711445"
"3","2007","no migration background","(3a) lower tertiary education","1171","0.752728148369771","0.731634749188059","0.773821547551482"
"3","2007","no migration background","(3b) higher tertiary education","1611","0.684157517530091","0.665391089238035","0.702923945822146"
"3","2007","direct migration background","(0) in school","22","","",""
"3","2007","direct migration background","(1a) inadequately completed","97","0.774646493570737","0.701980674996089","0.847312312145386"
"3","2007","direct migration background","(1b) general elementary school","336","0.777386280623546","0.738647974502145","0.816124586744947"
"3","2007","direct migration background","(1c) basic vocational qualification","458","0.748485063378898","0.713474786535883","0.783495340221913"
"3","2007","direct migration background","(2b) intermediate general qualification","28","","",""
"3","2007","direct migration background","(2a) intermediate vocational","97","0.680478916167957","0.604319441075402","0.756638391260511"
"3","2007","direct migration background","(2c_gen) general maturity certificate","72","0.608591258984838","0.518998320548989","0.698184197420687"
"3","2007","direct migration background","(2c_voc) vocational maturity certificate","173","0.65195382208649","0.594273948795291","0.709633695377689"
"3","2007","direct migration background","(3a) lower tertiary education","51","0.582727490354971","0.47186517742004","0.693589803289901"
"3","2007","direct migration background","(3b) higher tertiary education","172","0.612024610814699","0.554008317578373","0.670040904051026"
"3","2007","indirect migration background","(0) in school","61","0.630400417584007","0.533335951410079","0.727464883757934"
"3","2007","indirect migration background","(1a) inadequately completed","3","","",""
"3","2007","indirect migration background","(1b) general elementary school","64","0.66338167109017","0.5738437892977","0.75291955288264"
"3","2007","indirect migration background","(1c) basic vocational qualification","99","0.718711930321756","0.642865649419096","0.794558211224416"
"3","2007","indirect migration background","(2b) intermediate general qualification","42","0.700227357199497","0.588847425265322","0.811607289133672"
"3","2007","indirect migration background","(2a) intermediate vocational","83","0.609280764097619","0.525729394536403","0.692832133658835"
"3","2007","indirect migration background","(2c_gen) general maturity certificate","60","0.754105969135454","0.659149462761532","0.849062475509376"
"3","2007","indirect migration background","(2c_voc) vocational maturity certificate","36","0.601486594384238","0.478624584004792","0.724348604763684"
"3","2007","indirect migration background","(3a) lower tertiary education","17","","",""
"3","2007","indirect migration background","(3b) higher tertiary education","40","0.652398542806905","0.527674160185275","0.777122925428535"
"4","2007","no migration background","(0) in school","36","0.0828360744134909","0.0587482633802261","0.106923885446756"
"4","2007","no migration background","(1a) inadequately completed","2","","",""
"4","2007","no migration background","(1b) general elementary school","165","0.123524118780195","0.105007420176872","0.142040817383519"
"4","2007","no migration background","(1c) basic vocational qualification","624","0.127363560672062","0.118048089895752","0.136679031448371"
"4","2007","no migration background","(2b) intermediate general qualification","39","0.0863009843684861","0.0604990749699637","0.112102893767008"
"4","2007","no migration background","(2a) intermediate vocational","475","0.107961161628344","0.0990009655830527","0.116921357673636"
"4","2007","no migration background","(2c_gen) general maturity certificate","62","0.0932919091582879","0.0704721250118806","0.116111693304695"
"4","2007","no migration background","(2c_voc) vocational maturity certificate","133","0.08954467517066","0.0736459742145003","0.10544337612682"
"4","2007","no migration background","(3a) lower tertiary education","219","0.113694144431882","0.0981738122989317","0.129214476564833"
"4","2007","no migration background","(3b) higher tertiary education","334","0.134091286837968","0.120334891955156","0.147847681720779"
"4","2007","direct migration background","(0) in school","2","","",""
"4","2007","direct migration background","(1a) inadequately completed","4","","",""
"4","2007","direct migration background","(1b) general elementary school","20","","",""
"4","2007","direct migration background","(1c) basic vocational qualification","31","0.0684293279018844","0.0480565089283851","0.0888021468753836"
"4","2007","direct migration background","(2b) intermediate general qualification","2","","",""
"4","2007","direct migration background","(2a) intermediate vocational","13","","",""
"4","2007","direct migration background","(2c_gen) general maturity certificate","6","","",""
"4","2007","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"4","2007","direct migration background","(3a) lower tertiary education","9","","",""
"4","2007","direct migration background","(3b) higher tertiary education","37","0.113859930856761","0.0760417973357053","0.151678064377817"
"4","2007","indirect migration background","(0) in school","3","","",""
"4","2007","indirect migration background","(1a) inadequately completed","","","",""
"4","2007","indirect migration background","(1b) general elementary school","5","","",""
"4","2007","indirect migration background","(1c) basic vocational qualification","8","","",""
"4","2007","indirect migration background","(2b) intermediate general qualification","6","","",""
"4","2007","indirect migration background","(2a) intermediate vocational","7","","",""
"4","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"4","2007","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"4","2007","indirect migration background","(3a) lower tertiary education","3","","",""
"4","2007","indirect migration background","(3b) higher tertiary education","6","","",""
"5","2007","no migration background","(0) in school","6","","",""
"5","2007","no migration background","(1a) inadequately completed","","","",""
"5","2007","no migration background","(1b) general elementary school","19","","",""
"5","2007","no migration background","(1c) basic vocational qualification","68","0.0144266969085181","0.0110947853966856","0.0177586084203505"
"5","2007","no migration background","(2b) intermediate general qualification","2","","",""
"5","2007","no migration background","(2a) intermediate vocational","57","0.0146447244496607","0.0111763268168029","0.0181131220825186"
"5","2007","no migration background","(2c_gen) general maturity certificate","5","","",""
"5","2007","no migration background","(2c_voc) vocational maturity certificate","10","","",""
"5","2007","no migration background","(3a) lower tertiary education","29","","",""
"5","2007","no migration background","(3b) higher tertiary education","63","0.0218398030689725","0.0159391829996979","0.0277404231382471"
"5","2007","direct migration background","(0) in school","","","",""
"5","2007","direct migration background","(1a) inadequately completed","","","",""
"5","2007","direct migration background","(1b) general elementary school","","","",""
"5","2007","direct migration background","(1c) basic vocational qualification","1","","",""
"5","2007","direct migration background","(2b) intermediate general qualification","1","","",""
"5","2007","direct migration background","(2a) intermediate vocational","","","",""
"5","2007","direct migration background","(2c_gen) general maturity certificate","","","",""
"5","2007","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"5","2007","direct migration background","(3a) lower tertiary education","1","","",""
"5","2007","direct migration background","(3b) higher tertiary education","2","","",""
"5","2007","indirect migration background","(0) in school","","","",""
"5","2007","indirect migration background","(1a) inadequately completed","","","",""
"5","2007","indirect migration background","(1b) general elementary school","","","",""
"5","2007","indirect migration background","(1c) basic vocational qualification","1","","",""
"5","2007","indirect migration background","(2b) intermediate general qualification","","","",""
"5","2007","indirect migration background","(2a) intermediate vocational","","","",""
"5","2007","indirect migration background","(2c_gen) general maturity certificate","","","",""
"5","2007","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"5","2007","indirect migration background","(3a) lower tertiary education","","","",""
"5","2007","indirect migration background","(3b) higher tertiary education","","","",""
"1","2008","no migration background","(0) in school","5","","",""
"1","2008","no migration background","(1a) inadequately completed","2","","",""
"1","2008","no migration background","(1b) general elementary school","9","","",""
"1","2008","no migration background","(1c) basic vocational qualification","35","0.00834485050589964","0.00571747050439455","0.0109722305074047"
"1","2008","no migration background","(2b) intermediate general qualification","3","","",""
"1","2008","no migration background","(2a) intermediate vocational","40","0.0125237455327947","0.00923412140151491","0.0158133696640745"
"1","2008","no migration background","(2c_gen) general maturity certificate","7","","",""
"1","2008","no migration background","(2c_voc) vocational maturity certificate","12","","",""
"1","2008","no migration background","(3a) lower tertiary education","4","","",""
"1","2008","no migration background","(3b) higher tertiary education","19","","",""
"1","2008","direct migration background","(0) in school","","","",""
"1","2008","direct migration background","(1a) inadequately completed","4","","",""
"1","2008","direct migration background","(1b) general elementary school","13","","",""
"1","2008","direct migration background","(1c) basic vocational qualification","16","","",""
"1","2008","direct migration background","(2b) intermediate general qualification","1","","",""
"1","2008","direct migration background","(2a) intermediate vocational","2","","",""
"1","2008","direct migration background","(2c_gen) general maturity certificate","3","","",""
"1","2008","direct migration background","(2c_voc) vocational maturity certificate","4","","",""
"1","2008","direct migration background","(3a) lower tertiary education","","","",""
"1","2008","direct migration background","(3b) higher tertiary education","5","","",""
"1","2008","indirect migration background","(0) in school","6","","",""
"1","2008","indirect migration background","(1a) inadequately completed","","","",""
"1","2008","indirect migration background","(1b) general elementary school","4","","",""
"1","2008","indirect migration background","(1c) basic vocational qualification","4","","",""
"1","2008","indirect migration background","(2b) intermediate general qualification","3","","",""
"1","2008","indirect migration background","(2a) intermediate vocational","6","","",""
"1","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1","2008","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"1","2008","indirect migration background","(3a) lower tertiary education","1","","",""
"1","2008","indirect migration background","(3b) higher tertiary education","","","",""
"2","2008","no migration background","(0) in school","73","0.140972554333","0.108530543824268","0.173414564841731"
"2","2008","no migration background","(1a) inadequately completed","10","","",""
"2","2008","no migration background","(1b) general elementary school","80","0.0838928904415113","0.0675693666517072","0.100216414231315"
"2","2008","no migration background","(1c) basic vocational qualification","363","0.0771280629350033","0.0694223964881907","0.0848337293818159"
"2","2008","no migration background","(2b) intermediate general qualification","68","0.193124908662234","0.155007639133163","0.231242178191305"
"2","2008","no migration background","(2a) intermediate vocational","589","0.153893490420759","0.143219213289145","0.164567767552372"
"2","2008","no migration background","(2c_gen) general maturity certificate","100","0.187955651294705","0.155627249979883","0.220284052609527"
"2","2008","no migration background","(2c_voc) vocational maturity certificate","188","0.162769767099886","0.141470997825529","0.184068536374243"
"2","2008","no migration background","(3a) lower tertiary education","160","0.120052547422182","0.103877101903527","0.136227992940838"
"2","2008","no migration background","(3b) higher tertiary education","304","0.170969252972347","0.155413137509114","0.18652536843558"
"2","2008","direct migration background","(0) in school","1","","",""
"2","2008","direct migration background","(1a) inadequately completed","18","","",""
"2","2008","direct migration background","(1b) general elementary school","63","0.145870587311934","0.111279532950383","0.180461641673484"
"2","2008","direct migration background","(1c) basic vocational qualification","81","0.179780330199332","0.146775112926156","0.212785547472507"
"2","2008","direct migration background","(2b) intermediate general qualification","5","","",""
"2","2008","direct migration background","(2a) intermediate vocational","29","","",""
"2","2008","direct migration background","(2c_gen) general maturity certificate","21","","",""
"2","2008","direct migration background","(2c_voc) vocational maturity certificate","43","0.202710814597372","0.151849349490423","0.253572279704321"
"2","2008","direct migration background","(3a) lower tertiary education","10","","",""
"2","2008","direct migration background","(3b) higher tertiary education","53","0.284848502025339","0.22774687717507","0.341950126875609"
"2","2008","indirect migration background","(0) in school","21","","",""
"2","2008","indirect migration background","(1a) inadequately completed","1","","",""
"2","2008","indirect migration background","(1b) general elementary school","17","","",""
"2","2008","indirect migration background","(1c) basic vocational qualification","30","0.233128466925176","0.161269456412279","0.304987477438074"
"2","2008","indirect migration background","(2b) intermediate general qualification","15","","",""
"2","2008","indirect migration background","(2a) intermediate vocational","36","0.290749049795767","0.210821525049854","0.37067657454168"
"2","2008","indirect migration background","(2c_gen) general maturity certificate","19","","",""
"2","2008","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"2","2008","indirect migration background","(3a) lower tertiary education","5","","",""
"2","2008","indirect migration background","(3b) higher tertiary education","10","","",""
"3","2008","no migration background","(0) in school","314","0.725321232430167","0.683709605436837","0.766932859423496"
"3","2008","no migration background","(1a) inadequately completed","57","0.78563342824956","0.690841719701355","0.880425136797764"
"3","2008","no migration background","(1b) general elementary school","849","0.767107256232891","0.742219586496844","0.791994925968937"
"3","2008","no migration background","(1c) basic vocational qualification","3507","0.763236184670725","0.750958388629843","0.775513980711606"
"3","2008","no migration background","(2b) intermediate general qualification","296","0.639874527810191","0.593521958240314","0.686227097380068"
"3","2008","no migration background","(2a) intermediate vocational","3211","0.69840911651992","0.684832864682036","0.711985368357804"
"3","2008","no migration background","(2c_gen) general maturity certificate","394","0.680229161574167","0.641635701978036","0.718822621170297"
"3","2008","no migration background","(2c_voc) vocational maturity certificate","817","0.711623992121117","0.685487335021241","0.737760649220993"
"3","2008","no migration background","(3a) lower tertiary education","1132","0.726965211822862","0.704793052068884","0.74913737157684"
"3","2008","no migration background","(3b) higher tertiary education","1545","0.657614180742624","0.638007670466413","0.677220691018834"
"3","2008","direct migration background","(0) in school","12","","",""
"3","2008","direct migration background","(1a) inadequately completed","86","0.733159645932843","0.650876358958242","0.815442932907444"
"3","2008","direct migration background","(1b) general elementary school","305","0.742201669376293","0.69933506239791","0.785068276354676"
"3","2008","direct migration background","(1c) basic vocational qualification","385","0.691729424454411","0.652039471806529","0.731419377102293"
"3","2008","direct migration background","(2b) intermediate general qualification","24","","",""
"3","2008","direct migration background","(2a) intermediate vocational","92","0.635217626000758","0.554016995831962","0.716418256169555"
"3","2008","direct migration background","(2c_gen) general maturity certificate","74","0.7619191492892","0.678856824654537","0.844981473923862"
"3","2008","direct migration background","(2c_voc) vocational maturity certificate","174","0.674830471853741","0.615565957078367","0.734094986629115"
"3","2008","direct migration background","(3a) lower tertiary education","56","0.669135481070298","0.561198867321525","0.777072094819072"
"3","2008","direct migration background","(3b) higher tertiary education","152","0.571191260713437","0.508578181659306","0.633804339767569"
"3","2008","indirect migration background","(0) in school","68","0.657343571045051","0.563379742157114","0.751307399932988"
"3","2008","indirect migration background","(1a) inadequately completed","6","","",""
"3","2008","indirect migration background","(1b) general elementary school","79","0.828627807986518","0.756204001134452","0.901051614838585"
"3","2008","indirect migration background","(1c) basic vocational qualification","93","0.699548604285309","0.62163409663406","0.777463111936559"
"3","2008","indirect migration background","(2b) intermediate general qualification","49","0.585510524890511","0.469272652422624","0.701748397358399"
"3","2008","indirect migration background","(2a) intermediate vocational","78","0.648693824202144","0.564670468483312","0.732717179920976"
"3","2008","indirect migration background","(2c_gen) general maturity certificate","54","0.71426894180819","0.613364023208997","0.815173860407384"
"3","2008","indirect migration background","(2c_voc) vocational maturity certificate","35","0.678101597113631","0.551116365979217","0.805086828248044"
"3","2008","indirect migration background","(3a) lower tertiary education","16","","",""
"3","2008","indirect migration background","(3b) higher tertiary education","43","0.765158029875981","0.659642672564792","0.870673387187171"
"4","2008","no migration background","(0) in school","48","0.106235652086284","0.077509092662554","0.134962211510013"
"4","2008","no migration background","(1a) inadequately completed","3","","",""
"4","2008","no migration background","(1b) general elementary school","143","0.119545331646386","0.100442487973273","0.138648175319498"
"4","2008","no migration background","(1c) basic vocational qualification","602","0.131018805753497","0.121273279832422","0.140764331674573"
"4","2008","no migration background","(2b) intermediate general qualification","40","0.137480786090988","0.104229773486715","0.170731798695262"
"4","2008","no migration background","(2a) intermediate vocational","477","0.113147010188489","0.103776501030774","0.122517519346203"
"4","2008","no migration background","(2c_gen) general maturity certificate","52","0.0925257097042054","0.0685475947567909","0.11650382465162"
"4","2008","no migration background","(2c_voc) vocational maturity certificate","128","0.10512386298798","0.0874277734933119","0.122819952482649"
"4","2008","no migration background","(3a) lower tertiary education","227","0.132169441761699","0.115314580221136","0.149024303302262"
