"plj0047","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2014","16-34 y.","Full Time","1313","0.551411741182666","0.531758123965775","0.571065358399558","2"
"Some worries","2014","16-34 y.","Part Time","1104","0.526898608307979","0.505730284585189","0.548066932030768","2"
"Some worries","2014","16-34 y.","Not Working","921","0.468312063649253","0.44613600486715","0.490488122431356","2"
"Some worries","2014","66 and older","Part Time","223","0.580933261040497","0.532151605708718","0.629714916372276","2"
"Some worries","2014","66 and older","Full Time","49","0.696987236041837","0.596906969004594","0.79706750307908","2"
"Some worries","2014","66 and older","Not Working","2484","0.544589655626645","0.530011591341108","0.559167719912182","2"
"Some worries","2014","35-65 y.","Not Working","1487","0.530281374778552","0.512034991787708","0.548527757769395","2"
"Some worries","2014","35-65 y.","Full Time","4451","0.573066281342414","0.561985812178847","0.58414675050598","2"
"Some worries","2014","35-65 y.","Part Time","2837","0.568581228191304","0.554850431306335","0.582312025076272","2"
"Big worries","2015","66 and older","Not Working","1468","0.334889394660262","0.320949118352662","0.348829670967861","1"
"Big worries","2015","66 and older","Part Time","162","0.361632598414755","0.316060052598659","0.407205144230851","1"
"Big worries","2015","66 and older","Full Time","37","0.456679599419245","0.350785334497694","0.562573864340797","1"
"Big worries","2015","35-65 y.","Not Working","1000","0.358639506175664","0.342087013744928","0.3751919986064","1"
"Big worries","2015","35-65 y.","Part Time","1671","0.348050137192657","0.334479262433423","0.361621011951891","1"
"Big worries","2015","35-65 y.","Full Time","2354","0.33675674828322","0.325838149357814","0.347675347208625","1"
"Big worries","2015","16-34 y.","Not Working","687","0.32062937088853","0.302493242873267","0.338765498903793","1"
"Big worries","2015","16-34 y.","Part Time","648","0.345929562783884","0.324680546799699","0.367178578768068","1"
"Big worries","2015","16-34 y.","Full Time","660","0.293323383354092","0.274242107814755","0.312404658893429","1"
"No worries","2015","16-34 y.","Part Time","331","0.171517393807488","0.154677920413681","0.188356867201295","3"
"No worries","2015","16-34 y.","Not Working","772","0.242446119067014","0.225792680491666","0.259099557642362","3"
"No worries","2015","35-65 y.","Full Time","1026","0.137382099210828","0.12942881235151","0.145335386070146","3"
"No worries","2015","35-65 y.","Part Time","572","0.119505621825364","0.110264231782734","0.128747011867993","3"
"No worries","2015","35-65 y.","Not Working","775","0.208186180703507","0.194173516363523","0.22219884504349","3"
"No worries","2015","66 and older","Full Time","7","","","","3"
"No worries","2015","66 and older","Part Time","44","0.0849055888032678","0.0584671842333984","0.111343993373137","3"
"No worries","2015","66 and older","Not Working","691","0.159064536233531","0.148261601208429","0.169867471258633","3"
"No worries","2015","16-34 y.","Full Time","471","0.202474243913396","0.18563273687268","0.219315750954112","3"
"Some worries","2015","16-34 y.","Part Time","946","0.482553043408628","0.460230782906053","0.504875303911203","2"
"Some worries","2015","16-34 y.","Full Time","1056","0.504202372732512","0.483247821512035","0.525156923952988","2"
"Some worries","2015","16-34 y.","Not Working","1085","0.436924510044456","0.41765032371246","0.456198696376452","2"
"Some worries","2015","66 and older","Not Working","2244","0.506046069106207","0.491278398423414","0.520813739789001","2"
"Some worries","2015","66 and older","Full Time","41","0.502075492724876","0.395782437368945","0.608368548080807","2"
"Some worries","2015","66 and older","Part Time","221","0.553461812781977","0.506309034524555","0.600614591039399","2"
"Some worries","2015","35-65 y.","Not Working","1450","0.433174313120829","0.416072610875994","0.450276015365665","2"
"Some worries","2015","35-65 y.","Full Time","3817","0.525861152505952","0.514325008891319","0.537397296120586","2"
"Some worries","2015","35-65 y.","Part Time","2490","0.532444240981979","0.518229674759312","0.546658807204646","2"
"Big worries","2016","66 and older","Not Working","2000","0.457536911730489","0.442599346703429","0.47247447675755","1"
"Big worries","2016","66 and older","Part Time","223","0.517738215770343","0.469488360092284","0.565988071448402","1"
"Big worries","2016","66 and older","Full Time","34","0.425786408252804","0.322477116074087","0.529095700431522","1"
"Big worries","2016","35-65 y.","Not Working","1200","0.445096509457952","0.430003480311292","0.460189538604611","1"
"Big worries","2016","35-65 y.","Part Time","2296","0.506471215627826","0.492020237781126","0.520922193474526","1"
"Big worries","2016","35-65 y.","Full Time","3286","0.481424615429805","0.469670880792479","0.49317835006713","1"
"Big worries","2016","16-34 y.","Not Working","892","0.423685795602712","0.408450345829539","0.438921245375885","1"
"Big worries","2016","16-34 y.","Part Time","894","0.466496781894148","0.444245768153594","0.488747795634702","1"
"Big worries","2016","16-34 y.","Full Time","883","0.412323682654363","0.391409036852532","0.433238328456193","1"
"No worries","2016","16-34 y.","Full Time","341","0.169580242494687","0.153636189033347","0.185524295956028","3"
"No worries","2016","16-34 y.","Part Time","243","0.132669117007948","0.117539278979326","0.14779895503657","3"
"No worries","2016","16-34 y.","Not Working","1933","0.184136456649845","0.172186060001755","0.196086853297936","3"
"No worries","2016","35-65 y.","Full Time","672","0.0940420006474689","0.0871757326838903","0.100908268611048","3"
"No worries","2016","35-65 y.","Part Time","390","0.083848513762431","0.0758373624010304","0.0918596651238316","3"
"No worries","2016","35-65 y.","Not Working","1713","0.153103362977987","0.142167623451047","0.164039102504927","3"
"No worries","2016","66 and older","Full Time","16","","","","3"
"No worries","2016","66 and older","Part Time","44","0.113791360562041","0.0831278328020116","0.14445488832207","3"
"No worries","2016","66 and older","Not Working","481","0.110966881881303","0.101549345518963","0.120384418243643","3"
"Some worries","2016","16-34 y.","Full Time","904","0.41809607485095","0.397139226645749","0.439052923056152","2"
"Some worries","2016","16-34 y.","Part Time","794","0.400834101097904","0.378975979927633","0.422692222268175","2"
"Some worries","2016","66 and older","Part Time","145","0.368470423667616","0.321890620697158","0.415050226638074","2"
"Some worries","2016","66 and older","Full Time","38","0.401734156819413","0.299305084743901","0.504163228894925","2"
"Some worries","2016","66 and older","Not Working","1792","0.431496206388208","0.416645851955129","0.446346560821286","2"
"Some worries","2016","16-34 y.","Not Working","1216","0.392177747747443","0.377124388104791","0.407231107390094","2"
"Some worries","2016","35-65 y.","Not Working","1252","0.401800127564061","0.386911016094602","0.416689239033521","2"
"Some worries","2016","35-65 y.","Part Time","1912","0.409680270609743","0.395465829730275","0.42389471148921","2"
"Some worries","2016","35-65 y.","Full Time","2984","0.424533383922727","0.412906274027318","0.436160493818135","2"
"Big worries","2017","66 and older","Not Working","1819","0.405604406060721","0.391150396150656","0.420058415970785","1"
"Big worries","2017","66 and older","Part Time","253","0.487654279156","0.444315645278732","0.530992913033269","1"
"Big worries","2017","66 and older","Full Time","41","0.566228008141126","0.463265404797517","0.669190611484736","1"
"Big worries","2017","35-65 y.","Not Working","1157","0.419167873503685","0.404871549155675","0.433464197851694","1"
"Big worries","2017","35-65 y.","Part Time","2179","0.453076064940999","0.43948853038626","0.466663599495739","1"
"Big worries","2017","35-65 y.","Full Time","3109","0.4064987555039","0.395637997384787","0.417359513623012","1"
"Big worries","2017","16-34 y.","Not Working","947","0.405497997735104","0.391571804374008","0.4194241910962","1"
"Big worries","2017","16-34 y.","Part Time","826","0.392173427841006","0.371385483956593","0.412961371725419","1"
"Big worries","2017","16-34 y.","Full Time","916","0.384065652246744","0.364915713630696","0.403215590862793","1"
"No worries","2017","16-34 y.","Full Time","386","0.135700032643033","0.122216004062793","0.149184061223273","3"
"No worries","2017","16-34 y.","Part Time","330","0.139206108923075","0.124467335318534","0.153944882527616","3"
"No worries","2017","16-34 y.","Not Working","2516","0.214038717650785","0.20240527777855","0.22567215752302","3"
"No worries","2017","35-65 y.","Full Time","856","0.106921026487653","0.100088265857799","0.113753787117508","3"
"No worries","2017","35-65 y.","Part Time","530","0.096334595013149","0.0882810590398813","0.104388130986417","3"
"No worries","2017","35-65 y.","Not Working","2024","0.163023073572638","0.152320545777619","0.173725601367658","3"
"No worries","2017","66 and older","Full Time","7","","","","3"
"No worries","2017","66 and older","Part Time","46","0.100610770480874","0.0745292011373793","0.126692339824369","3"
"No worries","2017","66 and older","Not Working","515","0.12113148641181","0.111526655992395","0.130736316831225","3"
"Some worries","2017","16-34 y.","Full Time","1176","0.480234315110222","0.460563251780295","0.499905378440149","2"
"Some worries","2017","16-34 y.","Part Time","963","0.468620463235919","0.44737355950623","0.489867366965608","2"
"Some worries","2017","66 and older","Full Time","41","0.3783885223368","0.277630049282785","0.479146995390814","2"
"Some worries","2017","66 and older","Not Working","2099","0.473264107527469","0.458566472251116","0.487961742803822","2"
"Some worries","2017","66 and older","Part Time","212","0.411734950363125","0.369063929683154","0.454405971043096","2"
"Some worries","2017","35-65 y.","Not Working","1395","0.417809052923677","0.403519233852619","0.432098871994734","2"
"Some worries","2017","16-34 y.","Not Working","1312","0.380463284614111","0.366692734058346","0.394233835169875","2"
"Some worries","2017","35-65 y.","Part Time","2447","0.450589340045852","0.437008374920295","0.464170305171408","2"
"Some worries","2017","35-65 y.","Full Time","3892","0.486580218008447","0.475528412392387","0.497632023624506","2"
"Big worries","2018","66 and older","Not Working","1485","0.322682062271811","0.308943243261155","0.336420881282467","1"
"Big worries","2018","66 and older","Part Time","182","0.327415600256719","0.287236007873029","0.367595192640409","1"
"Big worries","2018","66 and older","Full Time","33","0.367024513000255","0.268533827838334","0.465515198162176","1"
"Big worries","2018","35-65 y.","Not Working","1001","0.376223352226814","0.361218266289927","0.391228438163701","1"
"Big worries","2018","35-65 y.","Part Time","1767","0.380834967606108","0.367422151413031","0.394247783799185","1"
"Big worries","2018","35-65 y.","Full Time","2396","0.322404086289705","0.311831734223444","0.332976438355966","1"
"Big worries","2018","16-34 y.","Not Working","737","0.304597405470384","0.289434268329149","0.319760542611619","1"
"Big worries","2018","16-34 y.","Part Time","760","0.347644959011425","0.328250003265243","0.367039914757608","1"
"Big worries","2018","16-34 y.","Full Time","689","0.305652611837634","0.287388441496354","0.323916782178914","1"
"No worries","2018","16-34 y.","Full Time","471","0.170696100315826","0.155779627404982","0.18561257322667","3"
"No worries","2018","16-34 y.","Part Time","467","0.160562155996503","0.145610314610005","0.175513997383001","3"
"No worries","2018","16-34 y.","Not Working","1542","0.218337920170883","0.204727174585536","0.23194866575623","3"
"No worries","2018","35-65 y.","Full Time","1028","0.127804402474733","0.120252335874717","0.135356469074749","3"
"No worries","2018","35-65 y.","Part Time","653","0.113091417586802","0.104343541829672","0.121839293343933","3"
"No worries","2018","35-65 y.","Not Working","1576","0.171466486389654","0.159791786620083","0.183141186159224","3"
"No worries","2018","66 and older","Full Time","10","","","","3"
"No worries","2018","66 and older","Part Time","54","0.12617028041012","0.0977404422577235","0.154600118562516","3"
"No worries","2018","66 and older","Not Working","650","0.146988874420574","0.136582839435533","0.157394909405615","3"
"Some worries","2018","16-34 y.","Full Time","1284","0.52365128784654","0.503850563587471","0.543452012105609","2"
"Some worries","2018","16-34 y.","Part Time","1089","0.491792884992071","0.47143229752414","0.512153472460003","2"
"Some worries","2018","66 and older","Not Working","2313","0.530329063307615","0.515662267045017","0.544995859570212","2"
"Some worries","2018","66 and older","Part Time","288","0.546414119333161","0.503788258014357","0.589039980651966","2"
"Some worries","2018","66 and older","Full Time","49","0.497247243764588","0.39507860674725","0.599415880781926","2"
"Some worries","2018","35-65 y.","Not Working","1427","0.452310161383532","0.436893633576395","0.46772668919067","2"
"Some worries","2018","35-65 y.","Part Time","2615","0.50607361480709","0.492263848978149","0.51988338063603","2"
"Some worries","2018","16-34 y.","Not Working","1260","0.477064674358733","0.460608820207098","0.493520528510369","2"
"Some worries","2018","35-65 y.","Full Time","4084","0.549791511235562","0.538537902442194","0.56104512002893","2"
"Big worries","2019","66 and older","Not Working","1645","0.359251021445312","0.34509395383267","0.373408089057955","1"
"Big worries","2019","66 and older","Part Time","268","0.406497392818682","0.367487061171808","0.445507724465555","1"
"Big worries","2019","66 and older","Full Time","86","0.361626740792742","0.299260684922188","0.423992796663296","1"
"Big worries","2019","35-65 y.","Not Working","1056","0.411281680010913","0.395636529323471","0.426926830698354","1"
"Big worries","2019","35-65 y.","Part Time","1873","0.384326671699299","0.370796170099122","0.397857173299476","1"
"Big worries","2019","35-65 y.","Full Time","3041","0.365033160126448","0.354635596086825","0.375430724166071","1"
"Big worries","2019","16-34 y.","Not Working","677","0.366802587713902","0.348932748239516","0.384672427188287","1"
"Big worries","2019","16-34 y.","Part Time","818","0.409224351905958","0.38846487140659","0.429983832405327","1"
"Big worries","2019","16-34 y.","Full Time","758","0.311158634534421","0.292444389377963","0.32987287969088","1"
"No worries","2019","16-34 y.","Full Time","468","0.163822964515777","0.148862045062789","0.178783883968765","3"
"No worries","2019","16-34 y.","Part Time","448","0.148065130217597","0.133069868592092","0.163060391843102","3"
"No worries","2019","16-34 y.","Not Working","1171","0.209777366688552","0.194680426408446","0.224874306968658","3"
"No worries","2019","35-65 y.","Full Time","998","0.107606733259458","0.100914242379146","0.114299224139769","3"
"No worries","2019","35-65 y.","Part Time","619","0.110518279700586","0.101797124075134","0.119239435326039","3"
"No worries","2019","35-65 y.","Not Working","1428","0.148921692677023","0.137602380560917","0.160241004793129","3"
"No worries","2019","66 and older","Full Time","28","","","","3"
"No worries","2019","66 and older","Part Time","63","0.165883980658496","0.136340959881406","0.195427001435585","3"
"No worries","2019","66 and older","Not Working","606","0.138437941428293","0.128247307801646","0.148628575054939","3"
"Some worries","2019","16-34 y.","Full Time","1125","0.525018400949802","0.504832532831042","0.545204269068561","2"
"Some worries","2019","16-34 y.","Part Time","889","0.442710517876445","0.421739244720547","0.463681791032342","2"
"Some worries","2019","66 and older","Not Working","2161","0.502311037126395","0.487557515270513","0.517064558982277","2"
"Some worries","2019","66 and older","Full Time","114","0.424962763979354","0.360796893471026","0.489128634487682","2"
"Some worries","2019","66 and older","Part Time","278","0.427618626522823","0.388326050866708","0.466911202178938","2"
"Some worries","2019","35-65 y.","Not Working","1316","0.439796627312064","0.424014879486792","0.455578375137337","2"
"Some worries","2019","35-65 y.","Part Time","2473","0.505155048600115","0.491247986774353","0.519062110425877","2"
"Some worries","2019","16-34 y.","Not Working","946","0.423420045597546","0.405098995293496","0.441741095901597","2"
"Some worries","2019","35-65 y.","Full Time","4197","0.527360106614095","0.516577872767826","0.538142340460364","2"
