"plj0589","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Never","2013","Saxony-Anhalt","college entrance qualification","130","0.585129000795356","0.519270595333117","0.650987406257596"
"Never","2013","Saxony-Anhalt","Other degree","","","",""
"Never","2013","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","2013","Thuringia","lower secondary degree","142","0.470475883370885","0.411697212435755","0.529254554306014"
"Never","2013","Thuringia","secondary school degree","219","0.49467635372165","0.448987047733231","0.540365659710069"
"Never","2013","Thuringia","college entrance qualification","124","0.481661713506053","0.414401557843863","0.548921869168242"
"Never","2013","Thuringia","Other degree","","","",""
"Never","2013","Thuringia","no degree/no degree yet","","","",""
"Very often","2014","Schleswig-Holstein","lower secondary degree","","","",""
"Very often","2014","Schleswig-Holstein","secondary school degree","","","",""
"Very often","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Very often","2014","Schleswig-Holstein","Other degree","","","",""
"Very often","2014","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very often","2014","Hamburg","lower secondary degree","","","",""
"Very often","2014","Hamburg","secondary school degree","","","",""
"Very often","2014","Hamburg","college entrance qualification","","","",""
"Very often","2014","Hamburg","Other degree","","","",""
"Very often","2014","Hamburg","no degree/no degree yet","","","",""
"Very often","2014","Lower Saxony","lower secondary degree","","","",""
"Very often","2014","Lower Saxony","secondary school degree","","","",""
"Very often","2014","Lower Saxony","college entrance qualification","","","",""
"Very often","2014","Lower Saxony","Other degree","","","",""
"Very often","2014","Lower Saxony","no degree/no degree yet","","","",""
"Very often","2014","Bremen","lower secondary degree","","","",""
"Very often","2014","Bremen","secondary school degree","","","",""
"Very often","2014","Bremen","college entrance qualification","","","",""
"Very often","2014","Bremen","Other degree","","","",""
"Very often","2014","Bremen","no degree/no degree yet","","","",""
"Very often","2014","North Rhine-Westphalia","lower secondary degree","","","",""
"Very often","2014","North Rhine-Westphalia","secondary school degree","","","",""
"Very often","2014","North Rhine-Westphalia","college entrance qualification","","","",""
"Very often","2014","North Rhine-Westphalia","Other degree","","","",""
"Very often","2014","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Very often","2014","Hesse","lower secondary degree","","","",""
"Very often","2014","Hesse","secondary school degree","","","",""
"Very often","2014","Hesse","college entrance qualification","","","",""
"Very often","2014","Hesse","Other degree","","","",""
"Very often","2014","Hesse","no degree/no degree yet","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Very often","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Very often","2014","Baden-Württemberg","lower secondary degree","","","",""
"Very often","2014","Baden-Württemberg","secondary school degree","","","",""
"Very often","2014","Baden-Württemberg","college entrance qualification","","","",""
"Very often","2014","Baden-Württemberg","Other degree","","","",""
"Very often","2014","Baden-Württemberg","no degree/no degree yet","","","",""
"Very often","2014","Bavaria","lower secondary degree","","","",""
"Very often","2014","Bavaria","secondary school degree","","","",""
"Very often","2014","Bavaria","college entrance qualification","","","",""
"Very often","2014","Bavaria","Other degree","","","",""
"Very often","2014","Bavaria","no degree/no degree yet","","","",""
"Very often","2014","Berlin","lower secondary degree","","","",""
"Very often","2014","Berlin","secondary school degree","","","",""
"Very often","2014","Berlin","college entrance qualification","","","",""
"Very often","2014","Berlin","Other degree","","","",""
"Very often","2014","Berlin","no degree/no degree yet","","","",""
"Very often","2014","Brandenburg","lower secondary degree","","","",""
"Very often","2014","Brandenburg","secondary school degree","","","",""
"Very often","2014","Brandenburg","college entrance qualification","","","",""
"Very often","2014","Brandenburg","Other degree","","","",""
"Very often","2014","Brandenburg","no degree/no degree yet","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very often","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very often","2014","Saxony","lower secondary degree","","","",""
"Very often","2014","Saxony","secondary school degree","","","",""
"Very often","2014","Saxony","college entrance qualification","","","",""
"Very often","2014","Saxony","Other degree","","","",""
"Very often","2014","Saxony","no degree/no degree yet","","","",""
"Very often","2014","Saxony-Anhalt","lower secondary degree","","","",""
"Very often","2014","Saxony-Anhalt","secondary school degree","","","",""
"Very often","2014","Saxony-Anhalt","college entrance qualification","","","",""
"Very often","2014","Saxony-Anhalt","Other degree","","","",""
"Very often","2014","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very often","2014","Thuringia","lower secondary degree","","","",""
"Very often","2014","Thuringia","secondary school degree","","","",""
"Very often","2014","Thuringia","college entrance qualification","","","",""
"Very often","2014","Thuringia","Other degree","","","",""
"Very often","2014","Thuringia","no degree/no degree yet","","","",""
"Often","2014","Schleswig-Holstein","lower secondary degree","","","",""
"Often","2014","Schleswig-Holstein","secondary school degree","","","",""
"Often","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Often","2014","Schleswig-Holstein","Other degree","","","",""
"Often","2014","Schleswig-Holstein","no degree/no degree yet","","","",""
"Often","2014","Hamburg","lower secondary degree","","","",""
"Often","2014","Hamburg","secondary school degree","","","",""
"Often","2014","Hamburg","college entrance qualification","","","",""
"Often","2014","Hamburg","Other degree","","","",""
"Often","2014","Hamburg","no degree/no degree yet","","","",""
"Often","2014","Lower Saxony","lower secondary degree","","","",""
"Often","2014","Lower Saxony","secondary school degree","","","",""
"Often","2014","Lower Saxony","college entrance qualification","","","",""
"Often","2014","Lower Saxony","Other degree","","","",""
"Often","2014","Lower Saxony","no degree/no degree yet","","","",""
"Often","2014","Bremen","lower secondary degree","","","",""
"Often","2014","Bremen","secondary school degree","","","",""
"Often","2014","Bremen","college entrance qualification","","","",""
"Often","2014","Bremen","Other degree","","","",""
"Often","2014","Bremen","no degree/no degree yet","","","",""
"Often","2014","North Rhine-Westphalia","lower secondary degree","","","",""
"Often","2014","North Rhine-Westphalia","secondary school degree","","","",""
"Often","2014","North Rhine-Westphalia","college entrance qualification","","","",""
"Often","2014","North Rhine-Westphalia","Other degree","","","",""
"Often","2014","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Often","2014","Hesse","lower secondary degree","","","",""
"Often","2014","Hesse","secondary school degree","","","",""
"Often","2014","Hesse","college entrance qualification","","","",""
"Often","2014","Hesse","Other degree","","","",""
"Often","2014","Hesse","no degree/no degree yet","","","",""
"Often","2014","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Often","2014","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Often","2014","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Often","2014","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Often","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Often","2014","Baden-Württemberg","lower secondary degree","","","",""
"Often","2014","Baden-Württemberg","secondary school degree","","","",""
"Often","2014","Baden-Württemberg","college entrance qualification","","","",""
"Often","2014","Baden-Württemberg","Other degree","","","",""
"Often","2014","Baden-Württemberg","no degree/no degree yet","","","",""
"Often","2014","Bavaria","lower secondary degree","","","",""
"Often","2014","Bavaria","secondary school degree","","","",""
"Often","2014","Bavaria","college entrance qualification","","","",""
"Often","2014","Bavaria","Other degree","","","",""
"Often","2014","Bavaria","no degree/no degree yet","","","",""
"Often","2014","Berlin","lower secondary degree","","","",""
"Often","2014","Berlin","secondary school degree","","","",""
"Often","2014","Berlin","college entrance qualification","","","",""
"Often","2014","Berlin","Other degree","","","",""
"Often","2014","Berlin","no degree/no degree yet","","","",""
"Often","2014","Brandenburg","lower secondary degree","","","",""
"Often","2014","Brandenburg","secondary school degree","","","",""
"Often","2014","Brandenburg","college entrance qualification","","","",""
"Often","2014","Brandenburg","Other degree","","","",""
"Often","2014","Brandenburg","no degree/no degree yet","","","",""
"Often","2014","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Often","2014","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Often","2014","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Often","2014","Mecklenburg-Western Pomerania","Other degree","","","",""
"Often","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Often","2014","Saxony","lower secondary degree","","","",""
"Often","2014","Saxony","secondary school degree","","","",""
"Often","2014","Saxony","college entrance qualification","","","",""
"Often","2014","Saxony","Other degree","","","",""
"Often","2014","Saxony","no degree/no degree yet","","","",""
"Often","2014","Saxony-Anhalt","lower secondary degree","","","",""
"Often","2014","Saxony-Anhalt","secondary school degree","","","",""
"Often","2014","Saxony-Anhalt","college entrance qualification","","","",""
"Often","2014","Saxony-Anhalt","Other degree","","","",""
"Often","2014","Saxony-Anhalt","no degree/no degree yet","","","",""
"Often","2014","Thuringia","lower secondary degree","","","",""
"Often","2014","Thuringia","secondary school degree","","","",""
"Often","2014","Thuringia","college entrance qualification","","","",""
"Often","2014","Thuringia","Other degree","","","",""
"Often","2014","Thuringia","no degree/no degree yet","","","",""
"Sometimes","2014","Schleswig-Holstein","lower secondary degree","","","",""
"Sometimes","2014","Schleswig-Holstein","secondary school degree","","","",""
"Sometimes","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Sometimes","2014","Schleswig-Holstein","Other degree","","","",""
"Sometimes","2014","Schleswig-Holstein","no degree/no degree yet","","","",""
"Sometimes","2014","Hamburg","lower secondary degree","","","",""
"Sometimes","2014","Hamburg","secondary school degree","","","",""
"Sometimes","2014","Hamburg","college entrance qualification","","","",""
