"plj0589","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2017","lower secondary degree","(Married) couple without C. ","1442","0.590759840547194","0.571030731363811","0.610488949730576"
"Never","2017","lower secondary degree","Single parent ","207","0.459001591244225","0.413611329728695","0.504391852759756"
"Never","2017","lower secondary degree","Couple + C. LE 16 ","437","0.526815475967989","0.493230984687411","0.560399967248566"
"Never","2017","lower secondary degree","Couple + C. GT 16 ","364","0.546166232705387","0.507951122246074","0.5843813431647"
"Never","2017","lower secondary degree","Couple + C. LE and GT 16","180","0.50061554308914","0.448308013665653","0.552923072512628"
"Never","2017","secondary school degree","1-pers.-HH","532","0.504561724241637","0.474116432351767","0.535007016131507"
"Never","2017","secondary school degree","(Married) couple without C. ","1570","0.611586799493018","0.592606348026535","0.630567250959502"
"Never","2017","secondary school degree","Single parent ","295","0.430751336693171","0.393696034462086","0.467806638924256"
"Never","2017","secondary school degree","Couple + C. LE 16 ","997","0.597109395056318","0.573180819396229","0.621037970716407"
"Never","2017","secondary school degree","Couple + C. GT 16 ","549","0.604237521694444","0.572324643401521","0.636150399987367"
"Never","2017","secondary school degree","Couple + C. LE and GT 16","397","0.668680714016717","0.632013408838853","0.70534801919458"
"Never","2017","college entrance qualification","1-pers.-HH","697","0.595930099963011","0.567919842581707","0.623940357344316"
"Never","2017","college entrance qualification","(Married) couple without C. ","1565","0.676946980582677","0.657814513443292","0.696079447722062"
"Never","2017","college entrance qualification","Single parent ","329","0.606824125732843","0.568188428376787","0.645459823088898"
"Never","2017","college entrance qualification","Couple + C. LE 16 ","1473","0.722119487688978","0.70299691299953","0.741242062378426"
"Never","2017","college entrance qualification","Couple + C. GT 16 ","641","0.653691172527668","0.623764628461451","0.683617716593884"
"Never","2017","college entrance qualification","Couple + C. LE and GT 16","389","0.656504329993183","0.619064550320079","0.693944109666288"
"Never","2017","Other degree","1-pers.-HH","232","0.487906188554307","0.449210551283963","0.526601825824652"
"Never","2017","Other degree","(Married) couple without C. ","426","0.520253648535174","0.486648358075874","0.553858938994474"
"Never","2017","Other degree","Single parent ","105","0.44662564809124","0.383063948298824","0.510187347883657"
"Never","2017","Other degree","Couple + C. LE 16 ","782","0.501391141747575","0.477236450034169","0.525545833460981"
"Never","2017","Other degree","Couple + C. GT 16 ","163","0.407555745856877","0.357006807997211","0.458104683716543"
"Never","2017","Other degree","Couple + C. LE and GT 16","196","0.50411132895403","0.454297728782938","0.553924929125122"
"Never","2017","no degree/no degree yet","1-pers.-HH","79","0.286717549004749","0.234669195050718","0.33876590295878"
"Never","2017","no degree/no degree yet","(Married) couple without C. ","63","0.432750669055743","0.354751834769614","0.510749503341872"
"Never","2017","no degree/no degree yet","Single parent ","104","0.47773547424939","0.414275685517201","0.54119526298158"
"Never","2017","no degree/no degree yet","Couple + C. LE 16 ","246","0.391282396372779","0.352101168073127","0.430463624672432"
"Never","2017","no degree/no degree yet","Couple + C. GT 16 ","118","0.581900321839077","0.51612159993818","0.647679043739974"
"Never","2017","no degree/no degree yet","Couple + C. LE and GT 16","211","0.551683090236001","0.501876581494599","0.601489598977404"
"Very often","2018","lower secondary degree","1-pers.-HH","","","",""
"Very often","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2018","lower secondary degree","Single parent ","","","",""
"Very often","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2018","secondary school degree","1-pers.-HH","","","",""
"Very often","2018","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2018","secondary school degree","Single parent ","","","",""
"Very often","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2018","college entrance qualification","1-pers.-HH","","","",""
"Very often","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2018","college entrance qualification","Single parent ","","","",""
"Very often","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2018","Other degree","1-pers.-HH","2","","",""
"Very often","2018","Other degree","(Married) couple without C. ","","","",""
"Very often","2018","Other degree","Single parent ","2","","",""
"Very often","2018","Other degree","Couple + C. LE 16 ","5","","",""
"Very often","2018","Other degree","Couple + C. GT 16 ","1","","",""
"Very often","2018","Other degree","Couple + C. LE and GT 16","2","","",""
"Very often","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2018","no degree/no degree yet","Single parent ","1","","",""
"Very often","2018","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Very often","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2018","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Often","2018","lower secondary degree","1-pers.-HH","","","",""
"Often","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2018","lower secondary degree","Single parent ","","","",""
"Often","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Often","2018","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Often","2018","secondary school degree","1-pers.-HH","","","",""
"Often","2018","secondary school degree","(Married) couple without C. ","","","",""
"Often","2018","secondary school degree","Single parent ","","","",""
"Often","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Often","2018","college entrance qualification","1-pers.-HH","","","",""
"Often","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2018","college entrance qualification","Single parent ","","","",""
"Often","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2018","Other degree","1-pers.-HH","","","",""
"Often","2018","Other degree","(Married) couple without C. ","1","","",""
"Often","2018","Other degree","Single parent ","2","","",""
"Often","2018","Other degree","Couple + C. LE 16 ","9","","",""
"Often","2018","Other degree","Couple + C. GT 16 ","1","","",""
"Often","2018","Other degree","Couple + C. LE and GT 16","1","","",""
"Often","2018","no degree/no degree yet","1-pers.-HH","1","","",""
"Often","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2018","no degree/no degree yet","Single parent ","2","","",""
"Often","2018","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Often","2018","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Often","2018","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Sometimes","2018","lower secondary degree","1-pers.-HH","2","","",""
"Sometimes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2018","lower secondary degree","Single parent ","1","","",""
"Sometimes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2018","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Sometimes","2018","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Sometimes","2018","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2018","secondary school degree","Single parent ","","","",""
"Sometimes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2018","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2018","college entrance qualification","Single parent ","","","",""
"Sometimes","2018","college entrance qualification","Couple + C. LE 16 ","1","","",""
"Sometimes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2018","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Sometimes","2018","Other degree","1-pers.-HH","1","","",""
"Sometimes","2018","Other degree","(Married) couple without C. ","3","","",""
"Sometimes","2018","Other degree","Single parent ","2","","",""
"Sometimes","2018","Other degree","Couple + C. LE 16 ","12","","",""
"Sometimes","2018","Other degree","Couple + C. GT 16 ","2","","",""
"Sometimes","2018","Other degree","Couple + C. LE and GT 16","6","","",""
"Sometimes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2018","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Sometimes","2018","no degree/no degree yet","Single parent ","2","","",""
"Sometimes","2018","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Sometimes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Sometimes","2018","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"Rarely ","2018","lower secondary degree","1-pers.-HH","","","",""
"Rarely ","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely ","2018","lower secondary degree","Single parent ","","","",""
"Rarely ","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely ","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely ","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2018","secondary school degree","1-pers.-HH","","","",""
"Rarely ","2018","secondary school degree","(Married) couple without C. ","","","",""
"Rarely ","2018","secondary school degree","Single parent ","","","",""
"Rarely ","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely ","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely ","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2018","college entrance qualification","1-pers.-HH","","","",""
"Rarely ","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely ","2018","college entrance qualification","Single parent ","","","",""
"Rarely ","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely ","2018","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Rarely ","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely ","2018","Other degree","1-pers.-HH","1","","",""
"Rarely ","2018","Other degree","(Married) couple without C. ","1","","",""
"Rarely ","2018","Other degree","Single parent ","1","","",""
"Rarely ","2018","Other degree","Couple + C. LE 16 ","11","","",""
"Rarely ","2018","Other degree","Couple + C. GT 16 ","2","","",""
"Rarely ","2018","Other degree","Couple + C. LE and GT 16","14","","",""
"Rarely ","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely ","2018","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Rarely ","2018","no degree/no degree yet","Single parent ","4","","",""
"Rarely ","2018","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Rarely ","2018","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Rarely ","2018","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Never","2018","lower secondary degree","1-pers.-HH","","","",""
"Never","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2018","lower secondary degree","Single parent ","1","","",""
"Never","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2018","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Never","2018","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Never","2018","secondary school degree","1-pers.-HH","","","",""
"Never","2018","secondary school degree","(Married) couple without C. ","","","",""
"Never","2018","secondary school degree","Single parent ","","","",""
"Never","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2018","secondary school degree","Couple + C. GT 16 ","2","","",""
"Never","2018","secondary school degree","Couple + C. LE and GT 16","2","","",""
"Never","2018","college entrance qualification","1-pers.-HH","","","",""
"Never","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2018","college entrance qualification","Single parent ","","","",""
"Never","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2018","Other degree","1-pers.-HH","1","","",""
"Never","2018","Other degree","(Married) couple without C. ","7","","",""
"Never","2018","Other degree","Single parent ","2","","",""
"Never","2018","Other degree","Couple + C. LE 16 ","29","","",""
"Never","2018","Other degree","Couple + C. GT 16 ","1","","",""
"Never","2018","Other degree","Couple + C. LE and GT 16","26","","",""
"Never","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2018","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Never","2018","no degree/no degree yet","Single parent ","2","","",""
"Never","2018","no degree/no degree yet","Couple + C. LE 16 ","26","","",""
"Never","2018","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Never","2018","no degree/no degree yet","Couple + C. LE and GT 16","22","","",""
"Very often","2019","lower secondary degree","1-pers.-HH","","","",""
"Very often","2019","lower secondary degree","(Married) couple without C. ","","","",""
"Very often","2019","lower secondary degree","Single parent ","","","",""
"Very often","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very often","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very often","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very often","2019","secondary school degree","1-pers.-HH","","","",""
"Very often","2019","secondary school degree","(Married) couple without C. ","","","",""
"Very often","2019","secondary school degree","Single parent ","","","",""
"Very often","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"Very often","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"Very often","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very often","2019","college entrance qualification","1-pers.-HH","","","",""
"Very often","2019","college entrance qualification","(Married) couple without C. ","","","",""
"Very often","2019","college entrance qualification","Single parent ","","","",""
"Very often","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very often","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"Very often","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very often","2019","Other degree","1-pers.-HH","","","",""
"Very often","2019","Other degree","(Married) couple without C. ","","","",""
"Very often","2019","Other degree","Single parent ","","","",""
"Very often","2019","Other degree","Couple + C. LE 16 ","1","","",""
"Very often","2019","Other degree","Couple + C. GT 16 ","","","",""
"Very often","2019","Other degree","Couple + C. LE and GT 16","1","","",""
"Very often","2019","no degree/no degree yet","1-pers.-HH","","","",""
"Very often","2019","no degree/no degree yet","(Married) couple without C. ","","","",""
"Very often","2019","no degree/no degree yet","Single parent ","1","","",""
"Very often","2019","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Very often","2019","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Very often","2019","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Often","2019","lower secondary degree","1-pers.-HH","","","",""
"Often","2019","lower secondary degree","(Married) couple without C. ","","","",""
"Often","2019","lower secondary degree","Single parent ","1","","",""
"Often","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"Often","2019","lower secondary degree","Couple + C. GT 16 ","1","","",""
"Often","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Often","2019","secondary school degree","1-pers.-HH","","","",""
"Often","2019","secondary school degree","(Married) couple without C. ","","","",""
"Often","2019","secondary school degree","Single parent ","","","",""
"Often","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"Often","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"Often","2019","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Often","2019","college entrance qualification","1-pers.-HH","","","",""
"Often","2019","college entrance qualification","(Married) couple without C. ","","","",""
"Often","2019","college entrance qualification","Single parent ","","","",""
"Often","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"Often","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"Often","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Often","2019","Other degree","1-pers.-HH","","","",""
"Often","2019","Other degree","(Married) couple without C. ","","","",""
"Often","2019","Other degree","Single parent ","1","","",""
"Often","2019","Other degree","Couple + C. LE 16 ","","","",""
"Often","2019","Other degree","Couple + C. GT 16 ","","","",""
"Often","2019","Other degree","Couple + C. LE and GT 16","2","","",""
"Often","2019","no degree/no degree yet","1-pers.-HH","1","","",""
"Often","2019","no degree/no degree yet","(Married) couple without C. ","","","",""
"Often","2019","no degree/no degree yet","Single parent ","","","",""
"Often","2019","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Often","2019","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Often","2019","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Sometimes","2019","lower secondary degree","1-pers.-HH","","","",""
"Sometimes","2019","lower secondary degree","(Married) couple without C. ","","","",""
"Sometimes","2019","lower secondary degree","Single parent ","","","",""
"Sometimes","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"Sometimes","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"Sometimes","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2019","secondary school degree","1-pers.-HH","","","",""
"Sometimes","2019","secondary school degree","(Married) couple without C. ","","","",""
"Sometimes","2019","secondary school degree","Single parent ","","","",""
"Sometimes","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"Sometimes","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"Sometimes","2019","secondary school degree","Couple + C. LE and GT 16","","","",""
"Sometimes","2019","college entrance qualification","1-pers.-HH","","","",""
"Sometimes","2019","college entrance qualification","(Married) couple without C. ","","","",""
"Sometimes","2019","college entrance qualification","Single parent ","1","","",""
"Sometimes","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"Sometimes","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"Sometimes","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Sometimes","2019","Other degree","1-pers.-HH","","","",""
"Sometimes","2019","Other degree","(Married) couple without C. ","3","","",""
"Sometimes","2019","Other degree","Single parent ","1","","",""
"Sometimes","2019","Other degree","Couple + C. LE 16 ","9","","",""
"Sometimes","2019","Other degree","Couple + C. GT 16 ","","","",""
"Sometimes","2019","Other degree","Couple + C. LE and GT 16","4","","",""
"Sometimes","2019","no degree/no degree yet","1-pers.-HH","","","",""
"Sometimes","2019","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Sometimes","2019","no degree/no degree yet","Single parent ","1","","",""
"Sometimes","2019","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"Sometimes","2019","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Sometimes","2019","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Rarely ","2019","lower secondary degree","1-pers.-HH","","","",""
"Rarely ","2019","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely ","2019","lower secondary degree","Single parent ","","","",""
"Rarely ","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely ","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely ","2019","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely ","2019","secondary school degree","1-pers.-HH","","","",""
"Rarely ","2019","secondary school degree","(Married) couple without C. ","","","",""
"Rarely ","2019","secondary school degree","Single parent ","","","",""
"Rarely ","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely ","2019","secondary school degree","Couple + C. GT 16 ","1","","",""
"Rarely ","2019","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Rarely ","2019","college entrance qualification","1-pers.-HH","","","",""
"Rarely ","2019","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely ","2019","college entrance qualification","Single parent ","","","",""
"Rarely ","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely ","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely ","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely ","2019","Other degree","1-pers.-HH","1","","",""
"Rarely ","2019","Other degree","(Married) couple without C. ","1","","",""
"Rarely ","2019","Other degree","Single parent ","2","","",""
"Rarely ","2019","Other degree","Couple + C. LE 16 ","10","","",""
"Rarely ","2019","Other degree","Couple + C. GT 16 ","1","","",""
"Rarely ","2019","Other degree","Couple + C. LE and GT 16","3","","",""
"Rarely ","2019","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely ","2019","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Rarely ","2019","no degree/no degree yet","Single parent ","","","",""
"Rarely ","2019","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Rarely ","2019","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Rarely ","2019","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Never","2019","lower secondary degree","1-pers.-HH","","","",""
"Never","2019","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2019","lower secondary degree","Single parent ","1","","",""
"Never","2019","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2019","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2019","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Never","2019","secondary school degree","1-pers.-HH","","","",""
"Never","2019","secondary school degree","(Married) couple without C. ","","","",""
"Never","2019","secondary school degree","Single parent ","","","",""
"Never","2019","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2019","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2019","secondary school degree","Couple + C. LE and GT 16","1","","",""
"Never","2019","college entrance qualification","1-pers.-HH","","","",""
"Never","2019","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2019","college entrance qualification","Single parent ","","","",""
"Never","2019","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2019","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2019","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2019","Other degree","1-pers.-HH","","","",""
"Never","2019","Other degree","(Married) couple without C. ","5","","",""
"Never","2019","Other degree","Single parent ","1","","",""
"Never","2019","Other degree","Couple + C. LE 16 ","19","","",""
"Never","2019","Other degree","Couple + C. GT 16 ","4","","",""
"Never","2019","Other degree","Couple + C. LE and GT 16","6","","",""
"Never","2019","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2019","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Never","2019","no degree/no degree yet","Single parent ","6","","",""
"Never","2019","no degree/no degree yet","Couple + C. LE 16 ","21","","",""
"Never","2019","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Never","2019","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
