"plj0589","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely ","2016","1-pers.-HH","(2c_gen) general maturity certificate","26","","",""
"Rarely ","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Rarely ","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely ","2016","1-pers.-HH","(3b) higher tertiary education","40","0.242579542774472","0.177568750695285","0.307590334853659"
"Rarely ","2016","(Married) couple without C. ","(0) in school","","","",""
"Rarely ","2016","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"Rarely ","2016","(Married) couple without C. ","(1b) general elementary school","2","","",""
"Rarely ","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Rarely ","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely ","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Rarely ","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Rarely ","2016","(Married) couple without C. ","(3b) higher tertiary education","11","","",""
"Rarely ","2016","Single parent ","(0) in school","","","",""
"Rarely ","2016","Single parent ","(1a) inadequately completed","18","","",""
"Rarely ","2016","Single parent ","(1b) general elementary school","6","","",""
"Rarely ","2016","Single parent ","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Single parent ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Single parent ","(2c_gen) general maturity certificate","9","","",""
"Rarely ","2016","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Single parent ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Single parent ","(3b) higher tertiary education","7","","",""
"Rarely ","2016","Couple + C. LE 16 ","(0) in school","1","","",""
"Rarely ","2016","Couple + C. LE 16 ","(1a) inadequately completed","108","0.138301899962185","0.112782992950035","0.163820806974334"
"Rarely ","2016","Couple + C. LE 16 ","(1b) general elementary school","57","0.176835105612902","0.134967279388445","0.21870293183736"
"Rarely ","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","6","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","40","0.172139646138941","0.124675688301441","0.219603603976442"
"Rarely ","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Rarely ","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(3b) higher tertiary education","61","0.161745647674298","0.121401800313277","0.20208949503532"
"Rarely ","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(1a) inadequately completed","30","0.145367883760803","0.0900571231855658","0.200678644336041"
"Rarely ","2016","Couple + C. LE and GT 16","(1b) general elementary school","14","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","16","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Never","2016","1-pers.-HH","(0) in school","2","","",""
"Never","2016","1-pers.-HH","(1a) inadequately completed","83","0.203392931652939","0.159151972201599","0.247633891104279"
"Never","2016","1-pers.-HH","(1b) general elementary school","65","0.308424712346895","0.242927061374288","0.373922363319503"
"Never","2016","1-pers.-HH","(1c) basic vocational qualification","7","","",""
"Never","2016","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Never","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","2016","1-pers.-HH","(2c_gen) general maturity certificate","41","0.29436855523677","0.217771282293209","0.37096582818033"
"Never","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","11","","",""
"Never","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","2016","1-pers.-HH","(3b) higher tertiary education","59","0.351664062858617","0.279244833724135","0.424083291993099"
"Never","2016","(Married) couple without C. ","(0) in school","","","",""
"Never","2016","(Married) couple without C. ","(1a) inadequately completed","11","","",""
"Never","2016","(Married) couple without C. ","(1b) general elementary school","9","","",""
"Never","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2016","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Never","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Never","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"Never","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2016","(Married) couple without C. ","(3b) higher tertiary education","11","","",""
"Never","2016","Single parent ","(0) in school","","","",""
"Never","2016","Single parent ","(1a) inadequately completed","50","0.335565964605565","0.255317421128781","0.415814508082349"
"Never","2016","Single parent ","(1b) general elementary school","25","","",""
"Never","2016","Single parent ","(1c) basic vocational qualification","3","","",""
"Never","2016","Single parent ","(2b) intermediate general qualification","4","","",""
"Never","2016","Single parent ","(2a) intermediate vocational","","","",""
"Never","2016","Single parent ","(2c_gen) general maturity certificate","22","","",""
"Never","2016","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Never","2016","Single parent ","(3a) lower tertiary education","","","",""
"Never","2016","Single parent ","(3b) higher tertiary education","13","","",""
"Never","2016","Couple + C. LE 16 ","(0) in school","3","","",""
"Never","2016","Couple + C. LE 16 ","(1a) inadequately completed","276","0.362555574600729","0.327018728145537","0.39809242105592"
"Never","2016","Couple + C. LE 16 ","(1b) general elementary school","140","0.396703035194649","0.34301826710887","0.450387803280429"
"Never","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","17","","",""
"Never","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","98","0.405162037073942","0.343437382802516","0.466886691345369"
"Never","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","19","","",""
"Never","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. LE 16 ","(3b) higher tertiary education","140","0.443466365601543","0.389035009641584","0.497897721561502"
"Never","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2016","Couple + C. GT 16 ","(1a) inadequately completed","10","","",""
"Never","2016","Couple + C. GT 16 ","(1b) general elementary school","8","","",""
"Never","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Never","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","3","","",""
"Never","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Never","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"Never","2016","Couple + C. LE and GT 16","(0) in school","2","","",""
"Never","2016","Couple + C. LE and GT 16","(1a) inadequately completed","69","0.403270320864971","0.326291236411386","0.480249405318555"
"Never","2016","Couple + C. LE and GT 16","(1b) general elementary school","49","0.569332247453108","0.462804409345939","0.675860085560276"
"Never","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","3","","",""
"Never","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","29","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Never","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","27","","",""
"Very often","2017","1-pers.-HH","(0) in school","","","",""
"Very often","2017","1-pers.-HH","(1a) inadequately completed","39","0.0336912987742877","0.0125947335489548","0.0547878639996207"
"Very often","2017","1-pers.-HH","(1b) general elementary school","20","","",""
"Very often","2017","1-pers.-HH","(1c) basic vocational qualification","22","","",""
"Very often","2017","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Very often","2017","1-pers.-HH","(2a) intermediate vocational","21","","",""
"Very often","2017","1-pers.-HH","(2c_gen) general maturity certificate","9","","",""
"Very often","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2017","1-pers.-HH","(3a) lower tertiary education","2","","",""
"Very often","2017","1-pers.-HH","(3b) higher tertiary education","17","","",""
"Very often","2017","(Married) couple without C. ","(0) in school","1","","",""
"Very often","2017","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Very often","2017","(Married) couple without C. ","(1b) general elementary school","7","","",""
"Very often","2017","(Married) couple without C. ","(1c) basic vocational qualification","18","","",""
"Very often","2017","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Very often","2017","(Married) couple without C. ","(2a) intermediate vocational","6","","",""
"Very often","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Very often","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2017","(Married) couple without C. ","(3a) lower tertiary education","1","","",""
"Very often","2017","(Married) couple without C. ","(3b) higher tertiary education","4","","",""
"Very often","2017","Single parent ","(0) in school","1","","",""
"Very often","2017","Single parent ","(1a) inadequately completed","14","","",""
"Very often","2017","Single parent ","(1b) general elementary school","11","","",""
"Very often","2017","Single parent ","(1c) basic vocational qualification","6","","",""
"Very often","2017","Single parent ","(2b) intermediate general qualification","2","","",""
"Very often","2017","Single parent ","(2a) intermediate vocational","11","","",""
"Very often","2017","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Very often","2017","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"Very often","2017","Single parent ","(3a) lower tertiary education","2","","",""
"Very often","2017","Single parent ","(3b) higher tertiary education","4","","",""
"Very often","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Very often","2017","Couple + C. LE 16 ","(1a) inadequately completed","27","","",""
"Very often","2017","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Very often","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","11","","",""
"Very often","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Very often","2017","Couple + C. LE 16 ","(2a) intermediate vocational","7","","",""
"Very often","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"Very often","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Very often","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very often","2017","Couple + C. LE 16 ","(3b) higher tertiary education","18","","",""
"Very often","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2017","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Very often","2017","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Very often","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","8","","",""
"Very often","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Very often","2017","Couple + C. GT 16 ","(2a) intermediate vocational","5","","",""
"Very often","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Very often","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Very often","2017","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Very often","2017","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Very often","2017","Couple + C. LE and GT 16","(1a) inadequately completed","12","","",""
"Very often","2017","Couple + C. LE and GT 16","(1b) general elementary school","8","","",""
"Very often","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very often","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","4","","",""
"Very often","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Very often","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"Often","2017","1-pers.-HH","(0) in school","","","",""
"Often","2017","1-pers.-HH","(1a) inadequately completed","63","0.214955133016342","0.166924746631732","0.262985519400952"
"Often","2017","1-pers.-HH","(1b) general elementary school","45","0.0711942259912591","0.0482375284897653","0.094150923492753"
"Often","2017","1-pers.-HH","(1c) basic vocational qualification","47","0.0417178481544718","0.0288328347743334","0.0546028615346102"
"Often","2017","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Often","2017","1-pers.-HH","(2a) intermediate vocational","44","0.0491975326417632","0.0345541000280778","0.0638409652554486"
"Often","2017","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Often","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","26","","",""
"Often","2017","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Often","2017","1-pers.-HH","(3b) higher tertiary education","43","0.030922877426902","0.0187510243445446","0.0430947305092594"
"Often","2017","(Married) couple without C. ","(0) in school","1","","",""
"Often","2017","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"Often","2017","(Married) couple without C. ","(1b) general elementary school","21","","",""
"Often","2017","(Married) couple without C. ","(1c) basic vocational qualification","55","0.0271622773853511","0.0203054208793794","0.0340191338913227"
"Often","2017","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Often","2017","(Married) couple without C. ","(2a) intermediate vocational","39","0.0176295817749441","0.0119438803622734","0.0233152831876148"
"Often","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","9","","",""
"Often","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","13","","",""
"Often","2017","(Married) couple without C. ","(3a) lower tertiary education","13","","",""
"Often","2017","(Married) couple without C. ","(3b) higher tertiary education","26","","",""
"Often","2017","Single parent ","(0) in school","4","","",""
"Often","2017","Single parent ","(1a) inadequately completed","25","","",""
"Often","2017","Single parent ","(1b) general elementary school","20","","",""
"Often","2017","Single parent ","(1c) basic vocational qualification","29","","",""
"Often","2017","Single parent ","(2b) intermediate general qualification","15","","",""
"Often","2017","Single parent ","(2a) intermediate vocational","38","0.0521359134368587","0.0329922637279429","0.0712795631457746"
"Often","2017","Single parent ","(2c_gen) general maturity certificate","15","","",""
"Often","2017","Single parent ","(2c_voc) vocational maturity certificate","16","","",""
"Often","2017","Single parent ","(3a) lower tertiary education","8","","",""
"Often","2017","Single parent ","(3b) higher tertiary education","18","","",""
"Often","2017","Couple + C. LE 16 ","(0) in school","1","","",""
"Often","2017","Couple + C. LE 16 ","(1a) inadequately completed","74","0.173818671926369","0.143084071670211","0.204553272182527"
"Often","2017","Couple + C. LE 16 ","(1b) general elementary school","51","0.0733811338395064","0.0524288009142934","0.0943334667647195"
"Often","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","39","0.0451167596857045","0.0309189745872722","0.0593145447841367"
"Often","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Often","2017","Couple + C. LE 16 ","(2a) intermediate vocational","34","0.0217201964401648","0.0141143421283896","0.0293260507519401"
"Often","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","24","","",""
"Often","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","18","","",""
"Often","2017","Couple + C. LE 16 ","(3a) lower tertiary education","6","","",""
"Often","2017","Couple + C. LE 16 ","(3b) higher tertiary education","41","0.0129877375101464","0.00732744098935334","0.0186480340309394"
"Often","2017","Couple + C. GT 16 ","(0) in school","2","","",""
"Often","2017","Couple + C. GT 16 ","(1a) inadequately completed","11","","",""
"Often","2017","Couple + C. GT 16 ","(1b) general elementary school","18","","",""
"Often","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","18","","",""
"Often","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","7","","",""
"Often","2017","Couple + C. GT 16 ","(2a) intermediate vocational","18","","",""
"Often","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","10","","",""
"Often","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Often","2017","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Often","2017","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Often","2017","Couple + C. LE and GT 16","(0) in school","7","","",""
"Often","2017","Couple + C. LE and GT 16","(1a) inadequately completed","27","","",""
"Often","2017","Couple + C. LE and GT 16","(1b) general elementary school","22","","",""
"Often","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","14","","",""
"Often","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","11","","",""
"Often","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","10","","",""
"Often","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Often","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Often","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Often","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"Sometimes","2017","1-pers.-HH","(0) in school","2","","",""
"Sometimes","2017","1-pers.-HH","(1a) inadequately completed","63","0.238678635205358","0.188837753941235","0.288519516469481"
"Sometimes","2017","1-pers.-HH","(1b) general elementary school","96","0.173568013720295","0.13975662742615","0.20737940001444"
"Sometimes","2017","1-pers.-HH","(1c) basic vocational qualification","133","0.147391987429954","0.12454710817524","0.170236866684668"
"Sometimes","2017","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Sometimes","2017","1-pers.-HH","(2a) intermediate vocational","108","0.118846108975743","0.096936004567231","0.140756213384254"
"Sometimes","2017","1-pers.-HH","(2c_gen) general maturity certificate","36","0.107559793095596","0.0703971149984598","0.144722471192732"
"Sometimes","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","45","0.128778428530469","0.0953635174889415","0.162193339571996"
"Sometimes","2017","1-pers.-HH","(3a) lower tertiary education","29","","",""
"Sometimes","2017","1-pers.-HH","(3b) higher tertiary education","106","0.0888447317652185","0.0688392222330823","0.108850241297355"
"Sometimes","2017","(Married) couple without C. ","(0) in school","","","",""
"Sometimes","2017","(Married) couple without C. ","(1a) inadequately completed","37","0.155138273508737","0.0972014398438817","0.213075107173592"
"Sometimes","2017","(Married) couple without C. ","(1b) general elementary school","76","0.149946305702529","0.118777232601504","0.181115378803554"
"Sometimes","2017","(Married) couple without C. ","(1c) basic vocational qualification","175","0.0915453739520322","0.0793809487649614","0.103709799139103"
"Sometimes","2017","(Married) couple without C. ","(2b) intermediate general qualification","8","","",""
"Sometimes","2017","(Married) couple without C. ","(2a) intermediate vocational","143","0.0666263849781457","0.055852401859819","0.0774003680964724"
"Sometimes","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","26","","",""
"Sometimes","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","46","0.0820037029554957","0.0611189893837461","0.102888416527245"
"Sometimes","2017","(Married) couple without C. ","(3a) lower tertiary education","57","0.0769234840030878","0.0583536435091124","0.0954933244970631"
"Sometimes","2017","(Married) couple without C. ","(3b) higher tertiary education","100","0.0673297902917365","0.0548140825246875","0.0798454980587854"
"Sometimes","2017","Single parent ","(0) in school","10","","",""
"Sometimes","2017","Single parent ","(1a) inadequately completed","32","0.175606824616965","0.113025924168747","0.238187725065183"
"Sometimes","2017","Single parent ","(1b) general elementary school","42","0.208575531046401","0.155722295590388","0.261428766502414"
"Sometimes","2017","Single parent ","(1c) basic vocational qualification","53","0.171714156330944","0.130522114030087","0.212906198631802"
"Sometimes","2017","Single parent ","(2b) intermediate general qualification","17","","",""
"Sometimes","2017","Single parent ","(2a) intermediate vocational","75","0.157678070687","0.126294098261414","0.189062043112586"
"Sometimes","2017","Single parent ","(2c_gen) general maturity certificate","39","0.147142493193438","0.101260989442698","0.193023996944177"
"Sometimes","2017","Single parent ","(2c_voc) vocational maturity certificate","37","0.134857208778916","0.0904231339149436","0.179291283642888"
"Sometimes","2017","Single parent ","(3a) lower tertiary education","13","","",""
"Sometimes","2017","Single parent ","(3b) higher tertiary education","35","0.0686922475786732","0.0375871401912872","0.0997973549660592"
"Sometimes","2017","Couple + C. LE 16 ","(0) in school","2","","",""
"Sometimes","2017","Couple + C. LE 16 ","(1a) inadequately completed","140","0.213591977924004","0.180352200755683","0.246831755092325"
"Sometimes","2017","Couple + C. LE 16 ","(1b) general elementary school","133","0.236997307752641","0.202828930805569","0.271165684699712"
"Sometimes","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","99","0.106923951126488","0.0857862266368867","0.128061675616089"
"Sometimes","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","19","","",""
"Sometimes","2017","Couple + C. LE 16 ","(2a) intermediate vocational","110","0.0882701962709198","0.0734680494996973","0.103072343042142"
"Sometimes","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","73","0.159018924026249","0.122863843533726","0.195174004518771"
"Sometimes","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","94","0.11736073493306","0.0961080810798393","0.13861338878628"
"Sometimes","2017","Couple + C. LE 16 ","(3a) lower tertiary education","28","","",""
"Sometimes","2017","Couple + C. LE 16 ","(3b) higher tertiary education","148","0.081775011276776","0.0680757856875109","0.095474236866041"
"Sometimes","2017","Couple + C. GT 16 ","(0) in school","20","","",""
"Sometimes","2017","Couple + C. GT 16 ","(1a) inadequately completed","19","","",""
"Sometimes","2017","Couple + C. GT 16 ","(1b) general elementary school","49","0.15415797103383","0.1087562226459","0.199559719421759"
"Sometimes","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","60","0.101631922753811","0.0767166243065977","0.126547221201024"
"Sometimes","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","22","","",""
"Sometimes","2017","Couple + C. GT 16 ","(2a) intermediate vocational","64","0.0848153177223794","0.0641762256263345","0.105454409818424"
"Sometimes","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","40","0.103707912452044","0.0716294103309629","0.135786414573125"
"Sometimes","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","24","","",""
"Sometimes","2017","Couple + C. GT 16 ","(3a) lower tertiary education","6","","",""
"Sometimes","2017","Couple + C. GT 16 ","(3b) higher tertiary education","24","","",""
"Sometimes","2017","Couple + C. LE and GT 16","(0) in school","11","","",""
"Sometimes","2017","Couple + C. LE and GT 16","(1a) inadequately completed","31","0.244283837407428","0.186984719327503","0.301582955487354"
"Sometimes","2017","Couple + C. LE and GT 16","(1b) general elementary school","38","0.149595482260779","0.105903663166487","0.193287301355071"
"Sometimes","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","47","0.153095632065512","0.112144260421065","0.19404700370996"
"Sometimes","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","17","","",""
"Sometimes","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","35","0.0438183465953583","0.0251129305790254","0.0625237626116913"
"Sometimes","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","31","0.0893577732700323","0.0535651739110352","0.125150372629029"
"Sometimes","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","16","","",""
"Sometimes","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Sometimes","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","26","","",""
"Rarely ","2017","1-pers.-HH","(0) in school","1","","",""
"Rarely ","2017","1-pers.-HH","(1a) inadequately completed","41","0.245334628317283","0.195024946765066","0.2956443098695"
"Rarely ","2017","1-pers.-HH","(1b) general elementary school","126","0.279129002772021","0.239083308229036","0.319174697315005"
"Rarely ","2017","1-pers.-HH","(1c) basic vocational qualification","231","0.224880075736045","0.197974817527075","0.251785333945014"
"Rarely ","2017","1-pers.-HH","(2b) intermediate general qualification","20","","",""
"Rarely ","2017","1-pers.-HH","(2a) intermediate vocational","231","0.300454853820611","0.269414721232195","0.331494986409027"
"Rarely ","2017","1-pers.-HH","(2c_gen) general maturity certificate","68","0.238720904296273","0.187586919491717","0.28985488910083"
"Rarely ","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","101","0.261289695703058","0.217461594201533","0.305117797204584"
"Rarely ","2017","1-pers.-HH","(3a) lower tertiary education","100","0.332900589526031","0.281587502073556","0.384213676978507"
"Rarely ","2017","1-pers.-HH","(3b) higher tertiary education","207","0.261309730270804","0.230417692181696","0.292201768359912"
"Rarely ","2017","(Married) couple without C. ","(0) in school","2","","",""
"Rarely ","2017","(Married) couple without C. ","(1a) inadequately completed","35","0.319696630660871","0.245065022131791","0.394328239189952"
"Rarely ","2017","(Married) couple without C. ","(1b) general elementary school","147","0.272152140719697","0.233296058924324","0.31100822251507"
"Rarely ","2017","(Married) couple without C. ","(1c) basic vocational qualification","599","0.285644592397624","0.266590338778032","0.304698846017216"
"Rarely ","2017","(Married) couple without C. ","(2b) intermediate general qualification","39","0.322878082944663","0.248051626279818","0.397704539609509"
"Rarely ","2017","(Married) couple without C. ","(2a) intermediate vocational","598","0.300253924129434","0.280450513733483","0.320057334525386"
"Rarely ","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","53","0.176745618166899","0.128078745110502","0.225412491223297"
"Rarely ","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","185","0.293382389911133","0.258724623035421","0.328040156786845"
"Rarely ","2017","(Married) couple without C. ","(3a) lower tertiary education","201","0.226469371253308","0.197301593390186","0.25563714911643"
"Rarely ","2017","(Married) couple without C. ","(3b) higher tertiary education","392","0.254827521906368","0.23306349273766","0.276591551075077"
"Rarely ","2017","Single parent ","(0) in school","30","0.277237818147403","0.187693832574402","0.366781803720403"
"Rarely ","2017","Single parent ","(1a) inadequately completed","18","","",""
"Rarely ","2017","Single parent ","(1b) general elementary school","53","0.239660381189766","0.184129176430935","0.295191585948596"
"Rarely ","2017","Single parent ","(1c) basic vocational qualification","84","0.232737535797928","0.186581835234804","0.278893236361053"
"Rarely ","2017","Single parent ","(2b) intermediate general qualification","44","0.275091350999585","0.198911304358902","0.351271397640268"
"Rarely ","2017","Single parent ","(2a) intermediate vocational","168","0.333497994596922","0.292897571932299","0.374098417261546"
