"plj0589","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2016","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Never","2016","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2016","Couple + C. GT 16 ","higher education","7","","",""
"Never","2016","Couple + C. LE and GT 16","in school","1","","",""
"Never","2016","Couple + C. LE and GT 16","inadequately","66","0.368749339253621","0.292549460754697","0.444949217752545"
"Never","2016","Couple + C. LE and GT 16","general elemantary","49","0.573731499358223","0.466693709588181","0.680769289128265"
"Never","2016","Couple + C. LE and GT 16","middle vocational","36","0.462512274554407","0.349672199548949","0.575352349559865"
"Never","2016","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Never","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2016","Couple + C. LE and GT 16","higher education","27","","",""
"Very often","2017","1-pers.-HH","in school","","","",""
"Very often","2017","1-pers.-HH","inadequately","38","0.0428256057472475","0.01835653311316","0.067294678381335"
"Very often","2017","1-pers.-HH","general elemantary","26","","",""
"Very often","2017","1-pers.-HH","middle vocational","52","0.0225201313146432","0.015924758787035","0.0291155038422514"
"Very often","2017","1-pers.-HH","vocational + Abi","3","","",""
"Very often","2017","1-pers.-HH","higher vocational","1","","",""
"Very often","2017","1-pers.-HH","higher education","19","","",""
"Very often","2017","(Married) couple without C. ","in school","1","","",""
"Very often","2017","(Married) couple without C. ","inadequately","3","","",""
"Very often","2017","(Married) couple without C. ","general elemantary","8","","",""
"Very often","2017","(Married) couple without C. ","middle vocational","24","","",""
"Very often","2017","(Married) couple without C. ","vocational + Abi","5","","",""
"Very often","2017","(Married) couple without C. ","higher vocational","3","","",""
"Very often","2017","(Married) couple without C. ","higher education","5","","",""
"Very often","2017","Single parent ","in school","1","","",""
"Very often","2017","Single parent ","inadequately","15","","",""
"Very often","2017","Single parent ","general elemantary","12","","",""
"Very often","2017","Single parent ","middle vocational","24","","",""
"Very often","2017","Single parent ","vocational + Abi","9","","",""
"Very often","2017","Single parent ","higher vocational","","","",""
"Very often","2017","Single parent ","higher education","6","","",""
"Very often","2017","Couple + C. LE 16 ","in school","","","",""
"Very often","2017","Couple + C. LE 16 ","inadequately","26","","",""
"Very often","2017","Couple + C. LE 16 ","general elemantary","19","","",""
"Very often","2017","Couple + C. LE 16 ","middle vocational","29","","",""
"Very often","2017","Couple + C. LE 16 ","vocational + Abi","6","","",""
"Very often","2017","Couple + C. LE 16 ","higher vocational","1","","",""
"Very often","2017","Couple + C. LE 16 ","higher education","18","","",""
"Very often","2017","Couple + C. GT 16 ","in school","","","",""
"Very often","2017","Couple + C. GT 16 ","inadequately","1","","",""
"Very often","2017","Couple + C. GT 16 ","general elemantary","4","","",""
"Very often","2017","Couple + C. GT 16 ","middle vocational","13","","",""
"Very often","2017","Couple + C. GT 16 ","vocational + Abi","3","","",""
"Very often","2017","Couple + C. GT 16 ","higher vocational","2","","",""
"Very often","2017","Couple + C. GT 16 ","higher education","3","","",""
"Very often","2017","Couple + C. LE and GT 16","in school","","","",""
"Very often","2017","Couple + C. LE and GT 16","inadequately","12","","",""
"Very often","2017","Couple + C. LE and GT 16","general elemantary","8","","",""
"Very often","2017","Couple + C. LE and GT 16","middle vocational","8","","",""
"Very often","2017","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"Very often","2017","Couple + C. LE and GT 16","higher vocational","1","","",""
"Very often","2017","Couple + C. LE and GT 16","higher education","4","","",""
"Often","2017","1-pers.-HH","in school","","","",""
"Often","2017","1-pers.-HH","inadequately","60","0.245508536895662","0.193493288000839","0.297523785790486"
"Often","2017","1-pers.-HH","general elemantary","47","0.0674172274052736","0.0465376191166626","0.0882968356938847"
"Often","2017","1-pers.-HH","middle vocational","111","0.0476160157644964","0.0381496663858302","0.0570823651431626"
"Often","2017","1-pers.-HH","vocational + Abi","26","","",""
"Often","2017","1-pers.-HH","higher vocational","3","","",""
"Often","2017","1-pers.-HH","higher education","52","0.0303234180203222","0.0201946421383352","0.0404521939023091"
"Often","2017","(Married) couple without C. ","in school","1","","",""
"Often","2017","(Married) couple without C. ","inadequately","11","","",""
"Often","2017","(Married) couple without C. ","general elemantary","31","0.053699162366796","0.0363159434325609","0.0710823813010312"
"Often","2017","(Married) couple without C. ","middle vocational","105","0.0246089490721431","0.0198660372672881","0.0293518608769981"
"Often","2017","(Married) couple without C. ","vocational + Abi","13","","",""
"Often","2017","(Married) couple without C. ","higher vocational","","","",""
"Often","2017","(Married) couple without C. ","higher education","39","0.0164720475870776","0.0113049804789071","0.0216391146952482"
"Often","2017","Single parent ","in school","3","","",""
"Often","2017","Single parent ","inadequately","25","","",""
"Often","2017","Single parent ","general elemantary","34","0.138289797474868","0.102072914873674","0.174506680076063"
"Often","2017","Single parent ","middle vocational","81","0.0636180491852908","0.0489388445983661","0.0782972537722156"
"Often","2017","Single parent ","vocational + Abi","15","","",""
"Often","2017","Single parent ","higher vocational","6","","",""
"Often","2017","Single parent ","higher education","26","","",""
"Often","2017","Couple + C. LE 16 ","in school","1","","",""
"Often","2017","Couple + C. LE 16 ","inadequately","67","0.168770775313496","0.13774925327373","0.199792297353262"
"Often","2017","Couple + C. LE 16 ","general elemantary","55","0.0644218199013189","0.0461566005249728","0.082687039277665"
"Often","2017","Couple + C. LE 16 ","middle vocational","108","0.0388884549988627","0.0313252047208596","0.0464517052768659"
"Often","2017","Couple + C. LE 16 ","vocational + Abi","15","","",""
"Often","2017","Couple + C. LE 16 ","higher vocational","4","","",""
"Often","2017","Couple + C. LE 16 ","higher education","47","0.0130983579089441","0.00816821770341156","0.0180284981144766"
"Often","2017","Couple + C. GT 16 ","in school","2","","",""
"Often","2017","Couple + C. GT 16 ","inadequately","12","","",""
"Often","2017","Couple + C. GT 16 ","general elemantary","24","","",""
"Often","2017","Couple + C. GT 16 ","middle vocational","43","0.0254453693286208","0.0175184221457857","0.0333723165114559"
"Often","2017","Couple + C. GT 16 ","vocational + Abi","7","","",""
"Often","2017","Couple + C. GT 16 ","higher vocational","6","","",""
"Often","2017","Couple + C. GT 16 ","higher education","12","","",""
"Often","2017","Couple + C. LE and GT 16","in school","7","","",""
"Often","2017","Couple + C. LE and GT 16","inadequately","25","","",""
"Often","2017","Couple + C. LE and GT 16","general elemantary","33","0.0730993620144211","0.0473643011520289","0.0988344228768133"
"Often","2017","Couple + C. LE and GT 16","middle vocational","34","0.0253947265873682","0.0153960163732518","0.0353934368014846"
"Often","2017","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Often","2017","Couple + C. LE and GT 16","higher vocational","5","","",""
"Often","2017","Couple + C. LE and GT 16","higher education","8","","",""
"Sometimes","2017","1-pers.-HH","in school","2","","",""
"Sometimes","2017","1-pers.-HH","inadequately","57","0.257964212050915","0.205087752024369","0.31084067207746"
"Sometimes","2017","1-pers.-HH","general elemantary","106","0.162841147533822","0.132095813009392","0.193586482058251"
"Sometimes","2017","1-pers.-HH","middle vocational","270","0.131541904921447","0.116517182475525","0.146566627367368"
"Sometimes","2017","1-pers.-HH","vocational + Abi","40","0.136273424362977","0.0986250285871353","0.173921820138819"
"Sometimes","2017","1-pers.-HH","higher vocational","21","","",""
"Sometimes","2017","1-pers.-HH","higher education","135","0.0870719950878124","0.0704182487972345","0.10372574137839"
"Sometimes","2017","(Married) couple without C. ","in school","","","",""
"Sometimes","2017","(Married) couple without C. ","inadequately","35","0.230333508131526","0.157675567094238","0.302991449168814"
"Sometimes","2017","(Married) couple without C. ","general elemantary","82","0.125001847397672","0.0994987096975902","0.150504985097754"
"Sometimes","2017","(Married) couple without C. ","middle vocational","321","0.0821733387678077","0.0737660699705704","0.0905806075650451"
"Sometimes","2017","(Married) couple without C. ","vocational + Abi","33","0.0757119686058505","0.052820411098538","0.098603526113163"
"Sometimes","2017","(Married) couple without C. ","higher vocational","45","0.0689777082420394","0.0484422414972461","0.0895131749868328"
"Sometimes","2017","(Married) couple without C. ","higher education","157","0.070626999400025","0.0602264242153647","0.0810275745846852"
"Sometimes","2017","Single parent ","in school","10","","",""
"Sometimes","2017","Single parent ","inadequately","30","0.160693297962672","0.0994204911204866","0.221966104804858"
"Sometimes","2017","Single parent ","general elemantary","59","0.172594373395022","0.132947592632627","0.212241154157416"
"Sometimes","2017","Single parent ","middle vocational","164","0.162532067555837","0.140342979385885","0.184721155725788"
"Sometimes","2017","Single parent ","vocational + Abi","34","0.143114392847799","0.0952935131333692","0.190935272562228"
"Sometimes","2017","Single parent ","higher vocational","11","","",""
"Sometimes","2017","Single parent ","higher education","48","0.0809172750878835","0.0525889421282269","0.10924560804754"
"Sometimes","2017","Couple + C. LE 16 ","in school","2","","",""
"Sometimes","2017","Couple + C. LE 16 ","inadequately","138","0.208401485462751","0.174761409491302","0.2420415614342"
"Sometimes","2017","Couple + C. LE 16 ","general elemantary","148","0.21934365084034","0.188557114023615","0.250130187657066"
"Sometimes","2017","Couple + C. LE 16 ","middle vocational","280","0.110373971369179","0.0981151616110824","0.122632781127276"
"Sometimes","2017","Couple + C. LE 16 ","vocational + Abi","83","0.119966626900589","0.0968813250441325","0.143051928757045"
"Sometimes","2017","Couple + C. LE 16 ","higher vocational","28","","",""
"Sometimes","2017","Couple + C. LE 16 ","higher education","176","0.0708663084796136","0.0597394409631177","0.0819931759961095"
"Sometimes","2017","Couple + C. GT 16 ","in school","20","","",""
"Sometimes","2017","Couple + C. GT 16 ","inadequately","17","","",""
"Sometimes","2017","Couple + C. GT 16 ","general elemantary","70","0.134030126239924","0.100261583647092","0.167798668832755"
"Sometimes","2017","Couple + C. GT 16 ","middle vocational","159","0.0957581650707233","0.0809456537233762","0.11057067641807"
"Sometimes","2017","Couple + C. GT 16 ","vocational + Abi","20","","",""
"Sometimes","2017","Couple + C. GT 16 ","higher vocational","18","","",""
"Sometimes","2017","Couple + C. GT 16 ","higher education","30","0.0560247554146453","0.0373573439231369","0.0746921669061537"
"Sometimes","2017","Couple + C. LE and GT 16","in school","10","","",""
"Sometimes","2017","Couple + C. LE and GT 16","inadequately","31","0.247471108973732","0.18978746306003","0.305154754887434"
"Sometimes","2017","Couple + C. LE and GT 16","general elemantary","54","0.137757580130535","0.103683490534116","0.171831669726955"
"Sometimes","2017","Couple + C. LE and GT 16","middle vocational","113","0.0918385268770922","0.073483635279542","0.110193418474642"
"Sometimes","2017","Couple + C. LE and GT 16","vocational + Abi","13","","",""
"Sometimes","2017","Couple + C. LE and GT 16","higher vocational","6","","",""
"Sometimes","2017","Couple + C. LE and GT 16","higher education","31","0.0972011876843093","0.0677634408754715","0.126638934493147"
"Rarely ","2017","1-pers.-HH","in school","1","","",""
"Rarely ","2017","1-pers.-HH","inadequately","38","0.23309096297898","0.18199284996377","0.28418907599419"
"Rarely ","2017","1-pers.-HH","general elemantary","140","0.274283382809344","0.237131871023688","0.311434894595001"
"Rarely ","2017","1-pers.-HH","middle vocational","508","0.255464888997725","0.236077998292435","0.274851779703016"
"Rarely ","2017","1-pers.-HH","vocational + Abi","79","0.242563116781105","0.195526253091155","0.289599980471055"
"Rarely ","2017","1-pers.-HH","higher vocational","70","0.320810821108825","0.260353314330728","0.381268327886921"
"Rarely ","2017","1-pers.-HH","higher education","307","0.284854225806915","0.258194047285962","0.311514404327868"
"Rarely ","2017","(Married) couple without C. ","in school","2","","",""
"Rarely ","2017","(Married) couple without C. ","inadequately","28","","",""
"Rarely ","2017","(Married) couple without C. ","general elemantary","184","0.286249545616055","0.251393554689948","0.321105536542162"
"Rarely ","2017","(Married) couple without C. ","middle vocational","1125","0.275502561024202","0.261825575749485","0.28917954629892"
"Rarely ","2017","(Married) couple without C. ","vocational + Abi","141","0.293620024809753","0.254210478650798","0.333029570968707"
"Rarely ","2017","(Married) couple without C. ","higher vocational","187","0.35390686903206","0.315157715855321","0.3926560222088"
"Rarely ","2017","(Married) couple without C. ","higher education","593","0.245081249465248","0.227619727147658","0.262542771782839"
"Rarely ","2017","Single parent ","in school","30","0.279588701982969","0.189340957863416","0.369836446102521"
"Rarely ","2017","Single parent ","inadequately","20","","",""
"Rarely ","2017","Single parent ","general elemantary","92","0.245704814940739","0.200538685080067","0.290870944801412"
"Rarely ","2017","Single parent ","middle vocational","300","0.265998752441672","0.239423706036293","0.292573798847052"
"Rarely ","2017","Single parent ","vocational + Abi","55","0.210890643269347","0.155183391583932","0.266597894954763"
"Rarely ","2017","Single parent ","higher vocational","18","","",""
"Rarely ","2017","Single parent ","higher education","85","0.218902004698222","0.175948290509109","0.261855718887335"
"Rarely ","2017","Couple + C. LE 16 ","in school","3","","",""
"Rarely ","2017","Couple + C. LE 16 ","inadequately","96","0.168869106472235","0.137840384142432","0.199897828802038"
"Rarely ","2017","Couple + C. LE 16 ","general elemantary","174","0.263972761260309","0.231178726178977","0.296766796341642"
"Rarely ","2017","Couple + C. LE 16 ","middle vocational","655","0.276142423984924","0.258651838043802","0.293633009926047"
"Rarely ","2017","Couple + C. LE 16 ","vocational + Abi","199","0.229837179564455","0.199945027763804","0.259729331365106"
"Rarely ","2017","Couple + C. LE 16 ","higher vocational","91","0.246564905708057","0.199043081490496","0.294086729925618"
"Rarely ","2017","Couple + C. LE 16 ","higher education","445","0.201086302289933","0.18370608965498","0.218466514924886"
"Rarely ","2017","Couple + C. GT 16 ","in school","26","","",""
"Rarely ","2017","Couple + C. GT 16 ","inadequately","13","","",""
"Rarely ","2017","Couple + C. GT 16 ","general elemantary","108","0.32055090969152","0.274292927996165","0.366808891386876"
"Rarely ","2017","Couple + C. GT 16 ","middle vocational","410","0.300907712977874","0.277819920740316","0.323995505215432"
"Rarely ","2017","Couple + C. GT 16 ","vocational + Abi","68","0.309872863945808","0.253444876214501","0.366300851677115"
"Rarely ","2017","Couple + C. GT 16 ","higher vocational","56","0.276623218271721","0.215831695681331","0.33741474086211"
"Rarely ","2017","Couple + C. GT 16 ","higher education","147","0.20022436301299","0.167741346030501","0.232707379995479"
"Rarely ","2017","Couple + C. LE and GT 16","in school","38","0.254558864259958","0.188091737020654","0.321025991499263"
"Rarely ","2017","Couple + C. LE and GT 16","inadequately","45","0.269632560181893","0.210314665213529","0.328950455150257"
"Rarely ","2017","Couple + C. LE and GT 16","general elemantary","91","0.232917600281518","0.191127445620039","0.274707754942997"
"Rarely ","2017","Couple + C. LE and GT 16","middle vocational","261","0.297767898507","0.26870512148647","0.326830675527531"
"Rarely ","2017","Couple + C. LE and GT 16","vocational + Abi","38","0.175218737032747","0.118406285048107","0.232031189017387"
"Rarely ","2017","Couple + C. LE and GT 16","higher vocational","30","0.246910005215071","0.165584083051034","0.328235927379109"
"Rarely ","2017","Couple + C. LE and GT 16","higher education","96","0.204450170557247","0.164372661361548","0.244527679752947"
"Never","2017","1-pers.-HH","in school","2","","",""
"Never","2017","1-pers.-HH","inadequately","70","0.220610682327195","0.170496492902269","0.270724871752122"
"Never","2017","1-pers.-HH","general elemantary","235","0.454574462460908","0.413111201053169","0.496037723868647"
"Never","2017","1-pers.-HH","middle vocational","1003","0.542857059001688","0.520712414412112","0.565001703591264"
"Never","2017","1-pers.-HH","vocational + Abi","171","0.535894764207241","0.48116787779786","0.590621650616622"
"Never","2017","1-pers.-HH","higher vocational","134","0.545655094151671","0.481166592215981","0.61014359608736"
"Never","2017","1-pers.-HH","higher education","588","0.584929406242498","0.555824437158213","0.614034375326783"
"Never","2017","(Married) couple without C. ","in school","","","",""
"Never","2017","(Married) couple without C. ","inadequately","52","0.413975909205698","0.328979905835288","0.498971912576108"
"Never","2017","(Married) couple without C. ","general elemantary","341","0.52931852801871","0.490827994442478","0.567809061594942"
"Never","2017","(Married) couple without C. ","middle vocational","2524","0.613110123071588","0.598200314810438","0.628019931332738"
"Never","2017","(Married) couple without C. ","vocational + Abi","321","0.603649707802219","0.561322317076916","0.645977098527521"
"Never","2017","(Married) couple without C. ","higher vocational","350","0.572679274523005","0.532592337890698","0.612766211155311"
"Never","2017","(Married) couple without C. ","higher education","1537","0.66610190287316","0.646956951683862","0.685246854062457"
"Never","2017","Single parent ","in school","51","0.52254712180783","0.422105370561598","0.622988873054061"
"Never","2017","Single parent ","inadequately","48","0.414982019339492","0.332775209538452","0.497188829140532"
"Never","2017","Single parent ","general elemantary","152","0.417227014977379","0.365493582603543","0.468960447351214"
"Never","2017","Single parent ","middle vocational","493","0.483181826089668","0.453127290836716","0.51323636134262"
"Never","2017","Single parent ","vocational + Abi","93","0.489564947313915","0.421301237944495","0.557828656683335"
"Never","2017","Single parent ","higher vocational","34","0.432194795668502","0.315308661149151","0.549080930187853"
"Never","2017","Single parent ","higher education","191","0.625321440091475","0.575040409243735","0.675602470939214"
"Never","2017","Couple + C. LE 16 ","in school","2","","",""
"Never","2017","Couple + C. LE 16 ","inadequately","233","0.388708724828056","0.348335790017113","0.429081659638999"
"Never","2017","Couple + C. LE 16 ","general elemantary","298","0.433756582828016","0.396884898387278","0.470628267268754"
"Never","2017","Couple + C. LE 16 ","middle vocational","1438","0.566637355667156","0.547251294994518","0.586023416339793"
"Never","2017","Couple + C. LE 16 ","vocational + Abi","458","0.636121332659809","0.601938815504159","0.670303849815458"
"Never","2017","Couple + C. LE 16 ","higher vocational","192","0.657899969832432","0.605592822069086","0.710207117595777"
"Never","2017","Couple + C. LE 16 ","higher education","1357","0.710912172067189","0.691254287260394","0.730570056873984"
"Never","2017","Couple + C. GT 16 ","in school","88","0.680256892844585","0.601875007074831","0.758638778614338"
"Never","2017","Couple + C. GT 16 ","inadequately","25","","",""
"Never","2017","Couple + C. GT 16 ","general elemantary","185","0.463760443458113","0.414330969652949","0.513189917263278"
"Never","2017","Couple + C. GT 16 ","middle vocational","891","0.567725950819585","0.54278876475915","0.592663136880021"
"Never","2017","Couple + C. GT 16 ","vocational + Abi","160","0.588117886280007","0.528061817769649","0.648173954790366"
"Never","2017","Couple + C. GT 16 ","higher vocational","126","0.581877276807593","0.514844994339274","0.648909559275912"
"Never","2017","Couple + C. GT 16 ","higher education","391","0.713362948413827","0.676657101253049","0.750068795574605"
"Never","2017","Couple + C. LE and GT 16","in school","110","0.628506508741349","0.554777802485694","0.702235214997003"
"Never","2017","Couple + C. LE and GT 16","inadequately","102","0.411805637529988","0.346019341681554","0.477591933378422"
"Never","2017","Couple + C. LE and GT 16","general elemantary","207","0.546730839219894","0.497513663606421","0.595948014833367"
"Never","2017","Couple + C. LE and GT 16","middle vocational","535","0.579544361424238","0.54817098462614","0.610917738222336"
"Never","2017","Couple + C. LE and GT 16","vocational + Abi","114","0.703511227312917","0.635257949938966","0.771764504686868"
"Never","2017","Couple + C. LE and GT 16","higher vocational","66","0.687751044369212","0.600352874247903","0.775149214490521"
"Never","2017","Couple + C. LE and GT 16","higher education","250","0.685088805593241","0.638931465318576","0.731246145867907"
"Very often","2018","1-pers.-HH","in school","","","",""
"Very often","2018","1-pers.-HH","inadequately","","","",""
"Very often","2018","1-pers.-HH","general elemantary","1","","",""
"Very often","2018","1-pers.-HH","middle vocational","","","",""
"Very often","2018","1-pers.-HH","vocational + Abi","","","",""
"Very often","2018","1-pers.-HH","higher vocational","","","",""
"Very often","2018","1-pers.-HH","higher education","1","","",""
"Very often","2018","(Married) couple without C. ","in school","","","",""
"Very often","2018","(Married) couple without C. ","inadequately","","","",""
"Very often","2018","(Married) couple without C. ","general elemantary","","","",""
"Very often","2018","(Married) couple without C. ","middle vocational","","","",""
"Very often","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Very often","2018","(Married) couple without C. ","higher vocational","","","",""
"Very often","2018","(Married) couple without C. ","higher education","","","",""
"Very often","2018","Single parent ","in school","","","",""
"Very often","2018","Single parent ","inadequately","1","","",""
"Very often","2018","Single parent ","general elemantary","1","","",""
"Very often","2018","Single parent ","middle vocational","1","","",""
"Very often","2018","Single parent ","vocational + Abi","","","",""
"Very often","2018","Single parent ","higher vocational","","","",""
"Very often","2018","Single parent ","higher education","","","",""
"Very often","2018","Couple + C. LE 16 ","in school","","","",""
"Very often","2018","Couple + C. LE 16 ","inadequately","4","","",""
"Very often","2018","Couple + C. LE 16 ","general elemantary","3","","",""
"Very often","2018","Couple + C. LE 16 ","middle vocational","1","","",""
"Very often","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Very often","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Very often","2018","Couple + C. LE 16 ","higher education","1","","",""
"Very often","2018","Couple + C. GT 16 ","in school","","","",""
"Very often","2018","Couple + C. GT 16 ","inadequately","","","",""
"Very often","2018","Couple + C. GT 16 ","general elemantary","1","","",""
"Very often","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Very often","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Very often","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Very often","2018","Couple + C. GT 16 ","higher education","","","",""
"Very often","2018","Couple + C. LE and GT 16","in school","","","",""
"Very often","2018","Couple + C. LE and GT 16","inadequately","3","","",""
"Very often","2018","Couple + C. LE and GT 16","general elemantary","2","","",""
"Very often","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Very often","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Very often","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Very often","2018","Couple + C. LE and GT 16","higher education","","","",""
"Often","2018","1-pers.-HH","in school","","","",""
"Often","2018","1-pers.-HH","inadequately","1","","",""
"Often","2018","1-pers.-HH","general elemantary","","","",""
"Often","2018","1-pers.-HH","middle vocational","","","",""
"Often","2018","1-pers.-HH","vocational + Abi","","","",""
"Often","2018","1-pers.-HH","higher vocational","","","",""
"Often","2018","1-pers.-HH","higher education","","","",""
"Often","2018","(Married) couple without C. ","in school","","","",""
"Often","2018","(Married) couple without C. ","inadequately","","","",""
"Often","2018","(Married) couple without C. ","general elemantary","","","",""
"Often","2018","(Married) couple without C. ","middle vocational","1","","",""
"Often","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Often","2018","(Married) couple without C. ","higher vocational","","","",""
"Often","2018","(Married) couple without C. ","higher education","","","",""
"Often","2018","Single parent ","in school","","","",""
"Often","2018","Single parent ","inadequately","2","","",""
"Often","2018","Single parent ","general elemantary","","","",""
"Often","2018","Single parent ","middle vocational","1","","",""
"Often","2018","Single parent ","vocational + Abi","","","",""
"Often","2018","Single parent ","higher vocational","","","",""
"Often","2018","Single parent ","higher education","1","","",""
"Often","2018","Couple + C. LE 16 ","in school","","","",""
"Often","2018","Couple + C. LE 16 ","inadequately","9","","",""
"Often","2018","Couple + C. LE 16 ","general elemantary","1","","",""
"Often","2018","Couple + C. LE 16 ","middle vocational","4","","",""
"Often","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Often","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Often","2018","Couple + C. LE 16 ","higher education","4","","",""
"Often","2018","Couple + C. GT 16 ","in school","","","",""
"Often","2018","Couple + C. GT 16 ","inadequately","1","","",""
"Often","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Often","2018","Couple + C. GT 16 ","middle vocational","1","","",""
"Often","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Often","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Often","2018","Couple + C. GT 16 ","higher education","","","",""
"Often","2018","Couple + C. LE and GT 16","in school","","","",""
"Often","2018","Couple + C. LE and GT 16","inadequately","2","","",""
"Often","2018","Couple + C. LE and GT 16","general elemantary","2","","",""
"Often","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Often","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Often","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Often","2018","Couple + C. LE and GT 16","higher education","","","",""
"Sometimes","2018","1-pers.-HH","in school","","","",""
"Sometimes","2018","1-pers.-HH","inadequately","","","",""
"Sometimes","2018","1-pers.-HH","general elemantary","2","","",""
"Sometimes","2018","1-pers.-HH","middle vocational","1","","",""
"Sometimes","2018","1-pers.-HH","vocational + Abi","","","",""
"Sometimes","2018","1-pers.-HH","higher vocational","","","",""
"Sometimes","2018","1-pers.-HH","higher education","","","",""
"Sometimes","2018","(Married) couple without C. ","in school","","","",""
"Sometimes","2018","(Married) couple without C. ","inadequately","2","","",""
"Sometimes","2018","(Married) couple without C. ","general elemantary","1","","",""
"Sometimes","2018","(Married) couple without C. ","middle vocational","1","","",""
"Sometimes","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Sometimes","2018","(Married) couple without C. ","higher vocational","","","",""
"Sometimes","2018","(Married) couple without C. ","higher education","1","","",""
"Sometimes","2018","Single parent ","in school","","","",""
"Sometimes","2018","Single parent ","inadequately","2","","",""
"Sometimes","2018","Single parent ","general elemantary","2","","",""
"Sometimes","2018","Single parent ","middle vocational","1","","",""
"Sometimes","2018","Single parent ","vocational + Abi","","","",""
"Sometimes","2018","Single parent ","higher vocational","","","",""
"Sometimes","2018","Single parent ","higher education","","","",""
"Sometimes","2018","Couple + C. LE 16 ","in school","","","",""
"Sometimes","2018","Couple + C. LE 16 ","inadequately","20","","",""
"Sometimes","2018","Couple + C. LE 16 ","general elemantary","5","","",""
"Sometimes","2018","Couple + C. LE 16 ","middle vocational","7","","",""
"Sometimes","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Sometimes","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Sometimes","2018","Couple + C. LE 16 ","higher education","4","","",""
"Sometimes","2018","Couple + C. GT 16 ","in school","","","",""
"Sometimes","2018","Couple + C. GT 16 ","inadequately","","","",""
"Sometimes","2018","Couple + C. GT 16 ","general elemantary","2","","",""
"Sometimes","2018","Couple + C. GT 16 ","middle vocational","1","","",""
"Sometimes","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Sometimes","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Sometimes","2018","Couple + C. GT 16 ","higher education","","","",""
"Sometimes","2018","Couple + C. LE and GT 16","in school","1","","",""
"Sometimes","2018","Couple + C. LE and GT 16","inadequately","9","","",""
"Sometimes","2018","Couple + C. LE and GT 16","general elemantary","3","","",""
"Sometimes","2018","Couple + C. LE and GT 16","middle vocational","5","","",""
"Sometimes","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Sometimes","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Sometimes","2018","Couple + C. LE and GT 16","higher education","","","",""
"Rarely ","2018","1-pers.-HH","in school","","","",""
"Rarely ","2018","1-pers.-HH","inadequately","","","",""
"Rarely ","2018","1-pers.-HH","general elemantary","","","",""
"Rarely ","2018","1-pers.-HH","middle vocational","","","",""
"Rarely ","2018","1-pers.-HH","vocational + Abi","","","",""
"Rarely ","2018","1-pers.-HH","higher vocational","","","",""
"Rarely ","2018","1-pers.-HH","higher education","1","","",""
"Rarely ","2018","(Married) couple without C. ","in school","","","",""
"Rarely ","2018","(Married) couple without C. ","inadequately","1","","",""
"Rarely ","2018","(Married) couple without C. ","general elemantary","","","",""
"Rarely ","2018","(Married) couple without C. ","middle vocational","","","",""
"Rarely ","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely ","2018","(Married) couple without C. ","higher vocational","","","",""
"Rarely ","2018","(Married) couple without C. ","higher education","1","","",""
"Rarely ","2018","Single parent ","in school","2","","",""
"Rarely ","2018","Single parent ","inadequately","2","","",""
"Rarely ","2018","Single parent ","general elemantary","","","",""
"Rarely ","2018","Single parent ","middle vocational","","","",""
"Rarely ","2018","Single parent ","vocational + Abi","","","",""
"Rarely ","2018","Single parent ","higher vocational","","","",""
"Rarely ","2018","Single parent ","higher education","1","","",""
"Rarely ","2018","Couple + C. LE 16 ","in school","","","",""
"Rarely ","2018","Couple + C. LE 16 ","inadequately","5","","",""
"Rarely ","2018","Couple + C. LE 16 ","general elemantary","5","","",""
"Rarely ","2018","Couple + C. LE 16 ","middle vocational","4","","",""
