"plj0014_v3","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2013","indirect migration background","middle vocational","391","0.776916884802009","0.739789431891335","0.814044337712683","1"
"Yes","2013","indirect migration background","vocational + Abi","64","0.907370041989961","0.842190808828293","0.972549275151628","1"
"Yes","2013","indirect migration background","higher vocational","36","0.718027967982644","0.595729753464113","0.840326182501174","1"
"Yes","2013","indirect migration background","higher education","161","0.836981645146947","0.78403925942972","0.889924030864175","1"
"Yes","2013","no migration background","higher education","5109","0.998746583314437","0.997776775712972","0.999716390915901","1"
"Yes","2013","direct migration background","in school","14","","","","1"
"Yes","2013","direct migration background","inadequately","31","0.251912556150126","0.176113480676972","0.327711631623281","1"
"Yes","2013","direct migration background","general elemantary","263","0.442012837151715","0.399368754695152","0.484656919608278","1"
"Yes","2013","direct migration background","middle vocational","644","0.572837369120324","0.542132107016028","0.603542631224621","1"
"Yes","2013","no migration background","inadequately","181","1","1","1","1"
"Yes","2013","no migration background","general elemantary","1903","0.99939377504038","0.998288170418324","1.00049937966244","1"
"Yes","2013","no migration background","middle vocational","11066","0.999251172819743","0.998741650532276","0.999760695107211","1"
"Yes","2013","no migration background","vocational + Abi","1400","1","1","1","1"
"Yes","2013","no migration background","higher vocational","1535","0.999063943938955","0.997534617995878","1.00059326988203","1"
"Yes","2013","no migration background","in school","341","1","1","1","1"
"No","2014","no migration background","higher vocational","","","","","2"
"No","2014","no migration background","higher education","3","","","","2"
"No","2014","direct migration background","in school","38","0.7643980992126","0.657018529333423","0.871777669091776","2"
"No","2014","direct migration background","inadequately","207","0.775835743231666","0.727075820855653","0.824595665607679","2"
"No","2014","direct migration background","general elemantary","589","0.642407711570692","0.613193964374443","0.671621458766942","2"
"No","2014","direct migration background","middle vocational","749","0.485914321962305","0.462649950394228","0.509178693530383","2"
"No","2014","direct migration background","vocational + Abi","306","0.528948153846399","0.48978328251122","0.568113025181578","2"
"No","2014","direct migration background","higher vocational","29","","","","2"
"No","2014","direct migration background","higher education","599","0.567292225868928","0.538171884459084","0.596412567278772","2"
"No","2014","indirect migration background","in school","32","0.42667555824788","0.331159016569079","0.52219209992668","2"
"No","2014","indirect migration background","inadequately","21","","","","2"
"No","2014","indirect migration background","general elemantary","127","0.321079185339986","0.272579521318265","0.369578849361707","2"
"No","2014","indirect migration background","middle vocational","191","0.254804704079961","0.223129482713529","0.286479925446392","2"
"No","2014","indirect migration background","vocational + Abi","26","","","","2"
"No","2014","indirect migration background","higher vocational","21","","","","2"
"No","2014","indirect migration background","higher education","53","0.181725154035911","0.135898224244682","0.227552083827139","2"
"No","2014","no migration background","in school","","","","","2"
"No","2014","no migration background","inadequately","","","","","2"
"No","2014","no migration background","general elemantary","3","","","","2"
"No","2014","no migration background","middle vocational","5","","","","2"
"No","2014","no migration background","vocational + Abi","","","","","2"
"Yes","2014","direct migration background","vocational + Abi","318","0.471051846153601","0.431886974818422","0.51021671748878","1"
"Yes","2014","indirect migration background","general elemantary","229","0.678920814660014","0.630421150638293","0.727420478681735","1"
"Yes","2014","no migration background","higher education","4855","0.99905735379525","0.998194397288131","0.999920310302368","1"
"Yes","2014","direct migration background","in school","22","","","","1"
"Yes","2014","direct migration background","inadequately","74","0.224164256768334","0.175404334392321","0.272924179144347","1"
"Yes","2014","direct migration background","general elemantary","445","0.357592288429308","0.328378541233058","0.386806035625557","1"
"Yes","2014","direct migration background","middle vocational","1024","0.514085678037695","0.490821306469617","0.537350049605772","1"
"Yes","2014","direct migration background","higher vocational","78","0.559664535124604","0.465603028996489","0.653726041252718","1"
"Yes","2014","direct migration background","higher education","513","0.432707774131072","0.403587432721228","0.461828115540916","1"
"Yes","2014","indirect migration background","in school","71","0.57332444175212","0.47780790007332","0.668840983430921","1"
"Yes","2014","indirect migration background","inadequately","27","","","","1"
"Yes","2014","indirect migration background","middle vocational","536","0.745195295920039","0.713520074553608","0.77687051728647","1"
"Yes","2014","indirect migration background","vocational + Abi","99","0.754550038507685","0.679107100762506","0.829992976252864","1"
"Yes","2014","indirect migration background","higher vocational","40","0.725896430155763","0.613958351133901","0.837834509177625","1"
"Yes","2014","indirect migration background","higher education","219","0.818274845964089","0.772447916172861","0.864101775755318","1"
"Yes","2014","no migration background","inadequately","177","1","1","1","1"
"Yes","2014","no migration background","general elemantary","1730","0.99912831417645","0.997738875337773","1.00051775301513","1"
"Yes","2014","no migration background","middle vocational","10104","0.999547936653856","0.999133559833213","0.999962313474499","1"
"Yes","2014","no migration background","vocational + Abi","1309","1","1","1","1"
"Yes","2014","no migration background","higher vocational","1432","1","1","1","1"
"Yes","2014","no migration background","in school","287","1","1","1","1"
"No","2015","no migration background","higher vocational","","","","","2"
"No","2015","no migration background","higher education","3","","","","2"
"No","2015","direct migration background","in school","35","0.64378680200436","0.520544406284497","0.767029197724222","2"
"No","2015","direct migration background","inadequately","270","0.789267736205633","0.745530377860058","0.833005094551207","2"
"No","2015","direct migration background","general elemantary","677","0.650194592477868","0.621265635360249","0.679123549595486","2"
"No","2015","direct migration background","middle vocational","1000","0.488472431429262","0.466314497579212","0.510630365279311","2"
"No","2015","direct migration background","vocational + Abi","489","0.58029092216981","0.546346599583392","0.614235244756227","2"
"No","2015","direct migration background","higher vocational","25","","","","2"
"No","2015","direct migration background","higher education","974","0.56985824376083","0.544711024886734","0.595005462634926","2"
"No","2015","indirect migration background","in school","22","","","","2"
"No","2015","indirect migration background","inadequately","18","","","","2"
"No","2015","indirect migration background","general elemantary","108","0.397389213357366","0.343939344614084","0.450839082100647","2"
"No","2015","indirect migration background","middle vocational","176","0.255757362266343","0.2231330723221","0.288381652210586","2"
"No","2015","indirect migration background","vocational + Abi","23","","","","2"
"No","2015","indirect migration background","higher vocational","18","","","","2"
"No","2015","indirect migration background","higher education","51","0.175235408810059","0.129289573284353","0.221181244335765","2"
"No","2015","no migration background","in school","","","","","2"
"No","2015","no migration background","inadequately","","","","","2"
"No","2015","no migration background","general elemantary","2","","","","2"
"No","2015","no migration background","middle vocational","4","","","","2"
"No","2015","no migration background","vocational + Abi","","","","","2"
"Yes","2015","direct migration background","vocational + Abi","323","0.41970907783019","0.385764755243772","0.453653400416608","1"
"Yes","2015","indirect migration background","general elemantary","214","0.602610786642634","0.549160917899353","0.656060655385916","1"
"Yes","2015","no migration background","higher education","4702","0.999118422601524","0.998270400864904","0.999966444338143","1"
"Yes","2015","direct migration background","in school","23","","","","1"
"Yes","2015","direct migration background","inadequately","64","0.210732263794367","0.166994905448793","0.254469622139942","1"
"Yes","2015","direct migration background","general elemantary","367","0.349805407522133","0.320876450404514","0.378734364639751","1"
"Yes","2015","direct migration background","middle vocational","955","0.511527568570738","0.489369634720689","0.533685502420788","1"
"Yes","2015","direct migration background","higher vocational","76","0.630874336281449","0.536762129948115","0.724986542614782","1"
"Yes","2015","direct migration background","higher education","515","0.43014175623917","0.404994537365074","0.455288975113266","1"
"Yes","2015","indirect migration background","in school","79","0.730709825583467","0.644199064747266","0.817220586419668","1"
"Yes","2015","indirect migration background","inadequately","21","","","","1"
"Yes","2015","indirect migration background","middle vocational","511","0.744242637733657","0.711618347789414","0.7768669276779","1"
"Yes","2015","indirect migration background","vocational + Abi","95","0.740845528439237","0.661786718496662","0.819904338381812","1"
"Yes","2015","indirect migration background","higher vocational","41","0.793648860688802","0.690387053995132","0.896910667382472","1"
"Yes","2015","indirect migration background","higher education","212","0.824764591189941","0.778818755664235","0.870710426715647","1"
"Yes","2015","no migration background","inadequately","165","1","1","1","1"
"Yes","2015","no migration background","general elemantary","1617","0.999250263372626","0.997916999330404","1.00058352741485","1"
"Yes","2015","no migration background","middle vocational","9589","0.999662613005422","0.999295109265914","1.00003011674493","1"
"Yes","2015","no migration background","vocational + Abi","1240","1","1","1","1"
"Yes","2015","no migration background","higher vocational","1381","1","1","1","1"
"Yes","2015","no migration background","in school","219","1","1","1","1"
"No","2016","no migration background","higher vocational","1","","","","2"
"No","2016","no migration background","higher education","4","","","","2"
"No","2016","direct migration background","in school","28","","","","2"
"No","2016","direct migration background","inadequately","193","0.833887297267056","0.787472686187981","0.880301908346132","2"
"No","2016","direct migration background","general elemantary","502","0.695482796038226","0.663632753306105","0.727332838770346","2"
"No","2016","direct migration background","middle vocational","763","0.546817515104806","0.52245603471849","0.571178995491121","2"
"No","2016","direct migration background","vocational + Abi","437","0.610102370328144","0.574842470422863","0.645362270233425","2"
"No","2016","direct migration background","higher vocational","27","","","","2"
"No","2016","direct migration background","higher education","749","0.602617870954226","0.575402612526174","0.629833129382278","2"
"No","2016","indirect migration background","in school","21","","","","2"
"No","2016","indirect migration background","inadequately","15","","","","2"
"No","2016","indirect migration background","general elemantary","92","0.357710362035988","0.303739668984096","0.411681055087881","2"
"No","2016","indirect migration background","middle vocational","144","0.236740833668108","0.20383357712938","0.269648090206836","2"
"No","2016","indirect migration background","vocational + Abi","20","","","","2"
"No","2016","indirect migration background","higher vocational","16","","","","2"
"No","2016","indirect migration background","higher education","39","0.169943972545129","0.122127172996732","0.217760772093527","2"
"No","2016","no migration background","in school","","","","","2"
"No","2016","no migration background","inadequately","","","","","2"
"No","2016","no migration background","general elemantary","3","","","","2"
"No","2016","no migration background","middle vocational","4","","","","2"
"No","2016","no migration background","vocational + Abi","","","","","2"
"Yes","2016","direct migration background","vocational + Abi","298","0.389897629671856","0.354637729766576","0.425157529577137","1"
"Yes","2016","indirect migration background","general elemantary","211","0.642289637964012","0.588318944912119","0.696260331015904","1"
"Yes","2016","no migration background","higher education","4449","0.998668676951803","0.997597714651831","0.999739639251776","1"
"Yes","2016","direct migration background","in school","20","","","","1"
"Yes","2016","direct migration background","inadequately","54","0.166112702732944","0.119698091653868","0.212527313812019","1"
"Yes","2016","direct migration background","general elemantary","300","0.304517203961774","0.272667161229653","0.336367246693895","1"
"Yes","2016","direct migration background","middle vocational","841","0.453182484895195","0.428821004508879","0.47754396528151","1"
"Yes","2016","direct migration background","higher vocational","64","0.508503579270648","0.405788411062585","0.61121874747871","1"
"Yes","2016","direct migration background","higher education","493","0.397382129045774","0.370166870617722","0.424597387473826","1"
"Yes","2016","indirect migration background","in school","58","0.477118662418376","0.366977585574428","0.587259739262323","1"
"Yes","2016","indirect migration background","inadequately","18","","","","1"
"Yes","2016","indirect migration background","middle vocational","497","0.763259166331892","0.730351909793164","0.79616642287062","1"
"Yes","2016","indirect migration background","vocational + Abi","93","0.806898205673249","0.734118315013211","0.879678096333287","1"
"Yes","2016","indirect migration background","higher vocational","45","0.843935215222406","0.752862101082544","0.935008329362269","1"
"Yes","2016","indirect migration background","higher education","198","0.830056027454871","0.782239227906473","0.877872827003268","1"
"Yes","2016","no migration background","inadequately","138","1","1","1","1"
"Yes","2016","no migration background","general elemantary","1504","0.998927142060285","0.997274307133883","1.00057997698669","1"
"Yes","2016","no migration background","middle vocational","8828","0.999512810458548","0.999052594449939","0.999973026467157","1"
"Yes","2016","no migration background","vocational + Abi","1185","1","1","1","1"
"Yes","2016","no migration background","higher vocational","1261","0.99979274248543","0.998998544929183","1.00058694004168","1"
"Yes","2016","no migration background","in school","213","1","1","1","1"
"No","2017","no migration background","in school","","","","","2"
"No","2017","no migration background","inadequately","","","","","2"
"No","2017","no migration background","general elemantary","2","","","","2"
"No","2017","no migration background","middle vocational","6","","","","2"
"No","2017","no migration background","vocational + Abi","","","","","2"
"No","2017","no migration background","higher vocational","","","","","2"
"No","2017","no migration background","higher education","2","","","","2"
"No","2017","direct migration background","in school","16","","","","2"
"No","2017","direct migration background","inadequately","1112","0.891880093133426","0.874086599516189","0.909673586750663","2"
"No","2017","direct migration background","general elemantary","1015","0.746602158436163","0.722903321701003","0.770300995171324","2"
"No","2017","direct migration background","middle vocational","1142","0.567589799301675","0.545888721169273","0.589290877434076","2"
"No","2017","direct migration background","vocational + Abi","431","0.654185010692454","0.619418920925829","0.688951100459078","2"
"No","2017","direct migration background","higher vocational","25","","","","2"
"No","2017","direct migration background","higher education","1128","0.632220361361907","0.609058734951327","0.655381987772487","2"
"No","2017","indirect migration background","in school","19","","","","2"
"No","2017","indirect migration background","inadequately","13","","","","2"
"No","2017","indirect migration background","general elemantary","89","0.413011234403938","0.355441959652604","0.470580509155272","2"
"No","2017","indirect migration background","middle vocational","148","0.232978389680412","0.202143591385311","0.263813187975513","2"
"No","2017","indirect migration background","vocational + Abi","23","","","","2"
"No","2017","indirect migration background","higher vocational","11","","","","2"
"No","2017","indirect migration background","higher education","45","0.142134276817607","0.101522874047685","0.18274567958753","2"
"Yes","2017","no migration background","higher education","5075","0.999508624755336","0.99889902551258","1.00011822399809","1"
"Yes","2017","direct migration background","vocational + Abi","288","0.345814989307546","0.311048899540922","0.38058107907417","1"
"Yes","2017","indirect migration background","general elemantary","192","0.586988765596062","0.529419490844728","0.644558040347396","1"
"Yes","2017","no migration background","inadequately","169","1","1","1","1"
"Yes","2017","no migration background","general elemantary","1717","0.998853953171246","0.997254533876249","1.00045337246624","1"
"Yes","2017","no migration background","middle vocational","9859","0.999356584990647","0.998856198726782","0.999856971254512","1"
"Yes","2017","no migration background","vocational + Abi","1442","1","1","1","1"
"Yes","2017","no migration background","higher vocational","1396","1","1","1","1"
"Yes","2017","direct migration background","in school","19","","","","1"
"Yes","2017","direct migration background","inadequately","58","0.108119906866574","0.090326413249337","0.125913400483811","1"
"Yes","2017","direct migration background","general elemantary","279","0.253397841563837","0.229699004828676","0.277096678298997","1"
"Yes","2017","direct migration background","middle vocational","860","0.432410200698325","0.410709122565924","0.454111278830727","1"
"Yes","2017","direct migration background","higher vocational","66","0.510190986802596","0.407482301046229","0.612899672558963","1"
"Yes","2017","direct migration background","higher education","537","0.367779638638093","0.344618012227513","0.390941265048672","1"
"Yes","2017","indirect migration background","in school","69","0.584336868801079","0.481367238876308","0.687306498725851","1"
"Yes","2017","indirect migration background","inadequately","26","","","","1"
"Yes","2017","indirect migration background","middle vocational","574","0.767021610319588","0.736186812024487","0.797856408614689","1"
"Yes","2017","indirect migration background","vocational + Abi","107","0.796578533428043","0.727381240501094","0.865775826354993","1"
"Yes","2017","indirect migration background","higher vocational","48","0.688867911334872","0.570737296336522","0.806998526333221","1"
"Yes","2017","indirect migration background","higher education","239","0.857865723182393","0.81725432041247","0.898477125952315","1"
"Yes","2017","no migration background","in school","290","1","1","1","1"
"No","2018","no migration background","in school","","","","","2"
"No","2018","no migration background","inadequately","","","","","2"
"No","2018","no migration background","general elemantary","1","","","","2"
"No","2018","no migration background","middle vocational","5","","","","2"
"No","2018","no migration background","vocational + Abi","","","","","2"
"No","2018","no migration background","higher vocational","","","","","2"
"No","2018","no migration background","higher education","2","","","","2"
"No","2018","direct migration background","in school","28","","","","2"
"No","2018","direct migration background","inadequately","1680","0.928438681449557","0.916320457196316","0.940556905702798","2"
"No","2018","direct migration background","general elemantary","1211","0.739110920673762","0.716784379573134","0.76143746177439","2"
"No","2018","direct migration background","middle vocational","1309","0.612906540413154","0.592068977870251","0.633744102956057","2"
"No","2018","direct migration background","vocational + Abi","408","0.641855427238867","0.605924548697801","0.677786305779932","2"
"No","2018","direct migration background","higher vocational","17","","","","2"
"No","2018","direct migration background","higher education","1281","0.665562160548508","0.643833103413672","0.687291217683345","2"
"No","2018","indirect migration background","in school","13","","","","2"
"No","2018","indirect migration background","inadequately","13","","","","2"
"No","2018","indirect migration background","general elemantary","78","0.362992401580506","0.30716508742821","0.418819715732802","2"
"No","2018","indirect migration background","middle vocational","122","0.223254739357212","0.192405907699875","0.254103571014549","2"
"No","2018","indirect migration background","vocational + Abi","24","","","","2"
"No","2018","indirect migration background","higher vocational","10","","","","2"
"No","2018","indirect migration background","higher education","34","0.151739565787015","0.109413532055516","0.194065599518513","2"
"Yes","2018","no migration background","higher education","4914","0.999190769627592","0.998395888020458","0.999985651234726","1"
"Yes","2018","direct migration background","vocational + Abi","276","0.358144572761133","0.322213694220068","0.394075451302199","1"
"Yes","2018","indirect migration background","general elemantary","207","0.637007598419494","0.581180284267198","0.69283491257179","1"
"Yes","2018","no migration background","vocational + Abi","1395","1","1","1","1"
"Yes","2018","direct migration background","general elemantary","275","0.260889079326238","0.238562538225611","0.283215620426866","1"
"Yes","2018","indirect migration background","in school","73","0.765979220988658","0.67649745018361","0.855460991793705","1"
"Yes","2018","indirect migration background","higher vocational","43","0.86469107846871","0.772602904458368","0.956779252479051","1"
"Yes","2018","no migration background","inadequately","167","1","1","1","1"
"Yes","2018","no migration background","general elemantary","1664","0.998449774537396","0.996560036883417","1.00033951219138","1"
"Yes","2018","no migration background","middle vocational","9374","0.998938902663674","0.998280006621946","0.999597798705402","1"
"Yes","2018","no migration background","higher vocational","1325","1","1","1","1"
"Yes","2018","direct migration background","in school","18","","","","1"
"Yes","2018","direct migration background","inadequately","58","0.0715613185504429","0.0594430942972019","0.0836795428036838","1"
"Yes","2018","direct migration background","middle vocational","790","0.387093459586846","0.366255897043943","0.407931022129749","1"
"Yes","2018","direct migration background","higher vocational","60","0.496974334271863","0.385297066302159","0.608651602241567","1"
"Yes","2018","direct migration background","higher education","530","0.334437839451492","0.312708782316655","0.356166896586328","1"
"Yes","2018","indirect migration background","inadequately","31","0.761707132168759","0.635822914332776","0.887591350004742","1"
"Yes","2018","indirect migration background","middle vocational","578","0.776745260642788","0.745896428985451","0.807594092300125","1"
"Yes","2018","indirect migration background","vocational + Abi","103","0.747048149410419","0.671445074707755","0.822651224113084","1"
"Yes","2018","indirect migration background","higher education","242","0.848260434212985","0.805934400481487","0.890586467944484","1"
"Yes","2018","no migration background","in school","221","1","1","1","1"
"No","2019","no migration background","in school","","","","","2"
"No","2019","no migration background","inadequately","","","","","2"
"No","2019","no migration background","general elemantary","1","","","","2"
"No","2019","no migration background","middle vocational","7","","","","2"
"No","2019","no migration background","vocational + Abi","","","","","2"
"No","2019","no migration background","higher vocational","1","","","","2"
"No","2019","no migration background","higher education","2","","","","2"
"No","2019","direct migration background","in school","30","0.790469213373597","0.671561990569112","0.909376436178081","2"
"No","2019","direct migration background","inadequately","1519","0.928523209200905","0.915767855755866","0.941278562645944","2"
"No","2019","direct migration background","general elemantary","1067","0.738568756822686","0.714663965610729","0.762473548034644","2"
"No","2019","direct migration background","middle vocational","1105","0.622500989964042","0.600174687829654","0.64482729209843","2"
"No","2019","direct migration background","vocational + Abi","354","0.648396263085154","0.610474681905353","0.686317844264954","2"
"No","2019","direct migration background","higher vocational","20","","","","2"
"No","2019","direct migration background","higher education","1119","0.65841798229838","0.635631894230403","0.681204070366357","2"
"No","2019","indirect migration background","in school","10","","","","2"
"No","2019","indirect migration background","inadequately","12","","","","2"
"No","2019","indirect migration background","general elemantary","56","0.342048799174086","0.281905116423031","0.402192481925141","2"
"No","2019","indirect migration background","middle vocational","104","0.235565501082464","0.203385515669697","0.267745486495231","2"
"No","2019","indirect migration background","vocational + Abi","20","","","","2"
"No","2019","indirect migration background","higher vocational","10","","","","2"
"No","2019","indirect migration background","higher education","35","0.157682391023092","0.118772261282161","0.196592520764024","2"
"Yes","2019","no migration background","higher education","5615","0.999556751125244","0.999006294087897","1.00010720816259","1"
"Yes","2019","direct migration background","vocational + Abi","255","0.351603736914846","0.313682155735046","0.389525318094647","1"
"Yes","2019","indirect migration background","general elemantary","183","0.657951200825914","0.597807518074859","0.718094883576969","1"
"Yes","2019","no migration background","general elemantary","1588","0.999833064232742","0.999197843611032","1.00046828485445","1"
"Yes","2019","no migration background","vocational + Abi","1509","1","1","1","1"
"Yes","2019","direct migration background","in school","15","","","","1"
"Yes","2019","direct migration background","general elemantary","231","0.261431243177314","0.237526451965356","0.285336034389271","1"
"Yes","2019","direct migration background","higher vocational","54","0.396164740314214","0.284727749652916","0.507601730975512","1"
"Yes","2019","indirect migration background","in school","72","0.836810658957471","0.756827111736885","0.916794206178057","1"
"Yes","2019","indirect migration background","middle vocational","564","0.764434498917536","0.732254513504769","0.796614484330303","1"
"Yes","2019","indirect migration background","higher vocational","65","0.875377069359835","0.800626583072361","0.950127555647309","1"
"Yes","2019","no migration background","inadequately","148","1","1","1","1"
"Yes","2019","indirect migration background","inadequately","27","","","","1"
"Yes","2019","no migration background","middle vocational","9227","0.998835296540256","0.998139619325774","0.999530973754739","1"
"Yes","2019","direct migration background","inadequately","48","0.0714767907990948","0.0587214373540557","0.084232144244134","1"
"Yes","2019","no migration background","higher vocational","1522","0.999901805558571","0.999404159844996","1.00039945127215","1"
"Yes","2019","indirect migration background","higher education","302","0.842317608976908","0.803407479235976","0.881227738717839","1"
"Yes","2019","direct migration background","middle vocational","706","0.377499010035958","0.35517270790157","0.399825312170346","1"
"Yes","2019","direct migration background","higher education","545","0.34158201770162","0.318795929633644","0.364368105769597","1"
"Yes","2019","no migration background","in school","204","1","1","1","1"
"Yes","2019","indirect migration background","vocational + Abi","122","0.723479866418291","0.649913293891241","0.797046438945341","1"
