"plj0588","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2016","(Married) couple without C. ","(3b) higher tertiary education","8","","",""
"Sometimes","2016","Single parent ","(0) in school","","","",""
"Sometimes","2016","Single parent ","(1a) inadequately completed","42","0.419432830394474","0.335568029977869","0.503297630811078"
"Sometimes","2016","Single parent ","(1b) general elementary school","20","","",""
"Sometimes","2016","Single parent ","(1c) basic vocational qualification","4","","",""
"Sometimes","2016","Single parent ","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Single parent ","(2a) intermediate vocational","","","",""
"Sometimes","2016","Single parent ","(2c_gen) general maturity certificate","16","","",""
"Sometimes","2016","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Sometimes","2016","Single parent ","(3a) lower tertiary education","","","",""
"Sometimes","2016","Single parent ","(3b) higher tertiary education","9","","",""
"Sometimes","2016","Couple + C. LE 16 ","(0) in school","1","","",""
"Sometimes","2016","Couple + C. LE 16 ","(1a) inadequately completed","186","0.297707108487319","0.263515190659997","0.331899026314641"
"Sometimes","2016","Couple + C. LE 16 ","(1b) general elementary school","84","0.313828069293334","0.263142710884043","0.364513427702624"
"Sometimes","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","14","","",""
"Sometimes","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Sometimes","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","70","0.271538928334313","0.215734019641448","0.327343837027178"
"Sometimes","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Sometimes","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Sometimes","2016","Couple + C. LE 16 ","(3b) higher tertiary education","86","0.288987490201131","0.239322398183571","0.33865258221869"
"Sometimes","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Sometimes","2016","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Sometimes","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Sometimes","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Sometimes","2016","Couple + C. GT 16 ","(3b) higher tertiary education","3","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(0) in school","1","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(1a) inadequately completed","35","0.252232428480029","0.183190951858607","0.321273905101452"
"Sometimes","2016","Couple + C. LE and GT 16","(1b) general elementary school","13","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","3","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","17","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","14","","",""
"Rarely ","2016","1-pers.-HH","(0) in school","1","","",""
"Rarely ","2016","1-pers.-HH","(1a) inadequately completed","54","0.1474768497625","0.108195089677455","0.186758609847545"
"Rarely ","2016","1-pers.-HH","(1b) general elementary school","27","","",""
"Rarely ","2016","1-pers.-HH","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Rarely ","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Rarely ","2016","1-pers.-HH","(2c_gen) general maturity certificate","32","0.201283980634823","0.132883062828032","0.269684898441614"
"Rarely ","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
"Rarely ","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely ","2016","1-pers.-HH","(3b) higher tertiary education","40","0.271542973960908","0.203885574586279","0.339200373335538"
"Rarely ","2016","(Married) couple without C. ","(0) in school","","","",""
"Rarely ","2016","(Married) couple without C. ","(1a) inadequately completed","7","","",""
"Rarely ","2016","(Married) couple without C. ","(1b) general elementary school","3","","",""
"Rarely ","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Rarely ","2016","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely ","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Rarely ","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Rarely ","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Rarely ","2016","(Married) couple without C. ","(3b) higher tertiary education","7","","",""
"Rarely ","2016","Single parent ","(0) in school","","","",""
"Rarely ","2016","Single parent ","(1a) inadequately completed","17","","",""
"Rarely ","2016","Single parent ","(1b) general elementary school","11","","",""
"Rarely ","2016","Single parent ","(1c) basic vocational qualification","3","","",""
"Rarely ","2016","Single parent ","(2b) intermediate general qualification","1","","",""
"Rarely ","2016","Single parent ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Single parent ","(2c_gen) general maturity certificate","16","","",""
"Rarely ","2016","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Rarely ","2016","Single parent ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Single parent ","(3b) higher tertiary education","6","","",""
"Rarely ","2016","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(1a) inadequately completed","127","0.183029272251287","0.154113603104018","0.211944941398555"
"Rarely ","2016","Couple + C. LE 16 ","(1b) general elementary school","62","0.18050022321808","0.13849208379959","0.22250836263657"
"Rarely ","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","8","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","45","0.213652298571084","0.162222565125172","0.265082032016996"
"Rarely ","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Rarely ","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. LE 16 ","(3b) higher tertiary education","82","0.210996569576885","0.166292172205797","0.255700966947974"
"Rarely ","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Rarely ","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Rarely ","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. GT 16 ","(3b) higher tertiary education","4","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(1a) inadequately completed","33","0.238640206562471","0.170877136409666","0.306403276715277"
"Rarely ","2016","Couple + C. LE and GT 16","(1b) general elementary school","21","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","16","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely ","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","17","","",""
"Never","2016","1-pers.-HH","(0) in school","2","","",""
"Never","2016","1-pers.-HH","(1a) inadequately completed","68","0.16379908975232","0.122798794683699","0.20479938482094"
"Never","2016","1-pers.-HH","(1b) general elementary school","52","0.277822533668558","0.213622835211652","0.342022232125464"
"Never","2016","1-pers.-HH","(1c) basic vocational qualification","9","","",""
"Never","2016","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Never","2016","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","2016","1-pers.-HH","(2c_gen) general maturity certificate","31","0.220126356758816","0.149444285122903","0.29080842839473"
"Never","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Never","2016","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","2016","1-pers.-HH","(3b) higher tertiary education","38","0.207074442814344","0.145432899191966","0.268715986436722"
"Never","2016","(Married) couple without C. ","(0) in school","","","",""
"Never","2016","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"Never","2016","(Married) couple without C. ","(1b) general elementary school","5","","",""
"Never","2016","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2016","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Never","2016","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Never","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"Never","2016","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2016","(Married) couple without C. ","(3b) higher tertiary education","10","","",""
"Never","2016","Single parent ","(0) in school","","","",""
"Never","2016","Single parent ","(1a) inadequately completed","39","0.215178232056981","0.145337793453064","0.285018670660899"
"Never","2016","Single parent ","(1b) general elementary school","16","","",""
"Never","2016","Single parent ","(1c) basic vocational qualification","1","","",""
"Never","2016","Single parent ","(2b) intermediate general qualification","2","","",""
"Never","2016","Single parent ","(2a) intermediate vocational","","","",""
"Never","2016","Single parent ","(2c_gen) general maturity certificate","19","","",""
"Never","2016","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Never","2016","Single parent ","(3a) lower tertiary education","","","",""
"Never","2016","Single parent ","(3b) higher tertiary education","10","","",""
"Never","2016","Couple + C. LE 16 ","(0) in school","3","","",""
"Never","2016","Couple + C. LE 16 ","(1a) inadequately completed","232","0.308921774435137","0.2743710158058","0.343472533064474"
"Never","2016","Couple + C. LE 16 ","(1b) general elementary school","124","0.33241869091319","0.280965186756118","0.383872195070262"
"Never","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","13","","",""
"Never","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2016","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","86","0.366486343049735","0.306027467395459","0.426945218704011"
"Never","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","17","","",""
"Never","2016","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. LE 16 ","(3b) higher tertiary education","113","0.367431287817085","0.314609265671511","0.420253309962658"
"Never","2016","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2016","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"Never","2016","Couple + C. GT 16 ","(1b) general elementary school","9","","",""
"Never","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Never","2016","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"Never","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Never","2016","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. GT 16 ","(3b) higher tertiary education","4","","",""
"Never","2016","Couple + C. LE and GT 16","(0) in school","2","","",""
"Never","2016","Couple + C. LE and GT 16","(1a) inadequately completed","59","0.317124805776437","0.243145189782416","0.391104421770459"
"Never","2016","Couple + C. LE and GT 16","(1b) general elementary school","40","0.423872018934376","0.316912849169417","0.530831188699334"
"Never","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","1","","",""
"Never","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","23","","",""
"Never","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Never","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","18","","",""
"Very often","2017","1-pers.-HH","(0) in school","1","","",""
"Very often","2017","1-pers.-HH","(1a) inadequately completed","46","0.0795204403455762","0.0478309293231164","0.111209951368036"
"Very often","2017","1-pers.-HH","(1b) general elementary school","27","","",""
"Very often","2017","1-pers.-HH","(1c) basic vocational qualification","22","","",""
"Very often","2017","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Very often","2017","1-pers.-HH","(2a) intermediate vocational","17","","",""
"Very often","2017","1-pers.-HH","(2c_gen) general maturity certificate","8","","",""
"Very often","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","9","","",""
"Very often","2017","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Very often","2017","1-pers.-HH","(3b) higher tertiary education","27","","",""
"Very often","2017","(Married) couple without C. ","(0) in school","1","","",""
"Very often","2017","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Very often","2017","(Married) couple without C. ","(1b) general elementary school","9","","",""
"Very often","2017","(Married) couple without C. ","(1c) basic vocational qualification","18","","",""
"Very often","2017","(Married) couple without C. ","(2b) intermediate general qualification","4","","",""
"Very often","2017","(Married) couple without C. ","(2a) intermediate vocational","7","","",""
"Very often","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Very often","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2017","(Married) couple without C. ","(3a) lower tertiary education","6","","",""
"Very often","2017","(Married) couple without C. ","(3b) higher tertiary education","7","","",""
"Very often","2017","Single parent ","(0) in school","2","","",""
"Very often","2017","Single parent ","(1a) inadequately completed","20","","",""
"Very often","2017","Single parent ","(1b) general elementary school","8","","",""
"Very often","2017","Single parent ","(1c) basic vocational qualification","5","","",""
"Very often","2017","Single parent ","(2b) intermediate general qualification","2","","",""
"Very often","2017","Single parent ","(2a) intermediate vocational","12","","",""
"Very often","2017","Single parent ","(2c_gen) general maturity certificate","8","","",""
"Very often","2017","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Very often","2017","Single parent ","(3a) lower tertiary education","2","","",""
"Very often","2017","Single parent ","(3b) higher tertiary education","7","","",""
"Very often","2017","Couple + C. LE 16 ","(0) in school","1","","",""
"Very often","2017","Couple + C. LE 16 ","(1a) inadequately completed","29","","",""
"Very often","2017","Couple + C. LE 16 ","(1b) general elementary school","22","","",""
"Very often","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","10","","",""
"Very often","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Very often","2017","Couple + C. LE 16 ","(2a) intermediate vocational","7","","",""
"Very often","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"Very often","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very often","2017","Couple + C. LE 16 ","(3b) higher tertiary education","20","","",""
"Very often","2017","Couple + C. GT 16 ","(0) in school","","","",""
"Very often","2017","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Very often","2017","Couple + C. GT 16 ","(1b) general elementary school","1","","",""
"Very often","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","8","","",""
"Very often","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Very often","2017","Couple + C. GT 16 ","(2a) intermediate vocational","3","","",""
"Very often","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","4","","",""
"Very often","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Very often","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very often","2017","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"Very often","2017","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Very often","2017","Couple + C. LE and GT 16","(1b) general elementary school","8","","",""
"Very often","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","4","","",""
"Very often","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Very often","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","5","","",""
"Very often","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"Very often","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very often","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Often","2017","1-pers.-HH","(0) in school","1","","",""
"Often","2017","1-pers.-HH","(1a) inadequately completed","61","0.119923102376625","0.0818708110306987","0.157975393722552"
"Often","2017","1-pers.-HH","(1b) general elementary school","49","0.0844140153771654","0.0595435266323601","0.109284504121971"
"Often","2017","1-pers.-HH","(1c) basic vocational qualification","74","0.0764650347261514","0.0593305826266367","0.0935994868256661"
"Often","2017","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Often","2017","1-pers.-HH","(2a) intermediate vocational","54","0.0586529458170001","0.0427438359788264","0.0745620556551738"
"Often","2017","1-pers.-HH","(2c_gen) general maturity certificate","28","","",""
"Often","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","31","0.089190159124362","0.0606457517662401","0.117734566482484"
"Often","2017","1-pers.-HH","(3a) lower tertiary education","17","","",""
"Often","2017","1-pers.-HH","(3b) higher tertiary education","65","0.0714226613739654","0.0533149052615114","0.0895304174864193"
"Often","2017","(Married) couple without C. ","(0) in school","1","","",""
"Often","2017","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"Often","2017","(Married) couple without C. ","(1b) general elementary school","22","","",""
"Often","2017","(Married) couple without C. ","(1c) basic vocational qualification","77","0.0421149847468749","0.0336368810081064","0.0505930884856433"
"Often","2017","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Often","2017","(Married) couple without C. ","(2a) intermediate vocational","71","0.032696717578454","0.0250132225503439","0.0403802126065641"
"Often","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","18","","",""
"Often","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","27","","",""
"Often","2017","(Married) couple without C. ","(3a) lower tertiary education","29","","",""
"Often","2017","(Married) couple without C. ","(3b) higher tertiary education","64","0.0294723568167344","0.0210226786215785","0.0379220350118904"
"Often","2017","Single parent ","(0) in school","10","","",""
"Often","2017","Single parent ","(1a) inadequately completed","19","","",""
"Often","2017","Single parent ","(1b) general elementary school","24","","",""
"Often","2017","Single parent ","(1c) basic vocational qualification","32","0.114028636587696","0.0793120543532383","0.148745218822153"
"Often","2017","Single parent ","(2b) intermediate general qualification","18","","",""
"Often","2017","Single parent ","(2a) intermediate vocational","46","0.088918841816932","0.0644079765672926","0.113429707066571"
"Often","2017","Single parent ","(2c_gen) general maturity certificate","18","","",""
"Often","2017","Single parent ","(2c_voc) vocational maturity certificate","22","","",""
"Often","2017","Single parent ","(3a) lower tertiary education","10","","",""
"Often","2017","Single parent ","(3b) higher tertiary education","28","","",""
"Often","2017","Couple + C. LE 16 ","(0) in school","1","","",""
"Often","2017","Couple + C. LE 16 ","(1a) inadequately completed","65","0.168058578428437","0.137548951211985","0.198568205644889"
"Often","2017","Couple + C. LE 16 ","(1b) general elementary school","50","0.0654394333359308","0.045518451991993","0.0853604146798686"
"Often","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","50","0.0569803580256719","0.041143423194428","0.0728172928569158"
"Often","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Often","2017","Couple + C. LE 16 ","(2a) intermediate vocational","69","0.0497413595718321","0.0384054401681691","0.061077278975495"
"Often","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","25","","",""
"Often","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","36","0.0364178176809671","0.0240410256343333","0.0487946097276008"
"Often","2017","Couple + C. LE 16 ","(3a) lower tertiary education","12","","",""
"Often","2017","Couple + C. LE 16 ","(3b) higher tertiary education","61","0.0194349352749481","0.0125312300331167","0.0263386405167794"
"Often","2017","Couple + C. GT 16 ","(0) in school","8","","",""
"Often","2017","Couple + C. GT 16 ","(1a) inadequately completed","5","","",""
"Often","2017","Couple + C. GT 16 ","(1b) general elementary school","13","","",""
"Often","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","23","","",""
"Often","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","11","","",""
"Often","2017","Couple + C. GT 16 ","(2a) intermediate vocational","40","0.0579326523036666","0.0406264509355275","0.0752388536718058"
"Often","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","13","","",""
"Often","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","12","","",""
"Often","2017","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"Often","2017","Couple + C. GT 16 ","(3b) higher tertiary education","20","","",""
"Often","2017","Couple + C. LE and GT 16","(0) in school","10","","",""
"Often","2017","Couple + C. LE and GT 16","(1a) inadequately completed","33","0.101702175521579","0.061205767849394","0.142198583193764"
"Often","2017","Couple + C. LE and GT 16","(1b) general elementary school","17","","",""
"Often","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","20","","",""
"Often","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","12","","",""
"Often","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","20","","",""
"Often","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","13","","",""
"Often","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Often","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Often","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","13","","",""
"Sometimes","2017","1-pers.-HH","(0) in school","2","","",""
"Sometimes","2017","1-pers.-HH","(1a) inadequately completed","81","0.351992635709262","0.296052201277714","0.407933070140811"
"Sometimes","2017","1-pers.-HH","(1b) general elementary school","111","0.220426685695552","0.183342560392717","0.257510810998386"
"Sometimes","2017","1-pers.-HH","(1c) basic vocational qualification","202","0.211513428798535","0.1851817694024","0.23784508819467"
"Sometimes","2017","1-pers.-HH","(2b) intermediate general qualification","22","","",""
"Sometimes","2017","1-pers.-HH","(2a) intermediate vocational","180","0.209723807468655","0.182159987930732","0.237287627006577"
"Sometimes","2017","1-pers.-HH","(2c_gen) general maturity certificate","70","0.235724871877229","0.18471727769347","0.286732466060989"
"Sometimes","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","72","0.220330789329923","0.178821863840253","0.261839714819594"
"Sometimes","2017","1-pers.-HH","(3a) lower tertiary education","68","0.228031721485281","0.182346793330452","0.273716649640109"
"Sometimes","2017","1-pers.-HH","(3b) higher tertiary education","164","0.18883208375811","0.161313197267925","0.216350970248295"
"Sometimes","2017","(Married) couple without C. ","(0) in school","1","","",""
"Sometimes","2017","(Married) couple without C. ","(1a) inadequately completed","48","0.280168644075695","0.207324137213597","0.353013150937794"
"Sometimes","2017","(Married) couple without C. ","(1b) general elementary school","117","0.216435371430965","0.180482436133485","0.252388306728444"
"Sometimes","2017","(Married) couple without C. ","(1c) basic vocational qualification","374","0.193331859138167","0.176662347413527","0.210001370862806"
"Sometimes","2017","(Married) couple without C. ","(2b) intermediate general qualification","30","0.200220606609805","0.13618198830897","0.26425922491064"
"Sometimes","2017","(Married) couple without C. ","(2a) intermediate vocational","363","0.189066959772295","0.172149867275169","0.20598405226942"
"Sometimes","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","56","0.21115082056002","0.159081073819356","0.263220567300684"
"Sometimes","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","118","0.175331917859474","0.146387727119614","0.204276108599334"
"Sometimes","2017","(Married) couple without C. ","(3a) lower tertiary education","116","0.161681832319721","0.135992983692986","0.187370680946455"
"Sometimes","2017","(Married) couple without C. ","(3b) higher tertiary education","261","0.201152641876823","0.181125288856436","0.22117999489721"
"Sometimes","2017","Single parent ","(0) in school","18","","",""
"Sometimes","2017","Single parent ","(1a) inadequately completed","38","0.328543437005474","0.251562103140005","0.405524770870943"
"Sometimes","2017","Single parent ","(1b) general elementary school","56","0.221936642221369","0.167878993784657","0.275994290658082"
"Sometimes","2017","Single parent ","(1c) basic vocational qualification","78","0.230327578060871","0.184339412257689","0.276315743864053"
"Sometimes","2017","Single parent ","(2b) intermediate general qualification","23","","",""
"Sometimes","2017","Single parent ","(2a) intermediate vocational","115","0.228247628799904","0.192104534183944","0.264390723415863"
"Sometimes","2017","Single parent ","(2c_gen) general maturity certificate","56","0.260449395176432","0.203606528135094","0.31729226221777"
"Sometimes","2017","Single parent ","(2c_voc) vocational maturity certificate","52","0.18975013108604","0.13862971283033","0.240870549341751"
"Sometimes","2017","Single parent ","(3a) lower tertiary education","24","","",""
"Sometimes","2017","Single parent ","(3b) higher tertiary education","50","0.171864286734372","0.125285154048939","0.218443419419805"
"Sometimes","2017","Couple + C. LE 16 ","(0) in school","2","","",""
"Sometimes","2017","Couple + C. LE 16 ","(1a) inadequately completed","169","0.224182134650165","0.190153809603619","0.258210459696712"
"Sometimes","2017","Couple + C. LE 16 ","(1b) general elementary school","152","0.266678061758118","0.231055247906577","0.302300875609658"
"Sometimes","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","187","0.210936572257121","0.183063805986975","0.238809338527267"
"Sometimes","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","24","","",""
"Sometimes","2017","Couple + C. LE 16 ","(2a) intermediate vocational","256","0.212851080668867","0.191508673965697","0.234193487372037"
"Sometimes","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","106","0.202999232925813","0.163231724299971","0.242766741551655"
"Sometimes","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","165","0.184635144338702","0.158999754024424","0.21027053465298"
"Sometimes","2017","Couple + C. LE 16 ","(3a) lower tertiary education","89","0.177439450024753","0.144151897677973","0.210727002371532"
"Sometimes","2017","Couple + C. LE 16 ","(3b) higher tertiary education","325","0.188546774205417","0.168985651292418","0.208107897118416"
"Sometimes","2017","Couple + C. GT 16 ","(0) in school","26","","",""
"Sometimes","2017","Couple + C. GT 16 ","(1a) inadequately completed","23","","",""
"Sometimes","2017","Couple + C. GT 16 ","(1b) general elementary school","59","0.17274465384215","0.125409134334854","0.220080173349446"
"Sometimes","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","110","0.156837127201619","0.126905058155433","0.186769196247806"
"Sometimes","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","33","0.20074034586393","0.137271053682541","0.26420963804532"
