"pld0044","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Never","2010","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2010","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2010","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2010","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2010","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2010","66 and older","(0) in school","","","",""
"Never","2010","66 and older","(1a) inadequately completed","","","",""
"Never","2010","66 and older","(1b) general elementary school","","","",""
"Never","2010","66 and older","(1c) basic vocational qualification","","","",""
"Never","2010","66 and older","(2b) intermediate general qualification","","","",""
"Never","2010","66 and older","(2a) intermediate vocational","","","",""
"Never","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","66 and older","(3a) lower tertiary education","","","",""
"Never","2010","66 and older","(3b) higher tertiary education","","","",""
"Very often","2011","16-34 y.","(0) in school","","","",""
"Very often","2011","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2011","16-34 y.","(1b) general elementary school","","","",""
"Very often","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2011","35-65 y.","(0) in school","","","",""
"Very often","2011","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2011","35-65 y.","(1b) general elementary school","","","",""
"Very often","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2011","66 and older","(0) in school","","","",""
"Very often","2011","66 and older","(1a) inadequately completed","","","",""
"Very often","2011","66 and older","(1b) general elementary school","","","",""
"Very often","2011","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2011","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2011","66 and older","(2a) intermediate vocational","","","",""
"Very often","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2011","66 and older","(3a) lower tertiary education","","","",""
"Very often","2011","66 and older","(3b) higher tertiary education","","","",""
"Often","2011","16-34 y.","(0) in school","","","",""
"Often","2011","16-34 y.","(1a) inadequately completed","","","",""
"Often","2011","16-34 y.","(1b) general elementary school","","","",""
"Often","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2011","35-65 y.","(0) in school","","","",""
"Often","2011","35-65 y.","(1a) inadequately completed","","","",""
"Often","2011","35-65 y.","(1b) general elementary school","","","",""
"Often","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2011","66 and older","(0) in school","","","",""
"Often","2011","66 and older","(1a) inadequately completed","","","",""
"Often","2011","66 and older","(1b) general elementary school","","","",""
"Often","2011","66 and older","(1c) basic vocational qualification","","","",""
"Often","2011","66 and older","(2b) intermediate general qualification","","","",""
"Often","2011","66 and older","(2a) intermediate vocational","","","",""
"Often","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2011","66 and older","(3a) lower tertiary education","","","",""
"Often","2011","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2011","16-34 y.","(0) in school","","","",""
"Sometimes","2011","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2011","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2011","35-65 y.","(0) in school","","","",""
"Sometimes","2011","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2011","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2011","66 and older","(0) in school","","","",""
"Sometimes","2011","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2011","66 and older","(1b) general elementary school","","","",""
"Sometimes","2011","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2011","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2011","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2011","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2011","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2011","16-34 y.","(0) in school","","","",""
"Rarely","2011","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2011","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2011","35-65 y.","(0) in school","","","",""
"Rarely","2011","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2011","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2011","66 and older","(0) in school","","","",""
"Rarely","2011","66 and older","(1a) inadequately completed","","","",""
"Rarely","2011","66 and older","(1b) general elementary school","","","",""
"Rarely","2011","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2011","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2011","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2011","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2011","66 and older","(3b) higher tertiary education","","","",""
"Never","2011","16-34 y.","(0) in school","","","",""
"Never","2011","16-34 y.","(1a) inadequately completed","","","",""
"Never","2011","16-34 y.","(1b) general elementary school","","","",""
"Never","2011","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2011","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2011","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2011","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2011","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2011","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2011","35-65 y.","(0) in school","","","",""
"Never","2011","35-65 y.","(1a) inadequately completed","","","",""
"Never","2011","35-65 y.","(1b) general elementary school","","","",""
"Never","2011","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2011","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2011","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2011","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2011","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2011","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2011","66 and older","(0) in school","","","",""
"Never","2011","66 and older","(1a) inadequately completed","","","",""
"Never","2011","66 and older","(1b) general elementary school","","","",""
"Never","2011","66 and older","(1c) basic vocational qualification","","","",""
"Never","2011","66 and older","(2b) intermediate general qualification","","","",""
"Never","2011","66 and older","(2a) intermediate vocational","","","",""
"Never","2011","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2011","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2011","66 and older","(3a) lower tertiary education","","","",""
"Never","2011","66 and older","(3b) higher tertiary education","","","",""
"Very often","2012","16-34 y.","(0) in school","","","",""
"Very often","2012","16-34 y.","(1a) inadequately completed","","","",""
"Very often","2012","16-34 y.","(1b) general elementary school","","","",""
"Very often","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Very often","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Very often","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Very often","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Very often","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2012","35-65 y.","(0) in school","","","",""
"Very often","2012","35-65 y.","(1a) inadequately completed","","","",""
"Very often","2012","35-65 y.","(1b) general elementary school","","","",""
"Very often","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Very often","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Very often","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Very often","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Very often","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Very often","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Very often","2012","66 and older","(0) in school","","","",""
"Very often","2012","66 and older","(1a) inadequately completed","","","",""
"Very often","2012","66 and older","(1b) general elementary school","","","",""
"Very often","2012","66 and older","(1c) basic vocational qualification","","","",""
"Very often","2012","66 and older","(2b) intermediate general qualification","","","",""
"Very often","2012","66 and older","(2a) intermediate vocational","","","",""
"Very often","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2012","66 and older","(3a) lower tertiary education","","","",""
"Very often","2012","66 and older","(3b) higher tertiary education","","","",""
"Often","2012","16-34 y.","(0) in school","","","",""
"Often","2012","16-34 y.","(1a) inadequately completed","","","",""
"Often","2012","16-34 y.","(1b) general elementary school","","","",""
"Often","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Often","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Often","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Often","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Often","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Often","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Often","2012","35-65 y.","(0) in school","","","",""
"Often","2012","35-65 y.","(1a) inadequately completed","","","",""
"Often","2012","35-65 y.","(1b) general elementary school","","","",""
"Often","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Often","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Often","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Often","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Often","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Often","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Often","2012","66 and older","(0) in school","","","",""
"Often","2012","66 and older","(1a) inadequately completed","","","",""
"Often","2012","66 and older","(1b) general elementary school","","","",""
"Often","2012","66 and older","(1c) basic vocational qualification","","","",""
"Often","2012","66 and older","(2b) intermediate general qualification","","","",""
"Often","2012","66 and older","(2a) intermediate vocational","","","",""
"Often","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2012","66 and older","(3a) lower tertiary education","","","",""
"Often","2012","66 and older","(3b) higher tertiary education","","","",""
"Sometimes","2012","16-34 y.","(0) in school","","","",""
"Sometimes","2012","16-34 y.","(1a) inadequately completed","","","",""
"Sometimes","2012","16-34 y.","(1b) general elementary school","","","",""
"Sometimes","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Sometimes","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Sometimes","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Sometimes","2012","35-65 y.","(0) in school","","","",""
"Sometimes","2012","35-65 y.","(1a) inadequately completed","","","",""
"Sometimes","2012","35-65 y.","(1b) general elementary school","","","",""
"Sometimes","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Sometimes","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Sometimes","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Sometimes","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Sometimes","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Sometimes","2012","66 and older","(0) in school","","","",""
"Sometimes","2012","66 and older","(1a) inadequately completed","","","",""
"Sometimes","2012","66 and older","(1b) general elementary school","","","",""
"Sometimes","2012","66 and older","(1c) basic vocational qualification","","","",""
"Sometimes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Sometimes","2012","66 and older","(2a) intermediate vocational","","","",""
"Sometimes","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Sometimes","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2012","66 and older","(3a) lower tertiary education","","","",""
"Sometimes","2012","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2012","16-34 y.","(0) in school","","","",""
"Rarely","2012","16-34 y.","(1a) inadequately completed","","","",""
"Rarely","2012","16-34 y.","(1b) general elementary school","","","",""
"Rarely","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Rarely","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Rarely","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Rarely","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Rarely","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Rarely","2012","35-65 y.","(0) in school","","","",""
"Rarely","2012","35-65 y.","(1a) inadequately completed","","","",""
"Rarely","2012","35-65 y.","(1b) general elementary school","","","",""
"Rarely","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Rarely","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Rarely","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Rarely","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Rarely","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Rarely","2012","66 and older","(0) in school","","","",""
"Rarely","2012","66 and older","(1a) inadequately completed","","","",""
"Rarely","2012","66 and older","(1b) general elementary school","","","",""
"Rarely","2012","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2012","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2012","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2012","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2012","66 and older","(3b) higher tertiary education","","","",""
"Never","2012","16-34 y.","(0) in school","","","",""
"Never","2012","16-34 y.","(1a) inadequately completed","","","",""
"Never","2012","16-34 y.","(1b) general elementary school","","","",""
"Never","2012","16-34 y.","(1c) basic vocational qualification","","","",""
"Never","2012","16-34 y.","(2b) intermediate general qualification","","","",""
"Never","2012","16-34 y.","(2a) intermediate vocational","","","",""
"Never","2012","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Never","2012","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","16-34 y.","(3a) lower tertiary education","","","",""
"Never","2012","16-34 y.","(3b) higher tertiary education","","","",""
"Never","2012","35-65 y.","(0) in school","","","",""
"Never","2012","35-65 y.","(1a) inadequately completed","","","",""
"Never","2012","35-65 y.","(1b) general elementary school","","","",""
"Never","2012","35-65 y.","(1c) basic vocational qualification","","","",""
"Never","2012","35-65 y.","(2b) intermediate general qualification","","","",""
"Never","2012","35-65 y.","(2a) intermediate vocational","","","",""
"Never","2012","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Never","2012","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","35-65 y.","(3a) lower tertiary education","","","",""
"Never","2012","35-65 y.","(3b) higher tertiary education","","","",""
"Never","2012","66 and older","(0) in school","","","",""
"Never","2012","66 and older","(1a) inadequately completed","","","",""
"Never","2012","66 and older","(1b) general elementary school","","","",""
"Never","2012","66 and older","(1c) basic vocational qualification","","","",""
"Never","2012","66 and older","(2b) intermediate general qualification","","","",""
"Never","2012","66 and older","(2a) intermediate vocational","","","",""
"Never","2012","66 and older","(2c_gen) general maturity certificate","","","",""
"Never","2012","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Never","2012","66 and older","(3a) lower tertiary education","","","",""
"Never","2012","66 and older","(3b) higher tertiary education","","","",""
"Very often","2013","16-34 y.","(0) in school","9","","",""
"Very often","2013","16-34 y.","(1a) inadequately completed","3","","",""
"Very often","2013","16-34 y.","(1b) general elementary school","4","","",""
"Very often","2013","16-34 y.","(1c) basic vocational qualification","2","","",""
"Very often","2013","16-34 y.","(2b) intermediate general qualification","10","","",""
"Very often","2013","16-34 y.","(2a) intermediate vocational","3","","",""
"Very often","2013","16-34 y.","(2c_gen) general maturity certificate","5","","",""
"Very often","2013","16-34 y.","(2c_voc) vocational maturity certificate","2","","",""
"Very often","2013","16-34 y.","(3a) lower tertiary education","1","","",""
"Very often","2013","16-34 y.","(3b) higher tertiary education","","","",""
"Very often","2013","35-65 y.","(0) in school","","","",""
"Very often","2013","35-65 y.","(1a) inadequately completed","3","","",""
"Very often","2013","35-65 y.","(1b) general elementary school","6","","",""
"Very often","2013","35-65 y.","(1c) basic vocational qualification","15","","",""
"Very often","2013","35-65 y.","(2b) intermediate general qualification","1","","",""
"Very often","2013","35-65 y.","(2a) intermediate vocational","9","","",""
"Very often","2013","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Very often","2013","35-65 y.","(2c_voc) vocational maturity certificate","3","","",""
"Very often","2013","35-65 y.","(3a) lower tertiary education","1","","",""
"Very often","2013","35-65 y.","(3b) higher tertiary education","4","","",""
"Very often","2013","66 and older","(0) in school","","","",""
"Very often","2013","66 and older","(1a) inadequately completed","","","",""
"Very often","2013","66 and older","(1b) general elementary school","1","","",""
"Very often","2013","66 and older","(1c) basic vocational qualification","4","","",""
"Very often","2013","66 and older","(2b) intermediate general qualification","1","","",""
"Very often","2013","66 and older","(2a) intermediate vocational","","","",""
"Very often","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Very often","2013","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very often","2013","66 and older","(3a) lower tertiary education","1","","",""
"Very often","2013","66 and older","(3b) higher tertiary education","1","","",""
"Often","2013","16-34 y.","(0) in school","74","0.184443157710802","0.148448416630032","0.220437898791572"
"Often","2013","16-34 y.","(1a) inadequately completed","10","","",""
"Often","2013","16-34 y.","(1b) general elementary school","46","0.0611323156583629","0.0394733964646485","0.0827912348520774"
"Often","2013","16-34 y.","(1c) basic vocational qualification","28","","",""
"Often","2013","16-34 y.","(2b) intermediate general qualification","38","0.0865279782478125","0.0604067262586969","0.112649230236928"
"Often","2013","16-34 y.","(2a) intermediate vocational","40","0.0303224103459671","0.020184585477728","0.0404602352142061"
"Often","2013","16-34 y.","(2c_gen) general maturity certificate","63","0.098069877867557","0.076254976783385","0.119884778951729"
"Often","2013","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Often","2013","16-34 y.","(3a) lower tertiary education","5","","",""
"Often","2013","16-34 y.","(3b) higher tertiary education","23","","",""
"Often","2013","35-65 y.","(0) in school","","","",""
"Often","2013","35-65 y.","(1a) inadequately completed","9","","",""
"Often","2013","35-65 y.","(1b) general elementary school","35","0.0251161104895699","0.014169846900753","0.0360623740783867"
"Often","2013","35-65 y.","(1c) basic vocational qualification","73","0.0252671469257584","0.019882459984699","0.0306518338668177"
"Often","2013","35-65 y.","(2b) intermediate general qualification","3","","",""
"Often","2013","35-65 y.","(2a) intermediate vocational","58","0.0108754902298711","0.0078924996044232","0.0138584808553191"
"Often","2013","35-65 y.","(2c_gen) general maturity certificate","16","","",""
"Often","2013","35-65 y.","(2c_voc) vocational maturity certificate","27","","",""
"Often","2013","35-65 y.","(3a) lower tertiary education","10","","",""
"Often","2013","35-65 y.","(3b) higher tertiary education","47","0.0172730415104175","0.0121484344032261","0.0223976486176089"
"Often","2013","66 and older","(0) in school","","","",""
"Often","2013","66 and older","(1a) inadequately completed","1","","",""
"Often","2013","66 and older","(1b) general elementary school","9","","",""
"Often","2013","66 and older","(1c) basic vocational qualification","9","","",""
"Often","2013","66 and older","(2b) intermediate general qualification","","","",""
"Often","2013","66 and older","(2a) intermediate vocational","2","","",""
"Often","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Often","2013","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Often","2013","66 and older","(3a) lower tertiary education","6","","",""
"Often","2013","66 and older","(3b) higher tertiary education","9","","",""
"Sometimes","2013","16-34 y.","(0) in school","158","0.342128046712633","0.298098350755764","0.386157742669501"
"Sometimes","2013","16-34 y.","(1a) inadequately completed","27","","",""
"Sometimes","2013","16-34 y.","(1b) general elementary school","103","0.270529437372352","0.230367901570568","0.310690973174136"
"Sometimes","2013","16-34 y.","(1c) basic vocational qualification","102","0.20326499394136","0.169068583571742","0.237461404310978"
"Sometimes","2013","16-34 y.","(2b) intermediate general qualification","104","0.20960190706873","0.171784770469326","0.247419043668133"
"Sometimes","2013","16-34 y.","(2a) intermediate vocational","193","0.182817512249143","0.159965856772786","0.205669167725501"
"Sometimes","2013","16-34 y.","(2c_gen) general maturity certificate","227","0.340868946471631","0.306101035990026","0.375636856953237"
"Sometimes","2013","16-34 y.","(2c_voc) vocational maturity certificate","94","0.214001205111426","0.177079821318565","0.250922588904287"
"Sometimes","2013","16-34 y.","(3a) lower tertiary education","52","0.258693587736997","0.202221504186","0.315165671287994"
"Sometimes","2013","16-34 y.","(3b) higher tertiary education","118","0.238841843426141","0.203991518728394","0.273692168123889"
"Sometimes","2013","35-65 y.","(0) in school","","","",""
"Sometimes","2013","35-65 y.","(1a) inadequately completed","23","","",""
"Sometimes","2013","35-65 y.","(1b) general elementary school","123","0.134919270581125","0.111020334163889","0.158818206998361"
"Sometimes","2013","35-65 y.","(1c) basic vocational qualification","332","0.111489291531914","0.100690193959159","0.12228838910467"
"Sometimes","2013","35-65 y.","(2b) intermediate general qualification","23","","",""
"Sometimes","2013","35-65 y.","(2a) intermediate vocational","413","0.0924896328946363","0.0841571523019876","0.100822113487285"
"Sometimes","2013","35-65 y.","(2c_gen) general maturity certificate","52","0.172651012560365","0.128062551348236","0.217239473772493"
"Sometimes","2013","35-65 y.","(2c_voc) vocational maturity certificate","161","0.107169299652779","0.0918926694505343","0.122445929855023"
"Sometimes","2013","35-65 y.","(3a) lower tertiary education","139","0.0925435075600926","0.0772539671219793","0.107833047998206"
"Sometimes","2013","35-65 y.","(3b) higher tertiary education","356","0.14314706944724","0.129371673039931","0.15692246585455"
"Sometimes","2013","66 and older","(0) in school","","","",""
"Sometimes","2013","66 and older","(1a) inadequately completed","4","","",""
"Sometimes","2013","66 and older","(1b) general elementary school","32","0.0531980740919819","0.0361277576218005","0.0702683905621633"
"Sometimes","2013","66 and older","(1c) basic vocational qualification","93","0.0528677911262694","0.043111925274513","0.0626236569780258"
"Sometimes","2013","66 and older","(2b) intermediate general qualification","1","","",""
"Sometimes","2013","66 and older","(2a) intermediate vocational","31","0.0414677768688392","0.0270544858161434","0.0558810679215349"
"Sometimes","2013","66 and older","(2c_gen) general maturity certificate","1","","",""
"Sometimes","2013","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Sometimes","2013","66 and older","(3a) lower tertiary education","28","","",""
"Sometimes","2013","66 and older","(3b) higher tertiary education","66","0.119666380783274","0.0952172469077537","0.144115514658794"
"Rarely","2013","16-34 y.","(0) in school","126","0.298876066532448","0.256392239959097","0.341359893105799"
"Rarely","2013","16-34 y.","(1a) inadequately completed","19","","",""
"Rarely","2013","16-34 y.","(1b) general elementary school","139","0.318776959196697","0.27664736381503","0.360906554578363"
"Rarely","2013","16-34 y.","(1c) basic vocational qualification","190","0.426557751361712","0.384530979028974","0.468584523694451"
"Rarely","2013","16-34 y.","(2b) intermediate general qualification","167","0.398863166577961","0.353367846839728","0.444358486316194"
"Rarely","2013","16-34 y.","(2a) intermediate vocational","387","0.3711534403874","0.342590801136606","0.399716079638193"
"Rarely","2013","16-34 y.","(2c_gen) general maturity certificate","285","0.38120067587441","0.345576015603099","0.416825336145722"
