"pld0044","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Often","2012","Couple + C. LE and GT 16","no migration background","","","",""
"Often","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"Often","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"Sometimes","2012","1-pers.-HH","no migration background","","","",""
"Sometimes","2012","1-pers.-HH","direct migration background","","","",""
"Sometimes","2012","1-pers.-HH","indirect migration background","","","",""
"Sometimes","2012","(Married) couple without C. ","no migration background","","","",""
"Sometimes","2012","(Married) couple without C. ","direct migration background","","","",""
"Sometimes","2012","(Married) couple without C. ","indirect migration background","","","",""
"Sometimes","2012","Single parent ","no migration background","","","",""
"Sometimes","2012","Single parent ","direct migration background","","","",""
"Sometimes","2012","Single parent ","indirect migration background","","","",""
"Sometimes","2012","Couple + C. LE 16 ","no migration background","","","",""
"Sometimes","2012","Couple + C. LE 16 ","direct migration background","","","",""
"Sometimes","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"Sometimes","2012","Couple + C. GT 16 ","no migration background","","","",""
"Sometimes","2012","Couple + C. GT 16 ","direct migration background","","","",""
"Sometimes","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"Sometimes","2012","Couple + C. LE and GT 16","no migration background","","","",""
"Sometimes","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"Sometimes","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2012","1-pers.-HH","no migration background","","","",""
"Rarely","2012","1-pers.-HH","direct migration background","","","",""
"Rarely","2012","1-pers.-HH","indirect migration background","","","",""
"Rarely","2012","(Married) couple without C. ","no migration background","","","",""
"Rarely","2012","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2012","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2012","Single parent ","no migration background","","","",""
"Rarely","2012","Single parent ","direct migration background","","","",""
"Rarely","2012","Single parent ","indirect migration background","","","",""
"Rarely","2012","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2012","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2012","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2012","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2012","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2012","1-pers.-HH","no migration background","","","",""
"Never","2012","1-pers.-HH","direct migration background","","","",""
"Never","2012","1-pers.-HH","indirect migration background","","","",""
"Never","2012","(Married) couple without C. ","no migration background","","","",""
"Never","2012","(Married) couple without C. ","direct migration background","","","",""
"Never","2012","(Married) couple without C. ","indirect migration background","","","",""
"Never","2012","Single parent ","no migration background","","","",""
"Never","2012","Single parent ","direct migration background","","","",""
"Never","2012","Single parent ","indirect migration background","","","",""
"Never","2012","Couple + C. LE 16 ","no migration background","","","",""
"Never","2012","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2012","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2012","Couple + C. GT 16 ","no migration background","","","",""
"Never","2012","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2012","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2012","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2012","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2012","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very often","2013","1-pers.-HH","no migration background","8","","",""
"Very often","2013","1-pers.-HH","direct migration background","1","","",""
"Very often","2013","1-pers.-HH","indirect migration background","2","","",""
"Very often","2013","(Married) couple without C. ","no migration background","10","","",""
"Very often","2013","(Married) couple without C. ","direct migration background","2","","",""
"Very often","2013","(Married) couple without C. ","indirect migration background","","","",""
"Very often","2013","Single parent ","no migration background","19","","",""
"Very often","2013","Single parent ","direct migration background","4","","",""
"Very often","2013","Single parent ","indirect migration background","1","","",""
"Very often","2013","Couple + C. LE 16 ","no migration background","14","","",""
"Very often","2013","Couple + C. LE 16 ","direct migration background","5","","",""
"Very often","2013","Couple + C. LE 16 ","indirect migration background","4","","",""
"Very often","2013","Couple + C. GT 16 ","no migration background","7","","",""
"Very often","2013","Couple + C. GT 16 ","direct migration background","","","",""
"Very often","2013","Couple + C. GT 16 ","indirect migration background","1","","",""
"Very often","2013","Couple + C. LE and GT 16","no migration background","10","","",""
"Very often","2013","Couple + C. LE and GT 16","direct migration background","2","","",""
"Very often","2013","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Often","2013","1-pers.-HH","no migration background","99","0.0301081315130509","0.0242267659001532","0.0359894971259486"
"Often","2013","1-pers.-HH","direct migration background","10","","",""
"Often","2013","1-pers.-HH","indirect migration background","4","","",""
"Often","2013","(Married) couple without C. ","no migration background","73","0.00996453874758235","0.00762722927503861","0.0123018482201261"
"Often","2013","(Married) couple without C. ","direct migration background","17","","",""
"Often","2013","(Married) couple without C. ","indirect migration background","8","","",""
"Often","2013","Single parent ","no migration background","91","0.0459581551760907","0.0372261247874957","0.0546901855646857"
"Often","2013","Single parent ","direct migration background","11","","",""
"Often","2013","Single parent ","indirect migration background","11","","",""
"Often","2013","Couple + C. LE 16 ","no migration background","96","0.0167961480321512","0.0132444674107973","0.020347828653505"
"Often","2013","Couple + C. LE 16 ","direct migration background","48","0.0393666555165789","0.027349762652293","0.0513835483808649"
"Often","2013","Couple + C. LE 16 ","indirect migration background","23","","",""
"Often","2013","Couple + C. GT 16 ","no migration background","89","0.0452069975956714","0.0368602542712731","0.0535537409200696"
"Often","2013","Couple + C. GT 16 ","direct migration background","11","","",""
"Often","2013","Couple + C. GT 16 ","indirect migration background","13","","",""
"Often","2013","Couple + C. LE and GT 16","no migration background","57","0.0370466944878765","0.0275389864612462","0.0465544025145068"
"Often","2013","Couple + C. LE and GT 16","direct migration background","16","","",""
"Often","2013","Couple + C. LE and GT 16","indirect migration background","26","","",""
"Sometimes","2013","1-pers.-HH","no migration background","466","0.142193855368801","0.13017371310102","0.154213997636583"
"Sometimes","2013","1-pers.-HH","direct migration background","37","0.179565509293614","0.129853219742827","0.229277798844401"
"Sometimes","2013","1-pers.-HH","indirect migration background","18","","",""
"Sometimes","2013","(Married) couple without C. ","no migration background","529","0.0815124408356385","0.0750735534144523","0.0879513282568246"
"Sometimes","2013","(Married) couple without C. ","direct migration background","71","0.124182661271437","0.0968926376800471","0.151472684862827"
"Sometimes","2013","(Married) couple without C. ","indirect migration background","18","","",""
"Sometimes","2013","Single parent ","no migration background","341","0.166713800727296","0.15117086310816","0.182256738346432"
"Sometimes","2013","Single parent ","direct migration background","43","0.2712760828627","0.209809746678365","0.332742419047035"
"Sometimes","2013","Single parent ","indirect migration background","56","0.264774206940888","0.202365428519134","0.327182985362643"
"Sometimes","2013","Couple + C. LE 16 ","no migration background","522","0.0992226227831924","0.0909599346742535","0.107485310892131"
"Sometimes","2013","Couple + C. LE 16 ","direct migration background","183","0.178788345300855","0.155110277746292","0.202466412855418"
"Sometimes","2013","Couple + C. LE 16 ","indirect migration background","63","0.147010015490718","0.113303753639263","0.180716277342172"
"Sometimes","2013","Couple + C. GT 16 ","no migration background","350","0.14931967198211","0.135001046790075","0.163638297174144"
"Sometimes","2013","Couple + C. GT 16 ","direct migration background","48","0.200438768972141","0.151303342691529","0.249574195252753"
"Sometimes","2013","Couple + C. GT 16 ","indirect migration background","32","0.185736624236474","0.122437847890045","0.249035400582904"
"Sometimes","2013","Couple + C. LE and GT 16","no migration background","240","0.124574969984495","0.107951435607943","0.141198504361047"
"Sometimes","2013","Couple + C. LE and GT 16","direct migration background","75","0.215448290584956","0.170542487460668","0.260354093709245"
"Sometimes","2013","Couple + C. LE and GT 16","indirect migration background","47","0.255351402259836","0.190745249753764","0.319957554765908"
"Rarely","2013","1-pers.-HH","no migration background","918","0.295821464589909","0.280113104451912","0.311529824727905"
"Rarely","2013","1-pers.-HH","direct migration background","59","0.269261195172859","0.211810098971375","0.326712291374344"
"Rarely","2013","1-pers.-HH","indirect migration background","40","0.443052800726644","0.343684644904544","0.542420956548744"
"Rarely","2013","(Married) couple without C. ","no migration background","1933","0.296011275515318","0.285268927385333","0.306753623645302"
"Rarely","2013","(Married) couple without C. ","direct migration background","156","0.301169149424968","0.263206375718892","0.339131923131043"
"Rarely","2013","(Married) couple without C. ","indirect migration background","47","0.310953490921178","0.230449350477685","0.391457631364671"
"Rarely","2013","Single parent ","no migration background","720","0.307984982375996","0.288733119355487","0.327236845396504"
"Rarely","2013","Single parent ","direct migration background","52","0.225605926633558","0.167822096556455","0.283389756710661"
"Rarely","2013","Single parent ","indirect migration background","56","0.32082847347531","0.25480115433637","0.38685579261425"
"Rarely","2013","Couple + C. LE 16 ","no migration background","1794","0.377116318201518","0.363721142561853","0.390511493841184"
"Rarely","2013","Couple + C. LE 16 ","direct migration background","296","0.310359651663665","0.281771040368903","0.338948262958427"
"Rarely","2013","Couple + C. LE 16 ","indirect migration background","163","0.45273953673676","0.405360479945921","0.500118593527599"
"Rarely","2013","Couple + C. GT 16 ","no migration background","784","0.337861377176003","0.318859200702135","0.356863553649871"
"Rarely","2013","Couple + C. GT 16 ","direct migration background","67","0.275793261806836","0.220940170584766","0.330646353028906"
"Rarely","2013","Couple + C. GT 16 ","indirect migration background","60","0.438306858347334","0.357545654579828","0.519068062114839"
"Rarely","2013","Couple + C. LE and GT 16","no migration background","533","0.346483200131799","0.322529756413021","0.370436643850578"
"Rarely","2013","Couple + C. LE and GT 16","direct migration background","98","0.235766767270274","0.189403459915833","0.282130074624716"
"Rarely","2013","Couple + C. LE and GT 16","indirect migration background","44","0.223203358498075","0.1615107549338","0.28489596206235"
"Never","2013","1-pers.-HH","no migration background","1752","0.529978584214112","0.512800979677723","0.547156188750502"
"Never","2013","1-pers.-HH","direct migration background","122","0.500666620688223","0.435907645383586","0.565425595992859"
"Never","2013","1-pers.-HH","indirect migration background","32","0.299853410392025","0.208197292289409","0.39150952849464"
"Never","2013","(Married) couple without C. ","no migration background","4392","0.61128036757876","0.599809382750043","0.622751352407476"
"Never","2013","(Married) couple without C. ","direct migration background","315","0.536622812651883","0.495359076240858","0.577886549062907"
"Never","2013","(Married) couple without C. ","indirect migration background","54","0.477213637704402","0.390344646406867","0.564082629001938"
"Never","2013","Single parent ","no migration background","1038","0.472014668892431","0.451196673444672","0.492832664340189"
"Never","2013","Single parent ","direct migration background","91","0.468034104700012","0.399052910650627","0.537015298749397"
"Never","2013","Single parent ","indirect migration background","68","0.372386307486414","0.304004506691092","0.440768108281737"
"Never","2013","Couple + C. LE 16 ","no migration background","2603","0.504396237762437","0.490577750907011","0.518214724617864"
"Never","2013","Couple + C. LE 16 ","direct migration background","474","0.466730336527445","0.435901612158417","0.497559060896473"
"Never","2013","Couple + C. LE 16 ","indirect migration background","171","0.343022125057872","0.297836364014154","0.38820788610159"
"Never","2013","Couple + C. GT 16 ","no migration background","1150","0.463937891404328","0.443902534197383","0.483973248611272"
"Never","2013","Couple + C. GT 16 ","direct migration background","129","0.486725676203844","0.425378454502951","0.548072897904737"
"Never","2013","Couple + C. GT 16 ","indirect migration background","39","0.277880216283695","0.204968465681324","0.350791966886065"
"Never","2013","Couple + C. LE and GT 16","no migration background","676","0.487039395068173","0.461878705326221","0.512200084810126"
"Never","2013","Couple + C. LE and GT 16","direct migration background","131","0.492220892050257","0.437615240819071","0.546826543281444"
"Never","2013","Couple + C. LE and GT 16","indirect migration background","55","0.363935245937584","0.292651290351455","0.435219201523713"
"Very often","2014","1-pers.-HH","no migration background","","","",""
"Very often","2014","1-pers.-HH","direct migration background","","","",""
"Very often","2014","1-pers.-HH","indirect migration background","","","",""
"Very often","2014","(Married) couple without C. ","no migration background","","","",""
"Very often","2014","(Married) couple without C. ","direct migration background","","","",""
"Very often","2014","(Married) couple without C. ","indirect migration background","","","",""
"Very often","2014","Single parent ","no migration background","","","",""
"Very often","2014","Single parent ","direct migration background","","","",""
"Very often","2014","Single parent ","indirect migration background","","","",""
"Very often","2014","Couple + C. LE 16 ","no migration background","","","",""
"Very often","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Very often","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Very often","2014","Couple + C. GT 16 ","no migration background","","","",""
"Very often","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Very often","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Very often","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Very often","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Very often","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Often","2014","1-pers.-HH","no migration background","","","",""
"Often","2014","1-pers.-HH","direct migration background","","","",""
"Often","2014","1-pers.-HH","indirect migration background","","","",""
"Often","2014","(Married) couple without C. ","no migration background","","","",""
"Often","2014","(Married) couple without C. ","direct migration background","","","",""
"Often","2014","(Married) couple without C. ","indirect migration background","","","",""
"Often","2014","Single parent ","no migration background","","","",""
"Often","2014","Single parent ","direct migration background","","","",""
"Often","2014","Single parent ","indirect migration background","","","",""
"Often","2014","Couple + C. LE 16 ","no migration background","","","",""
"Often","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Often","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Often","2014","Couple + C. GT 16 ","no migration background","","","",""
"Often","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Often","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Often","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Often","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Often","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Sometimes","2014","1-pers.-HH","no migration background","","","",""
"Sometimes","2014","1-pers.-HH","direct migration background","","","",""
"Sometimes","2014","1-pers.-HH","indirect migration background","","","",""
"Sometimes","2014","(Married) couple without C. ","no migration background","","","",""
"Sometimes","2014","(Married) couple without C. ","direct migration background","","","",""
"Sometimes","2014","(Married) couple without C. ","indirect migration background","","","",""
"Sometimes","2014","Single parent ","no migration background","","","",""
"Sometimes","2014","Single parent ","direct migration background","","","",""
"Sometimes","2014","Single parent ","indirect migration background","","","",""
"Sometimes","2014","Couple + C. LE 16 ","no migration background","","","",""
"Sometimes","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Sometimes","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Sometimes","2014","Couple + C. GT 16 ","no migration background","","","",""
"Sometimes","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Sometimes","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Sometimes","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2014","1-pers.-HH","no migration background","","","",""
"Rarely","2014","1-pers.-HH","direct migration background","","","",""
"Rarely","2014","1-pers.-HH","indirect migration background","","","",""
"Rarely","2014","(Married) couple without C. ","no migration background","","","",""
"Rarely","2014","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2014","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2014","Single parent ","no migration background","","","",""
"Rarely","2014","Single parent ","direct migration background","","","",""
"Rarely","2014","Single parent ","indirect migration background","","","",""
"Rarely","2014","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2014","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2014","1-pers.-HH","no migration background","","","",""
"Never","2014","1-pers.-HH","direct migration background","","","",""
"Never","2014","1-pers.-HH","indirect migration background","","","",""
"Never","2014","(Married) couple without C. ","no migration background","","","",""
"Never","2014","(Married) couple without C. ","direct migration background","","","",""
"Never","2014","(Married) couple without C. ","indirect migration background","","","",""
"Never","2014","Single parent ","no migration background","","","",""
"Never","2014","Single parent ","direct migration background","","","",""
"Never","2014","Single parent ","indirect migration background","","","",""
"Never","2014","Couple + C. LE 16 ","no migration background","","","",""
"Never","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2014","Couple + C. GT 16 ","no migration background","","","",""
"Never","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very often","2015","1-pers.-HH","no migration background","","","",""
"Very often","2015","1-pers.-HH","direct migration background","","","",""
"Very often","2015","1-pers.-HH","indirect migration background","","","",""
"Very often","2015","(Married) couple without C. ","no migration background","","","",""
"Very often","2015","(Married) couple without C. ","direct migration background","","","",""
"Very often","2015","(Married) couple without C. ","indirect migration background","","","",""
"Very often","2015","Single parent ","no migration background","","","",""
"Very often","2015","Single parent ","direct migration background","","","",""
"Very often","2015","Single parent ","indirect migration background","","","",""
"Very often","2015","Couple + C. LE 16 ","no migration background","","","",""
"Very often","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Very often","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Very often","2015","Couple + C. GT 16 ","no migration background","","","",""
"Very often","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Very often","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Very often","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Very often","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Very often","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Often","2015","1-pers.-HH","no migration background","","","",""
"Often","2015","1-pers.-HH","direct migration background","","","",""
"Often","2015","1-pers.-HH","indirect migration background","","","",""
"Often","2015","(Married) couple without C. ","no migration background","","","",""
"Often","2015","(Married) couple without C. ","direct migration background","","","",""
"Often","2015","(Married) couple without C. ","indirect migration background","","","",""
"Often","2015","Single parent ","no migration background","","","",""
"Often","2015","Single parent ","direct migration background","","","",""
"Often","2015","Single parent ","indirect migration background","","","",""
"Often","2015","Couple + C. LE 16 ","no migration background","","","",""
"Often","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Often","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Often","2015","Couple + C. GT 16 ","no migration background","","","",""
"Often","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Often","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Often","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Often","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Often","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Sometimes","2015","1-pers.-HH","no migration background","","","",""
"Sometimes","2015","1-pers.-HH","direct migration background","","","",""
"Sometimes","2015","1-pers.-HH","indirect migration background","","","",""
"Sometimes","2015","(Married) couple without C. ","no migration background","","","",""
"Sometimes","2015","(Married) couple without C. ","direct migration background","","","",""
"Sometimes","2015","(Married) couple without C. ","indirect migration background","","","",""
"Sometimes","2015","Single parent ","no migration background","","","",""
"Sometimes","2015","Single parent ","direct migration background","","","",""
"Sometimes","2015","Single parent ","indirect migration background","","","",""
"Sometimes","2015","Couple + C. LE 16 ","no migration background","","","",""
"Sometimes","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Sometimes","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Sometimes","2015","Couple + C. GT 16 ","no migration background","","","",""
"Sometimes","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Sometimes","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Sometimes","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Sometimes","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Sometimes","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2015","1-pers.-HH","no migration background","","","",""
"Rarely","2015","1-pers.-HH","direct migration background","","","",""
"Rarely","2015","1-pers.-HH","indirect migration background","","","",""
"Rarely","2015","(Married) couple without C. ","no migration background","","","",""
"Rarely","2015","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2015","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2015","Single parent ","no migration background","","","",""
"Rarely","2015","Single parent ","direct migration background","","","",""
"Rarely","2015","Single parent ","indirect migration background","","","",""
"Rarely","2015","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2015","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2015","1-pers.-HH","no migration background","","","",""
"Never","2015","1-pers.-HH","direct migration background","","","",""
"Never","2015","1-pers.-HH","indirect migration background","","","",""
"Never","2015","(Married) couple without C. ","no migration background","","","",""
"Never","2015","(Married) couple without C. ","direct migration background","","","",""
"Never","2015","(Married) couple without C. ","indirect migration background","","","",""
"Never","2015","Single parent ","no migration background","","","",""
"Never","2015","Single parent ","direct migration background","","","",""
"Never","2015","Single parent ","indirect migration background","","","",""
"Never","2015","Couple + C. LE 16 ","no migration background","","","",""
"Never","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2015","Couple + C. GT 16 ","no migration background","","","",""
"Never","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very often","2016","1-pers.-HH","no migration background","","","",""
"Very often","2016","1-pers.-HH","direct migration background","","","",""
"Very often","2016","1-pers.-HH","indirect migration background","","","",""
"Very often","2016","(Married) couple without C. ","no migration background","","","",""
"Very often","2016","(Married) couple without C. ","direct migration background","","","",""
"Very often","2016","(Married) couple without C. ","indirect migration background","","","",""
"Very often","2016","Single parent ","no migration background","","","",""
"Very often","2016","Single parent ","direct migration background","","","",""
"Very often","2016","Single parent ","indirect migration background","","","",""
"Very often","2016","Couple + C. LE 16 ","no migration background","","","",""
"Very often","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Very often","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Very often","2016","Couple + C. GT 16 ","no migration background","","","",""
"Very often","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Very often","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Very often","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Very often","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Very often","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Often","2016","1-pers.-HH","no migration background","","","",""
"Often","2016","1-pers.-HH","direct migration background","","","",""
"Often","2016","1-pers.-HH","indirect migration background","","","",""
"Often","2016","(Married) couple without C. ","no migration background","","","",""
"Often","2016","(Married) couple without C. ","direct migration background","","","",""
"Often","2016","(Married) couple without C. ","indirect migration background","","","",""
"Often","2016","Single parent ","no migration background","","","",""
"Often","2016","Single parent ","direct migration background","","","",""
"Often","2016","Single parent ","indirect migration background","","","",""
"Often","2016","Couple + C. LE 16 ","no migration background","","","",""
"Often","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Often","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Often","2016","Couple + C. GT 16 ","no migration background","","","",""
"Often","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Often","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Often","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Often","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Often","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Sometimes","2016","1-pers.-HH","no migration background","","","",""
"Sometimes","2016","1-pers.-HH","direct migration background","","","",""
"Sometimes","2016","1-pers.-HH","indirect migration background","","","",""
"Sometimes","2016","(Married) couple without C. ","no migration background","","","",""
"Sometimes","2016","(Married) couple without C. ","direct migration background","","","",""
"Sometimes","2016","(Married) couple without C. ","indirect migration background","","","",""
"Sometimes","2016","Single parent ","no migration background","","","",""
"Sometimes","2016","Single parent ","direct migration background","","","",""
"Sometimes","2016","Single parent ","indirect migration background","","","",""
"Sometimes","2016","Couple + C. LE 16 ","no migration background","","","",""
"Sometimes","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Sometimes","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Sometimes","2016","Couple + C. GT 16 ","no migration background","","","",""
"Sometimes","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Sometimes","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Sometimes","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2016","1-pers.-HH","no migration background","","","",""
"Rarely","2016","1-pers.-HH","direct migration background","","","",""
"Rarely","2016","1-pers.-HH","indirect migration background","","","",""
"Rarely","2016","(Married) couple without C. ","no migration background","","","",""
"Rarely","2016","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2016","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2016","Single parent ","no migration background","","","",""
"Rarely","2016","Single parent ","direct migration background","","","",""
"Rarely","2016","Single parent ","indirect migration background","","","",""
"Rarely","2016","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2016","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2016","1-pers.-HH","no migration background","","","",""
"Never","2016","1-pers.-HH","direct migration background","","","",""
"Never","2016","1-pers.-HH","indirect migration background","","","",""
"Never","2016","(Married) couple without C. ","no migration background","","","",""
"Never","2016","(Married) couple without C. ","direct migration background","","","",""
"Never","2016","(Married) couple without C. ","indirect migration background","","","",""
"Never","2016","Single parent ","no migration background","","","",""
"Never","2016","Single parent ","direct migration background","","","",""
"Never","2016","Single parent ","indirect migration background","","","",""
"Never","2016","Couple + C. LE 16 ","no migration background","","","",""
"Never","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2016","Couple + C. GT 16 ","no migration background","","","",""
"Never","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2016","Couple + C. LE and GT 16","direct migration background","","","",""
