"pld0044","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Rarely","2015","Full Time","lower secondary degree","","","",""
"Rarely","2015","Full Time","secondary school degree","","","",""
"Rarely","2015","Full Time","college entrance qualification","","","",""
"Rarely","2015","Full Time","Other degree","","","",""
"Rarely","2015","Full Time","no degree/no degree yet","","","",""
"Rarely","2015","Part Time","lower secondary degree","","","",""
"Rarely","2015","Part Time","secondary school degree","","","",""
"Rarely","2015","Part Time","college entrance qualification","","","",""
"Rarely","2015","Part Time","Other degree","","","",""
"Rarely","2015","Part Time","no degree/no degree yet","","","",""
"Rarely","2015","Not Working","lower secondary degree","","","",""
"Rarely","2015","Not Working","secondary school degree","","","",""
"Rarely","2015","Not Working","college entrance qualification","","","",""
"Rarely","2015","Not Working","Other degree","","","",""
"Rarely","2015","Not Working","no degree/no degree yet","","","",""
"Never","2015","Full Time","lower secondary degree","","","",""
"Never","2015","Full Time","secondary school degree","","","",""
"Never","2015","Full Time","college entrance qualification","","","",""
"Never","2015","Full Time","Other degree","","","",""
"Never","2015","Full Time","no degree/no degree yet","","","",""
"Never","2015","Part Time","lower secondary degree","","","",""
"Never","2015","Part Time","secondary school degree","","","",""
"Never","2015","Part Time","college entrance qualification","","","",""
"Never","2015","Part Time","Other degree","","","",""
"Never","2015","Part Time","no degree/no degree yet","","","",""
"Never","2015","Not Working","lower secondary degree","","","",""
"Never","2015","Not Working","secondary school degree","","","",""
"Never","2015","Not Working","college entrance qualification","","","",""
"Never","2015","Not Working","Other degree","","","",""
"Never","2015","Not Working","no degree/no degree yet","","","",""
"Very often","2016","Full Time","lower secondary degree","","","",""
"Very often","2016","Full Time","secondary school degree","","","",""
"Very often","2016","Full Time","college entrance qualification","","","",""
"Very often","2016","Full Time","Other degree","","","",""
"Very often","2016","Full Time","no degree/no degree yet","","","",""
"Very often","2016","Part Time","lower secondary degree","","","",""
"Very often","2016","Part Time","secondary school degree","","","",""
"Very often","2016","Part Time","college entrance qualification","","","",""
"Very often","2016","Part Time","Other degree","","","",""
"Very often","2016","Part Time","no degree/no degree yet","","","",""
"Very often","2016","Not Working","lower secondary degree","","","",""
"Very often","2016","Not Working","secondary school degree","","","",""
"Very often","2016","Not Working","college entrance qualification","","","",""
"Very often","2016","Not Working","Other degree","","","",""
"Very often","2016","Not Working","no degree/no degree yet","","","",""
"Often","2016","Full Time","lower secondary degree","","","",""
"Often","2016","Full Time","secondary school degree","","","",""
"Often","2016","Full Time","college entrance qualification","","","",""
"Often","2016","Full Time","Other degree","","","",""
"Often","2016","Full Time","no degree/no degree yet","","","",""
"Often","2016","Part Time","lower secondary degree","","","",""
"Often","2016","Part Time","secondary school degree","","","",""
"Often","2016","Part Time","college entrance qualification","","","",""
"Often","2016","Part Time","Other degree","","","",""
"Often","2016","Part Time","no degree/no degree yet","","","",""
"Often","2016","Not Working","lower secondary degree","","","",""
"Often","2016","Not Working","secondary school degree","","","",""
"Often","2016","Not Working","college entrance qualification","","","",""
"Often","2016","Not Working","Other degree","","","",""
"Often","2016","Not Working","no degree/no degree yet","","","",""
"Sometimes","2016","Full Time","lower secondary degree","","","",""
"Sometimes","2016","Full Time","secondary school degree","","","",""
"Sometimes","2016","Full Time","college entrance qualification","","","",""
"Sometimes","2016","Full Time","Other degree","","","",""
"Sometimes","2016","Full Time","no degree/no degree yet","","","",""
"Sometimes","2016","Part Time","lower secondary degree","","","",""
"Sometimes","2016","Part Time","secondary school degree","","","",""
"Sometimes","2016","Part Time","college entrance qualification","","","",""
"Sometimes","2016","Part Time","Other degree","","","",""
"Sometimes","2016","Part Time","no degree/no degree yet","","","",""
"Sometimes","2016","Not Working","lower secondary degree","","","",""
"Sometimes","2016","Not Working","secondary school degree","","","",""
"Sometimes","2016","Not Working","college entrance qualification","","","",""
"Sometimes","2016","Not Working","Other degree","","","",""
"Sometimes","2016","Not Working","no degree/no degree yet","","","",""
"Rarely","2016","Full Time","lower secondary degree","","","",""
"Rarely","2016","Full Time","secondary school degree","","","",""
"Rarely","2016","Full Time","college entrance qualification","","","",""
"Rarely","2016","Full Time","Other degree","","","",""
"Rarely","2016","Full Time","no degree/no degree yet","","","",""
"Rarely","2016","Part Time","lower secondary degree","","","",""
"Rarely","2016","Part Time","secondary school degree","","","",""
"Rarely","2016","Part Time","college entrance qualification","","","",""
"Rarely","2016","Part Time","Other degree","","","",""
"Rarely","2016","Part Time","no degree/no degree yet","","","",""
"Rarely","2016","Not Working","lower secondary degree","","","",""
"Rarely","2016","Not Working","secondary school degree","","","",""
"Rarely","2016","Not Working","college entrance qualification","","","",""
"Rarely","2016","Not Working","Other degree","","","",""
"Rarely","2016","Not Working","no degree/no degree yet","","","",""
"Never","2016","Full Time","lower secondary degree","","","",""
"Never","2016","Full Time","secondary school degree","","","",""
"Never","2016","Full Time","college entrance qualification","","","",""
"Never","2016","Full Time","Other degree","","","",""
"Never","2016","Full Time","no degree/no degree yet","","","",""
"Never","2016","Part Time","lower secondary degree","","","",""
"Never","2016","Part Time","secondary school degree","","","",""
"Never","2016","Part Time","college entrance qualification","","","",""
"Never","2016","Part Time","Other degree","","","",""
"Never","2016","Part Time","no degree/no degree yet","","","",""
"Never","2016","Not Working","lower secondary degree","","","",""
"Never","2016","Not Working","secondary school degree","","","",""
"Never","2016","Not Working","college entrance qualification","","","",""
"Never","2016","Not Working","Other degree","","","",""
"Never","2016","Not Working","no degree/no degree yet","","","",""
"Very often","2017","Full Time","lower secondary degree","","","",""
"Very often","2017","Full Time","secondary school degree","","","",""
"Very often","2017","Full Time","college entrance qualification","","","",""
"Very often","2017","Full Time","Other degree","","","",""
"Very often","2017","Full Time","no degree/no degree yet","","","",""
"Very often","2017","Part Time","lower secondary degree","","","",""
"Very often","2017","Part Time","secondary school degree","","","",""
"Very often","2017","Part Time","college entrance qualification","","","",""
"Very often","2017","Part Time","Other degree","","","",""
"Very often","2017","Part Time","no degree/no degree yet","","","",""
"Very often","2017","Not Working","lower secondary degree","","","",""
"Very often","2017","Not Working","secondary school degree","","","",""
"Very often","2017","Not Working","college entrance qualification","","","",""
"Very often","2017","Not Working","Other degree","","","",""
"Very often","2017","Not Working","no degree/no degree yet","","","",""
"Often","2017","Full Time","lower secondary degree","","","",""
"Often","2017","Full Time","secondary school degree","","","",""
"Often","2017","Full Time","college entrance qualification","","","",""
"Often","2017","Full Time","Other degree","","","",""
"Often","2017","Full Time","no degree/no degree yet","","","",""
"Often","2017","Part Time","lower secondary degree","","","",""
"Often","2017","Part Time","secondary school degree","","","",""
"Often","2017","Part Time","college entrance qualification","","","",""
"Often","2017","Part Time","Other degree","","","",""
"Often","2017","Part Time","no degree/no degree yet","","","",""
"Often","2017","Not Working","lower secondary degree","","","",""
"Often","2017","Not Working","secondary school degree","","","",""
"Often","2017","Not Working","college entrance qualification","","","",""
"Often","2017","Not Working","Other degree","","","",""
"Often","2017","Not Working","no degree/no degree yet","","","",""
"Sometimes","2017","Full Time","lower secondary degree","","","",""
"Sometimes","2017","Full Time","secondary school degree","","","",""
"Sometimes","2017","Full Time","college entrance qualification","","","",""
"Sometimes","2017","Full Time","Other degree","","","",""
"Sometimes","2017","Full Time","no degree/no degree yet","","","",""
"Sometimes","2017","Part Time","lower secondary degree","","","",""
"Sometimes","2017","Part Time","secondary school degree","","","",""
"Sometimes","2017","Part Time","college entrance qualification","","","",""
"Sometimes","2017","Part Time","Other degree","","","",""
"Sometimes","2017","Part Time","no degree/no degree yet","","","",""
"Sometimes","2017","Not Working","lower secondary degree","","","",""
"Sometimes","2017","Not Working","secondary school degree","","","",""
"Sometimes","2017","Not Working","college entrance qualification","","","",""
"Sometimes","2017","Not Working","Other degree","","","",""
"Sometimes","2017","Not Working","no degree/no degree yet","","","",""
"Rarely","2017","Full Time","lower secondary degree","","","",""
"Rarely","2017","Full Time","secondary school degree","","","",""
"Rarely","2017","Full Time","college entrance qualification","","","",""
"Rarely","2017","Full Time","Other degree","","","",""
"Rarely","2017","Full Time","no degree/no degree yet","","","",""
"Rarely","2017","Part Time","lower secondary degree","","","",""
"Rarely","2017","Part Time","secondary school degree","","","",""
"Rarely","2017","Part Time","college entrance qualification","","","",""
"Rarely","2017","Part Time","Other degree","","","",""
"Rarely","2017","Part Time","no degree/no degree yet","","","",""
"Rarely","2017","Not Working","lower secondary degree","","","",""
"Rarely","2017","Not Working","secondary school degree","","","",""
"Rarely","2017","Not Working","college entrance qualification","","","",""
"Rarely","2017","Not Working","Other degree","","","",""
"Rarely","2017","Not Working","no degree/no degree yet","","","",""
"Never","2017","Full Time","lower secondary degree","","","",""
"Never","2017","Full Time","secondary school degree","","","",""
"Never","2017","Full Time","college entrance qualification","","","",""
"Never","2017","Full Time","Other degree","","","",""
"Never","2017","Full Time","no degree/no degree yet","","","",""
"Never","2017","Part Time","lower secondary degree","","","",""
"Never","2017","Part Time","secondary school degree","","","",""
"Never","2017","Part Time","college entrance qualification","","","",""
"Never","2017","Part Time","Other degree","","","",""
"Never","2017","Part Time","no degree/no degree yet","","","",""
"Never","2017","Not Working","lower secondary degree","","","",""
"Never","2017","Not Working","secondary school degree","","","",""
"Never","2017","Not Working","college entrance qualification","","","",""
"Never","2017","Not Working","Other degree","","","",""
"Never","2017","Not Working","no degree/no degree yet","","","",""
"Very often","2018","Full Time","lower secondary degree","17","","",""
"Very often","2018","Full Time","secondary school degree","13","","",""
"Very often","2018","Full Time","college entrance qualification","21","","",""
"Very often","2018","Full Time","Other degree","14","","",""
"Very often","2018","Full Time","no degree/no degree yet","1","","",""
"Very often","2018","Part Time","lower secondary degree","14","","",""
"Very often","2018","Part Time","secondary school degree","12","","",""
"Very often","2018","Part Time","college entrance qualification","22","","",""
"Very often","2018","Part Time","Other degree","16","","",""
"Very often","2018","Part Time","no degree/no degree yet","4","","",""
"Very often","2018","Not Working","lower secondary degree","10","","",""
"Very often","2018","Not Working","secondary school degree","10","","",""
"Very often","2018","Not Working","college entrance qualification","12","","",""
"Very often","2018","Not Working","Other degree","8","","",""
"Very often","2018","Not Working","no degree/no degree yet","26","","",""
"Often","2018","Full Time","lower secondary degree","58","0.045338803531177","0.0350510710785106","0.0556265359838434"
"Often","2018","Full Time","secondary school degree","102","0.0346089202505575","0.028199212265462","0.041018628235653"
"Often","2018","Full Time","college entrance qualification","132","0.0411171206974108","0.0345473450875635","0.0476868963072582"
"Often","2018","Full Time","Other degree","79","0.0787264096788835","0.0629541610897743","0.0944986582679926"
"Often","2018","Full Time","no degree/no degree yet","5","","",""
"Often","2018","Part Time","lower secondary degree","43","0.0380835751674881","0.0276752454460776","0.0484919048888987"
"Often","2018","Part Time","secondary school degree","44","0.0203044770846358","0.0143934198316647","0.026215534337607"
"Often","2018","Part Time","college entrance qualification","140","0.0797858265611365","0.0690783317940623","0.0904933213282107"
"Often","2018","Part Time","Other degree","55","0.0645738766995616","0.0489288215114047","0.0802189318877186"
"Often","2018","Part Time","no degree/no degree yet","26","","",""
"Often","2018","Not Working","lower secondary degree","47","0.0129210668372757","0.00876756842294923","0.0170745652516022"
"Often","2018","Not Working","secondary school degree","41","0.0155213636358112","0.00999643676652814","0.0210462905050943"
"Often","2018","Not Working","college entrance qualification","92","0.0494081163881282","0.0390818312904608","0.0597344014857956"
"Often","2018","Not Working","Other degree","32","0.0237557533667704","0.013624763615067","0.0338867431184739"
"Often","2018","Not Working","no degree/no degree yet","60","0.0879463490271518","0.064736667718012","0.111156030336292"
"Sometimes","2018","Full Time","lower secondary degree","254","0.167449470046057","0.148986260954765","0.18591267913735"
"Sometimes","2018","Full Time","secondary school degree","523","0.183292492926139","0.16972504412996","0.196859941722319"
"Sometimes","2018","Full Time","college entrance qualification","720","0.216804604245969","0.203170527941112","0.230438680550827"
"Sometimes","2018","Full Time","Other degree","234","0.242928451353765","0.217812667714454","0.268044234993076"
"Sometimes","2018","Full Time","no degree/no degree yet","27","","",""
"Sometimes","2018","Part Time","lower secondary degree","207","0.155585913528148","0.135875016580925","0.175296810475371"
"Sometimes","2018","Part Time","secondary school degree","291","0.143814170517748","0.129107696578221","0.158520644457275"
"Sometimes","2018","Part Time","college entrance qualification","553","0.226947948939967","0.210396041962118","0.243499855917816"
"Sometimes","2018","Part Time","Other degree","173","0.174989944306441","0.150803050945651","0.19917683766723"
"Sometimes","2018","Part Time","no degree/no degree yet","61","0.233382241523187","0.176444071939161","0.290320411107213"
"Sometimes","2018","Not Working","lower secondary degree","220","0.0684368209213234","0.0591505790386857","0.0777230628039612"
"Sometimes","2018","Not Working","secondary school degree","206","0.104334378312004","0.090671408218843","0.117997348405165"
"Sometimes","2018","Not Working","college entrance qualification","289","0.162425486271789","0.144850834586725","0.180000137956853"
"Sometimes","2018","Not Working","Other degree","118","0.129895574344466","0.107530461461682","0.152260687227249"
"Sometimes","2018","Not Working","no degree/no degree yet","153","0.260367140803625","0.224404525932284","0.296329755674967"
"Rarely","2018","Full Time","lower secondary degree","586","0.378517956899783","0.354534182271345","0.402501731528222"
"Rarely","2018","Full Time","secondary school degree","1114","0.373509261829645","0.356546342623049","0.390472181036241"
"Rarely","2018","Full Time","college entrance qualification","1480","0.428339654077032","0.411966981320023","0.44471232683404"
"Rarely","2018","Full Time","Other degree","352","0.266596856859313","0.240700541477385","0.292493172241241"
"Rarely","2018","Full Time","no degree/no degree yet","29","","",""
"Rarely","2018","Part Time","lower secondary degree","381","0.292524540441762","0.267785641966278","0.317263438917246"
"Rarely","2018","Part Time","secondary school degree","791","0.366490399717982","0.346295969638503","0.386684829797461"
"Rarely","2018","Part Time","college entrance qualification","1004","0.394550123193951","0.375236189917975","0.413864056469927"
"Rarely","2018","Part Time","Other degree","266","0.28802063573597","0.259194300837191","0.316846970634748"
"Rarely","2018","Part Time","no degree/no degree yet","51","0.215141098979465","0.15982677030775","0.270455427651179"
"Rarely","2018","Not Working","lower secondary degree","612","0.219323329606027","0.204105001725522","0.234541657486532"
"Rarely","2018","Not Working","secondary school degree","527","0.256321114327903","0.236807246199337","0.275834982456469"
"Rarely","2018","Not Working","college entrance qualification","532","0.305975112470849","0.284017835232944","0.327932389708755"
"Rarely","2018","Not Working","Other degree","168","0.236505774867373","0.20823667490995","0.264774874824796"
"Rarely","2018","Not Working","no degree/no degree yet","106","0.179094338207085","0.147672062827668","0.210516613586503"
"Never","2018","Full Time","lower secondary degree","656","0.402226657954854","0.377979340661989","0.42647397524772"
"Never","2018","Full Time","secondary school degree","1372","0.403760238409166","0.386554836586493","0.420965640231839"
"Never","2018","Full Time","college entrance qualification","1156","0.308793068455255","0.293507055589361","0.324079081321149"
"Never","2018","Full Time","Other degree","441","0.397766658011416","0.36910273254037","0.426430583482461"
"Never","2018","Full Time","no degree/no degree yet","45","0.432306276598118","0.338440123636057","0.52617242956018"
"Never","2018","Part Time","lower secondary degree","654","0.502016187101651","0.474826138181509","0.529206236021793"
"Never","2018","Part Time","secondary school degree","1049","0.465311247875203","0.444406448737866","0.48621604701254"
"Never","2018","Part Time","college entrance qualification","741","0.292961730714727","0.274976854859397","0.310946606570058"
"Never","2018","Part Time","Other degree","438","0.460098699190493","0.428371874272842","0.491825524108144"
"Never","2018","Part Time","no degree/no degree yet","70","0.369945971808726","0.304957218149877","0.434934725467576"
"Never","2018","Not Working","lower secondary degree","1951","0.698446641837361","0.681567995149767","0.715325288524954"
"Never","2018","Not Working","secondary school degree","1139","0.617922068093247","0.596204995707605","0.63963914047889"
"Never","2018","Not Working","college entrance qualification","767","0.475931306763587","0.452134748064459","0.499727865462716"
"Never","2018","Not Working","Other degree","542","0.603959232003852","0.571423394712355","0.636495069295348"
"Never","2018","Not Working","no degree/no degree yet","227","0.436254419198538","0.395613682530008","0.476895155867069"
