"pld0044","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2012","direct migration background","higher education","","","",""
"Never","2012","indirect migration background","in school","","","",""
"Never","2012","indirect migration background","inadequately","","","",""
"Never","2012","indirect migration background","general elemantary","","","",""
"Never","2012","indirect migration background","middle vocational","","","",""
"Never","2012","indirect migration background","vocational + Abi","","","",""
"Never","2012","indirect migration background","higher vocational","","","",""
"Never","2012","indirect migration background","higher education","","","",""
"Very often","2013","no migration background","in school","8","","",""
"Very often","2013","no migration background","inadequately","4","","",""
"Very often","2013","no migration background","general elemantary","15","","",""
"Very often","2013","no migration background","middle vocational","26","","",""
"Very often","2013","no migration background","vocational + Abi","1","","",""
"Very often","2013","no migration background","higher vocational","5","","",""
"Very often","2013","no migration background","higher education","7","","",""
"Very often","2013","direct migration background","in school","","","",""
"Very often","2013","direct migration background","inadequately","","","",""
"Very often","2013","direct migration background","general elemantary","3","","",""
"Very often","2013","direct migration background","middle vocational","8","","",""
"Very often","2013","direct migration background","vocational + Abi","2","","",""
"Very often","2013","direct migration background","higher vocational","1","","",""
"Very often","2013","direct migration background","higher education","1","","",""
"Very often","2013","indirect migration background","in school","1","","",""
"Very often","2013","indirect migration background","inadequately","2","","",""
"Very often","2013","indirect migration background","general elemantary","3","","",""
"Very often","2013","indirect migration background","middle vocational","2","","",""
"Very often","2013","indirect migration background","vocational + Abi","1","","",""
"Very often","2013","indirect migration background","higher vocational","1","","",""
"Very often","2013","indirect migration background","higher education","","","",""
"Often","2013","no migration background","in school","59","0.206017704972042","0.162315049792629","0.249720360151456"
"Often","2013","no migration background","inadequately","8","","",""
"Often","2013","no migration background","general elemantary","82","0.0318781166309521","0.0238987283455468","0.0398575049163575"
"Often","2013","no migration background","middle vocational","219","0.0210846825110224","0.0183958715845649","0.02377349343748"
"Often","2013","no migration background","vocational + Abi","22","","",""
"Often","2013","no migration background","higher vocational","21","","",""
"Often","2013","no migration background","higher education","76","0.0193097434339562","0.0155240846543662","0.0230954022135462"
"Often","2013","direct migration background","in school","1","","",""
"Often","2013","direct migration background","inadequately","8","","",""
"Often","2013","direct migration background","general elemantary","25","","",""
"Often","2013","direct migration background","middle vocational","39","0.05260877013571","0.0385666646655029","0.0666508756059172"
"Often","2013","direct migration background","vocational + Abi","17","","",""
"Often","2013","direct migration background","higher vocational","1","","",""
"Often","2013","direct migration background","higher education","18","","",""
"Often","2013","indirect migration background","in school","14","","",""
"Often","2013","indirect migration background","inadequately","5","","",""
"Often","2013","indirect migration background","general elemantary","20","","",""
"Often","2013","indirect migration background","middle vocational","29","","",""
"Often","2013","indirect migration background","vocational + Abi","4","","",""
"Often","2013","indirect migration background","higher vocational","","","",""
"Often","2013","indirect migration background","higher education","6","","",""
"Sometimes","2013","no migration background","in school","122","0.356826846455774","0.305061055150229","0.408592637761319"
"Sometimes","2013","no migration background","inadequately","31","0.127680781986905","0.078790553974521","0.176571009999289"
"Sometimes","2013","no migration background","general elemantary","241","0.115836307458128","0.101300239534063","0.130372375382193"
"Sometimes","2013","no migration background","middle vocational","1114","0.105366915527124","0.0996207414294754","0.111113089624772"
"Sometimes","2013","no migration background","vocational + Abi","157","0.122385636926807","0.105125656786963","0.13964561706665"
"Sometimes","2013","no migration background","higher vocational","133","0.0971231848915226","0.0822705234823234","0.111975846300722"
"Sometimes","2013","no migration background","higher education","627","0.131624884725698","0.122324306047927","0.140925463403469"
"Sometimes","2013","direct migration background","in school","6","","",""
"Sometimes","2013","direct migration background","inadequately","19","","",""
"Sometimes","2013","direct migration background","general elemantary","97","0.13958375759715","0.109594815117317","0.169572700076983"
"Sometimes","2013","direct migration background","middle vocational","177","0.180134286642607","0.155962540173125","0.204306033112089"
"Sometimes","2013","direct migration background","vocational + Abi","46","0.143144580836142","0.104221328121675","0.18206783355061"
"Sometimes","2013","direct migration background","higher vocational","13","","",""
"Sometimes","2013","direct migration background","higher education","97","0.167782006444158","0.136777684767113","0.198786328121202"
"Sometimes","2013","indirect migration background","in school","30","0.291082959670988","0.199251758905235","0.382914160436741"
"Sometimes","2013","indirect migration background","inadequately","5","","",""
"Sometimes","2013","indirect migration background","general elemantary","38","0.190047211890927","0.136208630131628","0.243885793650227"
"Sometimes","2013","indirect migration background","middle vocational","93","0.17065792789239","0.13675418831341","0.204561667471369"
"Sometimes","2013","indirect migration background","vocational + Abi","10","","",""
"Sometimes","2013","indirect migration background","higher vocational","7","","",""
"Sometimes","2013","indirect migration background","higher education","35","0.284552591248866","0.219534778295122","0.34957040420261"
"Rarely","2013","no migration background","in school","88","0.266997538299693","0.219194391409883","0.314800685189502"
"Rarely","2013","no migration background","inadequately","40","0.242553891053294","0.179762288381868","0.305345493724721"
"Rarely","2013","no migration background","general elemantary","444","0.230605753453905","0.211473426713824","0.249738080193985"
"Rarely","2013","no migration background","middle vocational","3138","0.286788378972414","0.278324018520939","0.29525273942389"
"Rarely","2013","no migration background","vocational + Abi","528","0.405455879351484","0.379598348597845","0.431313410105123"
"Rarely","2013","no migration background","higher vocational","521","0.36606625100409","0.341904391492635","0.390228110515545"
"Rarely","2013","no migration background","higher education","1915","0.383556007011238","0.370179322291004","0.396932691731472"
"Rarely","2013","direct migration background","in school","6","","",""
"Rarely","2013","direct migration background","inadequately","19","","",""
"Rarely","2013","direct migration background","general elemantary","117","0.217707836827198","0.181996103526359","0.253419570128037"
"Rarely","2013","direct migration background","middle vocational","280","0.260509778304306","0.232902937648035","0.288116618960578"
"Rarely","2013","direct migration background","vocational + Abi","95","0.324801939430996","0.27275528760355","0.376848591258441"
"Rarely","2013","direct migration background","higher vocational","19","","",""
"Rarely","2013","direct migration background","higher education","200","0.42171917901516","0.380744830018111","0.46269352801221"
"Rarely","2013","indirect migration background","in school","30","0.441247229421669","0.3408700461104","0.541624412732938"
"Rarely","2013","indirect migration background","inadequately","8","","",""
"Rarely","2013","indirect migration background","general elemantary","64","0.37658646814437","0.310096905694411","0.443076030594328"
"Rarely","2013","indirect migration background","middle vocational","161","0.354304311042526","0.311200101785652","0.3974085202994"
"Rarely","2013","indirect migration background","vocational + Abi","28","","",""
"Rarely","2013","indirect migration background","higher vocational","24","","",""
"Rarely","2013","indirect migration background","higher education","83","0.414950809189698","0.343951074438064","0.485950543941332"
"Never","2013","no migration background","in school","52","0.146503848960622","0.108293989277419","0.184713708643825"
"Never","2013","no migration background","inadequately","96","0.602570192409244","0.530880681747931","0.674259703070556"
"Never","2013","no migration background","general elemantary","1080","0.61765983511195","0.59558701139529","0.63973265882861"
"Never","2013","no migration background","middle vocational","6470","0.584591355685853","0.575368442330444","0.593814269041261"
"Never","2013","no migration background","vocational + Abi","677","0.440217378710627","0.414073711793011","0.466361045628244"
"Never","2013","no migration background","higher vocational","847","0.524670458190723","0.499622675794917","0.54971824058653"
"Never","2013","no migration background","higher education","2451","0.464749203708875","0.45102853518119","0.47846987223656"
"Never","2013","direct migration background","in school","7","","",""
"Never","2013","direct migration background","inadequately","76","0.623847918702729","0.537889330189506","0.709806507215953"
"Never","2013","direct migration background","general elemantary","271","0.607983266362128","0.565737078644466","0.65022945407979"
"Never","2013","direct migration background","middle vocational","467","0.500394962845271","0.468945853906202","0.531844071784341"
"Never","2013","direct migration background","vocational + Abi","151","0.483450223566622","0.42791099180173","0.538989455331515"
"Never","2013","direct migration background","higher vocational","64","0.651051298700412","0.55668358112402","0.745419016276805"
"Never","2013","direct migration background","higher education","242","0.384915201846931","0.344543131617644","0.425287272076218"
"Never","2013","indirect migration background","in school","19","","",""
"Never","2013","indirect migration background","inadequately","7","","",""
"Never","2013","indirect migration background","general elemantary","79","0.363186523004374","0.297192592894267","0.429180453114481"
"Never","2013","indirect migration background","middle vocational","188","0.409730195882734","0.365411008392647","0.454049383372821"
"Never","2013","indirect migration background","vocational + Abi","32","0.372817020546424","0.263380454530874","0.482253586561975"
"Never","2013","indirect migration background","higher vocational","20","","",""
"Never","2013","indirect migration background","higher education","61","0.276099857402832","0.211677791306153","0.34052192349951"
"Very often","2014","no migration background","in school","","","",""
"Very often","2014","no migration background","inadequately","","","",""
"Very often","2014","no migration background","general elemantary","","","",""
"Very often","2014","no migration background","middle vocational","","","",""
"Very often","2014","no migration background","vocational + Abi","","","",""
"Very often","2014","no migration background","higher vocational","","","",""
"Very often","2014","no migration background","higher education","","","",""
"Very often","2014","direct migration background","in school","","","",""
"Very often","2014","direct migration background","inadequately","","","",""
"Very often","2014","direct migration background","general elemantary","","","",""
"Very often","2014","direct migration background","middle vocational","","","",""
"Very often","2014","direct migration background","vocational + Abi","","","",""
"Very often","2014","direct migration background","higher vocational","","","",""
"Very often","2014","direct migration background","higher education","","","",""
"Very often","2014","indirect migration background","in school","","","",""
"Very often","2014","indirect migration background","inadequately","","","",""
"Very often","2014","indirect migration background","general elemantary","","","",""
"Very often","2014","indirect migration background","middle vocational","","","",""
"Very often","2014","indirect migration background","vocational + Abi","","","",""
"Very often","2014","indirect migration background","higher vocational","","","",""
"Very often","2014","indirect migration background","higher education","","","",""
"Often","2014","no migration background","in school","","","",""
"Often","2014","no migration background","inadequately","","","",""
"Often","2014","no migration background","general elemantary","","","",""
"Often","2014","no migration background","middle vocational","","","",""
"Often","2014","no migration background","vocational + Abi","","","",""
"Often","2014","no migration background","higher vocational","","","",""
"Often","2014","no migration background","higher education","","","",""
"Often","2014","direct migration background","in school","","","",""
"Often","2014","direct migration background","inadequately","","","",""
"Often","2014","direct migration background","general elemantary","","","",""
"Often","2014","direct migration background","middle vocational","","","",""
"Often","2014","direct migration background","vocational + Abi","","","",""
"Often","2014","direct migration background","higher vocational","","","",""
"Often","2014","direct migration background","higher education","","","",""
"Often","2014","indirect migration background","in school","","","",""
"Often","2014","indirect migration background","inadequately","","","",""
"Often","2014","indirect migration background","general elemantary","","","",""
"Often","2014","indirect migration background","middle vocational","","","",""
"Often","2014","indirect migration background","vocational + Abi","","","",""
"Often","2014","indirect migration background","higher vocational","","","",""
"Often","2014","indirect migration background","higher education","","","",""
"Sometimes","2014","no migration background","in school","","","",""
"Sometimes","2014","no migration background","inadequately","","","",""
"Sometimes","2014","no migration background","general elemantary","","","",""
"Sometimes","2014","no migration background","middle vocational","","","",""
"Sometimes","2014","no migration background","vocational + Abi","","","",""
"Sometimes","2014","no migration background","higher vocational","","","",""
"Sometimes","2014","no migration background","higher education","","","",""
"Sometimes","2014","direct migration background","in school","","","",""
"Sometimes","2014","direct migration background","inadequately","","","",""
"Sometimes","2014","direct migration background","general elemantary","","","",""
"Sometimes","2014","direct migration background","middle vocational","","","",""
"Sometimes","2014","direct migration background","vocational + Abi","","","",""
"Sometimes","2014","direct migration background","higher vocational","","","",""
"Sometimes","2014","direct migration background","higher education","","","",""
"Sometimes","2014","indirect migration background","in school","","","",""
"Sometimes","2014","indirect migration background","inadequately","","","",""
"Sometimes","2014","indirect migration background","general elemantary","","","",""
"Sometimes","2014","indirect migration background","middle vocational","","","",""
"Sometimes","2014","indirect migration background","vocational + Abi","","","",""
"Sometimes","2014","indirect migration background","higher vocational","","","",""
"Sometimes","2014","indirect migration background","higher education","","","",""
"Rarely","2014","no migration background","in school","","","",""
"Rarely","2014","no migration background","inadequately","","","",""
"Rarely","2014","no migration background","general elemantary","","","",""
"Rarely","2014","no migration background","middle vocational","","","",""
"Rarely","2014","no migration background","vocational + Abi","","","",""
"Rarely","2014","no migration background","higher vocational","","","",""
"Rarely","2014","no migration background","higher education","","","",""
"Rarely","2014","direct migration background","in school","","","",""
"Rarely","2014","direct migration background","inadequately","","","",""
"Rarely","2014","direct migration background","general elemantary","","","",""
"Rarely","2014","direct migration background","middle vocational","","","",""
"Rarely","2014","direct migration background","vocational + Abi","","","",""
"Rarely","2014","direct migration background","higher vocational","","","",""
"Rarely","2014","direct migration background","higher education","","","",""
"Rarely","2014","indirect migration background","in school","","","",""
"Rarely","2014","indirect migration background","inadequately","","","",""
"Rarely","2014","indirect migration background","general elemantary","","","",""
"Rarely","2014","indirect migration background","middle vocational","","","",""
"Rarely","2014","indirect migration background","vocational + Abi","","","",""
"Rarely","2014","indirect migration background","higher vocational","","","",""
"Rarely","2014","indirect migration background","higher education","","","",""
"Never","2014","no migration background","in school","","","",""
"Never","2014","no migration background","inadequately","","","",""
"Never","2014","no migration background","general elemantary","","","",""
"Never","2014","no migration background","middle vocational","","","",""
"Never","2014","no migration background","vocational + Abi","","","",""
"Never","2014","no migration background","higher vocational","","","",""
"Never","2014","no migration background","higher education","","","",""
"Never","2014","direct migration background","in school","","","",""
"Never","2014","direct migration background","inadequately","","","",""
"Never","2014","direct migration background","general elemantary","","","",""
"Never","2014","direct migration background","middle vocational","","","",""
"Never","2014","direct migration background","vocational + Abi","","","",""
"Never","2014","direct migration background","higher vocational","","","",""
"Never","2014","direct migration background","higher education","","","",""
"Never","2014","indirect migration background","in school","","","",""
"Never","2014","indirect migration background","inadequately","","","",""
"Never","2014","indirect migration background","general elemantary","","","",""
"Never","2014","indirect migration background","middle vocational","","","",""
"Never","2014","indirect migration background","vocational + Abi","","","",""
"Never","2014","indirect migration background","higher vocational","","","",""
"Never","2014","indirect migration background","higher education","","","",""
"Very often","2015","no migration background","in school","","","",""
"Very often","2015","no migration background","inadequately","","","",""
"Very often","2015","no migration background","general elemantary","","","",""
"Very often","2015","no migration background","middle vocational","","","",""
"Very often","2015","no migration background","vocational + Abi","","","",""
"Very often","2015","no migration background","higher vocational","","","",""
"Very often","2015","no migration background","higher education","","","",""
"Very often","2015","direct migration background","in school","","","",""
"Very often","2015","direct migration background","inadequately","","","",""
"Very often","2015","direct migration background","general elemantary","","","",""
"Very often","2015","direct migration background","middle vocational","","","",""
"Very often","2015","direct migration background","vocational + Abi","","","",""
"Very often","2015","direct migration background","higher vocational","","","",""
"Very often","2015","direct migration background","higher education","","","",""
"Very often","2015","indirect migration background","in school","","","",""
"Very often","2015","indirect migration background","inadequately","","","",""
"Very often","2015","indirect migration background","general elemantary","","","",""
"Very often","2015","indirect migration background","middle vocational","","","",""
"Very often","2015","indirect migration background","vocational + Abi","","","",""
"Very often","2015","indirect migration background","higher vocational","","","",""
"Very often","2015","indirect migration background","higher education","","","",""
"Often","2015","no migration background","in school","","","",""
"Often","2015","no migration background","inadequately","","","",""
"Often","2015","no migration background","general elemantary","","","",""
"Often","2015","no migration background","middle vocational","","","",""
"Often","2015","no migration background","vocational + Abi","","","",""
"Often","2015","no migration background","higher vocational","","","",""
"Often","2015","no migration background","higher education","","","",""
"Often","2015","direct migration background","in school","","","",""
"Often","2015","direct migration background","inadequately","","","",""
"Often","2015","direct migration background","general elemantary","","","",""
"Often","2015","direct migration background","middle vocational","","","",""
"Often","2015","direct migration background","vocational + Abi","","","",""
"Often","2015","direct migration background","higher vocational","","","",""
"Often","2015","direct migration background","higher education","","","",""
"Often","2015","indirect migration background","in school","","","",""
"Often","2015","indirect migration background","inadequately","","","",""
"Often","2015","indirect migration background","general elemantary","","","",""
"Often","2015","indirect migration background","middle vocational","","","",""
"Often","2015","indirect migration background","vocational + Abi","","","",""
"Often","2015","indirect migration background","higher vocational","","","",""
"Often","2015","indirect migration background","higher education","","","",""
"Sometimes","2015","no migration background","in school","","","",""
"Sometimes","2015","no migration background","inadequately","","","",""
"Sometimes","2015","no migration background","general elemantary","","","",""
"Sometimes","2015","no migration background","middle vocational","","","",""
"Sometimes","2015","no migration background","vocational + Abi","","","",""
"Sometimes","2015","no migration background","higher vocational","","","",""
"Sometimes","2015","no migration background","higher education","","","",""
"Sometimes","2015","direct migration background","in school","","","",""
"Sometimes","2015","direct migration background","inadequately","","","",""
"Sometimes","2015","direct migration background","general elemantary","","","",""
"Sometimes","2015","direct migration background","middle vocational","","","",""
"Sometimes","2015","direct migration background","vocational + Abi","","","",""
"Sometimes","2015","direct migration background","higher vocational","","","",""
"Sometimes","2015","direct migration background","higher education","","","",""
"Sometimes","2015","indirect migration background","in school","","","",""
"Sometimes","2015","indirect migration background","inadequately","","","",""
"Sometimes","2015","indirect migration background","general elemantary","","","",""
"Sometimes","2015","indirect migration background","middle vocational","","","",""
"Sometimes","2015","indirect migration background","vocational + Abi","","","",""
"Sometimes","2015","indirect migration background","higher vocational","","","",""
"Sometimes","2015","indirect migration background","higher education","","","",""
"Rarely","2015","no migration background","in school","","","",""
"Rarely","2015","no migration background","inadequately","","","",""
"Rarely","2015","no migration background","general elemantary","","","",""
"Rarely","2015","no migration background","middle vocational","","","",""
"Rarely","2015","no migration background","vocational + Abi","","","",""
"Rarely","2015","no migration background","higher vocational","","","",""
"Rarely","2015","no migration background","higher education","","","",""
"Rarely","2015","direct migration background","in school","","","",""
"Rarely","2015","direct migration background","inadequately","","","",""
"Rarely","2015","direct migration background","general elemantary","","","",""
"Rarely","2015","direct migration background","middle vocational","","","",""
"Rarely","2015","direct migration background","vocational + Abi","","","",""
"Rarely","2015","direct migration background","higher vocational","","","",""
"Rarely","2015","direct migration background","higher education","","","",""
"Rarely","2015","indirect migration background","in school","","","",""
"Rarely","2015","indirect migration background","inadequately","","","",""
"Rarely","2015","indirect migration background","general elemantary","","","",""
"Rarely","2015","indirect migration background","middle vocational","","","",""
"Rarely","2015","indirect migration background","vocational + Abi","","","",""
"Rarely","2015","indirect migration background","higher vocational","","","",""
"Rarely","2015","indirect migration background","higher education","","","",""
"Never","2015","no migration background","in school","","","",""
"Never","2015","no migration background","inadequately","","","",""
"Never","2015","no migration background","general elemantary","","","",""
"Never","2015","no migration background","middle vocational","","","",""
"Never","2015","no migration background","vocational + Abi","","","",""
"Never","2015","no migration background","higher vocational","","","",""
"Never","2015","no migration background","higher education","","","",""
"Never","2015","direct migration background","in school","","","",""
"Never","2015","direct migration background","inadequately","","","",""
"Never","2015","direct migration background","general elemantary","","","",""
"Never","2015","direct migration background","middle vocational","","","",""
"Never","2015","direct migration background","vocational + Abi","","","",""
"Never","2015","direct migration background","higher vocational","","","",""
"Never","2015","direct migration background","higher education","","","",""
"Never","2015","indirect migration background","in school","","","",""
"Never","2015","indirect migration background","inadequately","","","",""
"Never","2015","indirect migration background","general elemantary","","","",""
"Never","2015","indirect migration background","middle vocational","","","",""
"Never","2015","indirect migration background","vocational + Abi","","","",""
"Never","2015","indirect migration background","higher vocational","","","",""
"Never","2015","indirect migration background","higher education","","","",""
"Very often","2016","no migration background","in school","","","",""
"Very often","2016","no migration background","inadequately","","","",""
"Very often","2016","no migration background","general elemantary","","","",""
"Very often","2016","no migration background","middle vocational","","","",""
"Very often","2016","no migration background","vocational + Abi","","","",""
"Very often","2016","no migration background","higher vocational","","","",""
"Very often","2016","no migration background","higher education","","","",""
"Very often","2016","direct migration background","in school","","","",""
"Very often","2016","direct migration background","inadequately","","","",""
"Very often","2016","direct migration background","general elemantary","","","",""
"Very often","2016","direct migration background","middle vocational","","","",""
"Very often","2016","direct migration background","vocational + Abi","","","",""
"Very often","2016","direct migration background","higher vocational","","","",""
"Very often","2016","direct migration background","higher education","","","",""
"Very often","2016","indirect migration background","in school","","","",""
"Very often","2016","indirect migration background","inadequately","","","",""
"Very often","2016","indirect migration background","general elemantary","","","",""
"Very often","2016","indirect migration background","middle vocational","","","",""
"Very often","2016","indirect migration background","vocational + Abi","","","",""
"Very often","2016","indirect migration background","higher vocational","","","",""
"Very often","2016","indirect migration background","higher education","","","",""
"Often","2016","no migration background","in school","","","",""
"Often","2016","no migration background","inadequately","","","",""
"Often","2016","no migration background","general elemantary","","","",""
"Often","2016","no migration background","middle vocational","","","",""
"Often","2016","no migration background","vocational + Abi","","","",""
"Often","2016","no migration background","higher vocational","","","",""
"Often","2016","no migration background","higher education","","","",""
"Often","2016","direct migration background","in school","","","",""
"Often","2016","direct migration background","inadequately","","","",""
"Often","2016","direct migration background","general elemantary","","","",""
"Often","2016","direct migration background","middle vocational","","","",""
"Often","2016","direct migration background","vocational + Abi","","","",""
"Often","2016","direct migration background","higher vocational","","","",""
"Often","2016","direct migration background","higher education","","","",""
"Often","2016","indirect migration background","in school","","","",""
"Often","2016","indirect migration background","inadequately","","","",""
"Often","2016","indirect migration background","general elemantary","","","",""
"Often","2016","indirect migration background","middle vocational","","","",""
"Often","2016","indirect migration background","vocational + Abi","","","",""
"Often","2016","indirect migration background","higher vocational","","","",""
"Often","2016","indirect migration background","higher education","","","",""
"Sometimes","2016","no migration background","in school","","","",""
"Sometimes","2016","no migration background","inadequately","","","",""
"Sometimes","2016","no migration background","general elemantary","","","",""
"Sometimes","2016","no migration background","middle vocational","","","",""
"Sometimes","2016","no migration background","vocational + Abi","","","",""
"Sometimes","2016","no migration background","higher vocational","","","",""
"Sometimes","2016","no migration background","higher education","","","",""
"Sometimes","2016","direct migration background","in school","","","",""
"Sometimes","2016","direct migration background","inadequately","","","",""
"Sometimes","2016","direct migration background","general elemantary","","","",""
"Sometimes","2016","direct migration background","middle vocational","","","",""
"Sometimes","2016","direct migration background","vocational + Abi","","","",""
"Sometimes","2016","direct migration background","higher vocational","","","",""
"Sometimes","2016","direct migration background","higher education","","","",""
"Sometimes","2016","indirect migration background","in school","","","",""
"Sometimes","2016","indirect migration background","inadequately","","","",""
"Sometimes","2016","indirect migration background","general elemantary","","","",""
"Sometimes","2016","indirect migration background","middle vocational","","","",""
"Sometimes","2016","indirect migration background","vocational + Abi","","","",""
"Sometimes","2016","indirect migration background","higher vocational","","","",""
"Sometimes","2016","indirect migration background","higher education","","","",""
"Rarely","2016","no migration background","in school","","","",""
"Rarely","2016","no migration background","inadequately","","","",""
"Rarely","2016","no migration background","general elemantary","","","",""
"Rarely","2016","no migration background","middle vocational","","","",""
"Rarely","2016","no migration background","vocational + Abi","","","",""
"Rarely","2016","no migration background","higher vocational","","","",""
"Rarely","2016","no migration background","higher education","","","",""
"Rarely","2016","direct migration background","in school","","","",""
"Rarely","2016","direct migration background","inadequately","","","",""
"Rarely","2016","direct migration background","general elemantary","","","",""
"Rarely","2016","direct migration background","middle vocational","","","",""
"Rarely","2016","direct migration background","vocational + Abi","","","",""
"Rarely","2016","direct migration background","higher vocational","","","",""
"Rarely","2016","direct migration background","higher education","","","",""
"Rarely","2016","indirect migration background","in school","","","",""
"Rarely","2016","indirect migration background","inadequately","","","",""
"Rarely","2016","indirect migration background","general elemantary","","","",""
"Rarely","2016","indirect migration background","middle vocational","","","",""
"Rarely","2016","indirect migration background","vocational + Abi","","","",""
"Rarely","2016","indirect migration background","higher vocational","","","",""
"Rarely","2016","indirect migration background","higher education","","","",""
"Never","2016","no migration background","in school","","","",""
"Never","2016","no migration background","inadequately","","","",""
"Never","2016","no migration background","general elemantary","","","",""
"Never","2016","no migration background","middle vocational","","","",""
"Never","2016","no migration background","vocational + Abi","","","",""
"Never","2016","no migration background","higher vocational","","","",""
"Never","2016","no migration background","higher education","","","",""
"Never","2016","direct migration background","in school","","","",""
"Never","2016","direct migration background","inadequately","","","",""
"Never","2016","direct migration background","general elemantary","","","",""
"Never","2016","direct migration background","middle vocational","","","",""
"Never","2016","direct migration background","vocational + Abi","","","",""
"Never","2016","direct migration background","higher vocational","","","",""
"Never","2016","direct migration background","higher education","","","",""
"Never","2016","indirect migration background","in school","","","",""
"Never","2016","indirect migration background","inadequately","","","",""
"Never","2016","indirect migration background","general elemantary","","","",""
"Never","2016","indirect migration background","middle vocational","","","",""
"Never","2016","indirect migration background","vocational + Abi","","","",""
"Never","2016","indirect migration background","higher vocational","","","",""
"Never","2016","indirect migration background","higher education","","","",""
"Very often","2017","no migration background","in school","","","",""
"Very often","2017","no migration background","inadequately","","","",""
"Very often","2017","no migration background","general elemantary","","","",""
"Very often","2017","no migration background","middle vocational","","","",""
"Very often","2017","no migration background","vocational + Abi","","","",""
"Very often","2017","no migration background","higher vocational","","","",""
"Very often","2017","no migration background","higher education","","","",""
"Very often","2017","direct migration background","in school","","","",""
"Very often","2017","direct migration background","inadequately","","","",""
"Very often","2017","direct migration background","general elemantary","","","",""
"Very often","2017","direct migration background","middle vocational","","","",""
"Very often","2017","direct migration background","vocational + Abi","","","",""
"Very often","2017","direct migration background","higher vocational","","","",""
"Very often","2017","direct migration background","higher education","","","",""
"Very often","2017","indirect migration background","in school","","","",""
"Very often","2017","indirect migration background","inadequately","","","",""
"Very often","2017","indirect migration background","general elemantary","","","",""
"Very often","2017","indirect migration background","middle vocational","","","",""
"Very often","2017","indirect migration background","vocational + Abi","","","",""
"Very often","2017","indirect migration background","higher vocational","","","",""
"Very often","2017","indirect migration background","higher education","","","",""
"Often","2017","no migration background","in school","","","",""
"Often","2017","no migration background","inadequately","","","",""
"Often","2017","no migration background","general elemantary","","","",""
"Often","2017","no migration background","middle vocational","","","",""
"Often","2017","no migration background","vocational + Abi","","","",""
"Often","2017","no migration background","higher vocational","","","",""
"Often","2017","no migration background","higher education","","","",""
"Often","2017","direct migration background","in school","","","",""
"Often","2017","direct migration background","inadequately","","","",""
"Often","2017","direct migration background","general elemantary","","","",""
"Often","2017","direct migration background","middle vocational","","","",""
"Often","2017","direct migration background","vocational + Abi","","","",""
"Often","2017","direct migration background","higher vocational","","","",""
"Often","2017","direct migration background","higher education","","","",""
"Often","2017","indirect migration background","in school","","","",""
"Often","2017","indirect migration background","inadequately","","","",""
"Often","2017","indirect migration background","general elemantary","","","",""
"Often","2017","indirect migration background","middle vocational","","","",""
"Often","2017","indirect migration background","vocational + Abi","","","",""
"Often","2017","indirect migration background","higher vocational","","","",""
"Often","2017","indirect migration background","higher education","","","",""
"Sometimes","2017","no migration background","in school","","","",""
"Sometimes","2017","no migration background","inadequately","","","",""
"Sometimes","2017","no migration background","general elemantary","","","",""
"Sometimes","2017","no migration background","middle vocational","","","",""
"Sometimes","2017","no migration background","vocational + Abi","","","",""
"Sometimes","2017","no migration background","higher vocational","","","",""
"Sometimes","2017","no migration background","higher education","","","",""
"Sometimes","2017","direct migration background","in school","","","",""
"Sometimes","2017","direct migration background","inadequately","","","",""
"Sometimes","2017","direct migration background","general elemantary","","","",""
"Sometimes","2017","direct migration background","middle vocational","","","",""
"Sometimes","2017","direct migration background","vocational + Abi","","","",""
"Sometimes","2017","direct migration background","higher vocational","","","",""
"Sometimes","2017","direct migration background","higher education","","","",""
"Sometimes","2017","indirect migration background","in school","","","",""
"Sometimes","2017","indirect migration background","inadequately","","","",""
"Sometimes","2017","indirect migration background","general elemantary","","","",""
"Sometimes","2017","indirect migration background","middle vocational","","","",""
"Sometimes","2017","indirect migration background","vocational + Abi","","","",""
"Sometimes","2017","indirect migration background","higher vocational","","","",""
"Sometimes","2017","indirect migration background","higher education","","","",""
"Rarely","2017","no migration background","in school","","","",""
"Rarely","2017","no migration background","inadequately","","","",""
"Rarely","2017","no migration background","general elemantary","","","",""
"Rarely","2017","no migration background","middle vocational","","","",""
"Rarely","2017","no migration background","vocational + Abi","","","",""
"Rarely","2017","no migration background","higher vocational","","","",""
"Rarely","2017","no migration background","higher education","","","",""
"Rarely","2017","direct migration background","in school","","","",""
"Rarely","2017","direct migration background","inadequately","","","",""
"Rarely","2017","direct migration background","general elemantary","","","",""
"Rarely","2017","direct migration background","middle vocational","","","",""
"Rarely","2017","direct migration background","vocational + Abi","","","",""
"Rarely","2017","direct migration background","higher vocational","","","",""
"Rarely","2017","direct migration background","higher education","","","",""
"Rarely","2017","indirect migration background","in school","","","",""
"Rarely","2017","indirect migration background","inadequately","","","",""
"Rarely","2017","indirect migration background","general elemantary","","","",""
"Rarely","2017","indirect migration background","middle vocational","","","",""
"Rarely","2017","indirect migration background","vocational + Abi","","","",""
"Rarely","2017","indirect migration background","higher vocational","","","",""
"Rarely","2017","indirect migration background","higher education","","","",""
"Never","2017","no migration background","in school","","","",""
"Never","2017","no migration background","inadequately","","","",""
"Never","2017","no migration background","general elemantary","","","",""
"Never","2017","no migration background","middle vocational","","","",""
"Never","2017","no migration background","vocational + Abi","","","",""
