"pld0044","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2012","16-34 y.","in school","","","","","5"
"Never","2012","16-34 y.","inadequately","","","","","5"
"Never","2012","16-34 y.","general elemantary","","","","","5"
"Never","2012","16-34 y.","middle vocational","","","","","5"
"Never","2012","16-34 y.","vocational + Abi","","","","","5"
"Never","2012","35-65 y.","middle vocational","","","","","5"
"Never","2012","35-65 y.","vocational + Abi","","","","","5"
"Never","2012","35-65 y.","higher vocational","","","","","5"
"Never","2012","35-65 y.","higher education","","","","","5"
"Never","2012","66 and older","in school","","","","","5"
"Never","2012","66 and older","inadequately","","","","","5"
"Never","2012","66 and older","general elemantary","","","","","5"
"Never","2012","66 and older","middle vocational","","","","","5"
"Never","2012","66 and older","vocational + Abi","","","","","5"
"Never","2012","66 and older","higher vocational","","","","","5"
"Never","2012","66 and older","higher education","","","","","5"
"Never","2012","16-34 y.","higher vocational","","","","","5"
"Never","2012","16-34 y.","higher education","","","","","5"
"Never","2012","35-65 y.","in school","","","","","5"
"Never","2012","35-65 y.","inadequately","","","","","5"
"Never","2012","35-65 y.","general elemantary","","","","","5"
"Often","2012","66 and older","middle vocational","","","","","2"
"Often","2012","66 and older","vocational + Abi","","","","","2"
"Often","2012","66 and older","higher vocational","","","","","2"
"Often","2012","35-65 y.","middle vocational","","","","","2"
"Often","2012","66 and older","in school","","","","","2"
"Often","2012","66 and older","inadequately","","","","","2"
"Often","2012","66 and older","general elemantary","","","","","2"
"Often","2012","66 and older","higher education","","","","","2"
"Often","2012","16-34 y.","in school","","","","","2"
"Often","2012","16-34 y.","inadequately","","","","","2"
"Often","2012","16-34 y.","general elemantary","","","","","2"
"Often","2012","16-34 y.","vocational + Abi","","","","","2"
"Often","2012","16-34 y.","higher vocational","","","","","2"
"Often","2012","16-34 y.","higher education","","","","","2"
"Often","2012","35-65 y.","in school","","","","","2"
"Often","2012","35-65 y.","inadequately","","","","","2"
"Often","2012","35-65 y.","general elemantary","","","","","2"
"Often","2012","35-65 y.","vocational + Abi","","","","","2"
"Often","2012","35-65 y.","higher vocational","","","","","2"
"Often","2012","35-65 y.","higher education","","","","","2"
"Often","2012","16-34 y.","middle vocational","","","","","2"
"Rarely","2012","66 and older","middle vocational","","","","","4"
"Rarely","2012","66 and older","vocational + Abi","","","","","4"
"Rarely","2012","66 and older","in school","","","","","4"
"Rarely","2012","66 and older","inadequately","","","","","4"
"Rarely","2012","66 and older","general elemantary","","","","","4"
"Rarely","2012","66 and older","higher vocational","","","","","4"
"Rarely","2012","66 and older","higher education","","","","","4"
"Rarely","2012","16-34 y.","in school","","","","","4"
"Rarely","2012","16-34 y.","inadequately","","","","","4"
"Rarely","2012","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2012","16-34 y.","higher vocational","","","","","4"
"Rarely","2012","16-34 y.","higher education","","","","","4"
"Rarely","2012","35-65 y.","in school","","","","","4"
"Rarely","2012","35-65 y.","inadequately","","","","","4"
"Rarely","2012","35-65 y.","general elemantary","","","","","4"
"Rarely","2012","35-65 y.","middle vocational","","","","","4"
"Rarely","2012","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2012","35-65 y.","higher vocational","","","","","4"
"Rarely","2012","35-65 y.","higher education","","","","","4"
"Rarely","2012","16-34 y.","general elemantary","","","","","4"
"Rarely","2012","16-34 y.","middle vocational","","","","","4"
"Sometimes","2012","16-34 y.","in school","","","","","3"
"Sometimes","2012","16-34 y.","inadequately","","","","","3"
"Sometimes","2012","16-34 y.","general elemantary","","","","","3"
"Sometimes","2012","16-34 y.","middle vocational","","","","","3"
"Sometimes","2012","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2012","16-34 y.","higher vocational","","","","","3"
"Sometimes","2012","16-34 y.","higher education","","","","","3"
"Sometimes","2012","35-65 y.","higher education","","","","","3"
"Sometimes","2012","66 and older","in school","","","","","3"
"Sometimes","2012","66 and older","higher vocational","","","","","3"
"Sometimes","2012","35-65 y.","higher vocational","","","","","3"
"Sometimes","2012","66 and older","higher education","","","","","3"
"Sometimes","2012","66 and older","vocational + Abi","","","","","3"
"Sometimes","2012","35-65 y.","in school","","","","","3"
"Sometimes","2012","35-65 y.","inadequately","","","","","3"
"Sometimes","2012","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2012","66 and older","general elemantary","","","","","3"
"Sometimes","2012","35-65 y.","general elemantary","","","","","3"
"Sometimes","2012","35-65 y.","middle vocational","","","","","3"
"Sometimes","2012","66 and older","middle vocational","","","","","3"
"Sometimes","2012","66 and older","inadequately","","","","","3"
"Very often","2012","16-34 y.","vocational + Abi","","","","","1"
"Very often","2012","16-34 y.","higher vocational","","","","","1"
"Very often","2012","16-34 y.","higher education","","","","","1"
"Very often","2012","35-65 y.","in school","","","","","1"
"Very often","2012","66 and older","in school","","","","","1"
"Very often","2012","66 and older","inadequately","","","","","1"
"Very often","2012","66 and older","general elemantary","","","","","1"
"Very often","2012","66 and older","middle vocational","","","","","1"
"Very often","2012","66 and older","vocational + Abi","","","","","1"
"Very often","2012","66 and older","higher vocational","","","","","1"
"Very often","2012","66 and older","higher education","","","","","1"
"Very often","2012","35-65 y.","higher vocational","","","","","1"
"Very often","2012","35-65 y.","higher education","","","","","1"
"Very often","2012","35-65 y.","vocational + Abi","","","","","1"
"Very often","2012","16-34 y.","middle vocational","","","","","1"
"Very often","2012","35-65 y.","middle vocational","","","","","1"
"Very often","2012","16-34 y.","in school","","","","","1"
"Very often","2012","16-34 y.","inadequately","","","","","1"
"Very often","2012","16-34 y.","general elemantary","","","","","1"
"Very often","2012","35-65 y.","inadequately","","","","","1"
"Very often","2012","35-65 y.","general elemantary","","","","","1"
"Never","2013","16-34 y.","in school","78","0.148431742967323","0.115324779187405","0.18153870674724","5"
"Never","2013","16-34 y.","inadequately","50","0.427160351730814","0.339021495931683","0.515299207529946","5"
"Never","2013","16-34 y.","general elemantary","292","0.314294137094538","0.283674163597737","0.344914110591338","5"
"Never","2013","16-34 y.","middle vocational","844","0.309532505123915","0.291109736098451","0.327955274149379","5"
"Never","2013","16-34 y.","vocational + Abi","137","0.295595120766152","0.25174596522337","0.339444276308933","5"
"Never","2013","16-34 y.","higher vocational","55","0.245043365491643","0.174299889339109","0.315786841644178","5"
"Never","2013","16-34 y.","higher education","239","0.248507126085631","0.218673061406945","0.278341190764318","5"
"Never","2013","35-65 y.","in school","","","","","5"
"Never","2013","35-65 y.","inadequately","95","0.62564045319316","0.550416457842442","0.700864448543879","5"
"Never","2013","35-65 y.","general elemantary","550","0.597470676048053","0.566577150554338","0.628364201541769","5"
"Never","2013","35-65 y.","middle vocational","4312","0.565040736259468","0.553777390137137","0.576304082381799","5"
"Never","2013","35-65 y.","vocational + Abi","631","0.458084307400271","0.430296570189402","0.48587204461114","5"
"Never","2013","35-65 y.","higher vocational","635","0.515042563053945","0.486539173103691","0.5435459530042","5"
"Never","2013","35-65 y.","higher education","1808","0.454848022099808","0.439145200804274","0.470550843395342","5"
"Never","2013","66 and older","in school","","","","","5"
"Never","2013","66 and older","inadequately","34","0.690166614299396","0.55934829888019","0.820984929718602","5"
"Never","2013","66 and older","general elemantary","588","0.7965575376276","0.767315220744553","0.825799854510647","5"
"Never","2013","66 and older","middle vocational","1969","0.766669585101783","0.750253568044212","0.783085602159354","5"
"Never","2013","66 and older","vocational + Abi","92","0.718445568756474","0.637975275009276","0.798915862503671","5"
"Never","2013","66 and older","higher vocational","241","0.657691554272955","0.608264309782178","0.707118798763732","5"
"Never","2013","66 and older","higher education","707","0.599444135584336","0.571123364345989","0.627764906822683","5"
"Often","2013","66 and older","in school","","","","","2"
"Often","2013","66 and older","inadequately","1","","","","2"
"Often","2013","66 and older","general elemantary","9","","","","2"
"Often","2013","66 and older","middle vocational","10","","","","2"
"Often","2013","66 and older","vocational + Abi","","","","","2"
"Often","2013","66 and older","higher vocational","1","","","","2"
"Often","2013","16-34 y.","in school","74","0.186172941670319","0.149926066592732","0.222419816747906","2"
"Often","2013","16-34 y.","inadequately","14","","","","2"
"Often","2013","16-34 y.","general elemantary","80","0.0772823416156602","0.0596689783828835","0.094895704848437","2"
"Often","2013","16-34 y.","middle vocational","134","0.0630286110596001","0.053344445844104","0.0727127762750962","2"
"Often","2013","16-34 y.","vocational + Abi","21","","","","2"
"Often","2013","16-34 y.","higher vocational","7","","","","2"
"Often","2013","16-34 y.","higher education","28","","","","2"
"Often","2013","35-65 y.","in school","","","","","2"
"Often","2013","35-65 y.","inadequately","6","","","","2"
"Often","2013","35-65 y.","general elemantary","38","0.0222219669563207","0.012936114065901","0.0315078198467404","2"
"Often","2013","35-65 y.","middle vocational","143","0.0204346753307106","0.0172202463807058","0.0236491042807153","2"
"Often","2013","66 and older","higher education","15","","","","2"
"Often","2013","35-65 y.","vocational + Abi","22","","","","2"
"Often","2013","35-65 y.","higher vocational","14","","","","2"
"Often","2013","35-65 y.","higher education","57","0.0147128471086628","0.010916066454908","0.0185096277624176","2"
"Rarely","2013","66 and older","in school","","","","","4"
"Rarely","2013","66 and older","inadequately","10","","","","4"
"Rarely","2013","66 and older","general elemantary","96","0.138558338808245","0.113461924752953","0.163654752863537","4"
"Rarely","2013","66 and older","middle vocational","454","0.176248010782357","0.16145902637669","0.191036995188024","4"
"Rarely","2013","66 and older","vocational + Abi","25","","","","4"
"Rarely","2013","16-34 y.","in school","124","0.298160865206325","0.255562754450607","0.340758975962044","4"
"Rarely","2013","16-34 y.","vocational + Abi","170","0.403932565328506","0.356780191976597","0.451084938680415","4"
"Rarely","2013","16-34 y.","higher vocational","56","0.515193033842413","0.432992746504772","0.597393321180054","4"
"Rarely","2013","16-34 y.","higher education","368","0.465185277547979","0.430750662847849","0.49961989224811","4"
"Rarely","2013","35-65 y.","in school","","","","","4"
"Rarely","2013","35-65 y.","inadequately","33","0.21474651435617","0.150917589825486","0.278575438886854","4"
"Rarely","2013","66 and older","higher vocational","94","0.28713233783318","0.240002931344231","0.334261744322129","4"
"Rarely","2013","66 and older","higher education","332","0.285495117369345","0.259391474813748","0.311598759924943","4"
"Rarely","2013","35-65 y.","vocational + Abi","456","0.414352639674538","0.386878901047554","0.441826378301522","4"
"Rarely","2013","35-65 y.","higher vocational","414","0.369016705372353","0.341496283540806","0.396537127203899","4"
"Rarely","2013","35-65 y.","higher education","1498","0.405956604489641","0.390470769456575","0.421442439522707","4"
"Rarely","2013","16-34 y.","general elemantary","298","0.363405985123127","0.331681465648612","0.395130504597642","4"
"Rarely","2013","35-65 y.","general elemantary","231","0.251881878487956","0.224535868916091","0.279227888059821","4"
"Rarely","2013","35-65 y.","middle vocational","2236","0.310237319075373","0.299727381794988","0.320747256355759","4"
"Rarely","2013","16-34 y.","inadequately","24","","","","4"
"Rarely","2013","16-34 y.","middle vocational","889","0.382298710885018","0.362933562572834","0.401663859197203","4"
"Sometimes","2013","16-34 y.","in school","158","0.345336664558096","0.30105982820093","0.389613500915261","3"
"Sometimes","2013","16-34 y.","inadequately","30","0.233335984742545","0.157974611146273","0.308697358338818","3"
"Sometimes","2013","16-34 y.","general elemantary","200","0.233800397039548","0.205883874250665","0.26171691982843","3"
"Sometimes","2013","16-34 y.","middle vocational","541","0.241117756509998","0.224071384991018","0.258164128028978","3"
"Sometimes","2013","16-34 y.","vocational + Abi","87","0.219132080985352","0.179381525902224","0.258882636068479","3"
"Sometimes","2013","16-34 y.","higher vocational","23","","","","3"
"Sometimes","2013","16-34 y.","higher education","170","0.245255176127472","0.215552899894829","0.274957452360114","3"
"Sometimes","2013","35-65 y.","higher vocational","112","0.106163815309561","0.0885950853683736","0.123732545250749","3"
"Sometimes","2013","35-65 y.","higher education","495","0.123493844769999","0.11311889798048","0.133868791559518","3"
"Sometimes","2013","66 and older","in school","","","","","3"
"Sometimes","2013","35-65 y.","inadequately","22","","","","3"
"Sometimes","2013","35-65 y.","middle vocational","730","0.102050354383751","0.0951727608015144","0.108927947965987","3"
"Sometimes","2013","35-65 y.","vocational + Abi","123","0.106521559555044","0.089315738212654","0.123727380897433","3"
"Sometimes","2013","66 and older","inadequately","3","","","","3"
"Sometimes","2013","66 and older","general elemantary","33","0.0493300015889308","0.0335991273046323","0.0650608758732293","3"
"Sometimes","2013","66 and older","higher vocational","18","","","","3"
"Sometimes","2013","35-65 y.","in school","","","","","3"
"Sometimes","2013","35-65 y.","general elemantary","143","0.127003085428812","0.106027026100338","0.147979144757286","3"
"Sometimes","2013","66 and older","middle vocational","113","0.0483194037540943","0.0399963175757557","0.0566424899324329","3"
"Sometimes","2013","66 and older","vocational + Abi","3","","","","3"
"Sometimes","2013","66 and older","higher education","94","0.0974897277599819","0.0803460230949896","0.114633432424974","3"
"Very often","2013","16-34 y.","middle vocational","11","","","","1"
"Very often","2013","16-34 y.","vocational + Abi","1","","","","1"
"Very often","2013","16-34 y.","higher vocational","1","","","","1"
"Very often","2013","16-34 y.","higher education","1","","","","1"
"Very often","2013","35-65 y.","in school","","","","","1"
"Very often","2013","66 and older","in school","","","","","1"
"Very often","2013","66 and older","inadequately","","","","","1"
"Very often","2013","66 and older","general elemantary","2","","","","1"
"Very often","2013","66 and older","middle vocational","4","","","","1"
"Very often","2013","66 and older","vocational + Abi","","","","","1"
"Very often","2013","66 and older","higher vocational","","","","","1"
"Very often","2013","66 and older","higher education","2","","","","1"
"Very often","2013","35-65 y.","vocational + Abi","3","","","","1"
"Very often","2013","35-65 y.","higher vocational","6","","","","1"
"Very often","2013","35-65 y.","higher education","5","","","","1"
"Very often","2013","16-34 y.","general elemantary","13","","","","1"
"Very often","2013","35-65 y.","general elemantary","6","","","","1"
"Very often","2013","35-65 y.","middle vocational","21","","","","1"
"Very often","2013","16-34 y.","in school","9","","","","1"
"Very often","2013","16-34 y.","inadequately","3","","","","1"
"Very often","2013","35-65 y.","inadequately","3","","","","1"
"Never","2014","16-34 y.","in school","","","","","5"
"Never","2014","16-34 y.","inadequately","","","","","5"
"Never","2014","16-34 y.","general elemantary","","","","","5"
"Never","2014","16-34 y.","middle vocational","","","","","5"
"Never","2014","16-34 y.","vocational + Abi","","","","","5"
"Never","2014","16-34 y.","higher vocational","","","","","5"
"Never","2014","16-34 y.","higher education","","","","","5"
"Never","2014","35-65 y.","in school","","","","","5"
"Never","2014","35-65 y.","inadequately","","","","","5"
"Never","2014","35-65 y.","general elemantary","","","","","5"
"Never","2014","35-65 y.","middle vocational","","","","","5"
"Never","2014","35-65 y.","vocational + Abi","","","","","5"
"Never","2014","35-65 y.","higher vocational","","","","","5"
"Never","2014","35-65 y.","higher education","","","","","5"
"Never","2014","66 and older","in school","","","","","5"
"Never","2014","66 and older","inadequately","","","","","5"
"Never","2014","66 and older","general elemantary","","","","","5"
"Never","2014","66 and older","middle vocational","","","","","5"
"Never","2014","66 and older","vocational + Abi","","","","","5"
"Never","2014","66 and older","higher vocational","","","","","5"
"Never","2014","66 and older","higher education","","","","","5"
"Often","2014","66 and older","vocational + Abi","","","","","2"
"Often","2014","66 and older","middle vocational","","","","","2"
"Often","2014","66 and older","higher vocational","","","","","2"
"Often","2014","66 and older","higher education","","","","","2"
"Often","2014","35-65 y.","middle vocational","","","","","2"
"Often","2014","35-65 y.","vocational + Abi","","","","","2"
"Often","2014","66 and older","in school","","","","","2"
"Often","2014","66 and older","inadequately","","","","","2"
"Often","2014","66 and older","general elemantary","","","","","2"
"Often","2014","16-34 y.","in school","","","","","2"
"Often","2014","16-34 y.","inadequately","","","","","2"
"Often","2014","16-34 y.","general elemantary","","","","","2"
"Often","2014","16-34 y.","middle vocational","","","","","2"
"Often","2014","16-34 y.","vocational + Abi","","","","","2"
"Often","2014","16-34 y.","higher vocational","","","","","2"
"Often","2014","16-34 y.","higher education","","","","","2"
"Often","2014","35-65 y.","in school","","","","","2"
"Often","2014","35-65 y.","inadequately","","","","","2"
"Often","2014","35-65 y.","general elemantary","","","","","2"
"Often","2014","35-65 y.","higher vocational","","","","","2"
"Often","2014","35-65 y.","higher education","","","","","2"
"Rarely","2014","66 and older","in school","","","","","4"
"Rarely","2014","66 and older","inadequately","","","","","4"
"Rarely","2014","66 and older","general elemantary","","","","","4"
"Rarely","2014","66 and older","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","in school","","","","","4"
"Rarely","2014","16-34 y.","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2014","16-34 y.","higher vocational","","","","","4"
"Rarely","2014","16-34 y.","higher education","","","","","4"
"Rarely","2014","35-65 y.","in school","","","","","4"
"Rarely","2014","35-65 y.","inadequately","","","","","4"
"Rarely","2014","66 and older","vocational + Abi","","","","","4"
"Rarely","2014","66 and older","higher vocational","","","","","4"
"Rarely","2014","66 and older","higher education","","","","","4"
"Rarely","2014","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2014","35-65 y.","higher vocational","","","","","4"
"Rarely","2014","35-65 y.","higher education","","","","","4"
"Rarely","2014","35-65 y.","middle vocational","","","","","4"
"Rarely","2014","16-34 y.","inadequately","","","","","4"
"Rarely","2014","35-65 y.","general elemantary","","","","","4"
"Rarely","2014","16-34 y.","general elemantary","","","","","4"
"Sometimes","2014","16-34 y.","in school","","","","","3"
"Sometimes","2014","16-34 y.","inadequately","","","","","3"
"Sometimes","2014","16-34 y.","general elemantary","","","","","3"
"Sometimes","2014","16-34 y.","middle vocational","","","","","3"
"Sometimes","2014","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2014","16-34 y.","higher vocational","","","","","3"
"Sometimes","2014","16-34 y.","higher education","","","","","3"
"Sometimes","2014","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2014","35-65 y.","higher vocational","","","","","3"
"Sometimes","2014","35-65 y.","higher education","","","","","3"
"Sometimes","2014","66 and older","in school","","","","","3"
"Sometimes","2014","66 and older","vocational + Abi","","","","","3"
"Sometimes","2014","66 and older","higher vocational","","","","","3"
"Sometimes","2014","35-65 y.","in school","","","","","3"
"Sometimes","2014","35-65 y.","inadequately","","","","","3"
"Sometimes","2014","35-65 y.","general elemantary","","","","","3"
"Sometimes","2014","35-65 y.","middle vocational","","","","","3"
"Sometimes","2014","66 and older","inadequately","","","","","3"
"Sometimes","2014","66 and older","general elemantary","","","","","3"
"Sometimes","2014","66 and older","middle vocational","","","","","3"
"Sometimes","2014","66 and older","higher education","","","","","3"
"Very often","2014","66 and older","in school","","","","","1"
"Very often","2014","66 and older","inadequately","","","","","1"
"Very often","2014","66 and older","general elemantary","","","","","1"
"Very often","2014","66 and older","middle vocational","","","","","1"
"Very often","2014","66 and older","vocational + Abi","","","","","1"
"Very often","2014","66 and older","higher vocational","","","","","1"
"Very often","2014","66 and older","higher education","","","","","1"
"Very often","2014","16-34 y.","vocational + Abi","","","","","1"
"Very often","2014","16-34 y.","higher vocational","","","","","1"
"Very often","2014","16-34 y.","higher education","","","","","1"
"Very often","2014","35-65 y.","in school","","","","","1"
"Very often","2014","35-65 y.","inadequately","","","","","1"
"Very often","2014","35-65 y.","higher vocational","","","","","1"
"Very often","2014","35-65 y.","vocational + Abi","","","","","1"
"Very often","2014","35-65 y.","higher education","","","","","1"
"Very often","2014","16-34 y.","in school","","","","","1"
"Very often","2014","16-34 y.","inadequately","","","","","1"
"Very often","2014","16-34 y.","general elemantary","","","","","1"
"Very often","2014","16-34 y.","middle vocational","","","","","1"
"Very often","2014","35-65 y.","general elemantary","","","","","1"
"Very often","2014","35-65 y.","middle vocational","","","","","1"
"Never","2015","16-34 y.","in school","","","","","5"
"Never","2015","16-34 y.","inadequately","","","","","5"
"Never","2015","16-34 y.","general elemantary","","","","","5"
"Never","2015","16-34 y.","middle vocational","","","","","5"
"Never","2015","16-34 y.","vocational + Abi","","","","","5"
"Never","2015","35-65 y.","middle vocational","","","","","5"
"Never","2015","35-65 y.","vocational + Abi","","","","","5"
"Never","2015","35-65 y.","higher vocational","","","","","5"
"Never","2015","35-65 y.","higher education","","","","","5"
"Never","2015","66 and older","in school","","","","","5"
"Never","2015","66 and older","inadequately","","","","","5"
"Never","2015","66 and older","general elemantary","","","","","5"
"Never","2015","66 and older","middle vocational","","","","","5"
"Never","2015","66 and older","vocational + Abi","","","","","5"
"Never","2015","66 and older","higher vocational","","","","","5"
"Never","2015","66 and older","higher education","","","","","5"
"Never","2015","16-34 y.","higher vocational","","","","","5"
"Never","2015","16-34 y.","higher education","","","","","5"
"Never","2015","35-65 y.","in school","","","","","5"
"Never","2015","35-65 y.","inadequately","","","","","5"
"Never","2015","35-65 y.","general elemantary","","","","","5"
"Often","2015","66 and older","in school","","","","","2"
"Often","2015","66 and older","inadequately","","","","","2"
"Often","2015","66 and older","general elemantary","","","","","2"
"Often","2015","66 and older","middle vocational","","","","","2"
"Often","2015","66 and older","vocational + Abi","","","","","2"
"Often","2015","66 and older","higher vocational","","","","","2"
"Often","2015","66 and older","higher education","","","","","2"
"Often","2015","16-34 y.","in school","","","","","2"
"Often","2015","16-34 y.","inadequately","","","","","2"
"Often","2015","16-34 y.","general elemantary","","","","","2"
"Often","2015","16-34 y.","middle vocational","","","","","2"
"Often","2015","16-34 y.","vocational + Abi","","","","","2"
"Often","2015","16-34 y.","higher vocational","","","","","2"
"Often","2015","16-34 y.","higher education","","","","","2"
"Often","2015","35-65 y.","in school","","","","","2"
"Often","2015","35-65 y.","inadequately","","","","","2"
"Often","2015","35-65 y.","general elemantary","","","","","2"
"Often","2015","35-65 y.","middle vocational","","","","","2"
"Often","2015","35-65 y.","vocational + Abi","","","","","2"
"Often","2015","35-65 y.","higher education","","","","","2"
"Often","2015","35-65 y.","higher vocational","","","","","2"
"Rarely","2015","66 and older","middle vocational","","","","","4"
"Rarely","2015","66 and older","vocational + Abi","","","","","4"
"Rarely","2015","66 and older","in school","","","","","4"
"Rarely","2015","66 and older","inadequately","","","","","4"
"Rarely","2015","66 and older","general elemantary","","","","","4"
"Rarely","2015","66 and older","higher vocational","","","","","4"
"Rarely","2015","66 and older","higher education","","","","","4"
"Rarely","2015","16-34 y.","in school","","","","","4"
"Rarely","2015","16-34 y.","inadequately","","","","","4"
"Rarely","2015","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2015","16-34 y.","higher vocational","","","","","4"
"Rarely","2015","16-34 y.","higher education","","","","","4"
"Rarely","2015","35-65 y.","in school","","","","","4"
"Rarely","2015","35-65 y.","inadequately","","","","","4"
"Rarely","2015","35-65 y.","general elemantary","","","","","4"
"Rarely","2015","35-65 y.","middle vocational","","","","","4"
"Rarely","2015","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2015","35-65 y.","higher vocational","","","","","4"
"Rarely","2015","35-65 y.","higher education","","","","","4"
"Rarely","2015","16-34 y.","general elemantary","","","","","4"
"Rarely","2015","16-34 y.","middle vocational","","","","","4"
"Sometimes","2015","16-34 y.","in school","","","","","3"
"Sometimes","2015","16-34 y.","inadequately","","","","","3"
"Sometimes","2015","16-34 y.","general elemantary","","","","","3"
"Sometimes","2015","16-34 y.","middle vocational","","","","","3"
"Sometimes","2015","16-34 y.","vocational + Abi","","","","","3"
"Sometimes","2015","16-34 y.","higher vocational","","","","","3"
"Sometimes","2015","16-34 y.","higher education","","","","","3"
"Sometimes","2015","66 and older","in school","","","","","3"
"Sometimes","2015","66 and older","inadequately","","","","","3"
"Sometimes","2015","35-65 y.","in school","","","","","3"
"Sometimes","2015","35-65 y.","inadequately","","","","","3"
"Sometimes","2015","35-65 y.","general elemantary","","","","","3"
"Sometimes","2015","35-65 y.","middle vocational","","","","","3"
"Sometimes","2015","35-65 y.","vocational + Abi","","","","","3"
"Sometimes","2015","35-65 y.","higher vocational","","","","","3"
"Sometimes","2015","35-65 y.","higher education","","","","","3"
"Sometimes","2015","66 and older","general elemantary","","","","","3"
"Sometimes","2015","66 and older","middle vocational","","","","","3"
"Sometimes","2015","66 and older","vocational + Abi","","","","","3"
"Sometimes","2015","66 and older","higher vocational","","","","","3"
"Sometimes","2015","66 and older","higher education","","","","","3"
"Very often","2015","16-34 y.","vocational + Abi","","","","","1"
"Very often","2015","16-34 y.","higher vocational","","","","","1"
"Very often","2015","16-34 y.","higher education","","","","","1"
"Very often","2015","35-65 y.","in school","","","","","1"
"Very often","2015","66 and older","in school","","","","","1"
"Very often","2015","66 and older","inadequately","","","","","1"
"Very often","2015","66 and older","general elemantary","","","","","1"
"Very often","2015","66 and older","middle vocational","","","","","1"
"Very often","2015","66 and older","vocational + Abi","","","","","1"
"Very often","2015","66 and older","higher vocational","","","","","1"
"Very often","2015","66 and older","higher education","","","","","1"
"Very often","2015","16-34 y.","inadequately","","","","","1"
"Very often","2015","16-34 y.","middle vocational","","","","","1"
"Very often","2015","35-65 y.","general elemantary","","","","","1"
"Very often","2015","16-34 y.","in school","","","","","1"
"Very often","2015","16-34 y.","general elemantary","","","","","1"
"Very often","2015","35-65 y.","inadequately","","","","","1"
"Very often","2015","35-65 y.","middle vocational","","","","","1"
"Very often","2015","35-65 y.","vocational + Abi","","","","","1"
"Very often","2015","35-65 y.","higher vocational","","","","","1"
"Very often","2015","35-65 y.","higher education","","","","","1"
"Never","2016","16-34 y.","in school","","","","","5"
"Never","2016","16-34 y.","inadequately","","","","","5"
"Never","2016","16-34 y.","general elemantary","","","","","5"
"Never","2016","16-34 y.","middle vocational","","","","","5"
"Never","2016","16-34 y.","vocational + Abi","","","","","5"
"Never","2016","16-34 y.","higher vocational","","","","","5"
"Never","2016","16-34 y.","higher education","","","","","5"
"Never","2016","35-65 y.","in school","","","","","5"
"Never","2016","35-65 y.","inadequately","","","","","5"
"Never","2016","35-65 y.","general elemantary","","","","","5"
"Never","2016","35-65 y.","middle vocational","","","","","5"
"Never","2016","35-65 y.","vocational + Abi","","","","","5"
"Never","2016","35-65 y.","higher vocational","","","","","5"
"Never","2016","35-65 y.","higher education","","","","","5"
"Never","2016","66 and older","in school","","","","","5"
"Never","2016","66 and older","inadequately","","","","","5"
"Never","2016","66 and older","general elemantary","","","","","5"
"Never","2016","66 and older","middle vocational","","","","","5"
"Never","2016","66 and older","vocational + Abi","","","","","5"
"Never","2016","66 and older","higher vocational","","","","","5"
"Never","2016","66 and older","higher education","","","","","5"
"Often","2016","66 and older","in school","","","","","2"
"Often","2016","66 and older","inadequately","","","","","2"
"Often","2016","66 and older","general elemantary","","","","","2"
"Often","2016","66 and older","middle vocational","","","","","2"
"Often","2016","66 and older","vocational + Abi","","","","","2"
"Often","2016","66 and older","higher vocational","","","","","2"
"Often","2016","66 and older","higher education","","","","","2"
"Often","2016","16-34 y.","in school","","","","","2"
"Often","2016","16-34 y.","inadequately","","","","","2"
"Often","2016","16-34 y.","general elemantary","","","","","2"
"Often","2016","16-34 y.","middle vocational","","","","","2"
"Often","2016","16-34 y.","vocational + Abi","","","","","2"
"Often","2016","16-34 y.","higher vocational","","","","","2"
"Often","2016","16-34 y.","higher education","","","","","2"
"Often","2016","35-65 y.","in school","","","","","2"
"Often","2016","35-65 y.","inadequately","","","","","2"
"Often","2016","35-65 y.","general elemantary","","","","","2"
"Often","2016","35-65 y.","middle vocational","","","","","2"
"Often","2016","35-65 y.","higher vocational","","","","","2"
"Often","2016","35-65 y.","higher education","","","","","2"
"Often","2016","35-65 y.","vocational + Abi","","","","","2"
"Rarely","2016","66 and older","in school","","","","","4"
"Rarely","2016","66 and older","inadequately","","","","","4"
"Rarely","2016","66 and older","general elemantary","","","","","4"
"Rarely","2016","66 and older","middle vocational","","","","","4"
"Rarely","2016","66 and older","vocational + Abi","","","","","4"
"Rarely","2016","16-34 y.","in school","","","","","4"
"Rarely","2016","16-34 y.","inadequately","","","","","4"
"Rarely","2016","16-34 y.","middle vocational","","","","","4"
"Rarely","2016","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2016","16-34 y.","higher vocational","","","","","4"
