"pld0044","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Often","2007","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","secondary school degree","(3a) lower tertiary education","","","",""
"Often","2007","secondary school degree","(3b) higher tertiary education","","","",""
"Often","2007","college entrance qualification","(0) in school","","","",""
"Often","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Often","2007","college entrance qualification","(1b) general elementary school","","","",""
"Often","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Often","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Often","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Often","2007","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Often","2007","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","college entrance qualification","(3a) lower tertiary education","","","",""
"Often","2007","college entrance qualification","(3b) higher tertiary education","","","",""
"Often","2007","Other degree","(0) in school","","","",""
"Often","2007","Other degree","(1a) inadequately completed","","","",""
"Often","2007","Other degree","(1b) general elementary school","","","",""
"Often","2007","Other degree","(1c) basic vocational qualification","","","",""
"Often","2007","Other degree","(2b) intermediate general qualification","","","",""
"Often","2007","Other degree","(2a) intermediate vocational","","","",""
"Often","2007","Other degree","(2c_gen) general maturity certificate","","","",""
"Often","2007","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","Other degree","(3a) lower tertiary education","","","",""
"Often","2007","Other degree","(3b) higher tertiary education","","","",""
"Often","2007","no degree/no degree yet","(0) in school","","","",""
"Often","2007","no degree/no degree yet","(1a) inadequately completed","","","",""
"Often","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Often","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Often","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Often","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Often","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Often","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Often","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Often","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Sometimes","2007","lower secondary degree","(0) in school","","","",""
"Sometimes","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Sometimes","2007","lower secondary degree","(1b) general elementary school","","","",""
"Sometimes","2007","lower secondary degree","(1c) basic vocational qualification","","","",""
"Sometimes","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Sometimes","2007","lower secondary degree","(2a) intermediate vocational","","","",""
"Sometimes","2007","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","lower secondary degree","(3a) lower tertiary education","","","",""
"Sometimes","2007","lower secondary degree","(3b) higher tertiary education","","","",""
"Sometimes","2007","secondary school degree","(0) in school","","","",""
"Sometimes","2007","secondary school degree","(1a) inadequately completed","","","",""
"Sometimes","2007","secondary school degree","(1b) general elementary school","","","",""
"Sometimes","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Sometimes","2007","secondary school degree","(2b) intermediate general qualification","","","",""
"Sometimes","2007","secondary school degree","(2a) intermediate vocational","","","",""
"Sometimes","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","secondary school degree","(3a) lower tertiary education","","","",""
"Sometimes","2007","secondary school degree","(3b) higher tertiary education","","","",""
"Sometimes","2007","college entrance qualification","(0) in school","","","",""
"Sometimes","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Sometimes","2007","college entrance qualification","(1b) general elementary school","","","",""
"Sometimes","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Sometimes","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Sometimes","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Sometimes","2007","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","college entrance qualification","(3a) lower tertiary education","","","",""
"Sometimes","2007","college entrance qualification","(3b) higher tertiary education","","","",""
"Sometimes","2007","Other degree","(0) in school","","","",""
"Sometimes","2007","Other degree","(1a) inadequately completed","","","",""
"Sometimes","2007","Other degree","(1b) general elementary school","","","",""
"Sometimes","2007","Other degree","(1c) basic vocational qualification","","","",""
"Sometimes","2007","Other degree","(2b) intermediate general qualification","","","",""
"Sometimes","2007","Other degree","(2a) intermediate vocational","","","",""
"Sometimes","2007","Other degree","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","Other degree","(3a) lower tertiary education","","","",""
"Sometimes","2007","Other degree","(3b) higher tertiary education","","","",""
"Sometimes","2007","no degree/no degree yet","(0) in school","","","",""
"Sometimes","2007","no degree/no degree yet","(1a) inadequately completed","","","",""
"Sometimes","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Sometimes","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Sometimes","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Sometimes","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Sometimes","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Sometimes","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Sometimes","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Sometimes","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","2007","lower secondary degree","(0) in school","","","",""
"Rarely","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","2007","lower secondary degree","(1b) general elementary school","","","",""
"Rarely","2007","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
