"pld0044","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Very often","2015","35-65 y.","secondary school degree","","","",""
"Very often","2015","35-65 y.","college entrance qualification","","","",""
"Very often","2015","35-65 y.","Other degree","","","",""
"Very often","2015","35-65 y.","no degree/no degree yet","","","",""
"Very often","2015","66 and older","lower secondary degree","","","",""
"Very often","2015","66 and older","secondary school degree","","","",""
"Very often","2015","66 and older","college entrance qualification","","","",""
"Very often","2015","66 and older","Other degree","","","",""
"Very often","2015","66 and older","no degree/no degree yet","","","",""
"Often","2015","16-34 y.","lower secondary degree","","","",""
"Often","2015","16-34 y.","secondary school degree","","","",""
"Often","2015","16-34 y.","college entrance qualification","","","",""
"Often","2015","16-34 y.","Other degree","","","",""
"Often","2015","16-34 y.","no degree/no degree yet","","","",""
"Often","2015","35-65 y.","lower secondary degree","","","",""
"Often","2015","35-65 y.","secondary school degree","","","",""
"Often","2015","35-65 y.","college entrance qualification","","","",""
"Often","2015","35-65 y.","Other degree","","","",""
"Often","2015","35-65 y.","no degree/no degree yet","","","",""
"Often","2015","66 and older","lower secondary degree","","","",""
"Often","2015","66 and older","secondary school degree","","","",""
"Often","2015","66 and older","college entrance qualification","","","",""
"Often","2015","66 and older","Other degree","","","",""
"Often","2015","66 and older","no degree/no degree yet","","","",""
"Sometimes","2015","16-34 y.","lower secondary degree","","","",""
"Sometimes","2015","16-34 y.","secondary school degree","","","",""
"Sometimes","2015","16-34 y.","college entrance qualification","","","",""
"Sometimes","2015","16-34 y.","Other degree","","","",""
"Sometimes","2015","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2015","35-65 y.","lower secondary degree","","","",""
"Sometimes","2015","35-65 y.","secondary school degree","","","",""
"Sometimes","2015","35-65 y.","college entrance qualification","","","",""
"Sometimes","2015","35-65 y.","Other degree","","","",""
"Sometimes","2015","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2015","66 and older","lower secondary degree","","","",""
"Sometimes","2015","66 and older","secondary school degree","","","",""
"Sometimes","2015","66 and older","college entrance qualification","","","",""
"Sometimes","2015","66 and older","Other degree","","","",""
"Sometimes","2015","66 and older","no degree/no degree yet","","","",""
"Rarely","2015","16-34 y.","lower secondary degree","","","",""
"Rarely","2015","16-34 y.","secondary school degree","","","",""
"Rarely","2015","16-34 y.","college entrance qualification","","","",""
"Rarely","2015","16-34 y.","Other degree","","","",""
"Rarely","2015","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2015","35-65 y.","lower secondary degree","","","",""
"Rarely","2015","35-65 y.","secondary school degree","","","",""
"Rarely","2015","35-65 y.","college entrance qualification","","","",""
"Rarely","2015","35-65 y.","Other degree","","","",""
"Rarely","2015","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2015","66 and older","lower secondary degree","","","",""
"Rarely","2015","66 and older","secondary school degree","","","",""
"Rarely","2015","66 and older","college entrance qualification","","","",""
"Rarely","2015","66 and older","Other degree","","","",""
"Rarely","2015","66 and older","no degree/no degree yet","","","",""
"Never","2015","16-34 y.","lower secondary degree","","","",""
"Never","2015","16-34 y.","secondary school degree","","","",""
"Never","2015","16-34 y.","college entrance qualification","","","",""
"Never","2015","16-34 y.","Other degree","","","",""
"Never","2015","16-34 y.","no degree/no degree yet","","","",""
"Never","2015","35-65 y.","lower secondary degree","","","",""
"Never","2015","35-65 y.","secondary school degree","","","",""
"Never","2015","35-65 y.","college entrance qualification","","","",""
"Never","2015","35-65 y.","Other degree","","","",""
"Never","2015","35-65 y.","no degree/no degree yet","","","",""
"Never","2015","66 and older","lower secondary degree","","","",""
"Never","2015","66 and older","secondary school degree","","","",""
"Never","2015","66 and older","college entrance qualification","","","",""
"Never","2015","66 and older","Other degree","","","",""
"Never","2015","66 and older","no degree/no degree yet","","","",""
"Very often","2016","16-34 y.","lower secondary degree","","","",""
"Very often","2016","16-34 y.","secondary school degree","","","",""
"Very often","2016","16-34 y.","college entrance qualification","","","",""
"Very often","2016","16-34 y.","Other degree","","","",""
"Very often","2016","16-34 y.","no degree/no degree yet","","","",""
"Very often","2016","35-65 y.","lower secondary degree","","","",""
"Very often","2016","35-65 y.","secondary school degree","","","",""
"Very often","2016","35-65 y.","college entrance qualification","","","",""
"Very often","2016","35-65 y.","Other degree","","","",""
"Very often","2016","35-65 y.","no degree/no degree yet","","","",""
"Very often","2016","66 and older","lower secondary degree","","","",""
"Very often","2016","66 and older","secondary school degree","","","",""
"Very often","2016","66 and older","college entrance qualification","","","",""
"Very often","2016","66 and older","Other degree","","","",""
"Very often","2016","66 and older","no degree/no degree yet","","","",""
"Often","2016","16-34 y.","lower secondary degree","","","",""
"Often","2016","16-34 y.","secondary school degree","","","",""
"Often","2016","16-34 y.","college entrance qualification","","","",""
"Often","2016","16-34 y.","Other degree","","","",""
"Often","2016","16-34 y.","no degree/no degree yet","","","",""
"Often","2016","35-65 y.","lower secondary degree","","","",""
"Often","2016","35-65 y.","secondary school degree","","","",""
"Often","2016","35-65 y.","college entrance qualification","","","",""
"Often","2016","35-65 y.","Other degree","","","",""
"Often","2016","35-65 y.","no degree/no degree yet","","","",""
"Often","2016","66 and older","lower secondary degree","","","",""
"Often","2016","66 and older","secondary school degree","","","",""
"Often","2016","66 and older","college entrance qualification","","","",""
"Often","2016","66 and older","Other degree","","","",""
"Often","2016","66 and older","no degree/no degree yet","","","",""
"Sometimes","2016","16-34 y.","lower secondary degree","","","",""
"Sometimes","2016","16-34 y.","secondary school degree","","","",""
"Sometimes","2016","16-34 y.","college entrance qualification","","","",""
"Sometimes","2016","16-34 y.","Other degree","","","",""
"Sometimes","2016","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2016","35-65 y.","lower secondary degree","","","",""
"Sometimes","2016","35-65 y.","secondary school degree","","","",""
"Sometimes","2016","35-65 y.","college entrance qualification","","","",""
"Sometimes","2016","35-65 y.","Other degree","","","",""
"Sometimes","2016","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2016","66 and older","lower secondary degree","","","",""
"Sometimes","2016","66 and older","secondary school degree","","","",""
"Sometimes","2016","66 and older","college entrance qualification","","","",""
"Sometimes","2016","66 and older","Other degree","","","",""
"Sometimes","2016","66 and older","no degree/no degree yet","","","",""
"Rarely","2016","16-34 y.","lower secondary degree","","","",""
"Rarely","2016","16-34 y.","secondary school degree","","","",""
"Rarely","2016","16-34 y.","college entrance qualification","","","",""
"Rarely","2016","16-34 y.","Other degree","","","",""
"Rarely","2016","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2016","35-65 y.","lower secondary degree","","","",""
"Rarely","2016","35-65 y.","secondary school degree","","","",""
"Rarely","2016","35-65 y.","college entrance qualification","","","",""
"Rarely","2016","35-65 y.","Other degree","","","",""
"Rarely","2016","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2016","66 and older","lower secondary degree","","","",""
"Rarely","2016","66 and older","secondary school degree","","","",""
"Rarely","2016","66 and older","college entrance qualification","","","",""
"Rarely","2016","66 and older","Other degree","","","",""
"Rarely","2016","66 and older","no degree/no degree yet","","","",""
"Never","2016","16-34 y.","lower secondary degree","","","",""
"Never","2016","16-34 y.","secondary school degree","","","",""
"Never","2016","16-34 y.","college entrance qualification","","","",""
"Never","2016","16-34 y.","Other degree","","","",""
"Never","2016","16-34 y.","no degree/no degree yet","","","",""
"Never","2016","35-65 y.","lower secondary degree","","","",""
"Never","2016","35-65 y.","secondary school degree","","","",""
"Never","2016","35-65 y.","college entrance qualification","","","",""
"Never","2016","35-65 y.","Other degree","","","",""
"Never","2016","35-65 y.","no degree/no degree yet","","","",""
"Never","2016","66 and older","lower secondary degree","","","",""
"Never","2016","66 and older","secondary school degree","","","",""
"Never","2016","66 and older","college entrance qualification","","","",""
"Never","2016","66 and older","Other degree","","","",""
"Never","2016","66 and older","no degree/no degree yet","","","",""
"Very often","2017","16-34 y.","lower secondary degree","","","",""
"Very often","2017","16-34 y.","secondary school degree","","","",""
"Very often","2017","16-34 y.","college entrance qualification","","","",""
"Very often","2017","16-34 y.","Other degree","","","",""
"Very often","2017","16-34 y.","no degree/no degree yet","","","",""
"Very often","2017","35-65 y.","lower secondary degree","","","",""
"Very often","2017","35-65 y.","secondary school degree","","","",""
"Very often","2017","35-65 y.","college entrance qualification","","","",""
"Very often","2017","35-65 y.","Other degree","","","",""
"Very often","2017","35-65 y.","no degree/no degree yet","","","",""
"Very often","2017","66 and older","lower secondary degree","","","",""
"Very often","2017","66 and older","secondary school degree","","","",""
"Very often","2017","66 and older","college entrance qualification","","","",""
"Very often","2017","66 and older","Other degree","","","",""
"Very often","2017","66 and older","no degree/no degree yet","","","",""
"Often","2017","16-34 y.","lower secondary degree","","","",""
"Often","2017","16-34 y.","secondary school degree","","","",""
"Often","2017","16-34 y.","college entrance qualification","","","",""
"Often","2017","16-34 y.","Other degree","","","",""
"Often","2017","16-34 y.","no degree/no degree yet","","","",""
"Often","2017","35-65 y.","lower secondary degree","","","",""
"Often","2017","35-65 y.","secondary school degree","","","",""
"Often","2017","35-65 y.","college entrance qualification","","","",""
"Often","2017","35-65 y.","Other degree","","","",""
"Often","2017","35-65 y.","no degree/no degree yet","","","",""
"Often","2017","66 and older","lower secondary degree","","","",""
"Often","2017","66 and older","secondary school degree","","","",""
"Often","2017","66 and older","college entrance qualification","","","",""
"Often","2017","66 and older","Other degree","","","",""
"Often","2017","66 and older","no degree/no degree yet","","","",""
"Sometimes","2017","16-34 y.","lower secondary degree","","","",""
"Sometimes","2017","16-34 y.","secondary school degree","","","",""
"Sometimes","2017","16-34 y.","college entrance qualification","","","",""
"Sometimes","2017","16-34 y.","Other degree","","","",""
"Sometimes","2017","16-34 y.","no degree/no degree yet","","","",""
"Sometimes","2017","35-65 y.","lower secondary degree","","","",""
"Sometimes","2017","35-65 y.","secondary school degree","","","",""
"Sometimes","2017","35-65 y.","college entrance qualification","","","",""
"Sometimes","2017","35-65 y.","Other degree","","","",""
"Sometimes","2017","35-65 y.","no degree/no degree yet","","","",""
"Sometimes","2017","66 and older","lower secondary degree","","","",""
"Sometimes","2017","66 and older","secondary school degree","","","",""
"Sometimes","2017","66 and older","college entrance qualification","","","",""
"Sometimes","2017","66 and older","Other degree","","","",""
"Sometimes","2017","66 and older","no degree/no degree yet","","","",""
"Rarely","2017","16-34 y.","lower secondary degree","","","",""
"Rarely","2017","16-34 y.","secondary school degree","","","",""
"Rarely","2017","16-34 y.","college entrance qualification","","","",""
"Rarely","2017","16-34 y.","Other degree","","","",""
"Rarely","2017","16-34 y.","no degree/no degree yet","","","",""
"Rarely","2017","35-65 y.","lower secondary degree","","","",""
"Rarely","2017","35-65 y.","secondary school degree","","","",""
"Rarely","2017","35-65 y.","college entrance qualification","","","",""
"Rarely","2017","35-65 y.","Other degree","","","",""
"Rarely","2017","35-65 y.","no degree/no degree yet","","","",""
"Rarely","2017","66 and older","lower secondary degree","","","",""
"Rarely","2017","66 and older","secondary school degree","","","",""
"Rarely","2017","66 and older","college entrance qualification","","","",""
"Rarely","2017","66 and older","Other degree","","","",""
"Rarely","2017","66 and older","no degree/no degree yet","","","",""
"Never","2017","16-34 y.","lower secondary degree","","","",""
"Never","2017","16-34 y.","secondary school degree","","","",""
"Never","2017","16-34 y.","college entrance qualification","","","",""
"Never","2017","16-34 y.","Other degree","","","",""
"Never","2017","16-34 y.","no degree/no degree yet","","","",""
"Never","2017","35-65 y.","lower secondary degree","","","",""
"Never","2017","35-65 y.","secondary school degree","","","",""
"Never","2017","35-65 y.","college entrance qualification","","","",""
"Never","2017","35-65 y.","Other degree","","","",""
"Never","2017","35-65 y.","no degree/no degree yet","","","",""
"Never","2017","66 and older","lower secondary degree","","","",""
"Never","2017","66 and older","secondary school degree","","","",""
"Never","2017","66 and older","college entrance qualification","","","",""
"Never","2017","66 and older","Other degree","","","",""
"Never","2017","66 and older","no degree/no degree yet","","","",""
"Very often","2018","16-34 y.","lower secondary degree","19","","",""
"Very often","2018","16-34 y.","secondary school degree","21","","",""
"Very often","2018","16-34 y.","college entrance qualification","31","0.0106343037999758","0.00628744378661376","0.0149811638133379"
"Very often","2018","16-34 y.","Other degree","7","","",""
"Very often","2018","16-34 y.","no degree/no degree yet","22","","",""
"Very often","2018","35-65 y.","lower secondary degree","19","","",""
"Very often","2018","35-65 y.","secondary school degree","9","","",""
"Very often","2018","35-65 y.","college entrance qualification","17","","",""
"Very often","2018","35-65 y.","Other degree","30","0.0152550269508291","0.0100028950202287","0.0205071588814295"
"Very often","2018","35-65 y.","no degree/no degree yet","8","","",""
"Very often","2018","66 and older","lower secondary degree","3","","",""
"Very often","2018","66 and older","secondary school degree","5","","",""
"Very often","2018","66 and older","college entrance qualification","7","","",""
"Very often","2018","66 and older","Other degree","1","","",""
"Very often","2018","66 and older","no degree/no degree yet","1","","",""
"Often","2018","16-34 y.","lower secondary degree","64","0.0932976781730651","0.0728995481403633","0.113695808205767"
"Often","2018","16-34 y.","secondary school degree","104","0.0764699681674397","0.0619455557290166","0.0909943806058628"
"Often","2018","16-34 y.","college entrance qualification","244","0.12153982907704","0.107692594571604","0.135387063582476"
"Often","2018","16-34 y.","Other degree","36","0.0868456530879484","0.0620626808193081","0.111628625356589"
"Often","2018","16-34 y.","no degree/no degree yet","76","0.156778649742818","0.12421788538346","0.189339414102176"
"Often","2018","35-65 y.","lower secondary degree","64","0.0291892203352634","0.0228195596615768","0.0355588810089501"
"Often","2018","35-65 y.","secondary school degree","75","0.0152047047547456","0.0117152696584986","0.0186941398509926"
"Often","2018","35-65 y.","college entrance qualification","102","0.0277842599185223","0.0229477390853881","0.0326207807516565"
"Often","2018","35-65 y.","Other degree","122","0.0592846604270999","0.0491649628928855","0.0694043579613142"
"Often","2018","35-65 y.","no degree/no degree yet","15","","",""
"Often","2018","66 and older","lower secondary degree","20","","",""
"Often","2018","66 and older","secondary school degree","8","","",""
"Often","2018","66 and older","college entrance qualification","18","","",""
"Often","2018","66 and older","Other degree","8","","",""
"Often","2018","66 and older","no degree/no degree yet","","","",""
"Sometimes","2018","16-34 y.","lower secondary degree","204","0.23424089392191","0.204537914289168","0.263943873554652"
"Sometimes","2018","16-34 y.","secondary school degree","369","0.318749917422844","0.293281267074269","0.344218567771418"
"Sometimes","2018","16-34 y.","college entrance qualification","711","0.317060525204566","0.297340616763428","0.336780433645703"
"Sometimes","2018","16-34 y.","Other degree","112","0.231417924986182","0.194302804380167","0.268533045592197"
"Sometimes","2018","16-34 y.","no degree/no degree yet","168","0.316681735682002","0.27502326168561","0.358340209678393"
"Sometimes","2018","35-65 y.","lower secondary degree","362","0.142628124221719","0.129396140539053","0.155860107904386"
"Sometimes","2018","35-65 y.","secondary school degree","566","0.125729653242076","0.116275233497272","0.13518407298688"
"Sometimes","2018","35-65 y.","college entrance qualification","746","0.174677838917106","0.163504499781562","0.185851178052651"
"Sometimes","2018","35-65 y.","Other degree","371","0.19733178427956","0.180277487931786","0.214386080627333"
"Sometimes","2018","35-65 y.","no degree/no degree yet","67","0.255776886948731","0.209937300120752","0.30161647377671"
"Sometimes","2018","66 and older","lower secondary degree","115","0.0547226950383425","0.0453166604913665","0.0641287295853185"
"Sometimes","2018","66 and older","secondary school degree","85","0.0698159213379787","0.0555395094329507","0.0840923332430067"
"Sometimes","2018","66 and older","college entrance qualification","105","0.103016013768393","0.0849368685326631","0.121095159004124"
"Sometimes","2018","66 and older","Other degree","42","0.115106391612355","0.0815748347556216","0.148637948469089"
"Sometimes","2018","66 and older","no degree/no degree yet","6","","",""
"Rarely","2018","16-34 y.","lower secondary degree","254","0.34523197574188","0.311887659813076","0.378576291670684"
"Rarely","2018","16-34 y.","secondary school degree","446","0.328726633824224","0.303052561450868","0.354400706197579"
"Rarely","2018","16-34 y.","college entrance qualification","784","0.368010575093475","0.347573075860212","0.388448074326738"
"Rarely","2018","16-34 y.","Other degree","145","0.24870660192393","0.21066527160779","0.286747932240071"
"Rarely","2018","16-34 y.","no degree/no degree yet","96","0.207556406986417","0.171237515426155","0.243875298546679"
"Rarely","2018","35-65 y.","lower secondary degree","877","0.341317909533094","0.323376555307519","0.359259263758668"
"Rarely","2018","35-65 y.","secondary school degree","1665","0.377254625181481","0.363432790685548","0.391076459677414"
"Rarely","2018","35-65 y.","college entrance qualification","1889","0.428429795892616","0.413867597407484","0.442991994377747"
"Rarely","2018","35-65 y.","Other degree","569","0.265804204812133","0.246874051955142","0.284734357669124"
"Rarely","2018","35-65 y.","no degree/no degree yet","77","0.165853978155919","0.126775066786342","0.204932889525497"
"Rarely","2018","66 and older","lower secondary degree","448","0.197320754867086","0.180861862091387","0.213779647642784"
"Rarely","2018","66 and older","secondary school degree","321","0.232701947086706","0.209029702534152","0.25637419163926"
"Rarely","2018","66 and older","college entrance qualification","343","0.314664646119363","0.287045597037226","0.3422836952015"
"Rarely","2018","66 and older","Other degree","72","0.26494859167093","0.218582751507652","0.311314431834207"
"Rarely","2018","66 and older","no degree/no degree yet","13","","",""
"Never","2018","16-34 y.","lower secondary degree","240","0.304035800414676","0.271774758705156","0.336296842124195"
"Never","2018","16-34 y.","secondary school degree","346","0.262470592479464","0.238423775203301","0.286517409755628"
"Never","2018","16-34 y.","college entrance qualification","369","0.182754766824944","0.166377053929818","0.199132479720069"
"Never","2018","16-34 y.","Other degree","196","0.424830354979724","0.381327976566386","0.468332733393063"
"Never","2018","16-34 y.","no degree/no degree yet","117","0.268483356531299","0.2287960957894","0.308170617273199"
"Never","2018","35-65 y.","lower secondary degree","1361","0.482963505491227","0.464055073691788","0.501871937290666"
"Never","2018","35-65 y.","secondary school degree","2409","0.480515246814648","0.46626792823369","0.494762565395607"
"Never","2018","35-65 y.","college entrance qualification","1682","0.36628174004667","0.352103965461616","0.380459514631725"
"Never","2018","35-65 y.","Other degree","1000","0.462324323530379","0.440959425840442","0.483689221220316"
"Never","2018","35-65 y.","no degree/no degree yet","181","0.506114604062596","0.453585983532175","0.558643224593017"
"Never","2018","66 and older","lower secondary degree","1660","0.738494508237975","0.720320226468915","0.756668790007035"
"Never","2018","66 and older","secondary school degree","805","0.680746696162121","0.654630023041309","0.706863369282934"
"Never","2018","66 and older","college entrance qualification","613","0.568297529392456","0.538838846231478","0.597756212553435"
"Never","2018","66 and older","Other degree","225","0.59546551937886","0.54389938800562","0.647031650752101"
"Never","2018","66 and older","no degree/no degree yet","44","0.664923487060852","0.549281396410297","0.780565577711407"
