"year","age_gr","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2017","66 and older","inadequately","4.83","4.62","77","4.18","5.48","2","3","6","8"
"2017","66 and older","middle vocational","5.86","6","2576","5.77","5.95","3","5","8","8"
"2017","66 and older","vocational + Abi","5.8","6","139","5.41","6.19","1","5","7","8"
"2018","16-34 y.","general elemantary","7.5","8","1474","7.39","7.61","4","6","9","10"
"2018","16-34 y.","higher education","7.58","8","1395","7.49","7.67","5","7","9","9"
"2018","16-34 y.","higher vocational","7.32","8","123","7.01","7.63","4","7","8","10"
"2018","16-34 y.","in school","8.11","8","349","7.93","8.29","6","7","9","10"
"2018","16-34 y.","inadequately","7.37","8","1025","7.23","7.51","4","6","10","10"
"2018","16-34 y.","middle vocational","7.46","8","2692","7.39","7.53","5","7","9","10"
"2018","16-34 y.","vocational + Abi","7.59","8","540","7.43","7.75","5","7","9","10"
"2018","35-65 y.","general elemantary","6.09","6","1440","5.96","6.22","3","5","8","9"
"2018","35-65 y.","higher education","6.83","7","4328","6.77","6.89","4","6","8","9"
"2018","35-65 y.","higher vocational","6.4","7","974","6.27","6.53","3","5","8","9"
"2018","35-65 y.","in school","","","","","","","","",""
"2018","35-65 y.","inadequately","5.67","5.92","1014","5.5","5.84","2","4","8","9"
"2018","35-65 y.","middle vocational","6.21","7","6959","6.16","6.26","3","5","8","9"
"2018","35-65 y.","vocational + Abi","6.65","7","1514","6.54","6.76","4","5","8","9"
"2018","66 and older","general elemantary","5.75","6","604","5.56","5.94","3","4","8","8"
"2018","66 and older","higher education","6.3","7","1303","6.18","6.42","3","5","8","9"
"2018","66 and older","higher vocational","5.82","6","353","5.59","6.05","2","5","7","9"
"2018","66 and older","in school","","","","","","","","",""
"2018","66 and older","inadequately","5.37","5","63","4.79","5.95","3","4","7","8"
"2018","66 and older","middle vocational","5.85","6","2563","5.76","5.94","3","5","8","8"
"2018","66 and older","vocational + Abi","5.64","6","155","5.3","5.98","3","5","7","8"
"2019","16-34 y.","general elemantary","7.49","8","1269","7.37","7.61","5","7","9","10"
"2019","16-34 y.","higher education","7.83","8","1297","7.74","7.92","6","7","9","10"
"2019","16-34 y.","higher vocational","7.63","8","135","7.35","7.91","6","7","9","9"
"2019","16-34 y.","in school","8.14","8.36","332","7.97","8.31","6","8","10","10"
"2019","16-34 y.","inadequately","7.29","8","825","7.12","7.46","3","6","10","10"
"2019","16-34 y.","middle vocational","7.49","8","2387","7.41","7.57","5","7","9","10"
"2019","16-34 y.","vocational + Abi","7.56","8","500","7.39","7.73","5","7","9","10"
"2019","35-65 y.","general elemantary","6.18","6","1351","6.05","6.31","3","5","8","9"
"2019","35-65 y.","higher education","7.09","7","4875","7.04","7.14","4","6","8","9"
"2019","35-65 y.","higher vocational","6.61","7","1146","6.49","6.73","3","5","8","9"
"2019","35-65 y.","in school","","","","","","","","",""
"2019","35-65 y.","inadequately","5.98","6","1002","5.82","6.14","3","5","8","9"
"2019","35-65 y.","middle vocational","6.33","7","6764","6.28","6.38","3","5","8","9"
"2019","35-65 y.","vocational + Abi","6.68","7","1591","6.58","6.78","3","5","8","9"
"2019","66 and older","general elemantary","5.67","6","556","5.47","5.87","2","4","7","8"
"2019","66 and older","higher education","6.26","7","1467","6.15","6.37","3","5","8","9"
"2019","66 and older","higher vocational","5.91","6","388","5.69","6.13","3","5","8","8"
"2019","66 and older","in school","","","","","","","","",""
"2019","66 and older","inadequately","5.06","5","60","4.33","5.79","2","3","8","8"
"2019","66 and older","middle vocational","5.91","6","2588","5.82","6","3","5","8","9"
"2019","66 and older","vocational + Abi","5.98","6.56","170","5.63","6.33","2","5","8","8"
