"plh0183","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2002","66 and older","Female","114","0.0563818768920537","0.0459303654962332","0.0668333882878741","9"
"0 Completely dissatisfied","2003","16-34 y.","Male","9","","","","0"
"0 Completely dissatisfied","2003","16-34 y.","Female","6","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","Female","29","","","","0"
"0 Completely dissatisfied","2003","66 and older","Male","22","","","","0"
"0 Completely dissatisfied","2003","35-65 y.","Male","35","0.00879772822373067","0.00646081481509289","0.0111346416323684","0"
"0 Completely dissatisfied","2003","66 and older","Female","40","0.0240092387174521","0.0171459890819611","0.030872488352943","0"
"1 on Scale 1 to 10","2003","16-34 y.","Female","6","","","","1"
"1 on Scale 1 to 10","2003","16-34 y.","Male","14","","","","1"
"1 on Scale 1 to 10","2003","35-65 y.","Male","72","0.0121582919470275","0.00941573175281228","0.0149008521412428","1"
"1 on Scale 1 to 10","2003","35-65 y.","Female","51","0.0100313611498869","0.00757508522442732","0.0124876370753464","1"
"1 on Scale 1 to 10","2003","66 and older","Male","22","","","","1"
"1 on Scale 1 to 10","2003","66 and older","Female","29","","","","1"
"10 Completely satisfied","2003","16-34 y.","Male","253","0.0926092313996924","0.0818430966915385","0.103375366107846","10"
"10 Completely satisfied","2003","16-34 y.","Female","288","0.0924621554582923","0.082134178987404","0.102790131929181","10"
"10 Completely satisfied","2003","35-65 y.","Male","255","0.0410393233049691","0.0360748097577471","0.0460038368521911","10"
"10 Completely satisfied","2003","35-65 y.","Female","345","0.0523010842371969","0.0468135525874315","0.0577886158869622","10"
"10 Completely satisfied","2003","66 and older","Male","64","0.0425131658625565","0.0325648932764349","0.0524614384486781","10"
"10 Completely satisfied","2003","66 and older","Female","80","0.0467472218290148","0.0372826779216095","0.0562117657364201","10"
"2 on Scale 1 to 10","2003","16-34 y.","Male","19","","","","2"
"2 on Scale 1 to 10","2003","16-34 y.","Female","17","","","","2"
"2 on Scale 1 to 10","2003","35-65 y.","Male","115","0.018733120187713","0.0153401906918387","0.0221260496835873","2"
"2 on Scale 1 to 10","2003","35-65 y.","Female","105","0.0195844827201522","0.0161690350093595","0.0229999304309449","2"
"2 on Scale 1 to 10","2003","66 and older","Male","38","0.0221814272037619","0.0149196414499719","0.0294432129575519","2"
"2 on Scale 1 to 10","2003","66 and older","Female","56","0.0277038163408739","0.0203453579616156","0.0350622747201322","2"
"3 on Scale 1 to 10","2003","16-34 y.","Male","34","0.0118336683344381","0.0078175156605468","0.0158498210083294","3"
"3 on Scale 1 to 10","2003","16-34 y.","Female","26","","","","3"
"3 on Scale 1 to 10","2003","35-65 y.","Male","219","0.0380214343708516","0.0332354293348","0.0428074394069032","3"
"3 on Scale 1 to 10","2003","35-65 y.","Female","196","0.0363203937415723","0.0317090435079263","0.0409317439752183","3"
"3 on Scale 1 to 10","2003","66 and older","Male","84","0.0540232494211091","0.0428764514375943","0.065170047404624","3"
"3 on Scale 1 to 10","2003","66 and older","Female","118","0.0655257603940576","0.0544312676846821","0.0766202531034331","3"
"4 on Scale 1 to 10","2003","16-34 y.","Female","60","0.023823408158061","0.0183863121555497","0.0292605041605724","4"
"4 on Scale 1 to 10","2003","35-65 y.","Male","294","0.0527528924792787","0.0471587826613597","0.0583470022971976","4"
"4 on Scale 1 to 10","2003","35-65 y.","Female","273","0.048211231142992","0.0429312679020095","0.0534911943839744","4"
"4 on Scale 1 to 10","2003","66 and older","Male","87","0.0490701553980636","0.0384188581916822","0.059721452604445","4"
"4 on Scale 1 to 10","2003","16-34 y.","Male","82","0.0336226162176122","0.026928016393766","0.0403172160414585","4"
"4 on Scale 1 to 10","2003","66 and older","Female","148","0.0811778903931679","0.0689330720524197","0.0934227087339162","4"
"5 on Scale 1 to 10","2003","16-34 y.","Male","220","0.0870441008239824","0.0765745014716954","0.0975137001762693","5"
"5 on Scale 1 to 10","2003","35-65 y.","Female","828","0.14165631021617","0.133061524128868","0.150251096303471","5"
"5 on Scale 1 to 10","2003","16-34 y.","Female","261","0.0980678648800686","0.0874643182296705","0.108671411530467","5"
"5 on Scale 1 to 10","2003","35-65 y.","Male","827","0.149118726457394","0.140204641251371","0.158032811663418","5"
"5 on Scale 1 to 10","2003","66 and older","Male","284","0.200558772487757","0.180814840351365","0.220302704624149","5"
"5 on Scale 1 to 10","2003","66 and older","Female","355","0.189816506145066","0.172234175999482","0.20739883629065","5"
"6 on Scale 1 to 10","2003","35-65 y.","Male","709","0.115444082609297","0.107447126918177","0.123441038300418","6"
"6 on Scale 1 to 10","2003","66 and older","Female","272","0.139277314318695","0.12375381724432","0.154800811393069","6"
"6 on Scale 1 to 10","2003","16-34 y.","Male","200","0.0729747915425971","0.0633150013273596","0.0826345817578347","6"
"6 on Scale 1 to 10","2003","35-65 y.","Female","683","0.10812045164242","0.100466362280557","0.115774541004284","6"
"6 on Scale 1 to 10","2003","66 and older","Male","250","0.158480423504","0.140473502022221","0.17648734498578","6"
"6 on Scale 1 to 10","2003","16-34 y.","Female","229","0.078001524102038","0.0684402117322621","0.0875628364718138","6"
"7 on Scale 1 to 10","2003","16-34 y.","Male","439","0.168486822869752","0.154585599246489","0.182388046493015","7"
"7 on Scale 1 to 10","2003","35-65 y.","Female","1225","0.186479539855585","0.176879206033908","0.196079873677262","7"
"7 on Scale 1 to 10","2003","16-34 y.","Female","482","0.169378515141095","0.156005430238199","0.182751600043991","7"
"7 on Scale 1 to 10","2003","35-65 y.","Male","1192","0.19474328520721","0.184833262977162","0.204653307437257","7"
"7 on Scale 1 to 10","2003","66 and older","Male","265","0.171014438797278","0.152448820362641","0.189580057231915","7"
"7 on Scale 1 to 10","2003","66 and older","Female","326","0.162360723052912","0.145826387294924","0.178895058810901","7"
"8 on Scale 1 to 10","2003","16-34 y.","Male","900","0.312493484258593","0.295278985420747","0.329707983096438","8"
"8 on Scale 1 to 10","2003","35-65 y.","Male","1641","0.262305894191652","0.251297641586377","0.273314146796927","8"
"8 on Scale 1 to 10","2003","16-34 y.","Female","971","0.308541046161005","0.292073058335114","0.325009033986896","8"
"8 on Scale 1 to 10","2003","35-65 y.","Female","1760","0.271363052999913","0.260402878894955","0.282323227104871","8"
"8 on Scale 1 to 10","2003","66 and older","Male","347","0.202371339492713","0.18256088560315","0.222181793382277","8"
"8 on Scale 1 to 10","2003","66 and older","Female","373","0.184351015168944","0.166965315854565","0.201736714483322","8"
"9 on Scale 1 to 10","2003","16-34 y.","Female","676","0.213044518531819","0.19844592133527","0.227643115728368","9"
"9 on Scale 1 to 10","2003","16-34 y.","Male","615","0.203116774237206","0.188174877551592","0.21805867092282","9"
"9 on Scale 1 to 10","2003","35-65 y.","Female","828","0.120283206076181","0.112265309697582","0.128301102454779","9"
"9 on Scale 1 to 10","2003","66 and older","Male","117","0.0683387351779181","0.055896968991625","0.0807805013642112","9"
"9 on Scale 1 to 10","2003","35-65 y.","Male","775","0.106885221020876","0.0991532774998862","0.114617164541865","9"
"9 on Scale 1 to 10","2003","66 and older","Female","114","0.0611293502118418","0.0503883303777965","0.0718703700458871","9"
"0 Completely dissatisfied","2004","16-34 y.","Male","12","","","","0"
"0 Completely dissatisfied","2004","16-34 y.","Female","3","","","","0"
"0 Completely dissatisfied","2004","35-65 y.","Male","44","0.0110168613312935","0.00835091931707761","0.0136828033455093","0"
"0 Completely dissatisfied","2004","35-65 y.","Female","42","0.00905398313988032","0.00668397272534166","0.011423993554419","0"
"0 Completely dissatisfied","2004","66 and older","Female","41","0.0214573438657408","0.015024247856577","0.0278904398749045","0"
"0 Completely dissatisfied","2004","66 and older","Male","25","","","","0"
"1 on Scale 1 to 10","2004","16-34 y.","Male","8","","","","1"
"1 on Scale 1 to 10","2004","16-34 y.","Female","10","","","","1"
"1 on Scale 1 to 10","2004","35-65 y.","Male","71","0.0157304129404698","0.0125524091663922","0.0189084167145475","1"
"1 on Scale 1 to 10","2004","35-65 y.","Female","58","0.0132222991403925","0.0103642573937276","0.0160803408870573","1"
"1 on Scale 1 to 10","2004","66 and older","Male","29","","","","1"
"1 on Scale 1 to 10","2004","66 and older","Female","30","0.0160292566385318","0.0104536778729376","0.0216048354041259","1"
"10 Completely satisfied","2004","16-34 y.","Female","241","0.0927535092689652","0.0821974444080194","0.103309574129911","10"
"10 Completely satisfied","2004","16-34 y.","Male","231","0.0889726294522134","0.0781816388362815","0.0997636200681454","10"
"10 Completely satisfied","2004","35-65 y.","Male","235","0.0390423470150377","0.0340952845127111","0.0439894095173644","10"
"10 Completely satisfied","2004","35-65 y.","Female","282","0.0447202751577188","0.039548698945087","0.0498918513703507","10"
"10 Completely satisfied","2004","66 and older","Male","72","0.0423565462410621","0.0325882866823492","0.052124805799775","10"
"10 Completely satisfied","2004","66 and older","Female","80","0.0438727323597085","0.0347799380939546","0.0529655266254623","10"
"2 on Scale 1 to 10","2004","16-34 y.","Female","18","","","","2"
"2 on Scale 1 to 10","2004","16-34 y.","Male","20","","","","2"
"2 on Scale 1 to 10","2004","35-65 y.","Male","146","0.0262680918814533","0.0221833814166134","0.0303528023462933","2"
"2 on Scale 1 to 10","2004","66 and older","Male","54","0.0357618102342681","0.0267552924705437","0.0447683279979925","2"
"2 on Scale 1 to 10","2004","35-65 y.","Female","120","0.0204338118635162","0.0168938628746774","0.023973760852355","2"
"2 on Scale 1 to 10","2004","66 and older","Female","75","0.0457168448610962","0.0364438733533961","0.0549898163687963","2"
"3 on Scale 1 to 10","2004","16-34 y.","Male","59","0.0240058815433383","0.018204254334603","0.0298075087520737","3"
"3 on Scale 1 to 10","2004","16-34 y.","Female","41","0.0156660672262077","0.0111472430053184","0.020184891447097","3"
"3 on Scale 1 to 10","2004","35-65 y.","Male","245","0.0475528761168676","0.0421174180972267","0.0529883341365085","3"
"3 on Scale 1 to 10","2004","35-65 y.","Female","246","0.0436185987496581","0.0385081759583723","0.048729021540944","3"
"3 on Scale 1 to 10","2004","66 and older","Male","105","0.0587672546775481","0.0473602606522925","0.0701742487028037","3"
"3 on Scale 1 to 10","2004","66 and older","Female","136","0.0762191322292359","0.0644387697680895","0.0879994946903823","3"
"4 on Scale 1 to 10","2004","16-34 y.","Male","68","0.0240685785160238","0.0182595666863722","0.0298775903456754","4"
"4 on Scale 1 to 10","2004","16-34 y.","Female","69","0.0270127523174044","0.0211132928854406","0.0329122117493682","4"
"4 on Scale 1 to 10","2004","35-65 y.","Female","306","0.0539732330253795","0.0483193561777827","0.0596271098729763","4"
"4 on Scale 1 to 10","2004","35-65 y.","Male","307","0.0574712448131161","0.0515269557530796","0.0634155338731526","4"
"4 on Scale 1 to 10","2004","66 and older","Male","128","0.0751064580464852","0.0623232601312141","0.0878896559617562","4"
"4 on Scale 1 to 10","2004","66 and older","Female","193","0.100513765436947","0.0871646587626171","0.113862872111276","4"
"5 on Scale 1 to 10","2004","16-34 y.","Male","212","0.0945140207446353","0.0834259401484089","0.105602101340862","5"
"5 on Scale 1 to 10","2004","16-34 y.","Female","235","0.0863724250546488","0.0761501777689385","0.096594672340359","5"
"5 on Scale 1 to 10","2004","35-65 y.","Male","768","0.151395222947782","0.142240691184089","0.160549754711476","5"
"5 on Scale 1 to 10","2004","35-65 y.","Female","881","0.151604781522061","0.142631300036634","0.160578263007489","5"
"5 on Scale 1 to 10","2004","66 and older","Male","313","0.200821931159098","0.181391504060953","0.220252358257242","5"
"5 on Scale 1 to 10","2004","66 and older","Female","402","0.199425595958375","0.181686418794456","0.217164773122295","5"
"6 on Scale 1 to 10","2004","16-34 y.","Male","210","0.0826695094901972","0.0722318533704675","0.0931071656099268","6"
"6 on Scale 1 to 10","2004","16-34 y.","Female","233","0.082476461761593","0.0724661444400222","0.0924867790831638","6"
"6 on Scale 1 to 10","2004","35-65 y.","Female","745","0.126540430598489","0.118221998553158","0.134858862643819","6"
"6 on Scale 1 to 10","2004","35-65 y.","Male","711","0.119997026630986","0.111697475093504","0.128296578168468","6"
"6 on Scale 1 to 10","2004","66 and older","Male","217","0.143420771599285","0.126420933106764","0.160420610091806","6"
"6 on Scale 1 to 10","2004","66 and older","Female","256","0.131337990138102","0.116342427381603","0.146333552894601","6"
"7 on Scale 1 to 10","2004","16-34 y.","Male","473","0.175449476352373","0.161033234365119","0.189865718339626","7"
"7 on Scale 1 to 10","2004","16-34 y.","Female","536","0.183781937438764","0.169688116806875","0.197875758070654","7"
"7 on Scale 1 to 10","2004","35-65 y.","Male","1109","0.18423488624666","0.174333504306337","0.194136268186983","7"
"7 on Scale 1 to 10","2004","35-65 y.","Female","1124","0.185264967630041","0.175543982845766","0.194985952414316","7"
"7 on Scale 1 to 10","2004","66 and older","Male","275","0.171905560705174","0.153606032396533","0.190205089013814","7"
"7 on Scale 1 to 10","2004","66 and older","Female","278","0.135690051373131","0.120486293981494","0.150893808764768","7"
"8 on Scale 1 to 10","2004","16-34 y.","Male","861","0.305514165770664","0.288055350838659","0.32297298070267","8"
"8 on Scale 1 to 10","2004","35-65 y.","Male","1595","0.253256410915039","0.242149499983308","0.26436332184677","8"
"8 on Scale 1 to 10","2004","16-34 y.","Female","913","0.302264095398571","0.285552687349255","0.318975503447887","8"
"8 on Scale 1 to 10","2004","35-65 y.","Female","1630","0.25312999304811","0.242250723708553","0.264009262387667","8"
"8 on Scale 1 to 10","2004","66 and older","Female","352","0.183379487585874","0.166199308317966","0.200559666853782","8"
"8 on Scale 1 to 10","2004","66 and older","Male","333","0.191693427754972","0.172601637025755","0.21078521848419","8"
"9 on Scale 1 to 10","2004","16-34 y.","Male","520","0.18666908611298","0.171900557455805","0.201437614770155","9"
"9 on Scale 1 to 10","2004","16-34 y.","Female","602","0.199637864270605","0.185092019405497","0.214183709135712","9"
"9 on Scale 1 to 10","2004","35-65 y.","Male","658","0.0940346191612952","0.0865799735857999","0.101489264736791","9"
"9 on Scale 1 to 10","2004","35-65 y.","Female","702","0.0984376261247536","0.0909837208270585","0.105891531422449","9"
"9 on Scale 1 to 10","2004","66 and older","Male","82","0.0437675305861089","0.0338452212185869","0.053689839953631","9"
"9 on Scale 1 to 10","2004","66 and older","Female","106","0.0463577995532579","0.0370231867407458","0.0556924123657701","9"
"0 Completely dissatisfied","2005","16-34 y.","Male","","","","","0"
"0 Completely dissatisfied","2005","16-34 y.","Female","","","","","0"
"0 Completely dissatisfied","2005","35-65 y.","Male","","","","","0"
"0 Completely dissatisfied","2005","35-65 y.","Female","","","","","0"
"0 Completely dissatisfied","2005","66 and older","Male","","","","","0"
"0 Completely dissatisfied","2005","66 and older","Female","","","","","0"
"1 on Scale 1 to 10","2005","16-34 y.","Male","","","","","1"
"1 on Scale 1 to 10","2005","35-65 y.","Female","","","","","1"
"1 on Scale 1 to 10","2005","16-34 y.","Female","","","","","1"
"1 on Scale 1 to 10","2005","35-65 y.","Male","","","","","1"
"1 on Scale 1 to 10","2005","66 and older","Female","","","","","1"
"1 on Scale 1 to 10","2005","66 and older","Male","","","","","1"
"10 Completely satisfied","2005","16-34 y.","Male","","","","","10"
"10 Completely satisfied","2005","35-65 y.","Female","","","","","10"
"10 Completely satisfied","2005","16-34 y.","Female","","","","","10"
"10 Completely satisfied","2005","35-65 y.","Male","","","","","10"
"10 Completely satisfied","2005","66 and older","Male","","","","","10"
"10 Completely satisfied","2005","66 and older","Female","","","","","10"
"2 on Scale 1 to 10","2005","16-34 y.","Male","","","","","2"
"2 on Scale 1 to 10","2005","16-34 y.","Female","","","","","2"
"2 on Scale 1 to 10","2005","35-65 y.","Male","","","","","2"
"2 on Scale 1 to 10","2005","66 and older","Male","","","","","2"
"2 on Scale 1 to 10","2005","35-65 y.","Female","","","","","2"
"2 on Scale 1 to 10","2005","66 and older","Female","","","","","2"
"3 on Scale 1 to 10","2005","16-34 y.","Male","","","","","3"
"3 on Scale 1 to 10","2005","16-34 y.","Female","","","","","3"
"3 on Scale 1 to 10","2005","35-65 y.","Female","","","","","3"
"3 on Scale 1 to 10","2005","66 and older","Male","","","","","3"
"3 on Scale 1 to 10","2005","35-65 y.","Male","","","","","3"
"3 on Scale 1 to 10","2005","66 and older","Female","","","","","3"
"4 on Scale 1 to 10","2005","66 and older","Male","","","","","4"
"4 on Scale 1 to 10","2005","16-34 y.","Female","","","","","4"
"4 on Scale 1 to 10","2005","35-65 y.","Male","","","","","4"
"4 on Scale 1 to 10","2005","66 and older","Female","","","","","4"
"4 on Scale 1 to 10","2005","16-34 y.","Male","","","","","4"
"4 on Scale 1 to 10","2005","35-65 y.","Female","","","","","4"
"5 on Scale 1 to 10","2005","16-34 y.","Male","","","","","5"
"5 on Scale 1 to 10","2005","16-34 y.","Female","","","","","5"
"5 on Scale 1 to 10","2005","35-65 y.","Female","","","","","5"
"5 on Scale 1 to 10","2005","66 and older","Male","","","","","5"
"5 on Scale 1 to 10","2005","35-65 y.","Male","","","","","5"
"5 on Scale 1 to 10","2005","66 and older","Female","","","","","5"
"6 on Scale 1 to 10","2005","16-34 y.","Male","","","","","6"
"6 on Scale 1 to 10","2005","66 and older","Female","","","","","6"
"6 on Scale 1 to 10","2005","16-34 y.","Female","","","","","6"
"6 on Scale 1 to 10","2005","35-65 y.","Male","","","","","6"
"6 on Scale 1 to 10","2005","35-65 y.","Female","","","","","6"
"6 on Scale 1 to 10","2005","66 and older","Male","","","","","6"
"7 on Scale 1 to 10","2005","16-34 y.","Male","","","","","7"
"7 on Scale 1 to 10","2005","16-34 y.","Female","","","","","7"
"7 on Scale 1 to 10","2005","35-65 y.","Male","","","","","7"
"7 on Scale 1 to 10","2005","35-65 y.","Female","","","","","7"
"7 on Scale 1 to 10","2005","66 and older","Male","","","","","7"
"7 on Scale 1 to 10","2005","66 and older","Female","","","","","7"
"8 on Scale 1 to 10","2005","16-34 y.","Male","","","","","8"
"8 on Scale 1 to 10","2005","16-34 y.","Female","","","","","8"
"8 on Scale 1 to 10","2005","35-65 y.","Male","","","","","8"
"8 on Scale 1 to 10","2005","35-65 y.","Female","","","","","8"
"8 on Scale 1 to 10","2005","66 and older","Male","","","","","8"
"8 on Scale 1 to 10","2005","66 and older","Female","","","","","8"
"9 on Scale 1 to 10","2005","16-34 y.","Male","","","","","9"
"9 on Scale 1 to 10","2005","16-34 y.","Female","","","","","9"
"9 on Scale 1 to 10","2005","35-65 y.","Male","","","","","9"
"9 on Scale 1 to 10","2005","35-65 y.","Female","","","","","9"
"9 on Scale 1 to 10","2005","66 and older","Female","","","","","9"
"9 on Scale 1 to 10","2005","66 and older","Male","","","","","9"
"0 Completely dissatisfied","2006","16-34 y.","Male","","","","","0"
"0 Completely dissatisfied","2006","16-34 y.","Female","","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","Male","","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","Female","","","","","0"
"0 Completely dissatisfied","2006","66 and older","Female","","","","","0"
"0 Completely dissatisfied","2006","66 and older","Male","","","","","0"
"1 on Scale 1 to 10","2006","16-34 y.","Male","","","","","1"
"1 on Scale 1 to 10","2006","16-34 y.","Female","","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","Male","","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","Female","","","","","1"
"1 on Scale 1 to 10","2006","66 and older","Male","","","","","1"
"1 on Scale 1 to 10","2006","66 and older","Female","","","","","1"
"10 Completely satisfied","2006","16-34 y.","Male","","","","","10"
"10 Completely satisfied","2006","35-65 y.","Male","","","","","10"
"10 Completely satisfied","2006","35-65 y.","Female","","","","","10"
"10 Completely satisfied","2006","16-34 y.","Female","","","","","10"
"10 Completely satisfied","2006","66 and older","Male","","","","","10"
"10 Completely satisfied","2006","66 and older","Female","","","","","10"
"2 on Scale 1 to 10","2006","16-34 y.","Female","","","","","2"
"2 on Scale 1 to 10","2006","35-65 y.","Male","","","","","2"
"2 on Scale 1 to 10","2006","35-65 y.","Female","","","","","2"
"2 on Scale 1 to 10","2006","66 and older","Male","","","","","2"
"2 on Scale 1 to 10","2006","66 and older","Female","","","","","2"
"2 on Scale 1 to 10","2006","16-34 y.","Male","","","","","2"
"3 on Scale 1 to 10","2006","16-34 y.","Male","","","","","3"
"3 on Scale 1 to 10","2006","16-34 y.","Female","","","","","3"
"3 on Scale 1 to 10","2006","35-65 y.","Male","","","","","3"
"3 on Scale 1 to 10","2006","35-65 y.","Female","","","","","3"
"3 on Scale 1 to 10","2006","66 and older","Male","","","","","3"
"3 on Scale 1 to 10","2006","66 and older","Female","","","","","3"
"4 on Scale 1 to 10","2006","66 and older","Female","","","","","4"
"4 on Scale 1 to 10","2006","16-34 y.","Male","","","","","4"
"4 on Scale 1 to 10","2006","16-34 y.","Female","","","","","4"
"4 on Scale 1 to 10","2006","66 and older","Male","","","","","4"
"4 on Scale 1 to 10","2006","35-65 y.","Male","","","","","4"
"4 on Scale 1 to 10","2006","35-65 y.","Female","","","","","4"
"5 on Scale 1 to 10","2006","16-34 y.","Male","","","","","5"
"5 on Scale 1 to 10","2006","16-34 y.","Female","","","","","5"
"5 on Scale 1 to 10","2006","35-65 y.","Female","","","","","5"
"5 on Scale 1 to 10","2006","35-65 y.","Male","","","","","5"
"5 on Scale 1 to 10","2006","66 and older","Male","","","","","5"
"5 on Scale 1 to 10","2006","66 and older","Female","","","","","5"
"6 on Scale 1 to 10","2006","16-34 y.","Male","","","","","6"
"6 on Scale 1 to 10","2006","16-34 y.","Female","","","","","6"
"6 on Scale 1 to 10","2006","35-65 y.","Male","","","","","6"
"6 on Scale 1 to 10","2006","35-65 y.","Female","","","","","6"
"6 on Scale 1 to 10","2006","66 and older","Male","","","","","6"
"6 on Scale 1 to 10","2006","66 and older","Female","","","","","6"
"7 on Scale 1 to 10","2006","16-34 y.","Female","","","","","7"
"7 on Scale 1 to 10","2006","16-34 y.","Male","","","","","7"
"7 on Scale 1 to 10","2006","35-65 y.","Female","","","","","7"
"7 on Scale 1 to 10","2006","66 and older","Male","","","","","7"
"7 on Scale 1 to 10","2006","35-65 y.","Male","","","","","7"
"7 on Scale 1 to 10","2006","66 and older","Female","","","","","7"
"8 on Scale 1 to 10","2006","16-34 y.","Male","","","","","8"
"8 on Scale 1 to 10","2006","16-34 y.","Female","","","","","8"
"8 on Scale 1 to 10","2006","35-65 y.","Male","","","","","8"
"8 on Scale 1 to 10","2006","35-65 y.","Female","","","","","8"
"8 on Scale 1 to 10","2006","66 and older","Male","","","","","8"
"8 on Scale 1 to 10","2006","66 and older","Female","","","","","8"
"9 on Scale 1 to 10","2006","16-34 y.","Male","","","","","9"
"9 on Scale 1 to 10","2006","16-34 y.","Female","","","","","9"
"9 on Scale 1 to 10","2006","35-65 y.","Male","","","","","9"
"9 on Scale 1 to 10","2006","35-65 y.","Female","","","","","9"
"9 on Scale 1 to 10","2006","66 and older","Male","","","","","9"
"9 on Scale 1 to 10","2006","66 and older","Female","","","","","9"
"0 Completely dissatisfied","2007","16-34 y.","Male","","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","Female","","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","Female","","","","","0"
"0 Completely dissatisfied","2007","66 and older","Male","","","","","0"
"0 Completely dissatisfied","2007","66 and older","Female","","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","Male","","","","","0"
"1 on Scale 1 to 10","2007","16-34 y.","Male","","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","Female","","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","Male","","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","Female","","","","","1"
"1 on Scale 1 to 10","2007","66 and older","Male","","","","","1"
"1 on Scale 1 to 10","2007","66 and older","Female","","","","","1"
"10 Completely satisfied","2007","16-34 y.","Male","","","","","10"
"10 Completely satisfied","2007","16-34 y.","Female","","","","","10"
"10 Completely satisfied","2007","35-65 y.","Female","","","","","10"
"10 Completely satisfied","2007","66 and older","Male","","","","","10"
"10 Completely satisfied","2007","35-65 y.","Male","","","","","10"
"10 Completely satisfied","2007","66 and older","Female","","","","","10"
"2 on Scale 1 to 10","2007","16-34 y.","Male","","","","","2"
"2 on Scale 1 to 10","2007","35-65 y.","Female","","","","","2"
"2 on Scale 1 to 10","2007","66 and older","Female","","","","","2"
"2 on Scale 1 to 10","2007","16-34 y.","Female","","","","","2"
"2 on Scale 1 to 10","2007","35-65 y.","Male","","","","","2"
"2 on Scale 1 to 10","2007","66 and older","Male","","","","","2"
"3 on Scale 1 to 10","2007","16-34 y.","Female","","","","","3"
"3 on Scale 1 to 10","2007","16-34 y.","Male","","","","","3"
"3 on Scale 1 to 10","2007","35-65 y.","Male","","","","","3"
"3 on Scale 1 to 10","2007","66 and older","Female","","","","","3"
"3 on Scale 1 to 10","2007","35-65 y.","Female","","","","","3"
"3 on Scale 1 to 10","2007","66 and older","Male","","","","","3"
"4 on Scale 1 to 10","2007","16-34 y.","Male","","","","","4"
"4 on Scale 1 to 10","2007","16-34 y.","Female","","","","","4"
"4 on Scale 1 to 10","2007","35-65 y.","Male","","","","","4"
"4 on Scale 1 to 10","2007","35-65 y.","Female","","","","","4"
"4 on Scale 1 to 10","2007","66 and older","Male","","","","","4"
"4 on Scale 1 to 10","2007","66 and older","Female","","","","","4"
"5 on Scale 1 to 10","2007","16-34 y.","Female","","","","","5"
"5 on Scale 1 to 10","2007","16-34 y.","Male","","","","","5"
"5 on Scale 1 to 10","2007","35-65 y.","Male","","","","","5"
"5 on Scale 1 to 10","2007","35-65 y.","Female","","","","","5"
"5 on Scale 1 to 10","2007","66 and older","Male","","","","","5"
"5 on Scale 1 to 10","2007","66 and older","Female","","","","","5"
"6 on Scale 1 to 10","2007","16-34 y.","Male","","","","","6"
"6 on Scale 1 to 10","2007","16-34 y.","Female","","","","","6"
"6 on Scale 1 to 10","2007","66 and older","Male","","","","","6"
"6 on Scale 1 to 10","2007","35-65 y.","Male","","","","","6"
"6 on Scale 1 to 10","2007","35-65 y.","Female","","","","","6"
"6 on Scale 1 to 10","2007","66 and older","Female","","","","","6"
"7 on Scale 1 to 10","2007","16-34 y.","Male","","","","","7"
"7 on Scale 1 to 10","2007","16-34 y.","Female","","","","","7"
"7 on Scale 1 to 10","2007","35-65 y.","Male","","","","","7"
"7 on Scale 1 to 10","2007","35-65 y.","Female","","","","","7"
"7 on Scale 1 to 10","2007","66 and older","Male","","","","","7"
"7 on Scale 1 to 10","2007","66 and older","Female","","","","","7"
"8 on Scale 1 to 10","2007","16-34 y.","Male","","","","","8"
"8 on Scale 1 to 10","2007","16-34 y.","Female","","","","","8"
"8 on Scale 1 to 10","2007","35-65 y.","Male","","","","","8"
"8 on Scale 1 to 10","2007","35-65 y.","Female","","","","","8"
"8 on Scale 1 to 10","2007","66 and older","Male","","","","","8"
"8 on Scale 1 to 10","2007","66 and older","Female","","","","","8"
"9 on Scale 1 to 10","2007","16-34 y.","Male","","","","","9"
"9 on Scale 1 to 10","2007","16-34 y.","Female","","","","","9"
"9 on Scale 1 to 10","2007","35-65 y.","Male","","","","","9"
"9 on Scale 1 to 10","2007","35-65 y.","Female","","","","","9"
"9 on Scale 1 to 10","2007","66 and older","Female","","","","","9"
"9 on Scale 1 to 10","2007","66 and older","Male","","","","","9"
"0 Completely dissatisfied","2008","16-34 y.","Female","4","","","","0"
"0 Completely dissatisfied","2008","16-34 y.","Male","8","","","","0"
"0 Completely dissatisfied","2008","35-65 y.","Male","47","0.0117344472305839","0.00875251770558047","0.0147163767555872","0"
"0 Completely dissatisfied","2008","35-65 y.","Female","35","0.00874140841108994","0.00626231465671197","0.0112205021654679","0"
"0 Completely dissatisfied","2008","66 and older","Male","36","0.0244658276898524","0.0175392462095825","0.0313924091701222","0"
"0 Completely dissatisfied","2008","66 and older","Female","37","0.0193884665112702","0.0134953003893056","0.0252816326332348","0"
"1 on Scale 1 to 10","2008","16-34 y.","Male","2","","","","1"
