"ple0015","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2013","Lower Saxony","middle vocational","881","0.925813994542567","0.909069341872672","0.942558647212462","2"
"No","2013","Lower Saxony","vocational + Abi","89","0.925678772180972","0.872654983688855","0.97870256067309","2"
"No","2013","Lower Saxony","higher vocational","97","0.964022592443861","0.927881061591253","1.00016412329647","2"
"No","2013","Lower Saxony","higher education","341","0.928187087976962","0.901591301598658","0.954782874355266","2"
"No","2013","Bremen","in school","1","","","","2"
"No","2013","Bremen","inadequately","1","","","","2"
"No","2013","Bremen","general elemantary","9","","","","2"
"No","2013","Bremen","middle vocational","53","0.982776352510057","0.948392331822969","1.01716037319714","2"
"No","2013","Bremen","vocational + Abi","5","","","","2"
"No","2013","Bremen","higher vocational","2","","","","2"
"No","2013","Bremen","higher education","37","0.906737666900681","0.816619559613051","0.996855774188311","2"
"No","2013","North Rhine-Westphalia","in school","82","0.986435050808537","0.961549206581869","1.01132089503521","2"
"No","2013","North Rhine-Westphalia","inadequately","41","0.948042573005511","0.883197113466107","1.01288803254492","2"
"No","2013","North Rhine-Westphalia","general elemantary","397","0.941192165206071","0.918719023534609","0.963665306877533","2"
"No","2013","North Rhine-Westphalia","middle vocational","1641","0.936732832235702","0.925271215620886","0.948194448850519","2"
"No","2013","North Rhine-Westphalia","vocational + Abi","283","0.953236811181521","0.929305584603979","0.977168037759063","2"
"No","2013","North Rhine-Westphalia","higher vocational","221","0.904887018743733","0.867693589965849","0.942080447521616","2"
"No","2013","North Rhine-Westphalia","higher education","799","0.95047479590702","0.935828839296518","0.965120752517521","2"
"No","2013","Hesse","in school","17","","","","2"
"No","2013","Hesse","inadequately","19","","","","2"
"No","2013","Hesse","general elemantary","126","0.905392708572422","0.856384524770985","0.954400892373859","2"
"No","2013","Hesse","middle vocational","542","0.955020550378011","0.938065246731857","0.971975854024166","2"
"No","2013","Hesse","vocational + Abi","101","0.997852950356931","0.988914056207238","1.00679184450662","2"
"No","2013","Hesse","higher vocational","64","0.954062333619803","0.90393396980817","1.00419069743144","2"
"No","2013","Hesse","higher education","336","0.956023106430993","0.934871616796215","0.977174596065771","2"
"No","2013","Rhineland-Palatinate,Saarland","in school","13","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","inadequately","15","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","general elemantary","160","0.96849201464985","0.941997974201898","0.994986055097802","2"
"No","2013","Rhineland-Palatinate,Saarland","middle vocational","527","0.953477200291719","0.935907407907325","0.971046992676113","2"
"No","2013","Rhineland-Palatinate,Saarland","vocational + Abi","59","1","1","1","2"
"No","2013","Rhineland-Palatinate,Saarland","higher vocational","76","0.9491240002511","0.900357819319437","0.997890181182764","2"
"No","2013","Rhineland-Palatinate,Saarland","higher education","183","0.934743322708522","0.900254875440755","0.969231769976288","2"
"No","2013","Baden-Württemberg","in school","25","","","","2"
"No","2013","Baden-Württemberg","inadequately","24","","","","2"
"No","2013","Baden-Württemberg","general elemantary","252","0.938366317051437","0.909466004618416","0.967266629484458","2"
"No","2013","Baden-Württemberg","middle vocational","945","0.920085021899226","0.903444149979625","0.936725893818827","2"
"No","2013","Baden-Württemberg","vocational + Abi","120","0.898959731486019","0.847350212886331","0.950569250085706","2"
"No","2013","Baden-Württemberg","higher vocational","153","0.96269890069419","0.933427654901478","0.991970146486901","2"
"No","2013","Baden-Württemberg","higher education","452","0.945976717004573","0.925668334964854","0.966285099044292","2"
"No","2013","Berlin","in school","7","","","","2"
"No","2013","Berlin","inadequately","6","","","","2"
"No","2013","Berlin","general elemantary","41","0.852369924441317","0.746343200416509","0.958396648466125","2"
"No","2013","Berlin","middle vocational","297","0.917311033723504","0.887135483910327","0.94748658353668","2"
"No","2013","Berlin","vocational + Abi","31","1","1","1","2"
"No","2013","Berlin","higher vocational","50","0.744671853510729","0.631472882526843","0.857870824494616","2"
"No","2013","Berlin","higher education","274","0.912880272756786","0.880968375265438","0.944792170248134","2"
"No","2013","Brandenburg","in school","7","","","","2"
"No","2013","Brandenburg","inadequately","4","","","","2"
"No","2013","Brandenburg","general elemantary","57","0.975798438941009","0.936586001877068","1.01501087600495","2"
"No","2013","Brandenburg","middle vocational","367","0.922855175975895","0.896508844436074","0.949201507515715","2"
"No","2013","Brandenburg","vocational + Abi","32","1","1","1","2"
"No","2013","Brandenburg","higher vocational","59","0.941759876456336","0.883464584488152","1.00005516842452","2"
"No","2013","Brandenburg","higher education","201","0.882544456341161","0.840000114850341","0.925088797831981","2"
"No","2013","Mecklenburg-Western Pomerania","in school","3","","","","2"
"No","2013","Mecklenburg-Western Pomerania","inadequately","6","","","","2"
"No","2013","Mecklenburg-Western Pomerania","general elemantary","24","","","","2"
"No","2013","Mecklenburg-Western Pomerania","middle vocational","221","0.89162608966845","0.852216410770275","0.931035768566625","2"
"No","2013","Mecklenburg-Western Pomerania","vocational + Abi","11","","","","2"
"No","2013","Mecklenburg-Western Pomerania","higher vocational","45","0.947117763264806","0.883806005498069","1.01042952103154","2"
"No","2013","Mecklenburg-Western Pomerania","higher education","113","0.944910494384589","0.904258188986923","0.985562799782254","2"
"No","2013","Saxony","in school","9","","","","2"
"No","2013","Saxony","inadequately","3","","","","2"
"No","2013","Saxony","general elemantary","62","0.995600572682072","0.979258073994211","1.01194307136993","2"
"No","2013","Saxony","middle vocational","691","0.961638867888412","0.947580327748963","0.975697408027862","2"
"No","2013","Saxony","vocational + Abi","57","0.994868309210583","0.976479774125319","1.01325684429585","2"
"No","2013","Saxony","higher vocational","112","0.971196158707016","0.940889794168752","1.00150252324528","2"
"No","2013","Saxony","higher education","340","0.937284532047768","0.912411729781681","0.962157334313855","2"
"No","2013","Saxony-Anhalt","in school","7","","","","2"
"No","2013","Saxony-Anhalt","inadequately","11","","","","2"
"No","2013","Saxony-Anhalt","general elemantary","45","0.902800646974562","0.820691657590133","0.984909636358992","2"
"No","2013","Saxony-Anhalt","middle vocational","371","0.905647725052104","0.877036810324972","0.934258639779236","2"
"No","2013","Saxony-Anhalt","vocational + Abi","29","","","","2"
"No","2013","Saxony-Anhalt","higher vocational","59","0.933744539947436","0.872325547055107","0.995163532839766","2"
"No","2013","Saxony-Anhalt","higher education","186","0.958680438075379","0.93067373332124","0.986687142829518","2"
"No","2013","Thuringia","in school","5","","","","2"
"No","2013","Thuringia","inadequately","5","","","","2"
"No","2013","Thuringia","general elemantary","37","0.987353508829423","0.952283397299577","1.02242362035927","2"
"No","2013","Thuringia","middle vocational","464","0.9587144569711","0.940990158735874","0.976438755206327","2"
"No","2013","Thuringia","vocational + Abi","26","","","","2"
"No","2013","Thuringia","higher vocational","57","0.952570959958156","0.899662748289026","1.00547917162729","2"
"No","2013","Thuringia","higher education","164","0.900547335719309","0.856334004164001","0.944760667274617","2"
"Yes","2013","Baden-Württemberg","in school","","","","","1"
"Yes","2013","Baden-Württemberg","inadequately","","","","","1"
"Yes","2013","Baden-Württemberg","general elemantary","14","","","","1"
"Yes","2013","Baden-Württemberg","middle vocational","75","0.079914978100774","0.0632741061811726","0.0965558500203753","1"
"Yes","2013","Baden-Württemberg","vocational + Abi","11","","","","1"
"Yes","2013","Baden-Württemberg","higher vocational","8","","","","1"
"Yes","2013","Baden-Württemberg","higher education","24","","","","1"
"Yes","2013","Bavaria","in school","","","","","1"
"Yes","2013","Bavaria","inadequately","","","","","1"
"Yes","2013","Bavaria","general elemantary","12","","","","1"
"Yes","2013","Bavaria","middle vocational","73","0.0569987168627486","0.0455087600042734","0.0684886737212239","1"
"Yes","2013","Bavaria","vocational + Abi","6","","","","1"
"Yes","2013","Bavaria","higher vocational","14","","","","1"
"Yes","2013","Bavaria","higher education","35","0.0500808267041355","0.0329811793582101","0.0671804740500609","1"
"Yes","2013","Berlin","in school","","","","","1"
"Yes","2013","Berlin","inadequately","1","","","","1"
"Yes","2013","Berlin","general elemantary","2","","","","1"
"Yes","2013","Berlin","middle vocational","23","","","","1"
"Yes","2013","Berlin","vocational + Abi","","","","","1"
"Yes","2013","Berlin","higher vocational","7","","","","1"
"Yes","2013","Berlin","higher education","26","","","","1"
"Yes","2013","Brandenburg","in school","","","","","1"
"Yes","2013","Brandenburg","inadequately","1","","","","1"
"Yes","2013","Brandenburg","general elemantary","2","","","","1"
"Yes","2013","Brandenburg","middle vocational","27","","","","1"
"Yes","2013","Brandenburg","vocational + Abi","","","","","1"
"Yes","2013","Brandenburg","higher vocational","3","","","","1"
"Yes","2013","Brandenburg","higher education","19","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","middle vocational","18","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","higher vocational","3","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","higher education","8","","","","1"
"Yes","2013","Saxony","in school","","","","","1"
"Yes","2013","Saxony","inadequately","","","","","1"
"Yes","2013","Saxony","general elemantary","1","","","","1"
"Yes","2013","Saxony","middle vocational","26","","","","1"
"Yes","2013","Saxony","vocational + Abi","1","","","","1"
"Yes","2013","Saxony","higher vocational","5","","","","1"
"Yes","2013","Saxony","higher education","25","","","","1"
"Yes","2013","Saxony-Anhalt","in school","","","","","1"
"Yes","2013","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2013","Saxony-Anhalt","general elemantary","5","","","","1"
"Yes","2013","Saxony-Anhalt","middle vocational","30","0.0943522749478961","0.0657413602207637","0.122963189675028","1"
"Yes","2013","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2013","Saxony-Anhalt","higher vocational","4","","","","1"
"Yes","2013","Saxony-Anhalt","higher education","8","","","","1"
"Yes","2013","Schleswig-Holstein","in school","","","","","1"
"Yes","2013","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2013","Schleswig-Holstein","general elemantary","4","","","","1"
"Yes","2013","Schleswig-Holstein","middle vocational","21","","","","1"
"Yes","2013","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Yes","2013","Schleswig-Holstein","higher vocational","2","","","","1"
"Yes","2013","Schleswig-Holstein","higher education","6","","","","1"
"Yes","2013","Hamburg","in school","","","","","1"
"Yes","2013","Hamburg","inadequately","1","","","","1"
"Yes","2013","Hamburg","general elemantary","3","","","","1"
"Yes","2013","Hamburg","middle vocational","11","","","","1"
"Yes","2013","Hamburg","vocational + Abi","1","","","","1"
"Yes","2013","Hamburg","higher vocational","1","","","","1"
"Yes","2013","Hamburg","higher education","7","","","","1"
"Yes","2013","Lower Saxony","in school","","","","","1"
"Yes","2013","Lower Saxony","inadequately","1","","","","1"
"Yes","2013","Lower Saxony","general elemantary","11","","","","1"
"Yes","2013","Lower Saxony","middle vocational","60","0.0741860054574331","0.0574413527875383","0.090930658127328","1"
"Yes","2013","Lower Saxony","vocational + Abi","5","","","","1"
"Yes","2013","Lower Saxony","higher vocational","5","","","","1"
"Yes","2013","Lower Saxony","higher education","21","","","","1"
"Yes","2013","Bremen","in school","","","","","1"
"Yes","2013","Bremen","inadequately","","","","","1"
"Yes","2013","Bremen","general elemantary","","","","","1"
"Yes","2013","Bremen","middle vocational","2","","","","1"
"Yes","2013","Bremen","vocational + Abi","","","","","1"
"Yes","2013","Bremen","higher vocational","1","","","","1"
"Yes","2013","Bremen","higher education","3","","","","1"
"Yes","2013","North Rhine-Westphalia","in school","1","","","","1"
"Yes","2013","North Rhine-Westphalia","inadequately","4","","","","1"
"Yes","2013","North Rhine-Westphalia","general elemantary","24","","","","1"
"Yes","2013","North Rhine-Westphalia","middle vocational","92","0.0632671677642977","0.0518055511494811","0.0747287843791143","1"
"Yes","2013","North Rhine-Westphalia","vocational + Abi","16","","","","1"
"Yes","2013","North Rhine-Westphalia","higher vocational","18","","","","1"
"Yes","2013","North Rhine-Westphalia","higher education","44","0.0495252040929804","0.0348792474824789","0.064171160703482","1"
"Yes","2013","Hesse","in school","","","","","1"
"Yes","2013","Hesse","inadequately","","","","","1"
"Yes","2013","Hesse","general elemantary","11","","","","1"
"Yes","2013","Hesse","middle vocational","32","0.0449794496219886","0.0280241459758342","0.0619347532681429","1"
"Yes","2013","Hesse","vocational + Abi","2","","","","1"
"Yes","2013","Hesse","higher vocational","3","","","","1"
"Yes","2013","Hesse","higher education","25","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","general elemantary","7","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","middle vocational","25","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","higher vocational","2","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","higher education","14","","","","1"
"Yes","2013","Thuringia","in school","","","","","1"
"Yes","2013","Thuringia","inadequately","","","","","1"
"Yes","2013","Thuringia","general elemantary","2","","","","1"
"Yes","2013","Thuringia","middle vocational","20","","","","1"
"Yes","2013","Thuringia","vocational + Abi","1","","","","1"
"Yes","2013","Thuringia","higher vocational","5","","","","1"
"Yes","2013","Thuringia","higher education","12","","","","1"
"No","2014","Schleswig-Holstein","in school","","","","","2"
"No","2014","Schleswig-Holstein","inadequately","","","","","2"
"No","2014","Schleswig-Holstein","general elemantary","","","","","2"
"No","2014","Schleswig-Holstein","middle vocational","","","","","2"
"No","2014","Schleswig-Holstein","vocational + Abi","","","","","2"
"No","2014","Schleswig-Holstein","higher vocational","","","","","2"
"No","2014","Schleswig-Holstein","higher education","","","","","2"
"No","2014","Bavaria","in school","","","","","2"
"No","2014","Bavaria","inadequately","","","","","2"
"No","2014","Bavaria","general elemantary","","","","","2"
"No","2014","Bavaria","middle vocational","","","","","2"
"No","2014","Bavaria","vocational + Abi","","","","","2"
"No","2014","Bavaria","higher vocational","","","","","2"
"No","2014","Bavaria","higher education","","","","","2"
"No","2014","Berlin","in school","","","","","2"
"No","2014","Berlin","inadequately","","","","","2"
"No","2014","Berlin","general elemantary","","","","","2"
"No","2014","Berlin","middle vocational","","","","","2"
"No","2014","Berlin","vocational + Abi","","","","","2"
"No","2014","Berlin","higher vocational","","","","","2"
"No","2014","Berlin","higher education","","","","","2"
"No","2014","Brandenburg","in school","","","","","2"
"No","2014","Brandenburg","inadequately","","","","","2"
"No","2014","Brandenburg","general elemantary","","","","","2"
"No","2014","Brandenburg","middle vocational","","","","","2"
"No","2014","Brandenburg","vocational + Abi","","","","","2"
"No","2014","Brandenburg","higher vocational","","","","","2"
"No","2014","Brandenburg","higher education","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","in school","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"No","2014","Mecklenburg-Western Pomerania","higher education","","","","","2"
"No","2014","Saxony","in school","","","","","2"
"No","2014","Saxony","inadequately","","","","","2"
"No","2014","Saxony","general elemantary","","","","","2"
"No","2014","Saxony","middle vocational","","","","","2"
"No","2014","Saxony","vocational + Abi","","","","","2"
"No","2014","Saxony","higher vocational","","","","","2"
"No","2014","Saxony","higher education","","","","","2"
"No","2014","Saxony-Anhalt","in school","","","","","2"
"No","2014","Saxony-Anhalt","inadequately","","","","","2"
"No","2014","Saxony-Anhalt","general elemantary","","","","","2"
"No","2014","Saxony-Anhalt","middle vocational","","","","","2"
"No","2014","Saxony-Anhalt","vocational + Abi","","","","","2"
"No","2014","Saxony-Anhalt","higher vocational","","","","","2"
"No","2014","Saxony-Anhalt","higher education","","","","","2"
"No","2014","Thuringia","in school","","","","","2"
"No","2014","Thuringia","inadequately","","","","","2"
"No","2014","Thuringia","general elemantary","","","","","2"
"No","2014","Thuringia","middle vocational","","","","","2"
"No","2014","Thuringia","vocational + Abi","","","","","2"
"No","2014","Thuringia","higher vocational","","","","","2"
"No","2014","Thuringia","higher education","","","","","2"
"No","2014","Hamburg","in school","","","","","2"
"No","2014","Hamburg","inadequately","","","","","2"
"No","2014","Hamburg","general elemantary","","","","","2"
"No","2014","Hamburg","middle vocational","","","","","2"
"No","2014","Hamburg","vocational + Abi","","","","","2"
"No","2014","Hamburg","higher vocational","","","","","2"
"No","2014","Hamburg","higher education","","","","","2"
"No","2014","Lower Saxony","in school","","","","","2"
"No","2014","Lower Saxony","inadequately","","","","","2"
"No","2014","Lower Saxony","general elemantary","","","","","2"
"No","2014","Lower Saxony","middle vocational","","","","","2"
"No","2014","Lower Saxony","vocational + Abi","","","","","2"
"No","2014","Lower Saxony","higher vocational","","","","","2"
"No","2014","Lower Saxony","higher education","","","","","2"
"No","2014","Bremen","in school","","","","","2"
"No","2014","Bremen","inadequately","","","","","2"
"No","2014","Bremen","general elemantary","","","","","2"
"No","2014","Bremen","middle vocational","","","","","2"
"No","2014","Bremen","vocational + Abi","","","","","2"
"No","2014","Bremen","higher vocational","","","","","2"
"No","2014","Bremen","higher education","","","","","2"
"No","2014","North Rhine-Westphalia","in school","","","","","2"
"No","2014","North Rhine-Westphalia","inadequately","","","","","2"
"No","2014","North Rhine-Westphalia","general elemantary","","","","","2"
"No","2014","North Rhine-Westphalia","middle vocational","","","","","2"
"No","2014","North Rhine-Westphalia","vocational + Abi","","","","","2"
"No","2014","North Rhine-Westphalia","higher vocational","","","","","2"
"No","2014","North Rhine-Westphalia","higher education","","","","","2"
"No","2014","Hesse","in school","","","","","2"
"No","2014","Hesse","inadequately","","","","","2"
"No","2014","Hesse","general elemantary","","","","","2"
"No","2014","Hesse","middle vocational","","","","","2"
"No","2014","Hesse","vocational + Abi","","","","","2"
"No","2014","Hesse","higher vocational","","","","","2"
"No","2014","Hesse","higher education","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","in school","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"No","2014","Rhineland-Palatinate,Saarland","higher education","","","","","2"
"No","2014","Baden-Württemberg","in school","","","","","2"
"No","2014","Baden-Württemberg","inadequately","","","","","2"
"No","2014","Baden-Württemberg","general elemantary","","","","","2"
"No","2014","Baden-Württemberg","middle vocational","","","","","2"
"No","2014","Baden-Württemberg","vocational + Abi","","","","","2"
"No","2014","Baden-Württemberg","higher vocational","","","","","2"
"No","2014","Baden-Württemberg","higher education","","","","","2"
"Yes","2014","Baden-Württemberg","in school","","","","","1"
"Yes","2014","Baden-Württemberg","inadequately","","","","","1"
"Yes","2014","Baden-Württemberg","general elemantary","","","","","1"
"Yes","2014","Baden-Württemberg","middle vocational","","","","","1"
"Yes","2014","Baden-Württemberg","vocational + Abi","","","","","1"
"Yes","2014","Baden-Württemberg","higher vocational","","","","","1"
"Yes","2014","Baden-Württemberg","higher education","","","","","1"
"Yes","2014","Bavaria","in school","","","","","1"
"Yes","2014","Bavaria","inadequately","","","","","1"
"Yes","2014","Bavaria","general elemantary","","","","","1"
"Yes","2014","Bavaria","middle vocational","","","","","1"
"Yes","2014","Bavaria","vocational + Abi","","","","","1"
"Yes","2014","Bavaria","higher vocational","","","","","1"
"Yes","2014","Bavaria","higher education","","","","","1"
"Yes","2014","Berlin","in school","","","","","1"
"Yes","2014","Berlin","inadequately","","","","","1"
"Yes","2014","Berlin","general elemantary","","","","","1"
"Yes","2014","Berlin","middle vocational","","","","","1"
"Yes","2014","Berlin","vocational + Abi","","","","","1"
"Yes","2014","Berlin","higher vocational","","","","","1"
"Yes","2014","Berlin","higher education","","","","","1"
"Yes","2014","Brandenburg","in school","","","","","1"
"Yes","2014","Brandenburg","inadequately","","","","","1"
"Yes","2014","Brandenburg","general elemantary","","","","","1"
"Yes","2014","Brandenburg","middle vocational","","","","","1"
"Yes","2014","Brandenburg","vocational + Abi","","","","","1"
"Yes","2014","Brandenburg","higher vocational","","","","","1"
"Yes","2014","Brandenburg","higher education","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","in school","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Yes","2014","Saxony","in school","","","","","1"
"Yes","2014","Saxony","inadequately","","","","","1"
"Yes","2014","Saxony","general elemantary","","","","","1"
"Yes","2014","Saxony","middle vocational","","","","","1"
"Yes","2014","Saxony","vocational + Abi","","","","","1"
"Yes","2014","Saxony","higher vocational","","","","","1"
"Yes","2014","Saxony","higher education","","","","","1"
"Yes","2014","Saxony-Anhalt","in school","","","","","1"
"Yes","2014","Saxony-Anhalt","inadequately","","","","","1"
"Yes","2014","Saxony-Anhalt","general elemantary","","","","","1"
"Yes","2014","Saxony-Anhalt","middle vocational","","","","","1"
"Yes","2014","Saxony-Anhalt","vocational + Abi","","","","","1"
"Yes","2014","Saxony-Anhalt","higher vocational","","","","","1"
"Yes","2014","Saxony-Anhalt","higher education","","","","","1"
"Yes","2014","Schleswig-Holstein","in school","","","","","1"
"Yes","2014","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2014","Schleswig-Holstein","general elemantary","","","","","1"
"Yes","2014","Schleswig-Holstein","middle vocational","","","","","1"
"Yes","2014","Schleswig-Holstein","vocational + Abi","","","","","1"
"Yes","2014","Schleswig-Holstein","higher vocational","","","","","1"
"Yes","2014","Schleswig-Holstein","higher education","","","","","1"
"Yes","2014","Hamburg","in school","","","","","1"
"Yes","2014","Hamburg","inadequately","","","","","1"
"Yes","2014","Hamburg","general elemantary","","","","","1"
"Yes","2014","Hamburg","middle vocational","","","","","1"
"Yes","2014","Hamburg","vocational + Abi","","","","","1"
"Yes","2014","Hamburg","higher vocational","","","","","1"
"Yes","2014","Hamburg","higher education","","","","","1"
"Yes","2014","Lower Saxony","in school","","","","","1"
"Yes","2014","Lower Saxony","inadequately","","","","","1"
"Yes","2014","Lower Saxony","general elemantary","","","","","1"
"Yes","2014","Lower Saxony","middle vocational","","","","","1"
"Yes","2014","Lower Saxony","vocational + Abi","","","","","1"
"Yes","2014","Lower Saxony","higher vocational","","","","","1"
"Yes","2014","Lower Saxony","higher education","","","","","1"
"Yes","2014","Bremen","in school","","","","","1"
"Yes","2014","Bremen","inadequately","","","","","1"
"Yes","2014","Bremen","general elemantary","","","","","1"
"Yes","2014","Bremen","middle vocational","","","","","1"
"Yes","2014","Bremen","vocational + Abi","","","","","1"
"Yes","2014","Bremen","higher vocational","","","","","1"
"Yes","2014","Bremen","higher education","","","","","1"
"Yes","2014","North Rhine-Westphalia","in school","","","","","1"
"Yes","2014","North Rhine-Westphalia","inadequately","","","","","1"
"Yes","2014","North Rhine-Westphalia","general elemantary","","","","","1"
"Yes","2014","North Rhine-Westphalia","middle vocational","","","","","1"
"Yes","2014","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Yes","2014","North Rhine-Westphalia","higher vocational","","","","","1"
"Yes","2014","North Rhine-Westphalia","higher education","","","","","1"
"Yes","2014","Hesse","in school","","","","","1"
"Yes","2014","Hesse","inadequately","","","","","1"
"Yes","2014","Hesse","general elemantary","","","","","1"
"Yes","2014","Hesse","middle vocational","","","","","1"
"Yes","2014","Hesse","vocational + Abi","","","","","1"
"Yes","2014","Hesse","higher vocational","","","","","1"
"Yes","2014","Hesse","higher education","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Yes","2014","Thuringia","in school","","","","","1"
"Yes","2014","Thuringia","inadequately","","","","","1"
"Yes","2014","Thuringia","general elemantary","","","","","1"
"Yes","2014","Thuringia","middle vocational","","","","","1"
"Yes","2014","Thuringia","vocational + Abi","","","","","1"
"Yes","2014","Thuringia","higher vocational","","","","","1"
"Yes","2014","Thuringia","higher education","","","","","1"
"No","2015","Schleswig-Holstein","in school","25","","","","2"
"No","2015","Schleswig-Holstein","inadequately","17","","","","2"
"No","2015","Schleswig-Holstein","general elemantary","85","0.937489237893544","0.888289004947017","0.98668947084007","2"
"No","2015","Schleswig-Holstein","middle vocational","402","0.92931011351429","0.905084608620588","0.953535618407992","2"
"No","2015","Schleswig-Holstein","vocational + Abi","73","0.896597674974784","0.828588628687019","0.96460672126255","2"
"No","2015","Schleswig-Holstein","higher vocational","48","0.965357251050971","0.914153679397577","1.01656082270436","2"
"No","2015","Schleswig-Holstein","higher education","143","0.917101565276024","0.872976603314581","0.961226527237468","2"
"No","2015","Bavaria","in school","42","1","1","1","2"
"No","2015","Bavaria","inadequately","45","0.996189822259413","0.978386016677779","1.01399362784105","2"
"No","2015","Bavaria","general elemantary","399","0.968590326134766","0.951748031515875","0.985432620753658","2"
"No","2015","Bavaria","middle vocational","1928","0.936645888998882","0.926012347179886","0.947279430817878","2"
"No","2015","Bavaria","vocational + Abi","274","0.962272880439839","0.940034687994764","0.984511072884915","2"
"No","2015","Bavaria","higher vocational","258","0.972302717621443","0.952692099614142","0.991913335628745","2"
"No","2015","Bavaria","higher education","856","0.959171036283747","0.946235023032275","0.972107049535219","2"
"No","2015","Berlin","in school","12","","","","2"
"No","2015","Berlin","inadequately","11","","","","2"
"No","2015","Berlin","general elemantary","58","0.972883554030403","0.931438863589834","1.01432824447097","2"
"No","2015","Berlin","middle vocational","324","0.919424982498323","0.890704158354447","0.9481458066422","2"
"No","2015","Berlin","vocational + Abi","58","1","1","1","2"
"No","2015","Berlin","higher vocational","52","0.758534250536186","0.650244380569093","0.86682412050328","2"
"No","2015","Berlin","higher education","333","0.938872363062349","0.913881409958215","0.963863316166483","2"
"No","2015","Brandenburg","in school","9","","","","2"
"No","2015","Brandenburg","inadequately","8","","","","2"
"No","2015","Brandenburg","general elemantary","77","0.971824840055934","0.935564632111744","1.00808504800012","2"
"No","2015","Brandenburg","middle vocational","458","0.91513330331624","0.890305617582615","0.939960989049866","2"
"No","2015","Brandenburg","vocational + Abi","71","0.984328194360925","0.956029805374018","1.01262658334783","2"
"No","2015","Brandenburg","higher vocational","64","0.964583494930623","0.920326343852536","1.00884064600871","2"
"No","2015","Brandenburg","higher education","232","0.890085045613441","0.851312686109871","0.928857405117012","2"
"No","2015","Mecklenburg-Western Pomerania","in school","12","","","","2"
"No","2015","Mecklenburg-Western Pomerania","inadequately","10","","","","2"
"No","2015","Mecklenburg-Western Pomerania","general elemantary","31","1","1","1","2"
"No","2015","Mecklenburg-Western Pomerania","middle vocational","274","0.894645696989727","0.859311048936217","0.929980345043238","2"
