"pgfamstd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Widowed","2000","Mecklenburg-Western Pomerania","no migration background","50","0.139331426904103","0.110311457993248","0.168351395814957","5"
"Widowed","2000","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Widowed","2000","Saxony","no migration background","115","0.0985444991920034","0.0845361602915768","0.11255283809243","5"
"Widowed","2000","Saxony","direct migration background","3","","","","5"
"Widowed","2000","Saxony","indirect migration background","1","","","","5"
"Widowed","2000","Saxony-Anhalt","no migration background","61","0.0861804280694002","0.0688905318709218","0.103470324267878","5"
"Widowed","2000","Saxony-Anhalt","direct migration background","9","","","","5"
"Widowed","2000","Saxony-Anhalt","indirect migration background","","","","","5"
"Widowed","2000","Thuringia","no migration background","64","0.0997535321569685","0.0814347588652227","0.118072305448714","5"
"Widowed","2000","Schleswig-Holstein","no migration background","57","0.108660475097628","0.0844356391667558","0.1328853110285","5"
"Widowed","2000","Schleswig-Holstein","direct migration background","2","","","","5"
"Widowed","2000","Schleswig-Holstein","indirect migration background","","","","","5"
"Widowed","2000","Hamburg","no migration background","23","","","","5"
"Widowed","2000","Hamburg","direct migration background","","","","","5"
"Widowed","2000","Hamburg","indirect migration background","","","","","5"
"Widowed","2000","Lower Saxony","no migration background","131","0.0951553703171387","0.0813002879886846","0.109010452645593","5"
"Widowed","2000","Lower Saxony","direct migration background","10","","","","5"
"Widowed","2000","Lower Saxony","indirect migration background","1","","","","5"
"Widowed","2000","Bremen","no migration background","17","","","","5"
"Widowed","2000","Bremen","direct migration background","1","","","","5"
"Widowed","2000","Bremen","indirect migration background","","","","","5"
"Widowed","2000","North Rhine-Westphalia","no migration background","293","0.107112209893054","0.0975570702835519","0.116667349502557","5"
"Widowed","2000","North Rhine-Westphalia","direct migration background","34","0.0462089080606479","0.0325008738523986","0.0599169422688973","5"
"Widowed","2000","North Rhine-Westphalia","indirect migration background","3","","","","5"
"Widowed","2000","Hesse","no migration background","87","0.101320714415322","0.0844914125808844","0.11815001624976","5"
"Widowed","2000","Hesse","direct migration background","13","","","","5"
"Widowed","2000","Hesse","indirect migration background","2","","","","5"
"Widowed","2000","Rhineland-Palatinate,Saarland","no migration background","115","0.124436953293442","0.10561963420766","0.143254272379224","5"
"Widowed","2000","Rhineland-Palatinate,Saarland","direct migration background","11","","","","5"
"Widowed","2000","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","5"
"Widowed","2000","Baden-Württemberg","no migration background","125","0.0877812282210379","0.0752599427075396","0.100302513734536","5"
"Widowed","2000","Baden-Württemberg","direct migration background","29","","","","5"
"Widowed","2000","Baden-Württemberg","indirect migration background","","","","","5"
"Widowed","2000","Bavaria","no migration background","176","0.0958241276957675","0.0849447431681219","0.106703512223413","5"
"Widowed","2000","Bavaria","direct migration background","29","","","","5"
"Widowed","2000","Bavaria","indirect migration background","1","","","","5"
"Widowed","2000","Berlin","no migration background","46","0.0885412759475603","0.0676747819193386","0.109407769975782","5"
"Widowed","2000","Berlin","direct migration background","4","","","","5"
"Widowed","2000","Berlin","indirect migration background","","","","","5"
"Widowed","2000","Brandenburg","no migration background","67","0.0959490897970667","0.0776581805339589","0.114239999060174","5"
"Widowed","2000","Brandenburg","direct migration background","6","","","","5"
"Divorced","2001","North Rhine-Westphalia","direct migration background","25","","","","4"
"Divorced","2001","North Rhine-Westphalia","indirect migration background","8","","","","4"
"Divorced","2001","Baden-Württemberg","direct migration background","35","0.0637132447033675","0.0451219074935414","0.0823045819131936","4"
"Divorced","2001","Baden-Württemberg","indirect migration background","4","","","","4"
"Divorced","2001","Bavaria","no migration background","147","0.0717103113945993","0.0616308099689311","0.0817898128202675","4"
"Divorced","2001","Bavaria","direct migration background","28","","","","4"
"Divorced","2001","Brandenburg","indirect migration background","","","","","4"
"Divorced","2001","Mecklenburg-Western Pomerania","no migration background","43","0.129890857001726","0.100364519691335","0.159417194312117","4"
"Divorced","2001","Mecklenburg-Western Pomerania","direct migration background","2","","","","4"
"Divorced","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Divorced","2001","Saxony","no migration background","114","0.0807443427304349","0.0674364478874725","0.0940522375733973","4"
"Divorced","2001","Thuringia","direct migration background","2","","","","4"
"Divorced","2001","Thuringia","indirect migration background","","","","","4"
"Divorced","2001","Hesse","no migration background","58","0.0520483470328175","0.0389575197645654","0.0651391743010696","4"
"Divorced","2001","Hesse","direct migration background","14","","","","4"
"Divorced","2001","Hesse","indirect migration background","1","","","","4"
"Divorced","2001","Rhineland-Palatinate,Saarland","no migration background","80","0.0786453560067011","0.0627015872310109","0.0945891247823914","4"
"Divorced","2001","Rhineland-Palatinate,Saarland","direct migration background","9","","","","4"
"Divorced","2001","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","4"
"Divorced","2001","Baden-Württemberg","no migration background","92","0.0616985561838937","0.0504320377143555","0.0729650746534319","4"
"Divorced","2001","Saxony","direct migration background","","","","","4"
"Divorced","2001","Saxony","indirect migration background","","","","","4"
"Divorced","2001","Saxony-Anhalt","no migration background","59","0.0821640041513818","0.0647835096618592","0.0995444986409043","4"
"Divorced","2001","Saxony-Anhalt","direct migration background","","","","","4"
"Divorced","2001","Saxony-Anhalt","indirect migration background","1","","","","4"
"Divorced","2001","Thuringia","no migration background","76","0.0983171579659661","0.0793738183384586","0.117260497593474","4"
"Divorced","2001","Hamburg","indirect migration background","","","","","4"
"Divorced","2001","Lower Saxony","no migration background","103","0.0684168654156684","0.0559368760512285","0.0808968547801084","4"
"Divorced","2001","Lower Saxony","direct migration background","14","","","","4"
"Divorced","2001","Berlin","no migration background","93","0.149834612440262","0.123299955750757","0.176369269129767","4"
"Divorced","2001","Schleswig-Holstein","no migration background","27","","","","4"
"Divorced","2001","Schleswig-Holstein","direct migration background","2","","","","4"
"Divorced","2001","Schleswig-Holstein","indirect migration background","","","","","4"
"Divorced","2001","Hamburg","no migration background","21","","","","4"
"Divorced","2001","Hamburg","direct migration background","3","","","","4"
"Divorced","2001","Lower Saxony","indirect migration background","1","","","","4"
"Divorced","2001","Bremen","no migration background","10","","","","4"
"Divorced","2001","Bremen","direct migration background","","","","","4"
"Divorced","2001","Bremen","indirect migration background","1","","","","4"
"Divorced","2001","North Rhine-Westphalia","no migration background","227","0.0779546850272992","0.0692355698544236","0.0866738002001749","4"
"Divorced","2001","Bavaria","indirect migration background","4","","","","4"
"Divorced","2001","Berlin","direct migration background","9","","","","4"
"Divorced","2001","Berlin","indirect migration background","1","","","","4"
"Divorced","2001","Brandenburg","no migration background","67","0.0834128467930774","0.0657460979904688","0.101079595595686","4"
"Divorced","2001","Brandenburg","direct migration background","1","","","","4"
"Married","2001","North Rhine-Westphalia","direct migration background","626","0.736022959829128","0.705421109346075","0.76662481031218","1"
"Married","2001","North Rhine-Westphalia","indirect migration background","80","0.327097675103187","0.266466090859006","0.387729259347368","1"
"Married","2001","Hesse","no migration background","705","0.60891142444865","0.580151671337327","0.637671177559972","1"
"Married","2001","Hesse","direct migration background","231","0.710868920321509","0.65982207250208","0.761915768140938","1"
"Married","2001","Hesse","indirect migration background","24","","","","1"
"Married","2001","Rhineland-Palatinate,Saarland","no migration background","683","0.579246319472385","0.55000569557805","0.60848694336672","1"
"Married","2001","Rhineland-Palatinate,Saarland","direct migration background","170","0.722469531955242","0.66343351394248","0.781505549968003","1"
"Married","2001","Rhineland-Palatinate,Saarland","indirect migration background","9","","","","1"
"Married","2001","Baden-Württemberg","no migration background","1101","0.57984991379928","0.556737725503469","0.602962102095091","1"
"Married","2001","Baden-Württemberg","direct migration background","507","0.716424491956945","0.682115267716032","0.750733716197858","1"
"Married","2001","Baden-Württemberg","indirect migration background","56","0.279367881357162","0.216712262712695","0.342023500001628","1"
"Married","2001","Bavaria","no migration background","1561","0.552745229224503","0.533320880087122","0.572169578361884","1"
"Married","2001","Bavaria","direct migration background","307","0.63619892525961","0.590352406758306","0.682045443760915","1"
"Married","2001","Bavaria","indirect migration background","34","0.260023340879209","0.178786269750641","0.341260412007776","1"
"Married","2001","Berlin","no migration background","310","0.420576028331465","0.383875173846475","0.457276882816455","1"
"Married","2001","Berlin","direct migration background","34","0.536019823511351","0.417488325454695","0.654551321568008","1"
"Married","2001","Berlin","indirect migration background","6","","","","1"
"Married","2001","Brandenburg","no migration background","547","0.528073066272484","0.496176959973525","0.559969172571443","1"
"Married","2001","Brandenburg","direct migration background","11","","","","1"
"Married","2001","Brandenburg","indirect migration background","1","","","","1"
"Married","2001","Mecklenburg-Western Pomerania","no migration background","269","0.484172389454994","0.440280353950138","0.52806442495985","1"
"Married","2001","Mecklenburg-Western Pomerania","direct migration background","9","","","","1"
"Married","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Married","2001","Saxony","no migration background","969","0.561848737061694","0.53761296320681","0.586084510916579","1"
"Married","2001","Saxony","direct migration background","23","","","","1"
"Married","2001","Saxony","indirect migration background","1","","","","1"
"Married","2001","Saxony-Anhalt","no migration background","596","0.603591667905644","0.572633033710044","0.634550302101243","1"
"Married","2001","Saxony-Anhalt","direct migration background","24","","","","1"
"Married","2001","Saxony-Anhalt","indirect migration background","","","","","1"
"Married","2001","Thuringia","no migration background","548","0.519350784850782","0.487563056010514","0.55113851369105","1"
"Married","2001","Thuringia","direct migration background","10","","","","1"
"Married","2001","Thuringia","indirect migration background","","","","","1"
"Married","2001","Schleswig-Holstein","no migration background","378","0.606615518773485","0.566722011517717","0.646509026029253","1"
"Married","2001","Schleswig-Holstein","direct migration background","46","0.729817631963058","0.621026428340657","0.838608835585459","1"
"Married","2001","Schleswig-Holstein","indirect migration background","4","","","","1"
"Married","2001","Hamburg","no migration background","111","0.387750914687399","0.325455705596939","0.450046123777859","1"
"Married","2001","Hamburg","direct migration background","18","","","","1"
"Married","2001","Hamburg","indirect migration background","2","","","","1"
"Married","2001","Lower Saxony","no migration background","978","0.591829592053885","0.567533248710971","0.616125935396799","1"
"Married","2001","Lower Saxony","direct migration background","162","0.649548105113615","0.588021639547563","0.711074570679667","1"
"Married","2001","Lower Saxony","indirect migration background","20","","","","1"
"Married","2001","Bremen","no migration background","56","0.444693944568172","0.356874163961933","0.532513725174412","1"
"Married","2001","Bremen","direct migration background","21","","","","1"
"Married","2001","Bremen","indirect migration background","1","","","","1"
"Married","2001","North Rhine-Westphalia","no migration background","2264","0.569892437182428","0.553791166264333","0.585993708100524","1"
"Married, but separated","2001","North Rhine-Westphalia","direct migration background","30","0.0365873841738225","0.023552992257924","0.049621776089721","2"
"Married, but separated","2001","North Rhine-Westphalia","indirect migration background","4","","","","2"
"Married, but separated","2001","Hesse","no migration background","26","","","","2"
"Married, but separated","2001","Hesse","direct migration background","5","","","","2"
"Married, but separated","2001","Hesse","indirect migration background","1","","","","2"
"Married, but separated","2001","Rhineland-Palatinate,Saarland","no migration background","22","","","","2"
"Married, but separated","2001","Brandenburg","indirect migration background","","","","","2"
"Married, but separated","2001","Mecklenburg-Western Pomerania","no migration background","13","","","","2"
"Married, but separated","2001","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Married, but separated","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Married, but separated","2001","Saxony","no migration background","19","","","","2"
"Married, but separated","2001","Saxony","direct migration background","1","","","","2"
"Married, but separated","2001","Saxony","indirect migration background","","","","","2"
"Married, but separated","2001","Saxony-Anhalt","no migration background","13","","","","2"
"Married, but separated","2001","Saxony-Anhalt","direct migration background","","","","","2"
"Married, but separated","2001","Thuringia","direct migration background","","","","","2"
"Married, but separated","2001","Thuringia","indirect migration background","","","","","2"
"Married, but separated","2001","Saxony-Anhalt","indirect migration background","","","","","2"
"Married, but separated","2001","Thuringia","no migration background","26","","","","2"
"Married, but separated","2001","Schleswig-Holstein","no migration background","13","","","","2"
"Married, but separated","2001","Schleswig-Holstein","direct migration background","1","","","","2"
"Married, but separated","2001","Schleswig-Holstein","indirect migration background","","","","","2"
"Married, but separated","2001","Hamburg","no migration background","10","","","","2"
"Married, but separated","2001","Hamburg","direct migration background","","","","","2"
"Married, but separated","2001","Hamburg","indirect migration background","","","","","2"
"Married, but separated","2001","Lower Saxony","no migration background","25","","","","2"
"Married, but separated","2001","Lower Saxony","direct migration background","4","","","","2"
"Married, but separated","2001","Lower Saxony","indirect migration background","","","","","2"
"Married, but separated","2001","Bremen","no migration background","6","","","","2"
"Married, but separated","2001","Bremen","direct migration background","1","","","","2"
"Married, but separated","2001","Bremen","indirect migration background","","","","","2"
"Married, but separated","2001","North Rhine-Westphalia","no migration background","69","0.0189667878107753","0.0145305591932501","0.0234030164283006","2"
"Married, but separated","2001","Rhineland-Palatinate,Saarland","direct migration background","4","","","","2"
"Married, but separated","2001","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Married, but separated","2001","Baden-Württemberg","no migration background","30","0.0154906518282295","0.00970801645414276","0.0212732872023162","2"
"Married, but separated","2001","Baden-Württemberg","direct migration background","20","","","","2"
"Married, but separated","2001","Baden-Württemberg","indirect migration background","4","","","","2"
"Married, but separated","2001","Bavaria","no migration background","43","0.021346628338066","0.0157000471626443","0.0269932095134877","2"
"Married, but separated","2001","Bavaria","direct migration background","13","","","","2"
"Married, but separated","2001","Bavaria","indirect migration background","2","","","","2"
"Married, but separated","2001","Berlin","no migration background","32","0.0489019842769726","0.0328683649839125","0.0649356035700326","2"
"Married, but separated","2001","Berlin","direct migration background","5","","","","2"
"Married, but separated","2001","Berlin","indirect migration background","1","","","","2"
"Married, but separated","2001","Brandenburg","no migration background","18","","","","2"
"Married, but separated","2001","Brandenburg","direct migration background","","","","","2"
"Single","2001","Brandenburg","indirect migration background","2","","","","3"
"Single","2001","Mecklenburg-Western Pomerania","no migration background","124","0.21746476296275","0.181233804854356","0.253695721071144","3"
"Single","2001","Mecklenburg-Western Pomerania","direct migration background","3","","","","3"
"Single","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Single","2001","Saxony","no migration background","404","0.244210339465942","0.223224920226316","0.265195758705567","3"
"Single","2001","Saxony","direct migration background","5","","","","3"
"Single","2001","Saxony","indirect migration background","6","","","","3"
"Single","2001","Schleswig-Holstein","no migration background","108","0.19681149227807","0.164342349765231","0.229280634790908","3"
"Single","2001","Schleswig-Holstein","direct migration background","13","","","","3"
"Single","2001","Schleswig-Holstein","indirect migration background","5","","","","3"
"Single","2001","Hamburg","no migration background","72","0.353079370623551","0.2919744995701","0.414184241677001","3"
"Single","2001","Hamburg","direct migration background","4","","","","3"
"Single","2001","Hamburg","indirect migration background","8","","","","3"
"Single","2001","North Rhine-Westphalia","direct migration background","90","0.143716258858697","0.119361674010168","0.168070843707227","3"
"Single","2001","North Rhine-Westphalia","indirect migration background","136","0.588661972273719","0.525067906122915","0.652256038424522","3"
"Single","2001","Hesse","no migration background","239","0.216422974210718","0.192153349812984","0.240692598608453","3"
"Single","2001","Hesse","direct migration background","37","0.131284936509994","0.0932596143561706","0.169310258663817","3"
"Single","2001","Hesse","indirect migration background","49","0.578111428778646","0.467803333306378","0.688419524250914","3"
"Single","2001","Rhineland-Palatinate,Saarland","no migration background","206","0.195117155634725","0.171644885484687","0.218589425784764","3"
"Single","2001","Rhineland-Palatinate,Saarland","direct migration background","31","0.167671414771248","0.118418847407864","0.216923982134633","3"
"Single","2001","Rhineland-Palatinate,Saarland","indirect migration background","22","","","","3"
"Single","2001","Baden-Württemberg","no migration background","418","0.257526521483867","0.237051116828083","0.27800192613965","3"
"Single","2001","Baden-Württemberg","direct migration background","75","0.146088833745011","0.119204072488749","0.172973595001274","3"
"Single","2001","Baden-Württemberg","indirect migration background","133","0.678064616692576","0.612821473610114","0.743307759775038","3"
"Single","2001","Bavaria","no migration background","606","0.257193332678436","0.240117801088586","0.274268864268287","3"
"Single","2001","Bavaria","direct migration background","51","0.153483069075663","0.11913313015811","0.187833007993216","3"
"Single","2001","Bavaria","indirect migration background","70","0.651296878713777","0.563038388180919","0.739555369246635","3"
"Single","2001","Berlin","no migration background","221","0.305515372382336","0.27126987006593","0.339760874698742","3"
"Single","2001","Berlin","direct migration background","15","","","","3"
"Single","2001","Berlin","indirect migration background","22","","","","3"
"Single","2001","Brandenburg","no migration background","243","0.264786557573417","0.236595720894786","0.292977394252048","3"
"Single","2001","Brandenburg","direct migration background","1","","","","3"
"Single","2001","Saxony-Anhalt","no migration background","236","0.218375756765005","0.192227664451","0.24452384907901","3"
"Single","2001","Saxony-Anhalt","direct migration background","2","","","","3"
"Single","2001","Saxony-Anhalt","indirect migration background","5","","","","3"
"Single","2001","Thuringia","no migration background","239","0.243250435033667","0.215953248492159","0.270547621575176","3"
"Single","2001","Thuringia","direct migration background","3","","","","3"
"Single","2001","Thuringia","indirect migration background","3","","","","3"
"Single","2001","Lower Saxony","no migration background","350","0.236006197484962","0.215015424015698","0.256996970954225","3"
"Single","2001","Lower Saxony","direct migration background","40","0.153311111787099","0.106849866303772","0.199772357270426","3"
"Single","2001","Bremen","no migration background","37","0.285940344733165","0.206085641236381","0.36579504822995","3"
"Single","2001","Bremen","direct migration background","5","","","","3"
"Single","2001","Bremen","indirect migration background","4","","","","3"
"Single","2001","North Rhine-Westphalia","no migration background","807","0.227075823046266","0.213451056622744","0.240700589469788","3"
"Single","2001","Lower Saxony","indirect migration background","31","0.638785985367099","0.509464661478901","0.768107309255297","3"
"Widowed","2001","Brandenburg","indirect migration background","","","","","5"
"Widowed","2001","Mecklenburg-Western Pomerania","no migration background","49","0.147941262597789","0.116758625015102","0.179123900180476","5"
"Widowed","2001","Mecklenburg-Western Pomerania","direct migration background","2","","","","5"
"Widowed","2001","Thuringia","direct migration background","4","","","","5"
"Widowed","2001","Thuringia","indirect migration background","","","","","5"
"Widowed","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","5"
"Widowed","2001","Saxony","no migration background","104","0.0990403571998416","0.0844490594110699","0.113631654988613","5"
"Widowed","2001","Saxony","direct migration background","3","","","","5"
"Widowed","2001","Saxony","indirect migration background","1","","","","5"
"Widowed","2001","Saxony-Anhalt","no migration background","55","0.0827791652690864","0.0653395755168708","0.100218755021302","5"
"Widowed","2001","Saxony-Anhalt","direct migration background","7","","","","5"
"Widowed","2001","Saxony-Anhalt","indirect migration background","","","","","5"
"Widowed","2001","Thuringia","no migration background","60","0.103022042681313","0.0836813979045362","0.122362687458089","5"
"Widowed","2001","Schleswig-Holstein","no migration background","50","0.112840105354398","0.0870014718983076","0.138678738810489","5"
"Widowed","2001","Schleswig-Holstein","direct migration background","2","","","","5"
"Widowed","2001","Schleswig-Holstein","indirect migration background","","","","","5"
"Widowed","2001","Hamburg","no migration background","21","","","","5"
"Widowed","2001","Hamburg","direct migration background","1","","","","5"
"Widowed","2001","Hamburg","indirect migration background","","","","","5"
"Widowed","2001","Lower Saxony","no migration background","116","0.0902069784430677","0.076045350222987","0.104368606663148","5"
"Widowed","2001","Lower Saxony","direct migration background","11","","","","5"
"Widowed","2001","Lower Saxony","indirect migration background","1","","","","5"
"Widowed","2001","Bremen","no migration background","14","","","","5"
"Widowed","2001","Bremen","direct migration background","","","","","5"
"Widowed","2001","Bremen","indirect migration background","","","","","5"
"Widowed","2001","North Rhine-Westphalia","no migration background","265","0.106110266933231","0.0960942315705353","0.116126302295927","5"
"Widowed","2001","North Rhine-Westphalia","direct migration background","26","","","","5"
"Widowed","2001","North Rhine-Westphalia","indirect migration background","2","","","","5"
"Widowed","2001","Hesse","no migration background","78","0.101330253557314","0.0835458152614079","0.119114691853221","5"
"Widowed","2001","Hesse","direct migration background","16","","","","5"
"Widowed","2001","Hesse","indirect migration background","2","","","","5"
"Widowed","2001","Rhineland-Palatinate,Saarland","no migration background","104","0.124914385438398","0.105331687205313","0.144497083671484","5"
"Widowed","2001","Rhineland-Palatinate,Saarland","direct migration background","7","","","","5"
"Widowed","2001","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","5"
"Widowed","2001","Baden-Württemberg","no migration background","111","0.0854343567047302","0.0723454082257199","0.0985233051837406","5"
"Widowed","2001","Baden-Württemberg","direct migration background","26","","","","5"
"Widowed","2001","Baden-Württemberg","indirect migration background","","","","","5"
"Widowed","2001","Bavaria","no migration background","160","0.0970044983643955","0.085442172268803","0.108566824459988","5"
"Widowed","2001","Bavaria","direct migration background","24","","","","5"
"Widowed","2001","Bavaria","indirect migration background","2","","","","5"
"Widowed","2001","Berlin","no migration background","39","0.0751720025689643","0.0555693775170175","0.0947746276209111","5"
"Widowed","2001","Berlin","direct migration background","5","","","","5"
"Widowed","2001","Berlin","indirect migration background","","","","","5"
"Widowed","2001","Brandenburg","no migration background","66","0.100441047997611","0.0812356322943938","0.119646463700828","5"
"Widowed","2001","Brandenburg","direct migration background","4","","","","5"
"Divorced","2002","North Rhine-Westphalia","direct migration background","27","","","","4"
"Divorced","2002","North Rhine-Westphalia","indirect migration background","8","","","","4"
"Divorced","2002","Hesse","no migration background","74","0.0675973483665144","0.0538332032048282","0.0813614935282006","4"
"Divorced","2002","Hesse","direct migration background","11","","","","4"
"Divorced","2002","Hesse","indirect migration background","3","","","","4"
"Divorced","2002","Rhineland-Palatinate,Saarland","no migration background","83","0.0793536183038412","0.0635662882633099","0.0951409483443724","4"
"Divorced","2002","Rhineland-Palatinate,Saarland","direct migration background","7","","","","4"
"Divorced","2002","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","4"
"Divorced","2002","Baden-Württemberg","no migration background","96","0.0585865766282983","0.0482185994395162","0.0689545538170805","4"
"Divorced","2002","Baden-Württemberg","direct migration background","38","0.0680069669275737","0.0483479927496528","0.0876659411054947","4"
"Divorced","2002","Baden-Württemberg","indirect migration background","5","","","","4"
"Divorced","2002","Bavaria","no migration background","163","0.0791228762479639","0.0690433721734097","0.0892023803225181","4"
"Divorced","2002","Bavaria","direct migration background","28","","","","4"
"Divorced","2002","Brandenburg","indirect migration background","","","","","4"
"Divorced","2002","Mecklenburg-Western Pomerania","no migration background","48","0.13603582246045","0.105986298245044","0.166085346675857","4"
"Divorced","2002","Mecklenburg-Western Pomerania","direct migration background","2","","","","4"
"Divorced","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Divorced","2002","Saxony","no migration background","109","0.0821184461807402","0.068749281700582","0.0954876106608983","4"
"Divorced","2002","Saxony","direct migration background","","","","","4"
"Divorced","2002","Saxony","indirect migration background","","","","","4"
"Divorced","2002","Saxony-Anhalt","no migration background","58","0.0816996186926098","0.0640862416831476","0.0993129957020721","4"
"Divorced","2002","Saxony-Anhalt","direct migration background","","","","","4"
"Divorced","2002","Saxony-Anhalt","indirect migration background","1","","","","4"
"Divorced","2002","Thuringia","no migration background","73","0.0984510050849725","0.0794561086225482","0.117445901547397","4"
"Divorced","2002","Thuringia","direct migration background","2","","","","4"
"Divorced","2002","Thuringia","indirect migration background","","","","","4"
"Divorced","2002","Schleswig-Holstein","indirect migration background","","","","","4"
"Divorced","2002","Hamburg","no migration background","23","","","","4"
"Divorced","2002","Schleswig-Holstein","no migration background","36","0.0672729615165933","0.047850904773769","0.0866950182594176","4"
"Divorced","2002","Schleswig-Holstein","direct migration background","3","","","","4"
"Divorced","2002","Hamburg","direct migration background","1","","","","4"
"Divorced","2002","Hamburg","indirect migration background","","","","","4"
"Divorced","2002","Lower Saxony","no migration background","108","0.0731188159939035","0.0607871197393005","0.0854505122485066","4"
"Divorced","2002","Lower Saxony","direct migration background","14","","","","4"
"Divorced","2002","Lower Saxony","indirect migration background","1","","","","4"
"Divorced","2002","Bremen","no migration background","12","","","","4"
"Divorced","2002","Bremen","direct migration background","","","","","4"
"Divorced","2002","Bremen","indirect migration background","1","","","","4"
"Divorced","2002","North Rhine-Westphalia","no migration background","238","0.0781982155203393","0.0697448542229304","0.0866515768177482","4"
"Divorced","2002","Bavaria","indirect migration background","2","","","","4"
"Divorced","2002","Berlin","no migration background","98","0.162319681252268","0.135441264161913","0.189198098342623","4"
"Divorced","2002","Berlin","direct migration background","7","","","","4"
"Divorced","2002","Berlin","indirect migration background","1","","","","4"
"Divorced","2002","Brandenburg","no migration background","73","0.0893194257456634","0.0712309320559209","0.107407919435406","4"
"Divorced","2002","Brandenburg","direct migration background","","","","","4"
"Married","2002","North Rhine-Westphalia","direct migration background","585","0.706791834817958","0.674574901291083","0.739008768344833","1"
"Married","2002","North Rhine-Westphalia","indirect migration background","80","0.338102292485727","0.277097831068593","0.399106753902861","1"
"Married","2002","Hesse","no migration background","818","0.597604469814963","0.570719091211657","0.624489848418268","1"
"Married","2002","Hesse","direct migration background","227","0.728633017565643","0.6774551697734","0.779810865357886","1"
"Married","2002","Hesse","indirect migration background","23","","","","1"
"Married","2002","Rhineland-Palatinate,Saarland","no migration background","705","0.573468327196258","0.544580873850536","0.602355780541979","1"
"Married","2002","Rhineland-Palatinate,Saarland","direct migration background","160","0.671421672306392","0.608491584240518","0.734351760372265","1"
"Married","2002","Rhineland-Palatinate,Saarland","indirect migration background","10","","","","1"
"Married","2002","Baden-Württemberg","no migration background","1278","0.597147131513748","0.575494101180861","0.618800161846636","1"
"Married","2002","Baden-Württemberg","direct migration background","476","0.715840541625781","0.680622352612222","0.751058730639341","1"
"Married","2002","Baden-Württemberg","indirect migration background","67","0.292050961412005","0.229957653160405","0.354144269663605","1"
"Married","2002","Bavaria","no migration background","1751","0.55540546540813","0.536849890111005","0.573961040705256","1"
"Married","2002","Bavaria","direct migration background","288","0.637904845693482","0.590981942471214","0.684827748915751","1"
"Married","2002","Bavaria","indirect migration background","33","0.24163815767718","0.160145936955635","0.323130378398726","1"
"Married","2002","Berlin","no migration background","341","0.390136599617774","0.354581362849703","0.425691836385844","1"
"Married","2002","Berlin","direct migration background","36","0.563679909492305","0.448324543864821","0.679035275119788","1"
"Married","2002","Berlin","indirect migration background","5","","","","1"
"Married","2002","Brandenburg","no migration background","550","0.506305915996602","0.474596965517072","0.538014866476132","1"
"Married","2002","Brandenburg","direct migration background","8","","","","1"
"Married","2002","Brandenburg","indirect migration background","2","","","","1"
"Married","2002","Mecklenburg-Western Pomerania","no migration background","276","0.493136360768038","0.44931436319143","0.536958358344645","1"
"Married","2002","Mecklenburg-Western Pomerania","direct migration background","10","","","","1"
"Married","2002","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Married","2002","Saxony","no migration background","959","0.547390627945223","0.523152390606588","0.571628865283858","1"
"Married","2002","Saxony","direct migration background","24","","","","1"
"Married","2002","Saxony","indirect migration background","1","","","","1"
"Married","2002","Saxony-Anhalt","no migration background","574","0.585231635381104","0.553550047276643","0.616913223485566","1"
"Married","2002","Saxony-Anhalt","direct migration background","20","","","","1"
"Married","2002","Saxony-Anhalt","indirect migration background","","","","","1"
"Married","2002","Thuringia","no migration background","536","0.507412010319011","0.475536696630261","0.539287324007761","1"
"Married","2002","Thuringia","direct migration background","10","","","","1"
"Married","2002","Thuringia","indirect migration background","","","","","1"
"Married","2002","Schleswig-Holstein","indirect migration background","4","","","","1"
"Married","2002","Hamburg","no migration background","158","0.400396725380837","0.344388516762396","0.456404933999278","1"
"Married","2002","Hamburg","direct migration background","18","","","","1"
"Married","2002","Hamburg","indirect migration background","2","","","","1"
"Married","2002","Lower Saxony","no migration background","1080","0.585361032338411","0.562024131969489","0.608697932707332","1"
"Married","2002","Lower Saxony","direct migration background","150","0.655695793174218","0.591432821150708","0.719958765197728","1"
"Married","2002","Lower Saxony","indirect migration background","21","","","","1"
"Married","2002","Bremen","no migration background","84","0.539955272444716","0.459110752764463","0.62079979212497","1"
"Married","2002","Schleswig-Holstein","no migration background","414","0.579345708684922","0.54106947291676","0.617621944453084","1"
"Married","2002","Schleswig-Holstein","direct migration background","50","0.691335043487045","0.583120154135458","0.799549932838633","1"
"Married","2002","Bremen","direct migration background","16","","","","1"
