"erwst","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Full-time","2001","Other degree","no migration background","14","","",""
"Full-time","2001","Other degree","direct migration background","553","0.435514674444025","0.408071961208737","0.462957387679313"
"Full-time","2001","Other degree","indirect migration background","4","","",""
"Full-time","2001","no degree/no degree yet","no migration background","23","","",""
"Full-time","2001","no degree/no degree yet","direct migration background","59","0.211325399317924","0.16324888385462","0.259401914781228"
"Full-time","2001","no degree/no degree yet","indirect migration background","2","","",""
"Part-time","2001","lower secondary degree","no migration background","593","0.0723999316603462","0.0666119920198176","0.0781878713008748"
"Part-time","2001","lower secondary degree","direct migration background","58","0.0776229366000738","0.0589877055368769","0.0962581676632708"
"Part-time","2001","lower secondary degree","indirect migration background","20","","",""
"Part-time","2001","secondary school degree","no migration background","743","0.116792256263475","0.108632915182994","0.124951597343957"
"Part-time","2001","secondary school degree","direct migration background","23","","",""
"Part-time","2001","secondary school degree","indirect migration background","13","","",""
"Part-time","2001","college entrance qualification","no migration background","413","0.106591216209321","0.0970172245471929","0.11616520787145"
"Part-time","2001","college entrance qualification","direct migration background","44","0.145278092607611","0.105601053169915","0.184955132045307"
"Part-time","2001","college entrance qualification","indirect migration background","5","","",""
"Part-time","2001","Other degree","no migration background","5","","",""
"Part-time","2001","Other degree","direct migration background","118","0.0939345818531276","0.0777875815476047","0.110081582158651"
"Part-time","2001","Other degree","indirect migration background","","","",""
"Part-time","2001","no degree/no degree yet","no migration background","10","","",""
"Part-time","2001","no degree/no degree yet","direct migration background","16","","",""
"Part-time","2001","no degree/no degree yet","indirect migration background","1","","",""
"Non-working","2001","lower secondary degree","no migration background","4389","0.584921569253558","0.573916610209149","0.595926528297967"
"Non-working","2001","lower secondary degree","direct migration background","348","0.479729986644773","0.444936469605105","0.51452350368444"
"Non-working","2001","lower secondary degree","indirect migration background","97","0.291574435659212","0.239711282503975","0.343437588814449"
"Non-working","2001","secondary school degree","no migration background","1737","0.321194387675061","0.309331967144313","0.33305680820581"
"Non-working","2001","secondary school degree","direct migration background","111","0.390988157728103","0.334533235523077","0.447443079933129"
"Non-working","2001","secondary school degree","indirect migration background","63","0.337165462981674","0.273226947408986","0.401103978554363"
"Non-working","2001","college entrance qualification","no migration background","1161","0.304002190711196","0.289731351267494","0.318273030154898"
"Non-working","2001","college entrance qualification","direct migration background","112","0.408994448172515","0.353636337005026","0.464352559340004"
"Non-working","2001","college entrance qualification","indirect migration background","64","0.371492977070223","0.297986701493936","0.44499925264651"
"Non-working","2001","Other degree","no migration background","71","0.706979986548507","0.618651618395484","0.795308354701531"
"Non-working","2001","Other degree","direct migration background","530","0.424092717483833","0.396739651359589","0.451445783608078"
"Non-working","2001","Other degree","indirect migration background","15","","",""
"Non-working","2001","no degree/no degree yet","no migration background","417","0.766958154990874","0.730725510200238","0.80319079978151"
"Non-working","2001","no degree/no degree yet","direct migration background","194","0.721173922713967","0.668366507777404","0.773981337650529"
"Non-working","2001","no degree/no degree yet","indirect migration background","66","0.829618159527467","0.745091817974199","0.914144501080736"
"Other","2001","lower secondary degree","no migration background","374","0.0437609286234042","0.0391921403090841","0.0483297169377244"
"Other","2001","lower secondary degree","direct migration background","46","0.0702954420225983","0.0524912789527077","0.0880996050924889"
"Other","2001","lower secondary degree","indirect migration background","44","0.159609177892521","0.117815877952334","0.201402477832708"
"Other","2001","secondary school degree","no migration background","418","0.064389286465762","0.0581537901195362","0.0706247828119877"
"Other","2001","secondary school degree","direct migration background","36","0.145704911785614","0.104887243355774","0.186522580215455"
"Other","2001","secondary school degree","indirect migration background","46","0.199066091322832","0.14506091001006","0.253071272635603"
"Other","2001","college entrance qualification","no migration background","293","0.0739356925714375","0.0658175836734975","0.0820538014693775"
"Other","2001","college entrance qualification","direct migration background","16","","",""
"Other","2001","college entrance qualification","indirect migration background","25","","",""
"Other","2001","Other degree","no migration background","12","","",""
"Other","2001","Other degree","direct migration background","53","0.0464580262190142","0.0348087321743964","0.058107320263632"
"Other","2001","Other degree","indirect migration background","1","","",""
"Other","2001","no degree/no degree yet","no migration background","73","0.151019437468308","0.120331864347665","0.181707010588951"
"Other","2001","no degree/no degree yet","direct migration background","8","","",""
"Other","2001","no degree/no degree yet","indirect migration background","7","","",""
"Full-time","2002","lower secondary degree","no migration background","2173","0.285758112209265","0.275461343816952","0.296054880601577"
"Full-time","2002","lower secondary degree","direct migration background","306","0.394165967058828","0.358643977630676","0.429687956486981"
"Full-time","2002","lower secondary degree","indirect migration background","110","0.382098994408719","0.322808422923961","0.441389565893477"
"Full-time","2002","secondary school degree","no migration background","3101","0.475495579248646","0.463085749922698","0.487905408574595"
"Full-time","2002","secondary school degree","direct migration background","112","0.366079289997144","0.30965395765558","0.422504622338708"
"Full-time","2002","secondary school degree","indirect migration background","98","0.427656904247295","0.361216195384971","0.49409761310962"
"Full-time","2002","college entrance qualification","no migration background","2802","0.510832027698841","0.497142250805038","0.524521804592643"
"Full-time","2002","college entrance qualification","direct migration background","137","0.371807690638464","0.317746650756345","0.425868730520583"
"Full-time","2002","college entrance qualification","indirect migration background","87","0.522035251611069","0.450441497366569","0.593629005855569"
"Full-time","2002","Other degree","no migration background","18","","",""
"Full-time","2002","Other degree","direct migration background","519","0.428534097447116","0.400593066870708","0.456475128023525"
"Full-time","2002","Other degree","indirect migration background","3","","",""
"Full-time","2002","no degree/no degree yet","no migration background","20","","",""
"Full-time","2002","no degree/no degree yet","direct migration background","49","0.166827058605029","0.12150994484646","0.212144172363597"
"Full-time","2002","no degree/no degree yet","indirect migration background","","","",""
"Part-time","2002","lower secondary degree","no migration background","581","0.073959253051884","0.067994529662174","0.0799239764415941"
"Part-time","2002","lower secondary degree","direct migration background","52","0.0708877033318205","0.0522324804302962","0.0895429262333448"
"Part-time","2002","lower secondary degree","indirect migration background","20","","",""
"Part-time","2002","secondary school degree","no migration background","822","0.117987741202545","0.10997144521347","0.126004037191621"
"Part-time","2002","secondary school degree","direct migration background","25","","",""
"Part-time","2002","secondary school degree","indirect migration background","20","","",""
"Part-time","2002","college entrance qualification","no migration background","565","0.0992187614387906","0.0910315714098303","0.107405951467751"
"Part-time","2002","college entrance qualification","direct migration background","40","0.0941366885055999","0.0614711594110949","0.126802217600105"
"Part-time","2002","college entrance qualification","indirect migration background","13","","",""
"Part-time","2002","Other degree","no migration background","6","","",""
"Part-time","2002","Other degree","direct migration background","109","0.101804621382874","0.0847310756491132","0.118878167116634"
"Part-time","2002","Other degree","indirect migration background","1","","",""
"Part-time","2002","no degree/no degree yet","no migration background","17","","",""
"Part-time","2002","no degree/no degree yet","direct migration background","14","","",""
"Part-time","2002","no degree/no degree yet","indirect migration background","1","","",""
"Non-working","2002","lower secondary degree","no migration background","4277","0.597711183085659","0.586534995756613","0.608887370414705"
"Non-working","2002","lower secondary degree","direct migration background","325","0.459993859397827","0.423764867310224","0.496222851485429"
"Non-working","2002","lower secondary degree","indirect migration background","86","0.344457123921974","0.286473363843157","0.40244088400079"
"Non-working","2002","secondary school degree","no migration background","1860","0.334477817926761","0.322753626018351","0.346202009835171"
"Non-working","2002","secondary school degree","direct migration background","117","0.428219278659183","0.370260805337792","0.486177751980573"
"Non-working","2002","secondary school degree","indirect migration background","60","0.292182653383091","0.231110096240186","0.353255210525995"
"Non-working","2002","college entrance qualification","no migration background","1411","0.316931207443939","0.304189048191496","0.329673366696382"
"Non-working","2002","college entrance qualification","direct migration background","104","0.443019605657034","0.387453452641174","0.498585758672894"
"Non-working","2002","college entrance qualification","indirect migration background","62","0.284444377783869","0.219782596540123","0.349106159027614"
"Non-working","2002","Other degree","no migration background","70","0.701769724108331","0.615087632679095","0.788451815537567"
"Non-working","2002","Other degree","direct migration background","527","0.422064828849283","0.394178990098868","0.449950667599697"
"Non-working","2002","Other degree","indirect migration background","10","","",""
"Non-working","2002","no degree/no degree yet","no migration background","469","0.819452344261294","0.787792094289366","0.851112594233223"
"Non-working","2002","no degree/no degree yet","direct migration background","189","0.754390278112752","0.702068531265062","0.806712024960441"
"Non-working","2002","no degree/no degree yet","indirect migration background","80","0.862363131233324","0.790787436841765","0.933938825624883"
"Other","2002","lower secondary degree","no migration background","364","0.0425714516531924","0.0379700365024313","0.0471728668039535"
"Other","2002","lower secondary degree","direct migration background","44","0.0749524702115244","0.055811855348543","0.0940930850745059"
"Other","2002","lower secondary degree","indirect migration background","42","0.167888579386496","0.122280733915292","0.2134964248577"
"Other","2002","secondary school degree","no migration background","438","0.072038861622047","0.0656139626128771","0.0784637606312168"
"Other","2002","secondary school degree","direct migration background","26","","",""
"Other","2002","secondary school degree","indirect migration background","35","0.212774898334871","0.157812211873746","0.267737584795997"
"Other","2002","college entrance qualification","no migration background","344","0.0730180034184301","0.0658931008388321","0.0801429059980281"
"Other","2002","college entrance qualification","direct migration background","26","","",""
"Other","2002","college entrance qualification","indirect migration background","25","","",""
"Other","2002","Other degree","no migration background","13","","",""
"Other","2002","Other degree","direct migration background","50","0.0475964523207275","0.0355751266909521","0.0596177779505028"
"Other","2002","Other degree","indirect migration background","3","","",""
"Other","2002","no degree/no degree yet","no migration background","61","0.0946880537447416","0.0705888173281931","0.11878729016129"
"Other","2002","no degree/no degree yet","direct migration background","8","","",""
"Other","2002","no degree/no degree yet","indirect migration background","8","","",""
"Full-time","2003","lower secondary degree","no migration background","1990","0.278703773715281","0.268208679005803","0.28919886842476"
"Full-time","2003","lower secondary degree","direct migration background","278","0.370427724138101","0.334368778879901","0.406486669396302"
"Full-time","2003","lower secondary degree","indirect migration background","98","0.35083600399312","0.291914054025384","0.409757953960857"
"Full-time","2003","secondary school degree","no migration background","2884","0.464111076723244","0.451494298983899","0.476727854462589"
"Full-time","2003","secondary school degree","direct migration background","105","0.392150324049719","0.332690640592165","0.451610007507272"
"Full-time","2003","secondary school degree","indirect migration background","93","0.430066556907173","0.363106108932563","0.497027004881783"
"Full-time","2003","college entrance qualification","no migration background","2624","0.498627183837587","0.484716633223412","0.512537734451762"
"Full-time","2003","college entrance qualification","direct migration background","122","0.347715118888172","0.293183960382239","0.402246277394106"
"Full-time","2003","college entrance qualification","indirect migration background","92","0.539759810753093","0.469075349920453","0.610444271585733"
"Full-time","2003","Other degree","no migration background","18","","",""
"Full-time","2003","Other degree","direct migration background","446","0.388228069674846","0.359750031402061","0.416706107947631"
"Full-time","2003","Other degree","indirect migration background","3","","",""
"Full-time","2003","no degree/no degree yet","no migration background","18","","",""
"Full-time","2003","no degree/no degree yet","direct migration background","42","0.157928256658868","0.11130327996641","0.204553233351326"
"Full-time","2003","no degree/no degree yet","indirect migration background","3","","",""
"Part-time","2003","lower secondary degree","no migration background","512","0.0668472036367949","0.0610009707635629","0.0726934365100268"
"Part-time","2003","lower secondary degree","direct migration background","56","0.0610508569560846","0.0431734141534884","0.0789282997586809"
"Part-time","2003","lower secondary degree","indirect migration background","25","","",""
"Part-time","2003","secondary school degree","no migration background","847","0.126833759474643","0.118414653110068","0.135252865839218"
"Part-time","2003","secondary school degree","direct migration background","29","","",""
"Part-time","2003","secondary school degree","indirect migration background","25","","",""
"Part-time","2003","college entrance qualification","no migration background","579","0.104809346946056","0.0962874999911829","0.113331193900929"
"Part-time","2003","college entrance qualification","direct migration background","45","0.12138569739436","0.0839921063470658","0.158779288441653"
"Part-time","2003","college entrance qualification","indirect migration background","11","","",""
"Part-time","2003","Other degree","no migration background","4","","",""
"Part-time","2003","Other degree","direct migration background","117","0.120826690010446","0.101781271667729","0.139872108353162"
"Part-time","2003","Other degree","indirect migration background","2","","",""
"Part-time","2003","no degree/no degree yet","no migration background","10","","",""
"Part-time","2003","no degree/no degree yet","direct migration background","9","","",""
"Part-time","2003","no degree/no degree yet","indirect migration background","","","",""
"Non-working","2003","lower secondary degree","no migration background","4148","0.608822345695149","0.597399076309272","0.620245615081025"
"Non-working","2003","lower secondary degree","direct migration background","328","0.523679548314193","0.48638709958479","0.560971997043596"
"Non-working","2003","lower secondary degree","indirect migration background","88","0.374303841819899","0.314553319352742","0.434054364287056"
"Non-working","2003","secondary school degree","no migration background","1849","0.342963474553239","0.330954144320054","0.354972804786424"
"Non-working","2003","secondary school degree","direct migration background","111","0.429575976947186","0.369289888574497","0.489862065319875"
"Non-working","2003","secondary school degree","indirect migration background","58","0.327167014772165","0.263710409285254","0.390623620259076"
"Non-working","2003","college entrance qualification","no migration background","1425","0.322450089593067","0.309446062954006","0.335454116232129"
"Non-working","2003","college entrance qualification","direct migration background","99","0.444337497167842","0.387442208079883","0.501232786255801"
"Non-working","2003","college entrance qualification","indirect migration background","66","0.285069864515797","0.22104644534878","0.349093283682814"
"Non-working","2003","Other degree","no migration background","74","0.719213308089038","0.634460649415055","0.803965966763022"
"Non-working","2003","Other degree","direct migration background","509","0.434312976185918","0.405348789320049","0.463277163051788"
"Non-working","2003","Other degree","indirect migration background","11","","",""
"Non-working","2003","no degree/no degree yet","no migration background","510","0.837839825515621","0.807996179191237","0.867683471840004"
"Non-working","2003","no degree/no degree yet","direct migration background","174","0.758139894096446","0.703391554259956","0.812888233932936"
"Non-working","2003","no degree/no degree yet","indirect migration background","66","0.740858529816412","0.644843504798518","0.836873554834305"
"Other","2003","lower secondary degree","no migration background","361","0.0456266769527749","0.0407421031829439","0.0505112507226059"
"Other","2003","lower secondary degree","direct migration background","27","","",""
"Other","2003","lower secondary degree","indirect migration background","41","0.171219428767442","0.124709666108786","0.217729191426098"
"Other","2003","secondary school degree","no migration background","422","0.0660916892488736","0.0598063946023495","0.0723769838953978"
"Other","2003","secondary school degree","direct migration background","14","","",""
"Other","2003","secondary school degree","indirect migration background","34","0.170919454520059","0.120006001210966","0.221832907829153"
"Other","2003","college entrance qualification","no migration background","335","0.0741133796232891","0.066825466842463","0.0814012924041152"
"Other","2003","college entrance qualification","direct migration background","27","","",""
"Other","2003","college entrance qualification","indirect migration background","22","","",""
"Other","2003","Other degree","no migration background","12","","",""
"Other","2003","Other degree","direct migration background","53","0.0566322641287901","0.0431257181406068","0.0701388101169733"
"Other","2003","Other degree","indirect migration background","2","","",""
"Other","2003","no degree/no degree yet","no migration background","48","0.0782609488129572","0.0565151266915852","0.100006770934329"
"Other","2003","no degree/no degree yet","direct migration background","10","","",""
"Other","2003","no degree/no degree yet","indirect migration background","11","","",""
"Full-time","2004","lower secondary degree","no migration background","1845","0.267296184307093","0.256685205147377","0.277907163466809"
"Full-time","2004","lower secondary degree","direct migration background","272","0.377835907455312","0.34090217644231","0.414769638468315"
"Full-time","2004","lower secondary degree","indirect migration background","92","0.308198587015722","0.251188216355542","0.365208957675903"
"Full-time","2004","secondary school degree","no migration background","2781","0.46212884928075","0.44934859921507","0.47490909934643"
"Full-time","2004","secondary school degree","direct migration background","100","0.418525546339053","0.357617576180909","0.479433516497198"
"Full-time","2004","secondary school degree","indirect migration background","87","0.426985752450882","0.359602445570225","0.49436905933154"
"Full-time","2004","college entrance qualification","no migration background","2580","0.497711172938959","0.483731533543564","0.511690812334353"
"Full-time","2004","college entrance qualification","direct migration background","123","0.371838850035981","0.315729068324673","0.42794863174729"
"Full-time","2004","college entrance qualification","indirect migration background","86","0.428220166407553","0.358410202827431","0.498030129987675"
"Full-time","2004","Other degree","no migration background","21","","",""
"Full-time","2004","Other degree","direct migration background","413","0.388510359568333","0.359292049593167","0.417728669543498"
"Full-time","2004","Other degree","indirect migration background","4","","",""
"Full-time","2004","no degree/no degree yet","no migration background","19","","",""
"Full-time","2004","no degree/no degree yet","direct migration background","38","0.151375981717823","0.105936299390093","0.196815664045554"
"Full-time","2004","no degree/no degree yet","indirect migration background","4","","",""
"Part-time","2004","lower secondary degree","no migration background","508","0.0700916828738178","0.0639703194378844","0.0762130463097512"
"Part-time","2004","lower secondary degree","direct migration background","48","0.0646887666137079","0.0459512682955406","0.0834262649318752"
"Part-time","2004","lower secondary degree","indirect migration background","27","","",""
"Part-time","2004","secondary school degree","no migration background","792","0.1199327283761","0.111604637077059","0.12826081967514"
"Part-time","2004","secondary school degree","direct migration background","26","","",""
"Part-time","2004","secondary school degree","indirect migration background","24","","",""
"Part-time","2004","college entrance qualification","no migration background","566","0.101509179677612","0.0930653396616414","0.109953019693583"
"Part-time","2004","college entrance qualification","direct migration background","40","0.150399816643325","0.108899002828085","0.191900630458566"
"Part-time","2004","college entrance qualification","indirect migration background","14","","",""
"Part-time","2004","Other degree","no migration background","5","","",""
"Part-time","2004","Other degree","direct migration background","106","0.100544998938672","0.0825177607998772","0.118572237077466"
"Part-time","2004","Other degree","indirect migration background","3","","",""
"Part-time","2004","no degree/no degree yet","no migration background","10","","",""
"Part-time","2004","no degree/no degree yet","direct migration background","10","","",""
"Part-time","2004","no degree/no degree yet","indirect migration background","","","",""
"Non-working","2004","lower secondary degree","no migration background","3982","0.613010538852464","0.601332271997982","0.624688805706947"
"Non-working","2004","lower secondary degree","direct migration background","313","0.517784250261665","0.479720269097689","0.55584823142564"
"Non-working","2004","lower secondary degree","indirect migration background","89","0.384571755285785","0.324506237540341","0.444637273031229"
"Non-working","2004","secondary school degree","no migration background","1820","0.346524539568554","0.334326211065767","0.358722868071342"
"Non-working","2004","secondary school degree","direct migration background","110","0.436985537148038","0.375744698703123","0.498226375592954"
"Non-working","2004","secondary school degree","indirect migration background","65","0.288190578520234","0.226490648180318","0.34989050886015"
"Non-working","2004","college entrance qualification","no migration background","1412","0.324197567708258","0.311110412098423","0.337284723318093"
"Non-working","2004","college entrance qualification","direct migration background","102","0.411457591138885","0.354325899715026","0.468589282562745"
"Non-working","2004","college entrance qualification","indirect migration background","66","0.31177823574404","0.246426589014145","0.377129882473935"
"Non-working","2004","Other degree","no migration background","73","0.6559939731074","0.568406535802756","0.743581410412044"
"Non-working","2004","Other degree","direct migration background","503","0.467184586660023","0.437276276120437","0.497092897199609"
"Non-working","2004","Other degree","indirect migration background","9","","",""
"Non-working","2004","no degree/no degree yet","no migration background","511","0.859241963287141","0.83096359381012","0.887520332764163"
"Non-working","2004","no degree/no degree yet","direct migration background","181","0.759099639067688","0.704884914171994","0.813314363963382"
"Non-working","2004","no degree/no degree yet","indirect migration background","85","0.919647844288178","0.863796074435285","0.97549961414107"
"Other","2004","lower secondary degree","no migration background","347","0.0496015939666249","0.0443956975631503","0.0548074903700996"
"Other","2004","lower secondary degree","direct migration background","29","","",""
"Other","2004","lower secondary degree","indirect migration background","44","0.160090550764442","0.114816755390488","0.205364346138395"
"Other","2004","secondary school degree","no migration background","453","0.0714138827745963","0.0648127099683486","0.0780150555808441"
"Other","2004","secondary school degree","direct migration background","16","","",""
"Other","2004","secondary school degree","indirect migration background","31","0.204920190157608","0.149933110385652","0.259907269929565"
"Other","2004","college entrance qualification","no migration background","356","0.0765820796751714","0.0691468696255462","0.0840172897247967"
"Other","2004","college entrance qualification","direct migration background","20","","",""
"Other","2004","college entrance qualification","indirect migration background","27","","",""
"Other","2004","Other degree","no migration background","14","","",""
"Other","2004","Other degree","direct migration background","47","0.0437600548329727","0.0314974817712537","0.0560226278946916"
"Other","2004","Other degree","indirect migration background","2","","",""
"Other","2004","no degree/no degree yet","no migration background","41","0.0675343348869799","0.0471292332163557","0.0879394365576042"
"Other","2004","no degree/no degree yet","direct migration background","10","","",""
"Other","2004","no degree/no degree yet","indirect migration background","2","","",""
"Full-time","2005","lower secondary degree","no migration background","1656","0.268254650419352","0.257291649534684","0.279217651304021"
"Full-time","2005","lower secondary degree","direct migration background","229","0.350584351138","0.312404862791738","0.388763839484261"
"Full-time","2005","lower secondary degree","indirect migration background","95","0.325611721268188","0.267983362072669","0.383240080463708"
"Full-time","2005","secondary school degree","no migration background","2653","0.465616358265597","0.452547130383236","0.478685586147958"
"Full-time","2005","secondary school degree","direct migration background","91","0.361075178474966","0.300560029678213","0.421590327271718"
"Full-time","2005","secondary school degree","indirect migration background","98","0.503398653989912","0.434618991045166","0.572178316934659"
"Full-time","2005","college entrance qualification","no migration background","2441","0.491564923015797","0.477338885625408","0.505790960406186"
"Full-time","2005","college entrance qualification","direct migration background","115","0.395582394529555","0.336930844933884","0.454233944125226"
"Full-time","2005","college entrance qualification","indirect migration background","91","0.444672518355502","0.375280470234107","0.514064566476896"
"Full-time","2005","Other degree","no migration background","29","","",""
"Full-time","2005","Other degree","direct migration background","367","0.357764915436678","0.328070352316154","0.387459478557202"
"Full-time","2005","Other degree","indirect migration background","3","","",""
"Full-time","2005","no degree/no degree yet","no migration background","18","","",""
"Full-time","2005","no degree/no degree yet","direct migration background","27","","",""
"Full-time","2005","no degree/no degree yet","indirect migration background","3","","",""
"Part-time","2005","lower secondary degree","no migration background","470","0.0724621347867776","0.0660471265239619","0.0788771430495933"
"Part-time","2005","lower secondary degree","direct migration background","51","0.0686686060367666","0.0484335830136692","0.088903629059864"
"Part-time","2005","lower secondary degree","indirect migration background","24","","",""
"Part-time","2005","secondary school degree","no migration background","770","0.120334972362649","0.111810572124482","0.128859372600817"
"Part-time","2005","secondary school degree","direct migration background","26","","",""
"Part-time","2005","secondary school degree","indirect migration background","19","","",""
"Part-time","2005","college entrance qualification","no migration background","555","0.108853846706435","0.0999910230209621","0.117716670391908"
"Part-time","2005","college entrance qualification","direct migration background","35","0.135973870534503","0.0948604482909194","0.177087292778087"
"Part-time","2005","college entrance qualification","indirect migration background","13","","",""
"Part-time","2005","Other degree","no migration background","3","","",""
"Part-time","2005","Other degree","direct migration background","95","0.106337440207236","0.0872406254750165","0.125434254939455"
"Part-time","2005","Other degree","indirect migration background","2","","",""
"Part-time","2005","no degree/no degree yet","no migration background","8","","",""
"Part-time","2005","no degree/no degree yet","direct migration background","12","","",""
"Part-time","2005","no degree/no degree yet","indirect migration background","2","","",""
"Non-working","2005","lower secondary degree","no migration background","3826","0.608123936547765","0.596044511836514","0.620203361259016"
"Non-working","2005","lower secondary degree","direct migration background","286","0.512233150732327","0.472237529493872","0.552228771970782"
"Non-working","2005","lower secondary degree","indirect migration background","98","0.387780662096283","0.327859831008622","0.447701493183945"
"Non-working","2005","secondary school degree","no migration background","1756","0.341251124727112","0.328828704194896","0.353673545259327"
"Non-working","2005","secondary school degree","direct migration background","103","0.455404175636418","0.392659617422063","0.518148733850773"
"Non-working","2005","secondary school degree","indirect migration background","57","0.294336255882953","0.231642995659519","0.357029516106388"
"Non-working","2005","college entrance qualification","no migration background","1404","0.321377052384191","0.308087894749002","0.33466621001938"
"Non-working","2005","college entrance qualification","direct migration background","97","0.405033581745986","0.346151357981846","0.463915805510127"
"Non-working","2005","college entrance qualification","indirect migration background","67","0.350758261934957","0.284120232114406","0.417396291755507"
"Non-working","2005","Other degree","no migration background","68","0.592135525059437","0.501525266883663","0.682745783235212"
"Non-working","2005","Other degree","direct migration background","474","0.468565321128409","0.43765232715238","0.499478315104438"
"Non-working","2005","Other degree","indirect migration background","13","","",""
"Non-working","2005","no degree/no degree yet","no migration background","517","0.840803354906035","0.811256951902115","0.870349757909956"
"Non-working","2005","no degree/no degree yet","direct migration background","174","0.761748581425478","0.705582318478371","0.817914844372584"
"Non-working","2005","no degree/no degree yet","indirect migration background","90","0.860942173719144","0.792437569340133","0.929446778098155"
"Other","2005","lower secondary degree","no migration background","322","0.0511592782461049","0.0457075437666705","0.0566110127255393"
"Other","2005","lower secondary degree","direct migration background","34","0.0685138920929068","0.0482999984345453","0.0887277857512682"
"Other","2005","lower secondary degree","indirect migration background","37","0.140016770624043","0.0973424857393096","0.182691055508777"
"Other","2005","secondary school degree","no migration background","417","0.0727975446446417","0.0659905581281111","0.0796045311611722"
"Other","2005","secondary school degree","direct migration background","22","","",""
"Other","2005","secondary school degree","indirect migration background","29","","",""
"Other","2005","college entrance qualification","no migration background","344","0.0782041778935768","0.0705639186316159","0.0858444371555377"
"Other","2005","college entrance qualification","direct migration background","20","","",""
"Other","2005","college entrance qualification","indirect migration background","26","","",""
"Other","2005","Other degree","no migration background","13","","",""
"Other","2005","Other degree","direct migration background","65","0.0673323232276772","0.0518082273978293","0.082856419057525"
"Other","2005","Other degree","indirect migration background","3","","",""
"Other","2005","no degree/no degree yet","no migration background","46","0.0845973066484451","0.0621235949730025","0.107071018323888"
"Other","2005","no degree/no degree yet","direct migration background","8","","",""
"Other","2005","no degree/no degree yet","indirect migration background","3","","",""
"Full-time","2006","lower secondary degree","no migration background","1739","0.261107226464771","0.250695674850302","0.271518778079239"
"Full-time","2006","lower secondary degree","direct migration background","219","0.382613771286811","0.34302540527671","0.422202137296911"
"Full-time","2006","lower secondary degree","indirect migration background","95","0.319492403457518","0.262262270109358","0.376722536805678"
"Full-time","2006","secondary school degree","no migration background","2750","0.455997587485093","0.443456670295785","0.468538504674402"
"Full-time","2006","secondary school degree","direct migration background","94","0.387298987473556","0.326548873898285","0.448049101048828"
"Full-time","2006","secondary school degree","indirect migration background","97","0.461927459987417","0.395131759460429","0.528723160514404"
"Full-time","2006","college entrance qualification","no migration background","2568","0.492055437169382","0.478384179031352","0.505726695307412"
"Full-time","2006","college entrance qualification","direct migration background","123","0.41445652546829","0.356857651306959","0.472055399629622"
"Full-time","2006","college entrance qualification","indirect migration background","94","0.446371585446033","0.379611674951049","0.513131495941018"
"Full-time","2006","Other degree","no migration background","33","0.223231611430238","0.156369732697284","0.290093490163191"
"Full-time","2006","Other degree","direct migration background","366","0.3367653332025","0.308000887377429","0.365529779027571"
"Full-time","2006","Other degree","indirect migration background","2","","",""
"Full-time","2006","no degree/no degree yet","no migration background","24","","",""
"Full-time","2006","no degree/no degree yet","direct migration background","21","","",""
"Full-time","2006","no degree/no degree yet","indirect migration background","1","","",""
"Part-time","2006","lower secondary degree","no migration background","497","0.0656900718666183","0.0598177391846346","0.0715624045486021"
"Part-time","2006","lower secondary degree","direct migration background","63","0.0980404886871166","0.0738187639625418","0.122262213411691"
"Part-time","2006","lower secondary degree","indirect migration background","26","","",""
"Part-time","2006","secondary school degree","no migration background","844","0.119689437521567","0.111516211967359","0.127862663075775"
"Part-time","2006","secondary school degree","direct migration background","30","0.0852067751322939","0.0503892299016918","0.120024320362896"
"Part-time","2006","secondary school degree","indirect migration background","24","","",""
"Part-time","2006","college entrance qualification","no migration background","627","0.114293815143236","0.105593208957014","0.122994421329459"
"Part-time","2006","college entrance qualification","direct migration background","35","0.119483817548411","0.0815594674532104","0.157408167643611"
"Part-time","2006","college entrance qualification","indirect migration background","14","","",""
"Part-time","2006","Other degree","no migration background","5","","",""
"Part-time","2006","Other degree","direct migration background","109","0.102716122758911","0.0842386337007428","0.121193611817078"
"Part-time","2006","Other degree","indirect migration background","3","","",""
"Part-time","2006","no degree/no degree yet","no migration background","7","","",""
"Part-time","2006","no degree/no degree yet","direct migration background","11","","",""
"Part-time","2006","no degree/no degree yet","indirect migration background","1","","",""
"Non-working","2006","lower secondary degree","no migration background","4238","0.62095517578229","0.609455364533449","0.63245498703113"
"Non-working","2006","lower secondary degree","direct migration background","263","0.441195022952503","0.40075100968141","0.481639036223596"
"Non-working","2006","lower secondary degree","indirect migration background","99","0.402192869089217","0.342009606224658","0.462376131953777"
"Non-working","2006","secondary school degree","no migration background","1984","0.344423899488121","0.332459089367854","0.356388709608388"
"Non-working","2006","secondary school degree","direct migration background","100","0.444304632801154","0.382337925007604","0.506271340594705"
"Non-working","2006","secondary school degree","indirect migration background","66","0.29143202036049","0.230548381787786","0.352315658933194"
"Non-working","2006","college entrance qualification","no migration background","1588","0.31996390488692","0.307208043691036","0.332719766082804"
"Non-working","2006","college entrance qualification","direct migration background","101","0.411396817772765","0.353861210945502","0.468932424600028"
"Non-working","2006","college entrance qualification","indirect migration background","74","0.316194229972972","0.25374865912108","0.378639800824864"
"Non-working","2006","Other degree","no migration background","91","0.599763542925111","0.521094600612363","0.678432485237858"
"Non-working","2006","Other degree","direct migration background","501","0.502739510083543","0.472308091459223","0.533170928707863"
