"erwst","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Non-working","2004","direct migration background","higher vocational","56","0.372296263499695","0.292219636974345","0.452372890025046"
"Non-working","2004","direct migration background","higher education","125","0.453538157259345","0.402112046912593","0.504964267606098"
"Non-working","2004","indirect migration background","in school","81","0.984549149850554","0.957853773012015","1.01124452668909"
"Non-working","2004","indirect migration background","inadequately","6","","",""
"Non-working","2004","indirect migration background","general elemantary","81","0.431662059416563","0.361418473965174","0.501905644867952"
"Non-working","2004","indirect migration background","middle vocational","114","0.324606119202599","0.273778917174562","0.375433321230636"
"Non-working","2004","indirect migration background","vocational + Abi","14","","",""
"Non-working","2004","indirect migration background","higher vocational","7","","",""
"Non-working","2004","indirect migration background","higher education","11","","",""
"Other","2004","no migration background","in school","31","0.0563616203855167","0.0360455352126336","0.0766777055583998"
"Other","2004","no migration background","inadequately","16","","",""
"Other","2004","no migration background","general elemantary","336","0.145433342762656","0.129106385225542","0.16176030029977"
"Other","2004","no migration background","middle vocational","597","0.0558866934198528","0.0512840876817636","0.060489299157942"
"Other","2004","no migration background","vocational + Abi","66","0.086137880066714","0.0677361019779429","0.104539658155485"
"Other","2004","no migration background","higher vocational","57","0.0321633728182086","0.0231287277033362","0.0411980179330809"
"Other","2004","no migration background","higher education","115","0.0325114898451238","0.026938161442331","0.0380848182479165"
"Other","2004","direct migration background","in school","8","","",""
"Other","2004","direct migration background","inadequately","1","","",""
"Other","2004","direct migration background","general elemantary","35","0.0537482347779538","0.0359966267222681","0.0714998428336396"
"Other","2004","direct migration background","middle vocational","47","0.0507800633115735","0.0368337421708067","0.0647263844523404"
"Other","2004","direct migration background","vocational + Abi","5","","",""
"Other","2004","direct migration background","higher vocational","5","","",""
"Other","2004","direct migration background","higher education","21","","",""
"Other","2004","indirect migration background","in school","1","","",""
"Other","2004","indirect migration background","inadequately","3","","",""
"Other","2004","indirect migration background","general elemantary","61","0.331335347193161","0.264582549068531","0.398088145317791"
"Other","2004","indirect migration background","middle vocational","35","0.121961668922526","0.0864388266011539","0.157484511243899"
"Other","2004","indirect migration background","vocational + Abi","5","","",""
"Other","2004","indirect migration background","higher vocational","3","","",""
"Other","2004","indirect migration background","higher education","","","",""
"Full-time","2005","no migration background","in school","1","","",""
"Full-time","2005","no migration background","inadequately","13","","",""
"Full-time","2005","no migration background","general elemantary","209","0.143797816094905","0.126938663527828","0.160656968661983"
"Full-time","2005","no migration background","middle vocational","3368","0.365723961700937","0.355822894466034","0.375625028935839"
"Full-time","2005","no migration background","vocational + Abi","429","0.455035667172214","0.422021592137765","0.488049742206663"
"Full-time","2005","no migration background","higher vocational","708","0.502386265653115","0.47612971988061","0.52864281142562"
"Full-time","2005","no migration background","higher education","2113","0.534262893376225","0.518339876983059","0.55018590976939"
"Full-time","2005","direct migration background","in school","","","",""
"Full-time","2005","direct migration background","inadequately","26","","",""
"Full-time","2005","direct migration background","general elemantary","142","0.215710335028799","0.181943964181054","0.249476705876544"
"Full-time","2005","direct migration background","middle vocational","358","0.400378876652912","0.367987627723295","0.43277012558253"
"Full-time","2005","direct migration background","vocational + Abi","99","0.472432038891383","0.406007721216213","0.538856356566553"
"Full-time","2005","direct migration background","higher vocational","52","0.434616822295558","0.350686208510954","0.518547436080162"
"Full-time","2005","direct migration background","higher education","160","0.382715785256139","0.331127430843548","0.434304139668729"
"Full-time","2005","indirect migration background","in school","","","",""
"Full-time","2005","indirect migration background","inadequately","2","","",""
"Full-time","2005","indirect migration background","general elemantary","36","0.208594423244104","0.149565712630576","0.267623133857633"
"Full-time","2005","indirect migration background","middle vocational","155","0.462138062273392","0.409065565720956","0.515210558825829"
"Full-time","2005","indirect migration background","vocational + Abi","21","","",""
"Full-time","2005","indirect migration background","higher vocational","27","","",""
"Full-time","2005","indirect migration background","higher education","53","0.747264736420949","0.644724642490424","0.849804830351474"
"Part-time","2005","no migration background","in school","4","","",""
"Part-time","2005","no migration background","inadequately","3","","",""
"Part-time","2005","no migration background","general elemantary","95","0.0589897384071789","0.0476694668555932","0.0703100099587647"
"Part-time","2005","no migration background","middle vocational","972","0.0971584236958739","0.091069897840141","0.103246949551607"
"Part-time","2005","no migration background","vocational + Abi","122","0.128103705275939","0.105946976754703","0.150260433797175"
"Part-time","2005","no migration background","higher vocational","161","0.0892963707906528","0.0743209866773362","0.104271754903969"
"Part-time","2005","no migration background","higher education","451","0.108195092663324","0.0982795582439384","0.11811062708271"
"Part-time","2005","direct migration background","in school","","","",""
"Part-time","2005","direct migration background","inadequately","9","","",""
"Part-time","2005","direct migration background","general elemantary","52","0.0719680102205928","0.0507520894773512","0.0931839309638344"
"Part-time","2005","direct migration background","middle vocational","78","0.100714439045525","0.0808192379722272","0.120609640118824"
"Part-time","2005","direct migration background","vocational + Abi","30","0.157786883712712","0.10928432233675","0.206289445088674"
"Part-time","2005","direct migration background","higher vocational","19","","",""
"Part-time","2005","direct migration background","higher education","32","0.085076786647419","0.0554647168789308","0.114688856415907"
"Part-time","2005","indirect migration background","in school","1","","",""
"Part-time","2005","indirect migration background","inadequately","1","","",""
"Part-time","2005","indirect migration background","general elemantary","9","","",""
"Part-time","2005","indirect migration background","middle vocational","34","0.114690130327727","0.0807698902051385","0.148610370450316"
"Part-time","2005","indirect migration background","vocational + Abi","6","","",""
"Part-time","2005","indirect migration background","higher vocational","5","","",""
"Part-time","2005","indirect migration background","higher education","4","","",""
"Non-working","2005","no migration background","in school","464","0.920350365332763","0.896759638530195","0.943941092135332"
"Non-working","2005","no migration background","inadequately","56","0.593123917695","0.489298744410656","0.696949090979344"
"Non-working","2005","no migration background","general elemantary","1070","0.660845651272704","0.638098859957571","0.683592442587838"
"Non-working","2005","no migration background","middle vocational","4186","0.475843697850001","0.4655770488075","0.486110346892501"
"Non-working","2005","no migration background","vocational + Abi","261","0.341904456440277","0.31045673163353","0.373352181247023"
"Non-working","2005","no migration background","higher vocational","475","0.379613752763805","0.354129342817615","0.405098162709995"
"Non-working","2005","no migration background","higher education","1075","0.318216042581372","0.303347724615836","0.333084360546908"
"Non-working","2005","direct migration background","in school","50","0.928871499476469","0.860940752253162","0.996802246699775"
"Non-working","2005","direct migration background","inadequately","111","0.704395575453155","0.631126834013053","0.777664316893257"
"Non-working","2005","direct migration background","general elemantary","331","0.614323322286867","0.574363747931995","0.65428289664174"
"Non-working","2005","direct migration background","middle vocational","385","0.433278144211874","0.400519793695582","0.466036494728165"
"Non-working","2005","direct migration background","vocational + Abi","78","0.330068353102116","0.2675027818575","0.392633924346731"
"Non-working","2005","direct migration background","higher vocational","55","0.342652583352614","0.262296237867318","0.42300892883791"
"Non-working","2005","direct migration background","higher education","129","0.478760172150043","0.42573907562522","0.531781268674867"
"Non-working","2005","indirect migration background","in school","87","0.93309848116963","0.881479602468986","0.984717359870273"
"Non-working","2005","indirect migration background","inadequately","5","","",""
"Non-working","2005","indirect migration background","general elemantary","83","0.422145836344196","0.350390736092806","0.493900936595587"
"Non-working","2005","indirect migration background","middle vocational","116","0.354546844207141","0.303623441185677","0.405470247228605"
"Non-working","2005","indirect migration background","vocational + Abi","15","","",""
"Non-working","2005","indirect migration background","higher vocational","8","","",""
"Non-working","2005","indirect migration background","higher education","11","","",""
"Other","2005","no migration background","in school","37","0.0732178990264205","0.0505208036419236","0.0959149944109175"
"Other","2005","no migration background","inadequately","14","","",""
"Other","2005","no migration background","general elemantary","290","0.136366794225211","0.119877942539417","0.152855645911006"
"Other","2005","no migration background","middle vocational","564","0.0612739167531888","0.0563436159924991","0.0662042175138784"
"Other","2005","no migration background","vocational + Abi","62","0.0749561711115704","0.0574988650191869","0.092413477203954"
"Other","2005","no migration background","higher vocational","49","0.0287036107924272","0.0199352848322916","0.0374719367525628"
"Other","2005","no migration background","higher education","131","0.0393259713790792","0.0331214945033188","0.0455304482548396"
"Other","2005","direct migration background","in school","5","","",""
"Other","2005","direct migration background","inadequately","3","","",""
"Other","2005","direct migration background","general elemantary","45","0.097998332463741","0.0735908112019397","0.122405853725542"
"Other","2005","direct migration background","middle vocational","58","0.0656285400896884","0.0492581206296297","0.0819989595497471"
"Other","2005","direct migration background","vocational + Abi","10","","",""
"Other","2005","direct migration background","higher vocational","8","","",""
"Other","2005","direct migration background","higher education","20","","",""
"Other","2005","indirect migration background","in school","2","","",""
"Other","2005","indirect migration background","inadequately","3","","",""
"Other","2005","indirect migration background","general elemantary","54","0.322227236374113","0.254332582812672","0.390121889935554"
"Other","2005","indirect migration background","middle vocational","34","0.0686249631917395","0.0417126145099114","0.0955373118735675"
"Other","2005","indirect migration background","vocational + Abi","4","","",""
"Other","2005","indirect migration background","higher vocational","1","","",""
"Other","2005","indirect migration background","higher education","1","","",""
"Full-time","2006","no migration background","in school","2","","",""
"Full-time","2006","no migration background","inadequately","15","","",""
"Full-time","2006","no migration background","general elemantary","210","0.127590226947244","0.112279188747722","0.142901265146765"
"Full-time","2006","no migration background","middle vocational","3527","0.361949788221706","0.352479142690072","0.37142043375334"
"Full-time","2006","no migration background","vocational + Abi","451","0.455666960689519","0.423963984092216","0.487369937286822"
"Full-time","2006","no migration background","higher vocational","712","0.485895142385812","0.46037142953932","0.511418855232304"
"Full-time","2006","no migration background","higher education","2259","0.537623868165896","0.522447410441043","0.552800325890749"
"Full-time","2006","direct migration background","in school","","","",""
"Full-time","2006","direct migration background","inadequately","20","","",""
"Full-time","2006","direct migration background","general elemantary","131","0.240183847406449","0.204384048477882","0.275983646335015"
"Full-time","2006","direct migration background","middle vocational","361","0.397295134635877","0.365343383309868","0.429246885961885"
"Full-time","2006","direct migration background","vocational + Abi","103","0.496333876916504","0.43041492646915","0.562252827363857"
"Full-time","2006","direct migration background","higher vocational","55","0.391234269293116","0.311524713713047","0.470943824873185"
"Full-time","2006","direct migration background","higher education","162","0.366409773612187","0.317114779587327","0.415704767637047"
"Full-time","2006","indirect migration background","in school","","","",""
"Full-time","2006","indirect migration background","inadequately","1","","",""
"Full-time","2006","indirect migration background","general elemantary","37","0.209419972247279","0.151101081361704","0.267738863132854"
"Full-time","2006","indirect migration background","middle vocational","149","0.421890684502205","0.370225321558354","0.473556047446057"
"Full-time","2006","indirect migration background","vocational + Abi","21","","",""
"Full-time","2006","indirect migration background","higher vocational","30","0.734639315684971","0.601109325081242","0.868169306288701"
"Full-time","2006","indirect migration background","higher education","57","0.777170441121802","0.684220896621803","0.870119985621802"
"Part-time","2006","no migration background","in school","4","","",""
"Part-time","2006","no migration background","inadequately","3","","",""
"Part-time","2006","no migration background","general elemantary","105","0.0483757069612335","0.0385292021708148","0.0582222117516522"
"Part-time","2006","no migration background","middle vocational","1052","0.0952775513827059","0.0894915175737818","0.10106358519163"
"Part-time","2006","no migration background","vocational + Abi","149","0.15489701259579","0.131865616641946","0.177928408549634"
"Part-time","2006","no migration background","higher vocational","178","0.0937866388516639","0.0788987734405895","0.108674504262738"
"Part-time","2006","no migration background","higher education","493","0.102350622409785","0.0931242272073214","0.111577017612249"
"Part-time","2006","direct migration background","in school","1","","",""
"Part-time","2006","direct migration background","inadequately","6","","",""
"Part-time","2006","direct migration background","general elemantary","57","0.0903382136650314","0.0663150526223118","0.114361374707751"
"Part-time","2006","direct migration background","middle vocational","89","0.105244983976184","0.0852077177008997","0.125282250251468"
"Part-time","2006","direct migration background","vocational + Abi","32","0.129631131196992","0.0853459644750754","0.173916297918908"
"Part-time","2006","direct migration background","higher vocational","22","","",""
"Part-time","2006","direct migration background","higher education","43","0.0970558778552478","0.0667688666974642","0.127342889013031"
"Part-time","2006","indirect migration background","in school","1","","",""
"Part-time","2006","indirect migration background","inadequately","","","",""
"Part-time","2006","indirect migration background","general elemantary","9","","",""
"Part-time","2006","indirect migration background","middle vocational","43","0.137213718345076","0.101218491482418","0.173208945207734"
"Part-time","2006","indirect migration background","vocational + Abi","6","","",""
"Part-time","2006","indirect migration background","higher vocational","4","","",""
"Part-time","2006","indirect migration background","higher education","6","","",""
"Non-working","2006","no migration background","in school","412","0.801708036094644","0.767239153322471","0.836176918866818"
"Non-working","2006","no migration background","inadequately","56","0.570610618702462","0.472609591462941","0.668611645941984"
"Non-working","2006","no migration background","general elemantary","1209","0.687167109899833","0.665889489348386","0.708444730451281"
"Non-working","2006","no migration background","middle vocational","4656","0.478083198371344","0.468238999704018","0.48792739703867"
"Non-working","2006","no migration background","vocational + Abi","293","0.321758176605034","0.292020913058048","0.35149544015202"
"Non-working","2006","no migration background","higher vocational","528","0.386559101709844","0.361691091736474","0.411427111683214"
"Non-working","2006","no migration background","higher education","1251","0.321621134721392","0.307403024172833","0.33583924526995"
"Non-working","2006","direct migration background","in school","33","0.841713228460945","0.728597633983423","0.954828822938466"
"Non-working","2006","direct migration background","inadequately","104","0.773707024293667","0.702860345089352","0.844553703497982"
"Non-working","2006","direct migration background","general elemantary","317","0.590746748771455","0.549541630309094","0.631951867233817"
"Non-working","2006","direct migration background","middle vocational","398","0.435187575989396","0.402815089349741","0.467560062629051"
"Non-working","2006","direct migration background","vocational + Abi","74","0.327521012718591","0.265646627391629","0.389395398045554"
"Non-working","2006","direct migration background","higher vocational","59","0.432810072736233","0.351885618431242","0.513734527041224"
"Non-working","2006","direct migration background","higher education","135","0.464696557354607","0.413669584521574","0.515723530187639"
"Non-working","2006","indirect migration background","in school","78","0.875154944435708","0.804885458397476","0.945424430473941"
"Non-working","2006","indirect migration background","inadequately","9","","",""
"Non-working","2006","indirect migration background","general elemantary","92","0.43896714871136","0.367839665183295","0.510094632239424"
"Non-working","2006","indirect migration background","middle vocational","127","0.363586177984972","0.313263004958301","0.413909351011644"
"Non-working","2006","indirect migration background","vocational + Abi","16","","",""
"Non-working","2006","indirect migration background","higher vocational","5","","",""
"Non-working","2006","indirect migration background","higher education","11","","",""
"Other","2006","no migration background","in school","96","0.190247961027285","0.156316499833338","0.224179422221233"
"Other","2006","no migration background","inadequately","24","","",""
"Other","2006","no migration background","general elemantary","300","0.136866956191689","0.121093609459097","0.152640302924282"
"Other","2006","no migration background","middle vocational","656","0.0646894620242445","0.0598419078245233","0.0695370162239657"
"Other","2006","no migration background","vocational + Abi","55","0.0676778501096567","0.051687786162681","0.0836679140566323"
"Other","2006","no migration background","higher vocational","55","0.0337591170526799","0.0245358462116317","0.0429823878937281"
"Other","2006","no migration background","higher education","143","0.0384043747029269","0.0325548573892529","0.0442538920166009"
"Other","2006","direct migration background","in school","6","","",""
"Other","2006","direct migration background","inadequately","4","","",""
"Other","2006","direct migration background","general elemantary","42","0.0787311901570644","0.0561617378491725","0.101300642464956"
"Other","2006","direct migration background","middle vocational","53","0.0622723053985437","0.0464935937778166","0.0780510170192708"
"Other","2006","direct migration background","vocational + Abi","12","","",""
"Other","2006","direct migration background","higher vocational","8","","",""
"Other","2006","direct migration background","higher education","27","","",""
"Other","2006","indirect migration background","in school","6","","",""
"Other","2006","indirect migration background","inadequately","1","","",""
"Other","2006","indirect migration background","general elemantary","49","0.2916677766973","0.226521437999326","0.356814115395274"
"Other","2006","indirect migration background","middle vocational","32","0.0773094191677462","0.0493686227113918","0.105250215624101"
"Other","2006","indirect migration background","vocational + Abi","8","","",""
"Other","2006","indirect migration background","higher vocational","3","","",""
"Other","2006","indirect migration background","higher education","3","","",""
"Full-time","2007","no migration background","in school","","","",""
"Full-time","2007","no migration background","inadequately","11","","",""
"Full-time","2007","no migration background","general elemantary","203","0.142436463053938","0.125474939713289","0.159397986394587"
"Full-time","2007","no migration background","middle vocational","3364","0.371197364966606","0.361351886119424","0.381042843813788"
"Full-time","2007","no migration background","vocational + Abi","436","0.46052764228701","0.42824918246949","0.49280610210453"
"Full-time","2007","no migration background","higher vocational","666","0.475250061052357","0.448844705866212","0.501655416238502"
"Full-time","2007","no migration background","higher education","2130","0.539630125613504","0.524123793434628","0.55513645779238"
"Full-time","2007","direct migration background","in school","","","",""
"Full-time","2007","direct migration background","inadequately","19","","",""
"Full-time","2007","direct migration background","general elemantary","108","0.238991941713747","0.200760524322937","0.277223359104557"
"Full-time","2007","direct migration background","middle vocational","311","0.381686030037604","0.348106259162987","0.41526580091222"
"Full-time","2007","direct migration background","vocational + Abi","90","0.451868206806921","0.384234247332653","0.51950216628119"
"Full-time","2007","direct migration background","higher vocational","44","0.361667955062438","0.278102925848433","0.445232984276444"
"Full-time","2007","direct migration background","higher education","156","0.362431336345166","0.311853563041504","0.413009109648829"
"Full-time","2007","indirect migration background","in school","","","",""
"Full-time","2007","indirect migration background","inadequately","2","","",""
"Full-time","2007","indirect migration background","general elemantary","44","0.227981037371551","0.164916244024645","0.291045830718456"
"Full-time","2007","indirect migration background","middle vocational","157","0.441223987003898","0.387732763852796","0.494715210155"
"Full-time","2007","indirect migration background","vocational + Abi","24","","",""
"Full-time","2007","indirect migration background","higher vocational","25","","",""
"Full-time","2007","indirect migration background","higher education","66","0.765275358802018","0.675700306141408","0.854850411462628"
"Part-time","2007","no migration background","in school","3","","",""
"Part-time","2007","no migration background","inadequately","3","","",""
"Part-time","2007","no migration background","general elemantary","87","0.0561213855278248","0.0449516375090042","0.0672911335466454"
"Part-time","2007","no migration background","middle vocational","1059","0.103122704215783","0.0969251421280551","0.109320266303511"
"Part-time","2007","no migration background","vocational + Abi","153","0.16185368487974","0.138001862320423","0.185705507439057"
"Part-time","2007","no migration background","higher vocational","174","0.105339092330081","0.089106841643859","0.121571343016303"
"Part-time","2007","no migration background","higher education","495","0.104727607551628","0.0952014945498695","0.114253720553386"
"Part-time","2007","direct migration background","in school","","","",""
"Part-time","2007","direct migration background","inadequately","7","","",""
"Part-time","2007","direct migration background","general elemantary","43","0.0907936335311082","0.06503676417524","0.116550502886976"
"Part-time","2007","direct migration background","middle vocational","76","0.0876737013009644","0.0681244632801154","0.107222939321813"
"Part-time","2007","direct migration background","vocational + Abi","36","0.158678989861023","0.109024673787638","0.208333305934407"
"Part-time","2007","direct migration background","higher vocational","23","","",""
"Part-time","2007","direct migration background","higher education","49","0.143408668524702","0.106531472402706","0.180285864646697"
"Part-time","2007","indirect migration background","in school","1","","",""
"Part-time","2007","indirect migration background","inadequately","1","","",""
"Part-time","2007","indirect migration background","general elemantary","13","","",""
"Part-time","2007","indirect migration background","middle vocational","41","0.138070053878068","0.100906278529038","0.175233829227098"
"Part-time","2007","indirect migration background","vocational + Abi","8","","",""
"Part-time","2007","indirect migration background","higher vocational","5","","",""
"Part-time","2007","indirect migration background","higher education","8","","",""
"Non-working","2007","no migration background","in school","416","0.801023840448123","0.766204090733301","0.835843590162944"
"Non-working","2007","no migration background","inadequately","60","0.624405237647282","0.52598154628515","0.722828929009415"
"Non-working","2007","no migration background","general elemantary","1090","0.666064282080109","0.643176135822808","0.688952428337411"
"Non-working","2007","no migration background","middle vocational","4209","0.460971716420015","0.450813437312097","0.471129995527934"
"Non-working","2007","no migration background","vocational + Abi","270","0.321589012310268","0.291340961649834","0.351837062970702"
"Non-working","2007","no migration background","higher vocational","478","0.380007251006328","0.354342091269382","0.405672410743273"
"Non-working","2007","no migration background","higher education","1210","0.313302085462122","0.298871895487135","0.327732275437109"
"Non-working","2007","direct migration background","in school","27","","",""
"Non-working","2007","direct migration background","inadequately","91","0.78872257055714","0.714754575545352","0.862690565568928"
"Non-working","2007","direct migration background","general elemantary","291","0.594284455084858","0.550265254434599","0.638303655735118"
"Non-working","2007","direct migration background","middle vocational","367","0.457791415178347","0.423353481643215","0.492229348713479"
"Non-working","2007","direct migration background","vocational + Abi","71","0.340730645889106","0.276320621161075","0.405140670617136"
"Non-working","2007","direct migration background","higher vocational","53","0.42493173482336","0.33895805519761","0.51090541444911"
"Non-working","2007","direct migration background","higher education","126","0.449556317718036","0.3972165426391","0.501896092796972"
"Non-working","2007","indirect migration background","in school","84","0.893666949477547","0.831350005240093","0.955983893715001"
"Non-working","2007","indirect migration background","inadequately","4","","",""
"Non-working","2007","indirect migration background","general elemantary","72","0.375394765537707","0.302604962141533","0.448184568933881"
"Non-working","2007","indirect migration background","middle vocational","103","0.333590866591175","0.282796957164525","0.384384776017824"
"Non-working","2007","indirect migration background","vocational + Abi","14","","",""
"Non-working","2007","indirect migration background","higher vocational","7","","",""
"Non-working","2007","indirect migration background","higher education","8","","",""
"Other","2007","no migration background","in school","86","0.185453501954306","0.151555206417194","0.219351797491418"
"Other","2007","no migration background","inadequately","19","","",""
"Other","2007","no migration background","general elemantary","251","0.135377869338128","0.118774045326523","0.151981693349733"
"Other","2007","no migration background","middle vocational","618","0.0647082143975952","0.0596948359164776","0.0697215928787128"
"Other","2007","no migration background","vocational + Abi","57","0.056029660522982","0.0411364432956915","0.0709228777502725"
"Other","2007","no migration background","higher vocational","56","0.0394035956112346","0.0291164916295023","0.0496906995929669"
"Other","2007","no migration background","higher education","134","0.0423401813727461","0.0360756363983694","0.0486047263471228"
"Other","2007","direct migration background","in school","2","","",""
"Other","2007","direct migration background","inadequately","","","",""
"Other","2007","direct migration background","general elemantary","36","0.0759299696702864","0.0521838201216506","0.0996761192189221"
"Other","2007","direct migration background","middle vocational","50","0.072848853483085","0.0548847024780385","0.0908130044881315"
"Other","2007","direct migration background","vocational + Abi","11","","",""
"Other","2007","direct migration background","higher vocational","7","","",""
"Other","2007","direct migration background","higher education","16","","",""
"Other","2007","indirect migration background","in school","9","","",""
"Other","2007","indirect migration background","inadequately","2","","",""
"Other","2007","indirect migration background","general elemantary","41","0.281177285366731","0.213596280768778","0.348758289964685"
"Other","2007","indirect migration background","middle vocational","30","0.0871150925268595","0.0567350198291178","0.117495165224601"
"Other","2007","indirect migration background","vocational + Abi","5","","",""
"Other","2007","indirect migration background","higher vocational","1","","",""
"Other","2007","indirect migration background","higher education","4","","",""
"Full-time","2008","no migration background","in school","","","",""
"Full-time","2008","no migration background","inadequately","13","","",""
"Full-time","2008","no migration background","general elemantary","184","0.126324712504267","0.109450639364944","0.143198785643591"
"Full-time","2008","no migration background","middle vocational","3243","0.379928310460024","0.369757848902742","0.390098772017306"
"Full-time","2008","no migration background","vocational + Abi","435","0.493530037637255","0.460212440000594","0.526847635273917"
"Full-time","2008","no migration background","higher vocational","611","0.479616860935593","0.452162371933484","0.507071349937701"
"Full-time","2008","no migration background","higher education","2032","0.549028032147139","0.533223863539009","0.56483220075527"
"Full-time","2008","direct migration background","in school","","","",""
"Full-time","2008","direct migration background","inadequately","19","","",""
"Full-time","2008","direct migration background","general elemantary","105","0.256908261548489","0.215610727979146","0.298205795117833"
"Full-time","2008","direct migration background","middle vocational","283","0.39574261145692","0.359923981340649","0.431561241573191"
"Full-time","2008","direct migration background","vocational + Abi","90","0.463292351408792","0.393123610539787","0.533461092277798"
"Full-time","2008","direct migration background","higher vocational","40","0.352844468566421","0.265125875790525","0.440563061342318"
"Full-time","2008","direct migration background","higher education","137","0.383964883441567","0.330171141529939","0.437758625353196"
"Full-time","2008","indirect migration background","in school","","","",""
"Full-time","2008","indirect migration background","inadequately","3","","",""
"Full-time","2008","indirect migration background","general elemantary","41","0.269372703850616","0.203073455149511","0.335671952551721"
"Full-time","2008","indirect migration background","middle vocational","154","0.47089449689737","0.416374841516178","0.525414152278561"
"Full-time","2008","indirect migration background","vocational + Abi","14","","",""
"Full-time","2008","indirect migration background","higher vocational","23","","",""
"Full-time","2008","indirect migration background","higher education","65","0.78499595190339","0.698168732652819","0.871823171153962"
"Part-time","2008","no migration background","in school","2","","",""
"Part-time","2008","no migration background","inadequately","3","","",""
"Part-time","2008","no migration background","general elemantary","81","0.0626861367525529","0.0503741251734209","0.0749981483316849"
"Part-time","2008","no migration background","middle vocational","978","0.102417701948159","0.0960644871959526","0.108770916700366"
"Part-time","2008","no migration background","vocational + Abi","147","0.16583712758979","0.141051133104432","0.190623122075148"
"Part-time","2008","no migration background","higher vocational","160","0.10550956126334","0.0886270015187123","0.122392121007968"
"Part-time","2008","no migration background","higher education","465","0.104086145449653","0.0943870951760897","0.113785195723217"
"Part-time","2008","direct migration background","in school","","","",""
"Part-time","2008","direct migration background","inadequately","8","","",""
"Part-time","2008","direct migration background","general elemantary","42","0.0747492254717071","0.0498923268885588","0.0996061240548554"
"Part-time","2008","direct migration background","middle vocational","72","0.102743699587623","0.0805040757130621","0.124983323462185"
"Part-time","2008","direct migration background","vocational + Abi","31","0.153784854175091","0.103022190156934","0.204547518193249"
"Part-time","2008","direct migration background","higher vocational","19","","",""
"Part-time","2008","direct migration background","higher education","43","0.109776009104293","0.0751990629995105","0.144352955209075"
"Part-time","2008","indirect migration background","in school","","","",""
"Part-time","2008","indirect migration background","inadequately","","","",""
"Part-time","2008","indirect migration background","general elemantary","9","","",""
"Part-time","2008","indirect migration background","middle vocational","40","0.113787524192946","0.079102946663381","0.148472101722512"
"Part-time","2008","indirect migration background","vocational + Abi","6","","",""
"Part-time","2008","indirect migration background","higher vocational","5","","",""
"Part-time","2008","indirect migration background","higher education","8","","",""
"Non-working","2008","no migration background","in school","363","0.841956184040035","0.807949016933323","0.875963351146746"
"Non-working","2008","no migration background","inadequately","46","0.545981159698104","0.434775089405983","0.657187229990224"
"Non-working","2008","no migration background","general elemantary","978","0.657978860306924","0.633883513173231","0.682074207440617"
"Non-working","2008","no migration background","middle vocational","3946","0.449458113218239","0.439034730639004","0.459881495797473"
"Non-working","2008","no migration background","vocational + Abi","229","0.291675618865538","0.261385135988329","0.321966101742746"
"Non-working","2008","no migration background","higher vocational","452","0.378339369184664","0.35168784902951","0.404990889339817"
"Non-working","2008","no migration background","higher education","1184","0.308576124304039","0.293905352319726","0.323246896288353"
"Non-working","2008","direct migration background","in school","13","","",""
"Non-working","2008","direct migration background","inadequately","70","0.662134731684391","0.569891955869363","0.754377507499419"
"Non-working","2008","direct migration background","general elemantary","249","0.593012211939644","0.546578182675534","0.639446241203754"
"Non-working","2008","direct migration background","middle vocational","312","0.422390426436067","0.386210656207248","0.458570196664886"
"Non-working","2008","direct migration background","vocational + Abi","62","0.298277897611194","0.233899473638189","0.362656321584198"
"Non-working","2008","direct migration background","higher vocational","46","0.3860126547194","0.296645867186339","0.475379442252462"
"Non-working","2008","direct migration background","higher education","116","0.430055626507221","0.375295830791128","0.484815422223314"
"Non-working","2008","indirect migration background","in school","81","0.776096154461237","0.693563921524037","0.858628387398438"
"Non-working","2008","indirect migration background","inadequately","4","","",""
"Non-working","2008","indirect migration background","general elemantary","75","0.458246888188418","0.38378494987894","0.532708826497895"
"Non-working","2008","indirect migration background","middle vocational","84","0.263887868106147","0.215748337070257","0.312027399142037"
"Non-working","2008","indirect migration background","vocational + Abi","14","","",""
"Non-working","2008","indirect migration background","higher vocational","7","","",""
"Non-working","2008","indirect migration background","higher education","10","","",""
"Other","2008","no migration background","in school","77","0.153243353626473","0.119661312645347","0.186825394607599"
"Other","2008","no migration background","inadequately","15","","",""
"Other","2008","no migration background","general elemantary","246","0.153010290436256","0.134725073008229","0.171295507864283"
"Other","2008","no migration background","middle vocational","582","0.068195874373578","0.0629137302317838","0.0734780185153723"
"Other","2008","no migration background","vocational + Abi","54","0.0489572159074173","0.0345775624168418","0.0633368693979929"
"Other","2008","no migration background","higher vocational","49","0.0365342086164034","0.0262238792971175","0.0468445379356892"
"Other","2008","no migration background","higher education","127","0.0383096980991679","0.0322133240720416","0.0444060721262943"
"Other","2008","direct migration background","in school","1","","",""
"Other","2008","direct migration background","inadequately","4","","",""
"Other","2008","direct migration background","general elemantary","34","0.0753303010401592","0.0503848116890846","0.100275790391234"
"Other","2008","direct migration background","middle vocational","49","0.0791232625193898","0.0593515437627905","0.0988949812759892"
"Other","2008","direct migration background","vocational + Abi","11","","",""
"Other","2008","direct migration background","higher vocational","9","","",""
"Other","2008","direct migration background","higher education","18","","",""
"Other","2008","indirect migration background","in school","17","","",""
"Other","2008","indirect migration background","inadequately","2","","",""
