"erwst","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Other","2008","lower secondary degree","West Germany","333","0.0678237291797783","0.061013736291878","0.0746337220676785"
"Other","2008","lower secondary degree","East Germany","38","0.0313132567831869","0.0218018236875559","0.0408246898788179"
"Other","2008","secondary school degree","West Germany","318","0.0848650614422992","0.0758648178296575","0.0938653050549409"
"Other","2008","secondary school degree","East Germany","140","0.0600033212902563","0.0498842404861648","0.0701224020943478"
"Other","2008","college entrance qualification","West Germany","296","0.0822228865859004","0.0737458293484313","0.0906999438233694"
"Other","2008","college entrance qualification","East Germany","73","0.0695837927363502","0.0546822318538845","0.0844853536188159"
"Other","2008","Other degree","West Germany","61","0.0777260379080915","0.0602047870195335","0.0952472887966495"
"Other","2008","Other degree","East Germany","","","",""
"Other","2008","no degree/no degree yet","West Germany","99","0.155519726822","0.126970768710178","0.184068684933823"
"Other","2008","no degree/no degree yet","East Germany","","","",""
"Full-time","2009","lower secondary degree","West Germany","1492","0.321723267843437","0.308486035226454","0.33496050046042"
"Full-time","2009","lower secondary degree","East Germany","134","0.108449338968491","0.0909145278684474","0.125984150068535"
"Full-time","2009","secondary school degree","West Germany","1453","0.439839328729406","0.423237677633693","0.456440979825119"
"Full-time","2009","secondary school degree","East Germany","1049","0.515293658880326","0.493494151416554","0.537093166344098"
"Full-time","2009","college entrance qualification","West Germany","1888","0.506323529924663","0.490477355995248","0.522169703854078"
"Full-time","2009","college entrance qualification","East Germany","545","0.466376898856915","0.436720450060705","0.496033347653125"
"Full-time","2009","Other degree","West Germany","261","0.31615341839706","0.283225673584414","0.349081163209707"
"Full-time","2009","Other degree","East Germany","","","",""
"Full-time","2009","no degree/no degree yet","West Germany","","","",""
"Full-time","2009","no degree/no degree yet","East Germany","","","",""
"Part-time","2009","lower secondary degree","West Germany","423","0.0792158585686653","0.0715627568126228","0.0868689603247077"
"Part-time","2009","lower secondary degree","East Germany","","","",""
"Part-time","2009","secondary school degree","West Germany","535","0.135367571232648","0.12392506851935","0.146810073945946"
"Part-time","2009","secondary school degree","East Germany","270","0.128492756617408","0.113896054163994","0.143089459070822"
"Part-time","2009","college entrance qualification","West Germany","518","0.11757239842017","0.107363441291193","0.127781355549148"
"Part-time","2009","college entrance qualification","East Germany","92","0.0751506441136272","0.0594782562250846","0.0908230320021698"
"Part-time","2009","Other degree","West Germany","80","0.106123238443911","0.0843121280010708","0.127934348886751"
"Part-time","2009","Other degree","East Germany","","","",""
"Part-time","2009","no degree/no degree yet","West Germany","","","",""
"Part-time","2009","no degree/no degree yet","East Germany","","","",""
"Non-working","2009","lower secondary degree","West Germany","2569","0.537579345910075","0.523450964694482","0.551707727125667"
"Non-working","2009","lower secondary degree","East Germany","1008","0.841619486152347","0.821031048630154","0.862207923674539"
"Non-working","2009","secondary school degree","West Germany","1147","0.344314397139532","0.328422587257594","0.360206207021469"
"Non-working","2009","secondary school degree","East Germany","578","0.294089538571389","0.274215115588936","0.313963961553842"
"Non-working","2009","college entrance qualification","West Germany","1119","0.283946947247763","0.269655363734385","0.29823853076114"
"Non-working","2009","college entrance qualification","East Germany","385","0.367485962428955","0.338825131300529","0.396146793557381"
"Non-working","2009","Other degree","West Germany","358","0.46253993020488","0.427231254952091","0.497848605457668"
"Non-working","2009","Other degree","East Germany","","","",""
"Non-working","2009","no degree/no degree yet","West Germany","452","0.74760876304077","0.712318009929127","0.782899516152412"
"Non-working","2009","no degree/no degree yet","East Germany","86","0.852424993525837","0.783254337107666","0.921595649944007"
"Other","2009","lower secondary degree","West Germany","300","0.0614815276778235","0.0546746766933476","0.0682883786622995"
"Other","2009","lower secondary degree","East Germany","37","0.0313244314548825","0.0215014031460497","0.0411474597637153"
"Other","2009","secondary school degree","West Germany","299","0.080478702898414","0.0713802128193234","0.0895771929775046"
"Other","2009","secondary school degree","East Germany","122","0.0621240459308767","0.0515951581178407","0.0726529337439127"
"Other","2009","college entrance qualification","West Germany","299","0.0921571244074038","0.0829894548392183","0.101324793975589"
"Other","2009","college entrance qualification","East Germany","65","0.0909864946005027","0.0738900047201302","0.108082984480875"
"Other","2009","Other degree","West Germany","67","0.115183412954149","0.0925757689772864","0.137791056931012"
"Other","2009","Other degree","East Germany","","","",""
"Other","2009","no degree/no degree yet","West Germany","87","0.144297742235742","0.115749609615921","0.172845874855564"
"Other","2009","no degree/no degree yet","East Germany","","","",""
"Full-time","2010","lower secondary degree","West Germany","1821","0.3023194970381","0.290386395684895","0.314252598391306"
"Full-time","2010","lower secondary degree","East Germany","172","0.118437040678331","0.100371848319095","0.136502233037568"
"Full-time","2010","secondary school degree","West Germany","1893","0.439970460101606","0.426112927501582","0.45382799270163"
"Full-time","2010","secondary school degree","East Germany","1241","0.519262718455197","0.499972446307876","0.538552990602518"
"Full-time","2010","college entrance qualification","West Germany","2503","0.498937004838341","0.485639283969196","0.512234725707485"
"Full-time","2010","college entrance qualification","East Germany","666","0.443350030000134","0.417215311654794","0.469484748345475"
"Full-time","2010","Other degree","West Germany","492","0.304162646779174","0.280795399700598","0.327529893857749"
"Full-time","2010","Other degree","East Germany","","","",""
"Full-time","2010","no degree/no degree yet","West Germany","60","0.0747692716494258","0.0580263778944116","0.0915121654044399"
"Full-time","2010","no degree/no degree yet","East Germany","","","",""
"Part-time","2010","lower secondary degree","West Germany","529","0.0855535773582471","0.0782859913951198","0.0928211633213744"
"Part-time","2010","lower secondary degree","East Germany","36","0.0288698390063657","0.0195086060727968","0.0382310719399345"
"Part-time","2010","secondary school degree","West Germany","851","0.122671092638913","0.11351266289146","0.131829522386366"
"Part-time","2010","secondary school degree","East Germany","357","0.130574617944008","0.117565842378582","0.143583393509435"
"Part-time","2010","college entrance qualification","West Germany","917","0.128229434776436","0.119337359016164","0.137121510536708"
"Part-time","2010","college entrance qualification","East Germany","155","0.0914018486627684","0.0762412352979589","0.106562462027578"
"Part-time","2010","Other degree","West Germany","148","0.111517922855136","0.0955298023233289","0.127506043386944"
"Part-time","2010","Other degree","East Germany","","","",""
"Part-time","2010","no degree/no degree yet","West Germany","","","",""
"Part-time","2010","no degree/no degree yet","East Germany","","","",""
"Non-working","2010","lower secondary degree","West Germany","2909","0.5491800764206","0.536251494401751","0.562108658439448"
"Non-working","2010","lower secondary degree","East Germany","972","0.818330565678708","0.796774104417012","0.839887026940403"
"Non-working","2010","secondary school degree","West Germany","1685","0.342036210929319","0.328792621096442","0.355279800762197"
"Non-working","2010","secondary school degree","East Germany","795","0.276073212005379","0.258812832532652","0.293333591478106"
"Non-working","2010","college entrance qualification","West Germany","1618","0.281256776221231","0.269299106093262","0.293214446349201"
"Non-working","2010","college entrance qualification","East Germany","483","0.400643185287507","0.374863657272612","0.426422713302402"
"Non-working","2010","Other degree","West Germany","719","0.477988965045298","0.452617267865727","0.503360662224869"
"Non-working","2010","Other degree","East Germany","62","0.506245860124122","0.408741615641133","0.603750104607111"
"Non-working","2010","no degree/no degree yet","West Germany","716","0.769650393232376","0.742847331430299","0.796453455034453"
"Non-working","2010","no degree/no degree yet","East Germany","101","0.84853381522276","0.785686677272039","0.911380953173482"
"Other","2010","lower secondary degree","West Germany","431","0.0629468491830532","0.0566363884507817","0.0692573099153247"
"Other","2010","lower secondary degree","East Germany","49","0.0343625546365954","0.0241784718632356","0.0445466374099552"
"Other","2010","secondary school degree","West Germany","500","0.0953222363301617","0.087124145019899","0.103520327640424"
"Other","2010","secondary school degree","East Germany","184","0.0740894515954151","0.0639770667823431","0.0842018364084871"
"Other","2010","college entrance qualification","West Germany","393","0.0915767841639923","0.0839059075663702","0.0992476607616144"
"Other","2010","college entrance qualification","East Germany","84","0.0646049360495901","0.0516723985810837","0.0775374735180965"
"Other","2010","Other degree","West Germany","130","0.106330465320392","0.0906731219507338","0.121987808690051"
"Other","2010","Other degree","East Germany","","","",""
"Other","2010","no degree/no degree yet","West Germany","150","0.136152145445734","0.114321086792959","0.157983204098508"
"Other","2010","no degree/no degree yet","East Germany","","","",""
"Full-time","2011","lower secondary degree","West Germany","2123","0.304289788804534","0.293353964784833","0.315225612824235"
"Full-time","2011","lower secondary degree","East Germany","191","0.117295651060804","0.100682015141534","0.133909286980075"
"Full-time","2011","secondary school degree","West Germany","2279","0.450687109375033","0.437863243755159","0.463510974994908"
"Full-time","2011","secondary school degree","East Germany","1466","0.540701241394322","0.522736449308368","0.558666033480276"
"Full-time","2011","college entrance qualification","West Germany","2995","0.503601989278117","0.491365908146817","0.515838070409417"
"Full-time","2011","college entrance qualification","East Germany","765","0.468781925697964","0.444018675661343","0.493545175734585"
"Full-time","2011","Other degree","West Germany","590","0.334575299950324","0.312481142894855","0.356669457005793"
"Full-time","2011","Other degree","East Germany","","","",""
"Full-time","2011","no degree/no degree yet","West Germany","88","0.103473424672036","0.0859612120125959","0.120985637331476"
"Full-time","2011","no degree/no degree yet","East Germany","","","",""
"Part-time","2011","lower secondary degree","West Germany","652","0.0779635374311302","0.0715909845118637","0.0843360903503968"
"Part-time","2011","lower secondary degree","East Germany","45","0.022988083075601","0.0152502846824506","0.0307258814687514"
"Part-time","2011","secondary school degree","West Germany","1124","0.132798705239992","0.124052324594623","0.141545085885361"
"Part-time","2011","secondary school degree","East Germany","428","0.118651190569361","0.106993679475173","0.130308701663548"
"Part-time","2011","college entrance qualification","West Germany","1165","0.128567089927674","0.120375551012115","0.136758628843233"
"Part-time","2011","college entrance qualification","East Germany","194","0.0920881303300613","0.0777395323859434","0.106436728274179"
"Part-time","2011","Other degree","West Germany","217","0.116125644143215","0.101123947643064","0.131127340643365"
"Part-time","2011","Other degree","East Germany","","","",""
"Part-time","2011","no degree/no degree yet","West Germany","38","0.0284879409116251","0.0189226175809415","0.0380532642423088"
"Part-time","2011","no degree/no degree yet","East Germany","","","",""
"Non-working","2011","lower secondary degree","West Germany","3552","0.558758156585488","0.546956474327178","0.570559838843799"
"Non-working","2011","lower secondary degree","East Germany","1142","0.826951769047093","0.807420081288012","0.846483456806173"
"Non-working","2011","secondary school degree","West Germany","1815","0.330651235442055","0.318526205972894","0.342776264911216"
"Non-working","2011","secondary school degree","East Germany","887","0.275290917803259","0.259189145905245","0.291392689701272"
"Non-working","2011","college entrance qualification","West Germany","1827","0.292966222396317","0.281828087590879","0.304104357201755"
"Non-working","2011","college entrance qualification","East Germany","514","0.365478744915493","0.341581934311142","0.389375555519843"
"Non-working","2011","Other degree","West Germany","809","0.46423726171691","0.440884551465118","0.487589971968702"
"Non-working","2011","Other degree","East Germany","80","0.557484361123877","0.473072606705991","0.641896115541763"
"Non-working","2011","no degree/no degree yet","West Germany","862","0.73042554661373","0.704911909701159","0.755939183526302"
"Non-working","2011","no degree/no degree yet","East Germany","133","0.780652539316445","0.71770348053339","0.843601598099499"
"Other","2011","lower secondary degree","West Germany","473","0.0589885171788478","0.0533886872700919","0.0645883470876038"
"Other","2011","lower secondary degree","East Germany","63","0.0327644968165021","0.0235730481388066","0.0419559454941975"
"Other","2011","secondary school degree","West Germany","565","0.0858629499429196","0.0786422374487055","0.0930836624371337"
"Other","2011","secondary school degree","East Germany","175","0.0653566502330588","0.056446936946546","0.0742663635195715"
"Other","2011","college entrance qualification","West Germany","427","0.0748646983978915","0.068424121357769","0.081305275438014"
"Other","2011","college entrance qualification","East Germany","87","0.0736511990564821","0.060689468940176","0.0866129291727881"
"Other","2011","Other degree","West Germany","136","0.0850617941895511","0.0719987561607495","0.0981248322183528"
"Other","2011","Other degree","East Germany","","","",""
"Other","2011","no degree/no degree yet","West Germany","174","0.137613087802609","0.117805756062761","0.157420419542456"
"Other","2011","no degree/no degree yet","East Germany","","","",""
"Full-time","2012","lower secondary degree","West Germany","2033","0.304529836760628","0.293393295060684","0.315666378460571"
"Full-time","2012","lower secondary degree","East Germany","196","0.113308071255022","0.0968623507337003","0.129753791776345"
"Full-time","2012","secondary school degree","West Germany","2197","0.445722761800748","0.432780632496698","0.458664891104798"
"Full-time","2012","secondary school degree","East Germany","1379","0.509853220746759","0.491557725177902","0.528148716315615"
"Full-time","2012","college entrance qualification","West Germany","2963","0.504197153249517","0.491851955418556","0.516542351080478"
"Full-time","2012","college entrance qualification","East Germany","775","0.495588116130656","0.470689484556518","0.520486747704794"
"Full-time","2012","Other degree","West Germany","613","0.356382806300557","0.333768793031799","0.378996819569314"
"Full-time","2012","Other degree","East Germany","35","0.321294128334509","0.243941287012412","0.398646969656607"
"Full-time","2012","no degree/no degree yet","West Germany","90","0.0992620574553381","0.0821723237635721","0.116351791147104"
"Full-time","2012","no degree/no degree yet","East Germany","","","",""
"Part-time","2012","lower secondary degree","West Germany","664","0.0818100815055805","0.075177755826617","0.0884424071845439"
"Part-time","2012","lower secondary degree","East Germany","50","0.0254183555506746","0.0172521756467603","0.0335845354545889"
"Part-time","2012","secondary school degree","West Germany","1121","0.135711761187006","0.126794164006781","0.14462935836723"
"Part-time","2012","secondary school degree","East Germany","440","0.128875992345986","0.1166133370579","0.141138647634071"
"Part-time","2012","college entrance qualification","West Germany","1153","0.130244884690323","0.12193447977478","0.138555289605867"
"Part-time","2012","college entrance qualification","East Germany","194","0.0944473952801644","0.0798836116942123","0.109011178866116"
"Part-time","2012","Other degree","West Germany","232","0.126491802700504","0.110796484106008","0.142187121295"
"Part-time","2012","Other degree","East Germany","","","",""
"Part-time","2012","no degree/no degree yet","West Germany","41","0.037845153693669","0.026938988975242","0.0487513184120959"
"Part-time","2012","no degree/no degree yet","East Germany","","","",""
"Non-working","2012","lower secondary degree","West Germany","3397","0.552357726253045","0.540324781175377","0.564390671330712"
"Non-working","2012","lower secondary degree","East Germany","1115","0.822574016872316","0.802752713519868","0.842395320224763"
"Non-working","2012","secondary school degree","West Germany","1770","0.331103507410068","0.318849697021215","0.343357317798921"
"Non-working","2012","secondary school degree","East Germany","872","0.30109100490749","0.284302279610678","0.317879730204302"
"Non-working","2012","college entrance qualification","West Germany","1727","0.289108685821794","0.277914937837786","0.300302433805802"
"Non-working","2012","college entrance qualification","East Germany","483","0.335096786557693","0.31159035367424","0.358603219441146"
"Non-working","2012","Other degree","West Germany","733","0.440786493930301","0.417343751403432","0.46422923645717"
"Non-working","2012","Other degree","East Germany","81","0.57603961994705","0.494179403775167","0.657899836118934"
"Non-working","2012","no degree/no degree yet","West Germany","822","0.708360866154391","0.682383530246986","0.734338202061797"
"Non-working","2012","no degree/no degree yet","East Germany","137","0.81933112398182","0.760802886667421","0.877859361296219"
"Other","2012","lower secondary degree","West Germany","466","0.0613023554807473","0.0554974170681511","0.0671072938933435"
"Other","2012","lower secondary degree","East Germany","66","0.0386995563219873","0.0286922160080641","0.0487068966359105"
"Other","2012","secondary school degree","West Germany","578","0.0874619696021784","0.0801059154275952","0.0948180237767617"
"Other","2012","secondary school degree","East Germany","177","0.0601797819997659","0.0514760358831168","0.0688835281164149"
"Other","2012","college entrance qualification","West Germany","458","0.0764492762383662","0.069888421582868","0.0830101308938644"
"Other","2012","college entrance qualification","East Germany","97","0.0748677020314873","0.0617616600323706","0.087973744030604"
"Other","2012","Other degree","West Germany","145","0.0763388970686384","0.0638007107169429","0.0888770834203338"
"Other","2012","Other degree","East Germany","","","",""
"Other","2012","no degree/no degree yet","West Germany","223","0.154531922696602","0.133873263013449","0.175190582379754"
"Other","2012","no degree/no degree yet","East Germany","","","",""
"Full-time","2013","lower secondary degree","West Germany","2035","0.284376253411485","0.273427112962027","0.295325393860943"
"Full-time","2013","lower secondary degree","East Germany","180","0.124242944850174","0.106428065141441","0.142057824558907"
"Full-time","2013","secondary school degree","West Germany","2232","0.42266692603961","0.409976925429635","0.435356926649584"
"Full-time","2013","secondary school degree","East Germany","1314","0.519314877673263","0.500631108899194","0.537998646447332"
"Full-time","2013","college entrance qualification","West Germany","3074","0.499148779486914","0.487128775087853","0.511168783885976"
"Full-time","2013","college entrance qualification","East Germany","718","0.485309666620223","0.459717222986666","0.510902110253779"
"Full-time","2013","Other degree","West Germany","1613","0.386945686486194","0.37144366238386","0.402447710588528"
"Full-time","2013","Other degree","East Germany","117","0.2788822978868","0.232428617215374","0.325335978558227"
"Full-time","2013","no degree/no degree yet","West Germany","140","0.0899913072572329","0.0757632490066679","0.104219365507798"
"Full-time","2013","no degree/no degree yet","East Germany","","","",""
"Part-time","2013","lower secondary degree","West Germany","634","0.0756199907646795","0.0692029533227097","0.0820370282066494"
"Part-time","2013","lower secondary degree","East Germany","59","0.032626947624761","0.0230320483694935","0.0422218468800285"
"Part-time","2013","secondary school degree","West Germany","1149","0.147278917035622","0.138175109183397","0.156382724887848"
"Part-time","2013","secondary school degree","East Germany","424","0.130863900061413","0.118252230439404","0.143475569683421"
"Part-time","2013","college entrance qualification","West Germany","1224","0.132043475391791","0.123905006440618","0.140181944342963"
"Part-time","2013","college entrance qualification","East Germany","223","0.122637905654953","0.105840930691323","0.139434880618582"
"Part-time","2013","Other degree","West Germany","551","0.119991371591136","0.109648707956908","0.130334035225363"
"Part-time","2013","Other degree","East Germany","50","0.145093520506929","0.108610575273009","0.18157646574085"
"Part-time","2013","no degree/no degree yet","West Germany","71","0.0455935960035388","0.0352221053689289","0.0559650866381487"
"Part-time","2013","no degree/no degree yet","East Germany","","","",""
"Non-working","2013","lower secondary degree","West Germany","3270","0.569997346152249","0.557981261597804","0.582013430706694"
"Non-working","2013","lower secondary degree","East Germany","1005","0.799508222214092","0.777885271712066","0.821131172716119"
"Non-working","2013","secondary school degree","West Germany","1747","0.336045903127037","0.323911522281402","0.348180283972672"
"Non-working","2013","secondary school degree","East Germany","830","0.290594604893654","0.273615695986137","0.30757351380117"
"Non-working","2013","college entrance qualification","West Germany","1782","0.28479460922988","0.273944939368563","0.295644279091196"
"Non-working","2013","college entrance qualification","East Germany","434","0.319195844525637","0.295324933609197","0.343066755442078"
"Non-working","2013","Other degree","West Germany","1298","0.413104078647705","0.397432086196076","0.428776071099334"
"Non-working","2013","Other degree","East Germany","156","0.514104999457143","0.462331954684993","0.565878044229293"
"Non-working","2013","no degree/no degree yet","West Germany","1068","0.701386709280416","0.678632805536183","0.724140613024649"
"Non-working","2013","no degree/no degree yet","East Germany","179","0.770555116863308","0.715368127521493","0.825742106205123"
"Other","2013","lower secondary degree","West Germany","582","0.070006409671587","0.0638134269098691","0.0761993924333048"
"Other","2013","lower secondary degree","East Germany","73","0.0436218853109724","0.0325906986352945","0.0546530719866504"
"Other","2013","secondary school degree","West Germany","693","0.0940082537977314","0.0865111347894544","0.101505372806008"
"Other","2013","secondary school degree","East Germany","179","0.0592266173716708","0.0503994830211348","0.0680537517222067"
"Other","2013","college entrance qualification","West Germany","567","0.0840131358914153","0.0773442471471087","0.0906820246357219"
"Other","2013","college entrance qualification","East Germany","90","0.072856583199187","0.0595478371501085","0.0861653292482654"
"Other","2013","Other degree","West Germany","330","0.0799588632749656","0.0713260796582635","0.0885916468916676"
"Other","2013","Other degree","East Germany","35","0.0619191821491275","0.0369537371761077","0.0868846271221474"
"Other","2013","no degree/no degree yet","West Germany","275","0.163028387458812","0.144662599562913","0.181394175354711"
"Other","2013","no degree/no degree yet","East Germany","","","",""
"Full-time","2014","lower secondary degree","West Germany","1772","0.283405651122667","0.271778762927842","0.295032539317492"
"Full-time","2014","lower secondary degree","East Germany","161","0.123401207745598","0.104938033119349","0.141864382371848"
"Full-time","2014","secondary school degree","West Germany","1953","0.410146061699103","0.39670352151368","0.423588601884525"
"Full-time","2014","secondary school degree","East Germany","1183","0.498592363369195","0.478957426442554","0.518227300295837"
"Full-time","2014","college entrance qualification","West Germany","2810","0.496703590879178","0.484155451323487","0.50925173043487"
"Full-time","2014","college entrance qualification","East Germany","651","0.494318386707103","0.467805030586702","0.520831742827505"
"Full-time","2014","Other degree","West Germany","1225","0.373526378619271","0.356267979571267","0.390784777667276"
"Full-time","2014","Other degree","East Germany","97","0.320502883738281","0.267068099446371","0.373937668030191"
"Full-time","2014","no degree/no degree yet","West Germany","108","0.0838205932828563","0.0685616165190484","0.0990795700466642"
"Full-time","2014","no degree/no degree yet","East Germany","","","",""
"Part-time","2014","lower secondary degree","West Germany","564","0.0804490015145713","0.0734316894043845","0.0874663136247582"
"Part-time","2014","lower secondary degree","East Germany","54","0.0344413286665406","0.0242042622479004","0.0446783950851808"
"Part-time","2014","secondary school degree","West Germany","1011","0.155483334975042","0.145579899769355","0.165386770180729"
"Part-time","2014","secondary school degree","East Germany","370","0.137831564468571","0.124294277678869","0.151368851258273"
"Part-time","2014","college entrance qualification","West Germany","1110","0.13494234016704","0.126367709535435","0.143516970798644"
"Part-time","2014","college entrance qualification","East Germany","202","0.11462524525929","0.0977314803018538","0.131519010216726"
"Part-time","2014","Other degree","West Germany","454","0.120520344533898","0.108905014495548","0.132135674572248"
"Part-time","2014","Other degree","East Germany","34","0.0687471888773287","0.0397753840176828","0.0977189937369746"
"Part-time","2014","no degree/no degree yet","West Germany","41","0.0330591904015507","0.0232144144823094","0.042903966320792"
"Part-time","2014","no degree/no degree yet","East Germany","","","",""
"Non-working","2014","lower secondary degree","West Germany","2918","0.561533578146412","0.548731555547196","0.574335600745628"
"Non-working","2014","lower secondary degree","East Germany","944","0.800858554629717","0.778440135975393","0.82327697328404"
"Non-working","2014","secondary school degree","West Germany","1554","0.338223825936377","0.325293856705274","0.35115379516748"
"Non-working","2014","secondary school degree","East Germany","784","0.309249063055029","0.291099082468727","0.32739904364133"
"Non-working","2014","college entrance qualification","West Germany","1600","0.275260249698195","0.264050870394346","0.286469629002043"
"Non-working","2014","college entrance qualification","East Germany","425","0.315218963505133","0.290581002008681","0.339856925001585"
"Non-working","2014","Other degree","West Germany","1059","0.413238729942845","0.395670835944302","0.430806623941388"
"Non-working","2014","Other degree","East Germany","137","0.547280970435975","0.490286354746349","0.604275586125602"
"Non-working","2014","no degree/no degree yet","West Germany","894","0.733488806291424","0.709143555314398","0.75783405726845"
"Non-working","2014","no degree/no degree yet","East Germany","148","0.740864360913806","0.676131517812136","0.805597204015476"
"Other","2014","lower secondary degree","West Germany","517","0.0746117692163499","0.067832416829537","0.0813911216031628"
"Other","2014","lower secondary degree","East Germany","60","0.0412989089581442","0.0301288069739065","0.052469010942382"
"Other","2014","secondary school degree","West Germany","625","0.0961467773894786","0.0880900967217948","0.104203458057162"
"Other","2014","secondary school degree","East Germany","154","0.0543270091072047","0.0454259923611613","0.063228025853248"
"Other","2014","college entrance qualification","West Germany","579","0.0930938192555874","0.0858015889003323","0.100386049610843"
"Other","2014","college entrance qualification","East Germany","88","0.0758374045284743","0.0617983239919398","0.0898764850650088"
"Other","2014","Other degree","West Germany","280","0.092714546903985","0.0823670718687115","0.103062021939258"
"Other","2014","Other degree","East Germany","","","",""
"Other","2014","no degree/no degree yet","West Germany","224","0.149631410024169","0.129989904522977","0.16927291552536"
"Other","2014","no degree/no degree yet","East Germany","","","",""
"Full-time","2015","lower secondary degree","West Germany","1600","0.280751603674976","0.268696821139549","0.292806386210403"
"Full-time","2015","lower secondary degree","East Germany","141","0.127695886834008","0.108296398604619","0.147095375063397"
"Full-time","2015","secondary school degree","West Germany","1873","0.416957945957868","0.403196101101549","0.430719790814187"
"Full-time","2015","secondary school degree","East Germany","1107","0.500784277037349","0.480654294965876","0.520914259108822"
"Full-time","2015","college entrance qualification","West Germany","2667","0.488004312221682","0.475275568354947","0.500733056088416"
"Full-time","2015","college entrance qualification","East Germany","617","0.480047160385058","0.45310573234559","0.506988588424527"
"Full-time","2015","Other degree","West Germany","1584","0.378480765509704","0.362959620642717","0.394001910376691"
"Full-time","2015","Other degree","East Germany","143","0.351268915134742","0.303081943905898","0.399455886363585"
"Full-time","2015","no degree/no degree yet","West Germany","127","0.105594813849787","0.0881779101714902","0.123011717528085"
"Full-time","2015","no degree/no degree yet","East Germany","","","",""
"Part-time","2015","lower secondary degree","West Germany","524","0.0795396552771319","0.0722810496677837","0.08679826088648"
"Part-time","2015","lower secondary degree","East Germany","55","0.0408296653031791","0.0293268634741414","0.0523324671322169"
"Part-time","2015","secondary school degree","West Germany","977","0.149951770232194","0.139986750294647","0.159916790169741"
"Part-time","2015","secondary school degree","East Germany","356","0.141789978375748","0.127745892481267","0.15583406427023"
"Part-time","2015","college entrance qualification","West Germany","1130","0.144527936834156","0.135573889551329","0.153481984116983"
"Part-time","2015","college entrance qualification","East Germany","197","0.124955658406241","0.107124084569999","0.142787232242483"
"Part-time","2015","Other degree","West Germany","539","0.134628595916883","0.12370553169343","0.145551660140337"
"Part-time","2015","Other degree","East Germany","40","0.101644548390606","0.0711414774306023","0.132147619350611"
"Part-time","2015","no degree/no degree yet","West Germany","62","0.0525294445563635","0.0398859604592314","0.0651729286534957"
"Part-time","2015","no degree/no degree yet","East Germany","","","",""
"Non-working","2015","lower secondary degree","West Germany","2757","0.564504868195725","0.551203867861502","0.577805868529947"
"Non-working","2015","lower secondary degree","East Germany","883","0.783934010851365","0.760011827369006","0.807856194333725"
"Non-working","2015","secondary school degree","West Germany","1526","0.341990713169131","0.3287502323127","0.355231194025562"
"Non-working","2015","secondary school degree","East Germany","757","0.297473769484723","0.279069036184966","0.315878502784481"
"Non-working","2015","college entrance qualification","West Germany","1620","0.283725644048712","0.272245969846854","0.295205318250571"
"Non-working","2015","college entrance qualification","East Germany","418","0.312584836414604","0.287587704077815","0.337581968751393"
"Non-working","2015","Other degree","West Germany","1306","0.406009232096554","0.390293581634639","0.42172488255847"
"Non-working","2015","Other degree","East Germany","156","0.413827900227599","0.364111477589928","0.463544322865271"
"Non-working","2015","no degree/no degree yet","West Germany","795","0.659147855919293","0.632284705854842","0.686011005983745"
"Non-working","2015","no degree/no degree yet","East Germany","152","0.840616377556828","0.787728035909401","0.893504719204255"
"Other","2015","lower secondary degree","West Germany","457","0.0752038728521676","0.0681292725107602","0.082278473193575"
"Other","2015","lower secondary degree","East Germany","58","0.0475404370114472","0.0351717751500792","0.0599090988728153"
"Other","2015","secondary school degree","West Germany","555","0.0910995706408076","0.083068066102437","0.0991310751791783"
"Other","2015","secondary school degree","East Germany","150","0.0599519751021791","0.050394334704326","0.0695096155000323"
"Other","2015","college entrance qualification","West Germany","507","0.0837421068954499","0.0766883356365933","0.0907958781543064"
"Other","2015","college entrance qualification","East Germany","89","0.0824123447940974","0.0675831831667499","0.0972415064214449"
"Other","2015","Other degree","West Germany","322","0.0808814064768585","0.0721560198026602","0.0896067931510568"
"Other","2015","Other degree","East Germany","38","0.133258636247052","0.0989526539123386","0.167564618581766"
"Other","2015","no degree/no degree yet","West Germany","212","0.182727885674556","0.160826668275726","0.204629103073385"
"Other","2015","no degree/no degree yet","East Germany","","","",""
"Full-time","2016","lower secondary degree","West Germany","1476","0.288704692964346","0.276046110751028","0.301363275177664"
"Full-time","2016","lower secondary degree","East Germany","136","0.134071817563972","0.113171883996265","0.154971751131679"
"Full-time","2016","secondary school degree","West Germany","1692","0.41926517129358","0.404873724571912","0.433656618015248"
"Full-time","2016","secondary school degree","East Germany","1020","0.483534258066187","0.462807178544556","0.504261337587817"
"Full-time","2016","college entrance qualification","West Germany","2499","0.495896565102233","0.482755607264856","0.509037522939609"
"Full-time","2016","college entrance qualification","East Germany","603","0.474262393070877","0.446981870590153","0.501542915551601"
"Full-time","2016","Other degree","West Germany","1338","0.361909111243993","0.348531466406995","0.375286756080991"
"Full-time","2016","Other degree","East Germany","127","0.308306189945448","0.274783999149447","0.341828380741448"
"Full-time","2016","no degree/no degree yet","West Germany","140","0.105454170714047","0.0932070836839109","0.117701257744184"
"Full-time","2016","no degree/no degree yet","East Germany","","","",""
"Part-time","2016","lower secondary degree","West Germany","511","0.09339360320853","0.0852652769306876","0.101521929486372"
"Part-time","2016","lower secondary degree","East Germany","64","0.0624784023082056","0.0476330394166181","0.077323765199793"
"Part-time","2016","secondary school degree","West Germany","931","0.154158674940571","0.143626948775114","0.164690401106028"
