"erwst","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","2004","no migration background","(2c_voc) vocational maturity certificate","616","0.462154911382195","0.434258508945338","0.490051313819053"
"Full-time","2004","no migration background","(3a) lower tertiary education","895","0.536477756207386","0.512134609176098","0.560820903238675"
"Full-time","2004","no migration background","(3b) higher tertiary education","1376","0.564314037386706","0.543952130753255","0.584675944020157"
"Full-time","2004","direct migration background","(0) in school","","","",""
"Full-time","2004","direct migration background","(1a) inadequately completed","38","0.20568141112969","0.14596597042142","0.26539685183796"
"Full-time","2004","direct migration background","(1b) general elementary school","158","0.246479143647979","0.21122340064182","0.281734886654137"
"Full-time","2004","direct migration background","(1c) basic vocational qualification","329","0.441892992507458","0.405917243424015","0.477868741590901"
"Full-time","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","2004","direct migration background","(2a) intermediate vocational","73","0.523723373782681","0.445600380028013","0.60184636753735"
"Full-time","2004","direct migration background","(2c_gen) general maturity certificate","30","0.279574251826673","0.198254066647832","0.360894437005514"
"Full-time","2004","direct migration background","(2c_voc) vocational maturity certificate","131","0.498252633421844","0.440101755838761","0.556403511004927"
"Full-time","2004","direct migration background","(3a) lower tertiary education","36","0.346829636175043","0.243177819697484","0.450481452652602"
"Full-time","2004","direct migration background","(3b) higher tertiary education","142","0.404338076817111","0.346751902227208","0.461924251407014"
"Full-time","2004","indirect migration background","(0) in school","","","",""
"Full-time","2004","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","2004","indirect migration background","(1b) general elementary school","","","",""
"Full-time","2004","indirect migration background","(1c) basic vocational qualification","66","0.432759723005824","0.348871182399032","0.516648263612617"
"Full-time","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","2004","indirect migration background","(2a) intermediate vocational","71","0.540955588417382","0.455945731816368","0.625965445018396"
"Full-time","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","2004","indirect migration background","(2c_voc) vocational maturity certificate","32","0.428786949871297","0.303561584976296","0.554012314766298"
"Full-time","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","2004","indirect migration background","(3b) higher tertiary education","34","0.76865064118311","0.642609446721819","0.894691835644401"
"Part-time","2004","no migration background","(0) in school","","","",""
"Part-time","2004","no migration background","(1a) inadequately completed","","","",""
"Part-time","2004","no migration background","(1b) general elementary school","77","0.0538336341670743","0.0417089714686665","0.0659582968654822"
"Part-time","2004","no migration background","(1c) basic vocational qualification","423","0.0749237616019016","0.0677941824722148","0.0820533407315884"
"Part-time","2004","no migration background","(2b) intermediate general qualification","","","",""
"Part-time","2004","no migration background","(2a) intermediate vocational","675","0.125260217014404","0.11583488663808","0.134685547390727"
"Part-time","2004","no migration background","(2c_gen) general maturity certificate","43","0.0603940281059146","0.0420385444135257","0.0787495117983034"
"Part-time","2004","no migration background","(2c_voc) vocational maturity certificate","164","0.115575830641766","0.0976866840642362","0.133464977219295"
"Part-time","2004","no migration background","(3a) lower tertiary education","188","0.0968965087592399","0.0824558037111712","0.111337213807309"
"Part-time","2004","no migration background","(3b) higher tertiary education","272","0.106686752087782","0.0940094054502319","0.119364098725332"
"Part-time","2004","direct migration background","(0) in school","","","",""
"Part-time","2004","direct migration background","(1a) inadequately completed","","","",""
"Part-time","2004","direct migration background","(1b) general elementary school","52","0.0843770240797714","0.0616384834598075","0.107115564699735"
"Part-time","2004","direct migration background","(1c) basic vocational qualification","53","0.0730081238690791","0.0541622574406066","0.0918539902975515"
"Part-time","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Part-time","2004","direct migration background","(2a) intermediate vocational","","","",""
"Part-time","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","2004","direct migration background","(2c_voc) vocational maturity certificate","44","0.167630045227744","0.124186720965672","0.211073369489815"
"Part-time","2004","direct migration background","(3a) lower tertiary education","","","",""
"Part-time","2004","direct migration background","(3b) higher tertiary education","31","0.099435676014656","0.0643221474602217","0.13454920456909"
"Part-time","2004","indirect migration background","(0) in school","","","",""
"Part-time","2004","indirect migration background","(1a) inadequately completed","","","",""
"Part-time","2004","indirect migration background","(1b) general elementary school","","","",""
"Part-time","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Part-time","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Part-time","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Part-time","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Part-time","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Non-working","2004","no migration background","(0) in school","460","0.932297558529302","0.910209917509234","0.954385199549369"
"Non-working","2004","no migration background","(1a) inadequately completed","51","0.658546609184906","0.556530673152021","0.760562545217792"
"Non-working","2004","no migration background","(1b) general elementary school","955","0.716894915079517","0.692692391706058","0.741097438452975"
"Non-working","2004","no migration background","(1c) basic vocational qualification","2946","0.579624479187325","0.566256756963558","0.592992201411092"
"Non-working","2004","no migration background","(2b) intermediate general qualification","198","0.430352297558195","0.38669067665069","0.4740139184657"
"Non-working","2004","no migration background","(2a) intermediate vocational","1448","0.338578536934298","0.325103827261032","0.352053246607565"
"Non-working","2004","no migration background","(2c_gen) general maturity certificate","330","0.501489908780743","0.462963012220413","0.540016805341072"
"Non-working","2004","no migration background","(2c_voc) vocational maturity certificate","368","0.350612733082493","0.323913945742546","0.37731152042244"
"Non-working","2004","no migration background","(3a) lower tertiary education","489","0.344229459703131","0.321035999720544","0.367422919685718"
"Non-working","2004","no migration background","(3b) higher tertiary education","555","0.287790890007698","0.269199429237726","0.30638235077767"
"Non-working","2004","direct migration background","(0) in school","53","0.882440172274844","0.802267870572919","0.962612473976768"
"Non-working","2004","direct migration background","(1a) inadequately completed","127","0.714585772182695","0.647865662903778","0.781305881461612"
"Non-working","2004","direct migration background","(1b) general elementary school","339","0.633484550725009","0.594065487290039","0.672903614159979"
"Non-working","2004","direct migration background","(1c) basic vocational qualification","325","0.450035583319489","0.413995708574367","0.486075458064612"
"Non-working","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Non-working","2004","direct migration background","(2a) intermediate vocational","58","0.342751474154855","0.26850894796732","0.416994000342389"
"Non-working","2004","direct migration background","(2c_gen) general maturity certificate","55","0.454342472783035","0.364121624921213","0.544563320644857"
"Non-working","2004","direct migration background","(2c_voc) vocational maturity certificate","102","0.313299160222929","0.259354020084893","0.367244300360965"
"Non-working","2004","direct migration background","(3a) lower tertiary education","38","0.589329643389067","0.482194636316487","0.696464650461646"
"Non-working","2004","direct migration background","(3b) higher tertiary education","87","0.411655999443696","0.353909072394768","0.469402926492624"
"Non-working","2004","indirect migration background","(0) in school","81","0.984549149850554","0.957853773012015","1.01124452668909"
"Non-working","2004","indirect migration background","(1a) inadequately completed","","","",""
"Non-working","2004","indirect migration background","(1b) general elementary school","56","0.516360310862969","0.428754991335751","0.603965630390186"
"Non-working","2004","indirect migration background","(1c) basic vocational qualification","38","0.270856241652539","0.195612272437337","0.346100210867741"
"Non-working","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Non-working","2004","indirect migration background","(2a) intermediate vocational","36","0.270450637459836","0.194674498761762","0.346226776157911"
"Non-working","2004","indirect migration background","(2c_gen) general maturity certificate","46","0.506070582553652","0.40101322876844","0.611127936338864"
"Non-working","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Non-working","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Other","2004","no migration background","(0) in school","31","0.0562411469955296","0.0359863683874454","0.0764959256036138"
"Other","2004","no migration background","(1a) inadequately completed","","","",""
"Other","2004","no migration background","(1b) general elementary school","147","0.100878489098752","0.0846988979946715","0.117058080202833"
"Other","2004","no migration background","(1c) basic vocational qualification","205","0.0357817946353715","0.0307516083714774","0.0408119808992655"
"Other","2004","no migration background","(2b) intermediate general qualification","199","0.335535822540228","0.293897823648371","0.377173821432084"
"Other","2004","no migration background","(2a) intermediate vocational","235","0.0494973614886449","0.0433212055789535","0.0556735173983364"
"Other","2004","no migration background","(2c_gen) general maturity certificate","191","0.286534609698667","0.251695187051695","0.321374032345638"
"Other","2004","no migration background","(2c_voc) vocational maturity certificate","79","0.0716565248935459","0.0572251394743736","0.0860879103127181"
"Other","2004","no migration background","(3a) lower tertiary education","40","0.0223962753302433","0.015172987928459","0.0296195627320276"
"Other","2004","no migration background","(3b) higher tertiary education","75","0.041208320517814","0.0330457712275277","0.0493708698081003"
"Other","2004","direct migration background","(0) in school","","","",""
"Other","2004","direct migration background","(1a) inadequately completed","","","",""
"Other","2004","direct migration background","(1b) general elementary school","","","",""
"Other","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Other","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Other","2004","direct migration background","(2a) intermediate vocational","","","",""
"Other","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Other","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","2004","direct migration background","(3a) lower tertiary education","","","",""
"Other","2004","direct migration background","(3b) higher tertiary education","","","",""
"Other","2004","indirect migration background","(0) in school","","","",""
"Other","2004","indirect migration background","(1a) inadequately completed","","","",""
"Other","2004","indirect migration background","(1b) general elementary school","36","0.265856595776502","0.188409122248457","0.343304069304547"
"Other","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Other","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Other","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Other","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Other","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Other","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","2005","no migration background","(0) in school","","","",""
"Full-time","2005","no migration background","(1a) inadequately completed","","","",""
"Full-time","2005","no migration background","(1b) general elementary school","143","0.133121057143849","0.114198040365474","0.152044073922224"
"Full-time","2005","no migration background","(1c) basic vocational qualification","1503","0.310553256455111","0.297639429481945","0.323467083428277"
"Full-time","2005","no migration background","(2b) intermediate general qualification","72","0.1855264013303","0.150080300453648","0.220972502206953"
"Full-time","2005","no migration background","(2a) intermediate vocational","2281","0.492921587570032","0.478382036195756","0.507461138944308"
"Full-time","2005","no migration background","(2c_gen) general maturity certificate","78","0.163385727749459","0.133851913545923","0.192919541952995"
"Full-time","2005","no migration background","(2c_voc) vocational maturity certificate","599","0.466862763729093","0.438564482773871","0.495161044684314"
"Full-time","2005","no migration background","(3a) lower tertiary education","822","0.515116238197328","0.490292040277119","0.539940436117536"
"Full-time","2005","no migration background","(3b) higher tertiary education","1291","0.549863739351696","0.529135762065674","0.570591716637718"
"Full-time","2005","direct migration background","(0) in school","","","",""
"Full-time","2005","direct migration background","(1a) inadequately completed","","","",""
"Full-time","2005","direct migration background","(1b) general elementary school","131","0.221515440227768","0.185857501646798","0.257173378808739"
"Full-time","2005","direct migration background","(1c) basic vocational qualification","292","0.411871579798803","0.37474258423663","0.449000575360977"
"Full-time","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","2005","direct migration background","(2a) intermediate vocational","65","0.48012606474728","0.399906256339047","0.560345873155512"
"Full-time","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","2005","direct migration background","(2c_voc) vocational maturity certificate","119","0.476644627036485","0.417069921635","0.536219332437971"
"Full-time","2005","direct migration background","(3a) lower tertiary education","35","0.444908475696223","0.33243888955494","0.557378061837505"
"Full-time","2005","direct migration background","(3b) higher tertiary education","125","0.365009610408343","0.307154330573499","0.422864890243187"
"Full-time","2005","indirect migration background","(0) in school","","","",""
"Full-time","2005","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","2005","indirect migration background","(1b) general elementary school","","","",""
"Full-time","2005","indirect migration background","(1c) basic vocational qualification","75","0.483871146770657","0.402809467715758","0.564932825825556"
"Full-time","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","2005","indirect migration background","(2a) intermediate vocational","77","0.618860160346779","0.534393627697406","0.703326692996152"
"Full-time","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","2005","indirect migration background","(2c_voc) vocational maturity certificate","30","0.430282090628324","0.301748324104195","0.558815857152452"
"Full-time","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","2005","indirect migration background","(3b) higher tertiary education","39","0.760488239107261","0.639752138547987","0.881224339666535"
"Part-time","2005","no migration background","(0) in school","","","",""
"Part-time","2005","no migration background","(1a) inadequately completed","","","",""
"Part-time","2005","no migration background","(1b) general elementary school","68","0.0583393587169415","0.045283188501784","0.0713955289320989"
"Part-time","2005","no migration background","(1c) basic vocational qualification","398","0.0765975196702467","0.0691752038640776","0.0840198354764158"
"Part-time","2005","no migration background","(2b) intermediate general qualification","","","",""
"Part-time","2005","no migration background","(2a) intermediate vocational","650","0.123646914201795","0.11407374516727","0.13322008323632"
"Part-time","2005","no migration background","(2c_gen) general maturity certificate","36","0.0690628697909568","0.0488078658525749","0.0893178737293387"
"Part-time","2005","no migration background","(2c_voc) vocational maturity certificate","167","0.127540791962195","0.108619837188701","0.14646174673569"
"Part-time","2005","no migration background","(3a) lower tertiary education","188","0.104184498692138","0.0890099904959971","0.119359006888279"
"Part-time","2005","no migration background","(3b) higher tertiary education","263","0.111462956330896","0.0983512132100239","0.124574699451767"
"Part-time","2005","direct migration background","(0) in school","","","",""
"Part-time","2005","direct migration background","(1a) inadequately completed","","","",""
"Part-time","2005","direct migration background","(1b) general elementary school","50","0.0791380794002462","0.0559577693998259","0.102318389400667"
"Part-time","2005","direct migration background","(1c) basic vocational qualification","48","0.078707408328684","0.0583930644355501","0.0990217522218179"
"Part-time","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Part-time","2005","direct migration background","(2a) intermediate vocational","","","",""
"Part-time","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","2005","direct migration background","(2c_voc) vocational maturity certificate","41","0.175435102470942","0.130068435055587","0.220801769886296"
"Part-time","2005","direct migration background","(3a) lower tertiary education","","","",""
"Part-time","2005","direct migration background","(3b) higher tertiary education","","","",""
"Part-time","2005","indirect migration background","(0) in school","","","",""
"Part-time","2005","indirect migration background","(1a) inadequately completed","","","",""
"Part-time","2005","indirect migration background","(1b) general elementary school","","","",""
"Part-time","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Part-time","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Part-time","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Part-time","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Part-time","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Non-working","2005","no migration background","(0) in school","467","0.920661374866874","0.897182272104607","0.944140477629141"
"Non-working","2005","no migration background","(1a) inadequately completed","50","0.60033111873733","0.492317095972604","0.708345141502055"
"Non-working","2005","no migration background","(1b) general elementary school","902","0.717178503403876","0.692090990520411","0.742266016287341"
"Non-working","2005","no migration background","(1c) basic vocational qualification","2829","0.571081119995283","0.557268596174952","0.584893643815615"
"Non-working","2005","no migration background","(2b) intermediate general qualification","189","0.435701064386012","0.390486741723517","0.480915387048508"
"Non-working","2005","no migration background","(2a) intermediate vocational","1391","0.332256887158622","0.318558601116443","0.3459551732008"
"Non-working","2005","no migration background","(2c_gen) general maturity certificate","322","0.484474948535104","0.444553122744508","0.524396774325701"
"Non-working","2005","no migration background","(2c_voc) vocational maturity certificate","348","0.337696495728061","0.310871619234207","0.364521372221916"
"Non-working","2005","no migration background","(3a) lower tertiary education","495","0.343000945950899","0.319421488080205","0.366580403821593"
"Non-working","2005","no migration background","(3b) higher tertiary education","580","0.298021107415301","0.278964616901057","0.317077597929546"
"Non-working","2005","direct migration background","(0) in school","50","0.928871499476469","0.860940752253162","0.996802246699775"
"Non-working","2005","direct migration background","(1a) inadequately completed","123","0.714713260628095","0.645814274434001","0.783612246822189"
"Non-working","2005","direct migration background","(1b) general elementary school","306","0.623781556811275","0.582184219170168","0.665378894452382"
"Non-working","2005","direct migration background","(1c) basic vocational qualification","297","0.440324920475736","0.402875006702433","0.477774834249039"
"Non-working","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Non-working","2005","direct migration background","(2a) intermediate vocational","55","0.350839943574636","0.274212318133347","0.427467569015925"
"Non-working","2005","direct migration background","(2c_gen) general maturity certificate","53","0.47624036413352","0.382048080317035","0.570432647950005"
"Non-working","2005","direct migration background","(2c_voc) vocational maturity certificate","97","0.310838745231615","0.255631737446878","0.366045753016351"
"Non-working","2005","direct migration background","(3a) lower tertiary education","35","0.52366620281047","0.410634458257778","0.636697947363163"
"Non-working","2005","direct migration background","(3b) higher tertiary education","94","0.465975485959951","0.406028216746045","0.525922755173857"
"Non-working","2005","indirect migration background","(0) in school","88","0.933807781551055","0.882726756046181","0.984888807055929"
"Non-working","2005","indirect migration background","(1a) inadequately completed","","","",""
"Non-working","2005","indirect migration background","(1b) general elementary school","60","0.532078856102481","0.441666144246836","0.622491567958126"
"Non-working","2005","indirect migration background","(1c) basic vocational qualification","46","0.292027682427873","0.218272623830595","0.365782741025152"
"Non-working","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Non-working","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Non-working","2005","indirect migration background","(2c_gen) general maturity certificate","47","0.581898308751183","0.479423386538156","0.68437323096421"
"Non-working","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Non-working","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Non-working","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Other","2005","no migration background","(0) in school","37","0.0729320036201216","0.0503426363361483","0.0955213709040949"
"Other","2005","no migration background","(1a) inadequately completed","","","",""
"Other","2005","no migration background","(1b) general elementary school","125","0.0913610807353334","0.0753114867529591","0.107410674717708"
"Other","2005","no migration background","(1c) basic vocational qualification","202","0.041768103879359","0.0361847616495806","0.0473514461091374"
"Other","2005","no migration background","(2b) intermediate general qualification","173","0.321732935533205","0.279136306817584","0.364329564248826"
"Other","2005","no migration background","(2a) intermediate vocational","220","0.0511746110695513","0.0447662798575327","0.0575829422815699"
"Other","2005","no migration background","(2c_gen) general maturity certificate","166","0.28307645392448","0.247090075646809","0.319062832202151"
"Other","2005","no migration background","(2c_voc) vocational maturity certificate","80","0.0678999485806508","0.0536303447370095","0.0821695524242921"
"Other","2005","no migration background","(3a) lower tertiary education","52","0.0376983171596355","0.0282376799379831","0.0471589543812879"
"Other","2005","no migration background","(3b) higher tertiary education","79","0.0406521969021071","0.0324243266043047","0.0488800671999094"
"Other","2005","direct migration background","(0) in school","","","",""
"Other","2005","direct migration background","(1a) inadequately completed","","","",""
"Other","2005","direct migration background","(1b) general elementary school","34","0.0755649235607109","0.0528700607932452","0.0982597863281766"
"Other","2005","direct migration background","(1c) basic vocational qualification","38","0.0690960913967762","0.0499634305972082","0.0882287521963443"
"Other","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Other","2005","direct migration background","(2a) intermediate vocational","","","",""
"Other","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Other","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","2005","direct migration background","(3a) lower tertiary education","","","",""
"Other","2005","direct migration background","(3b) higher tertiary education","","","",""
"Other","2005","indirect migration background","(0) in school","","","",""
"Other","2005","indirect migration background","(1a) inadequately completed","","","",""
"Other","2005","indirect migration background","(1b) general elementary school","32","0.289370117124955","0.207201924699338","0.371538309550572"
"Other","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Other","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Other","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Other","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Other","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Other","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Other","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Full-time","2006","no migration background","(0) in school","","","",""
"Full-time","2006","no migration background","(1a) inadequately completed","","","",""
"Full-time","2006","no migration background","(1b) general elementary school","136","0.107161069425083","0.0908116693697037","0.123510469480462"
"Full-time","2006","no migration background","(1c) basic vocational qualification","1591","0.307903967827084","0.295562986954801","0.320244948699366"
"Full-time","2006","no migration background","(2b) intermediate general qualification","81","0.205597613943044","0.169923439106766","0.241271788779321"
"Full-time","2006","no migration background","(2a) intermediate vocational","2332","0.478123467755726","0.464137131496528","0.492109804014923"
"Full-time","2006","no migration background","(2c_gen) general maturity certificate","73","0.134303869076305","0.107614314803059","0.160993423349551"
"Full-time","2006","no migration background","(2c_voc) vocational maturity certificate","629","0.472267795494533","0.444982505668427","0.49955308532064"
"Full-time","2006","no migration background","(3a) lower tertiary education","875","0.507302349113298","0.483543816352821","0.531060881873775"
"Full-time","2006","no migration background","(3b) higher tertiary education","1384","0.560371418784558","0.540697557405849","0.580045280163268"
"Full-time","2006","direct migration background","(0) in school","","","",""
"Full-time","2006","direct migration background","(1a) inadequately completed","","","",""
"Full-time","2006","direct migration background","(1b) general elementary school","123","0.246228460441672","0.208542010832086","0.283914910051259"
"Full-time","2006","direct migration background","(1c) basic vocational qualification","287","0.411100160675854","0.374036501136889","0.44816382021482"
"Full-time","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Full-time","2006","direct migration background","(2a) intermediate vocational","69","0.479419579324438","0.400517303707563","0.558321854941314"
"Full-time","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","2006","direct migration background","(2c_voc) vocational maturity certificate","129","0.483589222149221","0.425874341414889","0.541304102883553"
"Full-time","2006","direct migration background","(3a) lower tertiary education","33","0.366928788386447","0.259277333338709","0.474580243434184"
"Full-time","2006","direct migration background","(3b) higher tertiary education","129","0.36627375857771","0.310823593932794","0.421723923222626"
"Full-time","2006","indirect migration background","(0) in school","","","",""
"Full-time","2006","indirect migration background","(1a) inadequately completed","","","",""
"Full-time","2006","indirect migration background","(1b) general elementary school","","","",""
"Full-time","2006","indirect migration background","(1c) basic vocational qualification","69","0.411114146500977","0.330469258392436","0.491759034609519"
"Full-time","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Full-time","2006","indirect migration background","(2a) intermediate vocational","80","0.611643720481008","0.529732562909249","0.693554878052767"
"Full-time","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Full-time","2006","indirect migration background","(2c_voc) vocational maturity certificate","32","0.515506166370535","0.393067338517719","0.637944994223351"
"Full-time","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Full-time","2006","indirect migration background","(3b) higher tertiary education","36","0.807353233794618","0.694604462365865","0.920102005223372"
"Part-time","2006","no migration background","(0) in school","","","",""
"Part-time","2006","no migration background","(1a) inadequately completed","","","",""
"Part-time","2006","no migration background","(1b) general elementary school","71","0.0425560813515199","0.0318868230455936","0.0532253396574462"
"Part-time","2006","no migration background","(1c) basic vocational qualification","423","0.0727276494725136","0.0657852070340435","0.0796700919109837"
"Part-time","2006","no migration background","(2b) intermediate general qualification","35","0.0675054816158136","0.0453583597609521","0.0896526034706751"
"Part-time","2006","no migration background","(2a) intermediate vocational","722","0.125667813153863","0.116386694754189","0.134948931553537"
"Part-time","2006","no migration background","(2c_gen) general maturity certificate","33","0.0680622719650862","0.0483488967321519","0.0877756471980206"
"Part-time","2006","no migration background","(2c_voc) vocational maturity certificate","196","0.14773083492073","0.128337541387733","0.167124128453728"
"Part-time","2006","no migration background","(3a) lower tertiary education","195","0.0943170230385739","0.0804277639608658","0.108206282116282"
"Part-time","2006","no migration background","(3b) higher tertiary education","298","0.108377520601452","0.0960558734049656","0.120699167797938"
"Part-time","2006","direct migration background","(0) in school","","","",""
"Part-time","2006","direct migration background","(1a) inadequately completed","","","",""
"Part-time","2006","direct migration background","(1b) general elementary school","54","0.0973642911842191","0.0714313162097728","0.123297266158665"
"Part-time","2006","direct migration background","(1c) basic vocational qualification","61","0.0879885979908242","0.0666499406505538","0.109327255331095"
"Part-time","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Part-time","2006","direct migration background","(2a) intermediate vocational","","","",""
"Part-time","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","2006","direct migration background","(2c_voc) vocational maturity certificate","45","0.141715316249217","0.101436571884887","0.181994060613547"
"Part-time","2006","direct migration background","(3a) lower tertiary education","","","",""
"Part-time","2006","direct migration background","(3b) higher tertiary education","38","0.108970524363786","0.0731072740136945","0.144833774713877"
"Part-time","2006","indirect migration background","(0) in school","","","",""
"Part-time","2006","indirect migration background","(1a) inadequately completed","","","",""
"Part-time","2006","indirect migration background","(1b) general elementary school","","","",""
"Part-time","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"Part-time","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"Part-time","2006","indirect migration background","(2a) intermediate vocational","","","",""
"Part-time","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Part-time","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Part-time","2006","indirect migration background","(3a) lower tertiary education","","","",""
"Part-time","2006","indirect migration background","(3b) higher tertiary education","","","",""
"Non-working","2006","no migration background","(0) in school","421","0.802157111984501","0.768080345360007","0.836233878608994"
"Non-working","2006","no migration background","(1a) inadequately completed","54","0.636899158187355","0.535848899408681","0.737949416966029"
"Non-working","2006","no migration background","(1b) general elementary school","1023","0.759289369294813","0.736692512305956","0.78188622628367"
"Non-working","2006","no migration background","(1c) basic vocational qualification","3130","0.575225054399383","0.562010357689065","0.588439751109701"
"Non-working","2006","no migration background","(2b) intermediate general qualification","206","0.396987888169771","0.35379857700153","0.440177199338012"
"Non-working","2006","no migration background","(2a) intermediate vocational","1556","0.33632330620609","0.323094921507247","0.349551690904933"
"Non-working","2006","no migration background","(2c_gen) general maturity certificate","348","0.524680358228829","0.485591354250799","0.563769362206859"
"Non-working","2006","no migration background","(2c_voc) vocational maturity certificate","395","0.323086887599188","0.29752730622582","0.348646468972556"
"Non-working","2006","no migration background","(3a) lower tertiary education","575","0.362002008453259","0.339163850093552","0.384840166812967"
"Non-working","2006","no migration background","(3b) higher tertiary education","676","0.291326941094481","0.273316599701771","0.309337282487191"
"Non-working","2006","direct migration background","(0) in school","33","0.841713228460945","0.728597633983423","0.954828822938466"
"Non-working","2006","direct migration background","(1a) inadequately completed","113","0.7524631933905","0.683165707380662","0.821760679400337"
"Non-working","2006","direct migration background","(1b) general elementary school","298","0.59918806916481","0.556318597483334","0.642057540846287"
"Non-working","2006","direct migration background","(1c) basic vocational qualification","295","0.437131826262584","0.399766969919725","0.474496682605444"
"Non-working","2006","direct migration background","(2b) intermediate general qualification","","","",""
"Non-working","2006","direct migration background","(2a) intermediate vocational","60","0.392446356732122","0.315325792875375","0.469566920588869"
"Non-working","2006","direct migration background","(2c_gen) general maturity certificate","62","0.512464029299275","0.42189281602941","0.603035242569139"
"Non-working","2006","direct migration background","(2c_voc) vocational maturity certificate","99","0.333242601082885","0.278802863034607","0.387682339131162"
"Non-working","2006","direct migration background","(3a) lower tertiary education","35","0.547968007607361","0.436803815351338","0.659132199863384"
"Non-working","2006","direct migration background","(3b) higher tertiary education","100","0.442874116571099","0.385704417069318","0.50004381607288"
"Non-working","2006","indirect migration background","(0) in school","78","0.875154944435708","0.804885458397476","0.945424430473941"
"Non-working","2006","indirect migration background","(1a) inadequately completed","","","",""
"Non-working","2006","indirect migration background","(1b) general elementary school","62","0.488226139742103","0.398036500196064","0.578415779288143"
