"transab_cat2","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","1999","Couple + C. LE 16 ","(1b) general elementary school","16","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","(1c) basic vocational qualification","16","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","(2a) intermediate vocational","10","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","(3b) higher tertiary education","3","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(0) in school","2","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(1b) general elementary school","2","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(1c) basic vocational qualification","3","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(0) in school","3","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(1c) basic vocational qualification","5","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very low transfer dependency","2000","1-pers.-HH","(0) in school","3","","",""
"Very low transfer dependency","2000","1-pers.-HH","(1a) inadequately completed","33","0.707224901570859","0.567940653996998","0.84650914914472"
"Very low transfer dependency","2000","1-pers.-HH","(1b) general elementary school","469","0.939759978736254","0.919008290547045","0.960511666925463"
"Very low transfer dependency","2000","1-pers.-HH","(1c) basic vocational qualification","976","0.928586850724411","0.913106463626004","0.944067237822819"
"Very low transfer dependency","2000","1-pers.-HH","(2b) intermediate general qualification","48","0.903436337987981","0.825377445115276","0.981495230860686"
"Very low transfer dependency","2000","1-pers.-HH","(2a) intermediate vocational","661","0.927991205993575","0.909135439500171","0.946846972486979"
"Very low transfer dependency","2000","1-pers.-HH","(2c_gen) general maturity certificate","121","0.860141794488921","0.804450930198933","0.915832658778908"
"Very low transfer dependency","2000","1-pers.-HH","(2c_voc) vocational maturity certificate","239","0.90943838179071","0.874885531322342","0.943991232259078"
"Very low transfer dependency","2000","1-pers.-HH","(3a) lower tertiary education","209","0.931807311540822","0.899015370409166","0.964599252672478"
"Very low transfer dependency","2000","1-pers.-HH","(3b) higher tertiary education","295","0.935029522749727","0.907939758767684","0.962119286731771"
"Very low transfer dependency","2000","(Married) couple without C. ","(0) in school","2","","",""
"Very low transfer dependency","2000","(Married) couple without C. ","(1a) inadequately completed","85","0.843374840744688","0.775144753685879","0.911604927803497"
"Very low transfer dependency","2000","(Married) couple without C. ","(1b) general elementary school","826","0.946473130861278","0.93165234284305","0.961293918879506"
"Very low transfer dependency","2000","(Married) couple without C. ","(1c) basic vocational qualification","3003","0.944561022711022","0.936642329340192","0.952479716081853"
"Very low transfer dependency","2000","(Married) couple without C. ","(2b) intermediate general qualification","74","0.871716746804808","0.802629241100312","0.940804252509305"
"Very low transfer dependency","2000","(Married) couple without C. ","(2a) intermediate vocational","1340","0.939799281928903","0.927522519521108","0.952076044336698"
"Very low transfer dependency","2000","(Married) couple without C. ","(2c_gen) general maturity certificate","81","0.909009667191701","0.850870870088892","0.96714846429451"
"Very low transfer dependency","2000","(Married) couple without C. ","(2c_voc) vocational maturity certificate","416","0.968128002734187","0.951563544033847","0.984692461434526"
"Very low transfer dependency","2000","(Married) couple without C. ","(3a) lower tertiary education","566","0.949794841680273","0.93239443184329","0.967195251517257"
"Very low transfer dependency","2000","(Married) couple without C. ","(3b) higher tertiary education","657","0.962038317748359","0.947716803146468","0.976359832350249"
"Very low transfer dependency","2000","Single parent ","(0) in school","49","0.758179466037034","0.653275791453725","0.863083140620343"
"Very low transfer dependency","2000","Single parent ","(1a) inadequately completed","12","","",""
"Very low transfer dependency","2000","Single parent ","(1b) general elementary school","131","0.730921013218266","0.667695508553533","0.794146517882999"
"Very low transfer dependency","2000","Single parent ","(1c) basic vocational qualification","225","0.740087171494458","0.691264387535968","0.788909955452948"
"Very low transfer dependency","2000","Single parent ","(2b) intermediate general qualification","52","0.696239722166213","0.590744801409926","0.8017346429225"
"Very low transfer dependency","2000","Single parent ","(2a) intermediate vocational","188","0.725496520748651","0.672266356941046","0.778726684556255"
"Very low transfer dependency","2000","Single parent ","(2c_gen) general maturity certificate","46","0.822492873065135","0.724994795099996","0.919990951030274"
"Very low transfer dependency","2000","Single parent ","(2c_voc) vocational maturity certificate","52","0.822158834412843","0.72773713160734","0.916580537218346"
"Very low transfer dependency","2000","Single parent ","(3a) lower tertiary education","43","0.763079753007358","0.64967343124393","0.876486074770786"
"Very low transfer dependency","2000","Single parent ","(3b) higher tertiary education","73","0.879438266152902","0.810215962184559","0.948660570121245"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(0) in school","","","",""
"Very low transfer dependency","2000","Couple + C. LE 16 ","(1a) inadequately completed","48","0.685704130796541","0.579932317294016","0.791475944299067"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(1b) general elementary school","263","0.769110294425542","0.725640149587627","0.812580439263456"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(1c) basic vocational qualification","1207","0.853216917241071","0.834816876556607","0.871616957925536"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(2b) intermediate general qualification","41","0.636418900412808","0.51856871019409","0.754269090631526"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(2a) intermediate vocational","1437","0.863849875811747","0.847528253438446","0.880171498185048"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(2c_gen) general maturity certificate","63","0.75569312656786","0.662121073056066","0.849265180079654"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","423","0.869153593861357","0.839016267767412","0.899290919955303"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(3a) lower tertiary education","381","0.945683855619486","0.923852265199768","0.967515446039204"
"Very low transfer dependency","2000","Couple + C. LE 16 ","(3b) higher tertiary education","518","0.903405811651626","0.879302477404734","0.927509145898518"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(0) in school","192","0.949808943608451","0.919993190987697","0.979624696229206"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(1a) inadequately completed","78","0.866623457915663","0.797526080542597","0.935720835288729"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(1b) general elementary school","442","0.933718891633952","0.911370433344123","0.956067349923781"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(1c) basic vocational qualification","988","0.930283625410587","0.915095250841379","0.945471999979796"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(2b) intermediate general qualification","220","0.942239139134183","0.91247526301466","0.972003015253705"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(2a) intermediate vocational","770","0.924626699966881","0.906869019945975","0.942384379987786"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(2c_gen) general maturity certificate","263","0.946674088765153","0.920403831919673","0.972944345610633"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","191","0.959697432378264","0.932643300907662","0.986751563848866"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(3a) lower tertiary education","226","0.96093684592459","0.936218285984175","0.985655405865005"
"Very low transfer dependency","2000","Couple + C. GT 16 ","(3b) higher tertiary education","269","0.969200835634315","0.948854576887436","0.989547094381194"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(0) in school","163","0.827777746599588","0.775186071587593","0.880369421611583"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(1a) inadequately completed","20","","",""
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(1b) general elementary school","195","0.763026501954498","0.710732613810124","0.815320390098872"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(1c) basic vocational qualification","336","0.846168208620037","0.810855802899891","0.881480614340183"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(2b) intermediate general qualification","151","0.84250886792072","0.789441921718209","0.89557581412323"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(2a) intermediate vocational","361","0.865658109993607","0.833044237133385","0.898271982853828"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","106","0.895312453407075","0.840536204075836","0.950088702738313"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","66","0.848740073809201","0.77022511744273","0.927255030175672"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(3a) lower tertiary education","102","0.933703917347149","0.887830890905066","0.979576943789232"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","(3b) higher tertiary education","120","0.922681362687527","0.876410129302177","0.968952596072878"
"Low transfer dependency","2000","1-pers.-HH","(0) in school","","","",""
"Low transfer dependency","2000","1-pers.-HH","(1a) inadequately completed","2","","",""
"Low transfer dependency","2000","1-pers.-HH","(1b) general elementary school","13","","",""
"Low transfer dependency","2000","1-pers.-HH","(1c) basic vocational qualification","23","","",""
"Low transfer dependency","2000","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","2000","1-pers.-HH","(2a) intermediate vocational","20","","",""
"Low transfer dependency","2000","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"Low transfer dependency","2000","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Low transfer dependency","2000","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Low transfer dependency","2000","1-pers.-HH","(3b) higher tertiary education","11","","",""
"Low transfer dependency","2000","(Married) couple without C. ","(0) in school","2","","",""
"Low transfer dependency","2000","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"Low transfer dependency","2000","(Married) couple without C. ","(1b) general elementary school","26","","",""
"Low transfer dependency","2000","(Married) couple without C. ","(1c) basic vocational qualification","117","0.0296946214662675","0.0238207555672249","0.0355684873653102"
"Low transfer dependency","2000","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"Low transfer dependency","2000","(Married) couple without C. ","(2a) intermediate vocational","74","0.0423589829029665","0.0319636215071241","0.0527543442988089"
"Low transfer dependency","2000","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Low transfer dependency","2000","(Married) couple without C. ","(2c_voc) vocational maturity certificate","11","","",""
"Low transfer dependency","2000","(Married) couple without C. ","(3a) lower tertiary education","30","0.0365399999331067","0.021588955946782","0.0514910439194314"
"Low transfer dependency","2000","(Married) couple without C. ","(3b) higher tertiary education","17","","",""
"Low transfer dependency","2000","Single parent ","(0) in school","6","","",""
"Low transfer dependency","2000","Single parent ","(1a) inadequately completed","5","","",""
"Low transfer dependency","2000","Single parent ","(1b) general elementary school","26","","",""
"Low transfer dependency","2000","Single parent ","(1c) basic vocational qualification","31","0.0943705427514903","0.0618273063777724","0.126913779125208"
"Low transfer dependency","2000","Single parent ","(2b) intermediate general qualification","12","","",""
"Low transfer dependency","2000","Single parent ","(2a) intermediate vocational","32","0.0860458858733377","0.0525960909046198","0.119495680842056"
"Low transfer dependency","2000","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Low transfer dependency","2000","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Low transfer dependency","2000","Single parent ","(3a) lower tertiary education","4","","",""
"Low transfer dependency","2000","Single parent ","(3b) higher tertiary education","4","","",""
"Low transfer dependency","2000","Couple + C. LE 16 ","(0) in school","1","","",""
"Low transfer dependency","2000","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Low transfer dependency","2000","Couple + C. LE 16 ","(1b) general elementary school","55","0.121534410408039","0.0878284662838965","0.155240354532182"
"Low transfer dependency","2000","Couple + C. LE 16 ","(1c) basic vocational qualification","140","0.0991280415858401","0.0835905520369856","0.114665531134695"
"Low transfer dependency","2000","Couple + C. LE 16 ","(2b) intermediate general qualification","13","","",""
"Low transfer dependency","2000","Couple + C. LE 16 ","(2a) intermediate vocational","210","0.105258230457288","0.0906528775431825","0.119863583371394"
"Low transfer dependency","2000","Couple + C. LE 16 ","(2c_gen) general maturity certificate","13","","",""
"Low transfer dependency","2000","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","43","0.0943499906933398","0.0682267722740931","0.120473209112586"
"Low transfer dependency","2000","Couple + C. LE 16 ","(3a) lower tertiary education","27","","",""
"Low transfer dependency","2000","Couple + C. LE 16 ","(3b) higher tertiary education","43","0.0631197240161011","0.0432777545014713","0.0829616935307308"
"Low transfer dependency","2000","Couple + C. GT 16 ","(0) in school","9","","",""
"Low transfer dependency","2000","Couple + C. GT 16 ","(1a) inadequately completed","12","","",""
"Low transfer dependency","2000","Couple + C. GT 16 ","(1b) general elementary school","22","","",""
"Low transfer dependency","2000","Couple + C. GT 16 ","(1c) basic vocational qualification","63","0.0490405859263608","0.0361612037765954","0.0619199680761261"
"Low transfer dependency","2000","Couple + C. GT 16 ","(2b) intermediate general qualification","12","","",""
"Low transfer dependency","2000","Couple + C. GT 16 ","(2a) intermediate vocational","59","0.0545550792185682","0.039278364879541","0.0698317935575953"
"Low transfer dependency","2000","Couple + C. GT 16 ","(2c_gen) general maturity certificate","9","","",""
"Low transfer dependency","2000","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Low transfer dependency","2000","Couple + C. GT 16 ","(3a) lower tertiary education","6","","",""
"Low transfer dependency","2000","Couple + C. GT 16 ","(3b) higher tertiary education","4","","",""
"Low transfer dependency","2000","Couple + C. LE and GT 16","(0) in school","23","","",""
"Low transfer dependency","2000","Couple + C. LE and GT 16","(1a) inadequately completed","6","","",""
"Low transfer dependency","2000","Couple + C. LE and GT 16","(1b) general elementary school","30","0.118290588879693","0.0785742627900565","0.15800691496933"
"Low transfer dependency","2000","Couple + C. LE and GT 16","(1c) basic vocational qualification","43","0.100473292135722","0.0710488490101018","0.129897735261343"
"Low transfer dependency","2000","Couple + C. LE and GT 16","(2b) intermediate general qualification","19","","",""
"Low transfer dependency","2000","Couple + C. LE and GT 16","(2a) intermediate vocational","50","0.119165532604426","0.0881809303725836","0.150150134836269"
"Low transfer dependency","2000","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","10","","",""
"Low transfer dependency","2000","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"Low transfer dependency","2000","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"Low transfer dependency","2000","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"High transfer dependency","2000","1-pers.-HH","(0) in school","","","",""
"High transfer dependency","2000","1-pers.-HH","(1a) inadequately completed","2","","",""
"High transfer dependency","2000","1-pers.-HH","(1b) general elementary school","7","","",""
"High transfer dependency","2000","1-pers.-HH","(1c) basic vocational qualification","14","","",""
"High transfer dependency","2000","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"High transfer dependency","2000","1-pers.-HH","(2a) intermediate vocational","9","","",""
"High transfer dependency","2000","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"High transfer dependency","2000","1-pers.-HH","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","2000","1-pers.-HH","(3a) lower tertiary education","5","","",""
"High transfer dependency","2000","1-pers.-HH","(3b) higher tertiary education","5","","",""
"High transfer dependency","2000","(Married) couple without C. ","(0) in school","","","",""
"High transfer dependency","2000","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"High transfer dependency","2000","(Married) couple without C. ","(1b) general elementary school","13","","",""
"High transfer dependency","2000","(Married) couple without C. ","(1c) basic vocational qualification","32","0.00643001116842385","0.00366411414244004","0.00919590819440765"
"High transfer dependency","2000","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"High transfer dependency","2000","(Married) couple without C. ","(2a) intermediate vocational","19","","",""
"High transfer dependency","2000","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","2000","(Married) couple without C. ","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","2000","(Married) couple without C. ","(3a) lower tertiary education","7","","",""
"High transfer dependency","2000","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"High transfer dependency","2000","Single parent ","(0) in school","4","","",""
"High transfer dependency","2000","Single parent ","(1a) inadequately completed","1","","",""
"High transfer dependency","2000","Single parent ","(1b) general elementary school","7","","",""
"High transfer dependency","2000","Single parent ","(1c) basic vocational qualification","21","","",""
"High transfer dependency","2000","Single parent ","(2b) intermediate general qualification","3","","",""
"High transfer dependency","2000","Single parent ","(2a) intermediate vocational","25","","",""
"High transfer dependency","2000","Single parent ","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","2000","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","2000","Single parent ","(3a) lower tertiary education","3","","",""
"High transfer dependency","2000","Single parent ","(3b) higher tertiary education","2","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(0) in school","","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(1c) basic vocational qualification","23","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(2b) intermediate general qualification","1","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(2a) intermediate vocational","28","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","(3b) higher tertiary education","1","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(0) in school","2","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(1b) general elementary school","9","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(1c) basic vocational qualification","14","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(2a) intermediate vocational","17","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(2c_gen) general maturity certificate","8","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"High transfer dependency","2000","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(0) in school","7","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(1b) general elementary school","15","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(1c) basic vocational qualification","16","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(2b) intermediate general qualification","9","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(2a) intermediate vocational","5","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"High transfer dependency","2000","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very high transfer dependency","2000","1-pers.-HH","(0) in school","1","","",""
"Very high transfer dependency","2000","1-pers.-HH","(1a) inadequately completed","4","","",""
"Very high transfer dependency","2000","1-pers.-HH","(1b) general elementary school","16","","",""
"Very high transfer dependency","2000","1-pers.-HH","(1c) basic vocational qualification","50","0.0398229827161693","0.0280679456018914","0.0515780198304473"
"Very high transfer dependency","2000","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2000","1-pers.-HH","(2a) intermediate vocational","32","0.0361735262983319","0.0225536130521504","0.0497934395445133"
"Very high transfer dependency","2000","1-pers.-HH","(2c_gen) general maturity certificate","11","","",""
"Very high transfer dependency","2000","1-pers.-HH","(2c_voc) vocational maturity certificate","9","","",""
"Very high transfer dependency","2000","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Very high transfer dependency","2000","1-pers.-HH","(3b) higher tertiary education","7","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(0) in school","1","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(1a) inadequately completed","10","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(1b) general elementary school","21","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(1c) basic vocational qualification","56","0.0193143446542861","0.0145518356357724","0.0240768536727998"
"Very high transfer dependency","2000","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(2a) intermediate vocational","9","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2000","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"Very high transfer dependency","2000","Single parent ","(0) in school","5","","",""
"Very high transfer dependency","2000","Single parent ","(1a) inadequately completed","2","","",""
"Very high transfer dependency","2000","Single parent ","(1b) general elementary school","25","","",""
"Very high transfer dependency","2000","Single parent ","(1c) basic vocational qualification","33","0.103718567139115","0.0697781091617002","0.137659025116531"
"Very high transfer dependency","2000","Single parent ","(2b) intermediate general qualification","6","","",""
"Very high transfer dependency","2000","Single parent ","(2a) intermediate vocational","25","","",""
"Very high transfer dependency","2000","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Very high transfer dependency","2000","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Very high transfer dependency","2000","Single parent ","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2000","Single parent ","(3b) higher tertiary education","6","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(0) in school","2","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(1a) inadequately completed","14","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(1b) general elementary school","32","0.0723868608914951","0.0456563162558485","0.0991174055271418"
"Very high transfer dependency","2000","Couple + C. LE 16 ","(1c) basic vocational qualification","51","0.0310861066699322","0.022062569529973","0.0401096438098913"
"Very high transfer dependency","2000","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(2a) intermediate vocational","21","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","2000","Couple + C. LE 16 ","(3b) higher tertiary education","15","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(0) in school","3","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(1c) basic vocational qualification","15","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(0) in school","5","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(1a) inadequately completed","6","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(1b) general elementary school","14","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(1c) basic vocational qualification","6","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Very low transfer dependency","2001","1-pers.-HH","(0) in school","2","","",""
"Very low transfer dependency","2001","1-pers.-HH","(1a) inadequately completed","26","","",""
"Very low transfer dependency","2001","1-pers.-HH","(1b) general elementary school","382","0.922947647507679","0.89759431157082","0.948300983444538"
"Very low transfer dependency","2001","1-pers.-HH","(1c) basic vocational qualification","902","0.928255705092372","0.912123310671316","0.944388099513428"
"Very low transfer dependency","2001","1-pers.-HH","(2b) intermediate general qualification","34","0.7996028961907","0.681324710975381","0.917881081406019"
"Very low transfer dependency","2001","1-pers.-HH","(2a) intermediate vocational","584","0.90377885094207","0.881246759720805","0.926310942163336"
"Very low transfer dependency","2001","1-pers.-HH","(2c_gen) general maturity certificate","103","0.781156404461235","0.711410754407441","0.850902054515028"
"Very low transfer dependency","2001","1-pers.-HH","(2c_voc) vocational maturity certificate","211","0.920348047691224","0.885508030647438","0.95518806473501"
"Very low transfer dependency","2001","1-pers.-HH","(3a) lower tertiary education","201","0.966478583724282","0.942306416705244","0.990650750743321"
"Very low transfer dependency","2001","1-pers.-HH","(3b) higher tertiary education","263","0.94788868481667","0.921809700336174","0.973967669297166"
"Very low transfer dependency","2001","(Married) couple without C. ","(0) in school","5","","",""
"Very low transfer dependency","2001","(Married) couple without C. ","(1a) inadequately completed","71","0.781926858862671","0.697547089773969","0.866306627951372"
"Very low transfer dependency","2001","(Married) couple without C. ","(1b) general elementary school","720","0.947365068037638","0.931551516341396","0.96317861973388"
"Very low transfer dependency","2001","(Married) couple without C. ","(1c) basic vocational qualification","2630","0.939534375110489","0.930742059647653","0.948326690573325"
