"transab_cat2","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2000","direct migration background","(3b) higher tertiary education","267","0.856632465616454","0.817932062644134","0.895332868588773"
"Very low transfer dependency","2000","indirect migration background","(0) in school","54","0.830503221340298","0.739986772295782","0.921019670384813"
"Very low transfer dependency","2000","indirect migration background","(1a) inadequately completed","7","","",""
"Very low transfer dependency","2000","indirect migration background","(1b) general elementary school","144","0.85134572712535","0.797390747328621","0.905300706922078"
"Very low transfer dependency","2000","indirect migration background","(1c) basic vocational qualification","145","0.870373418155737","0.819121991046752","0.921624845264721"
"Very low transfer dependency","2000","indirect migration background","(2b) intermediate general qualification","86","0.85786997759297","0.789086498211061","0.92665345697488"
"Very low transfer dependency","2000","indirect migration background","(2a) intermediate vocational","119","0.925282147300905","0.880596139901056","0.969968154700754"
"Very low transfer dependency","2000","indirect migration background","(2c_gen) general maturity certificate","62","0.863459734118929","0.786264104824539","0.940655363413318"
"Very low transfer dependency","2000","indirect migration background","(2c_voc) vocational maturity certificate","47","0.953033151606118","0.895529406203705","1.01053689700853"
"Very low transfer dependency","2000","indirect migration background","(3a) lower tertiary education","17","","",""
"Very low transfer dependency","2000","indirect migration background","(3b) higher tertiary education","33","0.94059854798164","0.862288993827358","1.01890810213592"
"Low transfer dependency","2000","no migration background","(0) in school","20","","",""
"Low transfer dependency","2000","no migration background","(1a) inadequately completed","6","","",""
"Low transfer dependency","2000","no migration background","(1b) general elementary school","97","0.0410063033621548","0.0321315360307545","0.0498810706935551"
"Low transfer dependency","2000","no migration background","(1c) basic vocational qualification","322","0.0397681121063439","0.0350816196902118","0.044454604522476"
"Low transfer dependency","2000","no migration background","(2b) intermediate general qualification","53","0.098976601116597","0.0741541309210488","0.123799071312145"
"Low transfer dependency","2000","no migration background","(2a) intermediate vocational","424","0.0635111479464454","0.0568850822991415","0.0701372135937493"
"Low transfer dependency","2000","no migration background","(2c_gen) general maturity certificate","28","","",""
"Low transfer dependency","2000","no migration background","(2c_voc) vocational maturity certificate","48","0.037271006926751","0.0263134247718543","0.0482285890816478"
"Low transfer dependency","2000","no migration background","(3a) lower tertiary education","74","0.0345638186457602","0.0255849385278051","0.0435426987637153"
"Low transfer dependency","2000","no migration background","(3b) higher tertiary education","72","0.0360915865820451","0.027424343250506","0.0447588299135842"
"Low transfer dependency","2000","direct migration background","(0) in school","15","","",""
"Low transfer dependency","2000","direct migration background","(1a) inadequately completed","35","0.089752878682682","0.0583870619958211","0.121118695369543"
"Low transfer dependency","2000","direct migration background","(1b) general elementary school","83","0.0915842581640943","0.0713162516950464","0.111852264633142"
"Low transfer dependency","2000","direct migration background","(1c) basic vocational qualification","96","0.096232193211617","0.0775574790991171","0.114906907324117"
"Low transfer dependency","2000","direct migration background","(2b) intermediate general qualification","12","","",""
"Low transfer dependency","2000","direct migration background","(2a) intermediate vocational","15","","",""
"Low transfer dependency","2000","direct migration background","(2c_gen) general maturity certificate","21","","",""
"Low transfer dependency","2000","direct migration background","(2c_voc) vocational maturity certificate","36","0.100651945437097","0.0693544992758726","0.131949391598321"
"Low transfer dependency","2000","direct migration background","(3a) lower tertiary education","5","","",""
"Low transfer dependency","2000","direct migration background","(3b) higher tertiary education","19","","",""
"Low transfer dependency","2000","indirect migration background","(0) in school","10","","",""
"Low transfer dependency","2000","indirect migration background","(1a) inadequately completed","1","","",""
"Low transfer dependency","2000","indirect migration background","(1b) general elementary school","12","","",""
"Low transfer dependency","2000","indirect migration background","(1c) basic vocational qualification","13","","",""
"Low transfer dependency","2000","indirect migration background","(2b) intermediate general qualification","6","","",""
"Low transfer dependency","2000","indirect migration background","(2a) intermediate vocational","12","","",""
"Low transfer dependency","2000","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Low transfer dependency","2000","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Low transfer dependency","2000","indirect migration background","(3a) lower tertiary education","","","",""
"Low transfer dependency","2000","indirect migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","2000","no migration background","(0) in school","9","","",""
"High transfer dependency","2000","no migration background","(1a) inadequately completed","7","","",""
"High transfer dependency","2000","no migration background","(1b) general elementary school","39","0.01498560844896","0.00954832131477804","0.0204228955831421"
"High transfer dependency","2000","no migration background","(1c) basic vocational qualification","101","0.0115466651192277","0.00898454940580848","0.0141087808326468"
"High transfer dependency","2000","no migration background","(2b) intermediate general qualification","13","","",""
"High transfer dependency","2000","no migration background","(2a) intermediate vocational","102","0.0194454386484268","0.0156937723550872","0.0231971049417664"
"High transfer dependency","2000","no migration background","(2c_gen) general maturity certificate","23","","",""
"High transfer dependency","2000","no migration background","(2c_voc) vocational maturity certificate","13","","",""
"High transfer dependency","2000","no migration background","(3a) lower tertiary education","22","","",""
"High transfer dependency","2000","no migration background","(3b) higher tertiary education","10","","",""
"High transfer dependency","2000","direct migration background","(0) in school","4","","",""
"High transfer dependency","2000","direct migration background","(1a) inadequately completed","17","","",""
"High transfer dependency","2000","direct migration background","(1b) general elementary school","24","","",""
"High transfer dependency","2000","direct migration background","(1c) basic vocational qualification","23","","",""
"High transfer dependency","2000","direct migration background","(2b) intermediate general qualification","6","","",""
"High transfer dependency","2000","direct migration background","(2a) intermediate vocational","2","","",""
"High transfer dependency","2000","direct migration background","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","2000","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"High transfer dependency","2000","direct migration background","(3a) lower tertiary education","2","","",""
"High transfer dependency","2000","direct migration background","(3b) higher tertiary education","4","","",""
"High transfer dependency","2000","indirect migration background","(0) in school","1","","",""
"High transfer dependency","2000","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","2000","indirect migration background","(1b) general elementary school","4","","",""
"High transfer dependency","2000","indirect migration background","(1c) basic vocational qualification","5","","",""
"High transfer dependency","2000","indirect migration background","(2b) intermediate general qualification","4","","",""
"High transfer dependency","2000","indirect migration background","(2a) intermediate vocational","2","","",""
"High transfer dependency","2000","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"High transfer dependency","2000","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","2000","indirect migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","2000","indirect migration background","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2000","no migration background","(0) in school","9","","",""
"Very high transfer dependency","2000","no migration background","(1a) inadequately completed","9","","",""
"Very high transfer dependency","2000","no migration background","(1b) general elementary school","69","0.0281355427269769","0.0207351581756128","0.035535927278341"
"Very high transfer dependency","2000","no migration background","(1c) basic vocational qualification","167","0.0241621905613382","0.02047963470866","0.0278447464140164"
"Very high transfer dependency","2000","no migration background","(2b) intermediate general qualification","17","","",""
"Very high transfer dependency","2000","no migration background","(2a) intermediate vocational","92","0.0187919323097585","0.0151026174425542","0.0224812471769628"
"Very high transfer dependency","2000","no migration background","(2c_gen) general maturity certificate","15","","",""
"Very high transfer dependency","2000","no migration background","(2c_voc) vocational maturity certificate","14","","",""
"Very high transfer dependency","2000","no migration background","(3a) lower tertiary education","17","","",""
"Very high transfer dependency","2000","no migration background","(3b) higher tertiary education","13","","",""
"Very high transfer dependency","2000","direct migration background","(0) in school","7","","",""
"Very high transfer dependency","2000","direct migration background","(1a) inadequately completed","29","","",""
"Very high transfer dependency","2000","direct migration background","(1b) general elementary school","41","0.0531939270543427","0.0374243575847102","0.0689634965239753"
"Very high transfer dependency","2000","direct migration background","(1c) basic vocational qualification","46","0.0541727911286403","0.0398389745011653","0.0685066077561154"
"Very high transfer dependency","2000","direct migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2000","direct migration background","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","2000","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Very high transfer dependency","2000","direct migration background","(2c_voc) vocational maturity certificate","11","","",""
"Very high transfer dependency","2000","direct migration background","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2000","direct migration background","(3b) higher tertiary education","25","","",""
"Very high transfer dependency","2000","indirect migration background","(0) in school","1","","",""
"Very high transfer dependency","2000","indirect migration background","(1a) inadequately completed","","","",""
"Very high transfer dependency","2000","indirect migration background","(1b) general elementary school","7","","",""
"Very high transfer dependency","2000","indirect migration background","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","2000","indirect migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2000","indirect migration background","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2000","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Very high transfer dependency","2000","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2000","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2000","indirect migration background","(3b) higher tertiary education","","","",""
"Very low transfer dependency","2001","no migration background","(0) in school","384","0.90697167949071","0.879548746066171","0.934394612915249"
"Very low transfer dependency","2001","no migration background","(1a) inadequately completed","65","0.789355997033621","0.701631668865937","0.877080325201306"
"Very low transfer dependency","2001","no migration background","(1b) general elementary school","1438","0.907807192968179","0.893715278596339","0.921899107340019"
"Very low transfer dependency","2001","no migration background","(1c) basic vocational qualification","5358","0.919330672159735","0.912394167943133","0.926267176376337"
"Very low transfer dependency","2001","no migration background","(2b) intermediate general qualification","413","0.844492915255347","0.812792180555027","0.876193649955667"
"Very low transfer dependency","2001","no migration background","(2a) intermediate vocational","4226","0.896290167931077","0.88767856043776","0.904901775424393"
"Very low transfer dependency","2001","no migration background","(2c_gen) general maturity certificate","492","0.864401136271722","0.836221054351668","0.892581218191775"
"Very low transfer dependency","2001","no migration background","(2c_voc) vocational maturity certificate","1009","0.948000516080725","0.934765055843947","0.961235976317503"
"Very low transfer dependency","2001","no migration background","(3a) lower tertiary education","1394","0.95713045719034","0.946834834914445","0.967426079466236"
"Very low transfer dependency","2001","no migration background","(3b) higher tertiary education","1577","0.963213828418199","0.9541312371746","0.972296419661797"
"Very low transfer dependency","2001","direct migration background","(0) in school","29","","",""
"Very low transfer dependency","2001","direct migration background","(1a) inadequately completed","163","0.706310852128676","0.647192467787787","0.765429236469565"
"Very low transfer dependency","2001","direct migration background","(1b) general elementary school","575","0.818387482216348","0.789888929370814","0.846886035061881"
"Very low transfer dependency","2001","direct migration background","(1c) basic vocational qualification","712","0.837282752570865","0.812425149268142","0.862140355873589"
"Very low transfer dependency","2001","direct migration background","(2b) intermediate general qualification","47","0.720230567809898","0.61431508477802","0.826146050841776"
"Very low transfer dependency","2001","direct migration background","(2a) intermediate vocational","136","0.877872622049058","0.826817206358125","0.928928037739991"
"Very low transfer dependency","2001","direct migration background","(2c_gen) general maturity certificate","105","0.716395276760256","0.642257935785255","0.790532617735257"
"Very low transfer dependency","2001","direct migration background","(2c_voc) vocational maturity certificate","260","0.822212698748102","0.780057901143767","0.864367496352437"
"Very low transfer dependency","2001","direct migration background","(3a) lower tertiary education","75","0.926192553357721","0.870609888952417","0.981775217763024"
"Very low transfer dependency","2001","direct migration background","(3b) higher tertiary education","232","0.804230501628431","0.757503168990109","0.850957834266752"
"Very low transfer dependency","2001","indirect migration background","(0) in school","56","0.890463965878547","0.814540138354874","0.96638779340222"
"Very low transfer dependency","2001","indirect migration background","(1a) inadequately completed","8","","",""
"Very low transfer dependency","2001","indirect migration background","(1b) general elementary school","129","0.856461306328976","0.80072160141217","0.912201011245781"
"Very low transfer dependency","2001","indirect migration background","(1c) basic vocational qualification","131","0.902651562667734","0.854731874302496","0.950571251032971"
"Very low transfer dependency","2001","indirect migration background","(2b) intermediate general qualification","75","0.868598501035838","0.79635177927444","0.940845222797235"
"Very low transfer dependency","2001","indirect migration background","(2a) intermediate vocational","105","0.910249985178009","0.859110650595655","0.961389319760363"
"Very low transfer dependency","2001","indirect migration background","(2c_gen) general maturity certificate","64","0.903382504390598","0.836069967770646","0.97069504101055"
"Very low transfer dependency","2001","indirect migration background","(2c_voc) vocational maturity certificate","40","0.885574095347094","0.797339739749267","0.97380845094492"
"Very low transfer dependency","2001","indirect migration background","(3a) lower tertiary education","18","","",""
"Very low transfer dependency","2001","indirect migration background","(3b) higher tertiary education","35","0.964336235046011","0.90458112283234","1.02409134725968"
"Low transfer dependency","2001","no migration background","(0) in school","26","","",""
"Low transfer dependency","2001","no migration background","(1a) inadequately completed","8","","",""
"Low transfer dependency","2001","no migration background","(1b) general elementary school","86","0.0436337454999525","0.0336831737511131","0.0535843172487919"
"Low transfer dependency","2001","no migration background","(1c) basic vocational qualification","302","0.0408389767827394","0.0357977788695815","0.0458801746958973"
"Low transfer dependency","2001","no migration background","(2b) intermediate general qualification","55","0.0997054089101996","0.0734965621003486","0.125914255720051"
"Low transfer dependency","2001","no migration background","(2a) intermediate vocational","390","0.0641729140620172","0.0572510409912599","0.0710947871327744"
"Low transfer dependency","2001","no migration background","(2c_gen) general maturity certificate","47","0.0827696888789203","0.0600902961261351","0.105449081631706"
"Low transfer dependency","2001","no migration background","(2c_voc) vocational maturity certificate","47","0.0278842780651702","0.0180696481070981","0.0376989080232422"
"Low transfer dependency","2001","no migration background","(3a) lower tertiary education","66","0.0277737286345541","0.0194216730329269","0.0361257842361812"
"Low transfer dependency","2001","no migration background","(3b) higher tertiary education","49","0.0222439077568358","0.0151280554261414","0.0293597600875303"
"Low transfer dependency","2001","direct migration background","(0) in school","14","","",""
"Low transfer dependency","2001","direct migration background","(1a) inadequately completed","34","0.145236918786543","0.0995026164060854","0.190971221167"
"Low transfer dependency","2001","direct migration background","(1b) general elementary school","78","0.0898354271433714","0.0686978984280774","0.110972955858665"
"Low transfer dependency","2001","direct migration background","(1c) basic vocational qualification","80","0.0768653950481","0.0589261429360799","0.09480464716012"
"Low transfer dependency","2001","direct migration background","(2b) intermediate general qualification","17","","",""
"Low transfer dependency","2001","direct migration background","(2a) intermediate vocational","15","","",""
"Low transfer dependency","2001","direct migration background","(2c_gen) general maturity certificate","24","","",""
"Low transfer dependency","2001","direct migration background","(2c_voc) vocational maturity certificate","35","0.0899642723764689","0.0584164921263731","0.121512052626565"
"Low transfer dependency","2001","direct migration background","(3a) lower tertiary education","7","","",""
"Low transfer dependency","2001","direct migration background","(3b) higher tertiary education","22","","",""
"Low transfer dependency","2001","indirect migration background","(0) in school","7","","",""
"Low transfer dependency","2001","indirect migration background","(1a) inadequately completed","","","",""
"Low transfer dependency","2001","indirect migration background","(1b) general elementary school","14","","",""
"Low transfer dependency","2001","indirect migration background","(1c) basic vocational qualification","7","","",""
"Low transfer dependency","2001","indirect migration background","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","2001","indirect migration background","(2a) intermediate vocational","10","","",""
"Low transfer dependency","2001","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Low transfer dependency","2001","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Low transfer dependency","2001","indirect migration background","(3a) lower tertiary education","","","",""
"Low transfer dependency","2001","indirect migration background","(3b) higher tertiary education","","","",""
"High transfer dependency","2001","no migration background","(0) in school","10","","",""
"High transfer dependency","2001","no migration background","(1a) inadequately completed","4","","",""
"High transfer dependency","2001","no migration background","(1b) general elementary school","37","0.0188442953738148","0.0122208557056727","0.0254677350419569"
"High transfer dependency","2001","no migration background","(1c) basic vocational qualification","117","0.0152762770709645","0.0121522375153327","0.0184003166265962"
"High transfer dependency","2001","no migration background","(2b) intermediate general qualification","15","","",""
"High transfer dependency","2001","no migration background","(2a) intermediate vocational","96","0.0160426196157139","0.0124938669468336","0.0195913722845941"
"High transfer dependency","2001","no migration background","(2c_gen) general maturity certificate","16","","",""
"High transfer dependency","2001","no migration background","(2c_voc) vocational maturity certificate","9","","",""
"High transfer dependency","2001","no migration background","(3a) lower tertiary education","14","","",""
"High transfer dependency","2001","no migration background","(3b) higher tertiary education","12","","",""
"High transfer dependency","2001","direct migration background","(0) in school","","","",""
"High transfer dependency","2001","direct migration background","(1a) inadequately completed","20","","",""
"High transfer dependency","2001","direct migration background","(1b) general elementary school","20","","",""
"High transfer dependency","2001","direct migration background","(1c) basic vocational qualification","20","","",""
"High transfer dependency","2001","direct migration background","(2b) intermediate general qualification","1","","",""
"High transfer dependency","2001","direct migration background","(2a) intermediate vocational","5","","",""
"High transfer dependency","2001","direct migration background","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","2001","direct migration background","(2c_voc) vocational maturity certificate","6","","",""
"High transfer dependency","2001","direct migration background","(3a) lower tertiary education","2","","",""
"High transfer dependency","2001","direct migration background","(3b) higher tertiary education","6","","",""
"High transfer dependency","2001","indirect migration background","(0) in school","2","","",""
"High transfer dependency","2001","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","2001","indirect migration background","(1b) general elementary school","2","","",""
"High transfer dependency","2001","indirect migration background","(1c) basic vocational qualification","4","","",""
"High transfer dependency","2001","indirect migration background","(2b) intermediate general qualification","4","","",""
"High transfer dependency","2001","indirect migration background","(2a) intermediate vocational","4","","",""
"High transfer dependency","2001","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","2001","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","2001","indirect migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2001","indirect migration background","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2001","no migration background","(0) in school","11","","",""
"Very high transfer dependency","2001","no migration background","(1a) inadequately completed","6","","",""
"Very high transfer dependency","2001","no migration background","(1b) general elementary school","58","0.029714766158054","0.0214437182537084","0.0379858140623996"
"Very high transfer dependency","2001","no migration background","(1c) basic vocational qualification","144","0.0245540739865612","0.0206120983103767","0.0284960496627456"
"Very high transfer dependency","2001","no migration background","(2b) intermediate general qualification","19","","",""
"Very high transfer dependency","2001","no migration background","(2a) intermediate vocational","103","0.0234942983911923","0.0192160245705212","0.0277725722118635"
"Very high transfer dependency","2001","no migration background","(2c_gen) general maturity certificate","12","","",""
"Very high transfer dependency","2001","no migration background","(2c_voc) vocational maturity certificate","16","","",""
"Very high transfer dependency","2001","no migration background","(3a) lower tertiary education","13","","",""
"Very high transfer dependency","2001","no migration background","(3b) higher tertiary education","12","","",""
"Very high transfer dependency","2001","direct migration background","(0) in school","4","","",""
"Very high transfer dependency","2001","direct migration background","(1a) inadequately completed","11","","",""
"Very high transfer dependency","2001","direct migration background","(1b) general elementary school","30","0.0591156970695836","0.0416819818470691","0.076549412292098"
"Very high transfer dependency","2001","direct migration background","(1c) basic vocational qualification","35","0.0547367902980523","0.0394180720964905","0.0700555084996141"
"Very high transfer dependency","2001","direct migration background","(2b) intermediate general qualification","4","","",""
"Very high transfer dependency","2001","direct migration background","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","2001","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Very high transfer dependency","2001","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Very high transfer dependency","2001","direct migration background","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2001","direct migration background","(3b) higher tertiary education","17","","",""
"Very high transfer dependency","2001","indirect migration background","(0) in school","","","",""
"Very high transfer dependency","2001","indirect migration background","(1a) inadequately completed","1","","",""
"Very high transfer dependency","2001","indirect migration background","(1b) general elementary school","7","","",""
"Very high transfer dependency","2001","indirect migration background","(1c) basic vocational qualification","5","","",""
"Very high transfer dependency","2001","indirect migration background","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","2001","indirect migration background","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","2001","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Very high transfer dependency","2001","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","2001","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2001","indirect migration background","(3b) higher tertiary education","1","","",""
"Very low transfer dependency","2002","no migration background","(0) in school","436","0.865246066878546","0.834794119718147","0.895698014038944"
"Very low transfer dependency","2002","no migration background","(1a) inadequately completed","59","0.724173609633808","0.626844032460245","0.82150318680737"
"Very low transfer dependency","2002","no migration background","(1b) general elementary school","1332","0.893087483417718","0.877481293680622","0.908693673154815"
"Very low transfer dependency","2002","no migration background","(1c) basic vocational qualification","5207","0.915438714610976","0.908220254178317","0.922657175043634"
"Very low transfer dependency","2002","no migration background","(2b) intermediate general qualification","438","0.836052034640901","0.80410776890886","0.867996300372941"
"Very low transfer dependency","2002","no migration background","(2a) intermediate vocational","4473","0.882078125072018","0.873154661061754","0.891001589082283"
"Very low transfer dependency","2002","no migration background","(2c_gen) general maturity certificate","573","0.834316238974489","0.806036892299645","0.862595585649333"
"Very low transfer dependency","2002","no migration background","(2c_voc) vocational maturity certificate","1148","0.923488290787907","0.908633204327185","0.938343377248629"
"Very low transfer dependency","2002","no migration background","(3a) lower tertiary education","1587","0.947920672312049","0.937318149109745","0.958523195514352"
"Very low transfer dependency","2002","no migration background","(3b) higher tertiary education","2349","0.965343069927206","0.958043532731446","0.972642607122965"
"Very low transfer dependency","2002","direct migration background","(0) in school","38","0.743835984193491","0.624034925346112","0.863637043040871"
"Very low transfer dependency","2002","direct migration background","(1a) inadequately completed","145","0.698397273141522","0.634949123418694","0.761845422864349"
"Very low transfer dependency","2002","direct migration background","(1b) general elementary school","530","0.816598279395019","0.786639438303419","0.846557120486619"
"Very low transfer dependency","2002","direct migration background","(1c) basic vocational qualification","674","0.868007299560132","0.844253262184301","0.891761336935963"
"Very low transfer dependency","2002","direct migration background","(2b) intermediate general qualification","39","0.663912249217962","0.542345227472946","0.785479270962978"
"Very low transfer dependency","2002","direct migration background","(2a) intermediate vocational","146","0.853263916637621","0.799273550771772","0.90725428250347"
"Very low transfer dependency","2002","direct migration background","(2c_gen) general maturity certificate","112","0.827579869864038","0.764326050959035","0.89083368876904"
"Very low transfer dependency","2002","direct migration background","(2c_voc) vocational maturity certificate","251","0.778741748477487","0.732003412757675","0.825480084197299"
"Very low transfer dependency","2002","direct migration background","(3a) lower tertiary education","84","0.910930660732675","0.85272557239128","0.969135749074071"
"Very low transfer dependency","2002","direct migration background","(3b) higher tertiary education","259","0.769305238198996","0.721948747637821","0.816661728760171"
"Very low transfer dependency","2002","indirect migration background","(0) in school","68","0.782385441716704","0.691396440307021","0.873374443126387"
"Very low transfer dependency","2002","indirect migration background","(1a) inadequately completed","6","","",""
"Very low transfer dependency","2002","indirect migration background","(1b) general elementary school","94","0.805006148060276","0.734702439722","0.875309856398552"
"Very low transfer dependency","2002","indirect migration background","(1c) basic vocational qualification","118","0.847687899472277","0.78729806593885","0.908077733005704"
"Very low transfer dependency","2002","indirect migration background","(2b) intermediate general qualification","73","0.922237147042013","0.863554391861402","0.980919902222624"
"Very low transfer dependency","2002","indirect migration background","(2a) intermediate vocational","114","0.852557782402168","0.791611214579814","0.913504350224523"
"Very low transfer dependency","2002","indirect migration background","(2c_gen) general maturity certificate","76","0.855153831267015","0.779890389065324","0.930417273468706"
"Very low transfer dependency","2002","indirect migration background","(2c_voc) vocational maturity certificate","44","0.943185730792478","0.879654052764561","1.00671740882039"
"Very low transfer dependency","2002","indirect migration background","(3a) lower tertiary education","18","","",""
"Very low transfer dependency","2002","indirect migration background","(3b) higher tertiary education","44","0.948383243480064","0.885129467876258","1.01163701908387"
"Low transfer dependency","2002","no migration background","(0) in school","32","0.0953031590602454","0.0691165230953374","0.121489795025153"
"Low transfer dependency","2002","no migration background","(1a) inadequately completed","10","","",""
"Low transfer dependency","2002","no migration background","(1b) general elementary school","74","0.0416381772918348","0.0315492216510104","0.0517271329326591"
"Low transfer dependency","2002","no migration background","(1c) basic vocational qualification","275","0.0437145834573159","0.0384100023597548","0.049019164554877"
"Low transfer dependency","2002","no migration background","(2b) intermediate general qualification","37","0.0729828088932174","0.0505399891528917","0.0954256286335431"
"Low transfer dependency","2002","no migration background","(2a) intermediate vocational","339","0.0683966268246534","0.0614124434974685","0.0753808101518383"
"Low transfer dependency","2002","no migration background","(2c_gen) general maturity certificate","57","0.0904547603508828","0.0686379167844401","0.112271603917326"
"Low transfer dependency","2002","no migration background","(2c_voc) vocational maturity certificate","53","0.0436661410534521","0.0322459673921972","0.055086314714707"
"Low transfer dependency","2002","no migration background","(3a) lower tertiary education","71","0.0347447548964086","0.0260058651325658","0.0434836446602514"
"Low transfer dependency","2002","no migration background","(3b) higher tertiary education","48","0.0255511608417261","0.0192540073613681","0.0318483143220842"
"Low transfer dependency","2002","direct migration background","(0) in school","6","","",""
"Low transfer dependency","2002","direct migration background","(1a) inadequately completed","30","0.163480027415603","0.112356528377509","0.214603526453697"
"Low transfer dependency","2002","direct migration background","(1b) general elementary school","65","0.0968465513324914","0.0739514838095452","0.119741618855438"
"Low transfer dependency","2002","direct migration background","(1c) basic vocational qualification","64","0.0736369492763861","0.0553079271421511","0.0919659714106211"
"Low transfer dependency","2002","direct migration background","(2b) intermediate general qualification","13","","",""
"Low transfer dependency","2002","direct migration background","(2a) intermediate vocational","12","","",""
"Low transfer dependency","2002","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Low transfer dependency","2002","direct migration background","(2c_voc) vocational maturity certificate","31","0.120795947356659","0.0841017156082352","0.157490179105083"
"Low transfer dependency","2002","direct migration background","(3a) lower tertiary education","5","","",""
"Low transfer dependency","2002","direct migration background","(3b) higher tertiary education","20","","",""
"Low transfer dependency","2002","indirect migration background","(0) in school","5","","",""
"Low transfer dependency","2002","indirect migration background","(1a) inadequately completed","","","",""
"Low transfer dependency","2002","indirect migration background","(1b) general elementary school","16","","",""
"Low transfer dependency","2002","indirect migration background","(1c) basic vocational qualification","10","","",""
"Low transfer dependency","2002","indirect migration background","(2b) intermediate general qualification","4","","",""
"Low transfer dependency","2002","indirect migration background","(2a) intermediate vocational","9","","",""
"Low transfer dependency","2002","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Low transfer dependency","2002","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","2002","indirect migration background","(3a) lower tertiary education","1","","",""
"Low transfer dependency","2002","indirect migration background","(3b) higher tertiary education","1","","",""
"High transfer dependency","2002","no migration background","(0) in school","9","","",""
"High transfer dependency","2002","no migration background","(1a) inadequately completed","4","","",""
"High transfer dependency","2002","no migration background","(1b) general elementary school","49","0.0323371156787635","0.0234030675653422","0.0412711637921848"
"High transfer dependency","2002","no migration background","(1c) basic vocational qualification","102","0.0181694451756462","0.0147042056510057","0.0216346847002866"
"High transfer dependency","2002","no migration background","(2b) intermediate general qualification","26","","",""
"High transfer dependency","2002","no migration background","(2a) intermediate vocational","110","0.0241360426481133","0.0198897449935586","0.0283823403026681"
"High transfer dependency","2002","no migration background","(2c_gen) general maturity certificate","20","","",""
"High transfer dependency","2002","no migration background","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","2002","no migration background","(3a) lower tertiary education","15","","",""
"High transfer dependency","2002","no migration background","(3b) higher tertiary education","7","","",""
"High transfer dependency","2002","direct migration background","(0) in school","5","","",""
"High transfer dependency","2002","direct migration background","(1a) inadequately completed","9","","",""
"High transfer dependency","2002","direct migration background","(1b) general elementary school","16","","",""
"High transfer dependency","2002","direct migration background","(1c) basic vocational qualification","16","","",""
"High transfer dependency","2002","direct migration background","(2b) intermediate general qualification","3","","",""
"High transfer dependency","2002","direct migration background","(2a) intermediate vocational","3","","",""
"High transfer dependency","2002","direct migration background","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","2002","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"High transfer dependency","2002","direct migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","2002","direct migration background","(3b) higher tertiary education","9","","",""
"High transfer dependency","2002","indirect migration background","(0) in school","5","","",""
"High transfer dependency","2002","indirect migration background","(1a) inadequately completed","","","",""
"High transfer dependency","2002","indirect migration background","(1b) general elementary school","2","","",""
