"transab_cat2","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very high transfer dependency","2000","Baden-Württemberg","general elemantary","27","","","","3"
"Very high transfer dependency","2000","Baden-Württemberg","middle vocational","26","","","","3"
"Very high transfer dependency","2000","Baden-Württemberg","vocational + Abi","4","","","","3"
"Very high transfer dependency","2000","Baden-Württemberg","higher vocational","5","","","","3"
"Very high transfer dependency","2000","Baden-Württemberg","higher education","5","","","","3"
"Very high transfer dependency","2000","Bavaria","in school","1","","","","3"
"Very high transfer dependency","2000","Bavaria","inadequately","3","","","","3"
"Very high transfer dependency","2000","Bavaria","general elemantary","7","","","","3"
"Very high transfer dependency","2000","Bavaria","middle vocational","25","","","","3"
"Very high transfer dependency","2000","Bavaria","vocational + Abi","2","","","","3"
"Very high transfer dependency","2000","Bavaria","higher vocational","3","","","","3"
"Very high transfer dependency","2000","Bavaria","higher education","3","","","","3"
"Very high transfer dependency","2000","Berlin","in school","1","","","","3"
"Very high transfer dependency","2000","Berlin","inadequately","","","","","3"
"Very high transfer dependency","2000","Berlin","general elemantary","7","","","","3"
"Very high transfer dependency","2000","Berlin","middle vocational","26","","","","3"
"Very high transfer dependency","2000","Berlin","vocational + Abi","2","","","","3"
"Very high transfer dependency","2000","Berlin","higher vocational","1","","","","3"
"Very high transfer dependency","2000","Berlin","higher education","4","","","","3"
"Very high transfer dependency","2000","Brandenburg","in school","","","","","3"
"Very high transfer dependency","2000","Brandenburg","inadequately","1","","","","3"
"Very high transfer dependency","2000","Brandenburg","general elemantary","1","","","","3"
"Very high transfer dependency","2000","Brandenburg","middle vocational","11","","","","3"
"Very high transfer dependency","2000","Brandenburg","vocational + Abi","","","","","3"
"Very high transfer dependency","2000","Brandenburg","higher vocational","1","","","","3"
"Very high transfer dependency","2000","Brandenburg","higher education","5","","","","3"
"Very high transfer dependency","2000","Mecklenburg-Western Pomerania","in school","2","","","","3"
"Very high transfer dependency","2000","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Very high transfer dependency","2000","Mecklenburg-Western Pomerania","general elemantary","4","","","","3"
"Very low transfer dependency","2000","Bremen","vocational + Abi","11","","","","0"
"Very low transfer dependency","2000","Bremen","higher vocational","12","","","","0"
"Very low transfer dependency","2000","Bremen","higher education","26","","","","0"
"Very low transfer dependency","2000","North Rhine-Westphalia","in school","97","0.882699333422322","0.823370541024419","0.942028125820225","0"
"Very low transfer dependency","2000","North Rhine-Westphalia","inadequately","104","0.692950764612596","0.619133548796111","0.766767980429081","0"
"Very low transfer dependency","2000","North Rhine-Westphalia","general elemantary","691","0.895199719488046","0.873867959359093","0.916531479617","0"
"Very low transfer dependency","2000","North Rhine-Westphalia","middle vocational","2438","0.930681069733318","0.92099588183784","0.940366257628795","0"
"Very low transfer dependency","2000","North Rhine-Westphalia","vocational + Abi","303","0.888666332182972","0.855182830973116","0.922149833392828","0"
"Very low transfer dependency","2000","North Rhine-Westphalia","higher vocational","379","0.948090992595797","0.926458638611438","0.969723346580156","0"
"Very low transfer dependency","2000","North Rhine-Westphalia","higher education","660","0.94334680502806","0.926147288043055","0.960546322013066","0"
"Very low transfer dependency","2000","Hesse","in school","27","","","","0"
"Very low transfer dependency","2000","Hesse","inadequately","28","","","","0"
"Very low transfer dependency","2000","Hesse","general elemantary","244","0.877929402554636","0.839922629891364","0.915936175217908","0"
"Very low transfer dependency","2000","Hesse","middle vocational","780","0.92978139882226","0.912532919306665","0.947029878337854","0"
"Very low transfer dependency","2000","Hesse","vocational + Abi","104","0.956005838462224","0.917505669372497","0.994506007551951","0"
"Very low transfer dependency","2000","Hesse","higher vocational","99","0.966586204813763","0.931709840585357","1.00146256904217","0"
"Very low transfer dependency","2000","Hesse","higher education","255","0.94655885135175","0.919681674214847","0.973436028488652","0"
"Very low transfer dependency","2000","Rhineland-Palatinate,Saarland","in school","22","","","","0"
"Very low transfer dependency","2000","Rhineland-Palatinate,Saarland","inadequately","18","","","","0"
"Very low transfer dependency","2000","Rhineland-Palatinate,Saarland","general elemantary","266","0.886626782675822","0.850629839899793","0.92262372545185","0"
"Very low transfer dependency","2000","Rhineland-Palatinate,Saarland","middle vocational","716","0.908242165594778","0.888073222873729","0.928411108315827","0"
"Very low transfer dependency","2000","Rhineland-Palatinate,Saarland","vocational + Abi","51","0.913625869173817","0.841330557669856","0.985921180677778","0"
"Very low transfer dependency","2000","Rhineland-Palatinate,Saarland","higher vocational","111","0.970752525239572","0.939821514108967","1.00168353637018","0"
"Very low transfer dependency","2000","Rhineland-Palatinate,Saarland","higher education","140","0.943179229250699","0.90588274391804","0.980475714583358","0"
"Very low transfer dependency","2000","Baden-Württemberg","in school","57","0.879990628840952","0.800373830763738","0.959607426918167","0"
"Very low transfer dependency","2000","Baden-Württemberg","inadequately","63","0.841973870431129","0.762042574151101","0.921905166711158","0"
"Very low transfer dependency","2000","Baden-Württemberg","general elemantary","541","0.896391094737324","0.872246512850461","0.920535676624187","0"
"Very low transfer dependency","2000","Baden-Württemberg","middle vocational","1329","0.939104879492067","0.926697376170291","0.951512382813843","0"
"Very low transfer dependency","2000","Baden-Württemberg","vocational + Abi","107","0.874128802251538","0.815268962787708","0.932988641715368","0"
"Very low transfer dependency","2000","Baden-Württemberg","higher vocational","232","0.970634390099538","0.949319312424458","0.991949467774617","0"
"Very low transfer dependency","2000","Baden-Württemberg","higher education","386","0.953214627062595","0.93274844496933","0.97368080915586","0"
"Very low transfer dependency","2000","Bavaria","in school","42","0.930179482435505","0.857322014834261","1.00303695003675","0"
"Very low transfer dependency","2000","Bavaria","inadequately","32","0.847313436598802","0.735847915101151","0.958778958096453","0"
"Very low transfer dependency","2000","Bavaria","general elemantary","482","0.946618167424234","0.927259860639233","0.965976474209234","0"
"Very low transfer dependency","2000","Bavaria","middle vocational","1788","0.949726537743247","0.939916846748421","0.959536228738072","0"
"Very low transfer dependency","2000","Bavaria","vocational + Abi","137","0.948935766692487","0.913229168288503","0.984642365096471","0"
"Very low transfer dependency","2000","Bavaria","higher vocational","238","0.927328783040359","0.895466558985439","0.95919100709528","0"
"Very low transfer dependency","2000","Bavaria","higher education","454","0.970640935102497","0.955379352450919","0.985902517754075","0"
"Very low transfer dependency","2000","Berlin","in school","25","","","","0"
"Very low transfer dependency","2000","Berlin","inadequately","3","","","","0"
"Very low transfer dependency","2000","Berlin","general elemantary","56","0.777042262696205","0.682207879154131","0.871876646238278","0"
"Very low transfer dependency","2000","Berlin","middle vocational","303","0.843385411679094","0.805894703940388","0.880876119417801","0"
"Very low transfer dependency","2000","Berlin","vocational + Abi","30","0.841396535205274","0.722065465001494","0.960727605409055","0"
"Very low transfer dependency","2000","Berlin","higher vocational","67","0.976979336248585","0.942095798212899","1.01186287428427","0"
"Very low transfer dependency","2000","Berlin","higher education","221","0.929997561386065","0.897444669253463","0.962550453518667","0"
"Very low transfer dependency","2000","Brandenburg","in school","21","","","","0"
"Very low transfer dependency","2000","Brandenburg","inadequately","1","","","","0"
"Very low transfer dependency","2000","Brandenburg","general elemantary","88","0.848025273889191","0.779358993259467","0.916691554518915","0"
"Very low transfer dependency","2000","Brandenburg","middle vocational","397","0.82387652238289","0.790554149331121","0.857198895434659","0"
"Very low transfer dependency","2000","Brandenburg","vocational + Abi","21","","","","0"
"Very low transfer dependency","2000","Brandenburg","higher vocational","71","0.848320351569611","0.770680487827327","0.925960215311895","0"
"Very low transfer dependency","2000","Brandenburg","higher education","227","0.865677695417919","0.824228739227306","0.907126651608532","0"
"Very low transfer dependency","2000","Mecklenburg-Western Pomerania","in school","11","","","","0"
"Very low transfer dependency","2000","Mecklenburg-Western Pomerania","inadequately","3","","","","0"
"Very low transfer dependency","2000","Mecklenburg-Western Pomerania","general elemantary","32","0.798040519077144","0.676626722404517","0.919454315749771","0"
"Very low transfer dependency","2000","Mecklenburg-Western Pomerania","middle vocational","256","0.812962858260857","0.770503359135129","0.855422357386584","0"
"Very low transfer dependency","2000","Mecklenburg-Western Pomerania","vocational + Abi","8","","","","0"
"Very low transfer dependency","2000","Mecklenburg-Western Pomerania","higher vocational","37","0.907112784870403","0.819325410282834","0.994900159457971","0"
"Very low transfer dependency","2000","Mecklenburg-Western Pomerania","higher education","109","0.877243119954354","0.819484054880482","0.935002185028226","0"
"Very low transfer dependency","2000","Saxony","in school","31","0.850683188709552","0.734261171683408","0.967105205735696","0"
"Very low transfer dependency","2000","Saxony","inadequately","1","","","","0"
"Very low transfer dependency","2000","Saxony","general elemantary","111","0.765133554955488","0.699033981206709","0.831233128704268","0"
"Very low transfer dependency","2000","Saxony","middle vocational","769","0.788039174729258","0.762771413472884","0.813306935985631","0"
"Very low transfer dependency","2000","Saxony","vocational + Abi","42","0.944960047661931","0.879055569840749","1.01086452548311","0"
"Very low transfer dependency","2000","Saxony","higher vocational","125","0.837258987227659","0.777177246604108","0.897340727851209","0"
"Very low transfer dependency","2000","Saxony","higher education","337","0.907612232122596","0.878303983663414","0.936920480581778","0"
"Very low transfer dependency","2000","Saxony-Anhalt","in school","18","","","","0"
"Very low transfer dependency","2000","Saxony-Anhalt","inadequately","2","","","","0"
"Very low transfer dependency","2000","Saxony-Anhalt","general elemantary","85","0.884587721537113","0.821327382654924","0.947848060419302","0"
"Very low transfer dependency","2000","Saxony-Anhalt","middle vocational","435","0.798415435005156","0.76494805983841","0.831882810171901","0"
"Very low transfer dependency","2000","Saxony-Anhalt","vocational + Abi","23","","","","0"
"Very low transfer dependency","2000","Saxony-Anhalt","higher vocational","93","0.822207487444918","0.751712811794113","0.892702163095724","0"
"Very low transfer dependency","2000","Saxony-Anhalt","higher education","205","0.876368645345253","0.83410393859841","0.918633352092096","0"
"Very low transfer dependency","2000","Thuringia","in school","23","","","","0"
"Very low transfer dependency","2000","Thuringia","inadequately","2","","","","0"
"Very low transfer dependency","2000","Thuringia","general elemantary","64","0.881453010987413","0.809715610325046","0.953190411649779","0"
"Very low transfer dependency","2000","Thuringia","middle vocational","528","0.784818628220785","0.753537794901901","0.81609946153967","0"
"Very low transfer dependency","2000","Thuringia","vocational + Abi","13","","","","0"
"Very low transfer dependency","2000","Thuringia","higher vocational","75","0.866463886518847","0.794573061988678","0.938354711049015","0"
"Very low transfer dependency","2000","Thuringia","higher education","155","0.905661906804622","0.862230883276155","0.949092930333089","0"
"Very low transfer dependency","2000","Schleswig-Holstein","in school","10","","","","0"
"Very low transfer dependency","2000","Schleswig-Holstein","inadequately","5","","","","0"
"Very low transfer dependency","2000","Schleswig-Holstein","general elemantary","81","0.869049150427957","0.801915764191676","0.936182536664238","0"
"Very low transfer dependency","2000","Schleswig-Holstein","middle vocational","357","0.923291252618632","0.896878869177703","0.94970363605956","0"
"Very low transfer dependency","2000","Schleswig-Holstein","vocational + Abi","35","0.938884985172894","0.863706088945612","1.01406388140018","0"
"Very low transfer dependency","2000","Schleswig-Holstein","higher vocational","55","0.971890228407689","0.929352787338824","1.01442766947655","0"
"Very low transfer dependency","2000","Schleswig-Holstein","higher education","95","0.967822472185448","0.933060478057333","1.00258446631356","0"
"Very low transfer dependency","2000","Hamburg","in school","4","","","","0"
"Very low transfer dependency","2000","Hamburg","inadequately","2","","","","0"
"Very low transfer dependency","2000","Hamburg","general elemantary","29","","","","0"
"Very low transfer dependency","2000","Hamburg","middle vocational","146","0.961987959277595","0.931588090561177","0.992387827994013","0"
"Very low transfer dependency","2000","Hamburg","vocational + Abi","14","","","","0"
"Very low transfer dependency","2000","Hamburg","higher vocational","22","","","","0"
"Very low transfer dependency","2000","Hamburg","higher education","63","0.941113475707854","0.885160576898921","0.997066374516786","0"
"Very low transfer dependency","2000","Lower Saxony","in school","28","","","","0"
"Very low transfer dependency","2000","Lower Saxony","inadequately","25","","","","0"
"Very low transfer dependency","2000","Lower Saxony","general elemantary","273","0.874132224376034","0.83790241916357","0.910362029588499","0"
"Very low transfer dependency","2000","Lower Saxony","middle vocational","1032","0.907768807636091","0.890994233040264","0.924543382231918","0"
"Very low transfer dependency","2000","Lower Saxony","vocational + Abi","101","0.844525402826076","0.77969278666622","0.909358018985931","0"
"Very low transfer dependency","2000","Lower Saxony","higher vocational","124","0.941690585212969","0.902162601460646","0.981218568965293","0"
"Very low transfer dependency","2000","Lower Saxony","higher education","224","0.946086325816898","0.917332954974913","0.974839696658884","0"
"Very low transfer dependency","2000","Bremen","in school","2","","","","0"
"Very low transfer dependency","2000","Bremen","inadequately","","","","","0"
"Very low transfer dependency","2000","Bremen","general elemantary","29","","","","0"
"Very low transfer dependency","2000","Bremen","middle vocational","65","0.823206134950447","0.74162376029475","0.904788509606144","0"
"High transfer dependency","2001","Bremen","vocational + Abi","1","","","","2"
"High transfer dependency","2001","Bremen","higher vocational","","","","","2"
"High transfer dependency","2001","Bremen","higher education","","","","","2"
"High transfer dependency","2001","North Rhine-Westphalia","in school","","","","","2"
"High transfer dependency","2001","North Rhine-Westphalia","inadequately","5","","","","2"
"High transfer dependency","2001","North Rhine-Westphalia","general elemantary","8","","","","2"
"High transfer dependency","2001","North Rhine-Westphalia","middle vocational","40","0.0139945421477588","0.00926927093544613","0.0187198133600714","2"
"High transfer dependency","2001","North Rhine-Westphalia","vocational + Abi","4","","","","2"
"High transfer dependency","2001","North Rhine-Westphalia","higher vocational","2","","","","2"
"High transfer dependency","2001","North Rhine-Westphalia","higher education","5","","","","2"
"High transfer dependency","2001","Hesse","in school","","","","","2"
"High transfer dependency","2001","Hesse","inadequately","7","","","","2"
"High transfer dependency","2001","Saxony","middle vocational","27","","","","2"
"High transfer dependency","2001","Saxony","vocational + Abi","","","","","2"
"High transfer dependency","2001","Saxony","higher vocational","2","","","","2"
"High transfer dependency","2001","Saxony","higher education","1","","","","2"
"High transfer dependency","2001","Saxony-Anhalt","in school","1","","","","2"
"High transfer dependency","2001","Saxony-Anhalt","inadequately","1","","","","2"
"High transfer dependency","2001","Saxony-Anhalt","general elemantary","6","","","","2"
"High transfer dependency","2001","Saxony-Anhalt","middle vocational","20","","","","2"
"High transfer dependency","2001","Saxony-Anhalt","vocational + Abi","3","","","","2"
"High transfer dependency","2001","Saxony-Anhalt","higher vocational","8","","","","2"
"High transfer dependency","2001","Saxony-Anhalt","higher education","6","","","","2"
"High transfer dependency","2001","Thuringia","in school","3","","","","2"
"High transfer dependency","2001","Baden-Württemberg","in school","2","","","","2"
"High transfer dependency","2001","Thuringia","inadequately","","","","","2"
"High transfer dependency","2001","Thuringia","general elemantary","2","","","","2"
"High transfer dependency","2001","Thuringia","middle vocational","30","0.0469594524442966","0.0301713977740709","0.0637475071145222","2"
"High transfer dependency","2001","Thuringia","vocational + Abi","","","","","2"
"High transfer dependency","2001","Thuringia","higher vocational","3","","","","2"
"High transfer dependency","2001","Thuringia","higher education","5","","","","2"
"High transfer dependency","2001","Hesse","general elemantary","4","","","","2"
"High transfer dependency","2001","Hesse","middle vocational","7","","","","2"
"High transfer dependency","2001","Hesse","vocational + Abi","","","","","2"
"High transfer dependency","2001","Hesse","higher vocational","","","","","2"
"High transfer dependency","2001","Hesse","higher education","3","","","","2"
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","in school","1","","","","2"
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","inadequately","1","","","","2"
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","general elemantary","8","","","","2"
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","middle vocational","12","","","","2"
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","2"
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","higher vocational","1","","","","2"
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","higher education","1","","","","2"
"High transfer dependency","2001","Mecklenburg-Western Pomerania","middle vocational","9","","","","2"
"High transfer dependency","2001","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"High transfer dependency","2001","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"High transfer dependency","2001","Mecklenburg-Western Pomerania","higher education","2","","","","2"
"High transfer dependency","2001","Saxony","in school","1","","","","2"
"High transfer dependency","2001","Saxony","inadequately","1","","","","2"
"High transfer dependency","2001","Saxony","general elemantary","10","","","","2"
"High transfer dependency","2001","Lower Saxony","vocational + Abi","3","","","","2"
"High transfer dependency","2001","Lower Saxony","higher vocational","3","","","","2"
"High transfer dependency","2001","Lower Saxony","higher education","1","","","","2"
"High transfer dependency","2001","Bremen","in school","","","","","2"
"High transfer dependency","2001","Bremen","inadequately","","","","","2"
"High transfer dependency","2001","Bremen","general elemantary","1","","","","2"
"High transfer dependency","2001","Bremen","middle vocational","4","","","","2"
"High transfer dependency","2001","Schleswig-Holstein","in school","1","","","","2"
"High transfer dependency","2001","Schleswig-Holstein","inadequately","2","","","","2"
"High transfer dependency","2001","Schleswig-Holstein","general elemantary","2","","","","2"
"High transfer dependency","2001","Schleswig-Holstein","middle vocational","3","","","","2"
"High transfer dependency","2001","Baden-Württemberg","higher education","3","","","","2"
"High transfer dependency","2001","Bavaria","in school","2","","","","2"
"High transfer dependency","2001","Bavaria","inadequately","1","","","","2"
"High transfer dependency","2001","Bavaria","general elemantary","10","","","","2"
"High transfer dependency","2001","Bavaria","middle vocational","21","","","","2"
"High transfer dependency","2001","Schleswig-Holstein","vocational + Abi","1","","","","2"
"High transfer dependency","2001","Schleswig-Holstein","higher vocational","","","","","2"
"High transfer dependency","2001","Schleswig-Holstein","higher education","","","","","2"
"High transfer dependency","2001","Hamburg","in school","","","","","2"
"High transfer dependency","2001","Hamburg","inadequately","","","","","2"
"High transfer dependency","2001","Hamburg","general elemantary","","","","","2"
"High transfer dependency","2001","Hamburg","middle vocational","2","","","","2"
"High transfer dependency","2001","Baden-Württemberg","inadequately","3","","","","2"
"High transfer dependency","2001","Baden-Württemberg","general elemantary","11","","","","2"
"High transfer dependency","2001","Baden-Württemberg","middle vocational","5","","","","2"
"High transfer dependency","2001","Baden-Württemberg","vocational + Abi","","","","","2"
"High transfer dependency","2001","Baden-Württemberg","higher vocational","","","","","2"
"High transfer dependency","2001","Bavaria","vocational + Abi","","","","","2"
"High transfer dependency","2001","Bavaria","higher vocational","1","","","","2"
"High transfer dependency","2001","Bavaria","higher education","","","","","2"
"High transfer dependency","2001","Berlin","in school","1","","","","2"
"High transfer dependency","2001","Berlin","inadequately","","","","","2"
"High transfer dependency","2001","Berlin","general elemantary","4","","","","2"
"High transfer dependency","2001","Berlin","middle vocational","17","","","","2"
"High transfer dependency","2001","Hamburg","vocational + Abi","","","","","2"
"High transfer dependency","2001","Hamburg","higher vocational","","","","","2"
"High transfer dependency","2001","Hamburg","higher education","1","","","","2"
"High transfer dependency","2001","Lower Saxony","in school","","","","","2"
"High transfer dependency","2001","Lower Saxony","inadequately","3","","","","2"
"High transfer dependency","2001","Lower Saxony","general elemantary","6","","","","2"
"High transfer dependency","2001","Lower Saxony","middle vocational","17","","","","2"
"High transfer dependency","2001","Berlin","vocational + Abi","","","","","2"
"High transfer dependency","2001","Berlin","higher vocational","1","","","","2"
"High transfer dependency","2001","Berlin","higher education","6","","","","2"
"High transfer dependency","2001","Brandenburg","in school","","","","","2"
"High transfer dependency","2001","Brandenburg","inadequately","1","","","","2"
"High transfer dependency","2001","Brandenburg","general elemantary","4","","","","2"
"High transfer dependency","2001","Brandenburg","middle vocational","33","0.0520417007793592","0.0319827600700102","0.0721006414887083","2"
"High transfer dependency","2001","Brandenburg","vocational + Abi","","","","","2"
"High transfer dependency","2001","Brandenburg","higher vocational","4","","","","2"
"High transfer dependency","2001","Brandenburg","higher education","2","","","","2"
"High transfer dependency","2001","Mecklenburg-Western Pomerania","in school","","","","","2"
"High transfer dependency","2001","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"High transfer dependency","2001","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Low transfer dependency","2001","Bremen","vocational + Abi","3","","","","1"
"Low transfer dependency","2001","Bremen","higher vocational","1","","","","1"
"Low transfer dependency","2001","Bremen","higher education","1","","","","1"
"Low transfer dependency","2001","North Rhine-Westphalia","in school","5","","","","1"
"Low transfer dependency","2001","North Rhine-Westphalia","inadequately","20","","","","1"
"Low transfer dependency","2001","North Rhine-Westphalia","general elemantary","49","0.0653653250257881","0.0470025578237289","0.0837280922278474","1"
"Low transfer dependency","2001","Saxony","middle vocational","147","0.139831392833865","0.117408870186124","0.162253915481607","1"
"Low transfer dependency","2001","Saxony","vocational + Abi","6","","","","1"
"Low transfer dependency","2001","Saxony","higher vocational","15","","","","1"
"Low transfer dependency","2001","Saxony","higher education","29","","","","1"
"Low transfer dependency","2001","Saxony-Anhalt","in school","4","","","","1"
"Low transfer dependency","2001","Saxony-Anhalt","inadequately","","","","","1"
"Low transfer dependency","2001","Saxony-Anhalt","general elemantary","6","","","","1"
"Low transfer dependency","2001","North Rhine-Westphalia","middle vocational","90","0.0380507408288694","0.0303547352419247","0.0457467464158141","1"
"Low transfer dependency","2001","North Rhine-Westphalia","vocational + Abi","11","","","","1"
"Low transfer dependency","2001","North Rhine-Westphalia","higher vocational","14","","","","1"
"Low transfer dependency","2001","North Rhine-Westphalia","higher education","11","","","","1"
"Low transfer dependency","2001","Hesse","in school","6","","","","1"
"Low transfer dependency","2001","Hesse","inadequately","3","","","","1"
"Low transfer dependency","2001","Hesse","general elemantary","22","","","","1"
"Low transfer dependency","2001","Hesse","middle vocational","40","0.0385133990174152","0.0248143307163176","0.0522124673185127","1"
"Low transfer dependency","2001","Baden-Württemberg","inadequately","5","","","","1"
"Low transfer dependency","2001","Baden-Württemberg","general elemantary","42","0.0599009740500553","0.0396406434829187","0.0801613046171919","1"
"Low transfer dependency","2001","Baden-Württemberg","middle vocational","64","0.0392403856975907","0.0284765493093049","0.0500042220858765","1"
"Low transfer dependency","2001","Baden-Württemberg","vocational + Abi","7","","","","1"
"Low transfer dependency","2001","Baden-Württemberg","higher vocational","5","","","","1"
"Low transfer dependency","2001","Saxony-Anhalt","middle vocational","74","0.128618658699024","0.0997890115256271","0.157448305872422","1"
"Low transfer dependency","2001","Saxony-Anhalt","vocational + Abi","5","","","","1"
"Low transfer dependency","2001","Saxony-Anhalt","higher vocational","15","","","","1"
"Low transfer dependency","2001","Saxony-Anhalt","higher education","18","","","","1"
"Low transfer dependency","2001","Thuringia","in school","5","","","","1"
"Low transfer dependency","2001","Thuringia","inadequately","","","","","1"
"Low transfer dependency","2001","Thuringia","general elemantary","10","","","","1"
"Low transfer dependency","2001","Hesse","vocational + Abi","4","","","","1"
"Low transfer dependency","2001","Hesse","higher vocational","1","","","","1"
"Low transfer dependency","2001","Hesse","higher education","6","","","","1"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","in school","2","","","","1"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","inadequately","6","","","","1"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","general elemantary","11","","","","1"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","middle vocational","55","0.0617371630318427","0.0443375330255201","0.0791367930381654","1"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","1"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","higher vocational","6","","","","1"
"Low transfer dependency","2001","Rhineland-Palatinate,Saarland","higher education","2","","","","1"
"Low transfer dependency","2001","Baden-Württemberg","in school","","","","","1"
"Low transfer dependency","2001","Thuringia","middle vocational","93","0.138798121421295","0.111361700829312","0.166234542013278","1"
"Low transfer dependency","2001","Thuringia","vocational + Abi","5","","","","1"
"Low transfer dependency","2001","Thuringia","higher vocational","10","","","","1"
"Low transfer dependency","2001","Thuringia","higher education","10","","","","1"
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","middle vocational","26","","","","1"
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","higher vocational","3","","","","1"
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","higher education","6","","","","1"
"Low transfer dependency","2001","Saxony","in school","6","","","","1"
"Low transfer dependency","2001","Saxony","inadequately","","","","","1"
"Low transfer dependency","2001","Saxony","general elemantary","21","","","","1"
"Low transfer dependency","2001","Bavaria","in school","","","","","1"
"Low transfer dependency","2001","Bavaria","inadequately","4","","","","1"
"Low transfer dependency","2001","Bavaria","general elemantary","21","","","","1"
"Low transfer dependency","2001","Bavaria","middle vocational","59","0.0252112477771217","0.0177371777302068","0.0326853178240366","1"
"Low transfer dependency","2001","Bavaria","vocational + Abi","10","","","","1"
"Low transfer dependency","2001","Bavaria","higher vocational","9","","","","1"
"Low transfer dependency","2001","Bavaria","higher education","11","","","","1"
"Low transfer dependency","2001","Berlin","in school","3","","","","1"
"Low transfer dependency","2001","Berlin","inadequately","1","","","","1"
"Low transfer dependency","2001","Berlin","general elemantary","12","","","","1"
"Low transfer dependency","2001","Berlin","middle vocational","31","0.0959692226103091","0.064797656141188","0.12714078907943","1"
"Low transfer dependency","2001","Berlin","vocational + Abi","6","","","","1"
"Low transfer dependency","2001","Lower Saxony","vocational + Abi","8","","","","1"
"Low transfer dependency","2001","Lower Saxony","higher vocational","5","","","","1"
"Low transfer dependency","2001","Lower Saxony","higher education","10","","","","1"
"Low transfer dependency","2001","Bremen","in school","","","","","1"
"Low transfer dependency","2001","Bremen","inadequately","","","","","1"
"Low transfer dependency","2001","Bremen","general elemantary","2","","","","1"
"Low transfer dependency","2001","Bremen","middle vocational","11","","","","1"
"Low transfer dependency","2001","Baden-Württemberg","higher education","13","","","","1"
"Low transfer dependency","2001","Schleswig-Holstein","in school","6","","","","1"
"Low transfer dependency","2001","Schleswig-Holstein","inadequately","1","","","","1"
"Low transfer dependency","2001","Schleswig-Holstein","general elemantary","7","","","","1"
"Low transfer dependency","2001","Schleswig-Holstein","middle vocational","22","","","","1"
"Low transfer dependency","2001","Schleswig-Holstein","vocational + Abi","2","","","","1"
"Low transfer dependency","2001","Schleswig-Holstein","higher vocational","3","","","","1"
"Low transfer dependency","2001","Berlin","higher vocational","2","","","","1"
"Low transfer dependency","2001","Berlin","higher education","5","","","","1"
"Low transfer dependency","2001","Brandenburg","in school","3","","","","1"
"Low transfer dependency","2001","Brandenburg","inadequately","1","","","","1"
"Low transfer dependency","2001","Brandenburg","general elemantary","12","","","","1"
"Low transfer dependency","2001","Brandenburg","middle vocational","53","0.0958013924046639","0.0692213625102905","0.122381422299037","1"
"Low transfer dependency","2001","Brandenburg","vocational + Abi","2","","","","1"
"Low transfer dependency","2001","Brandenburg","higher vocational","2","","","","1"
"Low transfer dependency","2001","Brandenburg","higher education","16","","","","1"
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","in school","1","","","","1"
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Low transfer dependency","2001","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"Low transfer dependency","2001","Schleswig-Holstein","higher education","3","","","","1"
"Low transfer dependency","2001","Hamburg","in school","","","","","1"
"Low transfer dependency","2001","Hamburg","inadequately","1","","","","1"
"Low transfer dependency","2001","Hamburg","general elemantary","3","","","","1"
"Low transfer dependency","2001","Hamburg","middle vocational","4","","","","1"
"Low transfer dependency","2001","Hamburg","vocational + Abi","","","","","1"
"Low transfer dependency","2001","Hamburg","higher vocational","","","","","1"
"Low transfer dependency","2001","Hamburg","higher education","3","","","","1"
"Low transfer dependency","2001","Lower Saxony","in school","6","","","","1"
"Low transfer dependency","2001","Lower Saxony","inadequately","2","","","","1"
"Low transfer dependency","2001","Lower Saxony","general elemantary","25","","","","1"
"Low transfer dependency","2001","Lower Saxony","middle vocational","41","0.0326817761762766","0.0217487912932817","0.0436147610592715","1"
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","middle vocational","17","","","","3"
