"transab_cat2","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1999","(1b) general elementary school","middle vocational","","","",""
"High transfer dependency","1999","(1b) general elementary school","vocational + Abi","","","",""
"High transfer dependency","1999","(1b) general elementary school","higher vocational","","","",""
"High transfer dependency","1999","(1b) general elementary school","higher education","","","",""
"High transfer dependency","1999","(1c) basic vocational qualification","in school","","","",""
"High transfer dependency","1999","(1c) basic vocational qualification","inadequately","","","",""
"High transfer dependency","1999","(1c) basic vocational qualification","general elemantary","","","",""
"High transfer dependency","1999","(1c) basic vocational qualification","middle vocational","88","0.0172527212124691","0.0131121222257784","0.0213933201991599"
"High transfer dependency","1999","(1c) basic vocational qualification","vocational + Abi","","","",""
"High transfer dependency","1999","(1c) basic vocational qualification","higher vocational","5","","",""
"High transfer dependency","1999","(1c) basic vocational qualification","higher education","","","",""
"High transfer dependency","1999","(2b) intermediate general qualification","in school","","","",""
"High transfer dependency","1999","(2b) intermediate general qualification","inadequately","","","",""
"High transfer dependency","1999","(2b) intermediate general qualification","general elemantary","19","","",""
"High transfer dependency","1999","(2b) intermediate general qualification","middle vocational","","","",""
"High transfer dependency","1999","(2b) intermediate general qualification","vocational + Abi","","","",""
"High transfer dependency","1999","(2b) intermediate general qualification","higher vocational","","","",""
"High transfer dependency","1999","(2b) intermediate general qualification","higher education","","","",""
"High transfer dependency","1999","(2a) intermediate vocational","in school","","","",""
"High transfer dependency","1999","(2a) intermediate vocational","inadequately","","","",""
"High transfer dependency","1999","(2a) intermediate vocational","general elemantary","","","",""
"High transfer dependency","1999","(2a) intermediate vocational","middle vocational","52","0.0178476601607852","0.0126242324932029","0.0230710878283674"
"High transfer dependency","1999","(2a) intermediate vocational","vocational + Abi","","","",""
"High transfer dependency","1999","(2a) intermediate vocational","higher vocational","2","","",""
"High transfer dependency","1999","(2a) intermediate vocational","higher education","","","",""
"High transfer dependency","1999","(2c_gen) general maturity certificate","in school","","","",""
"High transfer dependency","1999","(2c_gen) general maturity certificate","inadequately","","","",""
"High transfer dependency","1999","(2c_gen) general maturity certificate","general elemantary","","","",""
"High transfer dependency","1999","(2c_gen) general maturity certificate","middle vocational","16","","",""
"High transfer dependency","1999","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"High transfer dependency","1999","(2c_gen) general maturity certificate","higher vocational","","","",""
"High transfer dependency","1999","(2c_gen) general maturity certificate","higher education","","","",""
"High transfer dependency","1999","(2c_voc) vocational maturity certificate","in school","","","",""
"High transfer dependency","1999","(2c_voc) vocational maturity certificate","inadequately","","","",""
"High transfer dependency","1999","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"High transfer dependency","1999","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"High transfer dependency","1999","(2c_voc) vocational maturity certificate","vocational + Abi","13","","",""
"High transfer dependency","1999","(2c_voc) vocational maturity certificate","higher vocational","1","","",""
"High transfer dependency","1999","(2c_voc) vocational maturity certificate","higher education","","","",""
"High transfer dependency","1999","(3a) lower tertiary education","in school","","","",""
"High transfer dependency","1999","(3a) lower tertiary education","inadequately","","","",""
"High transfer dependency","1999","(3a) lower tertiary education","general elemantary","","","",""
"High transfer dependency","1999","(3a) lower tertiary education","middle vocational","","","",""
"High transfer dependency","1999","(3a) lower tertiary education","vocational + Abi","","","",""
"High transfer dependency","1999","(3a) lower tertiary education","higher vocational","","","",""
"High transfer dependency","1999","(3a) lower tertiary education","higher education","17","","",""
"High transfer dependency","1999","(3b) higher tertiary education","in school","","","",""
"High transfer dependency","1999","(3b) higher tertiary education","inadequately","","","",""
"High transfer dependency","1999","(3b) higher tertiary education","general elemantary","","","",""
"High transfer dependency","1999","(3b) higher tertiary education","middle vocational","","","",""
"High transfer dependency","1999","(3b) higher tertiary education","vocational + Abi","","","",""
"High transfer dependency","1999","(3b) higher tertiary education","higher vocational","","","",""
"High transfer dependency","1999","(3b) higher tertiary education","higher education","10","","",""
"Very high transfer dependency","1999","(0) in school","in school","10","","",""
"Very high transfer dependency","1999","(0) in school","inadequately","","","",""
"Very high transfer dependency","1999","(0) in school","general elemantary","","","",""
"Very high transfer dependency","1999","(0) in school","middle vocational","","","",""
"Very high transfer dependency","1999","(0) in school","vocational + Abi","","","",""
"Very high transfer dependency","1999","(0) in school","higher vocational","","","",""
"Very high transfer dependency","1999","(0) in school","higher education","","","",""
"Very high transfer dependency","1999","(1a) inadequately completed","in school","","","",""
"Very high transfer dependency","1999","(1a) inadequately completed","inadequately","18","","",""
"Very high transfer dependency","1999","(1a) inadequately completed","general elemantary","","","",""
"Very high transfer dependency","1999","(1a) inadequately completed","middle vocational","2","","",""
"Very high transfer dependency","1999","(1a) inadequately completed","vocational + Abi","","","",""
"Very high transfer dependency","1999","(1a) inadequately completed","higher vocational","","","",""
"Very high transfer dependency","1999","(1a) inadequately completed","higher education","","","",""
"Very high transfer dependency","1999","(1b) general elementary school","in school","","","",""
"Very high transfer dependency","1999","(1b) general elementary school","inadequately","4","","",""
"Very high transfer dependency","1999","(1b) general elementary school","general elemantary","58","0.0283652190723822","0.0209316918540003","0.0357987462907641"
"Very high transfer dependency","1999","(1b) general elementary school","middle vocational","","","",""
"Very high transfer dependency","1999","(1b) general elementary school","vocational + Abi","","","",""
"Very high transfer dependency","1999","(1b) general elementary school","higher vocational","","","",""
"Very high transfer dependency","1999","(1b) general elementary school","higher education","","","",""
"Very high transfer dependency","1999","(1c) basic vocational qualification","in school","","","",""
"Very high transfer dependency","1999","(1c) basic vocational qualification","inadequately","","","",""
"Very high transfer dependency","1999","(1c) basic vocational qualification","general elemantary","","","",""
"Very high transfer dependency","1999","(1c) basic vocational qualification","middle vocational","96","0.0302529793509648","0.0248063634863239","0.0356995952156056"
"Very high transfer dependency","1999","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very high transfer dependency","1999","(1c) basic vocational qualification","higher vocational","2","","",""
"Very high transfer dependency","1999","(1c) basic vocational qualification","higher education","","","",""
"Very high transfer dependency","1999","(2b) intermediate general qualification","in school","","","",""
"Very high transfer dependency","1999","(2b) intermediate general qualification","inadequately","","","",""
"Very high transfer dependency","1999","(2b) intermediate general qualification","general elemantary","16","","",""
"Very high transfer dependency","1999","(2b) intermediate general qualification","middle vocational","","","",""
"Very high transfer dependency","1999","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very high transfer dependency","1999","(2b) intermediate general qualification","higher vocational","","","",""
"Very high transfer dependency","1999","(2b) intermediate general qualification","higher education","","","",""
"Very high transfer dependency","1999","(2a) intermediate vocational","in school","","","",""
"Very high transfer dependency","1999","(2a) intermediate vocational","inadequately","","","",""
"Very high transfer dependency","1999","(2a) intermediate vocational","general elemantary","","","",""
"Very high transfer dependency","1999","(2a) intermediate vocational","middle vocational","45","0.0206390772615824","0.0150299920541031","0.0262481624690616"
"Very high transfer dependency","1999","(2a) intermediate vocational","vocational + Abi","","","",""
"Very high transfer dependency","1999","(2a) intermediate vocational","higher vocational","3","","",""
"Very high transfer dependency","1999","(2a) intermediate vocational","higher education","","","",""
"Very high transfer dependency","1999","(2c_gen) general maturity certificate","in school","","","",""
"Very high transfer dependency","1999","(2c_gen) general maturity certificate","inadequately","","","",""
"Very high transfer dependency","1999","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very high transfer dependency","1999","(2c_gen) general maturity certificate","middle vocational","13","","",""
"Very high transfer dependency","1999","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very high transfer dependency","1999","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very high transfer dependency","1999","(2c_gen) general maturity certificate","higher education","","","",""
"Very high transfer dependency","1999","(2c_voc) vocational maturity certificate","in school","","","",""
"Very high transfer dependency","1999","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very high transfer dependency","1999","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very high transfer dependency","1999","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very high transfer dependency","1999","(2c_voc) vocational maturity certificate","vocational + Abi","10","","",""
"Very high transfer dependency","1999","(2c_voc) vocational maturity certificate","higher vocational","3","","",""
"Very high transfer dependency","1999","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very high transfer dependency","1999","(3a) lower tertiary education","in school","","","",""
"Very high transfer dependency","1999","(3a) lower tertiary education","inadequately","","","",""
"Very high transfer dependency","1999","(3a) lower tertiary education","general elemantary","","","",""
"Very high transfer dependency","1999","(3a) lower tertiary education","middle vocational","","","",""
"Very high transfer dependency","1999","(3a) lower tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","1999","(3a) lower tertiary education","higher vocational","","","",""
"Very high transfer dependency","1999","(3a) lower tertiary education","higher education","15","","",""
"Very high transfer dependency","1999","(3b) higher tertiary education","in school","","","",""
"Very high transfer dependency","1999","(3b) higher tertiary education","inadequately","","","",""
"Very high transfer dependency","1999","(3b) higher tertiary education","general elemantary","","","",""
"Very high transfer dependency","1999","(3b) higher tertiary education","middle vocational","","","",""
"Very high transfer dependency","1999","(3b) higher tertiary education","vocational + Abi","","","",""
"Very high transfer dependency","1999","(3b) higher tertiary education","higher vocational","","","",""
"Very high transfer dependency","1999","(3b) higher tertiary education","higher education","11","","",""
"Very low transfer dependency","2000","(0) in school","in school","418","0.857392593314112","0.826557481936153","0.88822770469207"
"Very low transfer dependency","2000","(0) in school","inadequately","","","",""
"Very low transfer dependency","2000","(0) in school","general elemantary","","","",""
"Very low transfer dependency","2000","(0) in school","middle vocational","1","","",""
"Very low transfer dependency","2000","(0) in school","vocational + Abi","","","",""
"Very low transfer dependency","2000","(0) in school","higher vocational","","","",""
"Very low transfer dependency","2000","(0) in school","higher education","","","",""
"Very low transfer dependency","2000","(1a) inadequately completed","in school","","","",""
"Very low transfer dependency","2000","(1a) inadequately completed","inadequately","263","0.767654362667329","0.723535238581273","0.811773486753386"
"Very low transfer dependency","2000","(1a) inadequately completed","general elemantary","","","",""
"Very low transfer dependency","2000","(1a) inadequately completed","middle vocational","45","0.835213301568646","0.740549953061435","0.929876650075857"
"Very low transfer dependency","2000","(1a) inadequately completed","vocational + Abi","","","",""
"Very low transfer dependency","2000","(1a) inadequately completed","higher vocational","7","","",""
"Very low transfer dependency","2000","(1a) inadequately completed","higher education","","","",""
"Very low transfer dependency","2000","(1b) general elementary school","in school","","","",""
"Very low transfer dependency","2000","(1b) general elementary school","inadequately","26","","",""
"Very low transfer dependency","2000","(1b) general elementary school","general elemantary","2461","0.896214811497579","0.884954475635443","0.907475147359715"
"Very low transfer dependency","2000","(1b) general elementary school","middle vocational","","","",""
"Very low transfer dependency","2000","(1b) general elementary school","vocational + Abi","","","",""
"Very low transfer dependency","2000","(1b) general elementary school","higher vocational","","","",""
"Very low transfer dependency","2000","(1b) general elementary school","higher education","","","",""
"Very low transfer dependency","2000","(1c) basic vocational qualification","in school","","","",""
"Very low transfer dependency","2000","(1c) basic vocational qualification","inadequately","","","",""
"Very low transfer dependency","2000","(1c) basic vocational qualification","general elemantary","","","",""
"Very low transfer dependency","2000","(1c) basic vocational qualification","middle vocational","6453","0.910792364889307","0.904198700804072","0.917386028974542"
"Very low transfer dependency","2000","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very low transfer dependency","2000","(1c) basic vocational qualification","higher vocational","574","0.939061342631603","0.92027693561943","0.957845749643776"
"Very low transfer dependency","2000","(1c) basic vocational qualification","higher education","","","",""
"Very low transfer dependency","2000","(2b) intermediate general qualification","in school","","","",""
"Very low transfer dependency","2000","(2b) intermediate general qualification","inadequately","","","",""
"Very low transfer dependency","2000","(2b) intermediate general qualification","general elemantary","611","0.844811408483353","0.81850920204287","0.871113614923836"
"Very low transfer dependency","2000","(2b) intermediate general qualification","middle vocational","","","",""
"Very low transfer dependency","2000","(2b) intermediate general qualification","vocational + Abi","","","",""
"Very low transfer dependency","2000","(2b) intermediate general qualification","higher vocational","","","",""
"Very low transfer dependency","2000","(2b) intermediate general qualification","higher education","","","",""
"Very low transfer dependency","2000","(2a) intermediate vocational","in school","","","",""
"Very low transfer dependency","2000","(2a) intermediate vocational","inadequately","","","",""
"Very low transfer dependency","2000","(2a) intermediate vocational","general elemantary","","","",""
"Very low transfer dependency","2000","(2a) intermediate vocational","middle vocational","4121","0.894636382840622","0.885863609860082","0.903409155821161"
"Very low transfer dependency","2000","(2a) intermediate vocational","vocational + Abi","","","",""
"Very low transfer dependency","2000","(2a) intermediate vocational","higher vocational","747","0.92504599744495","0.906956980426762","0.943135014463137"
"Very low transfer dependency","2000","(2a) intermediate vocational","higher education","","","",""
"Very low transfer dependency","2000","(2c_gen) general maturity certificate","in school","","","",""
"Very low transfer dependency","2000","(2c_gen) general maturity certificate","inadequately","","","",""
"Very low transfer dependency","2000","(2c_gen) general maturity certificate","general elemantary","","","",""
"Very low transfer dependency","2000","(2c_gen) general maturity certificate","middle vocational","710","0.875669835721802","0.853181682850689","0.898157988592916"
"Very low transfer dependency","2000","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Very low transfer dependency","2000","(2c_gen) general maturity certificate","higher vocational","","","",""
"Very low transfer dependency","2000","(2c_gen) general maturity certificate","higher education","","","",""
"Very low transfer dependency","2000","(2c_voc) vocational maturity certificate","in school","","","",""
"Very low transfer dependency","2000","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Very low transfer dependency","2000","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Very low transfer dependency","2000","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Very low transfer dependency","2000","(2c_voc) vocational maturity certificate","vocational + Abi","1000","0.895245539934717","0.877286676462425","0.913204403407009"
"Very low transfer dependency","2000","(2c_voc) vocational maturity certificate","higher vocational","410","0.948624026043864","0.927949377775108","0.969298674312621"
"Very low transfer dependency","2000","(2c_voc) vocational maturity certificate","higher education","","","",""
"Very low transfer dependency","2000","(3a) lower tertiary education","in school","","","",""
"Very low transfer dependency","2000","(3a) lower tertiary education","inadequately","","","",""
"Very low transfer dependency","2000","(3a) lower tertiary education","general elemantary","","","",""
"Very low transfer dependency","2000","(3a) lower tertiary education","middle vocational","","","",""
"Very low transfer dependency","2000","(3a) lower tertiary education","vocational + Abi","","","",""
"Very low transfer dependency","2000","(3a) lower tertiary education","higher vocational","","","",""
"Very low transfer dependency","2000","(3a) lower tertiary education","higher education","1573","0.938956959322082","0.927566320227115","0.950347598417049"
"Very low transfer dependency","2000","(3b) higher tertiary education","in school","","","",""
"Very low transfer dependency","2000","(3b) higher tertiary education","inadequately","","","",""
"Very low transfer dependency","2000","(3b) higher tertiary education","general elemantary","","","",""
"Very low transfer dependency","2000","(3b) higher tertiary education","middle vocational","","","",""
"Very low transfer dependency","2000","(3b) higher tertiary education","vocational + Abi","","","",""
"Very low transfer dependency","2000","(3b) higher tertiary education","higher vocational","","","",""
"Very low transfer dependency","2000","(3b) higher tertiary education","higher education","1984","0.933432244334482","0.922843764416421","0.944020724252543"
"Low transfer dependency","2000","(0) in school","in school","45","0.0788067430499363","0.0550470031911827","0.10256648290869"
"Low transfer dependency","2000","(0) in school","inadequately","","","",""
"Low transfer dependency","2000","(0) in school","general elemantary","","","",""
"Low transfer dependency","2000","(0) in school","middle vocational","","","",""
"Low transfer dependency","2000","(0) in school","vocational + Abi","","","",""
"Low transfer dependency","2000","(0) in school","higher vocational","","","",""
"Low transfer dependency","2000","(0) in school","higher education","","","",""
"Low transfer dependency","2000","(1a) inadequately completed","in school","","","",""
"Low transfer dependency","2000","(1a) inadequately completed","inadequately","36","0.0910178118254715","0.0609696685749669","0.121065955075976"
"Low transfer dependency","2000","(1a) inadequately completed","general elemantary","","","",""
"Low transfer dependency","2000","(1a) inadequately completed","middle vocational","5","","",""
"Low transfer dependency","2000","(1a) inadequately completed","vocational + Abi","","","",""
"Low transfer dependency","2000","(1a) inadequately completed","higher vocational","1","","",""
"Low transfer dependency","2000","(1a) inadequately completed","higher education","","","",""
"Low transfer dependency","2000","(1b) general elementary school","in school","","","",""
"Low transfer dependency","2000","(1b) general elementary school","inadequately","6","","",""
"Low transfer dependency","2000","(1b) general elementary school","general elemantary","186","0.0522706288703144","0.0440529601552654","0.0604882975853633"
"Low transfer dependency","2000","(1b) general elementary school","middle vocational","","","",""
"Low transfer dependency","2000","(1b) general elementary school","vocational + Abi","","","",""
"Low transfer dependency","2000","(1b) general elementary school","higher vocational","","","",""
"Low transfer dependency","2000","(1b) general elementary school","higher education","","","",""
"Low transfer dependency","2000","(1c) basic vocational qualification","in school","","","",""
"Low transfer dependency","2000","(1c) basic vocational qualification","inadequately","","","",""
"Low transfer dependency","2000","(1c) basic vocational qualification","general elemantary","","","",""
"Low transfer dependency","2000","(1c) basic vocational qualification","middle vocational","399","0.0469840439593518","0.0420891713073519","0.0518789166113518"
"Low transfer dependency","2000","(1c) basic vocational qualification","vocational + Abi","","","",""
"Low transfer dependency","2000","(1c) basic vocational qualification","higher vocational","32","0.0394148289803868","0.0241355862623037","0.0546940716984699"
"Low transfer dependency","2000","(1c) basic vocational qualification","higher education","","","",""
"Low transfer dependency","2000","(2b) intermediate general qualification","in school","","","",""
"Low transfer dependency","2000","(2b) intermediate general qualification","inadequately","","","",""
"Low transfer dependency","2000","(2b) intermediate general qualification","general elemantary","71","0.0989584251924722","0.0772673437922464","0.120649506592698"
"Low transfer dependency","2000","(2b) intermediate general qualification","middle vocational","","","",""
"Low transfer dependency","2000","(2b) intermediate general qualification","vocational + Abi","","","",""
"Low transfer dependency","2000","(2b) intermediate general qualification","higher vocational","","","",""
"Low transfer dependency","2000","(2b) intermediate general qualification","higher education","","","",""
"Low transfer dependency","2000","(2a) intermediate vocational","in school","","","",""
"Low transfer dependency","2000","(2a) intermediate vocational","inadequately","","","",""
"Low transfer dependency","2000","(2a) intermediate vocational","general elemantary","","","",""
"Low transfer dependency","2000","(2a) intermediate vocational","middle vocational","405","0.0670945489624031","0.05994578905644","0.0742433088683662"
"Low transfer dependency","2000","(2a) intermediate vocational","vocational + Abi","","","",""
"Low transfer dependency","2000","(2a) intermediate vocational","higher vocational","46","0.0428319680956485","0.0289223887438379","0.0567415474474592"
"Low transfer dependency","2000","(2a) intermediate vocational","higher education","","","",""
"Low transfer dependency","2000","(2c_gen) general maturity certificate","in school","","","",""
"Low transfer dependency","2000","(2c_gen) general maturity certificate","inadequately","","","",""
"Low transfer dependency","2000","(2c_gen) general maturity certificate","general elemantary","","","",""
"Low transfer dependency","2000","(2c_gen) general maturity certificate","middle vocational","56","0.0607008181714496","0.0444268080899256","0.0769748282529736"
"Low transfer dependency","2000","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Low transfer dependency","2000","(2c_gen) general maturity certificate","higher vocational","","","",""
"Low transfer dependency","2000","(2c_gen) general maturity certificate","higher education","","","",""
"Low transfer dependency","2000","(2c_voc) vocational maturity certificate","in school","","","",""
"Low transfer dependency","2000","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Low transfer dependency","2000","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Low transfer dependency","2000","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Low transfer dependency","2000","(2c_voc) vocational maturity certificate","vocational + Abi","70","0.0599515353247807","0.0460296907320704","0.073873379917491"
"Low transfer dependency","2000","(2c_voc) vocational maturity certificate","higher vocational","18","","",""
"Low transfer dependency","2000","(2c_voc) vocational maturity certificate","higher education","","","",""
"Low transfer dependency","2000","(3a) lower tertiary education","in school","","","",""
"Low transfer dependency","2000","(3a) lower tertiary education","inadequately","","","",""
"Low transfer dependency","2000","(3a) lower tertiary education","general elemantary","","","",""
"Low transfer dependency","2000","(3a) lower tertiary education","middle vocational","","","",""
"Low transfer dependency","2000","(3a) lower tertiary education","vocational + Abi","","","",""
"Low transfer dependency","2000","(3a) lower tertiary education","higher vocational","","","",""
"Low transfer dependency","2000","(3a) lower tertiary education","higher education","79","0.0347031871066044","0.0259951095786692","0.0434112646345396"
"Low transfer dependency","2000","(3b) higher tertiary education","in school","","","",""
"Low transfer dependency","2000","(3b) higher tertiary education","inadequately","","","",""
"Low transfer dependency","2000","(3b) higher tertiary education","general elemantary","","","",""
"Low transfer dependency","2000","(3b) higher tertiary education","middle vocational","","","",""
"Low transfer dependency","2000","(3b) higher tertiary education","vocational + Abi","","","",""
"Low transfer dependency","2000","(3b) higher tertiary education","higher vocational","","","",""
"Low transfer dependency","2000","(3b) higher tertiary education","higher education","92","0.0378673093634087","0.0297593797530552","0.0459752389737621"
"High transfer dependency","2000","(0) in school","in school","14","","",""
"High transfer dependency","2000","(0) in school","inadequately","","","",""
"High transfer dependency","2000","(0) in school","general elemantary","","","",""
"High transfer dependency","2000","(0) in school","middle vocational","","","",""
"High transfer dependency","2000","(0) in school","vocational + Abi","","","",""
"High transfer dependency","2000","(0) in school","higher vocational","","","",""
"High transfer dependency","2000","(0) in school","higher education","","","",""
"High transfer dependency","2000","(1a) inadequately completed","in school","","","",""
"High transfer dependency","2000","(1a) inadequately completed","inadequately","19","","",""
"High transfer dependency","2000","(1a) inadequately completed","general elemantary","","","",""
"High transfer dependency","2000","(1a) inadequately completed","middle vocational","5","","",""
"High transfer dependency","2000","(1a) inadequately completed","vocational + Abi","","","",""
"High transfer dependency","2000","(1a) inadequately completed","higher vocational","","","",""
"High transfer dependency","2000","(1a) inadequately completed","higher education","","","",""
"High transfer dependency","2000","(1b) general elementary school","in school","","","",""
"High transfer dependency","2000","(1b) general elementary school","inadequately","3","","",""
"High transfer dependency","2000","(1b) general elementary school","general elemantary","64","0.0192979902845919","0.0142187100902723","0.0243772704789115"
"High transfer dependency","2000","(1b) general elementary school","middle vocational","","","",""
"High transfer dependency","2000","(1b) general elementary school","vocational + Abi","","","",""
"High transfer dependency","2000","(1b) general elementary school","higher vocational","","","",""
"High transfer dependency","2000","(1b) general elementary school","higher education","","","",""
"High transfer dependency","2000","(1c) basic vocational qualification","in school","","","",""
"High transfer dependency","2000","(1c) basic vocational qualification","inadequately","","","",""
"High transfer dependency","2000","(1c) basic vocational qualification","general elemantary","","","",""
"High transfer dependency","2000","(1c) basic vocational qualification","middle vocational","122","0.0140023068334189","0.011284279255754","0.0167203344110839"
"High transfer dependency","2000","(1c) basic vocational qualification","vocational + Abi","","","",""
"High transfer dependency","2000","(1c) basic vocational qualification","higher vocational","7","","",""
"High transfer dependency","2000","(1c) basic vocational qualification","higher education","","","",""
"High transfer dependency","2000","(2b) intermediate general qualification","in school","","","",""
"High transfer dependency","2000","(2b) intermediate general qualification","inadequately","","","",""
"High transfer dependency","2000","(2b) intermediate general qualification","general elemantary","23","","",""
"High transfer dependency","2000","(2b) intermediate general qualification","middle vocational","","","",""
"High transfer dependency","2000","(2b) intermediate general qualification","vocational + Abi","","","",""
"High transfer dependency","2000","(2b) intermediate general qualification","higher vocational","","","",""
"High transfer dependency","2000","(2b) intermediate general qualification","higher education","","","",""
"High transfer dependency","2000","(2a) intermediate vocational","in school","","","",""
"High transfer dependency","2000","(2a) intermediate vocational","inadequately","","","",""
"High transfer dependency","2000","(2a) intermediate vocational","general elemantary","","","",""
"High transfer dependency","2000","(2a) intermediate vocational","middle vocational","94","0.0195637285708002","0.0156063848210681","0.0235210723205324"
"High transfer dependency","2000","(2a) intermediate vocational","vocational + Abi","","","",""
"High transfer dependency","2000","(2a) intermediate vocational","higher vocational","12","","",""
"High transfer dependency","2000","(2a) intermediate vocational","higher education","","","",""
"High transfer dependency","2000","(2c_gen) general maturity certificate","in school","","","",""
"High transfer dependency","2000","(2c_gen) general maturity certificate","inadequately","","","",""
"High transfer dependency","2000","(2c_gen) general maturity certificate","general elemantary","","","",""
"High transfer dependency","2000","(2c_gen) general maturity certificate","middle vocational","33","0.0323074762372752","0.0202566854737156","0.0443582670008348"
"High transfer dependency","2000","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"High transfer dependency","2000","(2c_gen) general maturity certificate","higher vocational","","","",""
"High transfer dependency","2000","(2c_gen) general maturity certificate","higher education","","","",""
"High transfer dependency","2000","(2c_voc) vocational maturity certificate","in school","","","",""
"High transfer dependency","2000","(2c_voc) vocational maturity certificate","inadequately","","","",""
"High transfer dependency","2000","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"High transfer dependency","2000","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"High transfer dependency","2000","(2c_voc) vocational maturity certificate","vocational + Abi","26","","",""
"High transfer dependency","2000","(2c_voc) vocational maturity certificate","higher vocational","6","","",""
"High transfer dependency","2000","(2c_voc) vocational maturity certificate","higher education","","","",""
"High transfer dependency","2000","(3a) lower tertiary education","in school","","","",""
"High transfer dependency","2000","(3a) lower tertiary education","inadequately","","","",""
"High transfer dependency","2000","(3a) lower tertiary education","general elemantary","","","",""
"High transfer dependency","2000","(3a) lower tertiary education","middle vocational","","","",""
"High transfer dependency","2000","(3a) lower tertiary education","vocational + Abi","","","",""
"High transfer dependency","2000","(3a) lower tertiary education","higher vocational","","","",""
"High transfer dependency","2000","(3a) lower tertiary education","higher education","24","","",""
"High transfer dependency","2000","(3b) higher tertiary education","in school","","","",""
"High transfer dependency","2000","(3b) higher tertiary education","inadequately","","","",""
"High transfer dependency","2000","(3b) higher tertiary education","general elemantary","","","",""
"High transfer dependency","2000","(3b) higher tertiary education","middle vocational","","","",""
"High transfer dependency","2000","(3b) higher tertiary education","vocational + Abi","","","",""
"High transfer dependency","2000","(3b) higher tertiary education","higher vocational","","","",""
"High transfer dependency","2000","(3b) higher tertiary education","higher education","15","","",""
"Very high transfer dependency","2000","(0) in school","in school","17","","",""
"Very high transfer dependency","2000","(0) in school","inadequately","","","",""
"Very high transfer dependency","2000","(0) in school","general elemantary","","","",""
"Very high transfer dependency","2000","(0) in school","middle vocational","","","",""
"Very high transfer dependency","2000","(0) in school","vocational + Abi","","","",""
"Very high transfer dependency","2000","(0) in school","higher vocational","","","",""
"Very high transfer dependency","2000","(0) in school","higher education","","","",""
"Very high transfer dependency","2000","(1a) inadequately completed","in school","","","",""
"Very high transfer dependency","2000","(1a) inadequately completed","inadequately","34","0.0976291547263484","0.0666222045437993","0.128636104908897"
"Very high transfer dependency","2000","(1a) inadequately completed","general elemantary","","","",""
"Very high transfer dependency","2000","(1a) inadequately completed","middle vocational","4","","",""
"Very high transfer dependency","2000","(1a) inadequately completed","vocational + Abi","","","",""
"Very high transfer dependency","2000","(1a) inadequately completed","higher vocational","","","",""
"Very high transfer dependency","2000","(1a) inadequately completed","higher education","","","",""
"Very high transfer dependency","2000","(1b) general elementary school","in school","","","",""
"Very high transfer dependency","2000","(1b) general elementary school","inadequately","10","","",""
"Very high transfer dependency","2000","(1b) general elementary school","general elemantary","107","0.0322165693475149","0.0256971887795909","0.0387359499154389"
"Very high transfer dependency","2000","(1b) general elementary school","middle vocational","","","",""
"Very high transfer dependency","2000","(1b) general elementary school","vocational + Abi","","","",""
"Very high transfer dependency","2000","(1b) general elementary school","higher vocational","","","",""
"Very high transfer dependency","2000","(1b) general elementary school","higher education","","","",""
"Very high transfer dependency","2000","(1c) basic vocational qualification","in school","","","",""
"Very high transfer dependency","2000","(1c) basic vocational qualification","inadequately","","","",""
"Very high transfer dependency","2000","(1c) basic vocational qualification","general elemantary","","","",""
"Very high transfer dependency","2000","(1c) basic vocational qualification","middle vocational","205","0.0282212843179222","0.024390495661191","0.0320520729746533"
"Very high transfer dependency","2000","(1c) basic vocational qualification","vocational + Abi","","","",""
"Very high transfer dependency","2000","(1c) basic vocational qualification","higher vocational","10","","",""
"Very high transfer dependency","2000","(1c) basic vocational qualification","higher education","","","",""
"Very high transfer dependency","2000","(2b) intermediate general qualification","in school","","","",""
"Very high transfer dependency","2000","(2b) intermediate general qualification","inadequately","","","",""
"Very high transfer dependency","2000","(2b) intermediate general qualification","general elemantary","23","","",""
