"transab_cat2","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2001","North Rhine-Westphalia","Employed","34","0.0118940022262063","0.00793470940388924","0.0158532950485234"
"High transfer dependency","2001","Hesse","Not Employed","12","","",""
"High transfer dependency","2001","Hesse","Employed","9","","",""
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","Not Employed","13","","",""
"High transfer dependency","2001","Rhineland-Palatinate,Saarland","Employed","12","","",""
"High transfer dependency","2001","Baden-Württemberg","Not Employed","12","","",""
"High transfer dependency","2001","Baden-Württemberg","Employed","12","","",""
"High transfer dependency","2001","Bavaria","Not Employed","16","","",""
"High transfer dependency","2001","Bavaria","Employed","19","","",""
"High transfer dependency","2001","Berlin","Not Employed","14","","",""
"High transfer dependency","2001","Berlin","Employed","16","","",""
"High transfer dependency","2001","Brandenburg","Not Employed","25","","",""
"High transfer dependency","2001","Brandenburg","Employed","19","","",""
"High transfer dependency","2001","Mecklenburg-Western Pomerania","Not Employed","4","","",""
"High transfer dependency","2001","Mecklenburg-Western Pomerania","Employed","9","","",""
"High transfer dependency","2001","Saxony","Not Employed","22","","",""
"High transfer dependency","2001","Saxony","Employed","21","","",""
"High transfer dependency","2001","Saxony-Anhalt","Not Employed","23","","",""
"High transfer dependency","2001","Saxony-Anhalt","Employed","23","","",""
"High transfer dependency","2001","Thuringia","Not Employed","18","","",""
"High transfer dependency","2001","Thuringia","Employed","25","","",""
"Very high transfer dependency","2001","Schleswig-Holstein","Not Employed","11","","",""
"Very high transfer dependency","2001","Schleswig-Holstein","Employed","2","","",""
"Very high transfer dependency","2001","Hamburg","Not Employed","7","","",""
"Very high transfer dependency","2001","Hamburg","Employed","1","","",""
"Very high transfer dependency","2001","Lower Saxony","Not Employed","28","","",""
"Very high transfer dependency","2001","Lower Saxony","Employed","9","","",""
"Very high transfer dependency","2001","Bremen","Not Employed","5","","",""
"Very high transfer dependency","2001","Bremen","Employed","3","","",""
"Very high transfer dependency","2001","North Rhine-Westphalia","Not Employed","92","0.0532101960889281","0.0427507571136724","0.0636696350641837"
"Very high transfer dependency","2001","North Rhine-Westphalia","Employed","16","","",""
"Very high transfer dependency","2001","Hesse","Not Employed","22","","",""
"Very high transfer dependency","2001","Hesse","Employed","4","","",""
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","Not Employed","28","","",""
"Very high transfer dependency","2001","Rhineland-Palatinate,Saarland","Employed","4","","",""
"Very high transfer dependency","2001","Baden-Württemberg","Not Employed","31","0.0363444296251234","0.0240423918168528","0.048646467433394"
"Very high transfer dependency","2001","Baden-Württemberg","Employed","8","","",""
"Very high transfer dependency","2001","Bavaria","Not Employed","37","0.0327351517465237","0.0218469968026624","0.0436233066903849"
"Very high transfer dependency","2001","Bavaria","Employed","6","","",""
"Very high transfer dependency","2001","Berlin","Not Employed","25","","",""
"Very high transfer dependency","2001","Berlin","Employed","9","","",""
"Very high transfer dependency","2001","Brandenburg","Not Employed","31","0.0915197964997995","0.0626042325765437","0.120435360423055"
"Very high transfer dependency","2001","Brandenburg","Employed","7","","",""
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","Not Employed","15","","",""
"Very high transfer dependency","2001","Mecklenburg-Western Pomerania","Employed","11","","",""
"Very high transfer dependency","2001","Saxony","Not Employed","50","0.0625654916176938","0.0437733770867201","0.0813576061486675"
"Very high transfer dependency","2001","Saxony","Employed","11","","",""
"Very high transfer dependency","2001","Saxony-Anhalt","Not Employed","38","0.0931044455427019","0.0648741950346602","0.121334696050744"
"Very high transfer dependency","2001","Saxony-Anhalt","Employed","9","","",""
"Very high transfer dependency","2001","Thuringia","Not Employed","28","","",""
"Very high transfer dependency","2001","Thuringia","Employed","9","","",""
"Very low transfer dependency","2002","Schleswig-Holstein","Not Employed","216","0.829008445618557","0.78243074577215","0.875586145464964"
"Very low transfer dependency","2002","Schleswig-Holstein","Employed","429","0.904569862893039","0.877807686636919","0.93133203914916"
"Very low transfer dependency","2002","Hamburg","Not Employed","108","0.905093992394833","0.851527542547691","0.958660442241974"
"Very low transfer dependency","2002","Hamburg","Employed","209","0.969998667338725","0.947142834745329","0.99285449993212"
"Very low transfer dependency","2002","Lower Saxony","Not Employed","648","0.856611777729163","0.831445515621046","0.88177803983728"
"Very low transfer dependency","2002","Lower Saxony","Employed","1153","0.922214980354609","0.90727745410849","0.937152506600728"
"Very low transfer dependency","2002","Bremen","Not Employed","47","0.816267332780101","0.719083824803068","0.913450840757134"
"Very low transfer dependency","2002","Bremen","Employed","97","0.829681263842467","0.760062559899171","0.899299967785762"
"Very low transfer dependency","2002","North Rhine-Westphalia","Not Employed","1561","0.85210843076442","0.835640155388439","0.868576706140401"
"Very low transfer dependency","2002","North Rhine-Westphalia","Employed","2908","0.933948364929663","0.925173973537398","0.942722756321928"
"Very low transfer dependency","2002","Hesse","Not Employed","476","0.893390513739176","0.867091537141112","0.91968949033724"
"Very low transfer dependency","2002","Hesse","Employed","1060","0.948145536087583","0.935077777454883","0.961213294720283"
"Very low transfer dependency","2002","Rhineland-Palatinate,Saarland","Not Employed","468","0.871654496165233","0.843312285816154","0.899996706514313"
"Very low transfer dependency","2002","Rhineland-Palatinate,Saarland","Employed","778","0.918740194511203","0.900207477212418","0.937272911809987"
"Very low transfer dependency","2002","Baden-Württemberg","Not Employed","827","0.902881715698914","0.88381946601421","0.921943965383618"
"Very low transfer dependency","2002","Baden-Württemberg","Employed","1803","0.953326747907077","0.943796741294234","0.962856754519921"
"Very low transfer dependency","2002","Bavaria","Not Employed","958","0.905637371071869","0.887963816039074","0.923310926104663"
"Very low transfer dependency","2002","Bavaria","Employed","2097","0.935623351659327","0.925365647164684","0.94588105615397"
"Very low transfer dependency","2002","Berlin","Not Employed","214","0.771588904815518","0.72293511669297","0.820242692938066"
"Very low transfer dependency","2002","Berlin","Employed","481","0.884614047766853","0.857692325255345","0.911535770278362"
"Very low transfer dependency","2002","Brandenburg","Not Employed","308","0.813498130803493","0.774740956837813","0.852255304769172"
"Very low transfer dependency","2002","Brandenburg","Employed","470","0.816280818356579","0.784320905553453","0.848240731159706"
"Very low transfer dependency","2002","Mecklenburg-Western Pomerania","Not Employed","143","0.785073711264121","0.724897954202887","0.845249468325355"
"Very low transfer dependency","2002","Mecklenburg-Western Pomerania","Employed","291","0.837894745278878","0.79860465553823","0.877184835019525"
"Very low transfer dependency","2002","Saxony","Not Employed","465","0.778245315072297","0.745439382018121","0.811051248126473"
"Very low transfer dependency","2002","Saxony","Employed","902","0.857563870929486","0.83617845359623","0.878949288262741"
"Very low transfer dependency","2002","Saxony-Anhalt","Not Employed","295","0.77428114670169","0.733312524814829","0.81524976858855"
"Very low transfer dependency","2002","Saxony-Anhalt","Employed","481","0.831928471009389","0.80109560211193","0.862761339906848"
"Very low transfer dependency","2002","Thuringia","Not Employed","286","0.75720194870873","0.7135715083735","0.80083238904396"
"Very low transfer dependency","2002","Thuringia","Employed","500","0.816030654213186","0.784633077759128","0.847428230667245"
"Low transfer dependency","2002","Schleswig-Holstein","Not Employed","11","","",""
"Low transfer dependency","2002","Schleswig-Holstein","Employed","21","","",""
"Low transfer dependency","2002","Hamburg","Not Employed","2","","",""
"Low transfer dependency","2002","Hamburg","Employed","3","","",""
"Low transfer dependency","2002","Lower Saxony","Not Employed","45","0.0559467276468735","0.0394440069144176","0.0724494483793294"
"Low transfer dependency","2002","Lower Saxony","Employed","56","0.0449044192302248","0.0333544036003552","0.0564544348600945"
"Low transfer dependency","2002","Bremen","Not Employed","3","","",""
"Low transfer dependency","2002","Bremen","Employed","11","","",""
"Low transfer dependency","2002","North Rhine-Westphalia","Not Employed","89","0.0550421260354726","0.0444621957719073","0.0656220562990379"
"Low transfer dependency","2002","North Rhine-Westphalia","Employed","119","0.0422961227662658","0.03518595766968","0.0494062878628517"
"Low transfer dependency","2002","Hesse","Not Employed","24","","",""
"Low transfer dependency","2002","Hesse","Employed","42","0.0503033074866087","0.0374219610378535","0.063184653935364"
"Low transfer dependency","2002","Rhineland-Palatinate,Saarland","Not Employed","37","0.0575710354790367","0.0378332905168638","0.0773087804412095"
"Low transfer dependency","2002","Rhineland-Palatinate,Saarland","Employed","36","0.0407120583437253","0.0273078590565901","0.0541162576308605"
"Low transfer dependency","2002","Baden-Württemberg","Not Employed","51","0.0427864536871386","0.0297588125183242","0.0558140948559531"
"Low transfer dependency","2002","Baden-Württemberg","Employed","63","0.0346512768162717","0.0263882337608028","0.0429143198717407"
"Low transfer dependency","2002","Bavaria","Not Employed","51","0.0498949785185519","0.0367317942870602","0.0630581627500436"
"Low transfer dependency","2002","Bavaria","Employed","82","0.0518531017882161","0.0425856430543006","0.0611205605221317"
"Low transfer dependency","2002","Berlin","Not Employed","27","","",""
"Low transfer dependency","2002","Berlin","Employed","42","0.0764786118051664","0.0540840310993691","0.0988731925109637"
"Low transfer dependency","2002","Brandenburg","Not Employed","40","0.0751708747434987","0.0489354693471239","0.101406280139873"
"Low transfer dependency","2002","Brandenburg","Employed","72","0.126896606727564","0.0994261182809809","0.154367095174147"
"Low transfer dependency","2002","Mecklenburg-Western Pomerania","Not Employed","18","","",""
"Low transfer dependency","2002","Mecklenburg-Western Pomerania","Employed","36","0.124572901427481","0.0893673197947833","0.159778483060178"
"Low transfer dependency","2002","Saxony","Not Employed","61","0.0806951113176117","0.0591865613735062","0.102203661261717"
"Low transfer dependency","2002","Saxony","Employed","85","0.095900077272192","0.0778826778975226","0.113917476646861"
"Low transfer dependency","2002","Saxony-Anhalt","Not Employed","43","0.0835738495444855","0.0564530783039894","0.110694620784982"
"Low transfer dependency","2002","Saxony-Anhalt","Employed","59","0.123284270991802","0.0961756702091633","0.150392871774441"
"Low transfer dependency","2002","Thuringia","Not Employed","32","0.0785974366229206","0.0512138685867526","0.105981004659089"
"Low transfer dependency","2002","Thuringia","Employed","66","0.139348755448497","0.111285677299112","0.167411833597882"
"High transfer dependency","2002","Schleswig-Holstein","Not Employed","10","","",""
"High transfer dependency","2002","Schleswig-Holstein","Employed","10","","",""
"High transfer dependency","2002","Hamburg","Not Employed","1","","",""
"High transfer dependency","2002","Hamburg","Employed","2","","",""
"High transfer dependency","2002","Lower Saxony","Not Employed","16","","",""
"High transfer dependency","2002","Lower Saxony","Employed","17","","",""
"High transfer dependency","2002","Bremen","Not Employed","3","","",""
"High transfer dependency","2002","Bremen","Employed","3","","",""
"High transfer dependency","2002","North Rhine-Westphalia","Not Employed","48","0.0308939267836897","0.0228669650077004","0.0389208885596789"
"High transfer dependency","2002","North Rhine-Westphalia","Employed","42","0.0187941408028882","0.0139967501147292","0.0235915314910472"
"High transfer dependency","2002","Hesse","Not Employed","8","","",""
"High transfer dependency","2002","Hesse","Employed","2","","",""
"High transfer dependency","2002","Rhineland-Palatinate,Saarland","Not Employed","16","","",""
"High transfer dependency","2002","Rhineland-Palatinate,Saarland","Employed","18","","",""
"High transfer dependency","2002","Baden-Württemberg","Not Employed","20","","",""
"High transfer dependency","2002","Baden-Württemberg","Employed","14","","",""
"High transfer dependency","2002","Bavaria","Not Employed","10","","",""
"High transfer dependency","2002","Bavaria","Employed","15","","",""
"High transfer dependency","2002","Berlin","Not Employed","9","","",""
"High transfer dependency","2002","Berlin","Employed","13","","",""
"High transfer dependency","2002","Brandenburg","Not Employed","17","","",""
"High transfer dependency","2002","Brandenburg","Employed","13","","",""
"High transfer dependency","2002","Mecklenburg-Western Pomerania","Not Employed","7","","",""
"High transfer dependency","2002","Mecklenburg-Western Pomerania","Employed","10","","",""
"High transfer dependency","2002","Saxony","Not Employed","30","0.043565177586066","0.0274455438700892","0.0596848113020427"
"High transfer dependency","2002","Saxony","Employed","27","","",""
"High transfer dependency","2002","Saxony-Anhalt","Not Employed","24","","",""
"High transfer dependency","2002","Saxony-Anhalt","Employed","21","","",""
"High transfer dependency","2002","Thuringia","Not Employed","20","","",""
"High transfer dependency","2002","Thuringia","Employed","13","","",""
"Very high transfer dependency","2002","Schleswig-Holstein","Not Employed","14","","",""
"Very high transfer dependency","2002","Schleswig-Holstein","Employed","3","","",""
"Very high transfer dependency","2002","Hamburg","Not Employed","4","","",""
"Very high transfer dependency","2002","Hamburg","Employed","","","",""
"Very high transfer dependency","2002","Lower Saxony","Not Employed","36","0.0534851460473033","0.0373285351987511","0.0696417568958556"
"Very high transfer dependency","2002","Lower Saxony","Employed","9","","",""
"Very high transfer dependency","2002","Bremen","Not Employed","8","","",""
"Very high transfer dependency","2002","Bremen","Employed","1","","",""
"Very high transfer dependency","2002","North Rhine-Westphalia","Not Employed","87","0.0619555164164177","0.0507719405469988","0.0731390922858367"
"Very high transfer dependency","2002","North Rhine-Westphalia","Employed","9","","",""
"Very high transfer dependency","2002","Hesse","Not Employed","21","","",""
"Very high transfer dependency","2002","Hesse","Employed","2","","",""
"Very high transfer dependency","2002","Rhineland-Palatinate,Saarland","Not Employed","14","","",""
"Very high transfer dependency","2002","Rhineland-Palatinate,Saarland","Employed","3","","",""
"Very high transfer dependency","2002","Baden-Württemberg","Not Employed","29","","",""
"Very high transfer dependency","2002","Baden-Württemberg","Employed","2","","",""
"Very high transfer dependency","2002","Bavaria","Not Employed","32","0.0347827656574531","0.0237052767886103","0.045860254526296"
"Very high transfer dependency","2002","Bavaria","Employed","5","","",""
"Very high transfer dependency","2002","Berlin","Not Employed","36","0.123174975908687","0.0850874480073949","0.16126250380998"
"Very high transfer dependency","2002","Berlin","Employed","5","","",""
"Very high transfer dependency","2002","Brandenburg","Not Employed","23","","",""
"Very high transfer dependency","2002","Brandenburg","Employed","9","","",""
"Very high transfer dependency","2002","Mecklenburg-Western Pomerania","Not Employed","11","","",""
"Very high transfer dependency","2002","Mecklenburg-Western Pomerania","Employed","1","","",""
"Very high transfer dependency","2002","Saxony","Not Employed","60","0.0974943960240253","0.0740697781394634","0.120919013908587"
"Very high transfer dependency","2002","Saxony","Employed","12","","",""
"Very high transfer dependency","2002","Saxony-Anhalt","Not Employed","38","0.102924805522758","0.0731470097627051","0.132702601282811"
"Very high transfer dependency","2002","Saxony-Anhalt","Employed","4","","",""
"Very high transfer dependency","2002","Thuringia","Not Employed","33","0.112545693758276","0.0803869868140101","0.144704400702541"
"Very high transfer dependency","2002","Thuringia","Employed","6","","",""
"Very low transfer dependency","2003","Schleswig-Holstein","Not Employed","211","0.828929856641623","0.782156943650899","0.875702769632347"
"Very low transfer dependency","2003","Schleswig-Holstein","Employed","382","0.913512670986031","0.886502025923337","0.940523316048725"
"Very low transfer dependency","2003","Hamburg","Not Employed","103","0.899057036779694","0.842502625079548","0.95561144847984"
"Very low transfer dependency","2003","Hamburg","Employed","185","0.98196721232342","0.96299591121808","1.00093851342876"
"Very low transfer dependency","2003","Lower Saxony","Not Employed","623","0.876579712527919","0.852419704258015","0.900739720797824"
"Very low transfer dependency","2003","Lower Saxony","Employed","1101","0.901813061474172","0.884969899717489","0.918656223230855"
"Very low transfer dependency","2003","Bremen","Not Employed","50","0.723374823441137","0.618583188122586","0.828166458759688"
"Very low transfer dependency","2003","Bremen","Employed","91","0.870221351465642","0.805633935067782","0.934808767863502"
"Very low transfer dependency","2003","North Rhine-Westphalia","Not Employed","1550","0.85298113402492","0.836502260127476","0.869460007922364"
"Very low transfer dependency","2003","North Rhine-Westphalia","Employed","2728","0.92476437705255","0.915165917631193","0.934362836473907"
"Very low transfer dependency","2003","Hesse","Not Employed","429","0.873033583605249","0.843372615880261","0.902694551330236"
"Very low transfer dependency","2003","Hesse","Employed","968","0.943743400084452","0.929533170058862","0.957953630110042"
"Very low transfer dependency","2003","Rhineland-Palatinate,Saarland","Not Employed","483","0.889444428021081","0.863044777661172","0.915844078380991"
"Very low transfer dependency","2003","Rhineland-Palatinate,Saarland","Employed","728","0.886911634095868","0.864896888710253","0.908926379481483"
"Very low transfer dependency","2003","Baden-Württemberg","Not Employed","808","0.904319932957598","0.885102356234577","0.923537509680619"
"Very low transfer dependency","2003","Baden-Württemberg","Employed","1688","0.950078770267394","0.939970080606285","0.960187459928504"
"Very low transfer dependency","2003","Bavaria","Not Employed","930","0.896399288153961","0.877887223964667","0.914911352343254"
"Very low transfer dependency","2003","Bavaria","Employed","1973","0.949850300645663","0.940479839097726","0.9592207621936"
"Very low transfer dependency","2003","Berlin","Not Employed","225","0.733507838247544","0.683477658514426","0.783538017980661"
"Very low transfer dependency","2003","Berlin","Employed","456","0.846664519246808","0.815814214581475","0.877514823912142"
"Very low transfer dependency","2003","Brandenburg","Not Employed","304","0.780195024341415","0.739304721423343","0.821085327259487"
"Very low transfer dependency","2003","Brandenburg","Employed","457","0.818760754913936","0.786360173210433","0.85116133661744"
"Very low transfer dependency","2003","Mecklenburg-Western Pomerania","Not Employed","139","0.734586596039562","0.671300222034059","0.797872970045066"
"Very low transfer dependency","2003","Mecklenburg-Western Pomerania","Employed","280","0.815759633669164","0.774183092426711","0.857336174911617"
"Very low transfer dependency","2003","Saxony","Not Employed","465","0.769886795177601","0.736594164633343","0.80317942572186"
"Very low transfer dependency","2003","Saxony","Employed","810","0.789143664394251","0.763656477341686","0.814630851446816"
"Very low transfer dependency","2003","Saxony-Anhalt","Not Employed","312","0.8140402521185","0.775959254330678","0.852121249906322"
"Very low transfer dependency","2003","Saxony-Anhalt","Employed","452","0.814205265466042","0.781061342626703","0.84734918830538"
"Very low transfer dependency","2003","Thuringia","Not Employed","289","0.784940781545775","0.743521775812403","0.826359787279146"
"Very low transfer dependency","2003","Thuringia","Employed","479","0.817926433922117","0.786273745109634","0.8495791227346"
"Low transfer dependency","2003","Schleswig-Holstein","Not Employed","12","","",""
"Low transfer dependency","2003","Schleswig-Holstein","Employed","29","","",""
"Low transfer dependency","2003","Hamburg","Not Employed","2","","",""
"Low transfer dependency","2003","Hamburg","Employed","4","","",""
"Low transfer dependency","2003","Lower Saxony","Not Employed","45","0.0506824433005594","0.034570696723931","0.0667941898771877"
"Low transfer dependency","2003","Lower Saxony","Employed","68","0.0614488870884468","0.0478556004509588","0.0750421737259347"
"Low transfer dependency","2003","Bremen","Not Employed","7","","",""
"Low transfer dependency","2003","Bremen","Employed","9","","",""
"Low transfer dependency","2003","North Rhine-Westphalia","Not Employed","98","0.0516940286483227","0.0413909808295927","0.0619970764670527"
"Low transfer dependency","2003","North Rhine-Westphalia","Employed","120","0.048538142058417","0.0407180567214432","0.0563582273953909"
"Low transfer dependency","2003","Hesse","Not Employed","25","","",""
"Low transfer dependency","2003","Hesse","Employed","31","0.0380059910629181","0.0262136612081844","0.0497983209176519"
"Low transfer dependency","2003","Rhineland-Palatinate,Saarland","Not Employed","25","","",""
"Low transfer dependency","2003","Rhineland-Palatinate,Saarland","Employed","46","0.0745160971624095","0.0562614261047387","0.0927707682200804"
"Low transfer dependency","2003","Baden-Württemberg","Not Employed","59","0.0590472163884615","0.0436475800040044","0.0744468527729186"
"Low transfer dependency","2003","Baden-Württemberg","Employed","72","0.0363883913026496","0.0276966886750878","0.0450800939302114"
"Low transfer dependency","2003","Bavaria","Not Employed","59","0.0467265983853974","0.0339058449772425","0.0595473517935522"
"Low transfer dependency","2003","Bavaria","Employed","86","0.0378156290782527","0.0296260034837676","0.0460052546727378"
"Low transfer dependency","2003","Berlin","Not Employed","21","","",""
"Low transfer dependency","2003","Berlin","Employed","38","0.0863334710975929","0.0622861940784981","0.110380748116688"
"Low transfer dependency","2003","Brandenburg","Not Employed","43","0.0968837224617137","0.0676760315862597","0.126091413337168"
"Low transfer dependency","2003","Brandenburg","Employed","60","0.129746620622492","0.10148356827099","0.158009672973994"
"Low transfer dependency","2003","Mecklenburg-Western Pomerania","Not Employed","15","","",""
"Low transfer dependency","2003","Mecklenburg-Western Pomerania","Employed","37","0.112122703847614","0.0782852158951096","0.145960191800119"
"Low transfer dependency","2003","Saxony","Not Employed","66","0.100386536635232","0.0766165129637162","0.124156560306747"
"Low transfer dependency","2003","Saxony","Employed","123","0.14340186534526","0.121503257608704","0.165300473081815"
"Low transfer dependency","2003","Saxony-Anhalt","Not Employed","38","0.0748685983863854","0.0491096892405847","0.100627507532186"
"Low transfer dependency","2003","Saxony-Anhalt","Employed","54","0.135642084831056","0.106463495623859","0.164820674038253"
"Low transfer dependency","2003","Thuringia","Not Employed","43","0.0818928654463904","0.0542507099335781","0.109535020959203"
"Low transfer dependency","2003","Thuringia","Employed","70","0.115404352673698","0.0891975806586524","0.141611124688744"
"High transfer dependency","2003","Schleswig-Holstein","Not Employed","6","","",""
"High transfer dependency","2003","Schleswig-Holstein","Employed","4","","",""
"High transfer dependency","2003","Hamburg","Not Employed","2","","",""
"High transfer dependency","2003","Hamburg","Employed","","","",""
"High transfer dependency","2003","Lower Saxony","Not Employed","20","","",""
"High transfer dependency","2003","Lower Saxony","Employed","20","","",""
"High transfer dependency","2003","Bremen","Not Employed","2","","",""
"High transfer dependency","2003","Bremen","Employed","3","","",""
"High transfer dependency","2003","North Rhine-Westphalia","Not Employed","34","0.0207122501440753","0.0140848974199284","0.0273396028682221"
"High transfer dependency","2003","North Rhine-Westphalia","Employed","37","0.0162520565728713","0.0116508650810328","0.0208532480647099"
"High transfer dependency","2003","Hesse","Not Employed","6","","",""
"High transfer dependency","2003","Hesse","Employed","5","","",""
"High transfer dependency","2003","Rhineland-Palatinate,Saarland","Not Employed","13","","",""
"High transfer dependency","2003","Rhineland-Palatinate,Saarland","Employed","12","","",""
"High transfer dependency","2003","Baden-Württemberg","Not Employed","16","","",""
"High transfer dependency","2003","Baden-Württemberg","Employed","18","","",""
"High transfer dependency","2003","Bavaria","Not Employed","19","","",""
"High transfer dependency","2003","Bavaria","Employed","17","","",""
"High transfer dependency","2003","Berlin","Not Employed","15","","",""
"High transfer dependency","2003","Berlin","Employed","21","","",""
"High transfer dependency","2003","Brandenburg","Not Employed","20","","",""
"High transfer dependency","2003","Brandenburg","Employed","18","","",""
"High transfer dependency","2003","Mecklenburg-Western Pomerania","Not Employed","5","","",""
"High transfer dependency","2003","Mecklenburg-Western Pomerania","Employed","12","","",""
"High transfer dependency","2003","Saxony","Not Employed","27","","",""
"High transfer dependency","2003","Saxony","Employed","34","0.0457557588519072","0.0326999676210148","0.0588115500827997"
"High transfer dependency","2003","Saxony-Anhalt","Not Employed","17","","",""
"High transfer dependency","2003","Saxony-Anhalt","Employed","15","","",""
"High transfer dependency","2003","Thuringia","Not Employed","10","","",""
"High transfer dependency","2003","Thuringia","Employed","10","","",""
"Very high transfer dependency","2003","Schleswig-Holstein","Not Employed","20","","",""
"Very high transfer dependency","2003","Schleswig-Holstein","Employed","1","","",""
"Very high transfer dependency","2003","Hamburg","Not Employed","2","","",""
"Very high transfer dependency","2003","Hamburg","Employed","","","",""
"Very high transfer dependency","2003","Lower Saxony","Not Employed","24","","",""
"Very high transfer dependency","2003","Lower Saxony","Employed","10","","",""
"Very high transfer dependency","2003","Bremen","Not Employed","11","","",""
"Very high transfer dependency","2003","Bremen","Employed","1","","",""
"Very high transfer dependency","2003","North Rhine-Westphalia","Not Employed","92","0.0746125871826821","0.0623850462057557","0.0868401281596085"
"Very high transfer dependency","2003","North Rhine-Westphalia","Employed","16","","",""
"Very high transfer dependency","2003","Hesse","Not Employed","24","","",""
"Very high transfer dependency","2003","Hesse","Employed","6","","",""
"Very high transfer dependency","2003","Rhineland-Palatinate,Saarland","Not Employed","21","","",""
"Very high transfer dependency","2003","Rhineland-Palatinate,Saarland","Employed","9","","",""
"Very high transfer dependency","2003","Baden-Württemberg","Not Employed","17","","",""
"Very high transfer dependency","2003","Baden-Württemberg","Employed","5","","",""
"Very high transfer dependency","2003","Bavaria","Not Employed","33","0.0421765874334199","0.0299669949386488","0.0543861799281909"
"Very high transfer dependency","2003","Bavaria","Employed","8","","",""
"Very high transfer dependency","2003","Berlin","Not Employed","39","0.153041105165436","0.112300950167394","0.193781260163478"
"Very high transfer dependency","2003","Berlin","Employed","9","","",""
"Very high transfer dependency","2003","Brandenburg","Not Employed","27","","",""
"Very high transfer dependency","2003","Brandenburg","Employed","8","","",""
"Very high transfer dependency","2003","Mecklenburg-Western Pomerania","Not Employed","28","","",""
"Very high transfer dependency","2003","Mecklenburg-Western Pomerania","Employed","5","","",""
"Very high transfer dependency","2003","Saxony","Not Employed","56","0.0911733245870164","0.0684046193890794","0.113942029784953"
"Very high transfer dependency","2003","Saxony","Employed","17","","",""
"Very high transfer dependency","2003","Saxony-Anhalt","Not Employed","34","0.0863816533462773","0.0588856819775387","0.113877624715016"
"Very high transfer dependency","2003","Saxony-Anhalt","Employed","8","","",""
"Very high transfer dependency","2003","Thuringia","Not Employed","36","0.0962478060807617","0.0665159314556235","0.1259796807059"
"Very high transfer dependency","2003","Thuringia","Employed","12","","",""
"Very low transfer dependency","2004","Schleswig-Holstein","Not Employed","216","0.847428171526787","0.802944578943301","0.891911764110273"
"Very low transfer dependency","2004","Schleswig-Holstein","Employed","385","0.927102686610752","0.902060767886969","0.952144605334535"
"Very low transfer dependency","2004","Hamburg","Not Employed","95","0.840177776261948","0.771067855874381","0.909287696649514"
"Very low transfer dependency","2004","Hamburg","Employed","183","0.953486145167202","0.92330222470887","0.983670065625533"
"Very low transfer dependency","2004","Lower Saxony","Not Employed","607","0.870249365784778","0.845409626632384","0.895089104937171"
"Very low transfer dependency","2004","Lower Saxony","Employed","1077","0.906094128211205","0.889443745474689","0.922744510947722"
"Very low transfer dependency","2004","Bremen","Not Employed","54","0.897514274466905","0.82321056830556","0.97181798062825"
"Very low transfer dependency","2004","Bremen","Employed","87","0.833706380970551","0.762145483829207","0.905267278111894"
"Very low transfer dependency","2004","North Rhine-Westphalia","Not Employed","1540","0.866016168312187","0.850047578184333","0.881984758440041"
"Very low transfer dependency","2004","North Rhine-Westphalia","Employed","2588","0.921039924711422","0.911002641896652","0.931077207526193"
"Very low transfer dependency","2004","Hesse","Not Employed","407","0.856172401996615","0.824277348078141","0.88806745591509"
"Very low transfer dependency","2004","Hesse","Employed","921","0.918630200650902","0.901442533266718","0.935817868035085"
"Very low transfer dependency","2004","Rhineland-Palatinate,Saarland","Not Employed","466","0.881081878949727","0.853472077489159","0.908691680410296"
"Very low transfer dependency","2004","Rhineland-Palatinate,Saarland","Employed","708","0.898985267600423","0.877658793715859","0.920311741484987"
"Very low transfer dependency","2004","Baden-Württemberg","Not Employed","829","0.894756430881346","0.874959519515368","0.914553342247325"
"Very low transfer dependency","2004","Baden-Württemberg","Employed","1587","0.944370361272862","0.933413440325469","0.955327282220254"
"Very low transfer dependency","2004","Bavaria","Not Employed","936","0.893389437791951","0.87474907206371","0.912029803520193"
"Very low transfer dependency","2004","Bavaria","Employed","1859","0.913104402569735","0.90075937118734","0.92544943395213"
"Very low transfer dependency","2004","Berlin","Not Employed","218","0.725280455422841","0.674600324851667","0.775960585994015"
"Very low transfer dependency","2004","Berlin","Employed","444","0.826535209325162","0.79364053830443","0.859429880345895"
"Very low transfer dependency","2004","Brandenburg","Not Employed","310","0.790368444784628","0.750073721092906","0.830663168476351"
"Very low transfer dependency","2004","Brandenburg","Employed","428","0.819928090235964","0.786612423515773","0.853243756956154"
"Very low transfer dependency","2004","Mecklenburg-Western Pomerania","Not Employed","148","0.74054558307471","0.679644083687667","0.801447082461753"
"Very low transfer dependency","2004","Mecklenburg-Western Pomerania","Employed","254","0.819783203816095","0.776995952847253","0.862570454784938"
"Very low transfer dependency","2004","Saxony","Not Employed","482","0.763009325884675","0.729724608648877","0.796294043120473"
"Very low transfer dependency","2004","Saxony","Employed","770","0.80731677702807","0.781886209911154","0.832747344144987"
"Very low transfer dependency","2004","Saxony-Anhalt","Not Employed","315","0.803411430910799","0.764943015544368","0.841879846277229"
"Very low transfer dependency","2004","Saxony-Anhalt","Employed","438","0.782478831892846","0.746847542484725","0.818110121300968"
