"transab_cat2","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2003","Other degree","Couple + C. LE 16 ","6","","",""
"High transfer dependency","2003","Other degree","Couple + C. GT 16 ","6","","",""
"High transfer dependency","2003","Other degree","Couple + C. LE and GT 16","4","","",""
"High transfer dependency","2003","no degree/no degree yet","1-pers.-HH","2","","",""
"High transfer dependency","2003","no degree/no degree yet","(Married) couple without C. ","7","","",""
"High transfer dependency","2003","no degree/no degree yet","Single parent ","7","","",""
"High transfer dependency","2003","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"High transfer dependency","2003","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"High transfer dependency","2003","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Very high transfer dependency","2003","lower secondary degree","1-pers.-HH","56","0.0431162916095064","0.0320620644859262","0.0541705187330867"
"Very high transfer dependency","2003","lower secondary degree","(Married) couple without C. ","43","0.0156373016109862","0.0113939893004968","0.0198806139214757"
"Very high transfer dependency","2003","lower secondary degree","Single parent ","48","0.155730791114283","0.118582805516714","0.192878776711851"
"Very high transfer dependency","2003","lower secondary degree","Couple + C. LE 16 ","53","0.0592194796842913","0.0454451652385702","0.0729937941300124"
"Very high transfer dependency","2003","lower secondary degree","Couple + C. GT 16 ","12","","",""
"Very high transfer dependency","2003","lower secondary degree","Couple + C. LE and GT 16","10","","",""
"Very high transfer dependency","2003","secondary school degree","1-pers.-HH","43","0.0432491854022163","0.0288438925228205","0.0576544782816122"
"Very high transfer dependency","2003","secondary school degree","(Married) couple without C. ","27","","",""
"Very high transfer dependency","2003","secondary school degree","Single parent ","43","0.13399863013091","0.0993818962128586","0.16861536404896"
"Very high transfer dependency","2003","secondary school degree","Couple + C. LE 16 ","38","0.0327153203114181","0.0238821397639287","0.0415485008589076"
"Very high transfer dependency","2003","secondary school degree","Couple + C. GT 16 ","9","","",""
"Very high transfer dependency","2003","secondary school degree","Couple + C. LE and GT 16","8","","",""
"Very high transfer dependency","2003","college entrance qualification","1-pers.-HH","27","","",""
"Very high transfer dependency","2003","college entrance qualification","(Married) couple without C. ","8","","",""
"Very high transfer dependency","2003","college entrance qualification","Single parent ","8","","",""
"Very high transfer dependency","2003","college entrance qualification","Couple + C. LE 16 ","9","","",""
"Very high transfer dependency","2003","college entrance qualification","Couple + C. GT 16 ","6","","",""
"Very high transfer dependency","2003","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","2003","Other degree","1-pers.-HH","13","","",""
"Very high transfer dependency","2003","Other degree","(Married) couple without C. ","11","","",""
"Very high transfer dependency","2003","Other degree","Single parent ","6","","",""
"Very high transfer dependency","2003","Other degree","Couple + C. LE 16 ","17","","",""
"Very high transfer dependency","2003","Other degree","Couple + C. GT 16 ","12","","",""
"Very high transfer dependency","2003","Other degree","Couple + C. LE and GT 16","8","","",""
"Very high transfer dependency","2003","no degree/no degree yet","1-pers.-HH","5","","",""
"Very high transfer dependency","2003","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Very high transfer dependency","2003","no degree/no degree yet","Single parent ","11","","",""
"Very high transfer dependency","2003","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Very high transfer dependency","2003","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Very high transfer dependency","2003","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Very low transfer dependency","2004","lower secondary degree","1-pers.-HH","1132","0.906404303425503","0.89024473647744","0.922563870373566"
"Very low transfer dependency","2004","lower secondary degree","(Married) couple without C. ","3034","0.947325663046626","0.939570226492377","0.955081099600876"
"Very low transfer dependency","2004","lower secondary degree","Single parent ","247","0.701271304184273","0.654056738885709","0.748485869482837"
"Very low transfer dependency","2004","lower secondary degree","Couple + C. LE 16 ","817","0.796248228413334","0.771541789281994","0.820954667544674"
"Very low transfer dependency","2004","lower secondary degree","Couple + C. GT 16 ","954","0.862211053923762","0.84143205695527","0.882990050892254"
"Very low transfer dependency","2004","lower secondary degree","Couple + C. LE and GT 16","325","0.779646292425438","0.739816282396159","0.819476302454717"
"Very low transfer dependency","2004","secondary school degree","1-pers.-HH","644","0.876213064216236","0.852564094616355","0.899862033816116"
"Very low transfer dependency","2004","secondary school degree","(Married) couple without C. ","1745","0.938616225110155","0.927672430532295","0.949560019688015"
"Very low transfer dependency","2004","secondary school degree","Single parent ","233","0.654355418007759","0.604460408959677","0.70425042705584"
"Very low transfer dependency","2004","secondary school degree","Couple + C. LE 16 ","1206","0.835520334480062","0.816524405070735","0.854516263889388"
"Very low transfer dependency","2004","secondary school degree","Couple + C. GT 16 ","1080","0.913774740502746","0.897779434677517","0.929770046327975"
"Very low transfer dependency","2004","secondary school degree","Couple + C. LE and GT 16","415","0.814377155089554","0.780732358119817","0.848021952059291"
"Very low transfer dependency","2004","college entrance qualification","1-pers.-HH","699","0.898709117121322","0.877494639922388","0.919923594320255"
"Very low transfer dependency","2004","college entrance qualification","(Married) couple without C. ","1678","0.95506562775976","0.945320687577106","0.964810567942414"
"Very low transfer dependency","2004","college entrance qualification","Single parent ","147","0.78626451934307","0.726542916668305","0.845986122017834"
"Very low transfer dependency","2004","college entrance qualification","Couple + C. LE 16 ","1131","0.903961540831774","0.887448295572547","0.920474786091002"
"Very low transfer dependency","2004","college entrance qualification","Couple + C. GT 16 ","940","0.925174144674706","0.908891115046614","0.941457174302799"
"Very low transfer dependency","2004","college entrance qualification","Couple + C. LE and GT 16","313","0.93562887147393","0.90930969921735","0.96194804373051"
"Very low transfer dependency","2004","Other degree","1-pers.-HH","80","0.779509343299963","0.69742868872543","0.861589997874495"
"Very low transfer dependency","2004","Other degree","(Married) couple without C. ","314","0.828088672736061","0.789328289009427","0.866849056462696"
"Very low transfer dependency","2004","Other degree","Single parent ","45","0.808824547244298","0.708486577186497","0.909162517302099"
"Very low transfer dependency","2004","Other degree","Couple + C. LE 16 ","183","0.696928266187275","0.639613520373752","0.754243012000798"
"Very low transfer dependency","2004","Other degree","Couple + C. GT 16 ","176","0.777190181229011","0.721305972690036","0.833074389767985"
"Very low transfer dependency","2004","Other degree","Couple + C. LE and GT 16","95","0.706967843709553","0.631028643563448","0.782907043855659"
"Very low transfer dependency","2004","no degree/no degree yet","1-pers.-HH","23","","",""
"Very low transfer dependency","2004","no degree/no degree yet","(Married) couple without C. ","68","0.837552763698306","0.758672073938876","0.916433453457735"
"Very low transfer dependency","2004","no degree/no degree yet","Single parent ","70","0.789580675262146","0.706739226897151","0.872422123627141"
"Very low transfer dependency","2004","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"Very low transfer dependency","2004","no degree/no degree yet","Couple + C. GT 16 ","301","0.859645358865918","0.822225069235052","0.897065648496783"
"Very low transfer dependency","2004","no degree/no degree yet","Couple + C. LE and GT 16","234","0.772423407887089","0.724168598980653","0.820678216793525"
"Low transfer dependency","2004","lower secondary degree","1-pers.-HH","41","0.0319641502961067","0.0222048630484839","0.0417234375437295"
"Low transfer dependency","2004","lower secondary degree","(Married) couple without C. ","78","0.0231731933503857","0.0179497271776509","0.0283966595231205"
"Low transfer dependency","2004","lower secondary degree","Single parent ","40","0.102649349515791","0.0713414679793965","0.133957231052186"
"Low transfer dependency","2004","lower secondary degree","Couple + C. LE 16 ","115","0.113291736626527","0.0938504629067247","0.13273301034633"
"Low transfer dependency","2004","lower secondary degree","Couple + C. GT 16 ","70","0.0919299210558332","0.0745119035030377","0.109347938608629"
"Low transfer dependency","2004","lower secondary degree","Couple + C. LE and GT 16","61","0.148970059989486","0.11475452447265","0.183185595506323"
"Low transfer dependency","2004","secondary school degree","1-pers.-HH","20","","",""
"Low transfer dependency","2004","secondary school degree","(Married) couple without C. ","61","0.0323631653145709","0.0242949254797984","0.0404314051493434"
"Low transfer dependency","2004","secondary school degree","Single parent ","51","0.164074091204395","0.125219774640184","0.202928407768605"
"Low transfer dependency","2004","secondary school degree","Couple + C. LE 16 ","185","0.11142097353164","0.0952975437183906","0.12754440334489"
"Low transfer dependency","2004","secondary school degree","Couple + C. GT 16 ","76","0.0612556371696956","0.0475908642005876","0.0749204101388036"
"Low transfer dependency","2004","secondary school degree","Couple + C. LE and GT 16","70","0.127233817698223","0.0983975105506265","0.156070124845819"
"Low transfer dependency","2004","college entrance qualification","1-pers.-HH","35","0.0495879298570539","0.0343234664429724","0.0648523932711354"
"Low transfer dependency","2004","college entrance qualification","(Married) couple without C. ","41","0.0293096598629396","0.0213751706558861","0.0372441490699931"
"Low transfer dependency","2004","college entrance qualification","Single parent ","17","","",""
"Low transfer dependency","2004","college entrance qualification","Couple + C. LE 16 ","62","0.0669867116246189","0.0529755834349457","0.080997839814292"
"Low transfer dependency","2004","college entrance qualification","Couple + C. GT 16 ","47","0.0613386137399571","0.0464888658967517","0.0761883615831626"
"Low transfer dependency","2004","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"Low transfer dependency","2004","Other degree","1-pers.-HH","4","","",""
"Low transfer dependency","2004","Other degree","(Married) couple without C. ","27","","",""
"Low transfer dependency","2004","Other degree","Single parent ","6","","",""
"Low transfer dependency","2004","Other degree","Couple + C. LE 16 ","38","0.165389430209568","0.119055895816192","0.211722964602944"
"Low transfer dependency","2004","Other degree","Couple + C. GT 16 ","18","","",""
"Low transfer dependency","2004","Other degree","Couple + C. LE and GT 16","29","","",""
"Low transfer dependency","2004","no degree/no degree yet","1-pers.-HH","3","","",""
"Low transfer dependency","2004","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Low transfer dependency","2004","no degree/no degree yet","Single parent ","5","","",""
"Low transfer dependency","2004","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Low transfer dependency","2004","no degree/no degree yet","Couple + C. GT 16 ","19","","",""
"Low transfer dependency","2004","no degree/no degree yet","Couple + C. LE and GT 16","34","0.126965780272481","0.0886473183509164","0.165284242194046"
"High transfer dependency","2004","lower secondary degree","1-pers.-HH","20","","",""
"High transfer dependency","2004","lower secondary degree","(Married) couple without C. ","40","0.0186543785035951","0.013956968740522","0.0233517882666682"
"High transfer dependency","2004","lower secondary degree","Single parent ","33","0.0933711486546227","0.0633577201656316","0.123384577143614"
"High transfer dependency","2004","lower secondary degree","Couple + C. LE 16 ","30","0.0206830563344498","0.0119532579919705","0.029412854676929"
"High transfer dependency","2004","lower secondary degree","Couple + C. GT 16 ","23","","",""
"High transfer dependency","2004","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"High transfer dependency","2004","secondary school degree","1-pers.-HH","23","","",""
"High transfer dependency","2004","secondary school degree","(Married) couple without C. ","18","","",""
"High transfer dependency","2004","secondary school degree","Single parent ","22","","",""
"High transfer dependency","2004","secondary school degree","Couple + C. LE 16 ","35","0.0223057223920208","0.0147385154473644","0.0298729293366771"
"High transfer dependency","2004","secondary school degree","Couple + C. GT 16 ","21","","",""
"High transfer dependency","2004","secondary school degree","Couple + C. LE and GT 16","14","","",""
"High transfer dependency","2004","college entrance qualification","1-pers.-HH","13","","",""
"High transfer dependency","2004","college entrance qualification","(Married) couple without C. ","7","","",""
"High transfer dependency","2004","college entrance qualification","Single parent ","6","","",""
"High transfer dependency","2004","college entrance qualification","Couple + C. LE 16 ","18","","",""
"High transfer dependency","2004","college entrance qualification","Couple + C. GT 16 ","12","","",""
"High transfer dependency","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"High transfer dependency","2004","Other degree","1-pers.-HH","1","","",""
"High transfer dependency","2004","Other degree","(Married) couple without C. ","11","","",""
"High transfer dependency","2004","Other degree","Single parent ","2","","",""
"High transfer dependency","2004","Other degree","Couple + C. LE 16 ","9","","",""
"High transfer dependency","2004","Other degree","Couple + C. GT 16 ","7","","",""
"High transfer dependency","2004","Other degree","Couple + C. LE and GT 16","8","","",""
"High transfer dependency","2004","no degree/no degree yet","1-pers.-HH","2","","",""
"High transfer dependency","2004","no degree/no degree yet","(Married) couple without C. ","2","","",""
"High transfer dependency","2004","no degree/no degree yet","Single parent ","5","","",""
"High transfer dependency","2004","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"High transfer dependency","2004","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"High transfer dependency","2004","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Very high transfer dependency","2004","lower secondary degree","1-pers.-HH","55","0.0489740686384462","0.0370005975306078","0.0609475397462846"
"Very high transfer dependency","2004","lower secondary degree","(Married) couple without C. ","35","0.010846765099393","0.00725060544260949","0.0144429247561765"
"Very high transfer dependency","2004","lower secondary degree","Single parent ","41","0.102708197645313","0.0713923699980661","0.13402402529256"
"Very high transfer dependency","2004","lower secondary degree","Couple + C. LE 16 ","59","0.069776978625689","0.0541496465153741","0.0854043107360038"
"Very high transfer dependency","2004","lower secondary degree","Couple + C. GT 16 ","10","","",""
"Very high transfer dependency","2004","lower secondary degree","Couple + C. LE and GT 16","16","","",""
"Very high transfer dependency","2004","secondary school degree","1-pers.-HH","58","0.0790986139345261","0.0597182934458994","0.0984789344231528"
"Very high transfer dependency","2004","secondary school degree","(Married) couple without C. ","24","","",""
"Very high transfer dependency","2004","secondary school degree","Single parent ","43","0.121358360054774","0.0870992468033182","0.15561747330623"
"Very high transfer dependency","2004","secondary school degree","Couple + C. LE 16 ","37","0.0307529695962773","0.0219061596622123","0.0395997795303424"
"Very high transfer dependency","2004","secondary school degree","Couple + C. GT 16 ","6","","",""
"Very high transfer dependency","2004","secondary school degree","Couple + C. LE and GT 16","14","","",""
"Very high transfer dependency","2004","college entrance qualification","1-pers.-HH","30","0.0354113762424634","0.0224162634827806","0.0484064890021463"
"Very high transfer dependency","2004","college entrance qualification","(Married) couple without C. ","10","","",""
"Very high transfer dependency","2004","college entrance qualification","Single parent ","11","","",""
"Very high transfer dependency","2004","college entrance qualification","Couple + C. LE 16 ","12","","",""
"Very high transfer dependency","2004","college entrance qualification","Couple + C. GT 16 ","4","","",""
"Very high transfer dependency","2004","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Very high transfer dependency","2004","Other degree","1-pers.-HH","13","","",""
"Very high transfer dependency","2004","Other degree","(Married) couple without C. ","12","","",""
"Very high transfer dependency","2004","Other degree","Single parent ","6","","",""
"Very high transfer dependency","2004","Other degree","Couple + C. LE 16 ","17","","",""
"Very high transfer dependency","2004","Other degree","Couple + C. GT 16 ","12","","",""
"Very high transfer dependency","2004","Other degree","Couple + C. LE and GT 16","6","","",""
"Very high transfer dependency","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"Very high transfer dependency","2004","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Very high transfer dependency","2004","no degree/no degree yet","Single parent ","13","","",""
"Very high transfer dependency","2004","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Very high transfer dependency","2004","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Very high transfer dependency","2004","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Very low transfer dependency","2005","lower secondary degree","1-pers.-HH","1107","0.880871066084016","0.86282624547911","0.898915886688922"
"Very low transfer dependency","2005","lower secondary degree","(Married) couple without C. ","2842","0.941531406275489","0.933146699007639","0.94991611354334"
"Very low transfer dependency","2005","lower secondary degree","Single parent ","235","0.683817119238245","0.634608611905841","0.733025626570649"
"Very low transfer dependency","2005","lower secondary degree","Couple + C. LE 16 ","738","0.798961938171877","0.772965437545442","0.824958438798311"
"Very low transfer dependency","2005","lower secondary degree","Couple + C. GT 16 ","866","0.869251286932954","0.848057608472046","0.890444965393862"
"Very low transfer dependency","2005","lower secondary degree","Couple + C. LE and GT 16","305","0.830675141024641","0.793309832142167","0.868040449907114"
"Very low transfer dependency","2005","secondary school degree","1-pers.-HH","657","0.861019369906228","0.836569952211868","0.885468787600588"
"Very low transfer dependency","2005","secondary school degree","(Married) couple without C. ","1675","0.934904766538707","0.923511466984229","0.946298066093184"
"Very low transfer dependency","2005","secondary school degree","Single parent ","224","0.620885069945134","0.569763863565994","0.672006276324275"
"Very low transfer dependency","2005","secondary school degree","Couple + C. LE 16 ","1105","0.831468982636196","0.81150793347961","0.851430031792781"
"Very low transfer dependency","2005","secondary school degree","Couple + C. GT 16 ","1010","0.914182585994456","0.897607760636368","0.930757411352544"
"Very low transfer dependency","2005","secondary school degree","Couple + C. LE and GT 16","397","0.806039949981443","0.770994786611288","0.841085113351598"
"Very low transfer dependency","2005","college entrance qualification","1-pers.-HH","699","0.893821409802104","0.872243416006656","0.915399403597553"
"Very low transfer dependency","2005","college entrance qualification","(Married) couple without C. ","1674","0.961832754004308","0.952811975841881","0.970853532166735"
"Very low transfer dependency","2005","college entrance qualification","Single parent ","146","0.749570891204629","0.686625902863636","0.812515879545623"
"Very low transfer dependency","2005","college entrance qualification","Couple + C. LE 16 ","1058","0.917988301402316","0.90211622944171","0.933860373362921"
"Very low transfer dependency","2005","college entrance qualification","Couple + C. GT 16 ","854","0.937637800384199","0.921822108744242","0.953453492024156"
"Very low transfer dependency","2005","college entrance qualification","Couple + C. LE and GT 16","295","0.898555176292775","0.865831541604556","0.931278810980995"
"Very low transfer dependency","2005","Other degree","1-pers.-HH","79","0.741941907598903","0.655309826826085","0.828573988371722"
"Very low transfer dependency","2005","Other degree","(Married) couple without C. ","303","0.834719663333248","0.795582354606015","0.873856972060482"
"Very low transfer dependency","2005","Other degree","Single parent ","40","0.728251704251746","0.618401217491614","0.838102191011878"
"Very low transfer dependency","2005","Other degree","Couple + C. LE 16 ","153","0.704988964878141","0.643160959189949","0.766816970566332"
"Very low transfer dependency","2005","Other degree","Couple + C. GT 16 ","170","0.74634282429316","0.689107471921724","0.803578176664596"
"Very low transfer dependency","2005","Other degree","Couple + C. LE and GT 16","76","0.515318842671863","0.425146538598512","0.605491146745215"
"Very low transfer dependency","2005","no degree/no degree yet","1-pers.-HH","26","","",""
"Very low transfer dependency","2005","no degree/no degree yet","(Married) couple without C. ","64","0.830843161541775","0.750191494329715","0.911494828753835"
"Very low transfer dependency","2005","no degree/no degree yet","Single parent ","83","0.689108912913071","0.604878842122625","0.773338983703516"
"Very low transfer dependency","2005","no degree/no degree yet","Couple + C. LE 16 ","21","","",""
"Very low transfer dependency","2005","no degree/no degree yet","Couple + C. GT 16 ","273","0.88863983249917","0.853277644795227","0.924002020203113"
"Very low transfer dependency","2005","no degree/no degree yet","Couple + C. LE and GT 16","215","0.703479963497478","0.650173922925584","0.756786004069372"
"Low transfer dependency","2005","lower secondary degree","1-pers.-HH","45","0.0402515215670821","0.0293029456070124","0.0512000975271519"
"Low transfer dependency","2005","lower secondary degree","(Married) couple without C. ","104","0.0370270465259798","0.0302790359324904","0.0437750571194692"
"Low transfer dependency","2005","lower secondary degree","Single parent ","38","0.11864417981766","0.0844226130798432","0.152865746555477"
"Low transfer dependency","2005","lower secondary degree","Couple + C. LE 16 ","91","0.0933136298864053","0.0744461546904295","0.112181105082381"
"Low transfer dependency","2005","lower secondary degree","Couple + C. GT 16 ","67","0.085194657615507","0.0676443195878506","0.102744995643163"
"Low transfer dependency","2005","lower secondary degree","Couple + C. LE and GT 16","50","0.110730542774559","0.0794666529879629","0.141994432561155"
"Low transfer dependency","2005","secondary school degree","1-pers.-HH","35","0.042719071061196","0.0284263300340964","0.0570118120882955"
"Low transfer dependency","2005","secondary school degree","(Married) couple without C. ","80","0.039066964351861","0.0301186212064171","0.0480153074973048"
"Low transfer dependency","2005","secondary school degree","Single parent ","44","0.113385623070733","0.0799771657679529","0.146794080373514"
"Low transfer dependency","2005","secondary school degree","Couple + C. LE 16 ","173","0.119965560346543","0.102639551008377","0.137291569684709"
"Low transfer dependency","2005","secondary school degree","Couple + C. GT 16 ","70","0.0655209255947446","0.0508782790361805","0.0801635721533087"
"Low transfer dependency","2005","secondary school degree","Couple + C. LE and GT 16","70","0.162658618181829","0.129948397199016","0.195368839164642"
"Low transfer dependency","2005","college entrance qualification","1-pers.-HH","25","","",""
"Low transfer dependency","2005","college entrance qualification","(Married) couple without C. ","43","0.0308186682632679","0.0226817816573362","0.0389555548691995"
"Low transfer dependency","2005","college entrance qualification","Single parent ","16","","",""
"Low transfer dependency","2005","college entrance qualification","Couple + C. LE 16 ","70","0.0659554037367829","0.0515976617487031","0.0803131457248627"
"Low transfer dependency","2005","college entrance qualification","Couple + C. GT 16 ","33","0.047651658344913","0.0337185874383501","0.061584729251476"
"Low transfer dependency","2005","college entrance qualification","Couple + C. LE and GT 16","24","","",""
"Low transfer dependency","2005","Other degree","1-pers.-HH","5","","",""
"Low transfer dependency","2005","Other degree","(Married) couple without C. ","13","","",""
"Low transfer dependency","2005","Other degree","Single parent ","14","","",""
"Low transfer dependency","2005","Other degree","Couple + C. LE 16 ","37","0.162468589074971","0.112458203333486","0.212478974816457"
"Low transfer dependency","2005","Other degree","Couple + C. GT 16 ","30","0.138368068366632","0.0929477226480028","0.183788414085261"
"Low transfer dependency","2005","Other degree","Couple + C. LE and GT 16","23","","",""
"Low transfer dependency","2005","no degree/no degree yet","1-pers.-HH","3","","",""
"Low transfer dependency","2005","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Low transfer dependency","2005","no degree/no degree yet","Single parent ","12","","",""
"Low transfer dependency","2005","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Low transfer dependency","2005","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"Low transfer dependency","2005","no degree/no degree yet","Couple + C. LE and GT 16","39","0.151662068986114","0.109797515079644","0.193526622892584"
"High transfer dependency","2005","lower secondary degree","1-pers.-HH","18","","",""
"High transfer dependency","2005","lower secondary degree","(Married) couple without C. ","30","0.00988460595739682","0.0063492612762679","0.0134199506385257"
"High transfer dependency","2005","lower secondary degree","Single parent ","31","0.0921519228989263","0.0615421701933203","0.122761675604532"
"High transfer dependency","2005","lower secondary degree","Couple + C. LE 16 ","40","0.0488341452413572","0.0348542916465475","0.0628139988361668"
"High transfer dependency","2005","lower secondary degree","Couple + C. GT 16 ","29","","",""
"High transfer dependency","2005","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"High transfer dependency","2005","secondary school degree","1-pers.-HH","20","","",""
"High transfer dependency","2005","secondary school degree","(Married) couple without C. ","27","","",""
"High transfer dependency","2005","secondary school degree","Single parent ","33","0.115280187065681","0.0816297852459014","0.148930588885461"
"High transfer dependency","2005","secondary school degree","Couple + C. LE 16 ","40","0.0264371457902614","0.0178823490133398","0.0349919425671831"
"High transfer dependency","2005","secondary school degree","Couple + C. GT 16 ","12","","",""
"High transfer dependency","2005","secondary school degree","Couple + C. LE and GT 16","11","","",""
"High transfer dependency","2005","college entrance qualification","1-pers.-HH","22","","",""
"High transfer dependency","2005","college entrance qualification","(Married) couple without C. ","5","","",""
"High transfer dependency","2005","college entrance qualification","Single parent ","11","","",""
"High transfer dependency","2005","college entrance qualification","Couple + C. LE 16 ","10","","",""
"High transfer dependency","2005","college entrance qualification","Couple + C. GT 16 ","7","","",""
"High transfer dependency","2005","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"High transfer dependency","2005","Other degree","1-pers.-HH","","","",""
"High transfer dependency","2005","Other degree","(Married) couple without C. ","11","","",""
"High transfer dependency","2005","Other degree","Single parent ","5","","",""
"High transfer dependency","2005","Other degree","Couple + C. LE 16 ","8","","",""
"High transfer dependency","2005","Other degree","Couple + C. GT 16 ","11","","",""
"High transfer dependency","2005","Other degree","Couple + C. LE and GT 16","8","","",""
"High transfer dependency","2005","no degree/no degree yet","1-pers.-HH","3","","",""
"High transfer dependency","2005","no degree/no degree yet","(Married) couple without C. ","7","","",""
"High transfer dependency","2005","no degree/no degree yet","Single parent ","6","","",""
"High transfer dependency","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"High transfer dependency","2005","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"High transfer dependency","2005","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Very high transfer dependency","2005","lower secondary degree","1-pers.-HH","68","0.0642712887791709","0.0506106423594608","0.0779319351988811"
"Very high transfer dependency","2005","lower secondary degree","(Married) couple without C. ","32","0.011556941241134","0.00773744175754633","0.0153764407247217"
"Very high transfer dependency","2005","lower secondary degree","Single parent ","39","0.105386778045168","0.072892136476125","0.137881419614212"
"Very high transfer dependency","2005","lower secondary degree","Couple + C. LE 16 ","44","0.058890286700361","0.0436197372224129","0.074160836178309"
"Very high transfer dependency","2005","lower secondary degree","Couple + C. GT 16 ","10","","",""
"Very high transfer dependency","2005","lower secondary degree","Couple + C. LE and GT 16","19","","",""
"Very high transfer dependency","2005","secondary school degree","1-pers.-HH","57","0.0779137444734438","0.0589694806262528","0.0968580083206349"
"Very high transfer dependency","2005","secondary school degree","(Married) couple without C. ","19","","",""
"Very high transfer dependency","2005","secondary school degree","Single parent ","45","0.150449119918451","0.112778777796459","0.188119462040443"
"Very high transfer dependency","2005","secondary school degree","Couple + C. LE 16 ","33","0.0221283112270001","0.0142843490954778","0.0299722733585224"
"Very high transfer dependency","2005","secondary school degree","Couple + C. GT 16 ","5","","",""
"Very high transfer dependency","2005","secondary school degree","Couple + C. LE and GT 16","11","","",""
"Very high transfer dependency","2005","college entrance qualification","1-pers.-HH","37","0.0457711752512112","0.0311329135367647","0.0604094369656577"
"Very high transfer dependency","2005","college entrance qualification","(Married) couple without C. ","11","","",""
"Very high transfer dependency","2005","college entrance qualification","Single parent ","9","","",""
"Very high transfer dependency","2005","college entrance qualification","Couple + C. LE 16 ","10","","",""
"Very high transfer dependency","2005","college entrance qualification","Couple + C. GT 16 ","4","","",""
"Very high transfer dependency","2005","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"Very high transfer dependency","2005","Other degree","1-pers.-HH","14","","",""
"Very high transfer dependency","2005","Other degree","(Married) couple without C. ","19","","",""
"Very high transfer dependency","2005","Other degree","Single parent ","4","","",""
"Very high transfer dependency","2005","Other degree","Couple + C. LE 16 ","11","","",""
"Very high transfer dependency","2005","Other degree","Couple + C. GT 16 ","11","","",""
"Very high transfer dependency","2005","Other degree","Couple + C. LE and GT 16","11","","",""
"Very high transfer dependency","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"Very high transfer dependency","2005","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Very high transfer dependency","2005","no degree/no degree yet","Single parent ","15","","",""
"Very high transfer dependency","2005","no degree/no degree yet","Couple + C. LE 16 ","10","","",""
"Very high transfer dependency","2005","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Very high transfer dependency","2005","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"Very low transfer dependency","2006","lower secondary degree","1-pers.-HH","1234","0.888416852990879","0.871750634896803","0.905083071084955"
"Very low transfer dependency","2006","lower secondary degree","(Married) couple without C. ","3171","0.947556678315831","0.939985322289183","0.955128034342478"
"Very low transfer dependency","2006","lower secondary degree","Single parent ","213","0.58091357072693","0.529441896085657","0.632385245368204"
"Very low transfer dependency","2006","lower secondary degree","Couple + C. LE 16 ","723","0.762122336954639","0.734859724345717","0.789384949563562"
"Very low transfer dependency","2006","lower secondary degree","Couple + C. GT 16 ","927","0.887978613415265","0.868754799818271","0.907202427012258"
"Very low transfer dependency","2006","lower secondary degree","Couple + C. LE and GT 16","295","0.800118089355248","0.759696074323663","0.840540104386832"
"Very low transfer dependency","2006","secondary school degree","1-pers.-HH","748","0.858091732171148","0.834996677078961","0.881186787263335"
"Very low transfer dependency","2006","secondary school degree","(Married) couple without C. ","1927","0.942782919011216","0.932728896293688","0.952836941728744"
"Very low transfer dependency","2006","secondary school degree","Single parent ","252","0.604206355179698","0.555919710002682","0.652493000356713"
"Very low transfer dependency","2006","secondary school degree","Couple + C. LE 16 ","1115","0.783579047712811","0.762000098494231","0.805157996931391"
