"transab_cat2","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2003","Not Working","no degree/no degree yet","40","0.0837497383493375","0.0626798207765941","0.104819655922081"
"Very low transfer dependency","2004","Full Time","lower secondary degree","2019","0.939909590121248","0.929852321119497","0.949966859122999"
"Very low transfer dependency","2004","Full Time","secondary school degree","2843","0.948479348478718","0.940588766329803","0.956369930627633"
"Very low transfer dependency","2004","Full Time","college entrance qualification","2641","0.975230386553071","0.969370102791378","0.981090670314764"
"Very low transfer dependency","2004","Full Time","Other degree","364","0.911920250171921","0.884146497645364","0.939694002698478"
"Very low transfer dependency","2004","Full Time","no degree/no degree yet","49","0.886812214368825","0.80456403787655","0.969060390861099"
"Very low transfer dependency","2004","Part Time","lower secondary degree","1197","0.816935244301861","0.796961336927403","0.836909151676319"
"Very low transfer dependency","2004","Part Time","secondary school degree","1358","0.806488591898361","0.787333931096406","0.825643252700316"
"Very low transfer dependency","2004","Part Time","college entrance qualification","1242","0.865450395289778","0.847459350990829","0.883441439588727"
"Very low transfer dependency","2004","Part Time","Other degree","213","0.727226392762433","0.674870968580064","0.779581816944802"
"Very low transfer dependency","2004","Part Time","no degree/no degree yet","120","0.776457457386263","0.709108891931891","0.843806022840635"
"Very low transfer dependency","2004","Not Working","lower secondary degree","3502","0.887879379592558","0.878032483186872","0.897726275998244"
"Very low transfer dependency","2004","Not Working","secondary school degree","1244","0.800225853925741","0.780579184762943","0.819872523088538"
"Very low transfer dependency","2004","Not Working","college entrance qualification","1134","0.866522487403686","0.847956604645029","0.885088370162342"
"Very low transfer dependency","2004","Not Working","Other degree","370","0.700952314998703","0.661294610706732","0.740610019290674"
"Very low transfer dependency","2004","Not Working","no degree/no degree yet","578","0.794266979314612","0.764192119549335","0.82434183907989"
"Low transfer dependency","2004","Full Time","lower secondary degree","107","0.0512304378322985","0.0419004978879199","0.0605603777766772"
"Low transfer dependency","2004","Full Time","secondary school degree","148","0.0410230108135794","0.0339431895822675","0.0481028320448914"
"Low transfer dependency","2004","Full Time","college entrance qualification","54","0.0225303670593723","0.0169348375646419","0.0281258965541028"
"Low transfer dependency","2004","Full Time","Other degree","34","0.0715960857567185","0.0463303926542251","0.0968617788592119"
"Low transfer dependency","2004","Full Time","no degree/no degree yet","8","","",""
"Low transfer dependency","2004","Part Time","lower secondary degree","134","0.100157557085891","0.0846518368657081","0.115663277306074"
"Low transfer dependency","2004","Part Time","secondary school degree","171","0.114382350742187","0.0989502622416164","0.129814439242758"
"Low transfer dependency","2004","Part Time","college entrance qualification","100","0.089140090080012","0.0741170994053108","0.104163080754713"
"Low transfer dependency","2004","Part Time","Other degree","40","0.129669186330796","0.0901792652518952","0.169159107409696"
"Low transfer dependency","2004","Part Time","no degree/no degree yet","14","","",""
"Low transfer dependency","2004","Not Working","lower secondary degree","184","0.0405792976154812","0.0344213435728749","0.0467372516580875"
"Low transfer dependency","2004","Not Working","secondary school degree","157","0.0758883876122309","0.06287582363454","0.0889009515899218"
"Low transfer dependency","2004","Not Working","college entrance qualification","76","0.0635925663354271","0.0502709404059724","0.0769141922648819"
"Low transfer dependency","2004","Not Working","Other degree","56","0.121667572795962","0.0933516974993553","0.149983448092569"
"Low transfer dependency","2004","Not Working","no degree/no degree yet","59","0.115478342819151","0.0917004775075453","0.139256208130756"
"High transfer dependency","2004","Full Time","lower secondary degree","17","","",""
"High transfer dependency","2004","Full Time","secondary school degree","18","","",""
"High transfer dependency","2004","Full Time","college entrance qualification","5","","",""
"High transfer dependency","2004","Full Time","Other degree","","","",""
"High transfer dependency","2004","Full Time","no degree/no degree yet","","","",""
"High transfer dependency","2004","Part Time","lower secondary degree","72","0.0569764015162743","0.045004155465361","0.0689486475671876"
"High transfer dependency","2004","Part Time","secondary school degree","68","0.0459283181677745","0.0357786267409886","0.0560780095945604"
"High transfer dependency","2004","Part Time","college entrance qualification","28","","",""
"High transfer dependency","2004","Part Time","Other degree","18","","",""
"High transfer dependency","2004","Part Time","no degree/no degree yet","9","","",""
"High transfer dependency","2004","Not Working","lower secondary degree","77","0.0196675013508607","0.0153339800838679","0.0240010226178535"
"High transfer dependency","2004","Not Working","secondary school degree","48","0.0209072253403791","0.013876937217844","0.0279375134629142"
"High transfer dependency","2004","Not Working","college entrance qualification","24","","",""
"High transfer dependency","2004","Not Working","Other degree","26","","",""
"High transfer dependency","2004","Not Working","no degree/no degree yet","19","","",""
"Very high transfer dependency","2004","Full Time","lower secondary degree","2","","",""
"Very high transfer dependency","2004","Full Time","secondary school degree","6","","",""
"Very high transfer dependency","2004","Full Time","college entrance qualification","2","","",""
"Very high transfer dependency","2004","Full Time","Other degree","2","","",""
"Very high transfer dependency","2004","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","2004","Part Time","lower secondary degree","37","0.0259307970959741","0.0177221859180293","0.0341394082739188"
"Very high transfer dependency","2004","Part Time","secondary school degree","37","0.0332007391916774","0.0245138537097327","0.0418876246736221"
"Very high transfer dependency","2004","Part Time","college entrance qualification","12","","",""
"Very high transfer dependency","2004","Part Time","Other degree","7","","",""
"Very high transfer dependency","2004","Part Time","no degree/no degree yet","4","","",""
"Very high transfer dependency","2004","Not Working","lower secondary degree","181","0.0518738214411002","0.0449525349180035","0.058795107964197"
"Very high transfer dependency","2004","Not Working","secondary school degree","142","0.102978533121649","0.0880441334379675","0.117912932805331"
"Very high transfer dependency","2004","Not Working","college entrance qualification","55","0.0528810837823288","0.040663816891928","0.0650983506727297"
"Very high transfer dependency","2004","Not Working","Other degree","60","0.132528320997104","0.103158918512168","0.16189772348204"
"Very high transfer dependency","2004","Not Working","no degree/no degree yet","38","0.0593811451439492","0.0417978818200302","0.0769644084678683"
"Very low transfer dependency","2005","Full Time","lower secondary degree","1895","0.94986729255916","0.940306000304116","0.959428584814203"
"Very low transfer dependency","2005","Full Time","secondary school degree","2695","0.947810768443662","0.939671042405011","0.955950494482313"
"Very low transfer dependency","2005","Full Time","college entrance qualification","2512","0.97639018068221","0.97051787554067","0.98226248582375"
"Very low transfer dependency","2005","Full Time","Other degree","347","0.909205265688337","0.880468109987407","0.937942421389266"
"Very low transfer dependency","2005","Full Time","no degree/no degree yet","51","0.889657741524916","0.809710312761412","0.969605170288421"
"Very low transfer dependency","2005","Part Time","lower secondary degree","1068","0.796344735574023","0.774436413242817","0.818253057905229"
"Very low transfer dependency","2005","Part Time","secondary school degree","1301","0.77791721580852","0.757538170181688","0.798296261435351"
"Very low transfer dependency","2005","Part Time","college entrance qualification","1224","0.862673861854249","0.844428026269799","0.8809196974387"
"Very low transfer dependency","2005","Part Time","Other degree","188","0.690478876991319","0.634068554456142","0.746889199526496"
"Very low transfer dependency","2005","Part Time","no degree/no degree yet","116","0.785520266065545","0.716535933781654","0.854504598349437"
"Very low transfer dependency","2005","Not Working","lower secondary degree","3311","0.876314421430426","0.865810858180057","0.886817984680795"
"Very low transfer dependency","2005","Not Working","secondary school degree","1180","0.791191767051754","0.770724659892334","0.811658874211175"
"Very low transfer dependency","2005","Not Working","college entrance qualification","1077","0.866784281170576","0.847855571134744","0.885712991206408"
"Very low transfer dependency","2005","Not Working","Other degree","341","0.657628987145188","0.615224235830929","0.700033738459447"
"Very low transfer dependency","2005","Not Working","no degree/no degree yet","547","0.741699473855374","0.709321015566949","0.774077932143799"
"Low transfer dependency","2005","Full Time","lower secondary degree","91","0.0388563273425581","0.0303889370795095","0.0473237176056067"
"Low transfer dependency","2005","Full Time","secondary school degree","150","0.0442623382337402","0.036734937381723","0.0517897390857574"
"Low transfer dependency","2005","Full Time","college entrance qualification","49","0.0209338169141908","0.0153967366722057","0.0264708971561759"
"Low transfer dependency","2005","Full Time","Other degree","30","0.0689450604310136","0.0436041793186034","0.0942859415434239"
"Low transfer dependency","2005","Full Time","no degree/no degree yet","7","","",""
"Low transfer dependency","2005","Part Time","lower secondary degree","119","0.105651624170728","0.0889290860361492","0.122374162305307"
"Low transfer dependency","2005","Part Time","secondary school degree","190","0.139978195082109","0.122966615961299","0.156989774202918"
"Low transfer dependency","2005","Part Time","college entrance qualification","96","0.0910605987684222","0.075809660979629","0.106311536557215"
"Low transfer dependency","2005","Part Time","Other degree","52","0.201953935014754","0.152967213127307","0.2509406569022"
"Low transfer dependency","2005","Part Time","no degree/no degree yet","11","","",""
"Low transfer dependency","2005","Not Working","lower secondary degree","202","0.0519649875732337","0.0448836590113682","0.0590463161350991"
"Low transfer dependency","2005","Not Working","secondary school degree","149","0.0749603157940916","0.0617004948200456","0.0882201367681376"
"Low transfer dependency","2005","Not Working","college entrance qualification","79","0.056303786726402","0.0434635604517084","0.0691440130010955"
"Low transfer dependency","2005","Not Working","Other degree","43","0.094289131093762","0.0681734618642185","0.120404800323306"
"Low transfer dependency","2005","Not Working","no degree/no degree yet","72","0.115464088779379","0.0918233667803221","0.139104810778436"
"High transfer dependency","2005","Full Time","lower secondary degree","13","","",""
"High transfer dependency","2005","Full Time","secondary school degree","20","","",""
"High transfer dependency","2005","Full Time","college entrance qualification","7","","",""
"High transfer dependency","2005","Full Time","Other degree","4","","",""
"High transfer dependency","2005","Full Time","no degree/no degree yet","1","","",""
"High transfer dependency","2005","Part Time","lower secondary degree","68","0.0519519341489929","0.039878612152467","0.0640252561455188"
"High transfer dependency","2005","Part Time","secondary school degree","60","0.038713496615095","0.0292551042659423","0.0481718889642478"
"High transfer dependency","2005","Part Time","college entrance qualification","27","","",""
"High transfer dependency","2005","Part Time","Other degree","12","","",""
"High transfer dependency","2005","Part Time","no degree/no degree yet","3","","",""
"High transfer dependency","2005","Not Working","lower secondary degree","84","0.0213898288388829","0.0167739366100018","0.0260057210677639"
"High transfer dependency","2005","Not Working","secondary school degree","65","0.0359754024203645","0.0265978680937026","0.0453529367470263"
"High transfer dependency","2005","Not Working","college entrance qualification","30","0.0236868531889086","0.0152158270554505","0.0321578793223666"
"High transfer dependency","2005","Not Working","Other degree","32","0.0744703709701652","0.0510085090416784","0.097932232898652"
"High transfer dependency","2005","Not Working","no degree/no degree yet","29","","",""
"Very high transfer dependency","2005","Full Time","lower secondary degree","2","","",""
"Very high transfer dependency","2005","Full Time","secondary school degree","3","","",""
"Very high transfer dependency","2005","Full Time","college entrance qualification","","","",""
"Very high transfer dependency","2005","Full Time","Other degree","3","","",""
"Very high transfer dependency","2005","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","2005","Part Time","lower secondary degree","43","0.0460517061062556","0.0346493125998412","0.0574540996126699"
"Very high transfer dependency","2005","Part Time","secondary school degree","47","0.0433910924942768","0.0334019730498009","0.0533802119387527"
"Very high transfer dependency","2005","Part Time","college entrance qualification","20","","",""
"Very high transfer dependency","2005","Part Time","Other degree","6","","",""
"Very high transfer dependency","2005","Part Time","no degree/no degree yet","6","","",""
"Very high transfer dependency","2005","Not Working","lower secondary degree","177","0.050330762157457","0.0433556678845015","0.0573058564304125"
"Very high transfer dependency","2005","Not Working","secondary school degree","121","0.0978725147337894","0.0829099478213522","0.112835081646227"
"Very high transfer dependency","2005","Not Working","college entrance qualification","52","0.0532250789141132","0.0407204934704198","0.0657296643578066"
"Very high transfer dependency","2005","Not Working","Other degree","65","0.173611510790885","0.139761645815657","0.207461375766113"
"Very high transfer dependency","2005","Not Working","no degree/no degree yet","54","0.0888890376965473","0.0678372358615001","0.109940839531594"
"Very low transfer dependency","2006","Full Time","lower secondary degree","1949","0.946242386464339","0.936514706983537","0.95597006594514"
"Very low transfer dependency","2006","Full Time","secondary school degree","2815","0.94536266251996","0.937205516095914","0.953519808944006"
"Very low transfer dependency","2006","Full Time","college entrance qualification","2700","0.971958791130416","0.965808618016333","0.978108964244499"
"Very low transfer dependency","2006","Full Time","Other degree","343","0.884549042498403","0.852544735185303","0.916553349811502"
"Very low transfer dependency","2006","Full Time","no degree/no degree yet","51","0.810938936544283","0.711027038362051","0.910850834726514"
"Very low transfer dependency","2006","Part Time","lower secondary degree","1106","0.785039867783665","0.763247391503577","0.806832344063753"
"Very low transfer dependency","2006","Part Time","secondary school degree","1386","0.773697990784708","0.753911605991354","0.793484375578062"
"Very low transfer dependency","2006","Part Time","college entrance qualification","1255","0.844755336754322","0.825886562745924","0.863624110762721"
"Very low transfer dependency","2006","Part Time","Other degree","199","0.733154857295012","0.679800040054031","0.786509674535994"
"Very low transfer dependency","2006","Part Time","no degree/no degree yet","82","0.720082253087563","0.632524688167444","0.807639818007682"
"Very low transfer dependency","2006","Not Working","lower secondary degree","3701","0.873308466497838","0.863245263391468","0.883371669604208"
"Very low transfer dependency","2006","Not Working","secondary school degree","1418","0.797112419369606","0.778404028633128","0.815820810106084"
"Very low transfer dependency","2006","Not Working","college entrance qualification","1241","0.867981997810323","0.850369180499116","0.88559481512153"
"Very low transfer dependency","2006","Not Working","Other degree","367","0.62250053431748","0.581839370540675","0.663161698094285"
"Very low transfer dependency","2006","Not Working","no degree/no degree yet","580","0.715411399081619","0.682656896761923","0.748165901401315"
"Low transfer dependency","2006","Full Time","lower secondary degree","94","0.0431209462084139","0.0343598040347321","0.0518820883820956"
"Low transfer dependency","2006","Full Time","secondary school degree","141","0.0437387136696932","0.0363983840627915","0.0510790432765949"
"Low transfer dependency","2006","Full Time","college entrance qualification","63","0.0252004194419941","0.0193615791052057","0.0310392597787824"
"Low transfer dependency","2006","Full Time","Other degree","35","0.105699098318903","0.0749079291619063","0.136490267475899"
"Low transfer dependency","2006","Full Time","no degree/no degree yet","6","","",""
"Low transfer dependency","2006","Part Time","lower secondary degree","111","0.0893876436009682","0.0742524744413777","0.104522812760559"
"Low transfer dependency","2006","Part Time","secondary school degree","196","0.125808437525909","0.110126681213215","0.141490193838602"
"Low transfer dependency","2006","Part Time","college entrance qualification","105","0.0897169625831463","0.0748269392939313","0.104606985872361"
"Low transfer dependency","2006","Part Time","Other degree","33","0.142222432763712","0.100089904451203","0.18435496107622"
"Low transfer dependency","2006","Part Time","no degree/no degree yet","9","","",""
"Low transfer dependency","2006","Not Working","lower secondary degree","187","0.0448397033025597","0.0385786398891476","0.0511007667159718"
"Low transfer dependency","2006","Not Working","secondary school degree","139","0.0697869236051939","0.0579339543091696","0.0816398929012181"
"Low transfer dependency","2006","Not Working","college entrance qualification","77","0.0491508540331702","0.0379027781421013","0.0603989299242391"
"Low transfer dependency","2006","Not Working","Other degree","58","0.0968698880421487","0.0720601984902956","0.121679577594002"
"Low transfer dependency","2006","Not Working","no degree/no degree yet","56","0.093555761035841","0.0724164834630529","0.114695038608629"
"High transfer dependency","2006","Full Time","lower secondary degree","20","","",""
"High transfer dependency","2006","Full Time","secondary school degree","25","","",""
"High transfer dependency","2006","Full Time","college entrance qualification","3","","",""
"High transfer dependency","2006","Full Time","Other degree","2","","",""
"High transfer dependency","2006","Full Time","no degree/no degree yet","2","","",""
"High transfer dependency","2006","Part Time","lower secondary degree","83","0.0672528032112693","0.0539660478979544","0.0805395585245842"
"High transfer dependency","2006","Part Time","secondary school degree","85","0.0593971417291598","0.0482202142856482","0.0705740691726714"
"High transfer dependency","2006","Part Time","college entrance qualification","33","0.034462889887177","0.0249583695892343","0.0439674101851197"
"High transfer dependency","2006","Part Time","Other degree","15","","",""
"High transfer dependency","2006","Part Time","no degree/no degree yet","4","","",""
"High transfer dependency","2006","Not Working","lower secondary degree","97","0.0251846703028257","0.0204443475057783","0.0299249930998731"
"High transfer dependency","2006","Not Working","secondary school degree","62","0.0367194517921436","0.0279701499007554","0.0454687536835318"
"High transfer dependency","2006","Not Working","college entrance qualification","45","0.0278527538816619","0.0192911133583955","0.0364143944049283"
"High transfer dependency","2006","Not Working","Other degree","37","0.0625868921733191","0.042269920551633","0.0829038637950052"
"High transfer dependency","2006","Not Working","no degree/no degree yet","26","","",""
"Very high transfer dependency","2006","Full Time","lower secondary degree","2","","",""
"Very high transfer dependency","2006","Full Time","secondary school degree","1","","",""
"Very high transfer dependency","2006","Full Time","college entrance qualification","2","","",""
"Very high transfer dependency","2006","Full Time","Other degree","3","","",""
"Very high transfer dependency","2006","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","2006","Part Time","lower secondary degree","65","0.0583196854040976","0.0458876826543126","0.0707516881538827"
"Very high transfer dependency","2006","Part Time","secondary school degree","51","0.0410964299602234","0.0317094470488571","0.0504834128715897"
"Very high transfer dependency","2006","Part Time","college entrance qualification","22","","",""
"Very high transfer dependency","2006","Part Time","Other degree","17","","",""
"Very high transfer dependency","2006","Part Time","no degree/no degree yet","6","","",""
"Very high transfer dependency","2006","Not Working","lower secondary degree","212","0.0566671598967764","0.049672335652251","0.0636619841413018"
"Very high transfer dependency","2006","Not Working","secondary school degree","156","0.0963812052330565","0.0826522428069728","0.11011016765914"
"Very high transfer dependency","2006","Not Working","college entrance qualification","56","0.0550143942748448","0.0431510356890147","0.0668777528606749"
"Very high transfer dependency","2006","Not Working","Other degree","84","0.218042685467052","0.183407776218259","0.252677594715845"
"Very high transfer dependency","2006","Not Working","no degree/no degree yet","67","0.139746741414553","0.114577603818215","0.16491587901089"
"Very low transfer dependency","2007","Full Time","lower secondary degree","1762","0.934905368512329","0.923771818610947","0.946038918413712"
"Very low transfer dependency","2007","Full Time","secondary school degree","2611","0.944386983678956","0.935855693780639","0.952918273577274"
"Very low transfer dependency","2007","Full Time","college entrance qualification","2613","0.978472947162632","0.97296276211271","0.983983132212554"
"Very low transfer dependency","2007","Full Time","Other degree","304","0.881623027768644","0.846820629662051","0.916425425875238"
"Very low transfer dependency","2007","Full Time","no degree/no degree yet","36","0.902121765928106","0.81003573836652","0.994207793489693"
"Very low transfer dependency","2007","Part Time","lower secondary degree","987","0.788540618831675","0.765542011804899","0.811539225858452"
"Very low transfer dependency","2007","Part Time","secondary school degree","1314","0.783618704344851","0.763365903257979","0.803871505431723"
"Very low transfer dependency","2007","Part Time","college entrance qualification","1235","0.873228557524586","0.855629577292031","0.890827537757141"
"Very low transfer dependency","2007","Part Time","Other degree","193","0.697352481963631","0.641724644226078","0.752980319701184"
"Very low transfer dependency","2007","Part Time","no degree/no degree yet","69","0.670896826323455","0.57435371323561","0.767439939411301"
"Very low transfer dependency","2007","Not Working","lower secondary degree","3390","0.881794632216178","0.871600484761543","0.891988779670814"
"Very low transfer dependency","2007","Not Working","secondary school degree","1381","0.795842361694809","0.776658699875599","0.815026023514018"
"Very low transfer dependency","2007","Not Working","college entrance qualification","1227","0.868838543306316","0.851079236379721","0.88659785023291"
"Very low transfer dependency","2007","Not Working","Other degree","336","0.632668839022117","0.589315915041672","0.676021763002562"
"Very low transfer dependency","2007","Not Working","no degree/no degree yet","566","0.7367490680484","0.704400664639622","0.769097471457179"
"Low transfer dependency","2007","Full Time","lower secondary degree","99","0.0525949222281889","0.0425205728180196","0.0626692716383582"
"Low transfer dependency","2007","Full Time","secondary school degree","137","0.0473698760070639","0.0394619106640817","0.0552778413500461"
"Low transfer dependency","2007","Full Time","college entrance qualification","45","0.0181363450791223","0.0130699394012018","0.0232027507570427"
"Low transfer dependency","2007","Full Time","Other degree","21","","",""
"Low transfer dependency","2007","Full Time","no degree/no degree yet","3","","",""
"Low transfer dependency","2007","Part Time","lower secondary degree","105","0.101432895368739","0.0844293028629258","0.118436487874553"
"Low transfer dependency","2007","Part Time","secondary school degree","160","0.115819965297895","0.100080683567465","0.131559247028325"
"Low transfer dependency","2007","Part Time","college entrance qualification","85","0.0631179199224244","0.0502552351178477","0.0759806047270012"
"Low transfer dependency","2007","Part Time","Other degree","38","0.171146240833691","0.125540440311013","0.216752041356368"
"Low transfer dependency","2007","Part Time","no degree/no degree yet","11","","",""
"Low transfer dependency","2007","Not Working","lower secondary degree","175","0.0360612902609897","0.030174291725313","0.0419482887966665"
"Low transfer dependency","2007","Not Working","secondary school degree","121","0.0704680166844436","0.0582875659349566","0.0826484674339306"
"Low transfer dependency","2007","Not Working","college entrance qualification","71","0.0490750574587439","0.0377103859839977","0.0604397289334901"
"Low transfer dependency","2007","Not Working","Other degree","51","0.110362847427083","0.0821842618185355","0.138541433035631"
"Low transfer dependency","2007","Not Working","no degree/no degree yet","67","0.117311621524901","0.0936751678353151","0.140948075214487"
"High transfer dependency","2007","Full Time","lower secondary degree","20","","",""
"High transfer dependency","2007","Full Time","secondary school degree","22","","",""
"High transfer dependency","2007","Full Time","college entrance qualification","7","","",""
"High transfer dependency","2007","Full Time","Other degree","6","","",""
"High transfer dependency","2007","Full Time","no degree/no degree yet","1","","",""
"High transfer dependency","2007","Part Time","lower secondary degree","60","0.0607754425796287","0.047319169123991","0.0742317160352663"
"High transfer dependency","2007","Part Time","secondary school degree","69","0.0617760817723894","0.0499351392857852","0.0736170242589935"
"High transfer dependency","2007","Part Time","college entrance qualification","37","0.0427405950349692","0.032041478314199","0.0534397117557395"
"High transfer dependency","2007","Part Time","Other degree","17","","",""
"High transfer dependency","2007","Part Time","no degree/no degree yet","7","","",""
"High transfer dependency","2007","Not Working","lower secondary degree","90","0.0265128817093277","0.0214401469103083","0.0315856165083471"
"High transfer dependency","2007","Not Working","secondary school degree","53","0.0299715762161382","0.0218566945952408","0.0380864578370357"
"High transfer dependency","2007","Not Working","college entrance qualification","28","","",""
"High transfer dependency","2007","Not Working","Other degree","24","","",""
"High transfer dependency","2007","Not Working","no degree/no degree yet","25","","",""
"Very high transfer dependency","2007","Full Time","lower secondary degree","5","","",""
"Very high transfer dependency","2007","Full Time","secondary school degree","2","","",""
"Very high transfer dependency","2007","Full Time","college entrance qualification","","","",""
"Very high transfer dependency","2007","Full Time","Other degree","","","",""
"Very high transfer dependency","2007","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","2007","Part Time","lower secondary degree","59","0.0492510432199565","0.0370634860692868","0.0614386003706262"
"Very high transfer dependency","2007","Part Time","secondary school degree","45","0.0387852485848647","0.0292886879572327","0.0482818092124967"
"Very high transfer dependency","2007","Part Time","college entrance qualification","16","","",""
"Very high transfer dependency","2007","Part Time","Other degree","14","","",""
"Very high transfer dependency","2007","Part Time","no degree/no degree yet","4","","",""
"Very high transfer dependency","2007","Not Working","lower secondary degree","198","0.0556311958135041","0.0483938620671084","0.0628685295598999"
"Very high transfer dependency","2007","Not Working","secondary school degree","141","0.103718045404609","0.0892074693023156","0.118228621506903"
"Very high transfer dependency","2007","Not Working","college entrance qualification","62","0.0650116894606853","0.0520413251499846","0.0779820537713861"
"Very high transfer dependency","2007","Not Working","Other degree","64","0.196069829212314","0.160365914590927","0.2317737438337"
"Very high transfer dependency","2007","Not Working","no degree/no degree yet","54","0.0968194854901986","0.075098638357722","0.118540332622675"
"Very low transfer dependency","2008","Full Time","lower secondary degree","1667","0.948598008594603","0.938287591947426","0.95890842524178"
"Very low transfer dependency","2008","Full Time","secondary school degree","2596","0.966271984077207","0.959476374444643","0.973067593709771"
"Very low transfer dependency","2008","Full Time","college entrance qualification","2430","0.981737831250125","0.976465880078752","0.987009782421498"
"Very low transfer dependency","2008","Full Time","Other degree","270","0.885577942217908","0.849375477524433","0.921780406911384"
"Very low transfer dependency","2008","Full Time","no degree/no degree yet","35","0.854514289491079","0.743855574695136","0.965173004287021"
"Very low transfer dependency","2008","Part Time","lower secondary degree","923","0.779901511761545","0.755861555139183","0.803941468383906"
"Very low transfer dependency","2008","Part Time","secondary school degree","1231","0.796761683378309","0.776113233213071","0.817410133543547"
"Very low transfer dependency","2008","Part Time","college entrance qualification","1174","0.886640678779534","0.869446598613095","0.903834758945974"
"Very low transfer dependency","2008","Part Time","Other degree","172","0.70054332632855","0.640960697512816","0.760125955144285"
"Very low transfer dependency","2008","Part Time","no degree/no degree yet","83","0.642101093644966","0.54906962101947","0.735132566270461"
"Very low transfer dependency","2008","Not Working","lower secondary degree","3210","0.884385760927154","0.873922949278735","0.894848572575572"
"Very low transfer dependency","2008","Not Working","secondary school degree","1318","0.815301823446731","0.796233895070446","0.834369751823017"
"Very low transfer dependency","2008","Not Working","college entrance qualification","1200","0.852991886322118","0.834060101517489","0.871923671126748"
"Very low transfer dependency","2008","Not Working","Other degree","304","0.664246499202598","0.618810618081629","0.709682380323568"
"Very low transfer dependency","2008","Not Working","no degree/no degree yet","500","0.796550369039941","0.764392673420763","0.82870806465912"
"Low transfer dependency","2008","Full Time","lower secondary degree","78","0.0423629074766165","0.0329583471136774","0.0517674678395556"
"Low transfer dependency","2008","Full Time","secondary school degree","102","0.0303220393556637","0.0238673358457153","0.0367767428656121"
"Low transfer dependency","2008","Full Time","college entrance qualification","42","0.0146426057440808","0.00991323332299623","0.0193719781651654"
"Low transfer dependency","2008","Full Time","Other degree","23","","",""
"Low transfer dependency","2008","Full Time","no degree/no degree yet","4","","",""
"Low transfer dependency","2008","Part Time","lower secondary degree","104","0.10219723467828","0.0846214262418899","0.11977304311467"
"Low transfer dependency","2008","Part Time","secondary school degree","131","0.104988192689987","0.0892590498180027","0.120717335561972"
"Low transfer dependency","2008","Part Time","college entrance qualification","82","0.0612015632721912","0.0482015457054879","0.0742015808388946"
"Low transfer dependency","2008","Part Time","Other degree","28","","",""
"Low transfer dependency","2008","Part Time","no degree/no degree yet","8","","",""
"Low transfer dependency","2008","Not Working","lower secondary degree","148","0.0450224692786087","0.0382377309013179","0.0518072076558995"
"Low transfer dependency","2008","Not Working","secondary school degree","103","0.0579781506987656","0.0464946138437429","0.0694616875537884"
"Low transfer dependency","2008","Not Working","college entrance qualification","70","0.0507761782811735","0.0390390250045669","0.06251333155778"
"Low transfer dependency","2008","Not Working","Other degree","38","0.106384797870484","0.0767201564379285","0.13604943930304"
"Low transfer dependency","2008","Not Working","no degree/no degree yet","45","0.0964550772047388","0.0728727170992335","0.120037437310244"
"High transfer dependency","2008","Full Time","lower secondary degree","14","","",""
"High transfer dependency","2008","Full Time","secondary school degree","12","","",""
"High transfer dependency","2008","Full Time","college entrance qualification","6","","",""
"High transfer dependency","2008","Full Time","Other degree","3","","",""
"High transfer dependency","2008","Full Time","no degree/no degree yet","","","",""
"High transfer dependency","2008","Part Time","lower secondary degree","61","0.0653410862056968","0.0510018829852199","0.0796802894261737"
"High transfer dependency","2008","Part Time","secondary school degree","61","0.0649278801888744","0.0522846335174478","0.077571126860301"
"High transfer dependency","2008","Part Time","college entrance qualification","29","","",""
"High transfer dependency","2008","Part Time","Other degree","16","","",""
"High transfer dependency","2008","Part Time","no degree/no degree yet","7","","",""
"High transfer dependency","2008","Not Working","lower secondary degree","63","0.0163724273658215","0.0122200792375123","0.0205247754941306"
"High transfer dependency","2008","Not Working","secondary school degree","39","0.0283283849086805","0.0201760189547073","0.0364807508626538"
"High transfer dependency","2008","Not Working","college entrance qualification","24","","",""
"High transfer dependency","2008","Not Working","Other degree","18","","",""
"High transfer dependency","2008","Not Working","no degree/no degree yet","16","","",""
"Very high transfer dependency","2008","Full Time","lower secondary degree","3","","",""
"Very high transfer dependency","2008","Full Time","secondary school degree","1","","",""
"Very high transfer dependency","2008","Full Time","college entrance qualification","","","",""
"Very high transfer dependency","2008","Full Time","Other degree","1","","",""
"Very high transfer dependency","2008","Full Time","no degree/no degree yet","","","",""
"Very high transfer dependency","2008","Part Time","lower secondary degree","53","0.0525601673544787","0.0396119655861705","0.0655083691227869"
"Very high transfer dependency","2008","Part Time","secondary school degree","36","0.0333222437428292","0.0241129054570802","0.0425315820285782"
"Very high transfer dependency","2008","Part Time","college entrance qualification","21","","",""
"Very high transfer dependency","2008","Part Time","Other degree","11","","",""
"Very high transfer dependency","2008","Part Time","no degree/no degree yet","4","","",""
"Very high transfer dependency","2008","Not Working","lower secondary degree","167","0.0542193424284161","0.0468097518597159","0.0616289329971163"
"Very high transfer dependency","2008","Not Working","secondary school degree","131","0.0983916409458228","0.0837563598647571","0.113026922026888"
"Very high transfer dependency","2008","Not Working","college entrance qualification","50","0.0728125533310327","0.0589214942460012","0.0867036124160641"
