"pli0092_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Daily","2000","Bavaria","West Germany","","","","","1"
"Daily","2000","Bavaria","East Germany","","","","","1"
"Daily","2000","Berlin","West Germany","","","","","1"
"Daily","2000","Berlin","East Germany","","","","","1"
"Daily","2000","Brandenburg","West Germany","","","","","1"
"Daily","2000","Brandenburg","East Germany","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2000","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2000","Saxony","West Germany","","","","","1"
"Daily","2000","Saxony","East Germany","","","","","1"
"Daily","2000","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2000","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2000","Thuringia","West Germany","","","","","1"
"Daily","2000","Thuringia","East Germany","","","","","1"
"Min 1x per month","2000","Hamburg","East Germany","","","","","3"
"Min 1x per month","2000","Hamburg","West Germany","","","","","3"
"Min 1x per month","2000","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2000","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2000","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2000","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2000","Bremen","West Germany","","","","","3"
"Min 1x per month","2000","Bremen","East Germany","","","","","3"
"Min 1x per month","2000","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2000","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2000","Hesse","West Germany","","","","","3"
"Min 1x per month","2000","Hesse","East Germany","","","","","3"
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2000","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2000","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2000","Bavaria","West Germany","","","","","3"
"Min 1x per month","2000","Bavaria","East Germany","","","","","3"
"Min 1x per month","2000","Berlin","West Germany","","","","","3"
"Min 1x per month","2000","Berlin","East Germany","","","","","3"
"Min 1x per month","2000","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2000","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2000","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2000","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2000","Saxony","West Germany","","","","","3"
"Min 1x per month","2000","Saxony","East Germany","","","","","3"
"Min 1x per month","2000","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2000","Thuringia","West Germany","","","","","3"
"Min 1x per month","2000","Thuringia","East Germany","","","","","3"
"Min 1x per month","2000","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per week","2000","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2000","Bremen","West Germany","","","","","2"
"Min 1x per week","2000","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2000","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2000","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2000","Hamburg","West Germany","","","","","2"
"Min 1x per week","2000","Hesse","West Germany","","","","","2"
"Min 1x per week","2000","Hesse","East Germany","","","","","2"
"Min 1x per week","2000","Hamburg","East Germany","","","","","2"
"Min 1x per week","2000","Bremen","East Germany","","","","","2"
"Min 1x per week","2000","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2000","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2000","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2000","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2000","Saxony","West Germany","","","","","2"
"Min 1x per week","2000","Saxony","East Germany","","","","","2"
"Min 1x per week","2000","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2000","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2000","Thuringia","West Germany","","","","","2"
"Min 1x per week","2000","Thuringia","East Germany","","","","","2"
"Min 1x per week","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2000","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2000","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2000","Bavaria","West Germany","","","","","2"
"Min 1x per week","2000","Bavaria","East Germany","","","","","2"
"Min 1x per week","2000","Berlin","West Germany","","","","","2"
"Min 1x per week","2000","Berlin","East Germany","","","","","2"
"Min 1x per week","2000","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2000","Brandenburg","East Germany","","","","","2"
"Never","2000","Schleswig-Holstein","West Germany","","","","","5"
"Never","2000","Schleswig-Holstein","East Germany","","","","","5"
"Never","2000","Hamburg","West Germany","","","","","5"
"Never","2000","Hamburg","East Germany","","","","","5"
"Never","2000","Lower Saxony","West Germany","","","","","5"
"Never","2000","Lower Saxony","East Germany","","","","","5"
"Never","2000","Bremen","West Germany","","","","","5"
"Never","2000","Bremen","East Germany","","","","","5"
"Never","2000","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2000","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2000","Hesse","West Germany","","","","","5"
"Never","2000","Hesse","East Germany","","","","","5"
"Never","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2000","Baden-Württemberg","West Germany","","","","","5"
"Never","2000","Baden-Württemberg","East Germany","","","","","5"
"Never","2000","Bavaria","West Germany","","","","","5"
"Never","2000","Bavaria","East Germany","","","","","5"
"Never","2000","Berlin","West Germany","","","","","5"
"Never","2000","Berlin","East Germany","","","","","5"
"Never","2000","Brandenburg","West Germany","","","","","5"
"Never","2000","Brandenburg","East Germany","","","","","5"
"Never","2000","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2000","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2000","Saxony","West Germany","","","","","5"
"Never","2000","Saxony","East Germany","","","","","5"
"Never","2000","Saxony-Anhalt","West Germany","","","","","5"
"Never","2000","Saxony-Anhalt","East Germany","","","","","5"
"Never","2000","Thuringia","West Germany","","","","","5"
"Never","2000","Thuringia","East Germany","","","","","5"
"Rarely","2000","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2000","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2000","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","2000","Hesse","West Germany","","","","","4"
"Rarely","2000","Hesse","East Germany","","","","","4"
"Rarely","2000","Bavaria","West Germany","","","","","4"
"Rarely","2000","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2000","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2000","Schleswig-Holstein","West Germany","","","","","4"
"Rarely","2000","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2000","Hamburg","West Germany","","","","","4"
"Rarely","2000","Bremen","East Germany","","","","","4"
"Rarely","2000","Hamburg","East Germany","","","","","4"
"Rarely","2000","Lower Saxony","West Germany","","","","","4"
"Rarely","2000","Lower Saxony","East Germany","","","","","4"
"Rarely","2000","Bremen","West Germany","","","","","4"
"Rarely","2000","Thuringia","East Germany","","","","","4"
"Rarely","2000","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2000","Saxony-Anhalt","East Germany","","","","","4"
"Rarely","2000","Bavaria","East Germany","","","","","4"
"Rarely","2000","Berlin","West Germany","","","","","4"
"Rarely","2000","Berlin","East Germany","","","","","4"
"Rarely","2000","Brandenburg","West Germany","","","","","4"
"Rarely","2000","Brandenburg","East Germany","","","","","4"
"Rarely","2000","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2000","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Rarely","2000","Saxony","West Germany","","","","","4"
"Rarely","2000","Saxony","East Germany","","","","","4"
"Rarely","2000","Thuringia","West Germany","","","","","4"
"Daily","2001","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2001","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2001","Hamburg","West Germany","","","","","1"
"Daily","2001","Hamburg","East Germany","","","","","1"
"Daily","2001","Lower Saxony","West Germany","","","","","1"
"Daily","2001","Lower Saxony","East Germany","","","","","1"
"Daily","2001","Bremen","West Germany","","","","","1"
"Daily","2001","Bremen","East Germany","","","","","1"
"Daily","2001","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2001","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2001","Hesse","West Germany","","","","","1"
"Daily","2001","Hesse","East Germany","","","","","1"
"Daily","2001","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2001","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2001","Baden-Württemberg","West Germany","","","","","1"
"Daily","2001","Baden-Württemberg","East Germany","","","","","1"
"Daily","2001","Bavaria","West Germany","","","","","1"
"Daily","2001","Bavaria","East Germany","","","","","1"
"Daily","2001","Berlin","West Germany","","","","","1"
"Daily","2001","Berlin","East Germany","","","","","1"
"Daily","2001","Brandenburg","West Germany","","","","","1"
"Daily","2001","Brandenburg","East Germany","","","","","1"
"Daily","2001","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2001","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2001","Saxony","West Germany","","","","","1"
"Daily","2001","Saxony","East Germany","","","","","1"
"Daily","2001","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2001","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2001","Thuringia","West Germany","","","","","1"
"Daily","2001","Thuringia","East Germany","","","","","1"
"Min 1x per month","2001","Hamburg","West Germany","9","","","","3"
"Min 1x per month","2001","Hamburg","East Germany","","","","","3"
"Min 1x per month","2001","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2001","Schleswig-Holstein","West Germany","62","0.0891774139559741","0.067148811908165","0.111206016003783","3"
"Min 1x per month","2001","Lower Saxony","West Germany","127","0.0676798437265973","0.0562084684262288","0.0791512190269658","3"
"Min 1x per month","2001","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2001","Bremen","West Germany","11","","","","3"
"Min 1x per month","2001","Bremen","East Germany","","","","","3"
"Min 1x per month","2001","North Rhine-Westphalia","West Germany","294","0.061300522044974","0.0543871871222354","0.0682138569677126","3"
"Min 1x per month","2001","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2001","Hesse","West Germany","76","0.0510822408005868","0.0398806320941757","0.0622838495069979","3"
"Min 1x per month","2001","Hesse","East Germany","","","","","3"
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","West Germany","51","0.0363768992886529","0.0263822033801788","0.046371595197127","3"
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2001","Baden-Württemberg","West Germany","187","0.0752298547114367","0.0651010956802842","0.0853586137425892","3"
"Min 1x per month","2001","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2001","Bavaria","West Germany","233","0.0730790721859438","0.0638088954960223","0.0823492488758654","3"
"Min 1x per month","2001","Bavaria","East Germany","","","","","3"
"Min 1x per month","2001","Berlin","West Germany","41","0.087375658876134","0.0608998871274092","0.113851430624859","3"
"Min 1x per month","2001","Berlin","East Germany","18","","","","3"
"Min 1x per month","2001","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2001","Brandenburg","East Germany","57","0.063970988516077","0.0484268806088001","0.0795150964233539","3"
"Min 1x per month","2001","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2001","Mecklenburg-Western Pomerania","East Germany","31","0.0644444671816053","0.043175778470364","0.0857131558928466","3"
"Min 1x per month","2001","Saxony","West Germany","","","","","3"
"Min 1x per month","2001","Saxony","East Germany","88","0.0481694018916093","0.037818870610496","0.0585199331727225","3"
"Min 1x per month","2001","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per month","2001","Saxony-Anhalt","East Germany","42","0.0383919043993362","0.0264472446804804","0.050336564118192","3"
"Min 1x per month","2001","Thuringia","West Germany","","","","","3"
"Min 1x per month","2001","Thuringia","East Germany","45","0.0470607781081659","0.0336926152709658","0.060428940945366","3"
"Min 1x per week","2001","Hesse","West Germany","444","0.293186596283059","0.270025688110113","0.316347504456005","2"
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","West Germany","362","0.25863538933157","0.235259774362413","0.282011004300727","2"
"Min 1x per week","2001","Hesse","East Germany","","","","","2"
"Min 1x per week","2001","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2001","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2001","Hamburg","West Germany","93","0.33987878981106","0.283274958735574","0.396482620886546","2"
"Min 1x per week","2001","Hamburg","East Germany","","","","","2"
"Min 1x per week","2001","Lower Saxony","West Germany","547","0.304827555076327","0.283805427655711","0.325849682496944","2"
"Min 1x per week","2001","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2001","Bremen","West Germany","50","0.294401935108291","0.22310887020867","0.365695000007911","2"
"Min 1x per week","2001","Bremen","East Germany","","","","","2"
"Min 1x per week","2001","North Rhine-Westphalia","West Germany","1379","0.294551372114238","0.281414092483047","0.307688651745429","2"
"Min 1x per week","2001","Thuringia","West Germany","","","","","2"
"Min 1x per week","2001","Thuringia","East Germany","167","0.15557456733026","0.13269438254908","0.178454752111441","2"
"Min 1x per week","2001","Schleswig-Holstein","West Germany","153","0.234333849487171","0.201593761527119","0.267073937447223","2"
"Min 1x per week","2001","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2001","Mecklenburg-Western Pomerania","East Germany","113","0.204309231386483","0.169384806328889","0.239233656444077","2"
"Min 1x per week","2001","Saxony","West Germany","","","","","2"
"Min 1x per week","2001","Saxony","East Germany","348","0.214498465849037","0.194656586780578","0.234340344917495","2"
"Min 1x per week","2001","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2001","Saxony-Anhalt","East Germany","191","0.16780785417085","0.144576589799585","0.191039118542115","2"
"Min 1x per week","2001","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2001","Baden-Württemberg","West Germany","759","0.298711688934655","0.281135745912857","0.316287631956454","2"
"Min 1x per week","2001","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2001","Bavaria","West Germany","849","0.274756609209324","0.258857012102499","0.290656206316149","2"
"Min 1x per week","2001","Bavaria","East Germany","","","","","2"
"Min 1x per week","2001","Berlin","West Germany","127","0.271620493081374","0.229917473849097","0.313323512313651","2"
"Min 1x per week","2001","Berlin","East Germany","118","0.321372592634079","0.272792981918209","0.369952203349949","2"
"Min 1x per week","2001","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2001","Brandenburg","East Germany","189","0.191991265927347","0.16697178008558","0.217010751769113","2"
"Never","2001","Schleswig-Holstein","West Germany","289","0.469068984921989","0.430496287401726","0.507641682442251","5"
"Never","2001","Schleswig-Holstein","East Germany","","","","","5"
"Never","2001","Hamburg","West Germany","131","0.504130175179403","0.44438165709304","0.563878693265766","5"
"Never","2001","Hamburg","East Germany","","","","","5"
"Never","2001","Lower Saxony","West Germany","854","0.468201280405873","0.445413962024141","0.490988598787605","5"
"Never","2001","Lower Saxony","East Germany","","","","","5"
"Never","2001","Bremen","West Germany","67","0.467090199319542","0.389048719492101","0.545131679146983","5"
"Never","2001","Bremen","East Germany","","","","","5"
"Never","2001","North Rhine-Westphalia","West Germany","2213","0.490116610244767","0.475709483884077","0.504523736605456","5"
"Never","2001","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2001","Hesse","West Germany","765","0.530402900426517","0.505010907488882","0.555794893364152","5"
"Never","2001","Hesse","East Germany","","","","","5"
"Never","2001","Rhineland-Palatinate,Saarland","West Germany","733","0.553330807659258","0.526791562268931","0.579870053049586","5"
"Never","2001","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2001","Baden-Württemberg","West Germany","1266","0.476846071331256","0.45766609454655","0.496026048115963","5"
"Never","2001","Baden-Württemberg","East Germany","","","","","5"
"Never","2001","Bavaria","West Germany","1414","0.48523837018729","0.467437107584722","0.503039632789858","5"
"Never","2001","Bavaria","East Germany","","","","","5"
"Never","2001","Berlin","West Germany","159","0.390149090357116","0.344415582933874","0.435882597780358","5"
"Never","2001","Berlin","East Germany","147","0.445545947658602","0.393843280847508","0.497248614469695","5"
"Never","2001","Brandenburg","West Germany","","","","","5"
"Never","2001","Brandenburg","East Germany","512","0.550128284149221","0.518526911401608","0.581729656896833","5"
"Never","2001","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2001","Mecklenburg-Western Pomerania","East Germany","276","0.572601196269761","0.529750696928593","0.615451695610928","5"
"Never","2001","Saxony","West Germany","","","","","5"
"Never","2001","Saxony","East Germany","908","0.574139905222628","0.550237614507671","0.598042195937585","5"
"Never","2001","Saxony-Anhalt","West Germany","","","","","5"
"Never","2001","Saxony-Anhalt","East Germany","604","0.652548234443344","0.622947092208193","0.682149376678495","5"
"Never","2001","Thuringia","West Germany","","","","","5"
"Never","2001","Thuringia","East Germany","568","0.634788828760148","0.604394242330775","0.665183415189522","5"
"Rarely","2001","North Rhine-Westphalia","West Germany","739","0.154031495596022","0.143628124608074","0.164434866583969","4"
"Rarely","2001","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2001","Baden-Württemberg","West Germany","393","0.149212385022652","0.135530143800172","0.162894626245131","4"
"Rarely","2001","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2001","Bavaria","West Germany","532","0.166925948417442","0.153643630057481","0.180208266777403","4"
"Rarely","2001","Hesse","West Germany","199","0.125328262489837","0.108482983937633","0.142173541042041","4"
"Rarely","2001","Hesse","East Germany","","","","","4"
"Rarely","2001","Rhineland-Palatinate,Saarland","West Germany","202","0.151656903720519","0.13250905434846","0.170804753092577","4"
"Rarely","2001","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2001","Schleswig-Holstein","West Germany","139","0.207419751634866","0.176080452330904","0.238759050938827","4"
"Rarely","2001","Schleswig-Holstein","East Germany","","","","","4"
"Rarely","2001","Hamburg","West Germany","36","0.127828633458535","0.0879273434713154","0.167729923445755","4"
"Rarely","2001","Bremen","East Germany","","","","","4"
"Rarely","2001","Hamburg","East Germany","","","","","4"
"Rarely","2001","Lower Saxony","West Germany","314","0.159291320791202","0.142579564247822","0.176003077334583","4"
"Rarely","2001","Lower Saxony","East Germany","","","","","4"
"Rarely","2001","Bremen","West Germany","29","","","","4"
"Rarely","2001","Thuringia","East Germany","184","0.162575825801426","0.139283636812859","0.185868014789992","4"
"Rarely","2001","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Rarely","2001","Berlin","West Germany","110","0.250854757685376","0.210210279098796","0.291499236271956","4"
"Rarely","2001","Brandenburg","East Germany","194","0.193909461407355","0.168795164243408","0.219023758571303","4"
"Rarely","2001","Mecklenburg-Western Pomerania","East Germany","92","0.158645105162151","0.126999306414531","0.190290903909771","4"
"Rarely","2001","Saxony","West Germany","","","","","4"
"Rarely","2001","Saxony","East Germany","300","0.163192227036726","0.14532900601419","0.181055448059262","4"
"Rarely","2001","Saxony-Anhalt","West Germany","","","","","4"
"Rarely","2001","Saxony-Anhalt","East Germany","157","0.14125200698647","0.119600652030399","0.16290336194254","4"
"Rarely","2001","Thuringia","West Germany","","","","","4"
"Rarely","2001","Bavaria","East Germany","","","","","4"
"Rarely","2001","Brandenburg","West Germany","","","","","4"
"Rarely","2001","Berlin","East Germany","72","0.192018266796752","0.151044493675288","0.232992039918216","4"
"Daily","2002","Schleswig-Holstein","West Germany","","","","","1"
"Daily","2002","Schleswig-Holstein","East Germany","","","","","1"
"Daily","2002","Hamburg","West Germany","","","","","1"
"Daily","2002","Hamburg","East Germany","","","","","1"
"Daily","2002","Lower Saxony","West Germany","","","","","1"
"Daily","2002","Lower Saxony","East Germany","","","","","1"
"Daily","2002","Bremen","West Germany","","","","","1"
"Daily","2002","Bremen","East Germany","","","","","1"
"Daily","2002","North Rhine-Westphalia","West Germany","","","","","1"
"Daily","2002","North Rhine-Westphalia","East Germany","","","","","1"
"Daily","2002","Hesse","West Germany","","","","","1"
"Daily","2002","Hesse","East Germany","","","","","1"
"Daily","2002","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Daily","2002","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Daily","2002","Baden-Württemberg","West Germany","","","","","1"
"Daily","2002","Baden-Württemberg","East Germany","","","","","1"
"Daily","2002","Bavaria","West Germany","","","","","1"
"Daily","2002","Bavaria","East Germany","","","","","1"
"Daily","2002","Berlin","West Germany","","","","","1"
"Daily","2002","Berlin","East Germany","","","","","1"
"Daily","2002","Brandenburg","West Germany","","","","","1"
"Daily","2002","Brandenburg","East Germany","","","","","1"
"Daily","2002","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Daily","2002","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Daily","2002","Saxony","West Germany","","","","","1"
"Daily","2002","Saxony","East Germany","","","","","1"
"Daily","2002","Saxony-Anhalt","West Germany","","","","","1"
"Daily","2002","Saxony-Anhalt","East Germany","","","","","1"
"Daily","2002","Thuringia","West Germany","","","","","1"
"Daily","2002","Thuringia","East Germany","","","","","1"
"Min 1x per month","2002","Hamburg","East Germany","","","","","3"
"Min 1x per month","2002","Schleswig-Holstein","East Germany","","","","","3"
"Min 1x per month","2002","Hamburg","West Germany","","","","","3"
"Min 1x per month","2002","Schleswig-Holstein","West Germany","","","","","3"
"Min 1x per month","2002","Lower Saxony","West Germany","","","","","3"
"Min 1x per month","2002","Lower Saxony","East Germany","","","","","3"
"Min 1x per month","2002","Bremen","West Germany","","","","","3"
"Min 1x per month","2002","Bremen","East Germany","","","","","3"
"Min 1x per month","2002","North Rhine-Westphalia","West Germany","","","","","3"
"Min 1x per month","2002","North Rhine-Westphalia","East Germany","","","","","3"
"Min 1x per month","2002","Hesse","West Germany","","","","","3"
"Min 1x per month","2002","Hesse","East Germany","","","","","3"
"Min 1x per month","2002","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Min 1x per month","2002","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Min 1x per month","2002","Baden-Württemberg","West Germany","","","","","3"
"Min 1x per month","2002","Baden-Württemberg","East Germany","","","","","3"
"Min 1x per month","2002","Bavaria","West Germany","","","","","3"
"Min 1x per month","2002","Bavaria","East Germany","","","","","3"
"Min 1x per month","2002","Berlin","West Germany","","","","","3"
"Min 1x per month","2002","Berlin","East Germany","","","","","3"
"Min 1x per month","2002","Brandenburg","West Germany","","","","","3"
"Min 1x per month","2002","Brandenburg","East Germany","","","","","3"
"Min 1x per month","2002","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Min 1x per month","2002","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Min 1x per month","2002","Saxony","West Germany","","","","","3"
"Min 1x per month","2002","Saxony","East Germany","","","","","3"
"Min 1x per month","2002","Thuringia","East Germany","","","","","3"
"Min 1x per month","2002","Saxony-Anhalt","East Germany","","","","","3"
"Min 1x per month","2002","Thuringia","West Germany","","","","","3"
"Min 1x per month","2002","Saxony-Anhalt","West Germany","","","","","3"
"Min 1x per week","2002","Lower Saxony","West Germany","","","","","2"
"Min 1x per week","2002","Lower Saxony","East Germany","","","","","2"
"Min 1x per week","2002","Hamburg","East Germany","","","","","2"
"Min 1x per week","2002","Hesse","West Germany","","","","","2"
"Min 1x per week","2002","North Rhine-Westphalia","East Germany","","","","","2"
"Min 1x per week","2002","Bremen","West Germany","","","","","2"
"Min 1x per week","2002","Hesse","East Germany","","","","","2"
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Min 1x per week","2002","Hamburg","West Germany","","","","","2"
"Min 1x per week","2002","Bremen","East Germany","","","","","2"
"Min 1x per week","2002","North Rhine-Westphalia","West Germany","","","","","2"
"Min 1x per week","2002","Schleswig-Holstein","East Germany","","","","","2"
"Min 1x per week","2002","Schleswig-Holstein","West Germany","","","","","2"
"Min 1x per week","2002","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Min 1x per week","2002","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Min 1x per week","2002","Saxony","West Germany","","","","","2"
"Min 1x per week","2002","Saxony","East Germany","","","","","2"
"Min 1x per week","2002","Saxony-Anhalt","West Germany","","","","","2"
"Min 1x per week","2002","Saxony-Anhalt","East Germany","","","","","2"
"Min 1x per week","2002","Thuringia","West Germany","","","","","2"
"Min 1x per week","2002","Thuringia","East Germany","","","","","2"
"Min 1x per week","2002","Bavaria","West Germany","","","","","2"
"Min 1x per week","2002","Bavaria","East Germany","","","","","2"
"Min 1x per week","2002","Berlin","West Germany","","","","","2"
"Min 1x per week","2002","Berlin","East Germany","","","","","2"
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Min 1x per week","2002","Baden-Württemberg","West Germany","","","","","2"
"Min 1x per week","2002","Baden-Württemberg","East Germany","","","","","2"
"Min 1x per week","2002","Brandenburg","West Germany","","","","","2"
"Min 1x per week","2002","Brandenburg","East Germany","","","","","2"
"Never","2002","Schleswig-Holstein","West Germany","","","","","5"
"Never","2002","Schleswig-Holstein","East Germany","","","","","5"
"Never","2002","Hamburg","West Germany","","","","","5"
"Never","2002","Hamburg","East Germany","","","","","5"
"Never","2002","Lower Saxony","West Germany","","","","","5"
"Never","2002","Lower Saxony","East Germany","","","","","5"
"Never","2002","Bremen","West Germany","","","","","5"
"Never","2002","Bremen","East Germany","","","","","5"
"Never","2002","North Rhine-Westphalia","West Germany","","","","","5"
"Never","2002","North Rhine-Westphalia","East Germany","","","","","5"
"Never","2002","Hesse","West Germany","","","","","5"
"Never","2002","Hesse","East Germany","","","","","5"
"Never","2002","Rhineland-Palatinate,Saarland","West Germany","","","","","5"
"Never","2002","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Never","2002","Baden-Württemberg","West Germany","","","","","5"
"Never","2002","Baden-Württemberg","East Germany","","","","","5"
"Never","2002","Bavaria","West Germany","","","","","5"
"Never","2002","Bavaria","East Germany","","","","","5"
"Never","2002","Berlin","West Germany","","","","","5"
"Never","2002","Berlin","East Germany","","","","","5"
"Never","2002","Brandenburg","West Germany","","","","","5"
"Never","2002","Brandenburg","East Germany","","","","","5"
"Never","2002","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Never","2002","Mecklenburg-Western Pomerania","East Germany","","","","","5"
"Never","2002","Saxony","West Germany","","","","","5"
"Never","2002","Saxony","East Germany","","","","","5"
"Never","2002","Saxony-Anhalt","West Germany","","","","","5"
"Never","2002","Saxony-Anhalt","East Germany","","","","","5"
"Never","2002","Thuringia","West Germany","","","","","5"
"Never","2002","Thuringia","East Germany","","","","","5"
"Rarely","2002","North Rhine-Westphalia","West Germany","","","","","4"
"Rarely","2002","North Rhine-Westphalia","East Germany","","","","","4"
"Rarely","2002","Baden-Württemberg","West Germany","","","","","4"
"Rarely","2002","Baden-Württemberg","East Germany","","","","","4"
"Rarely","2002","Bavaria","West Germany","","","","","4"
"Rarely","2002","Hesse","West Germany","","","","","4"
"Rarely","2002","Hesse","East Germany","","","","","4"
"Rarely","2002","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Rarely","2002","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Rarely","2002","Schleswig-Holstein","West Germany","","","","","4"
