"pli0092_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2002","no migration background","higher education","","","",""
"Rarely","2002","direct migration background","in school","","","",""
"Rarely","2002","direct migration background","inadequately","","","",""
"Rarely","2002","direct migration background","general elemantary","","","",""
"Rarely","2002","direct migration background","middle vocational","","","",""
"Rarely","2002","direct migration background","vocational + Abi","","","",""
"Rarely","2002","direct migration background","higher vocational","","","",""
"Rarely","2002","direct migration background","higher education","","","",""
"Rarely","2002","indirect migration background","in school","","","",""
"Rarely","2002","indirect migration background","inadequately","","","",""
"Rarely","2002","indirect migration background","general elemantary","","","",""
"Rarely","2002","indirect migration background","middle vocational","","","",""
"Rarely","2002","indirect migration background","vocational + Abi","","","",""
"Rarely","2002","indirect migration background","higher vocational","","","",""
"Rarely","2002","indirect migration background","higher education","","","",""
"Never","2002","no migration background","in school","","","",""
"Never","2002","no migration background","inadequately","","","",""
"Never","2002","no migration background","general elemantary","","","",""
"Never","2002","no migration background","middle vocational","","","",""
"Never","2002","no migration background","vocational + Abi","","","",""
"Never","2002","no migration background","higher vocational","","","",""
"Never","2002","no migration background","higher education","","","",""
"Never","2002","direct migration background","in school","","","",""
"Never","2002","direct migration background","inadequately","","","",""
"Never","2002","direct migration background","general elemantary","","","",""
"Never","2002","direct migration background","middle vocational","","","",""
"Never","2002","direct migration background","vocational + Abi","","","",""
"Never","2002","direct migration background","higher vocational","","","",""
"Never","2002","direct migration background","higher education","","","",""
"Never","2002","indirect migration background","in school","","","",""
"Never","2002","indirect migration background","inadequately","","","",""
"Never","2002","indirect migration background","general elemantary","","","",""
"Never","2002","indirect migration background","middle vocational","","","",""
"Never","2002","indirect migration background","vocational + Abi","","","",""
"Never","2002","indirect migration background","higher vocational","","","",""
"Never","2002","indirect migration background","higher education","","","",""
"Daily","2003","no migration background","in school","93","0.19830072861286","0.163175966551792","0.233425490673928"
"Daily","2003","no migration background","inadequately","","","",""
"Daily","2003","no migration background","general elemantary","81","0.0394245646206959","0.0306949651502455","0.0481541640911462"
"Daily","2003","no migration background","middle vocational","587","0.054730761272526","0.0502286336787236","0.0592328888663284"
"Daily","2003","no migration background","vocational + Abi","89","0.112325928566468","0.091486751036785","0.133165106096151"
"Daily","2003","no migration background","higher vocational","96","0.0761121270029594","0.0626701218561072","0.0895541321498117"
"Daily","2003","no migration background","higher education","350","0.0840094261332973","0.0753188775524762","0.0926999747141183"
"Daily","2003","direct migration background","in school","","","",""
"Daily","2003","direct migration background","inadequately","","","",""
"Daily","2003","direct migration background","general elemantary","","","",""
"Daily","2003","direct migration background","middle vocational","","","",""
"Daily","2003","direct migration background","vocational + Abi","","","",""
"Daily","2003","direct migration background","higher vocational","","","",""
"Daily","2003","direct migration background","higher education","38","0.107223371128306","0.0756122195845726","0.138834522672039"
"Daily","2003","indirect migration background","in school","","","",""
"Daily","2003","indirect migration background","inadequately","","","",""
"Daily","2003","indirect migration background","general elemantary","","","",""
"Daily","2003","indirect migration background","middle vocational","","","",""
"Daily","2003","indirect migration background","vocational + Abi","","","",""
"Daily","2003","indirect migration background","higher vocational","","","",""
"Daily","2003","indirect migration background","higher education","","","",""
"Min 1x per week","2003","no migration background","in school","261","0.511644512879295","0.467609544593789","0.555679481164802"
"Min 1x per week","2003","no migration background","inadequately","","","",""
"Min 1x per week","2003","no migration background","general elemantary","322","0.161615966268667","0.14510362111987","0.178128311417465"
"Min 1x per week","2003","no migration background","middle vocational","2616","0.25915019304808","0.250477276923024","0.267823109173136"
"Min 1x per week","2003","no migration background","vocational + Abi","367","0.392859763517988","0.360628518499905","0.425091008536072"
"Min 1x per week","2003","no migration background","higher vocational","469","0.314549611046128","0.29101212451327","0.338087097578986"
"Min 1x per week","2003","no migration background","higher education","1596","0.392852849512767","0.377552561195423","0.408153137830111"
"Min 1x per week","2003","direct migration background","in school","","","",""
"Min 1x per week","2003","direct migration background","inadequately","","","",""
"Min 1x per week","2003","direct migration background","general elemantary","52","0.0947994207631841","0.0723827339224739","0.117216107603894"
"Min 1x per week","2003","direct migration background","middle vocational","150","0.141769445697945","0.119829690232746","0.163709201163144"
"Min 1x per week","2003","direct migration background","vocational + Abi","45","0.220938260614944","0.16755249173454","0.274324029495347"
"Min 1x per week","2003","direct migration background","higher vocational","33","0.210127366536939","0.143354516303106","0.276900216770773"
"Min 1x per week","2003","direct migration background","higher education","105","0.265697449959461","0.220568482921217","0.310826416997706"
"Min 1x per week","2003","indirect migration background","in school","35","0.489178635345731","0.372903411644536","0.605453859046926"
"Min 1x per week","2003","indirect migration background","inadequately","","","",""
"Min 1x per week","2003","indirect migration background","general elemantary","47","0.237269972411064","0.176459835891856","0.298080108930272"
"Min 1x per week","2003","indirect migration background","middle vocational","114","0.307991820643122","0.258106203714587","0.357877437571656"
"Min 1x per week","2003","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2003","indirect migration background","higher vocational","","","",""
"Min 1x per week","2003","indirect migration background","higher education","","","",""
"Min 1x per month","2003","no migration background","in school","","","",""
"Min 1x per month","2003","no migration background","inadequately","","","",""
"Min 1x per month","2003","no migration background","general elemantary","115","0.0488582532538136","0.0391880251849826","0.0585284813226446"
"Min 1x per month","2003","no migration background","middle vocational","734","0.0737505214041568","0.0685771837157907","0.0789238590925229"
"Min 1x per month","2003","no migration background","vocational + Abi","83","0.0907448911755752","0.0717879716924042","0.109701810658746"
"Min 1x per month","2003","no migration background","higher vocational","133","0.0933748541390203","0.0786260658002655","0.108123642477775"
"Min 1x per month","2003","no migration background","higher education","398","0.106660217187485","0.096989754589735","0.116330679785234"
"Min 1x per month","2003","direct migration background","in school","","","",""
"Min 1x per month","2003","direct migration background","inadequately","","","",""
"Min 1x per month","2003","direct migration background","general elemantary","","","",""
"Min 1x per month","2003","direct migration background","middle vocational","63","0.0649079631591908","0.0494121402012395","0.0804037861171422"
"Min 1x per month","2003","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2003","direct migration background","higher vocational","","","",""
"Min 1x per month","2003","direct migration background","higher education","","","",""
"Min 1x per month","2003","indirect migration background","in school","","","",""
"Min 1x per month","2003","indirect migration background","inadequately","","","",""
"Min 1x per month","2003","indirect migration background","general elemantary","","","",""
"Min 1x per month","2003","indirect migration background","middle vocational","","","",""
"Min 1x per month","2003","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2003","indirect migration background","higher vocational","","","",""
"Min 1x per month","2003","indirect migration background","higher education","","","",""
"Rarely","2003","no migration background","in school","59","0.128959006300617","0.0994339572443824","0.158484055356851"
"Rarely","2003","no migration background","inadequately","","","",""
"Rarely","2003","no migration background","general elemantary","295","0.135410128646179","0.120061281048228","0.150758976244131"
"Rarely","2003","no migration background","middle vocational","2025","0.200876861652737","0.192946443227317","0.208807280078157"
"Rarely","2003","no migration background","vocational + Abi","175","0.185544902539892","0.159889910449224","0.21119989463056"
"Rarely","2003","no migration background","higher vocational","346","0.219008743067287","0.198044397632824","0.23997308850175"
"Rarely","2003","no migration background","higher education","771","0.190387196837484","0.178087476584569","0.2026869170904"
"Rarely","2003","direct migration background","in school","","","",""
"Rarely","2003","direct migration background","inadequately","","","",""
"Rarely","2003","direct migration background","general elemantary","84","0.126895604314201","0.101424220042262","0.152366988586139"
"Rarely","2003","direct migration background","middle vocational","155","0.181333918512722","0.157099567276567","0.205568269748877"
"Rarely","2003","direct migration background","vocational + Abi","55","0.252512448995187","0.196607857597296","0.308417040393078"
"Rarely","2003","direct migration background","higher vocational","","","",""
"Rarely","2003","direct migration background","higher education","75","0.209014371944976","0.167471496576127","0.250557247313825"
"Rarely","2003","indirect migration background","in school","","","",""
"Rarely","2003","indirect migration background","inadequately","","","",""
"Rarely","2003","indirect migration background","general elemantary","39","0.229209307359999","0.169126042779077","0.289292571940921"
"Rarely","2003","indirect migration background","middle vocational","71","0.23416976907702","0.18841021234108","0.27992932581296"
"Rarely","2003","indirect migration background","vocational + Abi","","","",""
"Rarely","2003","indirect migration background","higher vocational","","","",""
"Rarely","2003","indirect migration background","higher education","","","",""
"Never","2003","no migration background","in school","56","0.111214691698285","0.083518184340376","0.138911199056194"
"Never","2003","no migration background","inadequately","59","0.595148424263543","0.493736879708803","0.696559968818284"
"Never","2003","no migration background","general elemantary","1096","0.614691087210644","0.59285986187293","0.636522312548358"
"Never","2003","no migration background","middle vocational","3843","0.4114916626225","0.40175116550712","0.42123215973788"
"Never","2003","no migration background","vocational + Abi","168","0.218524514200077","0.19125222712519","0.245796801274963"
"Never","2003","no migration background","higher vocational","451","0.296954664744606","0.27379329518799","0.320116034301221"
"Never","2003","no migration background","higher education","799","0.226090310328967","0.212985709477473","0.239194911180461"
"Never","2003","direct migration background","in school","","","",""
"Never","2003","direct migration background","inadequately","153","0.920234846064682","0.878895646816632","0.961574045312732"
"Never","2003","direct migration background","general elemantary","478","0.700623402932406","0.665576680007999","0.735670125856813"
"Never","2003","direct migration background","middle vocational","579","0.584354663074305","0.553356340782083","0.615352985366526"
"Never","2003","direct migration background","vocational + Abi","110","0.440917548346189","0.377029338253362","0.504805758439016"
"Never","2003","direct migration background","higher vocational","67","0.463349569497138","0.381619814833227","0.54507932416105"
"Never","2003","direct migration background","higher education","123","0.345867633181099","0.297270353217262","0.394464913144936"
"Never","2003","indirect migration background","in school","","","",""
"Never","2003","indirect migration background","inadequately","","","",""
"Never","2003","indirect migration background","general elemantary","68","0.352801064065064","0.284495983670305","0.421106144459823"
"Never","2003","indirect migration background","middle vocational","96","0.324882302270695","0.274276196888829","0.37548840765256"
"Never","2003","indirect migration background","vocational + Abi","","","",""
"Never","2003","indirect migration background","higher vocational","","","",""
"Never","2003","indirect migration background","higher education","","","",""
"Daily","2004","no migration background","in school","","","",""
"Daily","2004","no migration background","inadequately","","","",""
"Daily","2004","no migration background","general elemantary","","","",""
"Daily","2004","no migration background","middle vocational","","","",""
"Daily","2004","no migration background","vocational + Abi","","","",""
"Daily","2004","no migration background","higher vocational","","","",""
"Daily","2004","no migration background","higher education","","","",""
"Daily","2004","direct migration background","in school","","","",""
"Daily","2004","direct migration background","inadequately","","","",""
"Daily","2004","direct migration background","general elemantary","","","",""
"Daily","2004","direct migration background","middle vocational","","","",""
"Daily","2004","direct migration background","vocational + Abi","","","",""
"Daily","2004","direct migration background","higher vocational","","","",""
"Daily","2004","direct migration background","higher education","","","",""
"Daily","2004","indirect migration background","in school","","","",""
"Daily","2004","indirect migration background","inadequately","","","",""
"Daily","2004","indirect migration background","general elemantary","","","",""
"Daily","2004","indirect migration background","middle vocational","","","",""
"Daily","2004","indirect migration background","vocational + Abi","","","",""
"Daily","2004","indirect migration background","higher vocational","","","",""
"Daily","2004","indirect migration background","higher education","","","",""
"Min 1x per week","2004","no migration background","in school","","","",""
"Min 1x per week","2004","no migration background","inadequately","","","",""
"Min 1x per week","2004","no migration background","general elemantary","","","",""
"Min 1x per week","2004","no migration background","middle vocational","","","",""
"Min 1x per week","2004","no migration background","vocational + Abi","","","",""
"Min 1x per week","2004","no migration background","higher vocational","","","",""
"Min 1x per week","2004","no migration background","higher education","","","",""
"Min 1x per week","2004","direct migration background","in school","","","",""
"Min 1x per week","2004","direct migration background","inadequately","","","",""
"Min 1x per week","2004","direct migration background","general elemantary","","","",""
"Min 1x per week","2004","direct migration background","middle vocational","","","",""
"Min 1x per week","2004","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2004","direct migration background","higher vocational","","","",""
"Min 1x per week","2004","direct migration background","higher education","","","",""
"Min 1x per week","2004","indirect migration background","in school","","","",""
"Min 1x per week","2004","indirect migration background","inadequately","","","",""
"Min 1x per week","2004","indirect migration background","general elemantary","","","",""
"Min 1x per week","2004","indirect migration background","middle vocational","","","",""
"Min 1x per week","2004","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2004","indirect migration background","higher vocational","","","",""
"Min 1x per week","2004","indirect migration background","higher education","","","",""
"Min 1x per month","2004","no migration background","in school","","","",""
"Min 1x per month","2004","no migration background","inadequately","","","",""
"Min 1x per month","2004","no migration background","general elemantary","","","",""
"Min 1x per month","2004","no migration background","middle vocational","","","",""
"Min 1x per month","2004","no migration background","vocational + Abi","","","",""
"Min 1x per month","2004","no migration background","higher vocational","","","",""
"Min 1x per month","2004","no migration background","higher education","","","",""
"Min 1x per month","2004","direct migration background","in school","","","",""
"Min 1x per month","2004","direct migration background","inadequately","","","",""
"Min 1x per month","2004","direct migration background","general elemantary","","","",""
"Min 1x per month","2004","direct migration background","middle vocational","","","",""
"Min 1x per month","2004","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2004","direct migration background","higher vocational","","","",""
"Min 1x per month","2004","direct migration background","higher education","","","",""
"Min 1x per month","2004","indirect migration background","in school","","","",""
"Min 1x per month","2004","indirect migration background","inadequately","","","",""
"Min 1x per month","2004","indirect migration background","general elemantary","","","",""
"Min 1x per month","2004","indirect migration background","middle vocational","","","",""
"Min 1x per month","2004","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2004","indirect migration background","higher vocational","","","",""
"Min 1x per month","2004","indirect migration background","higher education","","","",""
"Rarely","2004","no migration background","in school","","","",""
"Rarely","2004","no migration background","inadequately","","","",""
"Rarely","2004","no migration background","general elemantary","","","",""
"Rarely","2004","no migration background","middle vocational","","","",""
"Rarely","2004","no migration background","vocational + Abi","","","",""
"Rarely","2004","no migration background","higher vocational","","","",""
"Rarely","2004","no migration background","higher education","","","",""
"Rarely","2004","direct migration background","in school","","","",""
"Rarely","2004","direct migration background","inadequately","","","",""
"Rarely","2004","direct migration background","general elemantary","","","",""
"Rarely","2004","direct migration background","middle vocational","","","",""
"Rarely","2004","direct migration background","vocational + Abi","","","",""
"Rarely","2004","direct migration background","higher vocational","","","",""
"Rarely","2004","direct migration background","higher education","","","",""
"Rarely","2004","indirect migration background","in school","","","",""
"Rarely","2004","indirect migration background","inadequately","","","",""
"Rarely","2004","indirect migration background","general elemantary","","","",""
"Rarely","2004","indirect migration background","middle vocational","","","",""
"Rarely","2004","indirect migration background","vocational + Abi","","","",""
"Rarely","2004","indirect migration background","higher vocational","","","",""
"Rarely","2004","indirect migration background","higher education","","","",""
"Never","2004","no migration background","in school","","","",""
"Never","2004","no migration background","inadequately","","","",""
"Never","2004","no migration background","general elemantary","","","",""
"Never","2004","no migration background","middle vocational","","","",""
"Never","2004","no migration background","vocational + Abi","","","",""
"Never","2004","no migration background","higher vocational","","","",""
"Never","2004","no migration background","higher education","","","",""
"Never","2004","direct migration background","in school","","","",""
"Never","2004","direct migration background","inadequately","","","",""
"Never","2004","direct migration background","general elemantary","","","",""
"Never","2004","direct migration background","middle vocational","","","",""
"Never","2004","direct migration background","vocational + Abi","","","",""
"Never","2004","direct migration background","higher vocational","","","",""
"Never","2004","direct migration background","higher education","","","",""
"Never","2004","indirect migration background","in school","","","",""
"Never","2004","indirect migration background","inadequately","","","",""
"Never","2004","indirect migration background","general elemantary","","","",""
"Never","2004","indirect migration background","middle vocational","","","",""
"Never","2004","indirect migration background","vocational + Abi","","","",""
"Never","2004","indirect migration background","higher vocational","","","",""
"Never","2004","indirect migration background","higher education","","","",""
"Daily","2005","no migration background","in school","","","",""
"Daily","2005","no migration background","inadequately","","","",""
"Daily","2005","no migration background","general elemantary","","","",""
"Daily","2005","no migration background","middle vocational","","","",""
"Daily","2005","no migration background","vocational + Abi","","","",""
"Daily","2005","no migration background","higher vocational","","","",""
"Daily","2005","no migration background","higher education","","","",""
"Daily","2005","direct migration background","in school","","","",""
"Daily","2005","direct migration background","inadequately","","","",""
"Daily","2005","direct migration background","general elemantary","","","",""
"Daily","2005","direct migration background","middle vocational","","","",""
"Daily","2005","direct migration background","vocational + Abi","","","",""
"Daily","2005","direct migration background","higher vocational","","","",""
"Daily","2005","direct migration background","higher education","","","",""
"Daily","2005","indirect migration background","in school","","","",""
"Daily","2005","indirect migration background","inadequately","","","",""
"Daily","2005","indirect migration background","general elemantary","","","",""
"Daily","2005","indirect migration background","middle vocational","","","",""
"Daily","2005","indirect migration background","vocational + Abi","","","",""
"Daily","2005","indirect migration background","higher vocational","","","",""
"Daily","2005","indirect migration background","higher education","","","",""
"Min 1x per week","2005","no migration background","in school","327","0.628040016746533","0.585885494663218","0.670194538829848"
"Min 1x per week","2005","no migration background","inadequately","","","",""
"Min 1x per week","2005","no migration background","general elemantary","372","0.207855230002137","0.188311804723093","0.227398655281181"
"Min 1x per week","2005","no migration background","middle vocational","2614","0.275102707212336","0.265887982811003","0.28431743161367"
"Min 1x per week","2005","no migration background","vocational + Abi","397","0.43946576983685","0.406504600561495","0.472426939112205"
"Min 1x per week","2005","no migration background","higher vocational","474","0.342458807908826","0.317431340508457","0.367486275309196"
"Min 1x per week","2005","no migration background","higher education","1718","0.44639356191842","0.430487004284546","0.462300119552294"
"Min 1x per week","2005","direct migration background","in school","33","0.707157900628677","0.58689222344836","0.827423577808994"
"Min 1x per week","2005","direct migration background","inadequately","","","",""
"Min 1x per week","2005","direct migration background","general elemantary","58","0.125154952472941","0.0978947257169857","0.152415179228897"
"Min 1x per week","2005","direct migration background","middle vocational","166","0.212694671649145","0.185565141325006","0.239824201973284"
"Min 1x per week","2005","direct migration background","vocational + Abi","46","0.229667399658295","0.173047515570501","0.286287283746089"
"Min 1x per week","2005","direct migration background","higher vocational","38","0.309107275553823","0.230862452069812","0.387352099037834"
"Min 1x per week","2005","direct migration background","higher education","109","0.280097148224086","0.23229586752408","0.327898428924093"
"Min 1x per week","2005","indirect migration background","in school","47","0.515810201824275","0.411984262533617","0.619636141114932"
"Min 1x per week","2005","indirect migration background","inadequately","","","",""
"Min 1x per week","2005","indirect migration background","general elemantary","50","0.264587264038409","0.199785305641456","0.329389222435362"
"Min 1x per week","2005","indirect migration background","middle vocational","138","0.377360133209916","0.325530883391916","0.429189383027915"
"Min 1x per week","2005","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2005","indirect migration background","higher vocational","","","",""
"Min 1x per week","2005","indirect migration background","higher education","31","0.461574957659328","0.343086136323021","0.580063778995636"
"Min 1x per month","2005","no migration background","in school","46","0.0794981889468101","0.0559046361602503","0.10309174173337"
"Min 1x per month","2005","no migration background","inadequately","","","",""
"Min 1x per month","2005","no migration background","general elemantary","92","0.0458211344899206","0.0357502934706985","0.0558919755091427"
"Min 1x per month","2005","no migration background","middle vocational","670","0.0776056001288022","0.0720848061687403","0.0831263940888641"
"Min 1x per month","2005","no migration background","vocational + Abi","93","0.112060503322271","0.0911118077747031","0.133009198869839"
"Min 1x per month","2005","no migration background","higher vocational","102","0.0775017731969798","0.0633994767029686","0.0916040696909911"
"Min 1x per month","2005","no migration background","higher education","368","0.108589055038884","0.0986338849590359","0.118544225118732"
"Min 1x per month","2005","direct migration background","in school","","","",""
"Min 1x per month","2005","direct migration background","inadequately","","","",""
"Min 1x per month","2005","direct migration background","general elemantary","","","",""
"Min 1x per month","2005","direct migration background","middle vocational","61","0.0776121685001165","0.0598737839340701","0.0953505530661628"
"Min 1x per month","2005","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2005","direct migration background","higher vocational","","","",""
"Min 1x per month","2005","direct migration background","higher education","","","",""
"Min 1x per month","2005","indirect migration background","in school","","","",""
"Min 1x per month","2005","indirect migration background","inadequately","","","",""
"Min 1x per month","2005","indirect migration background","general elemantary","","","",""
"Min 1x per month","2005","indirect migration background","middle vocational","37","0.134424600016334","0.0979517012413672","0.170897498791302"
"Min 1x per month","2005","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2005","indirect migration background","higher vocational","","","",""
"Min 1x per month","2005","indirect migration background","higher education","","","",""
"Rarely","2005","no migration background","in school","69","0.141330582920048","0.110947385566037","0.171713780274058"
"Rarely","2005","no migration background","inadequately","","","",""
"Rarely","2005","no migration background","general elemantary","234","0.145307803022065","0.128334464908649","0.162281141135481"
"Rarely","2005","no migration background","middle vocational","1757","0.188301671867649","0.180234504014938","0.19636883972036"
"Rarely","2005","no migration background","vocational + Abi","177","0.1773961448015","0.152026962311742","0.202765327291258"
"Rarely","2005","no migration background","higher vocational","312","0.221435236584474","0.199536352278411","0.243334120890538"
"Rarely","2005","no migration background","higher education","713","0.18412121147267","0.171719506110416","0.196522916834925"
"Rarely","2005","direct migration background","in school","","","",""
"Rarely","2005","direct migration background","inadequately","","","",""
"Rarely","2005","direct migration background","general elemantary","69","0.119564478160167","0.0928350455591965","0.146293910761138"
"Rarely","2005","direct migration background","middle vocational","115","0.124039454479006","0.102186278090852","0.14589263086716"
"Rarely","2005","direct migration background","vocational + Abi","47","0.267971052532472","0.208351566301299","0.327590538763646"
"Rarely","2005","direct migration background","higher vocational","30","0.253154059809136","0.179532730915187","0.326775388703085"
"Rarely","2005","direct migration background","higher education","76","0.258008112860285","0.211431864766817","0.304584360953754"
"Rarely","2005","indirect migration background","in school","","","",""
"Rarely","2005","indirect migration background","inadequately","","","",""
"Rarely","2005","indirect migration background","general elemantary","42","0.267676334067842","0.202634225448047","0.332718442687637"
"Rarely","2005","indirect migration background","middle vocational","77","0.241285380714376","0.19553621453326","0.287034546895493"
"Rarely","2005","indirect migration background","vocational + Abi","","","",""
"Rarely","2005","indirect migration background","higher vocational","","","",""
"Rarely","2005","indirect migration background","higher education","","","",""
"Never","2005","no migration background","in school","63","0.151131211386609","0.119892021245846","0.182370401527372"
"Never","2005","no migration background","inadequately","51","0.507424633408921","0.400511621145738","0.614337645672104"
"Never","2005","no migration background","general elemantary","958","0.601015832485877","0.577430678702853","0.624600986268901"
"Never","2005","no migration background","middle vocational","3981","0.458990020791212","0.44870746820315","0.469272573379275"
"Never","2005","no migration background","vocational + Abi","204","0.271077582039379","0.241556894456654","0.300598269622104"
"Never","2005","no migration background","higher vocational","493","0.35860418230972","0.333309921704531","0.383898442914908"
"Never","2005","no migration background","higher education","953","0.260896171570026","0.246845300290413","0.274947042849639"
"Never","2005","direct migration background","in school","","","",""
"Never","2005","direct migration background","inadequately","125","0.776221678032647","0.709301537091596","0.843141818973697"
"Never","2005","direct migration background","general elemantary","420","0.716839318031943","0.67972279728827","0.753955838775616"
"Never","2005","direct migration background","middle vocational","532","0.585653705371733","0.552995331831658","0.618312078911807"
"Never","2005","direct migration background","vocational + Abi","101","0.428294266479878","0.361684553131677","0.494903979828079"
"Never","2005","direct migration background","higher vocational","62","0.400761176004172","0.317787852808629","0.483734499199716"
"Never","2005","direct migration background","higher education","128","0.388505797338419","0.33662063668133","0.440390957995509"
"Never","2005","indirect migration background","in school","","","",""
"Never","2005","indirect migration background","inadequately","","","",""
"Never","2005","indirect migration background","general elemantary","63","0.317269151478899","0.248897388777791","0.385640914180006"
"Never","2005","indirect migration background","middle vocational","84","0.246929886059373","0.200821174498421","0.293038597620325"
"Never","2005","indirect migration background","vocational + Abi","","","",""
"Never","2005","indirect migration background","higher vocational","","","",""
"Never","2005","indirect migration background","higher education","","","",""
"Daily","2006","no migration background","in school","","","",""
"Daily","2006","no migration background","inadequately","","","",""
"Daily","2006","no migration background","general elemantary","","","",""
"Daily","2006","no migration background","middle vocational","","","",""
"Daily","2006","no migration background","vocational + Abi","","","",""
"Daily","2006","no migration background","higher vocational","","","",""
"Daily","2006","no migration background","higher education","","","",""
"Daily","2006","direct migration background","in school","","","",""
"Daily","2006","direct migration background","inadequately","","","",""
"Daily","2006","direct migration background","general elemantary","","","",""
"Daily","2006","direct migration background","middle vocational","","","",""
"Daily","2006","direct migration background","vocational + Abi","","","",""
"Daily","2006","direct migration background","higher vocational","","","",""
"Daily","2006","direct migration background","higher education","","","",""
"Daily","2006","indirect migration background","in school","","","",""
"Daily","2006","indirect migration background","inadequately","","","",""
"Daily","2006","indirect migration background","general elemantary","","","",""
"Daily","2006","indirect migration background","middle vocational","","","",""
"Daily","2006","indirect migration background","vocational + Abi","","","",""
"Daily","2006","indirect migration background","higher vocational","","","",""
"Daily","2006","indirect migration background","higher education","","","",""
"Min 1x per week","2006","no migration background","in school","","","",""
"Min 1x per week","2006","no migration background","inadequately","","","",""
"Min 1x per week","2006","no migration background","general elemantary","","","",""
"Min 1x per week","2006","no migration background","middle vocational","","","",""
"Min 1x per week","2006","no migration background","vocational + Abi","","","",""
"Min 1x per week","2006","no migration background","higher vocational","","","",""
"Min 1x per week","2006","no migration background","higher education","","","",""
"Min 1x per week","2006","direct migration background","in school","","","",""
"Min 1x per week","2006","direct migration background","inadequately","","","",""
"Min 1x per week","2006","direct migration background","general elemantary","","","",""
"Min 1x per week","2006","direct migration background","middle vocational","","","",""
"Min 1x per week","2006","direct migration background","vocational + Abi","","","",""
"Min 1x per week","2006","direct migration background","higher vocational","","","",""
"Min 1x per week","2006","direct migration background","higher education","","","",""
"Min 1x per week","2006","indirect migration background","in school","","","",""
"Min 1x per week","2006","indirect migration background","inadequately","","","",""
"Min 1x per week","2006","indirect migration background","general elemantary","","","",""
"Min 1x per week","2006","indirect migration background","middle vocational","","","",""
"Min 1x per week","2006","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","2006","indirect migration background","higher vocational","","","",""
"Min 1x per week","2006","indirect migration background","higher education","","","",""
"Min 1x per month","2006","no migration background","in school","","","",""
"Min 1x per month","2006","no migration background","inadequately","","","",""
"Min 1x per month","2006","no migration background","general elemantary","","","",""
"Min 1x per month","2006","no migration background","middle vocational","","","",""
"Min 1x per month","2006","no migration background","vocational + Abi","","","",""
"Min 1x per month","2006","no migration background","higher vocational","","","",""
"Min 1x per month","2006","no migration background","higher education","","","",""
"Min 1x per month","2006","direct migration background","in school","","","",""
"Min 1x per month","2006","direct migration background","inadequately","","","",""
"Min 1x per month","2006","direct migration background","general elemantary","","","",""
"Min 1x per month","2006","direct migration background","middle vocational","","","",""
"Min 1x per month","2006","direct migration background","vocational + Abi","","","",""
"Min 1x per month","2006","direct migration background","higher vocational","","","",""
"Min 1x per month","2006","direct migration background","higher education","","","",""
"Min 1x per month","2006","indirect migration background","in school","","","",""
"Min 1x per month","2006","indirect migration background","inadequately","","","",""
"Min 1x per month","2006","indirect migration background","general elemantary","","","",""
"Min 1x per month","2006","indirect migration background","middle vocational","","","",""
"Min 1x per month","2006","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","2006","indirect migration background","higher vocational","","","",""
"Min 1x per month","2006","indirect migration background","higher education","","","",""
"Rarely","2006","no migration background","in school","","","",""
"Rarely","2006","no migration background","inadequately","","","",""
"Rarely","2006","no migration background","general elemantary","","","",""
"Rarely","2006","no migration background","middle vocational","","","",""
"Rarely","2006","no migration background","vocational + Abi","","","",""
"Rarely","2006","no migration background","higher vocational","","","",""
"Rarely","2006","no migration background","higher education","","","",""
"Rarely","2006","direct migration background","in school","","","",""
"Rarely","2006","direct migration background","inadequately","","","",""
"Rarely","2006","direct migration background","general elemantary","","","",""
"Rarely","2006","direct migration background","middle vocational","","","",""
"Rarely","2006","direct migration background","vocational + Abi","","","",""
"Rarely","2006","direct migration background","higher vocational","","","",""
"Rarely","2006","direct migration background","higher education","","","",""
"Rarely","2006","indirect migration background","in school","","","",""
"Rarely","2006","indirect migration background","inadequately","","","",""
"Rarely","2006","indirect migration background","general elemantary","","","",""
"Rarely","2006","indirect migration background","middle vocational","","","",""
"Rarely","2006","indirect migration background","vocational + Abi","","","",""
"Rarely","2006","indirect migration background","higher vocational","","","",""
"Rarely","2006","indirect migration background","higher education","","","",""
"Never","2006","no migration background","in school","","","",""
"Never","2006","no migration background","inadequately","","","",""
"Never","2006","no migration background","general elemantary","","","",""
"Never","2006","no migration background","middle vocational","","","",""
"Never","2006","no migration background","vocational + Abi","","","",""
"Never","2006","no migration background","higher vocational","","","",""
"Never","2006","no migration background","higher education","","","",""
"Never","2006","direct migration background","in school","","","",""
"Never","2006","direct migration background","inadequately","","","",""
"Never","2006","direct migration background","general elemantary","","","",""
"Never","2006","direct migration background","middle vocational","","","",""
