"pli0092_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2002","vocational + Abi","Female","","","","","4"
"Rarely","2002","higher vocational","Male","","","","","4"
"Rarely","2002","higher vocational","Female","","","","","4"
"Rarely","2002","higher education","Male","","","","","4"
"Rarely","2002","higher education","Female","","","","","4"
"Rarely","2002","in school","Female","","","","","4"
"Rarely","2002","inadequately","Male","","","","","4"
"Rarely","2002","inadequately","Female","","","","","4"
"Rarely","2002","in school","Male","","","","","4"
"Daily","2003","in school","Male","74","0.245060812839591","0.196388679393401","0.293732946285782","1"
"Daily","2003","in school","Female","40","0.130633993429713","0.0934186318336678","0.167849355025758","1"
"Daily","2003","inadequately","Male","3","","","","1"
"Daily","2003","inadequately","Female","3","","","","1"
"Daily","2003","general elemantary","Male","61","0.0728347195423889","0.0559969194030413","0.0896725196817366","1"
"Daily","2003","general elemantary","Female","50","0.02460928568311","0.0175263361100421","0.031692235256178","1"
"Daily","2003","middle vocational","Male","275","0.0481975579398533","0.0424399574145916","0.0539551584651149","1"
"Daily","2003","middle vocational","Female","356","0.055910229460836","0.0499919073343882","0.0618285515872839","1"
"Daily","2003","vocational + Abi","Male","36","0.0653539820212506","0.0433583305821522","0.087349633460349","1"
"Daily","2003","vocational + Abi","Female","65","0.118938844588694","0.094499867313055","0.143377821864333","1"
"Daily","2003","higher vocational","Male","62","0.0791151528574069","0.0621464963770135","0.0960838093378003","1"
"Daily","2003","higher vocational","Female","46","0.0782027921515273","0.0583978050299812","0.0980077792730734","1"
"Daily","2003","higher education","Male","221","0.0923941311492142","0.0809321761574346","0.103856086140994","1"
"Daily","2003","higher education","Female","175","0.0795034702979949","0.0673202464327411","0.0916866941632486","1"
"Min 1x per month","2003","in school","Male","13","","","","3"
"Min 1x per month","2003","in school","Female","22","","","","3"
"Min 1x per month","2003","inadequately","Male","4","","","","3"
"Min 1x per month","2003","inadequately","Female","6","","","","3"
"Min 1x per month","2003","general elemantary","Male","74","0.0730774090871101","0.0562137875060336","0.0899410306681866","3"
"Min 1x per month","2003","general elemantary","Female","87","0.0411042917477382","0.0320280802040687","0.0501805032914076","3"
"Min 1x per month","2003","middle vocational","Male","435","0.0831846213730666","0.0757609613977798","0.0906082813483535","3"
"Min 1x per month","2003","middle vocational","Female","390","0.0636020370199156","0.0573154915803461","0.0698885824594851","3"
"Min 1x per month","2003","vocational + Abi","Male","47","0.0896398718513465","0.0642164239156424","0.115063319787051","3"
"Min 1x per month","2003","vocational + Abi","Female","55","0.0727074370433789","0.0531047345367052","0.0923101395500526","3"
"Min 1x per month","2003","higher vocational","Male","85","0.0940037474822046","0.0756573523501452","0.112350142614264","3"
"Min 1x per month","2003","higher vocational","Female","59","0.0848571576200115","0.0643013556844713","0.105412959555552","3"
"Min 1x per month","2003","higher education","Male","260","0.111366229434775","0.098914604719264","0.123817854150285","3"
"Min 1x per month","2003","higher education","Female","174","0.0924393774702871","0.0793949677346234","0.105483787205951","3"
"Min 1x per week","2003","in school","Male","156","0.544951101568616","0.488600927135451","0.601301276001781","2"
"Min 1x per week","2003","in school","Female","162","0.499776142982282","0.444560418494597","0.554991867469967","2"
"Min 1x per week","2003","inadequately","Male","14","","","","2"
"Min 1x per week","2003","inadequately","Female","4","","","","2"
"Min 1x per week","2003","general elemantary","Male","178","0.180212369145336","0.155307714558737","0.205117023731934","2"
"Min 1x per week","2003","general elemantary","Female","243","0.138839798307458","0.123031893938855","0.154647702676062","2"
"Min 1x per week","2003","middle vocational","Male","1272","0.229885275139183","0.21857459044838","0.241195959829985","2"
"Min 1x per week","2003","middle vocational","Female","1608","0.268851382637255","0.2574303523059","0.280272412968611","2"
"Min 1x per week","2003","vocational + Abi","Male","160","0.318504651607164","0.277041094270856","0.359968208943472","2"
"Min 1x per week","2003","vocational + Abi","Female","267","0.388559512461318","0.351761529671331","0.425357495251306","2"
"Min 1x per week","2003","higher vocational","Male","262","0.287391637573552","0.258941951451172","0.315841323695933","2"
"Min 1x per week","2003","higher vocational","Female","253","0.334380792863983","0.29958078638174","0.369180799346226","2"
"Min 1x per week","2003","higher education","Male","956","0.366532009264108","0.347459574008458","0.385604444519758","2"
"Min 1x per week","2003","higher education","Female","771","0.389780429594911","0.36781644226239","0.411744416927431","2"
"Never","2003","in school","Male","30","0.0877468332215929","0.0557312896849454","0.11976237675824","5"
"Never","2003","in school","Female","46","0.16828443401863","0.126969962464378","0.209598905572882","5"
"Never","2003","inadequately","Male","81","0.68594178582692","0.598808608618978","0.773074963034863","5"
"Never","2003","inadequately","Female","138","0.848304302311877","0.792369512016424","0.90423909260733","5"
"Never","2003","general elemantary","Male","439","0.512361708143505","0.479974405686093","0.544749010600916","5"
"Never","2003","general elemantary","Female","1203","0.667138583113707","0.645595140937565","0.68868202528985","5"
"Never","2003","middle vocational","Male","2190","0.422282855666489","0.409005397012318","0.435560314320661","5"
"Never","2003","middle vocational","Female","2328","0.427661721641236","0.414917218678089","0.440406224604382","5"
"Never","2003","vocational + Abi","Male","135","0.30276676141311","0.261876455398045","0.343657067428174","5"
"Never","2003","vocational + Abi","Female","157","0.242542692674327","0.21018397372698","0.274901411621674","5"
"Never","2003","higher vocational","Male","311","0.305268881974141","0.276317813093846","0.334219950854437","5"
"Never","2003","higher vocational","Female","220","0.320455951440468","0.286033743963816","0.35487815891712","5"
"Never","2003","higher education","Male","524","0.235062347485437","0.218278465701086","0.251846229269788","5"
"Never","2003","higher education","Female","406","0.248627748993079","0.229162476905118","0.268093021081039","5"
"Rarely","2003","higher education","Male","491","0.194645282666466","0.178974041179477","0.210316524153455","4"
"Rarely","2003","higher education","Female","368","0.189648973643729","0.171993883257757","0.207304064029701","4"
"Rarely","2003","general elemantary","Male","163","0.161513794081661","0.137669179074997","0.185358409088325","4"
"Rarely","2003","general elemantary","Female","255","0.128308041147986","0.11301887519157","0.143597207104403","4"
"Rarely","2003","middle vocational","Male","1144","0.216449689881408","0.205379182336304","0.227520197426512","4"
"Rarely","2003","middle vocational","Female","1107","0.183974629240757","0.173993558925221","0.193955699556294","4"
"Rarely","2003","vocational + Abi","Male","107","0.223734733107129","0.186645401737551","0.260824064476707","4"
"Rarely","2003","vocational + Abi","Female","130","0.177251513232282","0.148421378989369","0.206081647475195","4"
"Rarely","2003","higher vocational","Male","252","0.234220580112695","0.207596210728573","0.260844949496816","4"
"Rarely","2003","higher vocational","Female","128","0.18210330592401","0.153635507503941","0.210571104344079","4"
"Rarely","2003","in school","Female","45","0.153506257095004","0.113698497903411","0.193314016286597","4"
"Rarely","2003","inadequately","Male","7","","","","4"
"Rarely","2003","inadequately","Female","7","","","","4"
"Rarely","2003","in school","Male","27","","","","4"
"Daily","2004","in school","Male","","","","","1"
"Daily","2004","in school","Female","","","","","1"
"Daily","2004","inadequately","Male","","","","","1"
"Daily","2004","inadequately","Female","","","","","1"
"Daily","2004","general elemantary","Male","","","","","1"
"Daily","2004","general elemantary","Female","","","","","1"
"Daily","2004","middle vocational","Male","","","","","1"
"Daily","2004","middle vocational","Female","","","","","1"
"Daily","2004","vocational + Abi","Male","","","","","1"
"Daily","2004","vocational + Abi","Female","","","","","1"
"Daily","2004","higher vocational","Male","","","","","1"
"Daily","2004","higher vocational","Female","","","","","1"
"Daily","2004","higher education","Male","","","","","1"
"Daily","2004","higher education","Female","","","","","1"
"Min 1x per month","2004","higher vocational","Male","","","","","3"
"Min 1x per month","2004","higher vocational","Female","","","","","3"
"Min 1x per month","2004","higher education","Male","","","","","3"
"Min 1x per month","2004","higher education","Female","","","","","3"
"Min 1x per month","2004","in school","Male","","","","","3"
"Min 1x per month","2004","in school","Female","","","","","3"
"Min 1x per month","2004","inadequately","Male","","","","","3"
"Min 1x per month","2004","inadequately","Female","","","","","3"
"Min 1x per month","2004","general elemantary","Male","","","","","3"
"Min 1x per month","2004","general elemantary","Female","","","","","3"
"Min 1x per month","2004","middle vocational","Male","","","","","3"
"Min 1x per month","2004","middle vocational","Female","","","","","3"
"Min 1x per month","2004","vocational + Abi","Male","","","","","3"
"Min 1x per month","2004","vocational + Abi","Female","","","","","3"
"Min 1x per week","2004","in school","Male","","","","","2"
"Min 1x per week","2004","in school","Female","","","","","2"
"Min 1x per week","2004","inadequately","Male","","","","","2"
"Min 1x per week","2004","inadequately","Female","","","","","2"
"Min 1x per week","2004","general elemantary","Male","","","","","2"
"Min 1x per week","2004","general elemantary","Female","","","","","2"
"Min 1x per week","2004","middle vocational","Male","","","","","2"
"Min 1x per week","2004","middle vocational","Female","","","","","2"
"Min 1x per week","2004","vocational + Abi","Male","","","","","2"
"Min 1x per week","2004","vocational + Abi","Female","","","","","2"
"Min 1x per week","2004","higher vocational","Male","","","","","2"
"Min 1x per week","2004","higher vocational","Female","","","","","2"
"Min 1x per week","2004","higher education","Male","","","","","2"
"Min 1x per week","2004","higher education","Female","","","","","2"
"Never","2004","in school","Male","","","","","5"
"Never","2004","in school","Female","","","","","5"
"Never","2004","inadequately","Male","","","","","5"
"Never","2004","inadequately","Female","","","","","5"
"Never","2004","general elemantary","Male","","","","","5"
"Never","2004","general elemantary","Female","","","","","5"
"Never","2004","middle vocational","Male","","","","","5"
"Never","2004","middle vocational","Female","","","","","5"
"Never","2004","vocational + Abi","Male","","","","","5"
"Never","2004","vocational + Abi","Female","","","","","5"
"Never","2004","higher vocational","Male","","","","","5"
"Never","2004","higher vocational","Female","","","","","5"
"Never","2004","higher education","Male","","","","","5"
"Never","2004","higher education","Female","","","","","5"
"Rarely","2004","in school","Male","","","","","4"
"Rarely","2004","in school","Female","","","","","4"
"Rarely","2004","inadequately","Male","","","","","4"
"Rarely","2004","inadequately","Female","","","","","4"
"Rarely","2004","general elemantary","Male","","","","","4"
"Rarely","2004","general elemantary","Female","","","","","4"
"Rarely","2004","middle vocational","Male","","","","","4"
"Rarely","2004","middle vocational","Female","","","","","4"
"Rarely","2004","vocational + Abi","Male","","","","","4"
"Rarely","2004","vocational + Abi","Female","","","","","4"
"Rarely","2004","higher vocational","Male","","","","","4"
"Rarely","2004","higher vocational","Female","","","","","4"
"Rarely","2004","higher education","Male","","","","","4"
"Rarely","2004","higher education","Female","","","","","4"
"Daily","2005","in school","Male","","","","","1"
"Daily","2005","in school","Female","","","","","1"
"Daily","2005","inadequately","Male","","","","","1"
"Daily","2005","inadequately","Female","","","","","1"
"Daily","2005","general elemantary","Male","","","","","1"
"Daily","2005","general elemantary","Female","","","","","1"
"Daily","2005","middle vocational","Male","","","","","1"
"Daily","2005","middle vocational","Female","","","","","1"
"Daily","2005","vocational + Abi","Male","","","","","1"
"Daily","2005","vocational + Abi","Female","","","","","1"
"Daily","2005","higher vocational","Male","","","","","1"
"Daily","2005","higher vocational","Female","","","","","1"
"Daily","2005","higher education","Male","","","","","1"
"Daily","2005","higher education","Female","","","","","1"
"Min 1x per month","2005","higher vocational","Male","64","0.0734985059041844","0.0563927744772847","0.0906042373310842","3"
"Min 1x per month","2005","higher vocational","Female","45","0.0728144027117049","0.0530214275173103","0.0926073779060994","3"
"Min 1x per month","2005","higher education","Male","244","0.114591409636173","0.101593539596172","0.127589279676175","3"
"Min 1x per month","2005","higher education","Female","158","0.0896417375760489","0.076631389910971","0.102652085241127","3"
"Min 1x per month","2005","in school","Male","18","","","","3"
"Min 1x per month","2005","in school","Female","39","0.0792666678573549","0.0505508713966239","0.107982464318086","3"
"Min 1x per month","2005","inadequately","Male","4","","","","3"
"Min 1x per month","2005","inadequately","Female","3","","","","3"
"Min 1x per month","2005","general elemantary","Male","57","0.0744891185516811","0.0560153961816739","0.0929628409216883","3"
"Min 1x per month","2005","general elemantary","Female","77","0.0400543832382391","0.0305175669234293","0.0495911995530488","3"
"Min 1x per month","2005","middle vocational","Male","386","0.0813746046854498","0.0736996742012093","0.0890495351696903","3"
"Min 1x per month","2005","middle vocational","Female","382","0.0773505891184342","0.0701967785638685","0.0845043996729998","3"
"Min 1x per month","2005","vocational + Abi","Male","49","0.118180514047044","0.0887437622320098","0.147617265862078","3"
"Min 1x per month","2005","vocational + Abi","Female","67","0.0895835657809011","0.0678942828854573","0.111272848676345","3"
"Min 1x per week","2005","in school","Male","218","0.649258574296188","0.59605127326347","0.702465875328906","2"
"Min 1x per week","2005","in school","Female","189","0.587494756781417","0.535167813413627","0.639821700149208","2"
"Min 1x per week","2005","inadequately","Male","19","","","","2"
"Min 1x per week","2005","inadequately","Female","6","","","","2"
"Min 1x per week","2005","general elemantary","Male","209","0.281621757768818","0.249975167959303","0.313268347578332","2"
"Min 1x per week","2005","general elemantary","Female","271","0.150978264885775","0.133565341157271","0.168391188614279","2"
"Min 1x per week","2005","middle vocational","Male","1298","0.254041970157805","0.241821984007181","0.26626195630843","2"
"Min 1x per week","2005","middle vocational","Female","1620","0.290116121743102","0.277963587427625","0.302268656058578","2"
"Min 1x per week","2005","vocational + Abi","Male","166","0.325395206308867","0.282672634340939","0.368117778276796","2"
"Min 1x per week","2005","vocational + Abi","Female","292","0.439752382619913","0.402055530479043","0.477449234760782","2"
"Min 1x per week","2005","higher vocational","Male","257","0.295270540091473","0.265368514818235","0.32517256536471","2"
"Min 1x per week","2005","higher vocational","Female","271","0.406599312834894","0.369181668815906","0.444016956853883","2"
"Min 1x per week","2005","higher education","Male","1000","0.422088587485864","0.401934797246347","0.442242377725381","2"
"Min 1x per week","2005","higher education","Female","858","0.431853649565031","0.409294329415577","0.454412969714485","2"
"Never","2005","in school","Male","38","0.163955327288971","0.122674693213263","0.20523596136468","5"
"Never","2005","in school","Female","52","0.160824809364173","0.121775669412147","0.199873949316199","5"
"Never","2005","inadequately","Male","61","0.523295238900144","0.425889276744954","0.620701201055333","5"
"Never","2005","inadequately","Female","121","0.785507570939803","0.717994931045436","0.85302021083417","5"
"Never","2005","general elemantary","Male","377","0.472576110517803","0.437449761618004","0.507702459417603","5"
"Never","2005","general elemantary","Female","1064","0.672549693903317","0.649725787976661","0.695373599829973","5"
"Never","2005","middle vocational","Male","2225","0.469445447679215","0.455436085289702","0.483454810068728","5"
"Never","2005","middle vocational","Female","2372","0.459362833196991","0.446017846537682","0.4727078198563","5"
"Never","2005","vocational + Abi","Male","138","0.308523399242171","0.266406159462393","0.350640639021949","5"
"Never","2005","vocational + Abi","Female","179","0.302287783554815","0.267409151927026","0.337166415182603","5"
"Never","2005","higher vocational","Male","360","0.395179479434148","0.363132302152296","0.427226656716","5"
"Never","2005","higher vocational","Female","206","0.306561618963437","0.271439401737961","0.341683836188913","5"
"Never","2005","higher education","Male","611","0.272184511991405","0.254022387638198","0.290346636344611","5"
"Never","2005","higher education","Female","483","0.282031665055092","0.261537549487992","0.302525780622191","5"
"Rarely","2005","in school","Male","35","0.124139155329494","0.0873736279415039","0.160904682717484","4"
"Rarely","2005","in school","Female","60","0.172413765997055","0.132262316283024","0.212565215711085","4"
"Rarely","2005","inadequately","Male","17","","","","4"
"Rarely","2005","inadequately","Female","12","","","","4"
"Rarely","2005","general elemantary","Male","133","0.171313013161698","0.144803138963927","0.197822887359469","4"
"Rarely","2005","general elemantary","Female","212","0.136417657972668","0.119724355985096","0.153110959960241","4"
"Rarely","2005","middle vocational","Male","966","0.195137977477529","0.18401317270047","0.206262782254589","4"
"Rarely","2005","middle vocational","Female","983","0.173170455941473","0.163037593167081","0.183303318715865","4"
"Rarely","2005","vocational + Abi","Male","109","0.247900880401918","0.208527411586766","0.287274349217069","4"
"Rarely","2005","vocational + Abi","Female","128","0.168376268044372","0.139956871410819","0.196795664677925","4"
"Rarely","2005","higher vocational","Male","213","0.236051474570195","0.208214967502606","0.263887981637784","4"
"Rarely","2005","higher vocational","Female","140","0.214024665489964","0.182781468406237","0.245267862573691","4"
"Rarely","2005","higher education","Male","452","0.191135490886558","0.175090744677333","0.207180237095784","4"
"Rarely","2005","higher education","Female","353","0.196472947803828","0.178377087631936","0.21456880797572","4"
"Daily","2006","in school","Male","","","","","1"
"Daily","2006","in school","Female","","","","","1"
"Daily","2006","inadequately","Male","","","","","1"
"Daily","2006","inadequately","Female","","","","","1"
"Daily","2006","general elemantary","Male","","","","","1"
"Daily","2006","general elemantary","Female","","","","","1"
"Daily","2006","middle vocational","Male","","","","","1"
"Daily","2006","middle vocational","Female","","","","","1"
"Daily","2006","vocational + Abi","Male","","","","","1"
"Daily","2006","vocational + Abi","Female","","","","","1"
"Daily","2006","higher vocational","Male","","","","","1"
"Daily","2006","higher vocational","Female","","","","","1"
"Daily","2006","higher education","Male","","","","","1"
"Daily","2006","higher education","Female","","","","","1"
"Min 1x per month","2006","general elemantary","Female","","","","","3"
"Min 1x per month","2006","middle vocational","Male","","","","","3"
"Min 1x per month","2006","middle vocational","Female","","","","","3"
"Min 1x per month","2006","vocational + Abi","Male","","","","","3"
"Min 1x per month","2006","inadequately","Female","","","","","3"
"Min 1x per month","2006","general elemantary","Male","","","","","3"
"Min 1x per month","2006","vocational + Abi","Female","","","","","3"
"Min 1x per month","2006","higher vocational","Male","","","","","3"
"Min 1x per month","2006","higher vocational","Female","","","","","3"
"Min 1x per month","2006","higher education","Male","","","","","3"
"Min 1x per month","2006","higher education","Female","","","","","3"
"Min 1x per month","2006","in school","Male","","","","","3"
"Min 1x per month","2006","in school","Female","","","","","3"
"Min 1x per month","2006","inadequately","Male","","","","","3"
"Min 1x per week","2006","general elemantary","Female","","","","","2"
"Min 1x per week","2006","middle vocational","Female","","","","","2"
"Min 1x per week","2006","middle vocational","Male","","","","","2"
"Min 1x per week","2006","in school","Male","","","","","2"
"Min 1x per week","2006","in school","Female","","","","","2"
"Min 1x per week","2006","inadequately","Male","","","","","2"
"Min 1x per week","2006","inadequately","Female","","","","","2"
"Min 1x per week","2006","general elemantary","Male","","","","","2"
"Min 1x per week","2006","vocational + Abi","Male","","","","","2"
"Min 1x per week","2006","vocational + Abi","Female","","","","","2"
"Min 1x per week","2006","higher vocational","Male","","","","","2"
"Min 1x per week","2006","higher vocational","Female","","","","","2"
"Min 1x per week","2006","higher education","Male","","","","","2"
"Min 1x per week","2006","higher education","Female","","","","","2"
"Never","2006","in school","Male","","","","","5"
"Never","2006","in school","Female","","","","","5"
"Never","2006","inadequately","Male","","","","","5"
"Never","2006","inadequately","Female","","","","","5"
"Never","2006","general elemantary","Male","","","","","5"
"Never","2006","general elemantary","Female","","","","","5"
"Never","2006","middle vocational","Male","","","","","5"
"Never","2006","middle vocational","Female","","","","","5"
"Never","2006","vocational + Abi","Male","","","","","5"
"Never","2006","vocational + Abi","Female","","","","","5"
"Never","2006","higher vocational","Male","","","","","5"
"Never","2006","higher vocational","Female","","","","","5"
"Never","2006","higher education","Male","","","","","5"
"Never","2006","higher education","Female","","","","","5"
"Rarely","2006","inadequately","Male","","","","","4"
"Rarely","2006","inadequately","Female","","","","","4"
"Rarely","2006","general elemantary","Male","","","","","4"
"Rarely","2006","general elemantary","Female","","","","","4"
"Rarely","2006","middle vocational","Male","","","","","4"
"Rarely","2006","middle vocational","Female","","","","","4"
"Rarely","2006","vocational + Abi","Male","","","","","4"
"Rarely","2006","vocational + Abi","Female","","","","","4"
"Rarely","2006","higher vocational","Male","","","","","4"
"Rarely","2006","in school","Male","","","","","4"
"Rarely","2006","in school","Female","","","","","4"
"Rarely","2006","higher vocational","Female","","","","","4"
"Rarely","2006","higher education","Male","","","","","4"
"Rarely","2006","higher education","Female","","","","","4"
"Daily","2007","in school","Male","","","","","1"
"Daily","2007","in school","Female","","","","","1"
"Daily","2007","inadequately","Male","","","","","1"
"Daily","2007","inadequately","Female","","","","","1"
"Daily","2007","general elemantary","Male","","","","","1"
"Daily","2007","general elemantary","Female","","","","","1"
"Daily","2007","middle vocational","Male","","","","","1"
"Daily","2007","middle vocational","Female","","","","","1"
"Daily","2007","vocational + Abi","Male","","","","","1"
"Daily","2007","vocational + Abi","Female","","","","","1"
"Daily","2007","higher vocational","Male","","","","","1"
"Daily","2007","higher vocational","Female","","","","","1"
"Daily","2007","higher education","Male","","","","","1"
"Daily","2007","higher education","Female","","","","","1"
"Min 1x per month","2007","general elemantary","Female","63","0.0371477702002534","0.0276307389357151","0.0466648014647917","3"
"Min 1x per month","2007","middle vocational","Male","362","0.0777649062572028","0.070261246527989","0.0852685659864166","3"
"Min 1x per month","2007","middle vocational","Female","345","0.0598151271293495","0.0535029310796199","0.0661273231790791","3"
"Min 1x per month","2007","vocational + Abi","Male","48","0.100089318574691","0.0728987221406531","0.12727991500873","3"
"Min 1x per month","2007","vocational + Abi","Female","64","0.0935899945847647","0.0720903842344387","0.115089604935091","3"
"Min 1x per month","2007","higher vocational","Male","57","0.0839893470778986","0.0657971678356162","0.102181526320181","3"
"Min 1x per month","2007","higher vocational","Female","37","0.0558081100430734","0.0379679673503177","0.073648252735829","3"
"Min 1x per month","2007","higher education","Male","223","0.084363494105167","0.0732579687347628","0.0954690194755712","3"
"Min 1x per month","2007","higher education","Female","177","0.0897921512896635","0.0771903034109975","0.10239399916833","3"
"Min 1x per month","2007","in school","Male","12","","","","3"
"Min 1x per month","2007","in school","Female","22","","","","3"
"Min 1x per month","2007","inadequately","Male","5","","","","3"
"Min 1x per month","2007","inadequately","Female","","","","","3"
"Min 1x per month","2007","general elemantary","Male","51","0.0716017968044648","0.0523501632677105","0.090853430341219","3"
"Min 1x per week","2007","general elemantary","Female","252","0.152404129753152","0.134317898298003","0.170490361208302","2"
"Min 1x per week","2007","middle vocational","Male","1349","0.277933430890585","0.265381241122112","0.290485620659058","2"
"Min 1x per week","2007","vocational + Abi","Male","167","0.350117900749048","0.306901398935527","0.393334402562569","2"
"Min 1x per week","2007","vocational + Abi","Female","311","0.45658815417936","0.419819274017265","0.493357034341455","2"
"Min 1x per week","2007","middle vocational","Female","1852","0.33201170296955","0.319476555215062","0.344546850724038","2"
"Min 1x per week","2007","in school","Male","117","0.728460138409658","0.659972802027662","0.796947474791653","2"
"Min 1x per week","2007","in school","Female","112","0.580845283313125","0.508561814151326","0.653128752474924","2"
"Min 1x per week","2007","inadequately","Male","18","","","","2"
"Min 1x per week","2007","inadequately","Female","2","","","","2"
"Min 1x per week","2007","general elemantary","Male","170","0.221876471326452","0.190851000630026","0.252901942022879","2"
"Min 1x per week","2007","higher vocational","Male","291","0.323289613832384","0.29261213544191","0.353967092222859","2"
"Min 1x per week","2007","higher vocational","Female","280","0.455166465023597","0.416464182641229","0.493868747405964","2"
"Min 1x per week","2007","higher education","Male","1119","0.481915073153175","0.461949305482928","0.501880840823421","2"
"Min 1x per week","2007","higher education","Female","986","0.479984029656347","0.457961536135299","0.502006523177394","2"
"Never","2007","in school","Male","13","","","","5"
"Never","2007","in school","Female","27","","","","5"
"Never","2007","inadequately","Male","52","0.638594838446028","0.533974659392707","0.743215017499349","5"
"Never","2007","inadequately","Female","118","0.815966225742387","0.751312522462233","0.880619929022541","5"
"Never","2007","general elemantary","Male","368","0.527962994305582","0.49068708511107","0.565238903500094","5"
"Never","2007","general elemantary","Female","1022","0.682738135472483","0.65931789674455","0.706158374200416","5"
"Never","2007","middle vocational","Male","2264","0.45623391352763","0.442277933971232","0.470189893084027","5"
"Never","2007","middle vocational","Female","2300","0.4392293262644","0.426019209822687","0.452439442706112","5"
"Never","2007","vocational + Abi","Male","141","0.298418877440143","0.256963845114024","0.339873909766263","5"
"Never","2007","vocational + Abi","Female","197","0.275066041128093","0.242103457611012","0.308028624645173","5"
"Never","2007","higher vocational","Male","341","0.359408611909631","0.327937857844812","0.390879365974451","5"
"Never","2007","higher vocational","Female","203","0.298339228264672","0.2627811474556","0.333897309073744","5"
"Never","2007","higher education","Male","605","0.242135687191068","0.225018775528365","0.259252598853772","5"
"Never","2007","higher education","Female","457","0.24821671001551","0.2291749714576","0.267258448573421","5"
"Rarely","2007","in school","Male","20","","","","4"
"Rarely","2007","in school","Female","18","","","","4"
"Rarely","2007","inadequately","Male","6","","","","4"
"Rarely","2007","inadequately","Female","18","","","","4"
"Rarely","2007","general elemantary","Male","100","0.1785587375635","0.149961947266868","0.207155527860132","4"
"Rarely","2007","general elemantary","Female","180","0.127709964574111","0.110914263037719","0.144505666110503","4"
"Rarely","2007","middle vocational","Male","918","0.188067749324583","0.177118671494333","0.199016827154833","4"
"Rarely","2007","middle vocational","Female","925","0.168943843636701","0.15897018028182","0.178917506991582","4"
"Rarely","2007","vocational + Abi","Male","112","0.251373903236117","0.212071623717827","0.290676182754408","4"
"Rarely","2007","vocational + Abi","Female","133","0.174755810107783","0.146723390713421","0.202788229502146","4"
"Rarely","2007","higher vocational","Male","204","0.233312427180086","0.205572807057888","0.261052047302284","4"
"Rarely","2007","higher vocational","Female","116","0.190686196668658","0.16015543526178","0.221216958075535","4"
"Rarely","2007","higher education","Male","459","0.19158574555059","0.175860448517379","0.207311042583801","4"
"Rarely","2007","higher education","Female","357","0.18200710903848","0.164998699803372","0.199015518273587","4"
"Daily","2008","in school","Male","35","0.271973784455778","0.204686890464948","0.339260678446609","1"
"Daily","2008","in school","Female","23","","","","1"
"Daily","2008","inadequately","Male","5","","","","1"
"Daily","2008","inadequately","Female","","","","","1"
"Daily","2008","general elemantary","Male","44","0.0596719861495553","0.0411749242345337","0.0781690480645769","1"
"Daily","2008","general elemantary","Female","72","0.0475615909322399","0.0363847474319193","0.0587384344325606","1"
"Daily","2008","middle vocational","Male","307","0.0700219648090925","0.0626516376541761","0.077392291964009","1"
"Daily","2008","middle vocational","Female","387","0.0723977169150159","0.0653035381181314","0.0794918957119004","1"
"Daily","2008","vocational + Abi","Male","36","0.070960002307558","0.0469144336508146","0.0950055709643014","1"
"Daily","2008","vocational + Abi","Female","60","0.101399776728923","0.0782119868009777","0.124587566656868","1"
"Daily","2008","higher vocational","Male","52","0.0678757106797399","0.0507841966723463","0.0849672246871335","1"
"Daily","2008","higher vocational","Female","51","0.0886097182596268","0.0655418911295156","0.111677545389738","1"
"Daily","2008","higher education","Male","243","0.105422026625423","0.0928551843327498","0.117988868918096","1"
"Daily","2008","higher education","Female","183","0.0846660860732766","0.072158508198195","0.0971736639483582","1"
"Min 1x per month","2008","general elemantary","Female","62","0.0489222523494691","0.0375947603308013","0.060249744368137","3"
"Min 1x per month","2008","vocational + Abi","Male","46","0.0985597023763368","0.0706452436054018","0.126474161147272","3"
"Min 1x per month","2008","vocational + Abi","Female","50","0.0687745113431753","0.0493343985375813","0.0882146241487693","3"
"Min 1x per month","2008","middle vocational","Male","362","0.0842315355652964","0.0762098898903566","0.0922531812402363","3"
"Min 1x per month","2008","middle vocational","Female","335","0.0652198960498335","0.0584605672714842","0.0719792248281829","3"
"Min 1x per month","2008","in school","Male","14","","","","3"
"Min 1x per month","2008","in school","Female","16","","","","3"
"Min 1x per month","2008","inadequately","Male","8","","","","3"
"Min 1x per month","2008","inadequately","Female","3","","","","3"
"Min 1x per month","2008","general elemantary","Male","44","0.0726478675865243","0.0523798352126101","0.0929158999604385","3"
"Min 1x per month","2008","higher vocational","Male","57","0.0651670076258354","0.0483956842395637","0.0819383310121071","3"
"Min 1x per month","2008","higher vocational","Female","53","0.105322142827449","0.0804044974176418","0.130239788237256","3"
"Min 1x per month","2008","higher education","Male","220","0.10165372836335","0.0892875665489024","0.114019890177797","3"
"Min 1x per month","2008","higher education","Female","188","0.100860644297164","0.0873304800213822","0.114390808572946","3"
"Min 1x per week","2008","general elemantary","Female","242","0.170005011563207","0.150278916128803","0.189731106997611","2"
"Min 1x per week","2008","middle vocational","Male","1174","0.259773495926849","0.247108268031773","0.272438723821924","2"
"Min 1x per week","2008","middle vocational","Female","1642","0.312209072972069","0.299523509248691","0.324894636695448","2"
"Min 1x per week","2008","vocational + Abi","Male","152","0.310076761836123","0.266760992497825","0.353392531174422","2"
"Min 1x per week","2008","vocational + Abi","Female","252","0.39489034375133","0.35734008833052","0.43244059917214","2"
