"pli0092_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2003","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Daily","2003","Couple + C. LE and GT 16","higher vocational","2","","",""
"Daily","2003","Couple + C. LE and GT 16","higher education","22","","",""
"Min 1x per week","2003","1-pers.-HH","in school","","","",""
"Min 1x per week","2003","1-pers.-HH","inadequately","1","","",""
"Min 1x per week","2003","1-pers.-HH","general elemantary","56","0.116745302985285","0.0866725129649747","0.146818093005594"
"Min 1x per week","2003","1-pers.-HH","middle vocational","386","0.237611690742312","0.216551677712881","0.258671703771742"
"Min 1x per week","2003","1-pers.-HH","vocational + Abi","65","0.349243119951567","0.278610977369641","0.419875262533493"
"Min 1x per week","2003","1-pers.-HH","higher vocational","83","0.408236607980865","0.342689846898093","0.473783369063637"
"Min 1x per week","2003","1-pers.-HH","higher education","216","0.398503312139323","0.357017099614718","0.439989524663927"
"Min 1x per week","2003","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2003","(Married) couple without C. ","inadequately","4","","",""
"Min 1x per week","2003","(Married) couple without C. ","general elemantary","98","0.13878750676952","0.114525253198652","0.163049760340388"
"Min 1x per week","2003","(Married) couple without C. ","middle vocational","897","0.224301580617075","0.211106815756572","0.237496345477577"
"Min 1x per week","2003","(Married) couple without C. ","vocational + Abi","130","0.390172413231609","0.338170232767449","0.442174593695769"
"Min 1x per week","2003","(Married) couple without C. ","higher vocational","148","0.249639865603851","0.214264086370057","0.285015644837645"
"Min 1x per week","2003","(Married) couple without C. ","higher education","634","0.36866158159321","0.345404419798386","0.391918743388035"
"Min 1x per week","2003","Single parent ","in school","32","0.519408777389779","0.400658073046472","0.638159481733086"
"Min 1x per week","2003","Single parent ","inadequately","1","","",""
"Min 1x per week","2003","Single parent ","general elemantary","38","0.144548563733804","0.0993968019485103","0.189700325519097"
"Min 1x per week","2003","Single parent ","middle vocational","134","0.250358287628604","0.213819084700445","0.286897490556763"
"Min 1x per week","2003","Single parent ","vocational + Abi","9","","",""
"Min 1x per week","2003","Single parent ","higher vocational","19","","",""
"Min 1x per week","2003","Single parent ","higher education","49","0.401042021821211","0.314073659255526","0.488010384386897"
"Min 1x per week","2003","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","inadequately","7","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","general elemantary","35","0.107082534791855","0.0733606523383383","0.140804417245372"
"Min 1x per week","2003","Couple + C. LE 16 ","middle vocational","622","0.283527422692137","0.264594563809872","0.302460281574402"
"Min 1x per week","2003","Couple + C. LE 16 ","vocational + Abi","137","0.365732007557681","0.314612250126541","0.416851764988821"
"Min 1x per week","2003","Couple + C. LE 16 ","higher vocational","148","0.312911341014217","0.270070412385006","0.355752269643429"
"Min 1x per week","2003","Couple + C. LE 16 ","higher education","430","0.37335472232701","0.343539076338755","0.403170368315265"
"Min 1x per week","2003","Couple + C. GT 16 ","in school","142","0.496768799792223","0.439420889025793","0.554116710558652"
"Min 1x per week","2003","Couple + C. GT 16 ","inadequately","4","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","general elemantary","112","0.207453026748","0.173125849710891","0.24178020378511"
"Min 1x per week","2003","Couple + C. GT 16 ","middle vocational","577","0.287993658128393","0.267765044598571","0.308222271658215"
"Min 1x per week","2003","Couple + C. GT 16 ","vocational + Abi","62","0.42462464956267","0.349881451349093","0.499367847776248"
"Min 1x per week","2003","Couple + C. GT 16 ","higher vocational","74","0.271224924696137","0.214502649356274","0.327947200035999"
"Min 1x per week","2003","Couple + C. GT 16 ","higher education","254","0.366364013687743","0.329633780751077","0.403094246624408"
"Min 1x per week","2003","Couple + C. LE and GT 16","in school","136","0.576644710486671","0.513872667428723","0.639416753544619"
"Min 1x per week","2003","Couple + C. LE and GT 16","inadequately","1","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","general elemantary","70","0.268426085005792","0.218112944840822","0.318739225170762"
"Min 1x per week","2003","Couple + C. LE and GT 16","middle vocational","208","0.262965340864093","0.231415984511589","0.294514697216597"
"Min 1x per week","2003","Couple + C. LE and GT 16","vocational + Abi","18","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","higher vocational","35","0.29814265779829","0.214898151975926","0.381387163620654"
"Min 1x per week","2003","Couple + C. LE and GT 16","higher education","118","0.348298900558303","0.292692623982283","0.403905177134322"
"Min 1x per month","2003","1-pers.-HH","in school","1","","",""
"Min 1x per month","2003","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2003","1-pers.-HH","general elemantary","12","","",""
"Min 1x per month","2003","1-pers.-HH","middle vocational","89","0.061403990700384","0.0495251442230877","0.0732828371776804"
"Min 1x per month","2003","1-pers.-HH","vocational + Abi","18","","",""
"Min 1x per month","2003","1-pers.-HH","higher vocational","16","","",""
"Min 1x per month","2003","1-pers.-HH","higher education","48","0.0997243235199376","0.0743345101956219","0.125114136844253"
"Min 1x per month","2003","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2003","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2003","(Married) couple without C. ","general elemantary","24","","",""
"Min 1x per month","2003","(Married) couple without C. ","middle vocational","248","0.0638989170425174","0.0561623702304018","0.0716354638546331"
"Min 1x per month","2003","(Married) couple without C. ","vocational + Abi","23","","",""
"Min 1x per month","2003","(Married) couple without C. ","higher vocational","41","0.0928085206268077","0.0690916396017072","0.116525401651908"
"Min 1x per month","2003","(Married) couple without C. ","higher education","122","0.0836267849786549","0.0702817241448445","0.0969718458124653"
"Min 1x per month","2003","Single parent ","in school","4","","",""
"Min 1x per month","2003","Single parent ","inadequately","1","","",""
"Min 1x per month","2003","Single parent ","general elemantary","18","","",""
"Min 1x per month","2003","Single parent ","middle vocational","38","0.0715014608338647","0.0497694816211658","0.0932334400465635"
"Min 1x per month","2003","Single parent ","vocational + Abi","4","","",""
"Min 1x per month","2003","Single parent ","higher vocational","4","","",""
"Min 1x per month","2003","Single parent ","higher education","12","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","general elemantary","16","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","middle vocational","189","0.083718098274273","0.0720837219328346","0.0953524746157114"
"Min 1x per month","2003","Couple + C. LE 16 ","vocational + Abi","28","","",""
"Min 1x per month","2003","Couple + C. LE 16 ","higher vocational","49","0.112234203411478","0.0830697626741456","0.14139864414881"
"Min 1x per month","2003","Couple + C. LE 16 ","higher education","128","0.142103350621658","0.120580878292395","0.16362582295092"
"Min 1x per month","2003","Couple + C. GT 16 ","in school","24","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","inadequately","3","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","general elemantary","50","0.0923725796784934","0.0678598861050535","0.116885273251933"
"Min 1x per month","2003","Couple + C. GT 16 ","middle vocational","171","0.0917510480615469","0.0788554735936612","0.104646622529433"
"Min 1x per month","2003","Couple + C. GT 16 ","vocational + Abi","20","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","higher vocational","23","","",""
"Min 1x per month","2003","Couple + C. GT 16 ","higher education","75","0.107012946518525","0.0834468254964709","0.130579067540579"
"Min 1x per month","2003","Couple + C. LE and GT 16","in school","6","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","inadequately","5","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","general elemantary","33","0.0907798585185577","0.0581609643502843","0.123398752686831"
"Min 1x per month","2003","Couple + C. LE and GT 16","middle vocational","61","0.103238779360417","0.0814337270777437","0.125043831643089"
"Min 1x per month","2003","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","higher vocational","8","","",""
"Min 1x per month","2003","Couple + C. LE and GT 16","higher education","37","0.108595248126434","0.0722818893689999","0.144908606883868"
"Rarely","2003","1-pers.-HH","in school","","","",""
"Rarely","2003","1-pers.-HH","inadequately","","","",""
"Rarely","2003","1-pers.-HH","general elemantary","32","0.07595441057705","0.0511439838539041","0.100764837300196"
"Rarely","2003","1-pers.-HH","middle vocational","241","0.149517589732137","0.131872842921457","0.167162336542818"
"Rarely","2003","1-pers.-HH","vocational + Abi","32","0.201652496755022","0.14220591952778","0.261099073982263"
"Rarely","2003","1-pers.-HH","higher vocational","31","0.132421891856073","0.0872201259373312","0.177623657774815"
"Rarely","2003","1-pers.-HH","higher education","84","0.163376011014272","0.132048167508333","0.19470385452021"
"Rarely","2003","(Married) couple without C. ","in school","","","",""
"Rarely","2003","(Married) couple without C. ","inadequately","2","","",""
"Rarely","2003","(Married) couple without C. ","general elemantary","90","0.115148040102984","0.092747196524661","0.137548883681307"
"Rarely","2003","(Married) couple without C. ","middle vocational","662","0.177283615845948","0.165202740350436","0.189364491341459"
"Rarely","2003","(Married) couple without C. ","vocational + Abi","63","0.197346099333458","0.154916573876263","0.239775624790652"
"Rarely","2003","(Married) couple without C. ","higher vocational","129","0.220585095455953","0.186693922158113","0.254476268753793"
"Rarely","2003","(Married) couple without C. ","higher education","299","0.172034909434109","0.153841002501212","0.190228816367006"
"Rarely","2003","Single parent ","in school","9","","",""
"Rarely","2003","Single parent ","inadequately","4","","",""
"Rarely","2003","Single parent ","general elemantary","53","0.241743962998242","0.186770146612105","0.29671777938438"
"Rarely","2003","Single parent ","middle vocational","115","0.240552220033218","0.204502254467853","0.276602185598582"
"Rarely","2003","Single parent ","vocational + Abi","12","","",""
"Rarely","2003","Single parent ","higher vocational","12","","",""
"Rarely","2003","Single parent ","higher education","17","","",""
"Rarely","2003","Couple + C. LE 16 ","in school","","","",""
"Rarely","2003","Couple + C. LE 16 ","inadequately","6","","",""
"Rarely","2003","Couple + C. LE 16 ","general elemantary","73","0.252373715620411","0.205002866284276","0.299744564956546"
"Rarely","2003","Couple + C. LE 16 ","middle vocational","545","0.258276936248154","0.239891134143241","0.276662738353067"
"Rarely","2003","Couple + C. LE 16 ","vocational + Abi","78","0.206051768659995","0.163122334160024","0.248981203159966"
"Rarely","2003","Couple + C. LE 16 ","higher vocational","112","0.251373204055364","0.211292623041123","0.291453785069605"
"Rarely","2003","Couple + C. LE 16 ","higher education","236","0.240513513352633","0.214168266033524","0.266858760671742"
"Rarely","2003","Couple + C. GT 16 ","in school","34","0.109324874390434","0.0735337105620272","0.14511603821884"
"Rarely","2003","Couple + C. GT 16 ","inadequately","1","","",""
"Rarely","2003","Couple + C. GT 16 ","general elemantary","98","0.14755789523942","0.117533147417016","0.177582643061823"
"Rarely","2003","Couple + C. GT 16 ","middle vocational","459","0.237866830902655","0.218846630042926","0.256887031762384"
"Rarely","2003","Couple + C. GT 16 ","vocational + Abi","37","0.145799787464544","0.0924353748867758","0.199164200042312"
"Rarely","2003","Couple + C. GT 16 ","higher vocational","54","0.200958175687281","0.149833603668326","0.252082747706237"
"Rarely","2003","Couple + C. GT 16 ","higher education","149","0.220166618599472","0.188578481936792","0.251754755262151"
"Rarely","2003","Couple + C. LE and GT 16","in school","28","","",""
"Rarely","2003","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2003","Couple + C. LE and GT 16","general elemantary","53","0.133350572214702","0.0947530764618945","0.171948067967509"
"Rarely","2003","Couple + C. LE and GT 16","middle vocational","167","0.232259796376995","0.201998226485539","0.26252136626845"
"Rarely","2003","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"Rarely","2003","Couple + C. LE and GT 16","higher vocational","31","0.225180703135605","0.149168224212801","0.301193182058408"
"Rarely","2003","Couple + C. LE and GT 16","higher education","61","0.257107687167934","0.206099017164659","0.30811635717121"
"Never","2003","1-pers.-HH","in school","2","","",""
"Never","2003","1-pers.-HH","inadequately","21","","",""
"Never","2003","1-pers.-HH","general elemantary","326","0.762531169217383","0.722679809588117","0.802382528846649"
"Never","2003","1-pers.-HH","middle vocational","761","0.501226546149239","0.476486225910373","0.525966866388106"
"Never","2003","1-pers.-HH","vocational + Abi","41","0.232906212597107","0.170281775388021","0.295530649806192"
"Never","2003","1-pers.-HH","higher vocational","70","0.327132254062193","0.264564905099989","0.389699603024398"
"Never","2003","1-pers.-HH","higher education","130","0.232278713766803","0.196495635580941","0.268061791952665"
"Never","2003","(Married) couple without C. ","in school","2","","",""
"Never","2003","(Married) couple without C. ","inadequately","61","0.906148252110935","0.836835292090775","0.975461212131095"
"Never","2003","(Married) couple without C. ","general elemantary","541","0.673386097640853","0.640474406712329","0.706297788569378"
"Never","2003","(Married) couple without C. ","middle vocational","1825","0.48182636596337","0.466020366195672","0.497632365731069"
"Never","2003","(Married) couple without C. ","vocational + Abi","93","0.282597034421839","0.234595499512266","0.330598569331412"
"Never","2003","(Married) couple without C. ","higher vocational","216","0.361498142147819","0.322229282823013","0.400767001472625"
"Never","2003","(Married) couple without C. ","higher education","420","0.275290474262181","0.253758232810386","0.296822715713976"
"Never","2003","Single parent ","in school","6","","",""
"Never","2003","Single parent ","inadequately","18","","",""
"Never","2003","Single parent ","general elemantary","112","0.497010001138226","0.432810394151687","0.561209608124765"
"Never","2003","Single parent ","middle vocational","220","0.386992907649624","0.345912431978553","0.428073383320696"
"Never","2003","Single parent ","vocational + Abi","11","","",""
"Never","2003","Single parent ","higher vocational","14","","",""
"Never","2003","Single parent ","higher education","38","0.332599515755247","0.248996442835736","0.416202588674758"
"Never","2003","Couple + C. LE 16 ","in school","","","",""
"Never","2003","Couple + C. LE 16 ","inadequately","25","","",""
"Never","2003","Couple + C. LE 16 ","general elemantary","190","0.561521139357514","0.507407814928144","0.615634463786884"
"Never","2003","Couple + C. LE 16 ","middle vocational","724","0.326338126375208","0.306642319880253","0.346033932870162"
"Never","2003","Couple + C. LE 16 ","vocational + Abi","80","0.276958521977507","0.229462211611072","0.324454832343942"
"Never","2003","Couple + C. LE 16 ","higher vocational","114","0.234815268476665","0.195651168703429","0.273979368249901"
"Never","2003","Couple + C. LE 16 ","higher education","138","0.175484691827283","0.152037464527833","0.198931919126732"
"Never","2003","Couple + C. GT 16 ","in school","42","0.157950436875482","0.116120625282944","0.19978024846802"
"Never","2003","Couple + C. GT 16 ","inadequately","52","0.784901507505947","0.681789453427905","0.888013561583988"
"Never","2003","Couple + C. GT 16 ","general elemantary","244","0.490922408029834","0.448600609575419","0.53324420648425"
"Never","2003","Couple + C. GT 16 ","middle vocational","583","0.326657062473759","0.305706441260683","0.347607683686835"
"Never","2003","Couple + C. GT 16 ","vocational + Abi","34","0.236513188894626","0.172255973460238","0.300770404329013"
"Never","2003","Couple + C. GT 16 ","higher vocational","66","0.262997934311353","0.206828168809367","0.319167699813338"
"Never","2003","Couple + C. GT 16 ","higher education","139","0.250179714940118","0.217161620863804","0.283197809016432"
"Never","2003","Couple + C. LE and GT 16","in school","24","","",""
"Never","2003","Couple + C. LE and GT 16","inadequately","22","","",""
"Never","2003","Couple + C. LE and GT 16","general elemantary","130","0.445025807088983","0.388601147017149","0.501450467160817"
"Never","2003","Couple + C. LE and GT 16","middle vocational","256","0.341527035234828","0.307542697550609","0.375511372919047"
"Never","2003","Couple + C. LE and GT 16","vocational + Abi","24","","",""
"Never","2003","Couple + C. LE and GT 16","higher vocational","40","0.395178151214877","0.306211079842625","0.48414522258713"
"Never","2003","Couple + C. LE and GT 16","higher education","44","0.218715400068734","0.170468673749973","0.266962126387494"
"Daily","2004","1-pers.-HH","in school","","","",""
"Daily","2004","1-pers.-HH","inadequately","","","",""
"Daily","2004","1-pers.-HH","general elemantary","","","",""
"Daily","2004","1-pers.-HH","middle vocational","","","",""
"Daily","2004","1-pers.-HH","vocational + Abi","","","",""
"Daily","2004","1-pers.-HH","higher vocational","","","",""
"Daily","2004","1-pers.-HH","higher education","","","",""
"Daily","2004","(Married) couple without C. ","in school","","","",""
"Daily","2004","(Married) couple without C. ","inadequately","","","",""
"Daily","2004","(Married) couple without C. ","general elemantary","","","",""
"Daily","2004","(Married) couple without C. ","middle vocational","","","",""
"Daily","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2004","(Married) couple without C. ","higher vocational","","","",""
"Daily","2004","(Married) couple without C. ","higher education","","","",""
"Daily","2004","Single parent ","in school","","","",""
"Daily","2004","Single parent ","inadequately","","","",""
"Daily","2004","Single parent ","general elemantary","","","",""
"Daily","2004","Single parent ","middle vocational","","","",""
"Daily","2004","Single parent ","vocational + Abi","","","",""
"Daily","2004","Single parent ","higher vocational","","","",""
"Daily","2004","Single parent ","higher education","","","",""
"Daily","2004","Couple + C. LE 16 ","in school","","","",""
"Daily","2004","Couple + C. LE 16 ","inadequately","","","",""
"Daily","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2004","Couple + C. LE 16 ","higher education","","","",""
"Daily","2004","Couple + C. GT 16 ","in school","","","",""
"Daily","2004","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2004","Couple + C. GT 16 ","higher education","","","",""
"Daily","2004","Couple + C. LE and GT 16","in school","","","",""
"Daily","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2004","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2004","1-pers.-HH","in school","","","",""
"Min 1x per week","2004","1-pers.-HH","inadequately","","","",""
"Min 1x per week","2004","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","2004","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","2004","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","2004","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2004","1-pers.-HH","higher education","","","",""
"Min 1x per week","2004","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2004","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","2004","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2004","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2004","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2004","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","2004","Single parent ","in school","","","",""
"Min 1x per week","2004","Single parent ","inadequately","","","",""
"Min 1x per week","2004","Single parent ","general elemantary","","","",""
"Min 1x per week","2004","Single parent ","middle vocational","","","",""
"Min 1x per week","2004","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2004","Single parent ","higher vocational","","","",""
"Min 1x per week","2004","Single parent ","higher education","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2004","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2004","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2004","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2004","1-pers.-HH","in school","","","",""
"Min 1x per month","2004","1-pers.-HH","inadequately","","","",""
"Min 1x per month","2004","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","2004","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","2004","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","2004","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2004","1-pers.-HH","higher education","","","",""
"Min 1x per month","2004","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2004","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","2004","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2004","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","2004","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2004","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","2004","Single parent ","in school","","","",""
"Min 1x per month","2004","Single parent ","inadequately","","","",""
"Min 1x per month","2004","Single parent ","general elemantary","","","",""
"Min 1x per month","2004","Single parent ","middle vocational","","","",""
"Min 1x per month","2004","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2004","Single parent ","higher vocational","","","",""
"Min 1x per month","2004","Single parent ","higher education","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2004","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2004","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2004","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","2004","1-pers.-HH","in school","","","",""
"Rarely","2004","1-pers.-HH","inadequately","","","",""
"Rarely","2004","1-pers.-HH","general elemantary","","","",""
"Rarely","2004","1-pers.-HH","middle vocational","","","",""
"Rarely","2004","1-pers.-HH","vocational + Abi","","","",""
"Rarely","2004","1-pers.-HH","higher vocational","","","",""
"Rarely","2004","1-pers.-HH","higher education","","","",""
"Rarely","2004","(Married) couple without C. ","in school","","","",""
"Rarely","2004","(Married) couple without C. ","inadequately","","","",""
"Rarely","2004","(Married) couple without C. ","general elemantary","","","",""
"Rarely","2004","(Married) couple without C. ","middle vocational","","","",""
"Rarely","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","2004","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2004","(Married) couple without C. ","higher education","","","",""
"Rarely","2004","Single parent ","in school","","","",""
"Rarely","2004","Single parent ","inadequately","","","",""
"Rarely","2004","Single parent ","general elemantary","","","",""
"Rarely","2004","Single parent ","middle vocational","","","",""
"Rarely","2004","Single parent ","vocational + Abi","","","",""
"Rarely","2004","Single parent ","higher vocational","","","",""
"Rarely","2004","Single parent ","higher education","","","",""
"Rarely","2004","Couple + C. LE 16 ","in school","","","",""
"Rarely","2004","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2004","Couple + C. LE 16 ","higher education","","","",""
"Rarely","2004","Couple + C. GT 16 ","in school","","","",""
"Rarely","2004","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2004","Couple + C. GT 16 ","higher education","","","",""
"Rarely","2004","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2004","Couple + C. LE and GT 16","higher education","","","",""
"Never","2004","1-pers.-HH","in school","","","",""
"Never","2004","1-pers.-HH","inadequately","","","",""
"Never","2004","1-pers.-HH","general elemantary","","","",""
"Never","2004","1-pers.-HH","middle vocational","","","",""
"Never","2004","1-pers.-HH","vocational + Abi","","","",""
"Never","2004","1-pers.-HH","higher vocational","","","",""
"Never","2004","1-pers.-HH","higher education","","","",""
"Never","2004","(Married) couple without C. ","in school","","","",""
"Never","2004","(Married) couple without C. ","inadequately","","","",""
"Never","2004","(Married) couple without C. ","general elemantary","","","",""
"Never","2004","(Married) couple without C. ","middle vocational","","","",""
"Never","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Never","2004","(Married) couple without C. ","higher vocational","","","",""
"Never","2004","(Married) couple without C. ","higher education","","","",""
"Never","2004","Single parent ","in school","","","",""
"Never","2004","Single parent ","inadequately","","","",""
"Never","2004","Single parent ","general elemantary","","","",""
"Never","2004","Single parent ","middle vocational","","","",""
"Never","2004","Single parent ","vocational + Abi","","","",""
"Never","2004","Single parent ","higher vocational","","","",""
"Never","2004","Single parent ","higher education","","","",""
"Never","2004","Couple + C. LE 16 ","in school","","","",""
"Never","2004","Couple + C. LE 16 ","inadequately","","","",""
"Never","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Never","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Never","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2004","Couple + C. LE 16 ","higher education","","","",""
"Never","2004","Couple + C. GT 16 ","in school","","","",""
"Never","2004","Couple + C. GT 16 ","inadequately","","","",""
"Never","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Never","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Never","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
