"pli0092_h","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2019","1-pers.-HH","1705","0.339837573534042","0.326617262036642","0.353057885031441","2"
"Min 1x per week","2019","(Married) couple without C. ","3217","0.359781351652181","0.349659729614376","0.369902973689986","2"
"Min 1x per week","2019","Couple + C. LE and GT 16","877","0.340837075303788","0.323140945900632","0.358533204706944","2"
"Min 1x per week","2019","Couple + C. LE 16 ","2279","0.37540273683889","0.363824444090534","0.386981029587246","2"
"Min 1x per week","2019","Couple + C. GT 16 ","1184","0.39823768056568","0.3809295373211","0.41554582381026","2"
"Min 1x per week","2019","Single parent ","714","0.312996817127248","0.294192351043778","0.331801283210718","2"
"Never","2019","1-pers.-HH","1430","0.319523844882883","0.306509009412899","0.332538680352868","5"
"Never","2019","(Married) couple without C. ","2374","0.278687683927732","0.269232125268544","0.288143242586921","5"
"Never","2019","Single parent ","779","0.334951496024485","0.315812053092387","0.354090938956584","5"
"Never","2019","Couple + C. LE 16 ","2077","0.251965933179269","0.241585215685374","0.262346650673164","5"
"Never","2019","Couple + C. GT 16 ","780","0.222619704244857","0.207911306152961","0.237328102336753","5"
"Never","2019","Couple + C. LE and GT 16","836","0.270661186651615","0.254073487950981","0.28724888535225","5"
"Rarely","2019","1-pers.-HH","514","0.10386665800655","0.0953512593067479","0.112382056706351","4"
"Rarely","2019","Single parent ","317","0.123395185061331","0.110058045229354","0.136732324893308","4"
"Rarely","2019","(Married) couple without C. ","1008","0.124010601045278","0.117059630268521","0.130961571822034","4"
"Rarely","2019","Couple + C. LE 16 ","1080","0.188042079595361","0.178698999874881","0.197385159315841","4"
"Rarely","2019","Couple + C. LE and GT 16","384","0.134314033108319","0.121583418583338","0.1470446476333","4"
"Rarely","2019","Couple + C. GT 16 ","400","0.14135935260022","0.129041505568014","0.153677199632425","4"
