"ple0008","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2015","Saxony","direct migration background","20","","",""
"Satisfactory","2015","Saxony","indirect migration background","7","","",""
"Satisfactory","2015","Saxony-Anhalt","no migration background","324","0.401183346558164","0.367676730783497","0.434689962332831"
"Satisfactory","2015","Saxony-Anhalt","direct migration background","16","","",""
"Satisfactory","2015","Saxony-Anhalt","indirect migration background","6","","",""
"Satisfactory","2015","Thuringia","no migration background","316","0.33549662627162","0.304229446423666","0.366763806119574"
"Satisfactory","2015","Thuringia","direct migration background","19","","",""
"Satisfactory","2015","Thuringia","indirect migration background","3","","",""
"Less good","2015","Schleswig-Holstein","no migration background","101","0.151533165277155","0.124720437091736","0.178345893462573"
"Less good","2015","Schleswig-Holstein","direct migration background","23","","",""
"Less good","2015","Schleswig-Holstein","indirect migration background","4","","",""
"Less good","2015","Hamburg","no migration background","39","0.124913290545119","0.0877476888975479","0.16207889219269"
"Less good","2015","Hamburg","direct migration background","13","","",""
"Less good","2015","Hamburg","indirect migration background","2","","",""
"Less good","2015","Lower Saxony","no migration background","269","0.153520670977337","0.137319946235236","0.169721395719437"
"Less good","2015","Lower Saxony","direct migration background","60","0.0953447900759662","0.0719036104554258","0.118785969696507"
"Less good","2015","Lower Saxony","indirect migration background","5","","",""
"Less good","2015","Bremen","no migration background","19","","",""
"Less good","2015","Bremen","direct migration background","6","","",""
"Less good","2015","Bremen","indirect migration background","","","",""
"Less good","2015","North Rhine-Westphalia","no migration background","576","0.184528948547201","0.171809505040007","0.197248392054395"
"Less good","2015","North Rhine-Westphalia","direct migration background","213","0.15908002537584","0.140800913818583","0.177359136933097"
"Less good","2015","North Rhine-Westphalia","indirect migration background","56","0.095708049414605","0.0697127930533482","0.121703305775862"
"Less good","2015","Hesse","no migration background","172","0.142567007445849","0.122818037014319","0.162315977877379"
"Less good","2015","Hesse","direct migration background","69","0.123285348573022","0.0955562292225431","0.1510144679235"
"Less good","2015","Hesse","indirect migration background","11","","",""
"Less good","2015","Rhineland-Palatinate,Saarland","no migration background","168","0.154580588700635","0.132787229176459","0.176373948224811"
"Less good","2015","Rhineland-Palatinate,Saarland","direct migration background","61","0.152213955276969","0.118762378368295","0.185665532185643"
"Less good","2015","Rhineland-Palatinate,Saarland","indirect migration background","14","","",""
"Less good","2015","Baden-Württemberg","no migration background","296","0.16162341609344","0.145800280227241","0.177446551959639"
"Less good","2015","Baden-Württemberg","direct migration background","111","0.160054143985844","0.135376183057649","0.184732104914039"
"Less good","2015","Baden-Württemberg","indirect migration background","33","0.0897844695777369","0.0578064448070548","0.121762494348419"
"Less good","2015","Bavaria","no migration background","392","0.134666791188993","0.122607112837572","0.146726469540414"
"Less good","2015","Bavaria","direct migration background","102","0.127582211138684","0.107431460722106","0.147732961555261"
"Less good","2015","Bavaria","indirect migration background","23","","",""
"Less good","2015","Berlin","no migration background","135","0.191903588469238","0.1637578720429","0.220049304895576"
"Less good","2015","Berlin","direct migration background","15","","",""
"Less good","2015","Berlin","indirect migration background","10","","",""
"Less good","2015","Brandenburg","no migration background","151","0.165627545007223","0.141121782517274","0.190133307497172"
"Less good","2015","Brandenburg","direct migration background","13","","",""
"Less good","2015","Brandenburg","indirect migration background","","","",""
"Less good","2015","Mecklenburg-Western Pomerania","no migration background","83","0.178018006228479","0.145482022001639","0.210553990455319"
"Less good","2015","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Less good","2015","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Less good","2015","Saxony","no migration background","211","0.154816868323647","0.13611417052925","0.173519566118043"
"Less good","2015","Saxony","direct migration background","20","","",""
"Less good","2015","Saxony","indirect migration background","4","","",""
"Less good","2015","Saxony-Anhalt","no migration background","113","0.158317511417792","0.133362900357845","0.183272122477739"
"Less good","2015","Saxony-Anhalt","direct migration background","10","","",""
"Less good","2015","Saxony-Anhalt","indirect migration background","3","","",""
"Less good","2015","Thuringia","no migration background","119","0.153544293985901","0.129670854264641","0.177417733707162"
"Less good","2015","Thuringia","direct migration background","7","","",""
"Less good","2015","Thuringia","indirect migration background","2","","",""
"Poor","2015","Schleswig-Holstein","no migration background","29","","",""
"Poor","2015","Schleswig-Holstein","direct migration background","12","","",""
"Poor","2015","Schleswig-Holstein","indirect migration background","2","","",""
"Poor","2015","Hamburg","no migration background","11","","",""
"Poor","2015","Hamburg","direct migration background","2","","",""
"Poor","2015","Hamburg","indirect migration background","","","",""
"Poor","2015","Lower Saxony","no migration background","63","0.0457344089120486","0.0363458485655201","0.0551229692585771"
"Poor","2015","Lower Saxony","direct migration background","18","","",""
"Poor","2015","Lower Saxony","indirect migration background","1","","",""
"Poor","2015","Bremen","no migration background","6","","",""
"Poor","2015","Bremen","direct migration background","","","",""
"Poor","2015","Bremen","indirect migration background","","","",""
"Poor","2015","North Rhine-Westphalia","no migration background","131","0.0402989186927323","0.0338506032916431","0.0467472340938215"
"Poor","2015","North Rhine-Westphalia","direct migration background","50","0.0488699680293443","0.0380951263358536","0.0596448097228351"
"Poor","2015","North Rhine-Westphalia","indirect migration background","8","","",""
"Poor","2015","Hesse","no migration background","28","","",""
"Poor","2015","Hesse","direct migration background","25","","",""
"Poor","2015","Hesse","indirect migration background","1","","",""
"Poor","2015","Rhineland-Palatinate,Saarland","no migration background","33","0.033009929156428","0.0222392298666551","0.0437806284462009"
"Poor","2015","Rhineland-Palatinate,Saarland","direct migration background","18","","",""
"Poor","2015","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Poor","2015","Baden-Württemberg","no migration background","57","0.0360292347766492","0.0280183534707441","0.0440401160825542"
"Poor","2015","Baden-Württemberg","direct migration background","23","","",""
"Poor","2015","Baden-Württemberg","indirect migration background","3","","",""
"Poor","2015","Bavaria","no migration background","95","0.0408110321236738","0.0338213945069757","0.047800669740372"
"Poor","2015","Bavaria","direct migration background","28","","",""
"Poor","2015","Bavaria","indirect migration background","6","","",""
"Poor","2015","Berlin","no migration background","31","0.0546672945429173","0.0384194669121458","0.0709151221736887"
"Poor","2015","Berlin","direct migration background","9","","",""
"Poor","2015","Berlin","indirect migration background","1","","",""
"Poor","2015","Brandenburg","no migration background","57","0.0839612437495945","0.0656794706541994","0.10224301684499"
"Poor","2015","Brandenburg","direct migration background","4","","",""
"Poor","2015","Brandenburg","indirect migration background","","","",""
"Poor","2015","Mecklenburg-Western Pomerania","no migration background","11","","",""
"Poor","2015","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Poor","2015","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Poor","2015","Saxony","no migration background","50","0.0399812559942498","0.0298517613344338","0.0501107506540659"
"Poor","2015","Saxony","direct migration background","2","","",""
"Poor","2015","Saxony","indirect migration background","","","",""
"Poor","2015","Saxony-Anhalt","no migration background","40","0.0504379090688291","0.0354771922182451","0.0653986259194131"
"Poor","2015","Saxony-Anhalt","direct migration background","4","","",""
"Poor","2015","Saxony-Anhalt","indirect migration background","","","",""
"Poor","2015","Thuringia","no migration background","39","0.0549995144194758","0.0399024856946704","0.0700965431442812"
"Poor","2015","Thuringia","direct migration background","2","","",""
"Poor","2015","Thuringia","indirect migration background","1","","",""
"Very good","2016","Schleswig-Holstein","no migration background","66","0.0867144746114242","0.064774372841368","0.10865457638148"
"Very good","2016","Schleswig-Holstein","direct migration background","131","0.118765043786526","0.0857117794860393","0.151818308087013"
"Very good","2016","Schleswig-Holstein","indirect migration background","9","","",""
"Very good","2016","Hamburg","no migration background","29","","",""
"Very good","2016","Hamburg","direct migration background","66","0.133602883291462","0.0871427025064493","0.180063064076474"
"Very good","2016","Hamburg","indirect migration background","10","","",""
"Very good","2016","Lower Saxony","no migration background","145","0.0779744328070645","0.0655461270830125","0.0904027385311165"
"Very good","2016","Lower Saxony","direct migration background","256","0.121912017517993","0.100245539833446","0.143578495202541"
"Very good","2016","Lower Saxony","indirect migration background","19","","",""
"Very good","2016","Bremen","no migration background","11","","",""
"Very good","2016","Bremen","direct migration background","38","0.175498076299439","0.106864108885917","0.244132043712962"
"Very good","2016","Bremen","indirect migration background","1","","",""
"Very good","2016","North Rhine-Westphalia","no migration background","252","0.0768312876550133","0.0677897971894661","0.0858727781205605"
"Very good","2016","North Rhine-Westphalia","direct migration background","483","0.119921528672624","0.106043386969081","0.133799670376166"
"Very good","2016","North Rhine-Westphalia","indirect migration background","85","0.216286917679361","0.17866310104543","0.253910734313293"
"Very good","2016","Hesse","no migration background","79","0.0657708564501061","0.0511022711268893","0.0804394417733229"
"Very good","2016","Hesse","direct migration background","209","0.144568654269981","0.119162505718472","0.16997480282149"
"Very good","2016","Hesse","indirect migration background","22","","",""
"Very good","2016","Rhineland-Palatinate,Saarland","no migration background","90","0.0848538140367058","0.0674865716252663","0.102221056448145"
"Very good","2016","Rhineland-Palatinate,Saarland","direct migration background","157","0.0828424841778356","0.0622305738733665","0.103454394482305"
"Very good","2016","Rhineland-Palatinate,Saarland","indirect migration background","22","","",""
"Very good","2016","Baden-Württemberg","no migration background","211","0.103967548005747","0.0902830611182405","0.117652034893253"
"Very good","2016","Baden-Württemberg","direct migration background","333","0.152741842746346","0.133313216403664","0.172170469089029"
"Very good","2016","Baden-Württemberg","indirect migration background","55","0.254014512994989","0.201994985209742","0.306034040780235"
"Very good","2016","Bavaria","no migration background","279","0.0754015025022544","0.065635515746516","0.0851674892579927"
"Very good","2016","Bavaria","direct migration background","379","0.17494197167","0.155696593622359","0.194187349717641"
"Very good","2016","Bavaria","indirect migration background","40","0.16137842525","0.116661990570251","0.206094859929749"
"Very good","2016","Berlin","no migration background","63","0.090117205234635","0.0690247058082767","0.111209704660993"
"Very good","2016","Berlin","direct migration background","116","0.178281277476232","0.142838843104276","0.213723711848187"
"Very good","2016","Berlin","indirect migration background","11","","",""
"Very good","2016","Brandenburg","no migration background","41","0.0426983785447682","0.0289024414457786","0.0564943156437577"
"Very good","2016","Brandenburg","direct migration background","96","0.302499550818767","0.252171777656503","0.352827323981031"
"Very good","2016","Brandenburg","indirect migration background","5","","",""
"Very good","2016","Mecklenburg-Western Pomerania","no migration background","39","0.0776791521926355","0.0540516461697539","0.101306658215517"
"Very good","2016","Mecklenburg-Western Pomerania","direct migration background","30","0.294211282450154","0.207462742149158","0.380959822751151"
"Very good","2016","Mecklenburg-Western Pomerania","indirect migration background","3","","",""
"Very good","2016","Saxony","no migration background","99","0.0726879702554202","0.0589301617538207","0.0864457787570197"
"Very good","2016","Saxony","direct migration background","50","0.127707249933539","0.0856559606313774","0.169758539235701"
"Very good","2016","Saxony","indirect migration background","3","","",""
"Very good","2016","Saxony-Anhalt","no migration background","52","0.0951226448571897","0.074332659088731","0.115912630625648"
"Very good","2016","Saxony-Anhalt","direct migration background","45","0.226667418504045","0.160108845800713","0.293225991207378"
"Very good","2016","Saxony-Anhalt","indirect migration background","2","","",""
"Very good","2016","Thuringia","no migration background","57","0.070653338038321","0.0531466743979804","0.0881600016786617"
"Very good","2016","Thuringia","direct migration background","55","0.187178012052525","0.128544114042399","0.24581191006265"
"Very good","2016","Thuringia","indirect migration background","","","",""
"Good","2016","Schleswig-Holstein","no migration background","237","0.387488310593963","0.349506466622607","0.425470154565319"
"Good","2016","Schleswig-Holstein","direct migration background","108","0.307161841692573","0.260028990475202","0.354294692909944"
"Good","2016","Schleswig-Holstein","indirect migration background","21","","",""
"Good","2016","Hamburg","no migration background","121","0.399234310159777","0.342475724610568","0.455992895708986"
"Good","2016","Hamburg","direct migration background","68","0.277437430909116","0.216296121136286","0.338578740681946"
"Good","2016","Hamburg","indirect migration background","16","","",""
"Good","2016","Lower Saxony","no migration background","668","0.376220578248669","0.353766195105785","0.398674961391554"
"Good","2016","Lower Saxony","direct migration background","318","0.429352945920002","0.396574598709098","0.462131293130906"
"Good","2016","Lower Saxony","indirect migration background","49","0.494132758705149","0.399840440138347","0.58842507727195"
"Good","2016","Bremen","no migration background","42","0.286878490342442","0.202735612211985","0.3710213684729"
"Good","2016","Bremen","direct migration background","42","0.353876766871843","0.267600609979491","0.440152923764195"
"Good","2016","Bremen","indirect migration background","3","","",""
"Good","2016","North Rhine-Westphalia","no migration background","1263","0.358981833959978","0.342696306138175","0.375267361781781"
"Good","2016","North Rhine-Westphalia","direct migration background","812","0.394246976493334","0.373370652810195","0.415123300176474"
"Good","2016","North Rhine-Westphalia","indirect migration background","206","0.427118340446402","0.381914457174549","0.472322223718255"
"Good","2016","Hesse","no migration background","423","0.352345595603973","0.324077219398002","0.380613971809944"
"Good","2016","Hesse","direct migration background","256","0.387941580387817","0.35273784179342","0.423145318982215"
"Good","2016","Hesse","indirect migration background","51","0.429102922081055","0.34198712904048","0.516218715121629"
"Good","2016","Rhineland-Palatinate,Saarland","no migration background","372","0.374791172783238","0.34462243275462","0.404959912811856"
"Good","2016","Rhineland-Palatinate,Saarland","direct migration background","264","0.394720543325674","0.358170107947365","0.431270978703983"
"Good","2016","Rhineland-Palatinate,Saarland","indirect migration background","50","0.462748406743752","0.371219771353634","0.554277042133869"
"Good","2016","Baden-Württemberg","no migration background","775","0.379894527693978","0.358133367385577","0.401655688002379"
"Good","2016","Baden-Württemberg","direct migration background","499","0.380293189448691","0.354074703299834","0.406511675597547"
"Good","2016","Baden-Württemberg","indirect migration background","98","0.338908510070962","0.282344007610484","0.39547301253144"
"Good","2016","Bavaria","no migration background","1151","0.410137630764206","0.391945243435292","0.428330018093121"
"Good","2016","Bavaria","direct migration background","581","0.387620205619585","0.362939883654434","0.412300527584735"
"Good","2016","Bavaria","indirect migration background","115","0.470521738147621","0.40985155155571","0.531191924739532"
"Good","2016","Berlin","no migration background","259","0.353292936035294","0.318084012968382","0.388501859102205"
"Good","2016","Berlin","direct migration background","161","0.383836042194423","0.338803122445098","0.428868961943747"
"Good","2016","Berlin","indirect migration background","23","","",""
"Good","2016","Brandenburg","no migration background","309","0.332471253516338","0.300324793615368","0.364617713417308"
"Good","2016","Brandenburg","direct migration background","105","0.264781554149814","0.216439493088663","0.313123615210965"
"Good","2016","Brandenburg","indirect migration background","9","","",""
"Good","2016","Mecklenburg-Western Pomerania","no migration background","204","0.402547068068331","0.359257344393096","0.445836791743566"
"Good","2016","Mecklenburg-Western Pomerania","direct migration background","33","0.282157237732836","0.196481980141403","0.367832495324269"
"Good","2016","Mecklenburg-Western Pomerania","indirect migration background","5","","",""
"Good","2016","Saxony","no migration background","535","0.376454906460652","0.350780792986153","0.402129019935151"
"Good","2016","Saxony","direct migration background","86","0.296915690924782","0.239350402436636","0.354480979412928"
"Good","2016","Saxony","indirect migration background","14","","",""
"Good","2016","Saxony-Anhalt","no migration background","295","0.357780330334437","0.323812531469671","0.391748129199203"
"Good","2016","Saxony-Anhalt","direct migration background","50","0.225498169524231","0.15906131969799","0.291935019350472"
"Good","2016","Saxony-Anhalt","indirect migration background","17","","",""
"Good","2016","Thuringia","no migration background","332","0.411025301057753","0.377410482539857","0.444640119575649"
"Good","2016","Thuringia","direct migration background","67","0.572023024765046","0.497645694094707","0.646400355435385"
"Good","2016","Thuringia","indirect migration background","6","","",""
"Satisfactory","2016","Schleswig-Holstein","no migration background","201","0.302641652092517","0.266825254415706","0.338458049769327"
"Satisfactory","2016","Schleswig-Holstein","direct migration background","67","0.360393061805478","0.311339677526345","0.409446446084611"
"Satisfactory","2016","Schleswig-Holstein","indirect migration background","12","","",""
"Satisfactory","2016","Hamburg","no migration background","94","0.372284795633582","0.316259513998377","0.428310077268788"
"Satisfactory","2016","Hamburg","direct migration background","45","0.311914961881256","0.248651399739065","0.375178524023447"
"Satisfactory","2016","Hamburg","indirect migration background","8","","",""
"Satisfactory","2016","Lower Saxony","no migration background","655","0.352051406153637","0.329913443457426","0.374189368849848"
"Satisfactory","2016","Lower Saxony","direct migration background","182","0.310619517626737","0.279975909480027","0.341263125773447"
"Satisfactory","2016","Lower Saxony","indirect migration background","26","","",""
"Satisfactory","2016","Bremen","no migration background","40","0.439757883375969","0.347419706517966","0.532096060233971"
"Satisfactory","2016","Bremen","direct migration background","25","","",""
"Satisfactory","2016","Bremen","indirect migration background","","","",""
"Satisfactory","2016","North Rhine-Westphalia","no migration background","1152","0.353164109474209","0.33693794889101","0.369390270057408"
"Satisfactory","2016","North Rhine-Westphalia","direct migration background","434","0.255086076129652","0.236464413095848","0.273707739163457"
"Satisfactory","2016","North Rhine-Westphalia","indirect migration background","116","0.282169546894419","0.241041774732432","0.323297319056406"
"Satisfactory","2016","Hesse","no migration background","405","0.362402519886094","0.333957012966137","0.390848026806051"
"Satisfactory","2016","Hesse","direct migration background","156","0.238152475407832","0.207379409693868","0.268925541121797"
"Satisfactory","2016","Hesse","indirect migration background","36","0.316114164671103","0.234276913957486","0.39795141538472"
"Satisfactory","2016","Rhineland-Palatinate,Saarland","no migration background","366","0.358791550626254","0.32889847044535","0.388684630807159"
"Satisfactory","2016","Rhineland-Palatinate,Saarland","direct migration background","146","0.312359661519398","0.277703706842534","0.347015616196263"
"Satisfactory","2016","Rhineland-Palatinate,Saarland","indirect migration background","25","","",""
"Satisfactory","2016","Baden-Württemberg","no migration background","618","0.321710497003716","0.300766579847759","0.342654414159672"
"Satisfactory","2016","Baden-Württemberg","direct migration background","262","0.283289144342495","0.258953538582266","0.307624750102724"
"Satisfactory","2016","Baden-Württemberg","indirect migration background","78","0.279025986179187","0.225427307600902","0.332624664757472"
"Satisfactory","2016","Bavaria","no migration background","925","0.324801380792015","0.30748032959185","0.342122431992179"
"Satisfactory","2016","Bavaria","direct migration background","321","0.26226239278069","0.239980290580184","0.284544494981196"
"Satisfactory","2016","Bavaria","indirect migration background","79","0.260952471054489","0.207572503127659","0.314332438981318"
"Satisfactory","2016","Berlin","no migration background","224","0.301334817883307","0.26753684367191","0.335132792094705"
"Satisfactory","2016","Berlin","direct migration background","98","0.260385075412607","0.219748232410227","0.301021918414986"
"Satisfactory","2016","Berlin","indirect migration background","11","","",""
"Satisfactory","2016","Brandenburg","no migration background","288","0.370593861259556","0.337637768657592","0.40354995386152"
"Satisfactory","2016","Brandenburg","direct migration background","59","0.213411816337742","0.168521151034864","0.258302481640621"
"Satisfactory","2016","Brandenburg","indirect migration background","6","","",""
"Satisfactory","2016","Mecklenburg-Western Pomerania","no migration background","165","0.347582405839778","0.305546892437835","0.389617919241721"
"Satisfactory","2016","Mecklenburg-Western Pomerania","direct migration background","15","","",""
"Satisfactory","2016","Mecklenburg-Western Pomerania","indirect migration background","3","","",""
"Satisfactory","2016","Saxony","no migration background","469","0.346979800887095","0.321755424010578","0.372204177763611"
"Satisfactory","2016","Saxony","direct migration background","58","0.28547518553392","0.228572436532994","0.342377934534846"
"Satisfactory","2016","Saxony","indirect migration background","6","","",""
"Satisfactory","2016","Saxony-Anhalt","no migration background","270","0.362958796028348","0.328884272004411","0.397033320052286"
"Satisfactory","2016","Saxony-Anhalt","direct migration background","38","0.283768352824109","0.212098744668308","0.35543796097991"
"Satisfactory","2016","Saxony-Anhalt","indirect migration background","3","","",""
"Satisfactory","2016","Thuringia","no migration background","274","0.302613215978935","0.271227721499406","0.333998710458465"
"Satisfactory","2016","Thuringia","direct migration background","27","","",""
"Satisfactory","2016","Thuringia","indirect migration background","4","","",""
"Less good","2016","Schleswig-Holstein","no migration background","90","0.154764286152094","0.126566575753545","0.182961996550642"
"Less good","2016","Schleswig-Holstein","direct migration background","42","0.139724528498483","0.104302022850242","0.175147034146723"
"Less good","2016","Schleswig-Holstein","indirect migration background","2","","",""
"Less good","2016","Hamburg","no migration background","31","0.104080919803029","0.0686905559143357","0.139471283691722"
"Less good","2016","Hamburg","direct migration background","23","","",""
"Less good","2016","Hamburg","indirect migration background","2","","",""
"Less good","2016","Lower Saxony","no migration background","255","0.145762036394213","0.12940607859176","0.162117994196667"
"Less good","2016","Lower Saxony","direct migration background","101","0.113847993496668","0.0928144307721989","0.134881556221138"
"Less good","2016","Lower Saxony","indirect migration background","12","","",""
"Less good","2016","Bremen","no migration background","14","","",""
"Less good","2016","Bremen","direct migration background","9","","",""
"Less good","2016","Bremen","indirect migration background","2","","",""
"Less good","2016","North Rhine-Westphalia","no migration background","533","0.17018498493909","0.157427011345513","0.182942958532666"
"Less good","2016","North Rhine-Westphalia","direct migration background","282","0.185043775878089","0.16845453847237","0.201633013283808"
"Less good","2016","North Rhine-Westphalia","indirect migration background","46","0.0657897863427266","0.0431344393272613","0.0884451333581919"
"Less good","2016","Hesse","no migration background","152","0.173454425544397","0.151048088104345","0.195860762984449"
"Less good","2016","Hesse","direct migration background","81","0.161052585819511","0.134496723716368","0.187608447922654"
"Less good","2016","Hesse","indirect migration background","13","","",""
"Less good","2016","Rhineland-Palatinate,Saarland","no migration background","140","0.159619736033346","0.136793665145725","0.182445806920967"
"Less good","2016","Rhineland-Palatinate,Saarland","direct migration background","91","0.185839979295904","0.156753297289384","0.214926661302424"
"Less good","2016","Rhineland-Palatinate,Saarland","indirect migration background","15","","",""
"Less good","2016","Baden-Württemberg","no migration background","248","0.150397223162774","0.134370467423337","0.166423978902211"
"Less good","2016","Baden-Württemberg","direct migration background","171","0.151605082044035","0.132235907508217","0.170974256579852"
"Less good","2016","Baden-Württemberg","indirect migration background","31","0.102546801529053","0.0662942218767815","0.138799381181324"
"Less good","2016","Bavaria","no migration background","372","0.148760038173071","0.135598135300047","0.161921941046096"
"Less good","2016","Bavaria","direct migration background","168","0.127762905519246","0.110852389626274","0.144673421412218"
"Less good","2016","Bavaria","indirect migration background","22","","",""
"Less good","2016","Berlin","no migration background","133","0.210939670326887","0.180888201877033","0.240991138776741"
"Less good","2016","Berlin","direct migration background","53","0.138990843793617","0.106957220455174","0.17102446713206"
"Less good","2016","Berlin","indirect migration background","6","","",""
"Less good","2016","Brandenburg","no migration background","147","0.209986813160764","0.182193885418551","0.237779740902978"
"Less good","2016","Brandenburg","direct migration background","44","0.143104827767854","0.104737275579725","0.181472379955983"
"Less good","2016","Brandenburg","indirect migration background","","","",""
"Less good","2016","Mecklenburg-Western Pomerania","no migration background","61","0.133359015291572","0.103349745138154","0.16336828544499"
"Less good","2016","Mecklenburg-Western Pomerania","direct migration background","23","","",""
"Less good","2016","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Less good","2016","Saxony","no migration background","220","0.168791236231994","0.148942400110278","0.18864007235371"
"Less good","2016","Saxony","direct migration background","32","0.116209385194216","0.0758322313589159","0.156586539029517"
"Less good","2016","Saxony","indirect migration background","4","","",""
"Less good","2016","Saxony-Anhalt","no migration background","113","0.14087216516586","0.116219784611541","0.165524545720179"
"Less good","2016","Saxony-Anhalt","direct migration background","13","","",""
"Less good","2016","Saxony-Anhalt","indirect migration background","1","","",""
"Less good","2016","Thuringia","no migration background","125","0.173892913357103","0.147998427698037","0.199787399016169"
"Less good","2016","Thuringia","direct migration background","17","","",""
"Less good","2016","Thuringia","indirect migration background","2","","",""
"Poor","2016","Schleswig-Holstein","no migration background","38","0.0683912765500021","0.0487121109557586","0.0880704421442457"
"Poor","2016","Schleswig-Holstein","direct migration background","20","","",""
"Poor","2016","Schleswig-Holstein","indirect migration background","1","","",""
"Poor","2016","Hamburg","no migration background","11","","",""
"Poor","2016","Hamburg","direct migration background","4","","",""
"Poor","2016","Hamburg","indirect migration background","1","","",""
"Poor","2016","Lower Saxony","no migration background","65","0.047991546396416","0.038083977335831","0.057899115457001"
"Poor","2016","Lower Saxony","direct migration background","19","","",""
"Poor","2016","Lower Saxony","indirect migration background","2","","",""
"Poor","2016","Bremen","no migration background","4","","",""
"Poor","2016","Bremen","direct migration background","4","","",""
"Poor","2016","Bremen","indirect migration background","","","",""
"Poor","2016","North Rhine-Westphalia","no migration background","133","0.0408377839717103","0.0341187389814568","0.0475568289619639"
"Poor","2016","North Rhine-Westphalia","direct migration background","94","0.0457016428263014","0.0367803039782774","0.0546229816743254"
"Poor","2016","North Rhine-Westphalia","indirect migration background","7","","",""
"Poor","2016","Hesse","no migration background","38","0.0460266025154301","0.0336267257653258","0.0584264792655344"
"Poor","2016","Hesse","direct migration background","34","0.0682847041148589","0.0500620130515803","0.0865073951781375"
"Poor","2016","Hesse","indirect migration background","2","","",""
"Poor","2016","Rhineland-Palatinate,Saarland","no migration background","21","","",""
"Poor","2016","Rhineland-Palatinate,Saarland","direct migration background","29","","",""
"Poor","2016","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Poor","2016","Baden-Württemberg","no migration background","59","0.0440302041337858","0.0348317429001369","0.0532286653674348"
"Poor","2016","Baden-Württemberg","direct migration background","52","0.0320707414184333","0.0225552436317161","0.0415862392051505"
"Poor","2016","Baden-Württemberg","indirect migration background","7","","",""
"Poor","2016","Bavaria","no migration background","81","0.0408994477684533","0.0335738961671118","0.0482249993697949"
"Poor","2016","Bavaria","direct migration background","48","0.0474125244104793","0.0366469758542645","0.0581780729666941"
"Poor","2016","Bavaria","indirect migration background","4","","",""
"Poor","2016","Berlin","no migration background","29","","",""
"Poor","2016","Berlin","direct migration background","20","","",""
"Poor","2016","Berlin","indirect migration background","1","","",""
"Poor","2016","Brandenburg","no migration background","40","0.0442496935185732","0.0302167598218942","0.0582826272152522"
"Poor","2016","Brandenburg","direct migration background","16","","",""
"Poor","2016","Brandenburg","indirect migration background","","","",""
"Poor","2016","Mecklenburg-Western Pomerania","no migration background","24","","",""
"Poor","2016","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Poor","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","2016","Saxony","no migration background","45","0.0350860861648386","0.0253358128553612","0.0448363594743159"
"Poor","2016","Saxony","direct migration background","16","","",""
"Poor","2016","Saxony","indirect migration background","1","","",""
"Poor","2016","Saxony-Anhalt","no migration background","35","0.0432660636141648","0.0288486733259127","0.0576834539024169"
"Poor","2016","Saxony-Anhalt","direct migration background","6","","",""
"Poor","2016","Saxony-Anhalt","indirect migration background","","","",""
"Poor","2016","Thuringia","no migration background","35","0.0418152315678878","0.028139830943197","0.0554906321925786"
"Poor","2016","Thuringia","direct migration background","4","","",""
"Poor","2016","Thuringia","indirect migration background","2","","",""
"Very good","2017","Schleswig-Holstein","no migration background","82","0.0890389037244174","0.0687508695149335","0.109326937933901"
"Very good","2017","Schleswig-Holstein","direct migration background","138","0.197295147390019","0.159724766155459","0.234865528624579"
"Very good","2017","Schleswig-Holstein","indirect migration background","11","","",""
"Very good","2017","Hamburg","no migration background","44","0.111737764490403","0.0774864692838857","0.145989059696921"
"Very good","2017","Hamburg","direct migration background","100","0.112608581580012","0.0738853614798492","0.151331801680175"
"Very good","2017","Hamburg","indirect migration background","10","","",""
"Very good","2017","Lower Saxony","no migration background","197","0.0884401178773195","0.0763164764967688","0.10056375925787"
"Very good","2017","Lower Saxony","direct migration background","365","0.151400823961774","0.129913879532072","0.172887768391476"
"Very good","2017","Lower Saxony","indirect migration background","26","","",""
"Very good","2017","Bremen","no migration background","17","","",""
"Very good","2017","Bremen","direct migration background","23","","",""
"Very good","2017","Bremen","indirect migration background","5","","",""
"Very good","2017","North Rhine-Westphalia","no migration background","323","0.0709424268227254","0.0627947821442317","0.0790900715012192"
"Very good","2017","North Rhine-Westphalia","direct migration background","557","0.104621076791219","0.0926522577781112","0.116589895804327"
"Very good","2017","North Rhine-Westphalia","indirect migration background","104","0.243367163120418","0.206270050034236","0.2804642762066"
"Very good","2017","Hesse","no migration background","128","0.0982751961389181","0.081825164479781","0.114725227798055"
"Very good","2017","Hesse","direct migration background","339","0.145615199213916","0.123873042363093","0.167357356064738"
"Very good","2017","Hesse","indirect migration background","20","","",""
"Very good","2017","Rhineland-Palatinate,Saarland","no migration background","114","0.0963965493829034","0.0785536092868784","0.114239489478928"
"Very good","2017","Rhineland-Palatinate,Saarland","direct migration background","128","0.0709087518935544","0.0517154883071518","0.090102015479957"
