"ple0008","year","education","n","percent","lower_confidence","upper_confidence"
"Poor","2017","Other degree","169","0.0407571166253541","0.0357681401386926","0.0457460931120155"
"Poor","2017","no degree/no degree yet","131","0.0419017347332333","0.0348946857848257","0.0489087836816409"
"Very good","2018","lower secondary degree","359","0.0503614957824366","0.044727067987765","0.0559959235771081"
"Very good","2018","secondary school degree","591","0.0780497849006806","0.0718865106414744","0.0842130591598867"
"Very good","2018","college entrance qualification","1151","0.141717323142501","0.133924431388302","0.149510214896701"
"Very good","2018","Other degree","1287","0.135857935826773","0.126510894350884","0.145204977302661"
"Very good","2018","no degree/no degree yet","833","0.203584331174386","0.187859858868519","0.219308803480252"
"Good","2018","lower secondary degree","1690","0.281004854256532","0.269423982827405","0.29258572568566"
"Good","2018","secondary school degree","2966","0.3970664211158","0.3858245598861","0.4083082823455"
"Good","2018","college entrance qualification","3576","0.441514149278569","0.430418559280252","0.452609739276885"
"Good","2018","Other degree","1892","0.364935265165647","0.351802505217268","0.378068025114025"
"Good","2018","no degree/no degree yet","761","0.335719194527586","0.317277622239156","0.354160766816017"
"Satisfactory","2018","lower secondary degree","2282","0.405388109567536","0.392738601168937","0.418037617966134"
"Satisfactory","2018","secondary school degree","2543","0.353469363159741","0.342485822881693","0.364452903437789"
"Satisfactory","2018","college entrance qualification","2084","0.291330268504907","0.281177447106488","0.301483089903325"
"Satisfactory","2018","Other degree","1225","0.299843048064339","0.287343802926678","0.312342293202"
"Satisfactory","2018","no degree/no degree yet","536","0.233176349406895","0.216663424491412","0.249689274322377"
"Less good","2018","lower secondary degree","1123","0.202358956156719","0.192007860746617","0.212710051566821"
"Less good","2018","secondary school degree","953","0.137651556703499","0.129735591818537","0.145567521588461"
"Less good","2018","college entrance qualification","770","0.109767692861057","0.102782780786241","0.116752604935872"
"Less good","2018","Other degree","587","0.151148096259931","0.141376705184611","0.160919487335251"
"Less good","2018","no degree/no degree yet","280","0.166813507623581","0.152254870383782","0.181372144863381"
"Poor","2018","lower secondary degree","333","0.0608865842367766","0.0547257265410375","0.0670474419325158"
"Poor","2018","secondary school degree","224","0.0337628741202785","0.029613013900593","0.0379127343399641"
"Poor","2018","college entrance qualification","113","0.0156705662129664","0.0128954282383325","0.0184457041876003"
"Poor","2018","Other degree","171","0.048215654683311","0.0423717596902537","0.0540595496763683"
"Poor","2018","no degree/no degree yet","109","0.0607066172675519","0.0513815353544704","0.0700316991806334"
"Very good","2019","lower secondary degree","339","0.0434212312482724","0.0379804014019112","0.0488620610946336"
"Very good","2019","secondary school degree","680","0.0706563924384751","0.0648515950266553","0.076461189850295"
"Very good","2019","college entrance qualification","1398","0.148141070878917","0.140624829479427","0.155657312278407"
"Very good","2019","Other degree","967","0.129779546875884","0.119894599174019","0.139664494577748"
"Very good","2019","no degree/no degree yet","641","0.227390248028343","0.21007124682335","0.244709249233336"
"Good","2019","lower secondary degree","1617","0.290905736211708","0.278780733707107","0.303030738716309"
"Good","2019","secondary school degree","3056","0.410194240302507","0.399052001470031","0.421336479134982"
"Good","2019","college entrance qualification","4050","0.458143597080966","0.447601620295499","0.468685573866434"
"Good","2019","Other degree","1780","0.358311407738937","0.344207187435527","0.372415628042347"
"Good","2019","no degree/no degree yet","746","0.299358282046721","0.280434825500956","0.318281738592486"
"Satisfactory","2019","lower secondary degree","2120","0.399378289315437","0.386303146298016","0.412453432332859"
"Satisfactory","2019","secondary school degree","2516","0.341473778651639","0.330731698313796","0.352215858989482"
"Satisfactory","2019","college entrance qualification","2246","0.270806005069903","0.261403797667127","0.28020821247268"
"Satisfactory","2019","Other degree","1030","0.331579832741338","0.317732203332461","0.345427462150216"
"Satisfactory","2019","no degree/no degree yet","476","0.226697680953327","0.209397325470519","0.243998036436135"
"Less good","2019","lower secondary degree","1023","0.208852431822122","0.198000620719586","0.219704242924657"
"Less good","2019","secondary school degree","996","0.143542838184512","0.135600163651738","0.151485512717285"
"Less good","2019","college entrance qualification","770","0.107055859185064","0.10051407057009","0.113597647800039"
"Less good","2019","Other degree","527","0.142610389626163","0.132324986989374","0.152895792262953"
"Less good","2019","no degree/no degree yet","284","0.184769012481592","0.168732433025958","0.200805591937227"
"Poor","2019","lower secondary degree","291","0.0574423114024605","0.0512304231834879","0.0636541996214331"
"Poor","2019","secondary school degree","238","0.0341327504228678","0.0300196667697162","0.0382458340760193"
"Poor","2019","college entrance qualification","117","0.0158534677851488","0.0132106260253535","0.0184963095449442"
"Poor","2019","Other degree","136","0.0377188230176775","0.0321149708795976","0.0433226751557574"
"Poor","2019","no degree/no degree yet","103","0.0617847764900165","0.0518364779477482","0.0717330750322848"
