"pli0089","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2003","Employed","in school","25","","","","3"
"Min 1x per month","2003","Employed","inadequately","10","","","","3"
"Min 1x per month","2003","Employed","general elemantary","128","0.107342058875893","0.0902161462080533","0.124467971543733","3"
"Min 1x per month","2003","Employed","vocational + Abi","113","0.123771621678193","0.101863384886501","0.145679858469886","3"
"Min 1x per month","2003","Employed","higher vocational","105","0.0990691416333305","0.0821517028631566","0.115986580403504","3"
"Min 1x per month","2003","Employed","higher education","282","0.0906926981050459","0.0809985373946112","0.100386858815481","3"
"Min 1x per month","2003","Employed","middle vocational","636","0.0854700660173534","0.0788842907390687","0.0920558412956382","3"
"Min 1x per month","2003","Not Employed","in school","91","0.184412509951774","0.150316750850794","0.218508269052754","3"
"Min 1x per week","2003","Not Employed","in school","72","0.118186190239869","0.0898042741832315","0.146568106296506","2"
"Min 1x per week","2003","Not Employed","inadequately","4","","","","2"
"Min 1x per week","2003","Not Employed","general elemantary","34","0.0210060785321918","0.0137270778625739","0.0282850792018097","2"
"Min 1x per week","2003","Not Employed","middle vocational","144","0.0337698172617039","0.0282806548490017","0.0392589796744061","2"
"Min 1x per week","2003","Not Employed","vocational + Abi","9","","","","2"
"Min 1x per week","2003","Not Employed","higher vocational","13","","","","2"
"Min 1x per week","2003","Not Employed","higher education","25","","","","2"
"Min 1x per week","2003","Employed","in school","16","","","","2"
"Min 1x per week","2003","Employed","inadequately","8","","","","2"
"Min 1x per week","2003","Employed","general elemantary","76","0.0671658257793586","0.0533173290933274","0.0810143224653899","2"
"Min 1x per week","2003","Employed","middle vocational","448","0.0596930219474031","0.0541122080873966","0.0652738358074096","2"
"Min 1x per week","2003","Employed","vocational + Abi","48","0.0530978507926574","0.0381809276888108","0.0680147738965039","2"
"Min 1x per week","2003","Employed","higher vocational","72","0.0561598306056151","0.043122706344156","0.0691969548670742","2"
"Min 1x per week","2003","Employed","higher education","125","0.0395028552062654","0.0329273216664582","0.0460783887460726","2"
"Never","2003","Not Employed","in school","148","0.323034970815753","0.281922101855969","0.364147839775537","5"
"Never","2003","Not Employed","inadequately","140","0.876596221430486","0.825473548236691","0.927718894624281","5"
"Never","2003","Not Employed","general elemantary","1217","0.838615990475537","0.819942689834044","0.857289291117029","5"
"Never","2003","Not Employed","middle vocational","2923","0.71172624370022","0.697961742776422","0.725490744624018","5"
"Never","2003","Not Employed","vocational + Abi","197","0.724257831215473","0.672824188283776","0.77569147414717","5"
"Never","2003","Not Employed","higher vocational","314","0.681910964113514","0.640203045168022","0.723618883059006","5"
"Never","2003","Not Employed","higher education","675","0.729929142115673","0.701901356458092","0.757956927773253","5"
"Never","2003","Employed","in school","25","","","","5"
"Never","2003","Employed","inadequately","83","0.714511894202024","0.629332420146054","0.799691368257995","5"
"Never","2003","Employed","general elemantary","733","0.598161106465148","0.571036634138873","0.625285578791423","5"
"Never","2003","Employed","middle vocational","3452","0.504671671909917","0.492894202844802","0.516449140975033","5"
"Never","2003","Employed","vocational + Abi","392","0.452713074350444","0.41959940685399","0.485826741846899","5"
"Never","2003","Employed","higher vocational","573","0.45189649864963","0.423714586394563","0.480078410904698","5"
"Never","2003","Employed","higher education","1663","0.491909332239323","0.475032852794974","0.508785811683673","5"
"Rarely","2003","Not Employed","in school","183","0.367648537907896","0.325258326569747","0.410038749246046","4"
"Rarely","2003","Not Employed","inadequately","11","","","","4"
"Rarely","2003","Not Employed","general elemantary","188","0.11456660447495","0.0984000958180658","0.130733113131835","4"
"Rarely","2003","Not Employed","middle vocational","871","0.205909035669188","0.193621232240037","0.21819683909834","4"
"Rarely","2003","Not Employed","vocational + Abi","66","0.201212177369375","0.155070652782807","0.247353701955944","4"
"Rarely","2003","Not Employed","higher vocational","125","0.245861831781394","0.207300559749029","0.28442310381376","4"
"Rarely","2003","Not Employed","higher education","220","0.201055853854065","0.175755526247894","0.226356181460236","4"
"Rarely","2003","Employed","higher vocational","445","0.38623802739968","0.358667365934382","0.413808688864979","4"
"Rarely","2003","Employed","higher education","1299","0.377548728253801","0.361184033840166","0.393913422667437","4"
"Rarely","2003","Employed","general elemantary","317","0.226267948392453","0.203118905399548","0.249416991385357","4"
"Rarely","2003","Employed","middle vocational","2379","0.349455325337851","0.338223888482435","0.360686762193267","4"
"Rarely","2003","Employed","in school","45","0.440209047195991","0.348681612792063","0.531736481599918","4"
"Rarely","2003","Employed","inadequately","7","","","","4"
"Rarely","2003","Employed","vocational + Abi","314","0.370158594009877","0.338036951025166","0.402280236994588","4"
"Daily","2004","Not Employed","in school","","","","","1"
"Daily","2004","Not Employed","inadequately","","","","","1"
"Daily","2004","Not Employed","general elemantary","","","","","1"
"Daily","2004","Not Employed","middle vocational","","","","","1"
"Daily","2004","Not Employed","vocational + Abi","","","","","1"
"Daily","2004","Not Employed","higher vocational","","","","","1"
"Daily","2004","Not Employed","higher education","","","","","1"
"Daily","2004","Employed","in school","","","","","1"
"Daily","2004","Employed","inadequately","","","","","1"
"Daily","2004","Employed","general elemantary","","","","","1"
"Daily","2004","Employed","middle vocational","","","","","1"
"Daily","2004","Employed","vocational + Abi","","","","","1"
"Daily","2004","Employed","higher vocational","","","","","1"
"Daily","2004","Employed","higher education","","","","","1"
"Min 1x per month","2004","Not Employed","in school","","","","","3"
"Min 1x per month","2004","Not Employed","inadequately","","","","","3"
"Min 1x per month","2004","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2004","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2004","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2004","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2004","Not Employed","higher education","","","","","3"
"Min 1x per month","2004","Employed","in school","","","","","3"
"Min 1x per month","2004","Employed","inadequately","","","","","3"
"Min 1x per month","2004","Employed","general elemantary","","","","","3"
"Min 1x per month","2004","Employed","middle vocational","","","","","3"
"Min 1x per month","2004","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2004","Employed","higher vocational","","","","","3"
"Min 1x per month","2004","Employed","higher education","","","","","3"
"Min 1x per week","2004","Not Employed","in school","","","","","2"
"Min 1x per week","2004","Not Employed","inadequately","","","","","2"
"Min 1x per week","2004","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2004","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2004","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2004","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2004","Not Employed","higher education","","","","","2"
"Min 1x per week","2004","Employed","in school","","","","","2"
"Min 1x per week","2004","Employed","inadequately","","","","","2"
"Min 1x per week","2004","Employed","general elemantary","","","","","2"
"Min 1x per week","2004","Employed","middle vocational","","","","","2"
"Min 1x per week","2004","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2004","Employed","higher vocational","","","","","2"
"Min 1x per week","2004","Employed","higher education","","","","","2"
"Never","2004","Not Employed","in school","","","","","5"
"Never","2004","Not Employed","inadequately","","","","","5"
"Never","2004","Not Employed","general elemantary","","","","","5"
"Never","2004","Not Employed","middle vocational","","","","","5"
"Never","2004","Not Employed","vocational + Abi","","","","","5"
"Never","2004","Not Employed","higher vocational","","","","","5"
"Never","2004","Not Employed","higher education","","","","","5"
"Never","2004","Employed","in school","","","","","5"
"Never","2004","Employed","inadequately","","","","","5"
"Never","2004","Employed","general elemantary","","","","","5"
"Never","2004","Employed","middle vocational","","","","","5"
"Never","2004","Employed","vocational + Abi","","","","","5"
"Never","2004","Employed","higher vocational","","","","","5"
"Never","2004","Employed","higher education","","","","","5"
"Rarely","2004","Not Employed","in school","","","","","4"
"Rarely","2004","Not Employed","inadequately","","","","","4"
"Rarely","2004","Not Employed","general elemantary","","","","","4"
"Rarely","2004","Not Employed","middle vocational","","","","","4"
"Rarely","2004","Not Employed","vocational + Abi","","","","","4"
"Rarely","2004","Not Employed","higher vocational","","","","","4"
"Rarely","2004","Not Employed","higher education","","","","","4"
"Rarely","2004","Employed","in school","","","","","4"
"Rarely","2004","Employed","inadequately","","","","","4"
"Rarely","2004","Employed","general elemantary","","","","","4"
"Rarely","2004","Employed","middle vocational","","","","","4"
"Rarely","2004","Employed","vocational + Abi","","","","","4"
"Rarely","2004","Employed","higher vocational","","","","","4"
"Rarely","2004","Employed","higher education","","","","","4"
"Daily","2005","Not Employed","in school","","","","","1"
"Daily","2005","Not Employed","inadequately","","","","","1"
"Daily","2005","Not Employed","general elemantary","","","","","1"
"Daily","2005","Not Employed","middle vocational","","","","","1"
"Daily","2005","Not Employed","vocational + Abi","","","","","1"
"Daily","2005","Not Employed","higher vocational","","","","","1"
"Daily","2005","Not Employed","higher education","","","","","1"
"Daily","2005","Employed","in school","","","","","1"
"Daily","2005","Employed","inadequately","","","","","1"
"Daily","2005","Employed","general elemantary","","","","","1"
"Daily","2005","Employed","middle vocational","","","","","1"
"Daily","2005","Employed","vocational + Abi","","","","","1"
"Daily","2005","Employed","higher vocational","","","","","1"
"Daily","2005","Employed","higher education","","","","","1"
"Min 1x per month","2005","Not Employed","in school","","","","","3"
"Min 1x per month","2005","Not Employed","inadequately","","","","","3"
"Min 1x per month","2005","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2005","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2005","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2005","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2005","Not Employed","higher education","","","","","3"
"Min 1x per month","2005","Employed","in school","","","","","3"
"Min 1x per month","2005","Employed","inadequately","","","","","3"
"Min 1x per month","2005","Employed","general elemantary","","","","","3"
"Min 1x per month","2005","Employed","middle vocational","","","","","3"
"Min 1x per month","2005","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2005","Employed","higher vocational","","","","","3"
"Min 1x per month","2005","Employed","higher education","","","","","3"
"Min 1x per week","2005","Not Employed","in school","","","","","2"
"Min 1x per week","2005","Not Employed","inadequately","","","","","2"
"Min 1x per week","2005","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2005","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2005","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2005","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2005","Not Employed","higher education","","","","","2"
"Min 1x per week","2005","Employed","in school","","","","","2"
"Min 1x per week","2005","Employed","inadequately","","","","","2"
"Min 1x per week","2005","Employed","general elemantary","","","","","2"
"Min 1x per week","2005","Employed","middle vocational","","","","","2"
"Min 1x per week","2005","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2005","Employed","higher vocational","","","","","2"
"Min 1x per week","2005","Employed","higher education","","","","","2"
"Never","2005","Not Employed","in school","","","","","5"
"Never","2005","Not Employed","inadequately","","","","","5"
"Never","2005","Not Employed","general elemantary","","","","","5"
"Never","2005","Not Employed","middle vocational","","","","","5"
"Never","2005","Not Employed","vocational + Abi","","","","","5"
"Never","2005","Not Employed","higher vocational","","","","","5"
"Never","2005","Not Employed","higher education","","","","","5"
"Never","2005","Employed","in school","","","","","5"
"Never","2005","Employed","inadequately","","","","","5"
"Never","2005","Employed","general elemantary","","","","","5"
"Never","2005","Employed","middle vocational","","","","","5"
"Never","2005","Employed","vocational + Abi","","","","","5"
"Never","2005","Employed","higher vocational","","","","","5"
"Never","2005","Employed","higher education","","","","","5"
"Rarely","2005","Not Employed","in school","","","","","4"
"Rarely","2005","Not Employed","inadequately","","","","","4"
"Rarely","2005","Not Employed","general elemantary","","","","","4"
"Rarely","2005","Not Employed","middle vocational","","","","","4"
"Rarely","2005","Not Employed","vocational + Abi","","","","","4"
"Rarely","2005","Not Employed","higher vocational","","","","","4"
"Rarely","2005","Not Employed","higher education","","","","","4"
"Rarely","2005","Employed","in school","","","","","4"
"Rarely","2005","Employed","inadequately","","","","","4"
"Rarely","2005","Employed","general elemantary","","","","","4"
"Rarely","2005","Employed","middle vocational","","","","","4"
"Rarely","2005","Employed","vocational + Abi","","","","","4"
"Rarely","2005","Employed","higher vocational","","","","","4"
"Rarely","2005","Employed","higher education","","","","","4"
"Daily","2006","Not Employed","in school","","","","","1"
"Daily","2006","Not Employed","inadequately","","","","","1"
"Daily","2006","Not Employed","general elemantary","","","","","1"
"Daily","2006","Not Employed","middle vocational","","","","","1"
"Daily","2006","Not Employed","vocational + Abi","","","","","1"
"Daily","2006","Not Employed","higher vocational","","","","","1"
"Daily","2006","Not Employed","higher education","","","","","1"
"Daily","2006","Employed","in school","","","","","1"
"Daily","2006","Employed","inadequately","","","","","1"
"Daily","2006","Employed","general elemantary","","","","","1"
"Daily","2006","Employed","middle vocational","","","","","1"
"Daily","2006","Employed","vocational + Abi","","","","","1"
"Daily","2006","Employed","higher vocational","","","","","1"
"Daily","2006","Employed","higher education","","","","","1"
"Min 1x per month","2006","Employed","higher education","","","","","3"
"Min 1x per month","2006","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2006","Not Employed","in school","","","","","3"
"Min 1x per month","2006","Not Employed","inadequately","","","","","3"
"Min 1x per month","2006","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2006","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2006","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2006","Not Employed","higher education","","","","","3"
"Min 1x per month","2006","Employed","in school","","","","","3"
"Min 1x per month","2006","Employed","inadequately","","","","","3"
"Min 1x per month","2006","Employed","general elemantary","","","","","3"
"Min 1x per month","2006","Employed","middle vocational","","","","","3"
"Min 1x per month","2006","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2006","Employed","higher vocational","","","","","3"
"Min 1x per week","2006","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2006","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2006","Not Employed","higher education","","","","","2"
"Min 1x per week","2006","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2006","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2006","Not Employed","in school","","","","","2"
"Min 1x per week","2006","Not Employed","inadequately","","","","","2"
"Min 1x per week","2006","Employed","in school","","","","","2"
"Min 1x per week","2006","Employed","inadequately","","","","","2"
"Min 1x per week","2006","Employed","general elemantary","","","","","2"
"Min 1x per week","2006","Employed","middle vocational","","","","","2"
"Min 1x per week","2006","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2006","Employed","higher vocational","","","","","2"
"Min 1x per week","2006","Employed","higher education","","","","","2"
"Never","2006","Not Employed","in school","","","","","5"
"Never","2006","Not Employed","inadequately","","","","","5"
"Never","2006","Not Employed","general elemantary","","","","","5"
"Never","2006","Not Employed","middle vocational","","","","","5"
"Never","2006","Not Employed","vocational + Abi","","","","","5"
"Never","2006","Not Employed","higher vocational","","","","","5"
"Never","2006","Not Employed","higher education","","","","","5"
"Never","2006","Employed","in school","","","","","5"
"Never","2006","Employed","inadequately","","","","","5"
"Never","2006","Employed","general elemantary","","","","","5"
"Never","2006","Employed","middle vocational","","","","","5"
"Never","2006","Employed","vocational + Abi","","","","","5"
"Never","2006","Employed","higher vocational","","","","","5"
"Never","2006","Employed","higher education","","","","","5"
"Rarely","2006","Not Employed","in school","","","","","4"
"Rarely","2006","Not Employed","inadequately","","","","","4"
"Rarely","2006","Not Employed","general elemantary","","","","","4"
"Rarely","2006","Not Employed","middle vocational","","","","","4"
"Rarely","2006","Not Employed","vocational + Abi","","","","","4"
"Rarely","2006","Not Employed","higher vocational","","","","","4"
"Rarely","2006","Not Employed","higher education","","","","","4"
"Rarely","2006","Employed","in school","","","","","4"
"Rarely","2006","Employed","inadequately","","","","","4"
"Rarely","2006","Employed","general elemantary","","","","","4"
"Rarely","2006","Employed","middle vocational","","","","","4"
"Rarely","2006","Employed","vocational + Abi","","","","","4"
"Rarely","2006","Employed","higher vocational","","","","","4"
"Rarely","2006","Employed","higher education","","","","","4"
"Daily","2007","Not Employed","in school","","","","","1"
"Daily","2007","Not Employed","inadequately","","","","","1"
"Daily","2007","Not Employed","general elemantary","","","","","1"
"Daily","2007","Not Employed","middle vocational","","","","","1"
"Daily","2007","Not Employed","vocational + Abi","","","","","1"
"Daily","2007","Not Employed","higher vocational","","","","","1"
"Daily","2007","Not Employed","higher education","","","","","1"
"Daily","2007","Employed","in school","","","","","1"
"Daily","2007","Employed","inadequately","","","","","1"
"Daily","2007","Employed","general elemantary","","","","","1"
"Daily","2007","Employed","middle vocational","","","","","1"
"Daily","2007","Employed","vocational + Abi","","","","","1"
"Daily","2007","Employed","higher vocational","","","","","1"
"Daily","2007","Employed","higher education","","","","","1"
"Min 1x per month","2007","Not Employed","in school","","","","","3"
"Min 1x per month","2007","Not Employed","inadequately","","","","","3"
"Min 1x per month","2007","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2007","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2007","Employed","higher education","","","","","3"
"Min 1x per month","2007","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2007","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2007","Not Employed","higher education","","","","","3"
"Min 1x per month","2007","Employed","in school","","","","","3"
"Min 1x per month","2007","Employed","inadequately","","","","","3"
"Min 1x per month","2007","Employed","general elemantary","","","","","3"
"Min 1x per month","2007","Employed","middle vocational","","","","","3"
"Min 1x per month","2007","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2007","Employed","higher vocational","","","","","3"
"Min 1x per week","2007","Not Employed","in school","","","","","2"
"Min 1x per week","2007","Not Employed","inadequately","","","","","2"
"Min 1x per week","2007","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2007","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2007","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2007","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2007","Not Employed","higher education","","","","","2"
"Min 1x per week","2007","Employed","in school","","","","","2"
"Min 1x per week","2007","Employed","inadequately","","","","","2"
"Min 1x per week","2007","Employed","general elemantary","","","","","2"
"Min 1x per week","2007","Employed","middle vocational","","","","","2"
"Min 1x per week","2007","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2007","Employed","higher vocational","","","","","2"
"Min 1x per week","2007","Employed","higher education","","","","","2"
"Never","2007","Not Employed","in school","","","","","5"
"Never","2007","Not Employed","inadequately","","","","","5"
"Never","2007","Not Employed","general elemantary","","","","","5"
"Never","2007","Not Employed","middle vocational","","","","","5"
"Never","2007","Not Employed","vocational + Abi","","","","","5"
"Never","2007","Not Employed","higher vocational","","","","","5"
"Never","2007","Not Employed","higher education","","","","","5"
"Never","2007","Employed","in school","","","","","5"
"Never","2007","Employed","inadequately","","","","","5"
"Never","2007","Employed","general elemantary","","","","","5"
"Never","2007","Employed","middle vocational","","","","","5"
"Never","2007","Employed","vocational + Abi","","","","","5"
"Never","2007","Employed","higher vocational","","","","","5"
"Never","2007","Employed","higher education","","","","","5"
"Rarely","2007","Not Employed","in school","","","","","4"
"Rarely","2007","Not Employed","inadequately","","","","","4"
"Rarely","2007","Not Employed","general elemantary","","","","","4"
"Rarely","2007","Not Employed","middle vocational","","","","","4"
"Rarely","2007","Not Employed","vocational + Abi","","","","","4"
"Rarely","2007","Not Employed","higher vocational","","","","","4"
"Rarely","2007","Not Employed","higher education","","","","","4"
"Rarely","2007","Employed","in school","","","","","4"
"Rarely","2007","Employed","inadequately","","","","","4"
"Rarely","2007","Employed","general elemantary","","","","","4"
"Rarely","2007","Employed","middle vocational","","","","","4"
"Rarely","2007","Employed","vocational + Abi","","","","","4"
"Rarely","2007","Employed","higher vocational","","","","","4"
"Rarely","2007","Employed","higher education","","","","","4"
"Daily","2008","Not Employed","in school","5","","","","1"
"Daily","2008","Not Employed","inadequately","","","","","1"
"Daily","2008","Not Employed","general elemantary","2","","","","1"
"Daily","2008","Not Employed","middle vocational","4","","","","1"
"Daily","2008","Not Employed","vocational + Abi","","","","","1"
"Daily","2008","Not Employed","higher vocational","","","","","1"
"Daily","2008","Not Employed","higher education","2","","","","1"
"Daily","2008","Employed","in school","","","","","1"
"Daily","2008","Employed","inadequately","","","","","1"
"Daily","2008","Employed","general elemantary","1","","","","1"
"Daily","2008","Employed","middle vocational","6","","","","1"
"Daily","2008","Employed","vocational + Abi","1","","","","1"
"Daily","2008","Employed","higher vocational","3","","","","1"
"Daily","2008","Employed","higher education","5","","","","1"
"Min 1x per month","2008","Not Employed","in school","60","0.1881081720541","0.142816537852248","0.233399806255951","3"
"Min 1x per month","2008","Not Employed","inadequately","4","","","","3"
"Min 1x per month","2008","Not Employed","general elemantary","36","0.0283039676532855","0.0189130386697716","0.0376948966367993","3"
"Min 1x per month","2008","Not Employed","middle vocational","214","0.0610668743764222","0.0534981952196655","0.0686355535331788","3"
"Min 1x per month","2008","Not Employed","vocational + Abi","12","","","","3"
"Min 1x per month","2008","Not Employed","higher vocational","21","","","","3"
"Min 1x per month","2008","Not Employed","higher education","68","0.0606310079597554","0.0468677071094704","0.0743943088100405","3"
"Min 1x per month","2008","Employed","in school","18","","","","3"
"Min 1x per month","2008","Employed","inadequately","6","","","","3"
"Min 1x per month","2008","Employed","general elemantary","66","0.0919609600280111","0.0722543430327173","0.111667577023305","3"
"Min 1x per month","2008","Employed","middle vocational","568","0.102130099824014","0.0943946663111123","0.109865533336916","3"
"Min 1x per month","2008","Employed","vocational + Abi","83","0.0957985726749778","0.0758954801772326","0.115701665172723","3"
"Min 1x per month","2008","Employed","higher vocational","103","0.112567837147345","0.0925744112357024","0.132561263058988","3"
"Min 1x per month","2008","Employed","higher education","305","0.0896544252010921","0.0794956063956764","0.0998132440065078","3"
"Min 1x per week","2008","Not Employed","in school","41","0.180828669505192","0.13622340797407","0.225433931036314","2"
"Min 1x per week","2008","Not Employed","inadequately","3","","","","2"
"Min 1x per week","2008","Not Employed","general elemantary","28","","","","2"
"Min 1x per week","2008","Not Employed","middle vocational","136","0.038068916908945","0.0320202849661167","0.0441175488517733","2"
"Min 1x per week","2008","Not Employed","vocational + Abi","9","","","","2"
"Min 1x per week","2008","Not Employed","higher vocational","7","","","","2"
"Min 1x per week","2008","Not Employed","higher education","27","","","","2"
"Min 1x per week","2008","Employed","in school","12","","","","2"
"Min 1x per week","2008","Employed","inadequately","3","","","","2"
"Min 1x per week","2008","Employed","general elemantary","60","0.0755260302978996","0.0575060737157982","0.093545986880001","2"
"Min 1x per week","2008","Employed","middle vocational","371","0.0627464820069885","0.056551724603302","0.068941239410675","2"
"Min 1x per week","2008","Employed","vocational + Abi","41","0.0468103766215699","0.0325257409374242","0.0610950123057157","2"
"Min 1x per week","2008","Employed","higher vocational","49","0.0501779005513385","0.0363680222072235","0.0639877788954534","2"
"Min 1x per week","2008","Employed","higher education","102","0.0355867956803242","0.0289991501478482","0.0421744412128002","2"
"Never","2008","Not Employed","in school","79","0.258434704646661","0.207698825544506","0.309170583748816","5"
"Never","2008","Not Employed","inadequately","107","0.893524151607445","0.837634183390269","0.949414119824622","5"
"Never","2008","Not Employed","general elemantary","988","0.834380023038174","0.813329737525196","0.855430308551151","5"
"Never","2008","Not Employed","middle vocational","2687","0.702410039181693","0.687958822526416","0.716861255836969","5"
"Never","2008","Not Employed","vocational + Abi","167","0.664201386352404","0.606236186297591","0.722166586407217","5"
"Never","2008","Not Employed","higher vocational","317","0.687411983439682","0.644912397117946","0.729911569761418","5"
"Never","2008","Not Employed","higher education","736","0.6631726485403","0.635915898142347","0.690429398938254","5"
"Never","2008","Employed","in school","19","","","","5"
"Never","2008","Employed","inadequately","51","0.706643372336682","0.599984455665951","0.813302289007413","5"
"Never","2008","Employed","general elemantary","481","0.563567658636355","0.529746415885527","0.597388901387184","5"
"Never","2008","Employed","middle vocational","2907","0.484139142488989","0.471373212472038","0.496905072505941","5"
"Never","2008","Employed","vocational + Abi","403","0.469386443408442","0.435637289468987","0.503135597347897","5"
"Never","2008","Employed","higher vocational","436","0.443536231392461","0.412109770760984","0.474962692023937","5"
"Never","2008","Employed","higher education","1467","0.485342061792707","0.467570012483375","0.50311411110204","5"
"Rarely","2008","Employed","in school","14","","","","4"
"Rarely","2008","Employed","inadequately","10","","","","4"
"Rarely","2008","Employed","general elemantary","218","0.268844743387222","0.238609487717433","0.299079999057011","4"
"Rarely","2008","Employed","middle vocational","2035","0.350258676372513","0.338072547444683","0.362444805300344","4"
"Rarely","2008","Employed","vocational + Abi","312","0.387764714707684","0.354814991586075","0.420714437829293","4"
"Rarely","2008","Employed","higher vocational","369","0.392785696121919","0.361892609424708","0.423678782819129","4"
"Rarely","2008","Employed","higher education","1159","0.387630266706544","0.370305399880896","0.404955133532192","4"
"Rarely","2008","Not Employed","in school","101","0.346080361942432","0.29094683918792","0.401213884696943","4"
"Rarely","2008","Not Employed","inadequately","3","","","","4"
"Rarely","2008","Not Employed","general elemantary","144","0.117498733972355","0.0992642304070662","0.135733237537644","4"
"Rarely","2008","Not Employed","middle vocational","804","0.198044619293203","0.185447926281122","0.210641312305285","4"
"Rarely","2008","Not Employed","vocational + Abi","67","0.251945996843199","0.198661826548645","0.305230167137753","4"
"Rarely","2008","Not Employed","higher vocational","112","0.265229303605503","0.2247552542113","0.305703352999705","4"
"Rarely","2008","Not Employed","higher education","322","0.25926473205171","0.233991526357623","0.284537937745796","4"
"Daily","2009","Not Employed","in school","","","","","1"
"Daily","2009","Not Employed","inadequately","","","","","1"
"Daily","2009","Not Employed","general elemantary","","","","","1"
"Daily","2009","Not Employed","middle vocational","","","","","1"
"Daily","2009","Not Employed","vocational + Abi","","","","","1"
"Daily","2009","Not Employed","higher vocational","","","","","1"
"Daily","2009","Not Employed","higher education","","","","","1"
"Daily","2009","Employed","in school","","","","","1"
"Daily","2009","Employed","inadequately","","","","","1"
"Daily","2009","Employed","general elemantary","","","","","1"
"Daily","2009","Employed","middle vocational","","","","","1"
"Daily","2009","Employed","vocational + Abi","","","","","1"
"Daily","2009","Employed","higher vocational","","","","","1"
"Daily","2009","Employed","higher education","","","","","1"
"Min 1x per month","2009","Not Employed","in school","","","","","3"
"Min 1x per month","2009","Not Employed","inadequately","","","","","3"
"Min 1x per month","2009","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2009","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2009","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2009","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2009","Not Employed","higher education","","","","","3"
"Min 1x per month","2009","Employed","in school","","","","","3"
"Min 1x per month","2009","Employed","inadequately","","","","","3"
"Min 1x per month","2009","Employed","general elemantary","","","","","3"
"Min 1x per month","2009","Employed","middle vocational","","","","","3"
"Min 1x per month","2009","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2009","Employed","higher vocational","","","","","3"
"Min 1x per month","2009","Employed","higher education","","","","","3"
"Min 1x per week","2009","Not Employed","in school","","","","","2"
"Min 1x per week","2009","Not Employed","inadequately","","","","","2"
"Min 1x per week","2009","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2009","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2009","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2009","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2009","Not Employed","higher education","","","","","2"
"Min 1x per week","2009","Employed","in school","","","","","2"
"Min 1x per week","2009","Employed","inadequately","","","","","2"
"Min 1x per week","2009","Employed","general elemantary","","","","","2"
"Min 1x per week","2009","Employed","middle vocational","","","","","2"
"Min 1x per week","2009","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2009","Employed","higher vocational","","","","","2"
"Min 1x per week","2009","Employed","higher education","","","","","2"
"Never","2009","Not Employed","in school","","","","","5"
"Never","2009","Not Employed","inadequately","","","","","5"
"Never","2009","Not Employed","general elemantary","","","","","5"
"Never","2009","Not Employed","middle vocational","","","","","5"
