"pli0089","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2003","in school","West Germany","69","0.124871442069817","0.0942605084369284","0.155482375702705","2"
"Min 1x per week","2003","in school","East Germany","19","","","","2"
"Min 1x per week","2003","inadequately","West Germany","12","","","","2"
"Min 1x per week","2003","inadequately","East Germany","","","","","2"
"Min 1x per week","2003","general elemantary","West Germany","97","0.0426310260679139","0.0344280263281121","0.0508340258077157","2"
"Min 1x per week","2003","general elemantary","East Germany","13","","","","2"
"Min 1x per week","2003","middle vocational","West Germany","487","0.0528109386785717","0.0479944056722525","0.0576274716848909","2"
"Min 1x per week","2003","middle vocational","East Germany","105","0.0346802372374663","0.027903108992778","0.0414573654821545","2"
"Min 1x per week","2003","vocational + Abi","West Germany","55","0.0481707850437966","0.0349977317969821","0.0613438382906112","2"
"Min 1x per week","2003","vocational + Abi","East Germany","2","","","","2"
"Min 1x per week","2003","higher vocational","West Germany","72","0.0486862745797539","0.0366395769616323","0.0607329721978754","2"
"Min 1x per week","2003","higher vocational","East Germany","13","","","","2"
"Min 1x per week","2003","higher education","West Germany","103","0.0393309981199018","0.0324291366752743","0.0462328595645292","2"
"Min 1x per week","2003","higher education","East Germany","47","0.0311626399659206","0.0216733718122104","0.0406519081196309","2"
"Never","2003","in school","West Germany","130","0.308592300025759","0.265819396457843","0.351365203593674","5"
"Never","2003","in school","East Germany","43","0.293603434602784","0.223474790994533","0.363732078211036","5"
"Never","2003","inadequately","West Germany","211","0.814168096998897","0.766143359678332","0.862192834319462","5"
"Never","2003","inadequately","East Germany","12","","","","5"
"Never","2003","general elemantary","West Germany","1664","0.738862267299924","0.721026709790786","0.756697824809063","5"
"Never","2003","general elemantary","East Germany","286","0.729711506568645","0.687034809342443","0.772388203794846","5"
"Never","2003","middle vocational","West Germany","4606","0.576389110848512","0.565747785984152","0.587030435712872","5"
"Never","2003","middle vocational","East Germany","1769","0.63723833759732","0.619429699225926","0.655046975968714","5"
"Never","2003","vocational + Abi","West Germany","528","0.535030023929647","0.504345696947908","0.565714350911385","5"
"Never","2003","vocational + Abi","East Germany","61","0.477199340214752","0.395334380385426","0.559064300044079","5"
"Never","2003","higher vocational","West Germany","616","0.505772865647238","0.477786667044413","0.533759064250062","5"
"Never","2003","higher vocational","East Germany","271","0.61409098202751","0.569162820900055","0.659019143154966","5"
"Never","2003","higher education","West Germany","1651","0.556346767764074","0.538706447178738","0.57398708834941","5"
"Never","2003","higher education","East Germany","687","0.558777990514725","0.531661193549248","0.585894787480201","5"
"Rarely","2003","in school","West Germany","156","0.352882422727827","0.30863217610962","0.397132669346035","4"
"Rarely","2003","in school","East Germany","72","0.471836759027276","0.394964338567982","0.54870917948657","4"
"Rarely","2003","inadequately","West Germany","17","","","","4"
"Rarely","2003","inadequately","East Germany","1","","","","4"
"Rarely","2003","general elemantary","West Germany","417","0.158481621093763","0.143653320349719","0.173309921837806","4"
"Rarely","2003","general elemantary","East Germany","88","0.183932017802074","0.146701998376758","0.221162037227391","4"
"Rarely","2003","middle vocational","West Germany","2487","0.296915847865287","0.287076312203694","0.306755383526879","4"
"Rarely","2003","higher education","West Germany","1047","0.322898976039614","0.306296535516203","0.339501416563024","4"
"Rarely","2003","higher education","East Germany","472","0.348717656249892","0.322691395270976","0.374743917228808","4"
"Rarely","2003","vocational + Abi","East Germany","63","0.398727755065568","0.318476120925454","0.478979389205682","4"
"Rarely","2003","higher vocational","West Germany","428","0.351619224027052","0.324891977074514","0.378346470979589","4"
"Rarely","2003","middle vocational","East Germany","763","0.268864662770843","0.252442330845814","0.285286994695871","4"
"Rarely","2003","vocational + Abi","West Germany","317","0.315199926235809","0.28661809683287","0.343781755638748","4"
"Rarely","2003","higher vocational","East Germany","142","0.293596881642891","0.251566644226664","0.335627119059118","4"
"Daily","2004","in school","West Germany","","","","","1"
"Daily","2004","in school","East Germany","","","","","1"
"Daily","2004","inadequately","West Germany","","","","","1"
"Daily","2004","inadequately","East Germany","","","","","1"
"Daily","2004","general elemantary","West Germany","","","","","1"
"Daily","2004","general elemantary","East Germany","","","","","1"
"Daily","2004","middle vocational","West Germany","","","","","1"
"Daily","2004","middle vocational","East Germany","","","","","1"
"Daily","2004","vocational + Abi","West Germany","","","","","1"
"Daily","2004","vocational + Abi","East Germany","","","","","1"
"Daily","2004","higher vocational","West Germany","","","","","1"
"Daily","2004","higher vocational","East Germany","","","","","1"
"Daily","2004","higher education","West Germany","","","","","1"
"Daily","2004","higher education","East Germany","","","","","1"
"Min 1x per month","2004","in school","West Germany","","","","","3"
"Min 1x per month","2004","in school","East Germany","","","","","3"
"Min 1x per month","2004","inadequately","West Germany","","","","","3"
"Min 1x per month","2004","inadequately","East Germany","","","","","3"
"Min 1x per month","2004","general elemantary","West Germany","","","","","3"
"Min 1x per month","2004","general elemantary","East Germany","","","","","3"
"Min 1x per month","2004","middle vocational","West Germany","","","","","3"
"Min 1x per month","2004","middle vocational","East Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2004","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2004","higher vocational","West Germany","","","","","3"
"Min 1x per month","2004","higher vocational","East Germany","","","","","3"
"Min 1x per month","2004","higher education","West Germany","","","","","3"
"Min 1x per month","2004","higher education","East Germany","","","","","3"
"Min 1x per week","2004","in school","West Germany","","","","","2"
"Min 1x per week","2004","in school","East Germany","","","","","2"
"Min 1x per week","2004","inadequately","West Germany","","","","","2"
"Min 1x per week","2004","inadequately","East Germany","","","","","2"
"Min 1x per week","2004","general elemantary","West Germany","","","","","2"
"Min 1x per week","2004","general elemantary","East Germany","","","","","2"
"Min 1x per week","2004","middle vocational","West Germany","","","","","2"
"Min 1x per week","2004","middle vocational","East Germany","","","","","2"
"Min 1x per week","2004","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2004","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2004","higher vocational","West Germany","","","","","2"
"Min 1x per week","2004","higher vocational","East Germany","","","","","2"
"Min 1x per week","2004","higher education","West Germany","","","","","2"
"Min 1x per week","2004","higher education","East Germany","","","","","2"
"Never","2004","in school","West Germany","","","","","5"
"Never","2004","in school","East Germany","","","","","5"
"Never","2004","inadequately","West Germany","","","","","5"
"Never","2004","inadequately","East Germany","","","","","5"
"Never","2004","general elemantary","West Germany","","","","","5"
"Never","2004","general elemantary","East Germany","","","","","5"
"Never","2004","middle vocational","West Germany","","","","","5"
"Never","2004","middle vocational","East Germany","","","","","5"
"Never","2004","vocational + Abi","West Germany","","","","","5"
"Never","2004","vocational + Abi","East Germany","","","","","5"
"Never","2004","higher vocational","West Germany","","","","","5"
"Never","2004","higher vocational","East Germany","","","","","5"
"Never","2004","higher education","West Germany","","","","","5"
"Never","2004","higher education","East Germany","","","","","5"
"Rarely","2004","in school","West Germany","","","","","4"
"Rarely","2004","in school","East Germany","","","","","4"
"Rarely","2004","inadequately","West Germany","","","","","4"
"Rarely","2004","inadequately","East Germany","","","","","4"
"Rarely","2004","general elemantary","West Germany","","","","","4"
"Rarely","2004","general elemantary","East Germany","","","","","4"
"Rarely","2004","middle vocational","West Germany","","","","","4"
"Rarely","2004","middle vocational","East Germany","","","","","4"
"Rarely","2004","vocational + Abi","West Germany","","","","","4"
"Rarely","2004","vocational + Abi","East Germany","","","","","4"
"Rarely","2004","higher vocational","West Germany","","","","","4"
"Rarely","2004","higher vocational","East Germany","","","","","4"
"Rarely","2004","higher education","West Germany","","","","","4"
"Rarely","2004","higher education","East Germany","","","","","4"
"Daily","2005","in school","West Germany","","","","","1"
"Daily","2005","in school","East Germany","","","","","1"
"Daily","2005","inadequately","West Germany","","","","","1"
"Daily","2005","inadequately","East Germany","","","","","1"
"Daily","2005","general elemantary","West Germany","","","","","1"
"Daily","2005","general elemantary","East Germany","","","","","1"
"Daily","2005","middle vocational","West Germany","","","","","1"
"Daily","2005","middle vocational","East Germany","","","","","1"
"Daily","2005","vocational + Abi","West Germany","","","","","1"
"Daily","2005","vocational + Abi","East Germany","","","","","1"
"Daily","2005","higher vocational","West Germany","","","","","1"
"Daily","2005","higher vocational","East Germany","","","","","1"
"Daily","2005","higher education","West Germany","","","","","1"
"Daily","2005","higher education","East Germany","","","","","1"
"Min 1x per month","2005","in school","West Germany","","","","","3"
"Min 1x per month","2005","in school","East Germany","","","","","3"
"Min 1x per month","2005","inadequately","West Germany","","","","","3"
"Min 1x per month","2005","inadequately","East Germany","","","","","3"
"Min 1x per month","2005","general elemantary","West Germany","","","","","3"
"Min 1x per month","2005","general elemantary","East Germany","","","","","3"
"Min 1x per month","2005","middle vocational","West Germany","","","","","3"
"Min 1x per month","2005","middle vocational","East Germany","","","","","3"
"Min 1x per month","2005","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2005","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2005","higher vocational","West Germany","","","","","3"
"Min 1x per month","2005","higher vocational","East Germany","","","","","3"
"Min 1x per month","2005","higher education","West Germany","","","","","3"
"Min 1x per month","2005","higher education","East Germany","","","","","3"
"Min 1x per week","2005","in school","West Germany","","","","","2"
"Min 1x per week","2005","in school","East Germany","","","","","2"
"Min 1x per week","2005","inadequately","West Germany","","","","","2"
"Min 1x per week","2005","inadequately","East Germany","","","","","2"
"Min 1x per week","2005","general elemantary","West Germany","","","","","2"
"Min 1x per week","2005","general elemantary","East Germany","","","","","2"
"Min 1x per week","2005","middle vocational","West Germany","","","","","2"
"Min 1x per week","2005","middle vocational","East Germany","","","","","2"
"Min 1x per week","2005","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2005","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2005","higher vocational","West Germany","","","","","2"
"Min 1x per week","2005","higher vocational","East Germany","","","","","2"
"Min 1x per week","2005","higher education","West Germany","","","","","2"
"Min 1x per week","2005","higher education","East Germany","","","","","2"
"Never","2005","in school","West Germany","","","","","5"
"Never","2005","in school","East Germany","","","","","5"
"Never","2005","inadequately","West Germany","","","","","5"
"Never","2005","inadequately","East Germany","","","","","5"
"Never","2005","general elemantary","West Germany","","","","","5"
"Never","2005","general elemantary","East Germany","","","","","5"
"Never","2005","middle vocational","West Germany","","","","","5"
"Never","2005","middle vocational","East Germany","","","","","5"
"Never","2005","vocational + Abi","West Germany","","","","","5"
"Never","2005","vocational + Abi","East Germany","","","","","5"
"Never","2005","higher vocational","West Germany","","","","","5"
"Never","2005","higher vocational","East Germany","","","","","5"
"Never","2005","higher education","West Germany","","","","","5"
"Never","2005","higher education","East Germany","","","","","5"
"Rarely","2005","in school","West Germany","","","","","4"
"Rarely","2005","in school","East Germany","","","","","4"
"Rarely","2005","inadequately","West Germany","","","","","4"
"Rarely","2005","inadequately","East Germany","","","","","4"
"Rarely","2005","general elemantary","West Germany","","","","","4"
"Rarely","2005","general elemantary","East Germany","","","","","4"
"Rarely","2005","middle vocational","West Germany","","","","","4"
"Rarely","2005","middle vocational","East Germany","","","","","4"
"Rarely","2005","vocational + Abi","West Germany","","","","","4"
"Rarely","2005","vocational + Abi","East Germany","","","","","4"
"Rarely","2005","higher vocational","West Germany","","","","","4"
"Rarely","2005","higher vocational","East Germany","","","","","4"
"Rarely","2005","higher education","West Germany","","","","","4"
"Rarely","2005","higher education","East Germany","","","","","4"
"Daily","2006","in school","West Germany","","","","","1"
"Daily","2006","in school","East Germany","","","","","1"
"Daily","2006","inadequately","West Germany","","","","","1"
"Daily","2006","inadequately","East Germany","","","","","1"
"Daily","2006","general elemantary","West Germany","","","","","1"
"Daily","2006","general elemantary","East Germany","","","","","1"
"Daily","2006","middle vocational","West Germany","","","","","1"
"Daily","2006","middle vocational","East Germany","","","","","1"
"Daily","2006","vocational + Abi","West Germany","","","","","1"
"Daily","2006","vocational + Abi","East Germany","","","","","1"
"Daily","2006","higher vocational","West Germany","","","","","1"
"Daily","2006","higher vocational","East Germany","","","","","1"
"Daily","2006","higher education","West Germany","","","","","1"
"Daily","2006","higher education","East Germany","","","","","1"
"Min 1x per month","2006","higher education","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","East Germany","","","","","3"
"Min 1x per month","2006","in school","West Germany","","","","","3"
"Min 1x per month","2006","in school","East Germany","","","","","3"
"Min 1x per month","2006","inadequately","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","West Germany","","","","","3"
"Min 1x per month","2006","general elemantary","East Germany","","","","","3"
"Min 1x per month","2006","middle vocational","West Germany","","","","","3"
"Min 1x per month","2006","middle vocational","East Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2006","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2006","higher vocational","West Germany","","","","","3"
"Min 1x per month","2006","higher vocational","East Germany","","","","","3"
"Min 1x per month","2006","higher education","West Germany","","","","","3"
"Min 1x per week","2006","inadequately","West Germany","","","","","2"
"Min 1x per week","2006","general elemantary","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","West Germany","","","","","2"
"Min 1x per week","2006","inadequately","East Germany","","","","","2"
"Min 1x per week","2006","general elemantary","West Germany","","","","","2"
"Min 1x per week","2006","in school","West Germany","","","","","2"
"Min 1x per week","2006","in school","East Germany","","","","","2"
"Min 1x per week","2006","middle vocational","East Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2006","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2006","higher vocational","West Germany","","","","","2"
"Min 1x per week","2006","higher vocational","East Germany","","","","","2"
"Min 1x per week","2006","higher education","West Germany","","","","","2"
"Min 1x per week","2006","higher education","East Germany","","","","","2"
"Never","2006","in school","West Germany","","","","","5"
"Never","2006","in school","East Germany","","","","","5"
"Never","2006","inadequately","West Germany","","","","","5"
"Never","2006","inadequately","East Germany","","","","","5"
"Never","2006","general elemantary","West Germany","","","","","5"
"Never","2006","general elemantary","East Germany","","","","","5"
"Never","2006","middle vocational","West Germany","","","","","5"
"Never","2006","middle vocational","East Germany","","","","","5"
"Never","2006","vocational + Abi","West Germany","","","","","5"
"Never","2006","vocational + Abi","East Germany","","","","","5"
"Never","2006","higher vocational","West Germany","","","","","5"
"Never","2006","higher vocational","East Germany","","","","","5"
"Never","2006","higher education","West Germany","","","","","5"
"Never","2006","higher education","East Germany","","","","","5"
"Rarely","2006","in school","West Germany","","","","","4"
"Rarely","2006","in school","East Germany","","","","","4"
"Rarely","2006","inadequately","West Germany","","","","","4"
"Rarely","2006","inadequately","East Germany","","","","","4"
"Rarely","2006","general elemantary","West Germany","","","","","4"
"Rarely","2006","general elemantary","East Germany","","","","","4"
"Rarely","2006","middle vocational","West Germany","","","","","4"
"Rarely","2006","middle vocational","East Germany","","","","","4"
"Rarely","2006","vocational + Abi","West Germany","","","","","4"
"Rarely","2006","vocational + Abi","East Germany","","","","","4"
"Rarely","2006","higher vocational","West Germany","","","","","4"
"Rarely","2006","higher vocational","East Germany","","","","","4"
"Rarely","2006","higher education","West Germany","","","","","4"
"Rarely","2006","higher education","East Germany","","","","","4"
"Daily","2007","in school","West Germany","","","","","1"
"Daily","2007","in school","East Germany","","","","","1"
"Daily","2007","inadequately","West Germany","","","","","1"
"Daily","2007","inadequately","East Germany","","","","","1"
"Daily","2007","general elemantary","West Germany","","","","","1"
"Daily","2007","general elemantary","East Germany","","","","","1"
"Daily","2007","middle vocational","West Germany","","","","","1"
"Daily","2007","middle vocational","East Germany","","","","","1"
"Daily","2007","vocational + Abi","West Germany","","","","","1"
"Daily","2007","vocational + Abi","East Germany","","","","","1"
"Daily","2007","higher vocational","West Germany","","","","","1"
"Daily","2007","higher vocational","East Germany","","","","","1"
"Daily","2007","higher education","West Germany","","","","","1"
"Daily","2007","higher education","East Germany","","","","","1"
"Min 1x per month","2007","in school","West Germany","","","","","3"
"Min 1x per month","2007","in school","East Germany","","","","","3"
"Min 1x per month","2007","inadequately","West Germany","","","","","3"
"Min 1x per month","2007","inadequately","East Germany","","","","","3"
"Min 1x per month","2007","higher education","East Germany","","","","","3"
"Min 1x per month","2007","general elemantary","West Germany","","","","","3"
"Min 1x per month","2007","general elemantary","East Germany","","","","","3"
"Min 1x per month","2007","middle vocational","West Germany","","","","","3"
"Min 1x per month","2007","middle vocational","East Germany","","","","","3"
"Min 1x per month","2007","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2007","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2007","higher vocational","West Germany","","","","","3"
"Min 1x per month","2007","higher vocational","East Germany","","","","","3"
"Min 1x per month","2007","higher education","West Germany","","","","","3"
"Min 1x per week","2007","in school","West Germany","","","","","2"
"Min 1x per week","2007","in school","East Germany","","","","","2"
"Min 1x per week","2007","inadequately","West Germany","","","","","2"
"Min 1x per week","2007","inadequately","East Germany","","","","","2"
"Min 1x per week","2007","general elemantary","West Germany","","","","","2"
"Min 1x per week","2007","general elemantary","East Germany","","","","","2"
"Min 1x per week","2007","middle vocational","West Germany","","","","","2"
"Min 1x per week","2007","middle vocational","East Germany","","","","","2"
"Min 1x per week","2007","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2007","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2007","higher vocational","West Germany","","","","","2"
"Min 1x per week","2007","higher vocational","East Germany","","","","","2"
"Min 1x per week","2007","higher education","West Germany","","","","","2"
"Min 1x per week","2007","higher education","East Germany","","","","","2"
"Never","2007","in school","West Germany","","","","","5"
"Never","2007","in school","East Germany","","","","","5"
"Never","2007","inadequately","West Germany","","","","","5"
"Never","2007","inadequately","East Germany","","","","","5"
"Never","2007","general elemantary","West Germany","","","","","5"
"Never","2007","general elemantary","East Germany","","","","","5"
"Never","2007","middle vocational","West Germany","","","","","5"
"Never","2007","middle vocational","East Germany","","","","","5"
"Never","2007","vocational + Abi","West Germany","","","","","5"
"Never","2007","vocational + Abi","East Germany","","","","","5"
"Never","2007","higher vocational","West Germany","","","","","5"
"Never","2007","higher vocational","East Germany","","","","","5"
"Never","2007","higher education","West Germany","","","","","5"
"Never","2007","higher education","East Germany","","","","","5"
"Rarely","2007","in school","West Germany","","","","","4"
"Rarely","2007","in school","East Germany","","","","","4"
"Rarely","2007","inadequately","West Germany","","","","","4"
"Rarely","2007","inadequately","East Germany","","","","","4"
"Rarely","2007","general elemantary","West Germany","","","","","4"
"Rarely","2007","general elemantary","East Germany","","","","","4"
"Rarely","2007","middle vocational","West Germany","","","","","4"
"Rarely","2007","middle vocational","East Germany","","","","","4"
"Rarely","2007","vocational + Abi","West Germany","","","","","4"
"Rarely","2007","vocational + Abi","East Germany","","","","","4"
"Rarely","2007","higher vocational","West Germany","","","","","4"
"Rarely","2007","higher vocational","East Germany","","","","","4"
"Rarely","2007","higher education","West Germany","","","","","4"
"Rarely","2007","higher education","East Germany","","","","","4"
"Daily","2008","in school","West Germany","4","","","","1"
"Daily","2008","in school","East Germany","1","","","","1"
"Daily","2008","inadequately","West Germany","","","","","1"
"Daily","2008","inadequately","East Germany","","","","","1"
"Daily","2008","general elemantary","West Germany","2","","","","1"
"Daily","2008","general elemantary","East Germany","1","","","","1"
"Daily","2008","middle vocational","West Germany","9","","","","1"
"Daily","2008","middle vocational","East Germany","1","","","","1"
"Daily","2008","vocational + Abi","West Germany","1","","","","1"
"Daily","2008","vocational + Abi","East Germany","","","","","1"
"Daily","2008","higher vocational","West Germany","3","","","","1"
"Daily","2008","higher vocational","East Germany","","","","","1"
"Daily","2008","higher education","West Germany","5","","","","1"
"Daily","2008","higher education","East Germany","2","","","","1"
"Min 1x per month","2008","in school","West Germany","66","0.231554033069544","0.181051456397701","0.282056609741387","3"
"Min 1x per month","2008","in school","East Germany","12","","","","3"
"Min 1x per month","2008","inadequately","West Germany","9","","","","3"
"Min 1x per month","2008","inadequately","East Germany","1","","","","3"
"Min 1x per month","2008","general elemantary","West Germany","83","0.0540852586408373","0.0433897371782631","0.0647807801034115","3"
"Min 1x per month","2008","general elemantary","East Germany","19","","","","3"
"Min 1x per month","2008","middle vocational","West Germany","644","0.0918208501908081","0.0851626702078041","0.0984790301738122","3"
"Min 1x per month","2008","middle vocational","East Germany","138","0.0624812229373169","0.0530052828598453","0.0719571630147886","3"
"Min 1x per month","2008","vocational + Abi","West Germany","80","0.0830445698971446","0.0652998165323517","0.100789323261937","3"
"Min 1x per month","2008","vocational + Abi","East Germany","15","","","","3"
"Min 1x per month","2008","higher vocational","West Germany","111","0.101591052658088","0.0832300587804635","0.119952046535713","3"
"Min 1x per month","2008","higher vocational","East Germany","13","","","","3"
"Min 1x per month","2008","higher education","West Germany","284","0.0847213202926476","0.0746743176401015","0.0947683229451936","3"
"Min 1x per month","2008","higher education","East Germany","89","0.0704018736052618","0.0561744251278222","0.0846293220827014","3"
"Min 1x per week","2008","in school","West Germany","42","0.155944265837162","0.112508152126993","0.199380379547331","2"
"Min 1x per week","2008","in school","East Germany","11","","","","2"
"Min 1x per week","2008","inadequately","West Germany","5","","","","2"
"Min 1x per week","2008","inadequately","East Germany","1","","","","2"
"Min 1x per week","2008","general elemantary","West Germany","68","0.0396709010927614","0.0304413072861316","0.0489004948993912","2"
"Min 1x per week","2008","general elemantary","East Germany","20","","","","2"
"Min 1x per week","2008","middle vocational","West Germany","402","0.0565349228263742","0.0512099128124215","0.061859932840327","2"
"Min 1x per week","2008","middle vocational","East Germany","105","0.0389842487109661","0.0314060254608329","0.0465624719610992","2"
"Min 1x per week","2008","vocational + Abi","West Germany","44","0.0455161649760367","0.0321130002762062","0.0589193296758671","2"
"Min 1x per week","2008","vocational + Abi","East Germany","6","","","","2"
"Min 1x per week","2008","higher vocational","West Germany","44","0.039708922808041","0.0278409396552047","0.0515769059608773","2"
"Min 1x per week","2008","higher vocational","East Germany","12","","","","2"
"Min 1x per week","2008","higher education","West Germany","92","0.0285201530830091","0.0225145543634415","0.0345257518025768","2"
"Min 1x per week","2008","higher education","East Germany","37","0.0355219762913443","0.0252280270763906","0.045815925506298","2"
"Never","2008","in school","West Germany","69","0.280188557532789","0.226421624430803","0.333955490634776","5"
"Never","2008","in school","East Germany","29","","","","5"
"Never","2008","inadequately","West Germany","141","0.815374367850455","0.756704112927612","0.874044622773299","5"
"Never","2008","inadequately","East Germany","17","","","","5"
"Never","2008","general elemantary","West Germany","1254","0.723735435799895","0.702591344706104","0.744879526893685","5"
"Never","2008","general elemantary","East Germany","215","0.730311915962794","0.680587184075485","0.780036647850104","5"
"Never","2008","middle vocational","West Germany","3989","0.551566763916051","0.540099836765894","0.563033691066208","5"
"Never","2008","middle vocational","East Germany","1605","0.643497337384774","0.624744701387299","0.66224997338225","5"
"Never","2008","vocational + Abi","West Germany","484","0.516589769034299","0.484455305557386","0.548724232511212","5"
"Never","2008","vocational + Abi","East Germany","86","0.517607108767079","0.441592929150876","0.593621288383282","5"
"Never","2008","higher vocational","West Germany","518","0.517922755130529","0.487554332576102","0.548291177684956","5"
"Never","2008","higher vocational","East Germany","235","0.55853621610635","0.508411650044416","0.608660782168284","5"
"Never","2008","higher education","West Germany","1539","0.533634551775027","0.51563554084703","0.551633562703025","5"
"Never","2008","higher education","East Germany","664","0.540506169921795","0.512790367091099","0.568221972752491","5"
"Rarely","2008","middle vocational","East Germany","657","0.254743233875939","0.237683908589844","0.271802559162034","4"
"Rarely","2008","vocational + Abi","West Germany","320","0.354646506622874","0.323882924052431","0.385410089193317","4"
"Rarely","2008","vocational + Abi","East Germany","59","0.355929349896862","0.283093917599931","0.428764782193792","4"
"Rarely","2008","higher vocational","West Germany","364","0.339993985002643","0.311204030070609","0.368783939934677","4"
"Rarely","2008","higher vocational","East Germany","117","0.383186309198443","0.33411141067795","0.432261207718935","4"
"Rarely","2008","higher education","West Germany","1031","0.35157070835433","0.33434404602876","0.3687973706799","4"
"Rarely","2008","higher education","East Germany","450","0.351981752439055","0.325420962608174","0.378542542269936","4"
"Rarely","2008","in school","West Germany","87","0.306789289291204","0.25157729647115","0.362001282111259","4"
"Rarely","2008","in school","East Germany","28","","","","4"
"Rarely","2008","inadequately","West Germany","13","","","","4"
"Rarely","2008","inadequately","East Germany","","","","","4"
"Rarely","2008","general elemantary","West Germany","311","0.18213848000863","0.163887875546691","0.200389084470569","4"
"Rarely","2008","general elemantary","East Germany","51","0.152841615236456","0.11252440308575","0.193158827387163","4"
"Rarely","2008","middle vocational","West Germany","2182","0.29940013137149","0.288840223446725","0.309960039296256","4"
"Daily","2009","in school","West Germany","","","","","1"
"Daily","2009","in school","East Germany","","","","","1"
"Daily","2009","inadequately","West Germany","","","","","1"
"Daily","2009","inadequately","East Germany","","","","","1"
"Daily","2009","general elemantary","West Germany","","","","","1"
"Daily","2009","general elemantary","East Germany","","","","","1"
"Daily","2009","middle vocational","West Germany","","","","","1"
"Daily","2009","middle vocational","East Germany","","","","","1"
"Daily","2009","vocational + Abi","West Germany","","","","","1"
"Daily","2009","vocational + Abi","East Germany","","","","","1"
"Daily","2009","higher vocational","West Germany","","","","","1"
"Daily","2009","higher vocational","East Germany","","","","","1"
"Daily","2009","higher education","West Germany","","","","","1"
"Daily","2009","higher education","East Germany","","","","","1"
"Min 1x per month","2009","in school","West Germany","","","","","3"
"Min 1x per month","2009","in school","East Germany","","","","","3"
"Min 1x per month","2009","inadequately","West Germany","","","","","3"
"Min 1x per month","2009","inadequately","East Germany","","","","","3"
"Min 1x per month","2009","general elemantary","West Germany","","","","","3"
"Min 1x per month","2009","general elemantary","East Germany","","","","","3"
"Min 1x per month","2009","middle vocational","West Germany","","","","","3"
"Min 1x per month","2009","middle vocational","East Germany","","","","","3"
"Min 1x per month","2009","vocational + Abi","West Germany","","","","","3"
"Min 1x per month","2009","vocational + Abi","East Germany","","","","","3"
"Min 1x per month","2009","higher vocational","West Germany","","","","","3"
"Min 1x per month","2009","higher vocational","East Germany","","","","","3"
"Min 1x per month","2009","higher education","West Germany","","","","","3"
"Min 1x per month","2009","higher education","East Germany","","","","","3"
"Min 1x per week","2009","in school","West Germany","","","","","2"
"Min 1x per week","2009","in school","East Germany","","","","","2"
"Min 1x per week","2009","inadequately","West Germany","","","","","2"
"Min 1x per week","2009","inadequately","East Germany","","","","","2"
"Min 1x per week","2009","general elemantary","West Germany","","","","","2"
"Min 1x per week","2009","general elemantary","East Germany","","","","","2"
"Min 1x per week","2009","middle vocational","West Germany","","","","","2"
"Min 1x per week","2009","middle vocational","East Germany","","","","","2"
"Min 1x per week","2009","vocational + Abi","West Germany","","","","","2"
"Min 1x per week","2009","vocational + Abi","East Germany","","","","","2"
"Min 1x per week","2009","higher vocational","West Germany","","","","","2"
"Min 1x per week","2009","higher vocational","East Germany","","","","","2"
"Min 1x per week","2009","higher education","West Germany","","","","","2"
"Min 1x per week","2009","higher education","East Germany","","","","","2"
"Never","2009","in school","West Germany","","","","","5"
"Never","2009","in school","East Germany","","","","","5"
"Never","2009","inadequately","West Germany","","","","","5"
"Never","2009","inadequately","East Germany","","","","","5"
"Never","2009","general elemantary","West Germany","","","","","5"
"Never","2009","general elemantary","East Germany","","","","","5"
"Never","2009","middle vocational","West Germany","","","","","5"
"Never","2009","middle vocational","East Germany","","","","","5"
"Never","2009","vocational + Abi","West Germany","","","","","5"
"Never","2009","vocational + Abi","East Germany","","","","","5"
"Never","2009","higher vocational","West Germany","","","","","5"
"Never","2009","higher vocational","East Germany","","","","","5"
"Never","2009","higher education","West Germany","","","","","5"
"Never","2009","higher education","East Germany","","","","","5"
"Rarely","2009","in school","West Germany","","","","","4"
"Rarely","2009","in school","East Germany","","","","","4"
"Rarely","2009","inadequately","West Germany","","","","","4"
"Rarely","2009","inadequately","East Germany","","","","","4"
"Rarely","2009","general elemantary","West Germany","","","","","4"
"Rarely","2009","general elemantary","East Germany","","","","","4"
