"pli0089","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Rarely","2005","Full Time","Single parent ","","","","","4"
"Rarely","2005","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2005","Full Time","1-pers.-HH","","","","","4"
"Rarely","2005","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2005","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2005","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2005","Part Time","1-pers.-HH","","","","","4"
"Rarely","2005","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2005","Part Time","Single parent ","","","","","4"
"Rarely","2005","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2005","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2005","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2005","Not Working","1-pers.-HH","","","","","4"
"Rarely","2005","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2005","Not Working","Single parent ","","","","","4"
"Rarely","2005","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2005","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2005","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2006","Full Time","Single parent ","","","","","1"
"Daily","2006","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Full Time","1-pers.-HH","","","","","1"
"Daily","2006","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2006","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Part Time","1-pers.-HH","","","","","1"
"Daily","2006","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2006","Part Time","Single parent ","","","","","1"
"Daily","2006","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2006","Not Working","Single parent ","","","","","1"
"Daily","2006","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Not Working","1-pers.-HH","","","","","1"
"Daily","2006","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2006","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2006","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Full Time","Single parent ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Part Time","Single parent ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2006","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2006","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Not Working","Single parent ","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2006","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Full Time","Single parent ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2006","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Part Time","Single parent ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2006","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Not Working","Single parent ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2006","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Not Working","Couple + C. GT 16 ","","","","","2"
"Never","2006","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2006","Full Time","Single parent ","","","","","5"
"Never","2006","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2006","Full Time","1-pers.-HH","","","","","5"
"Never","2006","Full Time","(Married) couple without C. ","","","","","5"
"Never","2006","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2006","Part Time","1-pers.-HH","","","","","5"
"Never","2006","Part Time","(Married) couple without C. ","","","","","5"
"Never","2006","Part Time","Single parent ","","","","","5"
"Never","2006","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2006","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2006","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2006","Not Working","1-pers.-HH","","","","","5"
"Never","2006","Not Working","(Married) couple without C. ","","","","","5"
"Never","2006","Not Working","Single parent ","","","","","5"
"Never","2006","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2006","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2006","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2006","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2006","Full Time","Single parent ","","","","","4"
"Rarely","2006","Full Time","1-pers.-HH","","","","","4"
"Rarely","2006","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2006","Part Time","1-pers.-HH","","","","","4"
"Rarely","2006","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2006","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Part Time","Single parent ","","","","","4"
"Rarely","2006","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2006","Not Working","1-pers.-HH","","","","","4"
"Rarely","2006","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2006","Not Working","Single parent ","","","","","4"
"Rarely","2006","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2007","Full Time","1-pers.-HH","","","","","1"
"Daily","2007","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2007","Full Time","Single parent ","","","","","1"
"Daily","2007","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2007","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2007","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2007","Part Time","1-pers.-HH","","","","","1"
"Daily","2007","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2007","Part Time","Single parent ","","","","","1"
"Daily","2007","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2007","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2007","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2007","Not Working","1-pers.-HH","","","","","1"
"Daily","2007","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2007","Not Working","Single parent ","","","","","1"
"Daily","2007","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2007","Not Working","Couple + C. LE and GT 16","","","","","1"
"Daily","2007","Not Working","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2007","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2007","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2007","Full Time","Single parent ","","","","","3"
"Min 1x per month","2007","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2007","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2007","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2007","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2007","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2007","Part Time","Single parent ","","","","","3"
"Min 1x per month","2007","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2007","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2007","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2007","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2007","Not Working","Single parent ","","","","","3"
"Min 1x per month","2007","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2007","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2007","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2007","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2007","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2007","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2007","Full Time","Single parent ","","","","","2"
"Min 1x per week","2007","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2007","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2007","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2007","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2007","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2007","Part Time","Single parent ","","","","","2"
"Min 1x per week","2007","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2007","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2007","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2007","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2007","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2007","Not Working","Single parent ","","","","","2"
"Min 1x per week","2007","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2007","Not Working","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2007","Not Working","(Married) couple without C. ","","","","","2"
"Never","2007","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2007","Full Time","1-pers.-HH","","","","","5"
"Never","2007","Full Time","(Married) couple without C. ","","","","","5"
"Never","2007","Full Time","Single parent ","","","","","5"
"Never","2007","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2007","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2007","Part Time","1-pers.-HH","","","","","5"
"Never","2007","Part Time","(Married) couple without C. ","","","","","5"
"Never","2007","Part Time","Single parent ","","","","","5"
"Never","2007","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2007","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2007","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2007","Not Working","1-pers.-HH","","","","","5"
"Never","2007","Not Working","(Married) couple without C. ","","","","","5"
"Never","2007","Not Working","Single parent ","","","","","5"
"Never","2007","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2007","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2007","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2007","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2007","Full Time","Single parent ","","","","","4"
"Rarely","2007","Full Time","1-pers.-HH","","","","","4"
"Rarely","2007","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2007","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2007","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2007","Part Time","1-pers.-HH","","","","","4"
"Rarely","2007","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2007","Part Time","Single parent ","","","","","4"
"Rarely","2007","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2007","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2007","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2007","Not Working","1-pers.-HH","","","","","4"
"Rarely","2007","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2007","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2007","Not Working","Single parent ","","","","","4"
"Rarely","2007","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2007","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2008","Full Time","1-pers.-HH","","","","","1"
"Daily","2008","Full Time","(Married) couple without C. ","2","","","","1"
"Daily","2008","Full Time","Single parent ","1","","","","1"
"Daily","2008","Full Time","Couple + C. LE 16 ","1","","","","1"
"Daily","2008","Full Time","Couple + C. GT 16 ","3","","","","1"
"Daily","2008","Full Time","Couple + C. LE and GT 16","5","","","","1"
"Daily","2008","Part Time","1-pers.-HH","","","","","1"
"Daily","2008","Part Time","(Married) couple without C. ","2","","","","1"
"Daily","2008","Part Time","Single parent ","","","","","1"
"Daily","2008","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2008","Part Time","Couple + C. GT 16 ","2","","","","1"
"Daily","2008","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2008","Not Working","1-pers.-HH","1","","","","1"
"Daily","2008","Not Working","(Married) couple without C. ","2","","","","1"
"Daily","2008","Not Working","Single parent ","3","","","","1"
"Daily","2008","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2008","Not Working","Couple + C. LE and GT 16","4","","","","1"
"Daily","2008","Not Working","Couple + C. GT 16 ","5","","","","1"
"Min 1x per month","2008","Full Time","1-pers.-HH","125","0.118169281769548","0.0986717868883141","0.137666776650782","3"
"Min 1x per month","2008","Full Time","(Married) couple without C. ","203","0.0774028327357933","0.0665568651073408","0.0882488003642459","3"
"Min 1x per month","2008","Full Time","Single parent ","40","0.125107286258861","0.0899925344438154","0.160222038073907","3"
"Min 1x per month","2008","Full Time","Couple + C. LE 16 ","190","0.121309962853717","0.105170543497191","0.137449382210243","3"
"Min 1x per month","2008","Full Time","Couple + C. GT 16 ","165","0.110289003795815","0.094577449212526","0.126000558379104","3"
"Min 1x per month","2008","Full Time","Couple + C. LE and GT 16","66","0.147865989100852","0.117502160208379","0.178229817993325","3"
"Min 1x per month","2008","Part Time","1-pers.-HH","36","0.0727180559328298","0.0488842882792809","0.0965518235863787","3"
"Min 1x per month","2008","Part Time","(Married) couple without C. ","81","0.091359975403917","0.0741125364336118","0.108607414374222","3"
"Min 1x per month","2008","Part Time","Single parent ","28","","","","3"
"Min 1x per month","2008","Part Time","Couple + C. LE 16 ","100","0.0917999089701983","0.0750091309108861","0.108590687029511","3"
"Min 1x per month","2008","Part Time","Couple + C. GT 16 ","78","0.0812956052079371","0.0634806265257695","0.0991105838901046","3"
"Min 1x per month","2008","Part Time","Couple + C. LE and GT 16","35","0.0927138313335169","0.0634759027880916","0.121951759878942","3"
"Min 1x per month","2008","Not Working","1-pers.-HH","61","0.0400847156082171","0.0302621584392805","0.0499072727771537","3"
"Min 1x per month","2008","Not Working","(Married) couple without C. ","165","0.0522423929329917","0.0450206773643499","0.0594641085016335","3"
"Min 1x per month","2008","Not Working","Single parent ","35","0.0896352460776696","0.0607999416387997","0.118470550516539","3"
"Min 1x per month","2008","Not Working","Couple + C. LE 16 ","36","0.0841061335316128","0.0597052076270942","0.108507059436131","3"
"Min 1x per month","2008","Not Working","Couple + C. LE and GT 16","29","","","","3"
"Min 1x per month","2008","Not Working","Couple + C. GT 16 ","100","0.0966708206884793","0.0776272690915448","0.115714372285414","3"
"Min 1x per week","2008","Full Time","1-pers.-HH","65","0.0594789106357841","0.0451932714330143","0.0737645498385539","2"
"Min 1x per week","2008","Full Time","(Married) couple without C. ","87","0.0444138475419278","0.0360524679411232","0.0527752271427324","2"
"Min 1x per week","2008","Full Time","Single parent ","24","","","","2"
"Min 1x per week","2008","Full Time","Couple + C. LE 16 ","111","0.0670239891781328","0.054662460089665","0.0793855182666005","2"
"Min 1x per week","2008","Full Time","Couple + C. GT 16 ","100","0.0772877861161596","0.0638935749718619","0.0906819972604573","2"
"Min 1x per week","2008","Full Time","Couple + C. LE and GT 16","39","0.0986366025706411","0.0731308906018982","0.124142314539384","2"
"Min 1x per week","2008","Part Time","1-pers.-HH","22","","","","2"
"Min 1x per week","2008","Part Time","Single parent ","23","","","","2"
"Min 1x per week","2008","Part Time","(Married) couple without C. ","39","0.0347546267532488","0.0237904538161425","0.045718799690355","2"
"Min 1x per week","2008","Part Time","Couple + C. LE 16 ","53","0.0482717289212876","0.0358076027263929","0.0607358551161822","2"
"Min 1x per week","2008","Part Time","Couple + C. GT 16 ","60","0.0694163056704821","0.0528482195446453","0.0859843917963189","2"
"Min 1x per week","2008","Part Time","Couple + C. LE and GT 16","31","0.0946759549787333","0.0651622272878554","0.124189682669611","2"
"Min 1x per week","2008","Not Working","1-pers.-HH","23","","","","2"
"Min 1x per week","2008","Not Working","(Married) couple without C. ","96","0.0309528333920787","0.0253319720451849","0.0365736947389725","2"
"Min 1x per week","2008","Not Working","Single parent ","18","","","","2"
"Min 1x per week","2008","Not Working","Couple + C. LE 16 ","22","","","","2"
"Min 1x per week","2008","Not Working","Couple + C. GT 16 ","67","0.0715151000146047","0.05490915779708","0.0881210422321294","2"
"Min 1x per week","2008","Not Working","Couple + C. LE and GT 16","29","","","","2"
"Never","2008","Full Time","1-pers.-HH","469","0.455085467065663","0.425007769775105","0.48516316435622","5"
"Never","2008","Full Time","(Married) couple without C. ","1183","0.502985234002867","0.482692242120688","0.523278225885046","5"
"Never","2008","Full Time","Single parent ","166","0.493700189823269","0.440635402141854","0.546764977504683","5"
"Never","2008","Full Time","Couple + C. LE 16 ","649","0.399876672847051","0.375660522219608","0.424092823474494","5"
"Never","2008","Full Time","Couple + C. GT 16 ","720","0.427301752183324","0.402489919919896","0.452113584446753","5"
"Never","2008","Full Time","Couple + C. LE and GT 16","226","0.402987712560848","0.361030562959051","0.444944862162645","5"
"Never","2008","Part Time","1-pers.-HH","263","0.626815463905567","0.582424217372797","0.671206710438337","5"
"Never","2008","Part Time","(Married) couple without C. ","611","0.559296043909559","0.529576301112716","0.589015786706401","5"
"Never","2008","Part Time","Single parent ","205","0.586649065189842","0.536061234921282","0.637236895458401","5"
"Never","2008","Part Time","Couple + C. LE 16 ","631","0.528351058116788","0.499322220345175","0.557379895888401","5"
"Never","2008","Part Time","Couple + C. GT 16 ","445","0.493534013455235","0.460943022760923","0.526125004149548","5"
"Never","2008","Part Time","Couple + C. LE and GT 16","185","0.483573014954003","0.433195390598398","0.533950639309609","5"
"Never","2008","Not Working","1-pers.-HH","1241","0.814051707739402","0.794569381957196","0.833534033521607","5"
"Never","2008","Not Working","(Married) couple without C. ","2583","0.707129274654476","0.692359713229995","0.721898836078957","5"
"Never","2008","Not Working","Single parent ","257","0.659248369467335","0.611405092397506","0.707091646537163","5"
"Never","2008","Not Working","Couple + C. LE 16 ","312","0.629626242525241","0.587170991715405","0.672081493335078","5"
"Never","2008","Not Working","Couple + C. GT 16 ","496","0.520199363122657","0.48800405819124","0.552394668054074","5"
"Never","2008","Not Working","Couple + C. LE and GT 16","133","0.469440008051122","0.412966500503264","0.525913515598979","5"
"Rarely","2008","Full Time","(Married) couple without C. ","857","0.37389186767905","0.35425458011322","0.39352915524488","4"
"Rarely","2008","Full Time","Single parent ","110","0.306306815564578","0.257381577737354","0.355232053391801","4"
"Rarely","2008","Full Time","1-pers.-HH","394","0.367266340529005","0.338150124140136","0.396382556917875","4"
"Rarely","2008","Full Time","Couple + C. LE 16 ","621","0.41139166647372","0.387066110872593","0.435717222074847","4"
"Rarely","2008","Full Time","Couple + C. GT 16 ","539","0.383067808247715","0.358684921742708","0.407450694752721","4"
"Rarely","2008","Full Time","Couple + C. LE and GT 16","189","0.346349778509343","0.305649385507881","0.387050171510806","4"
"Rarely","2008","Part Time","1-pers.-HH","135","0.264449184137016","0.223968939708643","0.30492942856539","4"
"Rarely","2008","Part Time","(Married) couple without C. ","339","0.31395725530784","0.286175380618585","0.341739129997095","4"
"Rarely","2008","Part Time","Single parent ","108","0.282566738049822","0.236312804498151","0.328820671601492","4"
"Rarely","2008","Part Time","Couple + C. LE 16 ","352","0.331577303991726","0.304200867464856","0.358953740518597","4"
"Rarely","2008","Part Time","Couple + C. GT 16 ","319","0.354779042964935","0.323590356305495","0.385967729624374","4"
"Rarely","2008","Part Time","Couple + C. LE and GT 16","127","0.329037198733746","0.281670413287861","0.376403984179632","4"
"Rarely","2008","Not Working","1-pers.-HH","206","0.130877298245537","0.113988785112481","0.147765811378593","4"
"Rarely","2008","Not Working","Single parent ","64","0.190420015245526","0.150786408581312","0.23005362190974","4"
"Rarely","2008","Not Working","Couple + C. LE 16 ","127","0.247708412583875","0.209756525309486","0.285660299858265","4"
"Rarely","2008","Not Working","Couple + C. LE and GT 16","105","0.309520050058944","0.257207319044915","0.361832781072972","4"
"Rarely","2008","Not Working","(Married) couple without C. ","801","0.209393929128878","0.196188809957892","0.222599048299863","4"
"Rarely","2008","Not Working","Couple + C. GT 16 ","257","0.307241881541857","0.277510968636686","0.336972794447028","4"
"Daily","2009","Full Time","1-pers.-HH","","","","","1"
"Daily","2009","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2009","Full Time","Single parent ","","","","","1"
"Daily","2009","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2009","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2009","Part Time","1-pers.-HH","","","","","1"
"Daily","2009","Part Time","(Married) couple without C. ","","","","","1"
"Daily","2009","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","2009","Part Time","Single parent ","","","","","1"
"Daily","2009","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","2009","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","2009","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","2009","Not Working","1-pers.-HH","","","","","1"
"Daily","2009","Not Working","(Married) couple without C. ","","","","","1"
"Daily","2009","Not Working","Single parent ","","","","","1"
"Daily","2009","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","2009","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","2009","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2009","Full Time","Single parent ","","","","","3"
"Min 1x per month","2009","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","2009","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2009","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2009","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2009","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","2009","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2009","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","2009","Part Time","Single parent ","","","","","3"
"Min 1x per month","2009","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2009","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2009","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2009","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","2009","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","2009","Not Working","Single parent ","","","","","3"
"Min 1x per month","2009","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2009","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2009","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2009","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","2009","Full Time","Single parent ","","","","","2"
"Min 1x per week","2009","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2009","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2009","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2009","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2009","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","2009","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","2009","Part Time","Single parent ","","","","","2"
"Min 1x per week","2009","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2009","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2009","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2009","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","2009","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","2009","Not Working","Single parent ","","","","","2"
"Min 1x per week","2009","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2009","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2009","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","2009","Full Time","Single parent ","","","","","5"
"Never","2009","Full Time","(Married) couple without C. ","","","","","5"
"Never","2009","Full Time","1-pers.-HH","","","","","5"
"Never","2009","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","2009","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","2009","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","2009","Part Time","1-pers.-HH","","","","","5"
"Never","2009","Part Time","(Married) couple without C. ","","","","","5"
"Never","2009","Part Time","Single parent ","","","","","5"
"Never","2009","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","2009","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","2009","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","2009","Not Working","1-pers.-HH","","","","","5"
"Never","2009","Not Working","(Married) couple without C. ","","","","","5"
"Never","2009","Not Working","Single parent ","","","","","5"
"Never","2009","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","2009","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","2009","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","2009","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","2009","Full Time","Single parent ","","","","","4"
"Rarely","2009","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2009","Part Time","1-pers.-HH","","","","","4"
"Rarely","2009","Full Time","1-pers.-HH","","","","","4"
"Rarely","2009","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2009","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2009","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","2009","Part Time","Single parent ","","","","","4"
"Rarely","2009","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","2009","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","2009","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","2009","Not Working","1-pers.-HH","","","","","4"
"Rarely","2009","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","2009","Not Working","Single parent ","","","","","4"
"Rarely","2009","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","2009","Not Working","Couple + C. GT 16 ","","","","","4"
"Rarely","2009","Not Working","Couple + C. LE and GT 16","","","","","4"
"Daily","2010","Full Time","1-pers.-HH","","","","","1"
"Daily","2010","Full Time","(Married) couple without C. ","","","","","1"
"Daily","2010","Full Time","Single parent ","","","","","1"
"Daily","2010","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","2010","Full Time","Couple + C. LE and GT 16","","","","","1"
