"pli0089","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2003","no migration background","(3a) lower tertiary education","64","0.0447817432126408","0.0346947057788489","0.0548687806464327"
"Min 1x per week","2003","no migration background","(3b) higher tertiary education","76","0.0327543704628211","0.0254610869319917","0.0400476539936505"
"Min 1x per week","2003","direct migration background","(0) in school","3","","",""
"Min 1x per week","2003","direct migration background","(1a) inadequately completed","7","","",""
"Min 1x per week","2003","direct migration background","(1b) general elementary school","21","","",""
"Min 1x per week","2003","direct migration background","(1c) basic vocational qualification","41","0.0456412626356336","0.0306746870869212","0.060607838184346"
"Min 1x per week","2003","direct migration background","(2b) intermediate general qualification","2","","",""
"Min 1x per week","2003","direct migration background","(2a) intermediate vocational","11","","",""
"Min 1x per week","2003","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","2003","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per week","2003","direct migration background","(3a) lower tertiary education","1","","",""
"Min 1x per week","2003","direct migration background","(3b) higher tertiary education","9","","",""
"Min 1x per week","2003","indirect migration background","(0) in school","9","","",""
"Min 1x per week","2003","indirect migration background","(1a) inadequately completed","3","","",""
"Min 1x per week","2003","indirect migration background","(1b) general elementary school","6","","",""
"Min 1x per week","2003","indirect migration background","(1c) basic vocational qualification","12","","",""
"Min 1x per week","2003","indirect migration background","(2b) intermediate general qualification","7","","",""
"Min 1x per week","2003","indirect migration background","(2a) intermediate vocational","11","","",""
"Min 1x per week","2003","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Min 1x per week","2003","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Min 1x per week","2003","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2003","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2003","no migration background","(0) in school","100","0.201100055626288","0.165646513158124","0.236553598094452"
"Min 1x per month","2003","no migration background","(1a) inadequately completed","7","","",""
"Min 1x per month","2003","no migration background","(1b) general elementary school","69","0.0450826265064574","0.0343211592220393","0.0558440937908756"
"Min 1x per month","2003","no migration background","(1c) basic vocational qualification","344","0.0604071267689651","0.0540558039309643","0.066758449606966"
"Min 1x per month","2003","no migration background","(2b) intermediate general qualification","55","0.12171010728352","0.0931660905104575","0.150254124056582"
"Min 1x per month","2003","no migration background","(2a) intermediate vocational","416","0.08822567627763","0.0802320079991035","0.0962193445561566"
"Min 1x per month","2003","no migration background","(2c_gen) general maturity certificate","90","0.113439840938014","0.0891162097231313","0.137763472152896"
"Min 1x per month","2003","no migration background","(2c_voc) vocational maturity certificate","135","0.100295822314747","0.0834534300366983","0.117138214592795"
"Min 1x per month","2003","no migration background","(3a) lower tertiary education","113","0.0677662603501874","0.0555079391687047","0.0800245815316701"
"Min 1x per month","2003","no migration background","(3b) higher tertiary education","183","0.0882462833516068","0.0766235823967641","0.0998689843064494"
"Min 1x per month","2003","direct migration background","(0) in school","8","","",""
"Min 1x per month","2003","direct migration background","(1a) inadequately completed","5","","",""
"Min 1x per month","2003","direct migration background","(1b) general elementary school","26","","",""
"Min 1x per month","2003","direct migration background","(1c) basic vocational qualification","46","0.0497015749489311","0.0341167162051319","0.0652864336927304"
"Min 1x per month","2003","direct migration background","(2b) intermediate general qualification","4","","",""
"Min 1x per month","2003","direct migration background","(2a) intermediate vocational","10","","",""
"Min 1x per month","2003","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","2003","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Min 1x per month","2003","direct migration background","(3a) lower tertiary education","8","","",""
"Min 1x per month","2003","direct migration background","(3b) higher tertiary education","14","","",""
"Min 1x per month","2003","indirect migration background","(0) in school","8","","",""
"Min 1x per month","2003","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2003","indirect migration background","(1b) general elementary school","13","","",""
"Min 1x per month","2003","indirect migration background","(1c) basic vocational qualification","11","","",""
"Min 1x per month","2003","indirect migration background","(2b) intermediate general qualification","16","","",""
"Min 1x per month","2003","indirect migration background","(2a) intermediate vocational","13","","",""
"Min 1x per month","2003","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","2003","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per month","2003","indirect migration background","(3a) lower tertiary education","3","","",""
"Min 1x per month","2003","indirect migration background","(3b) higher tertiary education","4","","",""
"Rarely","2003","no migration background","(0) in school","179","0.388354328252901","0.345244988315439","0.431463668190363"
"Rarely","2003","no migration background","(1a) inadequately completed","14","","",""
"Rarely","2003","no migration background","(1b) general elementary school","216","0.131934351326673","0.114381841871923","0.149486860781423"
"Rarely","2003","no migration background","(1c) basic vocational qualification","1437","0.264574721761627","0.252815090809739","0.276334352713516"
"Rarely","2003","no migration background","(2b) intermediate general qualification","155","0.288091470991477","0.248553887560802","0.327629054422152"
"Rarely","2003","no migration background","(2a) intermediate vocational","1648","0.354985433791578","0.341499066831254","0.368471800751902"
"Rarely","2003","no migration background","(2c_gen) general maturity certificate","253","0.392323482272999","0.354873649804903","0.429773314741096"
"Rarely","2003","no migration background","(2c_voc) vocational maturity certificate","455","0.35816121778267","0.331279021693944","0.385043413871397"
"Rarely","2003","no migration background","(3a) lower tertiary education","585","0.340228232952186","0.317121216896558","0.363335249007815"
"Rarely","2003","no migration background","(3b) higher tertiary education","814","0.333470610764737","0.314152772967491","0.352788448561984"
"Rarely","2003","direct migration background","(0) in school","18","","",""
"Rarely","2003","direct migration background","(1a) inadequately completed","7","","",""
"Rarely","2003","direct migration background","(1b) general elementary school","78","0.12714695251605","0.100623178264431","0.153670726767669"
"Rarely","2003","direct migration background","(1c) basic vocational qualification","140","0.166689202694695","0.13996252174499","0.193415883644401"
"Rarely","2003","direct migration background","(2b) intermediate general qualification","17","","",""
"Rarely","2003","direct migration background","(2a) intermediate vocational","41","0.329435032824762","0.255442556409442","0.403427509240081"
"Rarely","2003","direct migration background","(2c_gen) general maturity certificate","28","","",""
"Rarely","2003","direct migration background","(2c_voc) vocational maturity certificate","63","0.243825927033023","0.194491234051082","0.293160620014964"
"Rarely","2003","direct migration background","(3a) lower tertiary education","25","","",""
"Rarely","2003","direct migration background","(3b) higher tertiary education","71","0.258102542372385","0.207209665233057","0.308995419511714"
"Rarely","2003","indirect migration background","(0) in school","31","0.319160361638606","0.209959526074375","0.428361197202837"
"Rarely","2003","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","2003","indirect migration background","(1b) general elementary school","22","","",""
"Rarely","2003","indirect migration background","(1c) basic vocational qualification","40","0.238915599165345","0.16751095306389","0.3103202452668"
"Rarely","2003","indirect migration background","(2b) intermediate general qualification","22","","",""
"Rarely","2003","indirect migration background","(2a) intermediate vocational","36","0.246047786230884","0.172292341763957","0.319803230697812"
"Rarely","2003","indirect migration background","(2c_gen) general maturity certificate","28","","",""
"Rarely","2003","indirect migration background","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","2003","indirect migration background","(3a) lower tertiary education","9","","",""
"Rarely","2003","indirect migration background","(3b) higher tertiary education","15","","",""
"Never","2003","no migration background","(0) in school","132","0.272892611335085","0.233492040633155","0.312293182037015"
"Never","2003","no migration background","(1a) inadequately completed","65","0.764183448122891","0.675489760745759","0.852877135500023"
"Never","2003","no migration background","(1b) general elementary school","1107","0.798973847420439","0.778187578115602","0.819760116725275"
"Never","2003","no migration background","(1c) basic vocational qualification","3381","0.62949278164146","0.616617878934851","0.642367684348069"
"Never","2003","no migration background","(2b) intermediate general qualification","253","0.510368781670108","0.46672630146225","0.554011261877965"
"Never","2003","no migration background","(2a) intermediate vocational","2515","0.511981061253844","0.497893032442598","0.526069090065089"
"Never","2003","no migration background","(2c_gen) general maturity certificate","245","0.407206118342031","0.369522681574402","0.444889555109659"
"Never","2003","no migration background","(2c_voc) vocational maturity certificate","561","0.482266132807924","0.454249937400892","0.510282328214957"
"Never","2003","no migration background","(3a) lower tertiary education","852","0.547066857041548","0.522789629964718","0.571344084118378"
"Never","2003","no migration background","(3b) higher tertiary education","1214","0.54511885247545","0.524714883668267","0.565522821282634"
"Never","2003","direct migration background","(0) in school","20","","",""
"Never","2003","direct migration background","(1a) inadequately completed","161","0.883383737261969","0.836495263339986","0.930272211183952"
"Never","2003","direct migration background","(1b) general elementary school","481","0.794883630388038","0.762734908163799","0.827032352612278"
"Never","2003","direct migration background","(1c) basic vocational qualification","519","0.736857620183535","0.705280321233679","0.768434919133391"
"Never","2003","direct migration background","(2b) intermediate general qualification","31","0.559695572620166","0.427290789862958","0.692100355377374"
"Never","2003","direct migration background","(2a) intermediate vocational","93","0.557234782295547","0.479038141151193","0.6354314234399"
"Never","2003","direct migration background","(2c_gen) general maturity certificate","79","0.711847971116769","0.632132665561477","0.791563276672061"
"Never","2003","direct migration background","(2c_voc) vocational maturity certificate","192","0.633119241454742","0.577745123627674","0.688493359281809"
"Never","2003","direct migration background","(3a) lower tertiary education","49","0.569415426348888","0.463526073135622","0.675304779562153"
"Never","2003","direct migration background","(3b) higher tertiary education","190","0.657042065206562","0.601833566674314","0.712250563738809"
"Never","2003","indirect migration background","(0) in school","21","","",""
"Never","2003","indirect migration background","(1a) inadequately completed","4","","",""
"Never","2003","indirect migration background","(1b) general elementary school","76","0.670940852959699","0.586162262937133","0.755719442982265"
"Never","2003","indirect migration background","(1c) basic vocational qualification","74","0.615464505515126","0.534002043769543","0.696926967260709"
"Never","2003","indirect migration background","(2b) intermediate general qualification","28","","",""
"Never","2003","indirect migration background","(2a) intermediate vocational","70","0.551855826444291","0.466696123770249","0.637015529118333"
"Never","2003","indirect migration background","(2c_gen) general maturity certificate","40","0.408827522285494","0.303695355841434","0.513959688729555"
"Never","2003","indirect migration background","(2c_voc) vocational maturity certificate","32","0.645721528306476","0.52045094727552","0.770992109337432"
"Never","2003","indirect migration background","(3a) lower tertiary education","5","","",""
"Never","2003","indirect migration background","(3b) higher tertiary education","28","","",""
"Daily","2004","no migration background","(0) in school","","","",""
"Daily","2004","no migration background","(1a) inadequately completed","","","",""
"Daily","2004","no migration background","(1b) general elementary school","","","",""
"Daily","2004","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2004","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2004","no migration background","(2a) intermediate vocational","","","",""
"Daily","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","no migration background","(3a) lower tertiary education","","","",""
"Daily","2004","no migration background","(3b) higher tertiary education","","","",""
"Daily","2004","direct migration background","(0) in school","","","",""
"Daily","2004","direct migration background","(1a) inadequately completed","","","",""
"Daily","2004","direct migration background","(1b) general elementary school","","","",""
"Daily","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2004","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2004","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2004","indirect migration background","(0) in school","","","",""
"Daily","2004","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2004","indirect migration background","(1b) general elementary school","","","",""
"Daily","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","no migration background","(0) in school","","","",""
"Min 1x per week","2004","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","direct migration background","(0) in school","","","",""
"Min 1x per week","2004","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2004","indirect migration background","(0) in school","","","",""
"Min 1x per week","2004","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2004","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","no migration background","(0) in school","","","",""
"Min 1x per month","2004","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","direct migration background","(0) in school","","","",""
"Min 1x per month","2004","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2004","indirect migration background","(0) in school","","","",""
"Min 1x per month","2004","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2004","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","no migration background","(0) in school","","","",""
"Rarely","2004","no migration background","(1a) inadequately completed","","","",""
"Rarely","2004","no migration background","(1b) general elementary school","","","",""
"Rarely","2004","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","direct migration background","(0) in school","","","",""
"Rarely","2004","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2004","direct migration background","(1b) general elementary school","","","",""
"Rarely","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2004","indirect migration background","(0) in school","","","",""
"Rarely","2004","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2004","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2004","no migration background","(0) in school","","","",""
"Never","2004","no migration background","(1a) inadequately completed","","","",""
"Never","2004","no migration background","(1b) general elementary school","","","",""
"Never","2004","no migration background","(1c) basic vocational qualification","","","",""
"Never","2004","no migration background","(2b) intermediate general qualification","","","",""
"Never","2004","no migration background","(2a) intermediate vocational","","","",""
"Never","2004","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","no migration background","(3a) lower tertiary education","","","",""
"Never","2004","no migration background","(3b) higher tertiary education","","","",""
"Never","2004","direct migration background","(0) in school","","","",""
"Never","2004","direct migration background","(1a) inadequately completed","","","",""
"Never","2004","direct migration background","(1b) general elementary school","","","",""
"Never","2004","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2004","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2004","direct migration background","(2a) intermediate vocational","","","",""
"Never","2004","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","direct migration background","(3a) lower tertiary education","","","",""
"Never","2004","direct migration background","(3b) higher tertiary education","","","",""
"Never","2004","indirect migration background","(0) in school","","","",""
"Never","2004","indirect migration background","(1a) inadequately completed","","","",""
"Never","2004","indirect migration background","(1b) general elementary school","","","",""
"Never","2004","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2004","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2004","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2004","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2004","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2004","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","2005","no migration background","(0) in school","","","",""
"Daily","2005","no migration background","(1a) inadequately completed","","","",""
"Daily","2005","no migration background","(1b) general elementary school","","","",""
"Daily","2005","no migration background","(1c) basic vocational qualification","","","",""
"Daily","2005","no migration background","(2b) intermediate general qualification","","","",""
"Daily","2005","no migration background","(2a) intermediate vocational","","","",""
"Daily","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","no migration background","(3a) lower tertiary education","","","",""
"Daily","2005","no migration background","(3b) higher tertiary education","","","",""
"Daily","2005","direct migration background","(0) in school","","","",""
"Daily","2005","direct migration background","(1a) inadequately completed","","","",""
"Daily","2005","direct migration background","(1b) general elementary school","","","",""
"Daily","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","2005","direct migration background","(2a) intermediate vocational","","","",""
"Daily","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","direct migration background","(3a) lower tertiary education","","","",""
"Daily","2005","direct migration background","(3b) higher tertiary education","","","",""
"Daily","2005","indirect migration background","(0) in school","","","",""
"Daily","2005","indirect migration background","(1a) inadequately completed","","","",""
"Daily","2005","indirect migration background","(1b) general elementary school","","","",""
"Daily","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","no migration background","(0) in school","","","",""
"Min 1x per week","2005","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2005","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2005","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","direct migration background","(0) in school","","","",""
"Min 1x per week","2005","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2005","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2005","indirect migration background","(0) in school","","","",""
"Min 1x per week","2005","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2005","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","no migration background","(0) in school","","","",""
"Min 1x per month","2005","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2005","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2005","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","direct migration background","(0) in school","","","",""
"Min 1x per month","2005","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2005","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2005","indirect migration background","(0) in school","","","",""
"Min 1x per month","2005","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2005","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2005","no migration background","(0) in school","","","",""
"Rarely","2005","no migration background","(1a) inadequately completed","","","",""
"Rarely","2005","no migration background","(1b) general elementary school","","","",""
"Rarely","2005","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2005","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2005","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2005","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2005","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2005","direct migration background","(0) in school","","","",""
"Rarely","2005","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2005","direct migration background","(1b) general elementary school","","","",""
"Rarely","2005","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2005","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2005","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2005","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2005","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2005","indirect migration background","(0) in school","","","",""
"Rarely","2005","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2005","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2005","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2005","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2005","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2005","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2005","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2005","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2005","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2005","no migration background","(0) in school","","","",""
"Never","2005","no migration background","(1a) inadequately completed","","","",""
"Never","2005","no migration background","(1b) general elementary school","","","",""
