"pli0089","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2003","college entrance qualification","Couple + C. LE 16 ","63","0.0445481877204491","0.0333418936795356","0.0557544817613625"
"Min 1x per week","2003","college entrance qualification","Couple + C. GT 16 ","64","0.0689027873080249","0.0530040844792467","0.0848014901368031"
"Min 1x per week","2003","college entrance qualification","Couple + C. LE and GT 16","23","","",""
"Min 1x per week","2003","Other degree","1-pers.-HH","2","","",""
"Min 1x per week","2003","Other degree","(Married) couple without C. ","11","","",""
"Min 1x per week","2003","Other degree","Single parent ","","","",""
"Min 1x per week","2003","Other degree","Couple + C. LE 16 ","19","","",""
"Min 1x per week","2003","Other degree","Couple + C. GT 16 ","9","","",""
"Min 1x per week","2003","Other degree","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","2003","no degree/no degree yet","1-pers.-HH","2","","",""
"Min 1x per week","2003","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per week","2003","no degree/no degree yet","Single parent ","11","","",""
"Min 1x per week","2003","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Min 1x per week","2003","no degree/no degree yet","Couple + C. GT 16 ","38","0.0923546092453481","0.0614888381041979","0.123220380386498"
"Min 1x per week","2003","no degree/no degree yet","Couple + C. LE and GT 16","43","0.149441307803901","0.106105301037815","0.192777314569986"
"Min 1x per month","2003","lower secondary degree","1-pers.-HH","58","0.0394204294653938","0.0287850018689054","0.0500558570618822"
"Min 1x per month","2003","lower secondary degree","(Married) couple without C. ","162","0.0503265810701038","0.0428243235469868","0.0578288385932209"
"Min 1x per month","2003","lower secondary degree","Single parent ","34","0.0734540116249352","0.0468719611268066","0.100036062123064"
"Min 1x per month","2003","lower secondary degree","Couple + C. LE 16 ","98","0.0776507214488343","0.062074503424443","0.0932269394732256"
"Min 1x per month","2003","lower secondary degree","Couple + C. GT 16 ","91","0.0814856674474753","0.0653914381707036","0.097579896724247"
"Min 1x per month","2003","lower secondary degree","Couple + C. LE and GT 16","32","0.0800088277059383","0.0548296556610819","0.105187999750795"
"Min 1x per month","2003","secondary school degree","1-pers.-HH","70","0.0912144337194408","0.0707585495355556","0.111670317903326"
"Min 1x per month","2003","secondary school degree","(Married) couple without C. ","123","0.0687699314925395","0.0570954586566839","0.080444404328395"
"Min 1x per month","2003","secondary school degree","Single parent ","39","0.112607312552925","0.0804409201293508","0.1447737049765"
"Min 1x per month","2003","secondary school degree","Couple + C. LE 16 ","131","0.0877218152556287","0.0737286580016381","0.101714972509619"
"Min 1x per month","2003","secondary school degree","Couple + C. GT 16 ","115","0.0985836123680488","0.0817382496836419","0.115428975052456"
"Min 1x per month","2003","secondary school degree","Couple + C. LE and GT 16","61","0.119873157412976","0.093042735679168","0.146703579146785"
"Min 1x per month","2003","college entrance qualification","1-pers.-HH","76","0.0959192957587663","0.075010587822514","0.116828003695019"
"Min 1x per month","2003","college entrance qualification","(Married) couple without C. ","136","0.0778870560045107","0.0651626358965079","0.0906114761125135"
"Min 1x per month","2003","college entrance qualification","Single parent ","17","","",""
"Min 1x per month","2003","college entrance qualification","Couple + C. LE 16 ","114","0.0916775142682505","0.076003001632597","0.107352026903904"
"Min 1x per month","2003","college entrance qualification","Couple + C. GT 16 ","115","0.102058675048772","0.0830568757938598","0.121060474303683"
"Min 1x per month","2003","college entrance qualification","Couple + C. LE and GT 16","41","0.0908890700333519","0.0612777290575791","0.120500411009125"
"Min 1x per month","2003","Other degree","1-pers.-HH","2","","",""
"Min 1x per month","2003","Other degree","(Married) couple without C. ","9","","",""
"Min 1x per month","2003","Other degree","Single parent ","3","","",""
"Min 1x per month","2003","Other degree","Couple + C. LE 16 ","21","","",""
"Min 1x per month","2003","Other degree","Couple + C. GT 16 ","16","","",""
"Min 1x per month","2003","Other degree","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","2003","no degree/no degree yet","1-pers.-HH","4","","",""
"Min 1x per month","2003","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Min 1x per month","2003","no degree/no degree yet","Single parent ","9","","",""
"Min 1x per month","2003","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Min 1x per month","2003","no degree/no degree yet","Couple + C. GT 16 ","62","0.169898163617557","0.129862247509022","0.209934079726092"
"Min 1x per month","2003","no degree/no degree yet","Couple + C. LE and GT 16","43","0.15131525959901","0.107756452524305","0.194874066673715"
"Rarely","2003","lower secondary degree","1-pers.-HH","187","0.146034015888591","0.126733233827942","0.16533479794924"
"Rarely","2003","lower secondary degree","(Married) couple without C. ","767","0.232734574019435","0.218233192470393","0.247235955568477"
"Rarely","2003","lower secondary degree","Single parent ","71","0.192234214332462","0.152082388440749","0.232386040224175"
"Rarely","2003","lower secondary degree","Couple + C. LE 16 ","350","0.315299608838079","0.288256689815219","0.342342527860939"
"Rarely","2003","lower secondary degree","Couple + C. GT 16 ","343","0.309103509844745","0.281917525462531","0.336289494226958"
"Rarely","2003","lower secondary degree","Couple + C. LE and GT 16","117","0.25950710696481","0.218823847820829","0.300190366108791"
"Rarely","2003","secondary school degree","1-pers.-HH","222","0.300897394582911","0.268311065683702","0.333483723482121"
"Rarely","2003","secondary school degree","(Married) couple without C. ","569","0.331843907577735","0.310121128838929","0.353566686316542"
"Rarely","2003","secondary school degree","Single parent ","107","0.323108590516474","0.275520871366238","0.37069630966671"
"Rarely","2003","secondary school degree","Couple + C. LE 16 ","554","0.371418073740158","0.347517367931813","0.395318779548502"
"Rarely","2003","secondary school degree","Couple + C. GT 16 ","444","0.369644588048126","0.342367362403445","0.396921813692806"
"Rarely","2003","secondary school degree","Couple + C. LE and GT 16","191","0.354234940469174","0.314727684777388","0.393742196160959"
"Rarely","2003","college entrance qualification","1-pers.-HH","259","0.322187975098167","0.289007706017717","0.355368244178617"
"Rarely","2003","college entrance qualification","(Married) couple without C. ","568","0.340925327454457","0.318418709432865","0.36343194547605"
"Rarely","2003","college entrance qualification","Single parent ","69","0.373456613310975","0.303180449027691","0.443732777594259"
"Rarely","2003","college entrance qualification","Couple + C. LE 16 ","495","0.366075662719731","0.339909096180494","0.392242229258968"
"Rarely","2003","college entrance qualification","Couple + C. GT 16 ","393","0.399168794541935","0.368429045705144","0.429908543378726"
"Rarely","2003","college entrance qualification","Couple + C. LE and GT 16","164","0.47343723767633","0.422003263282503","0.524871212070157"
"Rarely","2003","Other degree","1-pers.-HH","16","","",""
"Rarely","2003","Other degree","(Married) couple without C. ","55","0.148769185070411","0.11241082032564","0.185127549815182"
"Rarely","2003","Other degree","Single parent ","7","","",""
"Rarely","2003","Other degree","Couple + C. LE 16 ","51","0.173159351904148","0.129306387175931","0.217012316632365"
"Rarely","2003","Other degree","Couple + C. GT 16 ","45","0.16612141976405","0.118125278012265","0.214117561515834"
"Rarely","2003","Other degree","Couple + C. LE and GT 16","16","","",""
"Rarely","2003","no degree/no degree yet","1-pers.-HH","3","","",""
"Rarely","2003","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Rarely","2003","no degree/no degree yet","Single parent ","22","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Rarely","2003","no degree/no degree yet","Couple + C. GT 16 ","109","0.333346407290088","0.283090427750208","0.383602386829969"
"Rarely","2003","no degree/no degree yet","Couple + C. LE and GT 16","95","0.366446194350237","0.307878479833323","0.425013908867152"
"Never","2003","lower secondary degree","1-pers.-HH","1002","0.78078771069578","0.758176358218434","0.803399063173125"
"Never","2003","lower secondary degree","(Married) couple without C. ","2237","0.686112594699252","0.670187179880959","0.702038009517545"
"Never","2003","lower secondary degree","Single parent ","250","0.70112082122556","0.65447728249057","0.747764359960551"
"Never","2003","lower secondary degree","Couple + C. LE 16 ","605","0.537872977836229","0.508855336469596","0.566890619202862"
"Never","2003","lower secondary degree","Couple + C. GT 16 ","621","0.560533519191054","0.531335709496955","0.589731328885153"
"Never","2003","lower secondary degree","Couple + C. LE and GT 16","254","0.531374583652045","0.485062537415159","0.577686629888931"
"Never","2003","secondary school degree","1-pers.-HH","441","0.579229892842417","0.544154407805725","0.614305377879108"
"Never","2003","secondary school degree","(Married) couple without C. ","1049","0.566695408370129","0.543835158114687","0.58955565862557"
"Never","2003","secondary school degree","Single parent ","209","0.531110160901454","0.480330610409798","0.581889711393111"
"Never","2003","secondary school degree","Couple + C. LE 16 ","773","0.479366978798604","0.454655531783556","0.504078425813652"
"Never","2003","secondary school degree","Couple + C. GT 16 ","564","0.449703267689124","0.421592237213488","0.477814298164761"
"Never","2003","secondary school degree","Couple + C. LE and GT 16","265","0.439206166039795","0.398211276288049","0.480201055791541"
"Never","2003","college entrance qualification","1-pers.-HH","394","0.542409091805381","0.507036019723233","0.57778216388753"
"Never","2003","college entrance qualification","(Married) couple without C. ","937","0.528987180927642","0.505286968796521","0.552687393058763"
"Never","2003","college entrance qualification","Single parent ","86","0.429259913311691","0.357349505411287","0.501170321212094"
"Never","2003","college entrance qualification","Couple + C. LE 16 ","628","0.496825095096322","0.469666715909564","0.523983474283081"
"Never","2003","college entrance qualification","Couple + C. GT 16 ","400","0.425246366398162","0.394214567536095","0.456278165260229"
"Never","2003","college entrance qualification","Couple + C. LE and GT 16","134","0.36601728447411","0.316394250702937","0.415640318245283"
"Never","2003","Other degree","1-pers.-HH","80","0.717341124385645","0.629085524930446","0.805596723840844"
"Never","2003","Other degree","(Married) couple without C. ","293","0.80289618194203","0.762251718328529","0.84354064555553"
"Never","2003","Other degree","Single parent ","59","0.869398625455966","0.789891345827872","0.948905905084061"
"Never","2003","Other degree","Couple + C. LE 16 ","195","0.707852294872486","0.655149015869147","0.760555573875825"
"Never","2003","Other degree","Couple + C. GT 16 ","161","0.737111291115082","0.680344466749983","0.793878115480182"
"Never","2003","Other degree","Couple + C. LE and GT 16","102","0.820283575789363","0.754534699364194","0.886032452214531"
"Never","2003","no degree/no degree yet","1-pers.-HH","27","","",""
"Never","2003","no degree/no degree yet","(Married) couple without C. ","76","0.831721197312796","0.753996922365959","0.909445472259633"
"Never","2003","no degree/no degree yet","Single parent ","43","0.515142269312975","0.409516564221926","0.620767974404025"
"Never","2003","no degree/no degree yet","Couple + C. LE 16 ","33","0.788697351580448","0.670725923521469","0.906668779639426"
"Never","2003","no degree/no degree yet","Couple + C. GT 16 ","129","0.404400819847006","0.352080209670314","0.456721430023699"
"Never","2003","no degree/no degree yet","Couple + C. LE and GT 16","75","0.317443441186687","0.260863314134264","0.37402356823911"
"Daily","2004","lower secondary degree","1-pers.-HH","","","",""
"Daily","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2004","lower secondary degree","Single parent ","","","",""
"Daily","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2004","secondary school degree","1-pers.-HH","","","",""
"Daily","2004","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2004","secondary school degree","Single parent ","","","",""
"Daily","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2004","college entrance qualification","1-pers.-HH","","","",""
"Daily","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2004","college entrance qualification","Single parent ","","","",""
"Daily","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2004","Other degree","1-pers.-HH","","","",""
"Daily","2004","Other degree","(Married) couple without C. ","","","",""
"Daily","2004","Other degree","Single parent ","","","",""
"Daily","2004","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2004","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2004","no degree/no degree yet","Single parent ","","","",""
"Daily","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2004","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","secondary school degree","Single parent ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2004","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2004","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2004","Other degree","Single parent ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2004","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","secondary school degree","Single parent ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2004","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2004","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2004","Other degree","Single parent ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2004","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2004","lower secondary degree","Single parent ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","secondary school degree","1-pers.-HH","","","",""
"Rarely","2004","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2004","secondary school degree","Single parent ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2004","college entrance qualification","Single parent ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2004","Other degree","1-pers.-HH","","","",""
"Rarely","2004","Other degree","(Married) couple without C. ","","","",""
"Rarely","2004","Other degree","Single parent ","","","",""
"Rarely","2004","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","2004","no degree/no degree yet","Single parent ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2004","lower secondary degree","1-pers.-HH","","","",""
"Never","2004","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2004","lower secondary degree","Single parent ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2004","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2004","secondary school degree","1-pers.-HH","","","",""
"Never","2004","secondary school degree","(Married) couple without C. ","","","",""
"Never","2004","secondary school degree","Single parent ","","","",""
"Never","2004","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2004","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2004","college entrance qualification","1-pers.-HH","","","",""
"Never","2004","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2004","college entrance qualification","Single parent ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2004","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2004","Other degree","1-pers.-HH","","","",""
"Never","2004","Other degree","(Married) couple without C. ","","","",""
"Never","2004","Other degree","Single parent ","","","",""
"Never","2004","Other degree","Couple + C. LE 16 ","","","",""
"Never","2004","Other degree","Couple + C. GT 16 ","","","",""
"Never","2004","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2004","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2004","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2004","no degree/no degree yet","Single parent ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2005","lower secondary degree","1-pers.-HH","","","",""
"Daily","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","2005","lower secondary degree","Single parent ","","","",""
"Daily","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","2005","secondary school degree","1-pers.-HH","","","",""
"Daily","2005","secondary school degree","(Married) couple without C. ","","","",""
"Daily","2005","secondary school degree","Single parent ","","","",""
"Daily","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","2005","college entrance qualification","1-pers.-HH","","","",""
"Daily","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","2005","college entrance qualification","Single parent ","","","",""
"Daily","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","2005","Other degree","1-pers.-HH","","","",""
"Daily","2005","Other degree","(Married) couple without C. ","","","",""
"Daily","2005","Other degree","Single parent ","","","",""
"Daily","2005","Other degree","Couple + C. LE 16 ","","","",""
"Daily","2005","Other degree","Couple + C. GT 16 ","","","",""
"Daily","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","2005","no degree/no degree yet","Single parent ","","","",""
"Daily","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","2005","lower secondary degree","Single parent ","","","",""
"Min 1x per week","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","2005","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","2005","secondary school degree","Single parent ","","","",""
"Min 1x per week","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","2005","college entrance qualification","Single parent ","","","",""
"Min 1x per week","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","Other degree","1-pers.-HH","","","",""
"Min 1x per week","2005","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","2005","Other degree","Single parent ","","","",""
"Min 1x per week","2005","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","2005","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","2005","lower secondary degree","Single parent ","","","",""
"Min 1x per month","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","2005","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","2005","secondary school degree","Single parent ","","","",""
"Min 1x per month","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","2005","college entrance qualification","Single parent ","","","",""
"Min 1x per month","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","Other degree","1-pers.-HH","","","",""
"Min 1x per month","2005","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","2005","Other degree","Single parent ","","","",""
"Min 1x per month","2005","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2005","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","2005","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","2005","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","2005","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","2005","lower secondary degree","1-pers.-HH","","","",""
"Rarely","2005","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","2005","lower secondary degree","Single parent ","","","",""
"Rarely","2005","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","2005","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","2005","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","2005","secondary school degree","1-pers.-HH","","","",""
"Rarely","2005","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","2005","secondary school degree","Single parent ","","","",""
"Rarely","2005","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","2005","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","2005","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","2005","college entrance qualification","1-pers.-HH","","","",""
"Rarely","2005","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","2005","college entrance qualification","Single parent ","","","",""
"Rarely","2005","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","2005","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","2005","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","2005","Other degree","1-pers.-HH","","","",""
"Rarely","2005","Other degree","(Married) couple without C. ","","","",""
"Rarely","2005","Other degree","Single parent ","","","",""
