"pli0089","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2009","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2009","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2009","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2009","66 and older","Full Time","","","","","2"
"Min 1x per week","2009","66 and older","Part Time","","","","","2"
"Min 1x per week","2009","66 and older","Not Working","","","","","2"
"Never","2009","35-65 y.","Full Time","","","","","5"
"Never","2009","16-34 y.","Full Time","","","","","5"
"Never","2009","16-34 y.","Not Working","","","","","5"
"Never","2009","16-34 y.","Part Time","","","","","5"
"Never","2009","35-65 y.","Part Time","","","","","5"
"Never","2009","35-65 y.","Not Working","","","","","5"
"Never","2009","66 and older","Full Time","","","","","5"
"Never","2009","66 and older","Part Time","","","","","5"
"Never","2009","66 and older","Not Working","","","","","5"
"Rarely","2009","16-34 y.","Not Working","","","","","4"
"Rarely","2009","16-34 y.","Full Time","","","","","4"
"Rarely","2009","16-34 y.","Part Time","","","","","4"
"Rarely","2009","35-65 y.","Full Time","","","","","4"
"Rarely","2009","35-65 y.","Part Time","","","","","4"
"Rarely","2009","35-65 y.","Not Working","","","","","4"
"Rarely","2009","66 and older","Full Time","","","","","4"
"Rarely","2009","66 and older","Part Time","","","","","4"
"Rarely","2009","66 and older","Not Working","","","","","4"
"Daily","2010","35-65 y.","Full Time","","","","","1"
"Daily","2010","16-34 y.","Full Time","","","","","1"
"Daily","2010","16-34 y.","Part Time","","","","","1"
"Daily","2010","16-34 y.","Not Working","","","","","1"
"Daily","2010","35-65 y.","Part Time","","","","","1"
"Daily","2010","35-65 y.","Not Working","","","","","1"
"Daily","2010","66 and older","Full Time","","","","","1"
"Daily","2010","66 and older","Part Time","","","","","1"
"Daily","2010","66 and older","Not Working","","","","","1"
"Min 1x per month","2010","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2010","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2010","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2010","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2010","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2010","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2010","66 and older","Full Time","","","","","3"
"Min 1x per month","2010","66 and older","Part Time","","","","","3"
"Min 1x per month","2010","66 and older","Not Working","","","","","3"
"Min 1x per week","2010","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2010","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2010","66 and older","Part Time","","","","","2"
"Min 1x per week","2010","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2010","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2010","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2010","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2010","66 and older","Full Time","","","","","2"
"Min 1x per week","2010","66 and older","Not Working","","","","","2"
"Never","2010","35-65 y.","Full Time","","","","","5"
"Never","2010","16-34 y.","Not Working","","","","","5"
"Never","2010","16-34 y.","Full Time","","","","","5"
"Never","2010","16-34 y.","Part Time","","","","","5"
"Never","2010","35-65 y.","Part Time","","","","","5"
"Never","2010","35-65 y.","Not Working","","","","","5"
"Never","2010","66 and older","Full Time","","","","","5"
"Never","2010","66 and older","Part Time","","","","","5"
"Never","2010","66 and older","Not Working","","","","","5"
"Rarely","2010","16-34 y.","Not Working","","","","","4"
"Rarely","2010","66 and older","Part Time","","","","","4"
"Rarely","2010","16-34 y.","Full Time","","","","","4"
"Rarely","2010","16-34 y.","Part Time","","","","","4"
"Rarely","2010","35-65 y.","Full Time","","","","","4"
"Rarely","2010","35-65 y.","Part Time","","","","","4"
"Rarely","2010","35-65 y.","Not Working","","","","","4"
"Rarely","2010","66 and older","Full Time","","","","","4"
"Rarely","2010","66 and older","Not Working","","","","","4"
"Daily","2011","35-65 y.","Full Time","","","","","1"
"Daily","2011","66 and older","Full Time","","","","","1"
"Daily","2011","66 and older","Part Time","","","","","1"
"Daily","2011","16-34 y.","Full Time","","","","","1"
"Daily","2011","16-34 y.","Part Time","","","","","1"
"Daily","2011","16-34 y.","Not Working","","","","","1"
"Daily","2011","35-65 y.","Part Time","","","","","1"
"Daily","2011","35-65 y.","Not Working","","","","","1"
"Daily","2011","66 and older","Not Working","","","","","1"
"Min 1x per month","2011","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2011","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2011","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2011","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2011","66 and older","Full Time","","","","","3"
"Min 1x per month","2011","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2011","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2011","66 and older","Not Working","","","","","3"
"Min 1x per month","2011","66 and older","Part Time","","","","","3"
"Min 1x per week","2011","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2011","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2011","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2011","66 and older","Part Time","","","","","2"
"Min 1x per week","2011","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2011","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2011","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2011","66 and older","Full Time","","","","","2"
"Min 1x per week","2011","66 and older","Not Working","","","","","2"
"Never","2011","16-34 y.","Part Time","","","","","5"
"Never","2011","16-34 y.","Not Working","","","","","5"
"Never","2011","35-65 y.","Full Time","","","","","5"
"Never","2011","16-34 y.","Full Time","","","","","5"
"Never","2011","35-65 y.","Part Time","","","","","5"
"Never","2011","35-65 y.","Not Working","","","","","5"
"Never","2011","66 and older","Full Time","","","","","5"
"Never","2011","66 and older","Part Time","","","","","5"
"Never","2011","66 and older","Not Working","","","","","5"
"Rarely","2011","16-34 y.","Not Working","","","","","4"
"Rarely","2011","66 and older","Part Time","","","","","4"
"Rarely","2011","16-34 y.","Full Time","","","","","4"
"Rarely","2011","16-34 y.","Part Time","","","","","4"
"Rarely","2011","35-65 y.","Full Time","","","","","4"
"Rarely","2011","35-65 y.","Part Time","","","","","4"
"Rarely","2011","35-65 y.","Not Working","","","","","4"
"Rarely","2011","66 and older","Full Time","","","","","4"
"Rarely","2011","66 and older","Not Working","","","","","4"
"Daily","2012","35-65 y.","Full Time","","","","","1"
"Daily","2012","16-34 y.","Full Time","","","","","1"
"Daily","2012","16-34 y.","Part Time","","","","","1"
"Daily","2012","16-34 y.","Not Working","","","","","1"
"Daily","2012","35-65 y.","Part Time","","","","","1"
"Daily","2012","35-65 y.","Not Working","","","","","1"
"Daily","2012","66 and older","Full Time","","","","","1"
"Daily","2012","66 and older","Part Time","","","","","1"
"Daily","2012","66 and older","Not Working","","","","","1"
"Min 1x per month","2012","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2012","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2012","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2012","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2012","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2012","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2012","66 and older","Full Time","","","","","3"
"Min 1x per month","2012","66 and older","Part Time","","","","","3"
"Min 1x per month","2012","66 and older","Not Working","","","","","3"
"Min 1x per week","2012","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2012","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2012","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2012","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2012","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2012","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2012","66 and older","Full Time","","","","","2"
"Min 1x per week","2012","66 and older","Part Time","","","","","2"
"Min 1x per week","2012","66 and older","Not Working","","","","","2"
"Never","2012","16-34 y.","Full Time","","","","","5"
"Never","2012","16-34 y.","Part Time","","","","","5"
"Never","2012","16-34 y.","Not Working","","","","","5"
"Never","2012","35-65 y.","Full Time","","","","","5"
"Never","2012","35-65 y.","Part Time","","","","","5"
"Never","2012","35-65 y.","Not Working","","","","","5"
"Never","2012","66 and older","Full Time","","","","","5"
"Never","2012","66 and older","Part Time","","","","","5"
"Never","2012","66 and older","Not Working","","","","","5"
"Rarely","2012","16-34 y.","Not Working","","","","","4"
"Rarely","2012","66 and older","Part Time","","","","","4"
"Rarely","2012","16-34 y.","Part Time","","","","","4"
"Rarely","2012","16-34 y.","Full Time","","","","","4"
"Rarely","2012","35-65 y.","Full Time","","","","","4"
"Rarely","2012","35-65 y.","Part Time","","","","","4"
"Rarely","2012","35-65 y.","Not Working","","","","","4"
"Rarely","2012","66 and older","Full Time","","","","","4"
"Rarely","2012","66 and older","Not Working","","","","","4"
"Daily","2013","35-65 y.","Full Time","6","","","","1"
"Daily","2013","16-34 y.","Full Time","12","","","","1"
"Daily","2013","16-34 y.","Part Time","6","","","","1"
"Daily","2013","16-34 y.","Not Working","6","","","","1"
"Daily","2013","35-65 y.","Part Time","6","","","","1"
"Daily","2013","35-65 y.","Not Working","6","","","","1"
"Daily","2013","66 and older","Full Time","","","","","1"
"Daily","2013","66 and older","Part Time","1","","","","1"
"Daily","2013","66 and older","Not Working","2","","","","1"
"Min 1x per month","2013","16-34 y.","Not Working","187","0.139891883752451","0.122974445120249","0.156809322384654","3"
"Min 1x per month","2013","16-34 y.","Part Time","214","0.126391163552303","0.111281941589087","0.141500385515518","3"
"Min 1x per month","2013","16-34 y.","Full Time","283","0.147830811822448","0.132862714093533","0.162798909551363","3"
"Min 1x per month","2013","35-65 y.","Full Time","870","0.114798668011713","0.10754439108517","0.122052944938256","3"
"Min 1x per month","2013","35-65 y.","Part Time","466","0.0889153940083055","0.0809183428968333","0.0969124451197776","3"
"Min 1x per month","2013","35-65 y.","Not Working","153","0.0481527307522023","0.0399581669297192","0.0563472945746854","3"
"Min 1x per month","2013","66 and older","Full Time","8","","","","3"
"Min 1x per month","2013","66 and older","Part Time","36","0.0976862962483694","0.0676774176189084","0.12769517487783","3"
"Min 1x per month","2013","66 and older","Not Working","228","0.0455782796626474","0.0394999546459832","0.0516566046793117","3"
"Min 1x per week","2013","16-34 y.","Part Time","176","0.113575902413613","0.0991484679159655","0.128003336911261","2"
"Min 1x per week","2013","16-34 y.","Full Time","202","0.111531867505413","0.0982566504683514","0.124807084542475","2"
"Min 1x per week","2013","16-34 y.","Not Working","145","0.100921769840623","0.0862307143988754","0.11561282528237","2"
"Min 1x per week","2013","35-65 y.","Full Time","503","0.0574558094976017","0.0521601200276331","0.0627514989675703","2"
"Min 1x per week","2013","35-65 y.","Part Time","329","0.052454252073859","0.0461902415059555","0.0587182626417625","2"
"Min 1x per week","2013","35-65 y.","Not Working","134","0.0493588558143204","0.0410675565139013","0.0576501551147394","2"
"Min 1x per week","2013","66 and older","Full Time","1","","","","2"
"Min 1x per week","2013","66 and older","Not Working","112","0.0240082497899661","0.0195471892088123","0.02846931037112","2"
"Min 1x per week","2013","66 and older","Part Time","14","","","","2"
"Never","2013","16-34 y.","Full Time","912","0.379855678801185","0.359387607898431","0.400323749703939","5"
"Never","2013","16-34 y.","Part Time","880","0.404069399396503","0.381756754147654","0.426382044645353","5"
"Never","2013","16-34 y.","Not Working","839","0.449965647882348","0.425702540832901","0.474228754931795","5"
"Never","2013","35-65 y.","Full Time","3325","0.454864198464074","0.443532424399617","0.466195972528531","5"
"Never","2013","35-65 y.","Part Time","2577","0.537401455674039","0.523392247499535","0.551410663848544","5"
"Never","2013","35-65 y.","Not Working","1734","0.657889221987076","0.639730239432047","0.676048204542104","5"
"Never","2013","66 and older","Full Time","31","0.606261871174322","0.47829783148823","0.734225910860413","5"
"Never","2013","66 and older","Part Time","209","0.571613879669428","0.521596233843326","0.62163152549553","5"
"Never","2013","66 and older","Not Working","3232","0.744661121561895","0.731953256038189","0.757368987085601","5"
"Rarely","2013","16-34 y.","Not Working","438","0.30600791020311","0.283532614500785","0.328483205905434","4"
"Rarely","2013","35-65 y.","Not Working","595","0.241913588271066","0.225521992514118","0.258305184028014","4"
"Rarely","2013","66 and older","Part Time","116","0.302647213119341","0.256211857215787","0.349082569022894","4"
"Rarely","2013","16-34 y.","Part Time","582","0.350572125939658","0.328876140044516","0.3722681118348","4"
"Rarely","2013","35-65 y.","Part Time","1488","0.320371075614193","0.307260413792687","0.333481737435698","4"
"Rarely","2013","66 and older","Full Time","16","","","","4"
"Rarely","2013","16-34 y.","Full Time","751","0.352160350762812","0.332017301889121","0.372303399636504","4"
"Rarely","2013","35-65 y.","Full Time","2714","0.371637761185547","0.36064087745538","0.382634644915714","4"
"Rarely","2013","66 and older","Not Working","949","0.185431026670427","0.174104677902958","0.196757375437896","4"
"Daily","2014","35-65 y.","Full Time","","","","","1"
"Daily","2014","66 and older","Full Time","","","","","1"
"Daily","2014","16-34 y.","Full Time","","","","","1"
"Daily","2014","16-34 y.","Part Time","","","","","1"
"Daily","2014","16-34 y.","Not Working","","","","","1"
"Daily","2014","35-65 y.","Part Time","","","","","1"
"Daily","2014","35-65 y.","Not Working","","","","","1"
"Daily","2014","66 and older","Part Time","","","","","1"
"Daily","2014","66 and older","Not Working","","","","","1"
"Min 1x per month","2014","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2014","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2014","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2014","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2014","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2014","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2014","66 and older","Full Time","","","","","3"
"Min 1x per month","2014","66 and older","Part Time","","","","","3"
"Min 1x per month","2014","66 and older","Not Working","","","","","3"
"Min 1x per week","2014","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2014","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2014","66 and older","Full Time","","","","","2"
"Min 1x per week","2014","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2014","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2014","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2014","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2014","66 and older","Not Working","","","","","2"
"Min 1x per week","2014","66 and older","Part Time","","","","","2"
"Never","2014","16-34 y.","Full Time","","","","","5"
"Never","2014","16-34 y.","Part Time","","","","","5"
"Never","2014","16-34 y.","Not Working","","","","","5"
"Never","2014","35-65 y.","Full Time","","","","","5"
"Never","2014","35-65 y.","Part Time","","","","","5"
"Never","2014","35-65 y.","Not Working","","","","","5"
"Never","2014","66 and older","Full Time","","","","","5"
"Never","2014","66 and older","Part Time","","","","","5"
"Never","2014","66 and older","Not Working","","","","","5"
"Rarely","2014","16-34 y.","Part Time","","","","","4"
"Rarely","2014","66 and older","Full Time","","","","","4"
"Rarely","2014","16-34 y.","Full Time","","","","","4"
"Rarely","2014","16-34 y.","Not Working","","","","","4"
"Rarely","2014","35-65 y.","Full Time","","","","","4"
"Rarely","2014","35-65 y.","Part Time","","","","","4"
"Rarely","2014","35-65 y.","Not Working","","","","","4"
"Rarely","2014","66 and older","Not Working","","","","","4"
"Rarely","2014","66 and older","Part Time","","","","","4"
"Daily","2015","16-34 y.","Full Time","","","","","1"
"Daily","2015","16-34 y.","Part Time","","","","","1"
"Daily","2015","16-34 y.","Not Working","","","","","1"
"Daily","2015","35-65 y.","Full Time","","","","","1"
"Daily","2015","35-65 y.","Part Time","","","","","1"
"Daily","2015","35-65 y.","Not Working","","","","","1"
"Daily","2015","66 and older","Full Time","","","","","1"
"Daily","2015","66 and older","Part Time","","","","","1"
"Daily","2015","66 and older","Not Working","","","","","1"
"Min 1x per month","2015","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2015","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2015","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2015","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2015","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2015","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2015","66 and older","Full Time","","","","","3"
"Min 1x per month","2015","66 and older","Part Time","","","","","3"
"Min 1x per month","2015","66 and older","Not Working","","","","","3"
"Min 1x per week","2015","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2015","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2015","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2015","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2015","35-65 y.","Full Time","","","","","2"
"Min 1x per week","2015","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2015","66 and older","Full Time","","","","","2"
"Min 1x per week","2015","66 and older","Part Time","","","","","2"
"Min 1x per week","2015","66 and older","Not Working","","","","","2"
"Never","2015","16-34 y.","Full Time","","","","","5"
"Never","2015","16-34 y.","Part Time","","","","","5"
"Never","2015","16-34 y.","Not Working","","","","","5"
"Never","2015","35-65 y.","Full Time","","","","","5"
"Never","2015","35-65 y.","Part Time","","","","","5"
"Never","2015","35-65 y.","Not Working","","","","","5"
"Never","2015","66 and older","Full Time","","","","","5"
"Never","2015","66 and older","Part Time","","","","","5"
"Never","2015","66 and older","Not Working","","","","","5"
"Rarely","2015","16-34 y.","Part Time","","","","","4"
"Rarely","2015","16-34 y.","Full Time","","","","","4"
"Rarely","2015","66 and older","Full Time","","","","","4"
"Rarely","2015","16-34 y.","Not Working","","","","","4"
"Rarely","2015","35-65 y.","Full Time","","","","","4"
"Rarely","2015","35-65 y.","Part Time","","","","","4"
"Rarely","2015","35-65 y.","Not Working","","","","","4"
"Rarely","2015","66 and older","Not Working","","","","","4"
"Rarely","2015","66 and older","Part Time","","","","","4"
"Daily","2016","16-34 y.","Full Time","","","","","1"
"Daily","2016","16-34 y.","Part Time","","","","","1"
"Daily","2016","16-34 y.","Not Working","","","","","1"
"Daily","2016","35-65 y.","Full Time","","","","","1"
"Daily","2016","35-65 y.","Part Time","","","","","1"
"Daily","2016","35-65 y.","Not Working","","","","","1"
"Daily","2016","66 and older","Full Time","","","","","1"
"Daily","2016","66 and older","Part Time","","","","","1"
"Daily","2016","66 and older","Not Working","","","","","1"
"Min 1x per month","2016","16-34 y.","Part Time","","","","","3"
"Min 1x per month","2016","16-34 y.","Not Working","","","","","3"
"Min 1x per month","2016","35-65 y.","Not Working","","","","","3"
"Min 1x per month","2016","35-65 y.","Part Time","","","","","3"
"Min 1x per month","2016","66 and older","Not Working","","","","","3"
"Min 1x per month","2016","35-65 y.","Full Time","","","","","3"
"Min 1x per month","2016","16-34 y.","Full Time","","","","","3"
"Min 1x per month","2016","66 and older","Full Time","","","","","3"
"Min 1x per month","2016","66 and older","Part Time","","","","","3"
"Min 1x per week","2016","16-34 y.","Not Working","","","","","2"
"Min 1x per week","2016","16-34 y.","Full Time","","","","","2"
"Min 1x per week","2016","16-34 y.","Part Time","","","","","2"
"Min 1x per week","2016","35-65 y.","Not Working","","","","","2"
"Min 1x per week","2016","35-65 y.","Part Time","","","","","2"
"Min 1x per week","2016","66 and older","Not Working","","","","","2"
"Min 1x per week","2016","66 and older","Part Time","","","","","2"
"Min 1x per week","2016","66 and older","Full Time","","","","","2"
"Min 1x per week","2016","35-65 y.","Full Time","","","","","2"
"Never","2016","16-34 y.","Full Time","","","","","5"
"Never","2016","16-34 y.","Part Time","","","","","5"
"Never","2016","16-34 y.","Not Working","","","","","5"
"Never","2016","35-65 y.","Full Time","","","","","5"
"Never","2016","35-65 y.","Part Time","","","","","5"
"Never","2016","35-65 y.","Not Working","","","","","5"
"Never","2016","66 and older","Full Time","","","","","5"
"Never","2016","66 and older","Part Time","","","","","5"
"Never","2016","66 and older","Not Working","","","","","5"
"Rarely","2016","16-34 y.","Part Time","","","","","4"
"Rarely","2016","35-65 y.","Not Working","","","","","4"
"Rarely","2016","35-65 y.","Part Time","","","","","4"
"Rarely","2016","16-34 y.","Full Time","","","","","4"
"Rarely","2016","66 and older","Not Working","","","","","4"
"Rarely","2016","35-65 y.","Full Time","","","","","4"
"Rarely","2016","66 and older","Full Time","","","","","4"
"Rarely","2016","66 and older","Part Time","","","","","4"
"Rarely","2016","16-34 y.","Not Working","","","","","4"
"Daily","2017","16-34 y.","Full Time","2","","","","1"
"Daily","2017","16-34 y.","Part Time","1","","","","1"
"Daily","2017","16-34 y.","Not Working","40","0.0135511366593103","0.00947589376097098","0.0176263795576496","1"
"Daily","2017","35-65 y.","Full Time","","","","","1"
"Daily","2017","66 and older","Full Time","","","","","1"
"Daily","2017","66 and older","Part Time","","","","","1"
"Daily","2017","35-65 y.","Part Time","","","","","1"
"Daily","2017","35-65 y.","Not Working","16","","","","1"
"Daily","2017","66 and older","Not Working","","","","","1"
"Min 1x per month","2017","16-34 y.","Part Time","11","","","","3"
"Min 1x per month","2017","35-65 y.","Part Time","7","","","","3"
"Min 1x per month","2017","35-65 y.","Not Working","97","0.0442211446268196","0.0355351279950778","0.0529071612585615","3"
"Min 1x per month","2017","66 and older","Full Time","","","","","3"
"Min 1x per month","2017","66 and older","Not Working","2","","","","3"
"Min 1x per month","2017","16-34 y.","Full Time","5","","","","3"
"Min 1x per month","2017","16-34 y.","Not Working","176","0.0645902352867379","0.0559263492448828","0.073254121328593","3"
"Min 1x per month","2017","35-65 y.","Full Time","4","","","","3"
"Min 1x per month","2017","66 and older","Part Time","","","","","3"
"Min 1x per week","2017","16-34 y.","Not Working","197","0.0711362805067005","0.0620758272280182","0.0801967337853828","2"
"Min 1x per week","2017","35-65 y.","Part Time","9","","","","2"
"Min 1x per week","2017","35-65 y.","Not Working","105","0.0495487962036894","0.0403800822474107","0.058717510159968","2"
"Min 1x per week","2017","16-34 y.","Part Time","8","","","","2"
"Min 1x per week","2017","66 and older","Not Working","","","","","2"
"Min 1x per week","2017","16-34 y.","Full Time","3","","","","2"
"Min 1x per week","2017","35-65 y.","Full Time","4","","","","2"
"Min 1x per week","2017","66 and older","Full Time","","","","","2"
"Min 1x per week","2017","66 and older","Part Time","","","","","2"
"Never","2017","16-34 y.","Full Time","14","","","","5"
"Never","2017","16-34 y.","Part Time","54","0.400890393111469","0.306245879212392","0.495534907010545","5"
"Never","2017","16-34 y.","Not Working","2204","0.68596563557386","0.669606207534456","0.702325063613264","5"
"Never","2017","35-65 y.","Full Time","12","","","","5"
"Never","2017","35-65 y.","Part Time","36","0.491461683499323","0.368981796637587","0.613941570361059","5"
"Never","2017","35-65 y.","Not Working","1640","0.767002142765233","0.749141330334062","0.784862955196403","5"
"Never","2017","66 and older","Full Time","","","","","5"
"Never","2017","66 and older","Part Time","","","","","5"
"Never","2017","66 and older","Not Working","51","0.957611157550805","0.903369802118581","1.01185251298303","5"
"Rarely","2017","16-34 y.","Part Time","29","","","","4"
"Rarely","2017","35-65 y.","Not Working","294","0.133303215277157","0.118942341581002","0.147664088973311","4"
"Rarely","2017","16-34 y.","Full Time","15","","","","4"
"Rarely","2017","16-34 y.","Not Working","475","0.164756711973391","0.151681269218318","0.177832154728465","4"
"Rarely","2017","35-65 y.","Full Time","6","","","","4"
"Rarely","2017","35-65 y.","Part Time","12","","","","4"
"Rarely","2017","66 and older","Full Time","","","","","4"
"Rarely","2017","66 and older","Part Time","","","","","4"
"Rarely","2017","66 and older","Not Working","","","","","4"
"Daily","2018","16-34 y.","Full Time","","","","","1"
"Daily","2018","16-34 y.","Part Time","2","","","","1"
"Daily","2018","16-34 y.","Not Working","18","","","","1"
"Daily","2018","35-65 y.","Full Time","","","","","1"
"Daily","2018","66 and older","Full Time","","","","","1"
"Daily","2018","66 and older","Part Time","","","","","1"
"Daily","2018","35-65 y.","Not Working","14","","","","1"
"Daily","2018","66 and older","Not Working","","","","","1"
"Daily","2018","35-65 y.","Part Time","2","","","","1"
"Min 1x per month","2018","16-34 y.","Part Time","29","","","","3"
"Min 1x per month","2018","35-65 y.","Part Time","16","","","","3"
"Min 1x per month","2018","35-65 y.","Not Working","128","0.0668597486614585","0.054597792363252","0.079121704959665","3"
"Min 1x per month","2018","66 and older","Full Time","","","","","3"
"Min 1x per month","2018","16-34 y.","Full Time","17","","","","3"
"Min 1x per month","2018","66 and older","Part Time","","","","","3"
"Min 1x per month","2018","66 and older","Not Working","1","","","","3"
"Min 1x per month","2018","35-65 y.","Full Time","7","","","","3"
"Min 1x per month","2018","16-34 y.","Not Working","141","0.0983994638740343","0.0843191090408367","0.112479818707232","3"
"Min 1x per week","2018","16-34 y.","Not Working","159","0.107860241680171","0.0931960781767706","0.122524405183572","2"
"Min 1x per week","2018","35-65 y.","Part Time","11","","","","2"
"Min 1x per week","2018","35-65 y.","Not Working","106","0.0523783211936044","0.0414413463416779","0.0633152960455309","2"
"Min 1x per week","2018","66 and older","Not Working","","","","","2"
"Min 1x per week","2018","16-34 y.","Full Time","10","","","","2"
"Min 1x per week","2018","16-34 y.","Part Time","23","","","","2"
"Min 1x per week","2018","66 and older","Part Time","","","","","2"
"Min 1x per week","2018","35-65 y.","Full Time","3","","","","2"
"Min 1x per week","2018","66 and older","Full Time","","","","","2"
"Never","2018","16-34 y.","Full Time","45","0.338584432141361","0.243920797848646","0.433248066434075","5"
"Never","2018","16-34 y.","Part Time","119","0.509677696873238","0.44521169447286","0.574143699273617","5"
"Never","2018","16-34 y.","Not Working","1060","0.573963030849248","0.550586731717685","0.597339329980811","5"
"Never","2018","35-65 y.","Full Time","31","0.596231080554914","0.468856017601278","0.723606143508549","5"
"Never","2018","35-65 y.","Part Time","70","0.544038813581352","0.456375854073425","0.63170177308928","5"
"Never","2018","35-65 y.","Not Working","1075","0.6993121280274","0.676800991686277","0.721823264368523","5"
"Never","2018","66 and older","Full Time","","","","","5"
"Never","2018","66 and older","Part Time","","","","","5"
"Never","2018","66 and older","Not Working","27","","","","5"
"Rarely","2018","16-34 y.","Part Time","58","0.262785934706937","0.206026251148531","0.319545618265343","4"
"Rarely","2018","35-65 y.","Not Working","271","0.171942541314636","0.153418922307776","0.190466160321497","4"
"Rarely","2018","16-34 y.","Full Time","24","","","","4"
"Rarely","2018","35-65 y.","Part Time","25","","","","4"
"Rarely","2018","66 and older","Part Time","","","","","4"
"Rarely","2018","66 and older","Not Working","3","","","","4"
"Rarely","2018","16-34 y.","Not Working","341","0.209779602115483","0.190532475676698","0.229026728554268","4"
"Rarely","2018","35-65 y.","Full Time","16","","","","4"
"Rarely","2018","66 and older","Full Time","","","","","4"
"Daily","2019","16-34 y.","Full Time","12","","","","1"
"Daily","2019","16-34 y.","Part Time","5","","","","1"
"Daily","2019","16-34 y.","Not Working","19","","","","1"
"Daily","2019","35-65 y.","Full Time","12","","","","1"
"Daily","2019","66 and older","Full Time","1","","","","1"
"Daily","2019","66 and older","Part Time","1","","","","1"
"Daily","2019","66 and older","Not Working","11","","","","1"
"Daily","2019","35-65 y.","Not Working","17","","","","1"
"Daily","2019","35-65 y.","Part Time","5","","","","1"
"Min 1x per month","2019","16-34 y.","Part Time","258","0.136567481707771","0.122109539435458","0.151025423980084","3"
"Min 1x per month","2019","35-65 y.","Part Time","478","0.0934605334465619","0.0853681326822718","0.101552934210852","3"
"Min 1x per month","2019","35-65 y.","Not Working","236","0.0638649204942004","0.0559831494765238","0.071746691511877","3"
"Min 1x per month","2019","66 and older","Full Time","31","0.126848517656554","0.0834593451600734","0.170237690153035","3"
"Min 1x per month","2019","66 and older","Part Time","50","0.0591673662734372","0.0404287831267541","0.0779059494201204","3"
"Min 1x per month","2019","66 and older","Not Working","266","0.0540524421540408","0.0473817159277843","0.0607231683802973","3"
"Min 1x per month","2019","35-65 y.","Full Time","1094","0.122540466952494","0.115466828376022","0.129614105528967","3"
