"pli0089","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2019","Not Employed","no migration background","287","0.0343051176171295","0.029901299241574","0.038708935992685","2"
"Min 1x per week","2019","Not Employed","indirect migration background","25","","","","2"
"Min 1x per week","2019","Not Employed","direct migration background","273","0.0401442658943922","0.0339218263743859","0.0463667054143984","2"
"Min 1x per week","2019","Employed","indirect migration background","105","0.0886064667497413","0.073223771858808","0.103989161640675","2"
"Min 1x per week","2019","Employed","no migration background","913","0.0613961601510167","0.057373173794162","0.0654191465078715","2"
"Min 1x per week","2019","Employed","direct migration background","274","0.0503146975207461","0.0431701366455743","0.0574592583959179","2"
"Never","2019","Not Employed","no migration background","4134","0.669981782294785","0.658604712243215","0.681358852346354","5"
"Never","2019","Not Employed","direct migration background","2687","0.750809499187344","0.73709826455304","0.764520733821648","5"
"Never","2019","Not Employed","indirect migration background","233","0.540118232222206","0.490906631132755","0.589329833311657","5"
"Never","2019","Employed","no migration background","5931","0.446239769847782","0.437909063828344","0.454570475867219","5"
"Never","2019","Employed","direct migration background","2182","0.617817181065793","0.601935231228734","0.633699130902851","5"
"Never","2019","Employed","indirect migration background","634","0.486327058305655","0.45927163665708","0.513382479954229","5"
"Rarely","2019","Not Employed","no migration background","1647","0.226526352005556","0.216398622243273","0.23665408176784","4"
"Rarely","2019","Not Employed","direct migration background","618","0.148618479555813","0.137342754991334","0.159894204120293","4"
"Rarely","2019","Not Employed","indirect migration background","103","0.269050260926679","0.225261722798936","0.312838799054423","4"
"Rarely","2019","Employed","no migration background","5047","0.368005281231","0.359923249680111","0.376087312781889","4"
"Rarely","2019","Employed","indirect migration background","411","0.290264814868205","0.265695552919671","0.314834076816738","4"
"Rarely","2019","Employed","direct migration background","824","0.229256060296118","0.215517104658006","0.24299501593423","4"
