"pli0089","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Daily","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2004","(3a) lower tertiary education","Male","","","",""
"Daily","2004","(3a) lower tertiary education","Female","","","",""
"Daily","2004","(3b) higher tertiary education","Male","","","",""
"Daily","2004","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2004","(0) in school","Male","","","",""
"Min 1x per week","2004","(0) in school","Female","","","",""
"Min 1x per week","2004","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2004","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2004","(1b) general elementary school","Male","","","",""
"Min 1x per week","2004","(1b) general elementary school","Female","","","",""
"Min 1x per week","2004","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2004","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2004","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2004","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2004","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2004","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2004","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2004","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2004","(0) in school","Male","","","",""
"Min 1x per month","2004","(0) in school","Female","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2004","(1b) general elementary school","Male","","","",""
"Min 1x per month","2004","(1b) general elementary school","Female","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2004","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2004","(3b) higher tertiary education","Female","","","",""
"Rarely","2004","(0) in school","Male","","","",""
"Rarely","2004","(0) in school","Female","","","",""
"Rarely","2004","(1a) inadequately completed","Male","","","",""
"Rarely","2004","(1a) inadequately completed","Female","","","",""
"Rarely","2004","(1b) general elementary school","Male","","","",""
"Rarely","2004","(1b) general elementary school","Female","","","",""
"Rarely","2004","(1c) basic vocational qualification","Male","","","",""
"Rarely","2004","(1c) basic vocational qualification","Female","","","",""
"Rarely","2004","(2b) intermediate general qualification","Male","","","",""
"Rarely","2004","(2b) intermediate general qualification","Female","","","",""
"Rarely","2004","(2a) intermediate vocational","Male","","","",""
"Rarely","2004","(2a) intermediate vocational","Female","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2004","(3a) lower tertiary education","Male","","","",""
"Rarely","2004","(3a) lower tertiary education","Female","","","",""
"Rarely","2004","(3b) higher tertiary education","Male","","","",""
"Rarely","2004","(3b) higher tertiary education","Female","","","",""
"Never","2004","(0) in school","Male","","","",""
"Never","2004","(0) in school","Female","","","",""
"Never","2004","(1a) inadequately completed","Male","","","",""
"Never","2004","(1a) inadequately completed","Female","","","",""
"Never","2004","(1b) general elementary school","Male","","","",""
"Never","2004","(1b) general elementary school","Female","","","",""
"Never","2004","(1c) basic vocational qualification","Male","","","",""
"Never","2004","(1c) basic vocational qualification","Female","","","",""
"Never","2004","(2b) intermediate general qualification","Male","","","",""
"Never","2004","(2b) intermediate general qualification","Female","","","",""
"Never","2004","(2a) intermediate vocational","Male","","","",""
"Never","2004","(2a) intermediate vocational","Female","","","",""
"Never","2004","(2c_gen) general maturity certificate","Male","","","",""
"Never","2004","(2c_gen) general maturity certificate","Female","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2004","(3a) lower tertiary education","Male","","","",""
"Never","2004","(3a) lower tertiary education","Female","","","",""
"Never","2004","(3b) higher tertiary education","Male","","","",""
"Never","2004","(3b) higher tertiary education","Female","","","",""
"Daily","2005","(0) in school","Male","","","",""
"Daily","2005","(0) in school","Female","","","",""
"Daily","2005","(1a) inadequately completed","Male","","","",""
"Daily","2005","(1a) inadequately completed","Female","","","",""
"Daily","2005","(1b) general elementary school","Male","","","",""
"Daily","2005","(1b) general elementary school","Female","","","",""
"Daily","2005","(1c) basic vocational qualification","Male","","","",""
"Daily","2005","(1c) basic vocational qualification","Female","","","",""
"Daily","2005","(2b) intermediate general qualification","Male","","","",""
"Daily","2005","(2b) intermediate general qualification","Female","","","",""
"Daily","2005","(2a) intermediate vocational","Male","","","",""
"Daily","2005","(2a) intermediate vocational","Female","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2005","(3a) lower tertiary education","Male","","","",""
"Daily","2005","(3a) lower tertiary education","Female","","","",""
"Daily","2005","(3b) higher tertiary education","Male","","","",""
"Daily","2005","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2005","(0) in school","Male","","","",""
"Min 1x per week","2005","(0) in school","Female","","","",""
"Min 1x per week","2005","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2005","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2005","(1b) general elementary school","Male","","","",""
"Min 1x per week","2005","(1b) general elementary school","Female","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2005","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2005","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2005","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2005","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2005","(0) in school","Male","","","",""
"Min 1x per month","2005","(0) in school","Female","","","",""
"Min 1x per month","2005","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2005","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2005","(1b) general elementary school","Male","","","",""
"Min 1x per month","2005","(1b) general elementary school","Female","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2005","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2005","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2005","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2005","(3b) higher tertiary education","Female","","","",""
"Rarely","2005","(0) in school","Male","","","",""
"Rarely","2005","(0) in school","Female","","","",""
"Rarely","2005","(1a) inadequately completed","Male","","","",""
"Rarely","2005","(1a) inadequately completed","Female","","","",""
"Rarely","2005","(1b) general elementary school","Male","","","",""
"Rarely","2005","(1b) general elementary school","Female","","","",""
"Rarely","2005","(1c) basic vocational qualification","Male","","","",""
"Rarely","2005","(1c) basic vocational qualification","Female","","","",""
"Rarely","2005","(2b) intermediate general qualification","Male","","","",""
"Rarely","2005","(2b) intermediate general qualification","Female","","","",""
"Rarely","2005","(2a) intermediate vocational","Male","","","",""
"Rarely","2005","(2a) intermediate vocational","Female","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2005","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2005","(3a) lower tertiary education","Male","","","",""
"Rarely","2005","(3a) lower tertiary education","Female","","","",""
"Rarely","2005","(3b) higher tertiary education","Male","","","",""
"Rarely","2005","(3b) higher tertiary education","Female","","","",""
"Never","2005","(0) in school","Male","","","",""
"Never","2005","(0) in school","Female","","","",""
"Never","2005","(1a) inadequately completed","Male","","","",""
"Never","2005","(1a) inadequately completed","Female","","","",""
"Never","2005","(1b) general elementary school","Male","","","",""
"Never","2005","(1b) general elementary school","Female","","","",""
"Never","2005","(1c) basic vocational qualification","Male","","","",""
"Never","2005","(1c) basic vocational qualification","Female","","","",""
"Never","2005","(2b) intermediate general qualification","Male","","","",""
"Never","2005","(2b) intermediate general qualification","Female","","","",""
"Never","2005","(2a) intermediate vocational","Male","","","",""
"Never","2005","(2a) intermediate vocational","Female","","","",""
"Never","2005","(2c_gen) general maturity certificate","Male","","","",""
"Never","2005","(2c_gen) general maturity certificate","Female","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2005","(3a) lower tertiary education","Male","","","",""
"Never","2005","(3a) lower tertiary education","Female","","","",""
"Never","2005","(3b) higher tertiary education","Male","","","",""
"Never","2005","(3b) higher tertiary education","Female","","","",""
"Daily","2006","(0) in school","Male","","","",""
"Daily","2006","(0) in school","Female","","","",""
"Daily","2006","(1a) inadequately completed","Male","","","",""
"Daily","2006","(1a) inadequately completed","Female","","","",""
"Daily","2006","(1b) general elementary school","Male","","","",""
"Daily","2006","(1b) general elementary school","Female","","","",""
"Daily","2006","(1c) basic vocational qualification","Male","","","",""
"Daily","2006","(1c) basic vocational qualification","Female","","","",""
"Daily","2006","(2b) intermediate general qualification","Male","","","",""
"Daily","2006","(2b) intermediate general qualification","Female","","","",""
"Daily","2006","(2a) intermediate vocational","Male","","","",""
"Daily","2006","(2a) intermediate vocational","Female","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2006","(3a) lower tertiary education","Male","","","",""
"Daily","2006","(3a) lower tertiary education","Female","","","",""
"Daily","2006","(3b) higher tertiary education","Male","","","",""
"Daily","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2006","(0) in school","Male","","","",""
"Min 1x per week","2006","(0) in school","Female","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2006","(1b) general elementary school","Male","","","",""
"Min 1x per week","2006","(1b) general elementary school","Female","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2006","(0) in school","Male","","","",""
"Min 1x per month","2006","(0) in school","Female","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2006","(1b) general elementary school","Male","","","",""
"Min 1x per month","2006","(1b) general elementary school","Female","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Female","","","",""
"Rarely","2006","(0) in school","Male","","","",""
"Rarely","2006","(0) in school","Female","","","",""
"Rarely","2006","(1a) inadequately completed","Male","","","",""
"Rarely","2006","(1a) inadequately completed","Female","","","",""
"Rarely","2006","(1b) general elementary school","Male","","","",""
"Rarely","2006","(1b) general elementary school","Female","","","",""
"Rarely","2006","(1c) basic vocational qualification","Male","","","",""
"Rarely","2006","(1c) basic vocational qualification","Female","","","",""
"Rarely","2006","(2b) intermediate general qualification","Male","","","",""
"Rarely","2006","(2b) intermediate general qualification","Female","","","",""
"Rarely","2006","(2a) intermediate vocational","Male","","","",""
"Rarely","2006","(2a) intermediate vocational","Female","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2006","(3a) lower tertiary education","Male","","","",""
"Rarely","2006","(3a) lower tertiary education","Female","","","",""
"Rarely","2006","(3b) higher tertiary education","Male","","","",""
"Rarely","2006","(3b) higher tertiary education","Female","","","",""
"Never","2006","(0) in school","Male","","","",""
"Never","2006","(0) in school","Female","","","",""
"Never","2006","(1a) inadequately completed","Male","","","",""
"Never","2006","(1a) inadequately completed","Female","","","",""
"Never","2006","(1b) general elementary school","Male","","","",""
"Never","2006","(1b) general elementary school","Female","","","",""
"Never","2006","(1c) basic vocational qualification","Male","","","",""
"Never","2006","(1c) basic vocational qualification","Female","","","",""
"Never","2006","(2b) intermediate general qualification","Male","","","",""
"Never","2006","(2b) intermediate general qualification","Female","","","",""
"Never","2006","(2a) intermediate vocational","Male","","","",""
"Never","2006","(2a) intermediate vocational","Female","","","",""
"Never","2006","(2c_gen) general maturity certificate","Male","","","",""
"Never","2006","(2c_gen) general maturity certificate","Female","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2006","(3a) lower tertiary education","Male","","","",""
"Never","2006","(3a) lower tertiary education","Female","","","",""
"Never","2006","(3b) higher tertiary education","Male","","","",""
"Never","2006","(3b) higher tertiary education","Female","","","",""
"Daily","2007","(0) in school","Male","","","",""
"Daily","2007","(0) in school","Female","","","",""
"Daily","2007","(1a) inadequately completed","Male","","","",""
"Daily","2007","(1a) inadequately completed","Female","","","",""
"Daily","2007","(1b) general elementary school","Male","","","",""
"Daily","2007","(1b) general elementary school","Female","","","",""
"Daily","2007","(1c) basic vocational qualification","Male","","","",""
"Daily","2007","(1c) basic vocational qualification","Female","","","",""
"Daily","2007","(2b) intermediate general qualification","Male","","","",""
"Daily","2007","(2b) intermediate general qualification","Female","","","",""
"Daily","2007","(2a) intermediate vocational","Male","","","",""
"Daily","2007","(2a) intermediate vocational","Female","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2007","(3a) lower tertiary education","Male","","","",""
"Daily","2007","(3a) lower tertiary education","Female","","","",""
"Daily","2007","(3b) higher tertiary education","Male","","","",""
"Daily","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2007","(0) in school","Male","","","",""
"Min 1x per week","2007","(0) in school","Female","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2007","(1b) general elementary school","Male","","","",""
"Min 1x per week","2007","(1b) general elementary school","Female","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2007","(0) in school","Male","","","",""
"Min 1x per month","2007","(0) in school","Female","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2007","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2007","(1b) general elementary school","Male","","","",""
"Min 1x per month","2007","(1b) general elementary school","Female","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2007","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2007","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2007","(3b) higher tertiary education","Female","","","",""
"Rarely","2007","(0) in school","Male","","","",""
"Rarely","2007","(0) in school","Female","","","",""
"Rarely","2007","(1a) inadequately completed","Male","","","",""
"Rarely","2007","(1a) inadequately completed","Female","","","",""
"Rarely","2007","(1b) general elementary school","Male","","","",""
"Rarely","2007","(1b) general elementary school","Female","","","",""
"Rarely","2007","(1c) basic vocational qualification","Male","","","",""
"Rarely","2007","(1c) basic vocational qualification","Female","","","",""
"Rarely","2007","(2b) intermediate general qualification","Male","","","",""
"Rarely","2007","(2b) intermediate general qualification","Female","","","",""
"Rarely","2007","(2a) intermediate vocational","Male","","","",""
"Rarely","2007","(2a) intermediate vocational","Female","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2007","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2007","(3a) lower tertiary education","Male","","","",""
"Rarely","2007","(3a) lower tertiary education","Female","","","",""
"Rarely","2007","(3b) higher tertiary education","Male","","","",""
"Rarely","2007","(3b) higher tertiary education","Female","","","",""
"Never","2007","(0) in school","Male","","","",""
"Never","2007","(0) in school","Female","","","",""
"Never","2007","(1a) inadequately completed","Male","","","",""
"Never","2007","(1a) inadequately completed","Female","","","",""
"Never","2007","(1b) general elementary school","Male","","","",""
"Never","2007","(1b) general elementary school","Female","","","",""
"Never","2007","(1c) basic vocational qualification","Male","","","",""
"Never","2007","(1c) basic vocational qualification","Female","","","",""
"Never","2007","(2b) intermediate general qualification","Male","","","",""
"Never","2007","(2b) intermediate general qualification","Female","","","",""
"Never","2007","(2a) intermediate vocational","Male","","","",""
"Never","2007","(2a) intermediate vocational","Female","","","",""
"Never","2007","(2c_gen) general maturity certificate","Male","","","",""
"Never","2007","(2c_gen) general maturity certificate","Female","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2007","(3a) lower tertiary education","Male","","","",""
"Never","2007","(3a) lower tertiary education","Female","","","",""
"Never","2007","(3b) higher tertiary education","Male","","","",""
"Never","2007","(3b) higher tertiary education","Female","","","",""
"Daily","2008","(0) in school","Male","4","","",""
"Daily","2008","(0) in school","Female","1","","",""
"Daily","2008","(1a) inadequately completed","Male","","","",""
"Daily","2008","(1a) inadequately completed","Female","","","",""
"Daily","2008","(1b) general elementary school","Male","1","","",""
"Daily","2008","(1b) general elementary school","Female","","","",""
"Daily","2008","(1c) basic vocational qualification","Male","3","","",""
"Daily","2008","(1c) basic vocational qualification","Female","2","","",""
"Daily","2008","(2b) intermediate general qualification","Male","1","","",""
"Daily","2008","(2b) intermediate general qualification","Female","1","","",""
"Daily","2008","(2a) intermediate vocational","Male","2","","",""
"Daily","2008","(2a) intermediate vocational","Female","1","","",""
"Daily","2008","(2c_gen) general maturity certificate","Male","1","","",""
"Daily","2008","(2c_gen) general maturity certificate","Female","2","","",""
"Daily","2008","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2008","(2c_voc) vocational maturity certificate","Female","2","","",""
"Daily","2008","(3a) lower tertiary education","Male","4","","",""
"Daily","2008","(3a) lower tertiary education","Female","","","",""
"Daily","2008","(3b) higher tertiary education","Male","2","","",""
"Daily","2008","(3b) higher tertiary education","Female","1","","",""
"Min 1x per week","2008","(0) in school","Male","30","0.188636220237713","0.129827194947997","0.24744524552743"
"Min 1x per week","2008","(0) in school","Female","23","","",""
"Min 1x per week","2008","(1a) inadequately completed","Male","5","","",""
"Min 1x per week","2008","(1a) inadequately completed","Female","1","","",""
"Min 1x per week","2008","(1b) general elementary school","Male","27","","",""
"Min 1x per week","2008","(1b) general elementary school","Female","15","","",""
"Min 1x per week","2008","(1c) basic vocational qualification","Male","160","0.0592616919890112","0.0505748217625955","0.0679485622154269"
"Min 1x per week","2008","(1c) basic vocational qualification","Female","72","0.0332569406653627","0.0260967206017669","0.0404171607289585"
"Min 1x per week","2008","(2b) intermediate general qualification","Male","33","0.187278166919504","0.131658071795411","0.242898262043597"
"Min 1x per week","2008","(2b) intermediate general qualification","Female","14","","",""
"Min 1x per week","2008","(2a) intermediate vocational","Male","132","0.0662766157573178","0.055294296647815","0.0772589348668206"
"Min 1x per week","2008","(2a) intermediate vocational","Female","105","0.0359253330683718","0.0288529950423774","0.0429976710943662"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Male","34","0.109243517582337","0.0761343520464189","0.142352683118255"
"Min 1x per week","2008","(2c_gen) general maturity certificate","Female","29","","",""
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Male","40","0.0569490369605539","0.0389241727367422","0.0749739011843655"
"Min 1x per week","2008","(2c_voc) vocational maturity certificate","Female","23","","",""
"Min 1x per week","2008","(3a) lower tertiary education","Male","38","0.0361672283674091","0.0238594287439525","0.0484750279908656"
"Min 1x per week","2008","(3a) lower tertiary education","Female","19","","",""
"Min 1x per week","2008","(3b) higher tertiary education","Male","44","0.0320404281683547","0.0228515530541816","0.0412293032825277"
"Min 1x per week","2008","(3b) higher tertiary education","Female","28","","",""
"Min 1x per month","2008","(0) in school","Male","47","0.245619418826522","0.18091257301428","0.310326264638764"
"Min 1x per month","2008","(0) in school","Female","32","0.170740700019169","0.115922785692896","0.225558614345442"
"Min 1x per month","2008","(1a) inadequately completed","Male","6","","",""
"Min 1x per month","2008","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2008","(1b) general elementary school","Male","44","0.127460275271753","0.0968515178193998","0.158069032724106"
"Min 1x per month","2008","(1b) general elementary school","Female","20","","",""
"Min 1x per month","2008","(1c) basic vocational qualification","Male","284","0.10494845760559","0.0936724866580088","0.116224428553172"
"Min 1x per month","2008","(1c) basic vocational qualification","Female","99","0.0479304024056156","0.0393999988514849","0.0564608059597464"
"Min 1x per month","2008","(2b) intermediate general qualification","Male","22","","",""
"Min 1x per month","2008","(2b) intermediate general qualification","Female","20","","",""
"Min 1x per month","2008","(2a) intermediate vocational","Male","239","0.132059697536466","0.117113357598871","0.14700603747406"
"Min 1x per month","2008","(2a) intermediate vocational","Female","156","0.0629140090256518","0.0536867932713938","0.0721412247799098"
"Min 1x per month","2008","(2c_gen) general maturity certificate","Male","47","0.136336404368626","0.0999156340970656","0.172757174640187"
"Min 1x per month","2008","(2c_gen) general maturity certificate","Female","36","0.0747145097669376","0.0487852633666209","0.100643756167254"
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Male","74","0.0987887071345323","0.0755812160744711","0.121996198194593"
"Min 1x per month","2008","(2c_voc) vocational maturity certificate","Female","56","0.0713082833727127","0.0535972687873167","0.0890192979581088"
"Min 1x per month","2008","(3a) lower tertiary education","Male","98","0.0908706326839647","0.071923365564709","0.10981789980322"
"Min 1x per month","2008","(3a) lower tertiary education","Female","46","0.0496160625481927","0.0341266371529451","0.0651054879434403"
"Min 1x per month","2008","(3b) higher tertiary education","Male","166","0.118402089576858","0.101544342111111","0.135259837042605"
