"pli0089","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Daily","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","3","","",""
"Daily","2013","Hesse","1-pers.-HH","","","",""
"Daily","2013","Hesse","(Married) couple without C. ","","","",""
"Daily","2013","Hesse","Single parent ","","","",""
"Daily","2013","Hesse","Couple + C. LE 16 ","","","",""
"Daily","2013","Hesse","Couple + C. GT 16 ","","","",""
"Daily","2013","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","Single parent ","1","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","2013","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","2013","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","2013","Baden-Württemberg","Single parent ","2","","",""
"Daily","2013","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","2013","Baden-Württemberg","Couple + C. GT 16 ","1","","",""
"Daily","2013","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","2013","Bavaria","1-pers.-HH","1","","",""
"Daily","2013","Bavaria","(Married) couple without C. ","4","","",""
"Daily","2013","Bavaria","Single parent ","1","","",""
"Daily","2013","Bavaria","Couple + C. LE 16 ","1","","",""
"Daily","2013","Bavaria","Couple + C. GT 16 ","2","","",""
"Daily","2013","Bavaria","Couple + C. LE and GT 16","1","","",""
"Daily","2013","Berlin","1-pers.-HH","","","",""
"Daily","2013","Berlin","(Married) couple without C. ","","","",""
"Daily","2013","Berlin","Single parent ","1","","",""
"Daily","2013","Berlin","Couple + C. LE 16 ","2","","",""
"Daily","2013","Berlin","Couple + C. GT 16 ","","","",""
"Daily","2013","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","2013","Brandenburg","1-pers.-HH","","","",""
"Daily","2013","Brandenburg","(Married) couple without C. ","1","","",""
"Daily","2013","Brandenburg","Single parent ","","","",""
"Daily","2013","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","2013","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","2013","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","1","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","2013","Saxony","1-pers.-HH","1","","",""
"Daily","2013","Saxony","(Married) couple without C. ","1","","",""
"Daily","2013","Saxony","Single parent ","","","",""
"Daily","2013","Saxony","Couple + C. LE 16 ","","","",""
"Daily","2013","Saxony","Couple + C. GT 16 ","1","","",""
"Daily","2013","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2013","Saxony-Anhalt","1-pers.-HH","1","","",""
"Daily","2013","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","2013","Saxony-Anhalt","Single parent ","","","",""
"Daily","2013","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","2013","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","2013","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Daily","2013","Thuringia","1-pers.-HH","","","",""
"Daily","2013","Thuringia","(Married) couple without C. ","1","","",""
"Daily","2013","Thuringia","Single parent ","","","",""
"Daily","2013","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","2013","Thuringia","Couple + C. GT 16 ","","","",""
"Daily","2013","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2013","Schleswig-Holstein","1-pers.-HH","8","","",""
"Min 1x per week","2013","Schleswig-Holstein","(Married) couple without C. ","6","","",""
"Min 1x per week","2013","Schleswig-Holstein","Single parent ","4","","",""
"Min 1x per week","2013","Schleswig-Holstein","Couple + C. LE 16 ","22","","",""
"Min 1x per week","2013","Schleswig-Holstein","Couple + C. GT 16 ","7","","",""
"Min 1x per week","2013","Schleswig-Holstein","Couple + C. LE and GT 16","8","","",""
"Min 1x per week","2013","Hamburg","1-pers.-HH","3","","",""
"Min 1x per week","2013","Hamburg","(Married) couple without C. ","2","","",""
"Min 1x per week","2013","Hamburg","Single parent ","4","","",""
"Min 1x per week","2013","Hamburg","Couple + C. LE 16 ","2","","",""
"Min 1x per week","2013","Hamburg","Couple + C. GT 16 ","2","","",""
"Min 1x per week","2013","Hamburg","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","2013","Lower Saxony","1-pers.-HH","7","","",""
"Min 1x per week","2013","Lower Saxony","(Married) couple without C. ","26","","",""
"Min 1x per week","2013","Lower Saxony","Single parent ","22","","",""
"Min 1x per week","2013","Lower Saxony","Couple + C. LE 16 ","48","0.064808591732859","0.045287952631377","0.084329230834341"
"Min 1x per week","2013","Lower Saxony","Couple + C. GT 16 ","35","0.194597570117043","0.147288204414188","0.241906935819898"
"Min 1x per week","2013","Lower Saxony","Couple + C. LE and GT 16","31","0.0991059575998443","0.0606564451546297","0.137555470045059"
"Min 1x per week","2013","Bremen","1-pers.-HH","1","","",""
"Min 1x per week","2013","Bremen","(Married) couple without C. ","1","","",""
"Min 1x per week","2013","Bremen","Single parent ","4","","",""
"Min 1x per week","2013","Bremen","Couple + C. LE 16 ","8","","",""
"Min 1x per week","2013","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","2013","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2013","North Rhine-Westphalia","1-pers.-HH","25","","",""
"Min 1x per week","2013","North Rhine-Westphalia","(Married) couple without C. ","55","0.0479116646339596","0.0368880324747825","0.0589352967931367"
"Min 1x per week","2013","North Rhine-Westphalia","Single parent ","35","0.0737193573225225","0.0513666308530656","0.0960720837919795"
"Min 1x per week","2013","North Rhine-Westphalia","Couple + C. LE 16 ","150","0.0987847372485954","0.0830023746869988","0.114567099810192"
"Min 1x per week","2013","North Rhine-Westphalia","Couple + C. GT 16 ","52","0.0988043020414518","0.0756679361317437","0.12194066795116"
"Min 1x per week","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","43","0.107947414759363","0.0776881229549708","0.138206706563755"
"Min 1x per week","2013","Hesse","1-pers.-HH","8","","",""
"Min 1x per week","2013","Hesse","(Married) couple without C. ","21","","",""
"Min 1x per week","2013","Hesse","Single parent ","11","","",""
"Min 1x per week","2013","Hesse","Couple + C. LE 16 ","45","0.0997173180512242","0.0727724520020976","0.126662184100351"
"Min 1x per week","2013","Hesse","Couple + C. GT 16 ","14","","",""
"Min 1x per week","2013","Hesse","Couple + C. LE and GT 16","21","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","7","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","19","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Single parent ","14","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","26","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","15","","",""
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","6","","",""
"Min 1x per week","2013","Baden-Württemberg","1-pers.-HH","7","","",""
"Min 1x per week","2013","Baden-Württemberg","(Married) couple without C. ","39","0.0465968711430828","0.032099584004268","0.0610941582818977"
"Min 1x per week","2013","Baden-Württemberg","Single parent ","15","","",""
"Min 1x per week","2013","Baden-Württemberg","Couple + C. LE 16 ","79","0.085476482261509","0.0666585923130498","0.104294372209968"
"Min 1x per week","2013","Baden-Württemberg","Couple + C. GT 16 ","33","0.0909090622959461","0.0610042440086287","0.120813880583263"
"Min 1x per week","2013","Baden-Württemberg","Couple + C. LE and GT 16","26","","",""
"Min 1x per week","2013","Bavaria","1-pers.-HH","28","","",""
"Min 1x per week","2013","Bavaria","(Married) couple without C. ","46","0.0470927527331657","0.034653111673128","0.0595323937932034"
"Min 1x per week","2013","Bavaria","Single parent ","31","0.0780359649223479","0.0515170220199056","0.10455490782479"
"Min 1x per week","2013","Bavaria","Couple + C. LE 16 ","99","0.0901720788548139","0.0724636214378367","0.107880536271791"
"Min 1x per week","2013","Bavaria","Couple + C. GT 16 ","43","0.0952190540770496","0.0687954182878691","0.12164268986623"
"Min 1x per week","2013","Bavaria","Couple + C. LE and GT 16","51","0.120747425536929","0.0891696014336761","0.152325249640181"
"Min 1x per week","2013","Berlin","1-pers.-HH","6","","",""
"Min 1x per week","2013","Berlin","(Married) couple without C. ","3","","",""
"Min 1x per week","2013","Berlin","Single parent ","12","","",""
"Min 1x per week","2013","Berlin","Couple + C. LE 16 ","3","","",""
"Min 1x per week","2013","Berlin","Couple + C. GT 16 ","","","",""
"Min 1x per week","2013","Berlin","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","2013","Brandenburg","1-pers.-HH","2","","",""
"Min 1x per week","2013","Brandenburg","(Married) couple without C. ","9","","",""
"Min 1x per week","2013","Brandenburg","Single parent ","8","","",""
"Min 1x per week","2013","Brandenburg","Couple + C. LE 16 ","10","","",""
"Min 1x per week","2013","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","2013","Brandenburg","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","5","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Single parent ","5","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","7","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","1","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","2013","Saxony","1-pers.-HH","13","","",""
"Min 1x per week","2013","Saxony","(Married) couple without C. ","20","","",""
"Min 1x per week","2013","Saxony","Single parent ","13","","",""
"Min 1x per week","2013","Saxony","Couple + C. LE 16 ","29","","",""
"Min 1x per week","2013","Saxony","Couple + C. GT 16 ","15","","",""
"Min 1x per week","2013","Saxony","Couple + C. LE and GT 16","7","","",""
"Min 1x per week","2013","Saxony-Anhalt","1-pers.-HH","3","","",""
"Min 1x per week","2013","Saxony-Anhalt","(Married) couple without C. ","15","","",""
"Min 1x per week","2013","Saxony-Anhalt","Single parent ","5","","",""
"Min 1x per week","2013","Saxony-Anhalt","Couple + C. LE 16 ","12","","",""
"Min 1x per week","2013","Saxony-Anhalt","Couple + C. GT 16 ","5","","",""
"Min 1x per week","2013","Saxony-Anhalt","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","2013","Thuringia","1-pers.-HH","10","","",""
"Min 1x per week","2013","Thuringia","(Married) couple without C. ","11","","",""
"Min 1x per week","2013","Thuringia","Single parent ","6","","",""
"Min 1x per week","2013","Thuringia","Couple + C. LE 16 ","11","","",""
"Min 1x per week","2013","Thuringia","Couple + C. GT 16 ","9","","",""
"Min 1x per week","2013","Thuringia","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","2013","Schleswig-Holstein","1-pers.-HH","9","","",""
"Min 1x per month","2013","Schleswig-Holstein","(Married) couple without C. ","23","","",""
"Min 1x per month","2013","Schleswig-Holstein","Single parent ","11","","",""
"Min 1x per month","2013","Schleswig-Holstein","Couple + C. LE 16 ","20","","",""
"Min 1x per month","2013","Schleswig-Holstein","Couple + C. GT 16 ","9","","",""
"Min 1x per month","2013","Schleswig-Holstein","Couple + C. LE and GT 16","10","","",""
"Min 1x per month","2013","Hamburg","1-pers.-HH","7","","",""
"Min 1x per month","2013","Hamburg","(Married) couple without C. ","12","","",""
"Min 1x per month","2013","Hamburg","Single parent ","5","","",""
"Min 1x per month","2013","Hamburg","Couple + C. LE 16 ","9","","",""
"Min 1x per month","2013","Hamburg","Couple + C. GT 16 ","5","","",""
"Min 1x per month","2013","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2013","Lower Saxony","1-pers.-HH","34","0.111789672088722","0.0750121650429564","0.148567179134488"
"Min 1x per month","2013","Lower Saxony","(Married) couple without C. ","55","0.0829206104274535","0.0631055073834673","0.10273571347144"
"Min 1x per month","2013","Lower Saxony","Single parent ","31","0.0936770375116353","0.0590494923260242","0.128304582697246"
"Min 1x per month","2013","Lower Saxony","Couple + C. LE 16 ","85","0.135216890692852","0.108102705517652","0.162331075868051"
"Min 1x per month","2013","Lower Saxony","Couple + C. GT 16 ","27","","",""
"Min 1x per month","2013","Lower Saxony","Couple + C. LE and GT 16","36","0.261618100347103","0.205062122782019","0.318174077912187"
"Min 1x per month","2013","Bremen","1-pers.-HH","4","","",""
"Min 1x per month","2013","Bremen","(Married) couple without C. ","7","","",""
"Min 1x per month","2013","Bremen","Single parent ","","","",""
"Min 1x per month","2013","Bremen","Couple + C. LE 16 ","6","","",""
"Min 1x per month","2013","Bremen","Couple + C. GT 16 ","1","","",""
"Min 1x per month","2013","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2013","North Rhine-Westphalia","1-pers.-HH","58","0.0804151483512089","0.0593963713506575","0.10143392535176"
"Min 1x per month","2013","North Rhine-Westphalia","(Married) couple without C. ","117","0.0918125543685407","0.0769085062840336","0.106716602453048"
"Min 1x per month","2013","North Rhine-Westphalia","Single parent ","49","0.0985587018733291","0.0730619620659124","0.124055441680746"
"Min 1x per month","2013","North Rhine-Westphalia","Couple + C. LE 16 ","154","0.128080553847012","0.110404203419878","0.145756904274146"
"Min 1x per month","2013","North Rhine-Westphalia","Couple + C. GT 16 ","73","0.12107366542207","0.0957807585025858","0.146366572341555"
"Min 1x per month","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","50","0.141989982105986","0.107954458205163","0.176025506006808"
"Min 1x per month","2013","Hesse","1-pers.-HH","18","","",""
"Min 1x per month","2013","Hesse","(Married) couple without C. ","24","","",""
"Min 1x per month","2013","Hesse","Single parent ","12","","",""
"Min 1x per month","2013","Hesse","Couple + C. LE 16 ","61","0.166964994113131","0.133426340409113","0.200503647817148"
"Min 1x per month","2013","Hesse","Couple + C. GT 16 ","31","0.173612690593896","0.115992246593459","0.231233134594332"
"Min 1x per month","2013","Hesse","Couple + C. LE and GT 16","20","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","17","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","30","0.066735208034603","0.0427534301624633","0.0907169859067428"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Single parent ","17","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","45","0.148773085996509","0.111649869552983","0.185896302440035"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","17","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","16","","",""
"Min 1x per month","2013","Baden-Württemberg","1-pers.-HH","32","0.0853807913253922","0.0569068572071625","0.113854725443622"
"Min 1x per month","2013","Baden-Württemberg","(Married) couple without C. ","56","0.0657037785543285","0.0486622892757128","0.0827452678329442"
"Min 1x per month","2013","Baden-Württemberg","Single parent ","36","0.173682114916767","0.127184665925787","0.220179563907747"
"Min 1x per month","2013","Baden-Württemberg","Couple + C. LE 16 ","101","0.106407731591003","0.0856535095567726","0.127161953625234"
"Min 1x per month","2013","Baden-Württemberg","Couple + C. GT 16 ","41","0.137647340468512","0.101807977604775","0.173486703332248"
"Min 1x per month","2013","Baden-Württemberg","Couple + C. LE and GT 16","29","","",""
"Min 1x per month","2013","Bavaria","1-pers.-HH","41","0.0634847677017126","0.0430323826810732","0.083937152722352"
"Min 1x per month","2013","Bavaria","(Married) couple without C. ","68","0.0543658941976339","0.0410512266496636","0.0676805617456042"
"Min 1x per month","2013","Bavaria","Single parent ","49","0.141647214086209","0.107173446850198","0.176120981322221"
"Min 1x per month","2013","Bavaria","Couple + C. LE 16 ","125","0.136893153708897","0.115641721437601","0.158144585980193"
"Min 1x per month","2013","Bavaria","Couple + C. GT 16 ","85","0.136657276721946","0.105735323588385","0.167579229855506"
"Min 1x per month","2013","Bavaria","Couple + C. LE and GT 16","55","0.105165929922497","0.0754359082502448","0.134895951594748"
"Min 1x per month","2013","Berlin","1-pers.-HH","16","","",""
"Min 1x per month","2013","Berlin","(Married) couple without C. ","10","","",""
"Min 1x per month","2013","Berlin","Single parent ","12","","",""
"Min 1x per month","2013","Berlin","Couple + C. LE 16 ","9","","",""
"Min 1x per month","2013","Berlin","Couple + C. GT 16 ","8","","",""
"Min 1x per month","2013","Berlin","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","2013","Brandenburg","1-pers.-HH","9","","",""
"Min 1x per month","2013","Brandenburg","(Married) couple without C. ","26","","",""
"Min 1x per month","2013","Brandenburg","Single parent ","7","","",""
"Min 1x per month","2013","Brandenburg","Couple + C. LE 16 ","19","","",""
"Min 1x per month","2013","Brandenburg","Couple + C. GT 16 ","7","","",""
"Min 1x per month","2013","Brandenburg","Couple + C. LE and GT 16","7","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","1-pers.-HH","10","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","16","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Single parent ","5","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","16","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","4","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","2013","Saxony","1-pers.-HH","13","","",""
"Min 1x per month","2013","Saxony","(Married) couple without C. ","44","0.0759454783962173","0.0542738320904032","0.0976171247020313"
"Min 1x per month","2013","Saxony","Single parent ","7","","",""
"Min 1x per month","2013","Saxony","Couple + C. LE 16 ","41","0.116386171626919","0.0858617737312255","0.146910569522612"
"Min 1x per month","2013","Saxony","Couple + C. GT 16 ","16","","",""
"Min 1x per month","2013","Saxony","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","2013","Saxony-Anhalt","1-pers.-HH","11","","",""
"Min 1x per month","2013","Saxony-Anhalt","(Married) couple without C. ","15","","",""
"Min 1x per month","2013","Saxony-Anhalt","Single parent ","4","","",""
"Min 1x per month","2013","Saxony-Anhalt","Couple + C. LE 16 ","16","","",""
"Min 1x per month","2013","Saxony-Anhalt","Couple + C. GT 16 ","17","","",""
"Min 1x per month","2013","Saxony-Anhalt","Couple + C. LE and GT 16","7","","",""
"Min 1x per month","2013","Thuringia","1-pers.-HH","10","","",""
"Min 1x per month","2013","Thuringia","(Married) couple without C. ","21","","",""
"Min 1x per month","2013","Thuringia","Single parent ","7","","",""
"Min 1x per month","2013","Thuringia","Couple + C. LE 16 ","14","","",""
"Min 1x per month","2013","Thuringia","Couple + C. GT 16 ","13","","",""
"Min 1x per month","2013","Thuringia","Couple + C. LE and GT 16","6","","",""
"Rarely","2013","Schleswig-Holstein","1-pers.-HH","29","","",""
"Rarely","2013","Schleswig-Holstein","(Married) couple without C. ","80","0.383355867893025","0.322474639291701","0.44423709649435"
"Rarely","2013","Schleswig-Holstein","Single parent ","40","0.432611438524996","0.337847581521211","0.527375295528782"
"Rarely","2013","Schleswig-Holstein","Couple + C. LE 16 ","76","0.356428743513592","0.296456578368527","0.416400908658658"
"Rarely","2013","Schleswig-Holstein","Couple + C. GT 16 ","18","","",""
"Rarely","2013","Schleswig-Holstein","Couple + C. LE and GT 16","37","0.693149218245084","0.590139140642627","0.796159295847541"
"Rarely","2013","Hamburg","1-pers.-HH","14","","",""
"Rarely","2013","Hamburg","(Married) couple without C. ","30","0.326570758905004","0.243355530711637","0.409785987098371"
"Rarely","2013","Hamburg","Single parent ","10","","",""
"Rarely","2013","Hamburg","Couple + C. LE 16 ","42","0.537163644938885","0.441334313163625","0.632992976714145"
"Rarely","2013","Hamburg","Couple + C. GT 16 ","7","","",""
"Rarely","2013","Hamburg","Couple + C. LE and GT 16","3","","",""
"Rarely","2013","Lower Saxony","1-pers.-HH","68","0.260370237942567","0.209151792117265","0.311588683767868"
"Rarely","2013","Lower Saxony","(Married) couple without C. ","263","0.337626283904135","0.303645664346388","0.371606903461883"
"Rarely","2013","Lower Saxony","Single parent ","69","0.248545782709225","0.197186600328015","0.299904965090434"
"Rarely","2013","Lower Saxony","Couple + C. LE 16 ","215","0.433014067331033","0.393725641291971","0.472302493370096"
"Rarely","2013","Lower Saxony","Couple + C. GT 16 ","90","0.329067271970404","0.272916751645577","0.385217792295231"
"Rarely","2013","Lower Saxony","Couple + C. LE and GT 16","91","0.39364723555427","0.330780576299341","0.456513894809198"
"Rarely","2013","Bremen","1-pers.-HH","14","","",""
"Rarely","2013","Bremen","(Married) couple without C. ","15","","",""
"Rarely","2013","Bremen","Single parent ","16","","",""
"Rarely","2013","Bremen","Couple + C. LE 16 ","14","","",""
"Rarely","2013","Bremen","Couple + C. GT 16 ","7","","",""
"Rarely","2013","Bremen","Couple + C. LE and GT 16","1","","",""
"Rarely","2013","North Rhine-Westphalia","1-pers.-HH","157","0.260411988090068","0.226491036848364","0.294332939331771"
"Rarely","2013","North Rhine-Westphalia","(Married) couple without C. ","414","0.285355673658272","0.262047744369249","0.308663602947295"
"Rarely","2013","North Rhine-Westphalia","Single parent ","145","0.216330077737932","0.181109742792899","0.251550412682965"
"Rarely","2013","North Rhine-Westphalia","Couple + C. LE 16 ","386","0.336071389036468","0.311085817683318","0.361056960389618"
"Rarely","2013","North Rhine-Westphalia","Couple + C. GT 16 ","203","0.325361341168823","0.289035452405567","0.361687229932078"
"Rarely","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","141","0.378246669733711","0.330958334511558","0.425535004955864"
"Rarely","2013","Hesse","1-pers.-HH","57","0.23469612037348","0.180739612884722","0.288652627862238"
"Rarely","2013","Hesse","(Married) couple without C. ","159","0.305609010220369","0.265861644042183","0.345356376398556"
"Rarely","2013","Hesse","Single parent ","54","0.34862182577178","0.276130184146615","0.421113467396946"
"Rarely","2013","Hesse","Couple + C. LE 16 ","154","0.34305336765663","0.30036130137055","0.385745433942709"
"Rarely","2013","Hesse","Couple + C. GT 16 ","60","0.443368884078799","0.367796975181848","0.518940792975749"
"Rarely","2013","Hesse","Couple + C. LE and GT 16","49","0.278567722113646","0.209105082796807","0.348030361430485"
"Rarely","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","42","0.199121181418643","0.14523852511448","0.253003837722806"
"Rarely","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","114","0.331887546083353","0.286637222689445","0.377137869477262"
"Rarely","2013","Rhineland-Palatinate,Saarland","Single parent ","40","0.224792537092162","0.159285839039677","0.290299235144647"
"Rarely","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","113","0.310366531402444","0.2621043058828","0.358628756922088"
"Rarely","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","49","0.32929923756419","0.253585097188254","0.405013377940126"
"Rarely","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","40","0.439199128387354","0.344272399365802","0.534125857408906"
"Rarely","2013","Baden-Württemberg","1-pers.-HH","72","0.198391270385557","0.157757256261022","0.239025284510092"
"Rarely","2013","Baden-Württemberg","(Married) couple without C. ","253","0.3203773341047","0.288282517731783","0.352472150477617"
"Rarely","2013","Baden-Württemberg","Single parent ","69","0.247529192231765","0.194558452101199","0.300499932362331"
"Rarely","2013","Baden-Württemberg","Couple + C. LE 16 ","294","0.360643436406796","0.328324225760376","0.392962647053216"
"Rarely","2013","Baden-Württemberg","Couple + C. GT 16 ","126","0.306187247468828","0.258241664581173","0.354132830356484"
"Rarely","2013","Baden-Württemberg","Couple + C. LE and GT 16","107","0.338615583792595","0.285678580488419","0.391552587096771"
"Rarely","2013","Bavaria","1-pers.-HH","149","0.282229430507683","0.244476928185837","0.319981932829528"
"Rarely","2013","Bavaria","(Married) couple without C. ","334","0.303619514195604","0.276617657225475","0.330621371165732"
"Rarely","2013","Bavaria","Single parent ","116","0.294537732128448","0.249470677018495","0.339604787238401"
"Rarely","2013","Bavaria","Couple + C. LE 16 ","321","0.339352199967722","0.310078650053084","0.368625749882361"
"Rarely","2013","Bavaria","Couple + C. GT 16 ","135","0.290732665002529","0.249852671852958","0.3316126581521"
"Rarely","2013","Bavaria","Couple + C. LE and GT 16","148","0.344814037808443","0.298750085488332","0.390877990128554"
"Rarely","2013","Berlin","1-pers.-HH","63","0.23240961728443","0.178176828109179","0.286642406459681"
"Rarely","2013","Berlin","(Married) couple without C. ","88","0.267994373214271","0.218205609022029","0.317783137406514"
"Rarely","2013","Berlin","Single parent ","31","0.215387794515234","0.14499138359314","0.285784205437328"
"Rarely","2013","Berlin","Couple + C. LE 16 ","69","0.281448347627306","0.220037820012389","0.342858875242223"
"Rarely","2013","Berlin","Couple + C. GT 16 ","30","0.30967574223521","0.200581028621052","0.418770455849369"
"Rarely","2013","Berlin","Couple + C. LE and GT 16","8","","",""
"Rarely","2013","Brandenburg","1-pers.-HH","39","0.276399179900058","0.205536058905206","0.34726230089491"
"Rarely","2013","Brandenburg","(Married) couple without C. ","119","0.262990601872455","0.219518903519202","0.306462300225709"
"Rarely","2013","Brandenburg","Single parent ","37","0.316800034215854","0.230252812795883","0.403347255635825"
"Rarely","2013","Brandenburg","Couple + C. LE 16 ","81","0.416208491213874","0.351366557358986","0.481050425068762"
"Rarely","2013","Brandenburg","Couple + C. GT 16 ","23","","",""
"Rarely","2013","Brandenburg","Couple + C. LE and GT 16","19","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","1-pers.-HH","30","0.302543476393608","0.211129060059236","0.39395789272798"
"Rarely","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","65","0.277966191601672","0.217229699792269","0.338702683411075"
"Rarely","2013","Mecklenburg-Western Pomerania","Single parent ","13","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","39","0.270496143744128","0.197433017015711","0.343559270472545"
"Rarely","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","11","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","8","","",""
"Rarely","2013","Saxony","1-pers.-HH","62","0.252672763127555","0.199441995564141","0.30590353069097"
"Rarely","2013","Saxony","(Married) couple without C. ","168","0.306613063090345","0.268892749078655","0.344333377102034"
"Rarely","2013","Saxony","Single parent ","34","0.282808794930348","0.209250648309125","0.356366941551572"
"Rarely","2013","Saxony","Couple + C. LE 16 ","119","0.31779335609813","0.273473785725194","0.362112926471065"
"Rarely","2013","Saxony","Couple + C. GT 16 ","70","0.451541917099812","0.380405838105313","0.522677996094311"
"Rarely","2013","Saxony","Couple + C. LE and GT 16","29","","",""
"Rarely","2013","Saxony-Anhalt","1-pers.-HH","37","0.269735562677581","0.199638969517051","0.33983215583811"
"Rarely","2013","Saxony-Anhalt","(Married) couple without C. ","81","0.230640497579904","0.185732655669795","0.275548339490014"
"Rarely","2013","Saxony-Anhalt","Single parent ","29","","",""
"Rarely","2013","Saxony-Anhalt","Couple + C. LE 16 ","64","0.244337317960488","0.185227589953373","0.303447045967604"
