"pli0089","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","2006","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2006","Thuringia","no migration background","","","",""
"Rarely","2006","Thuringia","direct migration background","","","",""
"Rarely","2006","Thuringia","indirect migration background","","","",""
"Never","2006","Schleswig-Holstein","no migration background","","","",""
"Never","2006","Schleswig-Holstein","direct migration background","","","",""
"Never","2006","Schleswig-Holstein","indirect migration background","","","",""
"Never","2006","Hamburg","no migration background","","","",""
"Never","2006","Hamburg","direct migration background","","","",""
"Never","2006","Hamburg","indirect migration background","","","",""
"Never","2006","Lower Saxony","no migration background","","","",""
"Never","2006","Lower Saxony","direct migration background","","","",""
"Never","2006","Lower Saxony","indirect migration background","","","",""
"Never","2006","Bremen","no migration background","","","",""
"Never","2006","Bremen","direct migration background","","","",""
"Never","2006","Bremen","indirect migration background","","","",""
"Never","2006","North Rhine-Westphalia","no migration background","","","",""
"Never","2006","North Rhine-Westphalia","direct migration background","","","",""
"Never","2006","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2006","Hesse","no migration background","","","",""
"Never","2006","Hesse","direct migration background","","","",""
"Never","2006","Hesse","indirect migration background","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2006","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2006","Baden-Württemberg","no migration background","","","",""
"Never","2006","Baden-Württemberg","direct migration background","","","",""
"Never","2006","Baden-Württemberg","indirect migration background","","","",""
"Never","2006","Bavaria","no migration background","","","",""
"Never","2006","Bavaria","direct migration background","","","",""
"Never","2006","Bavaria","indirect migration background","","","",""
"Never","2006","Berlin","no migration background","","","",""
"Never","2006","Berlin","direct migration background","","","",""
"Never","2006","Berlin","indirect migration background","","","",""
"Never","2006","Brandenburg","no migration background","","","",""
"Never","2006","Brandenburg","direct migration background","","","",""
"Never","2006","Brandenburg","indirect migration background","","","",""
"Never","2006","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2006","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2006","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2006","Saxony","no migration background","","","",""
"Never","2006","Saxony","direct migration background","","","",""
"Never","2006","Saxony","indirect migration background","","","",""
"Never","2006","Saxony-Anhalt","no migration background","","","",""
"Never","2006","Saxony-Anhalt","direct migration background","","","",""
"Never","2006","Saxony-Anhalt","indirect migration background","","","",""
"Never","2006","Thuringia","no migration background","","","",""
"Never","2006","Thuringia","direct migration background","","","",""
"Never","2006","Thuringia","indirect migration background","","","",""
"Daily","2007","Schleswig-Holstein","no migration background","","","",""
"Daily","2007","Schleswig-Holstein","direct migration background","","","",""
"Daily","2007","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2007","Hamburg","no migration background","","","",""
"Daily","2007","Hamburg","direct migration background","","","",""
"Daily","2007","Hamburg","indirect migration background","","","",""
"Daily","2007","Lower Saxony","no migration background","","","",""
"Daily","2007","Lower Saxony","direct migration background","","","",""
"Daily","2007","Lower Saxony","indirect migration background","","","",""
"Daily","2007","Bremen","no migration background","","","",""
"Daily","2007","Bremen","direct migration background","","","",""
"Daily","2007","Bremen","indirect migration background","","","",""
"Daily","2007","North Rhine-Westphalia","no migration background","","","",""
"Daily","2007","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2007","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","2007","Hesse","no migration background","","","",""
"Daily","2007","Hesse","direct migration background","","","",""
"Daily","2007","Hesse","indirect migration background","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2007","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2007","Baden-Württemberg","no migration background","","","",""
"Daily","2007","Baden-Württemberg","direct migration background","","","",""
"Daily","2007","Baden-Württemberg","indirect migration background","","","",""
"Daily","2007","Bavaria","no migration background","","","",""
"Daily","2007","Bavaria","direct migration background","","","",""
"Daily","2007","Bavaria","indirect migration background","","","",""
"Daily","2007","Berlin","no migration background","","","",""
"Daily","2007","Berlin","direct migration background","","","",""
"Daily","2007","Berlin","indirect migration background","","","",""
"Daily","2007","Brandenburg","no migration background","","","",""
"Daily","2007","Brandenburg","direct migration background","","","",""
"Daily","2007","Brandenburg","indirect migration background","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2007","Saxony","no migration background","","","",""
"Daily","2007","Saxony","direct migration background","","","",""
"Daily","2007","Saxony","indirect migration background","","","",""
"Daily","2007","Saxony-Anhalt","no migration background","","","",""
"Daily","2007","Saxony-Anhalt","direct migration background","","","",""
"Daily","2007","Saxony-Anhalt","indirect migration background","","","",""
"Daily","2007","Thuringia","no migration background","","","",""
"Daily","2007","Thuringia","direct migration background","","","",""
"Daily","2007","Thuringia","indirect migration background","","","",""
"Min 1x per week","2007","Schleswig-Holstein","no migration background","","","",""
"Min 1x per week","2007","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","2007","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2007","Hamburg","no migration background","","","",""
"Min 1x per week","2007","Hamburg","direct migration background","","","",""
"Min 1x per week","2007","Hamburg","indirect migration background","","","",""
"Min 1x per week","2007","Lower Saxony","no migration background","","","",""
"Min 1x per week","2007","Lower Saxony","direct migration background","","","",""
"Min 1x per week","2007","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","2007","Bremen","no migration background","","","",""
"Min 1x per week","2007","Bremen","direct migration background","","","",""
"Min 1x per week","2007","Bremen","indirect migration background","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per week","2007","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","2007","Hesse","no migration background","","","",""
"Min 1x per week","2007","Hesse","direct migration background","","","",""
"Min 1x per week","2007","Hesse","indirect migration background","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","2007","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","2007","Baden-Württemberg","no migration background","","","",""
"Min 1x per week","2007","Baden-Württemberg","direct migration background","","","",""
"Min 1x per week","2007","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","2007","Bavaria","no migration background","","","",""
"Min 1x per week","2007","Bavaria","direct migration background","","","",""
"Min 1x per week","2007","Bavaria","indirect migration background","","","",""
"Min 1x per week","2007","Berlin","no migration background","","","",""
"Min 1x per week","2007","Berlin","direct migration background","","","",""
"Min 1x per week","2007","Berlin","indirect migration background","","","",""
"Min 1x per week","2007","Brandenburg","no migration background","","","",""
"Min 1x per week","2007","Brandenburg","direct migration background","","","",""
"Min 1x per week","2007","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2007","Saxony","no migration background","","","",""
"Min 1x per week","2007","Saxony","direct migration background","","","",""
"Min 1x per week","2007","Saxony","indirect migration background","","","",""
"Min 1x per week","2007","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","2007","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2007","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2007","Thuringia","no migration background","","","",""
"Min 1x per week","2007","Thuringia","direct migration background","","","",""
"Min 1x per week","2007","Thuringia","indirect migration background","","","",""
"Min 1x per month","2007","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","2007","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","2007","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","2007","Hamburg","no migration background","","","",""
"Min 1x per month","2007","Hamburg","direct migration background","","","",""
"Min 1x per month","2007","Hamburg","indirect migration background","","","",""
"Min 1x per month","2007","Lower Saxony","no migration background","","","",""
"Min 1x per month","2007","Lower Saxony","direct migration background","","","",""
"Min 1x per month","2007","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","2007","Bremen","no migration background","","","",""
"Min 1x per month","2007","Bremen","direct migration background","","","",""
"Min 1x per month","2007","Bremen","indirect migration background","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","no migration background","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","direct migration background","","","",""
"Min 1x per month","2007","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","2007","Hesse","no migration background","","","",""
"Min 1x per month","2007","Hesse","direct migration background","","","",""
"Min 1x per month","2007","Hesse","indirect migration background","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","2007","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","2007","Baden-Württemberg","no migration background","","","",""
"Min 1x per month","2007","Baden-Württemberg","direct migration background","","","",""
"Min 1x per month","2007","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","2007","Bavaria","no migration background","","","",""
"Min 1x per month","2007","Bavaria","direct migration background","","","",""
"Min 1x per month","2007","Bavaria","indirect migration background","","","",""
"Min 1x per month","2007","Berlin","no migration background","","","",""
"Min 1x per month","2007","Berlin","direct migration background","","","",""
"Min 1x per month","2007","Berlin","indirect migration background","","","",""
"Min 1x per month","2007","Brandenburg","no migration background","","","",""
"Min 1x per month","2007","Brandenburg","direct migration background","","","",""
"Min 1x per month","2007","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","2007","Saxony","no migration background","","","",""
"Min 1x per month","2007","Saxony","direct migration background","","","",""
"Min 1x per month","2007","Saxony","indirect migration background","","","",""
"Min 1x per month","2007","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","2007","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","2007","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2007","Thuringia","no migration background","","","",""
"Min 1x per month","2007","Thuringia","direct migration background","","","",""
"Min 1x per month","2007","Thuringia","indirect migration background","","","",""
"Rarely","2007","Schleswig-Holstein","no migration background","","","",""
"Rarely","2007","Schleswig-Holstein","direct migration background","","","",""
"Rarely","2007","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","2007","Hamburg","no migration background","","","",""
"Rarely","2007","Hamburg","direct migration background","","","",""
"Rarely","2007","Hamburg","indirect migration background","","","",""
"Rarely","2007","Lower Saxony","no migration background","","","",""
"Rarely","2007","Lower Saxony","direct migration background","","","",""
"Rarely","2007","Lower Saxony","indirect migration background","","","",""
"Rarely","2007","Bremen","no migration background","","","",""
"Rarely","2007","Bremen","direct migration background","","","",""
"Rarely","2007","Bremen","indirect migration background","","","",""
"Rarely","2007","North Rhine-Westphalia","no migration background","","","",""
"Rarely","2007","North Rhine-Westphalia","direct migration background","","","",""
"Rarely","2007","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","2007","Hesse","no migration background","","","",""
"Rarely","2007","Hesse","direct migration background","","","",""
"Rarely","2007","Hesse","indirect migration background","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","2007","Baden-Württemberg","no migration background","","","",""
"Rarely","2007","Baden-Württemberg","direct migration background","","","",""
"Rarely","2007","Baden-Württemberg","indirect migration background","","","",""
"Rarely","2007","Bavaria","no migration background","","","",""
"Rarely","2007","Bavaria","direct migration background","","","",""
"Rarely","2007","Bavaria","indirect migration background","","","",""
"Rarely","2007","Berlin","no migration background","","","",""
"Rarely","2007","Berlin","direct migration background","","","",""
"Rarely","2007","Berlin","indirect migration background","","","",""
"Rarely","2007","Brandenburg","no migration background","","","",""
"Rarely","2007","Brandenburg","direct migration background","","","",""
"Rarely","2007","Brandenburg","indirect migration background","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2007","Saxony","no migration background","","","",""
"Rarely","2007","Saxony","direct migration background","","","",""
"Rarely","2007","Saxony","indirect migration background","","","",""
"Rarely","2007","Saxony-Anhalt","no migration background","","","",""
"Rarely","2007","Saxony-Anhalt","direct migration background","","","",""
"Rarely","2007","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","2007","Thuringia","no migration background","","","",""
"Rarely","2007","Thuringia","direct migration background","","","",""
"Rarely","2007","Thuringia","indirect migration background","","","",""
"Never","2007","Schleswig-Holstein","no migration background","","","",""
"Never","2007","Schleswig-Holstein","direct migration background","","","",""
"Never","2007","Schleswig-Holstein","indirect migration background","","","",""
"Never","2007","Hamburg","no migration background","","","",""
"Never","2007","Hamburg","direct migration background","","","",""
"Never","2007","Hamburg","indirect migration background","","","",""
"Never","2007","Lower Saxony","no migration background","","","",""
"Never","2007","Lower Saxony","direct migration background","","","",""
"Never","2007","Lower Saxony","indirect migration background","","","",""
"Never","2007","Bremen","no migration background","","","",""
"Never","2007","Bremen","direct migration background","","","",""
"Never","2007","Bremen","indirect migration background","","","",""
"Never","2007","North Rhine-Westphalia","no migration background","","","",""
"Never","2007","North Rhine-Westphalia","direct migration background","","","",""
"Never","2007","North Rhine-Westphalia","indirect migration background","","","",""
"Never","2007","Hesse","no migration background","","","",""
"Never","2007","Hesse","direct migration background","","","",""
"Never","2007","Hesse","indirect migration background","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Never","2007","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","2007","Baden-Württemberg","no migration background","","","",""
"Never","2007","Baden-Württemberg","direct migration background","","","",""
"Never","2007","Baden-Württemberg","indirect migration background","","","",""
"Never","2007","Bavaria","no migration background","","","",""
"Never","2007","Bavaria","direct migration background","","","",""
"Never","2007","Bavaria","indirect migration background","","","",""
"Never","2007","Berlin","no migration background","","","",""
"Never","2007","Berlin","direct migration background","","","",""
"Never","2007","Berlin","indirect migration background","","","",""
"Never","2007","Brandenburg","no migration background","","","",""
"Never","2007","Brandenburg","direct migration background","","","",""
"Never","2007","Brandenburg","indirect migration background","","","",""
"Never","2007","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","2007","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","2007","Saxony","no migration background","","","",""
"Never","2007","Saxony","direct migration background","","","",""
"Never","2007","Saxony","indirect migration background","","","",""
"Never","2007","Saxony-Anhalt","no migration background","","","",""
"Never","2007","Saxony-Anhalt","direct migration background","","","",""
"Never","2007","Saxony-Anhalt","indirect migration background","","","",""
"Never","2007","Thuringia","no migration background","","","",""
"Never","2007","Thuringia","direct migration background","","","",""
"Never","2007","Thuringia","indirect migration background","","","",""
"Daily","2008","Schleswig-Holstein","no migration background","1","","",""
"Daily","2008","Schleswig-Holstein","direct migration background","","","",""
"Daily","2008","Schleswig-Holstein","indirect migration background","","","",""
"Daily","2008","Hamburg","no migration background","1","","",""
"Daily","2008","Hamburg","direct migration background","","","",""
"Daily","2008","Hamburg","indirect migration background","","","",""
"Daily","2008","Lower Saxony","no migration background","2","","",""
"Daily","2008","Lower Saxony","direct migration background","1","","",""
"Daily","2008","Lower Saxony","indirect migration background","1","","",""
"Daily","2008","Bremen","no migration background","1","","",""
"Daily","2008","Bremen","direct migration background","","","",""
"Daily","2008","Bremen","indirect migration background","","","",""
"Daily","2008","North Rhine-Westphalia","no migration background","5","","",""
"Daily","2008","North Rhine-Westphalia","direct migration background","","","",""
"Daily","2008","North Rhine-Westphalia","indirect migration background","3","","",""
"Daily","2008","Hesse","no migration background","1","","",""
"Daily","2008","Hesse","direct migration background","","","",""
"Daily","2008","Hesse","indirect migration background","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","no migration background","3","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","2008","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","2008","Baden-Württemberg","no migration background","1","","",""
"Daily","2008","Baden-Württemberg","direct migration background","","","",""
"Daily","2008","Baden-Württemberg","indirect migration background","1","","",""
"Daily","2008","Bavaria","no migration background","4","","",""
"Daily","2008","Bavaria","direct migration background","","","",""
"Daily","2008","Bavaria","indirect migration background","","","",""
"Daily","2008","Berlin","no migration background","","","",""
"Daily","2008","Berlin","direct migration background","","","",""
"Daily","2008","Berlin","indirect migration background","","","",""
"Daily","2008","Brandenburg","no migration background","3","","",""
"Daily","2008","Brandenburg","direct migration background","","","",""
"Daily","2008","Brandenburg","indirect migration background","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","2008","Saxony","no migration background","","","",""
"Daily","2008","Saxony","direct migration background","","","",""
"Daily","2008","Saxony","indirect migration background","","","",""
"Daily","2008","Saxony-Anhalt","no migration background","2","","",""
"Daily","2008","Saxony-Anhalt","direct migration background","","","",""
"Daily","2008","Saxony-Anhalt","indirect migration background","1","","",""
"Daily","2008","Thuringia","no migration background","","","",""
"Daily","2008","Thuringia","direct migration background","","","",""
"Daily","2008","Thuringia","indirect migration background","1","","",""
"Min 1x per week","2008","Schleswig-Holstein","no migration background","23","","",""
"Min 1x per week","2008","Schleswig-Holstein","direct migration background","4","","",""
"Min 1x per week","2008","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","2008","Hamburg","no migration background","7","","",""
"Min 1x per week","2008","Hamburg","direct migration background","2","","",""
"Min 1x per week","2008","Hamburg","indirect migration background","1","","",""
"Min 1x per week","2008","Lower Saxony","no migration background","80","0.0443733572453457","0.0341218550100646","0.0546248594806268"
"Min 1x per week","2008","Lower Saxony","direct migration background","6","","",""
"Min 1x per week","2008","Lower Saxony","indirect migration background","1","","",""
"Min 1x per week","2008","Bremen","no migration background","5","","",""
"Min 1x per week","2008","Bremen","direct migration background","1","","",""
"Min 1x per week","2008","Bremen","indirect migration background","","","",""
"Min 1x per week","2008","North Rhine-Westphalia","no migration background","160","0.0431079079103342","0.0360731787240436","0.0501426370966247"
"Min 1x per week","2008","North Rhine-Westphalia","direct migration background","20","","",""
"Min 1x per week","2008","North Rhine-Westphalia","indirect migration background","18","","",""
"Min 1x per week","2008","Hesse","no migration background","71","0.0793797559361032","0.0631517697769253","0.095607742095281"
"Min 1x per week","2008","Hesse","direct migration background","9","","",""
"Min 1x per week","2008","Hesse","indirect migration background","5","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","no migration background","46","0.0362971317392129","0.024138803075454","0.0484554604029717"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","direct migration background","4","","",""
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Min 1x per week","2008","Baden-Württemberg","no migration background","89","0.0537990278813886","0.0432161232997772","0.0643819324630001"
"Min 1x per week","2008","Baden-Württemberg","direct migration background","17","","",""
"Min 1x per week","2008","Baden-Württemberg","indirect migration background","10","","",""
"Min 1x per week","2008","Bavaria","no migration background","123","0.0552756745480793","0.0460068593525482","0.0645444897436104"
"Min 1x per week","2008","Bavaria","direct migration background","10","","",""
"Min 1x per week","2008","Bavaria","indirect migration background","11","","",""
"Min 1x per week","2008","Berlin","no migration background","15","","",""
"Min 1x per week","2008","Berlin","direct migration background","","","",""
"Min 1x per week","2008","Berlin","indirect migration background","","","",""
"Min 1x per week","2008","Brandenburg","no migration background","35","0.0362662532986463","0.0233113857774266","0.049221120819866"
"Min 1x per week","2008","Brandenburg","direct migration background","","","",""
"Min 1x per week","2008","Brandenburg","indirect migration background","","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","no migration background","12","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","2008","Saxony","no migration background","47","0.0430470338095312","0.0324039667112944","0.0536901009077681"
"Min 1x per week","2008","Saxony","direct migration background","1","","",""
"Min 1x per week","2008","Saxony","indirect migration background","1","","",""
"Min 1x per week","2008","Saxony-Anhalt","no migration background","31","0.0332146430234011","0.0207738301751945","0.0456554558716077"
"Min 1x per week","2008","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","2008","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","2008","Thuringia","no migration background","58","0.0696584501308817","0.0525747599078695","0.0867421403538939"
"Min 1x per week","2008","Thuringia","direct migration background","","","",""
"Min 1x per week","2008","Thuringia","indirect migration background","1","","",""
"Min 1x per month","2008","Schleswig-Holstein","no migration background","48","0.0822005174022689","0.0581009638069451","0.106300070997593"
"Min 1x per month","2008","Schleswig-Holstein","direct migration background","4","","",""
"Min 1x per month","2008","Schleswig-Holstein","indirect migration background","1","","",""
"Min 1x per month","2008","Hamburg","no migration background","22","","",""
"Min 1x per month","2008","Hamburg","direct migration background","","","",""
"Min 1x per month","2008","Hamburg","indirect migration background","5","","",""
"Min 1x per month","2008","Lower Saxony","no migration background","161","0.0999756383433012","0.085042315049151","0.114908961637451"
"Min 1x per month","2008","Lower Saxony","direct migration background","13","","",""
"Min 1x per month","2008","Lower Saxony","indirect migration background","6","","",""
"Min 1x per month","2008","Bremen","no migration background","16","","",""
"Min 1x per month","2008","Bremen","direct migration background","","","",""
"Min 1x per month","2008","Bremen","indirect migration background","2","","",""
"Min 1x per month","2008","North Rhine-Westphalia","no migration background","288","0.0837357427701431","0.0741416649140907","0.0933298206261955"
"Min 1x per month","2008","North Rhine-Westphalia","direct migration background","30","0.0574244077837758","0.0372526382198032","0.0775961773477485"
"Min 1x per month","2008","North Rhine-Westphalia","indirect migration background","26","","",""
"Min 1x per month","2008","Hesse","no migration background","87","0.0730158429273609","0.0573982464962788","0.088633439358443"
"Min 1x per month","2008","Hesse","direct migration background","6","","",""
"Min 1x per month","2008","Hesse","indirect migration background","5","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","no migration background","89","0.0968729083255894","0.0776445700565373","0.116101246594641"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","direct migration background","6","","",""
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Min 1x per month","2008","Baden-Württemberg","no migration background","175","0.115350933527363","0.100367131031004","0.130334736023722"
"Min 1x per month","2008","Baden-Württemberg","direct migration background","23","","",""
"Min 1x per month","2008","Baden-Württemberg","indirect migration background","23","","",""
"Min 1x per month","2008","Bavaria","no migration background","207","0.0770941934557831","0.0662750177866857","0.0879133691248806"
"Min 1x per month","2008","Bavaria","direct migration background","17","","",""
"Min 1x per month","2008","Bavaria","indirect migration background","22","","",""
"Min 1x per month","2008","Berlin","no migration background","40","0.0641463840931452","0.0452231566680505","0.0830696115182398"
"Min 1x per month","2008","Berlin","direct migration background","3","","",""
"Min 1x per month","2008","Berlin","indirect migration background","4","","",""
"Min 1x per month","2008","Brandenburg","no migration background","41","0.0555220930628799","0.0396537378311736","0.0713904482945862"
"Min 1x per month","2008","Brandenburg","direct migration background","1","","",""
"Min 1x per month","2008","Brandenburg","indirect migration background","","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","no migration background","36","0.0812308261607246","0.0569176965873886","0.105543955734061"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","2008","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Min 1x per month","2008","Saxony","no migration background","76","0.0536060635398044","0.0417948962459986","0.0654172308336102"
"Min 1x per month","2008","Saxony","direct migration background","2","","",""
"Min 1x per month","2008","Saxony","indirect migration background","1","","",""
"Min 1x per month","2008","Saxony-Anhalt","no migration background","54","0.0667160343761213","0.0493923228029015","0.0840397459493411"
"Min 1x per month","2008","Saxony-Anhalt","direct migration background","1","","",""
"Min 1x per month","2008","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","2008","Thuringia","no migration background","62","0.0807834468393592","0.0624963955288135","0.0990704981499049"
"Min 1x per month","2008","Thuringia","direct migration background","2","","",""
"Min 1x per month","2008","Thuringia","indirect migration background","","","",""
"Rarely","2008","Schleswig-Holstein","no migration background","147","0.331375201569285","0.290075295810287","0.372675107328283"
"Rarely","2008","Schleswig-Holstein","direct migration background","6","","",""
"Rarely","2008","Schleswig-Holstein","indirect migration background","3","","",""
"Rarely","2008","Hamburg","no migration background","72","0.317273312075426","0.259348789668529","0.375197834482323"
"Rarely","2008","Hamburg","direct migration background","3","","",""
"Rarely","2008","Hamburg","indirect migration background","","","",""
"Rarely","2008","Lower Saxony","no migration background","498","0.335145488004383","0.311645792194306","0.358645183814461"
"Rarely","2008","Lower Saxony","direct migration background","32","0.162547936901222","0.103306488776965","0.221789385025479"
"Rarely","2008","Lower Saxony","indirect migration background","16","","",""
"Rarely","2008","Bremen","no migration background","43","0.367537453891584","0.28267697941487","0.452397928368299"
"Rarely","2008","Bremen","direct migration background","4","","",""
"Rarely","2008","Bremen","indirect migration background","1","","",""
"Rarely","2008","North Rhine-Westphalia","no migration background","987","0.30744921556902","0.29146652340962","0.32343190772842"
"Rarely","2008","North Rhine-Westphalia","direct migration background","85","0.189133005120616","0.1551786009241","0.223087409317131"
"Rarely","2008","North Rhine-Westphalia","indirect migration background","70","0.27982623591372","0.219820643967828","0.339831827859611"
"Rarely","2008","Hesse","no migration background","363","0.310661526107743","0.282881702516576","0.338441349698909"
"Rarely","2008","Hesse","direct migration background","30","0.145206940467254","0.0940226628751051","0.196391218059403"
"Rarely","2008","Hesse","indirect migration background","21","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","no migration background","249","0.30060007766568","0.270792719677588","0.330407435653772"
"Rarely","2008","Rhineland-Palatinate,Saarland","direct migration background","30","0.205407901292029","0.13895948836696","0.271856314217097"
"Rarely","2008","Rhineland-Palatinate,Saarland","indirect migration background","14","","",""
"Rarely","2008","Baden-Württemberg","no migration background","579","0.302415196710627","0.280871199586136","0.323959193835118"
"Rarely","2008","Baden-Württemberg","direct migration background","93","0.25059545598078","0.209918391555369","0.291272520406191"
"Rarely","2008","Baden-Württemberg","indirect migration background","59","0.374885871851168","0.303162902570817","0.446608841131519"
"Rarely","2008","Bavaria","no migration background","742","0.303640629721686","0.284989664930965","0.322291594512406"
"Rarely","2008","Bavaria","direct migration background","73","0.241303633027237","0.19214299292224","0.290464273132234"
"Rarely","2008","Bavaria","indirect migration background","35","0.345334317667792","0.262639958178786","0.428028677156798"
"Rarely","2008","Berlin","no migration background","203","0.281605002162998","0.246866827884778","0.316343176441217"
"Rarely","2008","Berlin","direct migration background","8","","",""
"Rarely","2008","Berlin","indirect migration background","9","","",""
