"pli0089","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2004","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2004","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2004","35-65 y.","higher education","","","","","3"
"Min 1x per month","2004","16-34 y.","in school","","","","","3"
"Min 1x per month","2004","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2004","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2004","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2004","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2004","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2004","16-34 y.","higher education","","","","","3"
"Min 1x per week","2004","66 and older","higher education","","","","","2"
"Min 1x per week","2004","66 and older","higher vocational","","","","","2"
"Min 1x per week","2004","66 and older","middle vocational","","","","","2"
"Min 1x per week","2004","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2004","66 and older","in school","","","","","2"
"Min 1x per week","2004","66 and older","inadequately","","","","","2"
"Min 1x per week","2004","66 and older","general elemantary","","","","","2"
"Min 1x per week","2004","35-65 y.","in school","","","","","2"
"Min 1x per week","2004","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2004","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2004","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2004","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2004","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2004","35-65 y.","higher education","","","","","2"
"Min 1x per week","2004","16-34 y.","in school","","","","","2"
"Min 1x per week","2004","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2004","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2004","16-34 y.","higher education","","","","","2"
"Min 1x per week","2004","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2004","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2004","16-34 y.","middle vocational","","","","","2"
"Never","2004","66 and older","higher vocational","","","","","5"
"Never","2004","66 and older","middle vocational","","","","","5"
"Never","2004","66 and older","vocational + Abi","","","","","5"
"Never","2004","66 and older","higher education","","","","","5"
"Never","2004","35-65 y.","middle vocational","","","","","5"
"Never","2004","35-65 y.","vocational + Abi","","","","","5"
"Never","2004","66 and older","in school","","","","","5"
"Never","2004","66 and older","inadequately","","","","","5"
"Never","2004","66 and older","general elemantary","","","","","5"
"Never","2004","35-65 y.","in school","","","","","5"
"Never","2004","35-65 y.","inadequately","","","","","5"
"Never","2004","35-65 y.","general elemantary","","","","","5"
"Never","2004","35-65 y.","higher vocational","","","","","5"
"Never","2004","35-65 y.","higher education","","","","","5"
"Never","2004","16-34 y.","in school","","","","","5"
"Never","2004","16-34 y.","inadequately","","","","","5"
"Never","2004","16-34 y.","general elemantary","","","","","5"
"Never","2004","16-34 y.","middle vocational","","","","","5"
"Never","2004","16-34 y.","vocational + Abi","","","","","5"
"Never","2004","16-34 y.","higher vocational","","","","","5"
"Never","2004","16-34 y.","higher education","","","","","5"
"Rarely","2004","66 and older","in school","","","","","4"
"Rarely","2004","66 and older","vocational + Abi","","","","","4"
"Rarely","2004","66 and older","higher vocational","","","","","4"
"Rarely","2004","66 and older","inadequately","","","","","4"
"Rarely","2004","66 and older","general elemantary","","","","","4"
"Rarely","2004","66 and older","middle vocational","","","","","4"
"Rarely","2004","66 and older","higher education","","","","","4"
"Rarely","2004","35-65 y.","in school","","","","","4"
"Rarely","2004","35-65 y.","inadequately","","","","","4"
"Rarely","2004","35-65 y.","general elemantary","","","","","4"
"Rarely","2004","35-65 y.","middle vocational","","","","","4"
"Rarely","2004","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2004","35-65 y.","higher vocational","","","","","4"
"Rarely","2004","35-65 y.","higher education","","","","","4"
"Rarely","2004","16-34 y.","higher vocational","","","","","4"
"Rarely","2004","16-34 y.","higher education","","","","","4"
"Rarely","2004","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2004","16-34 y.","middle vocational","","","","","4"
"Rarely","2004","16-34 y.","general elemantary","","","","","4"
"Rarely","2004","16-34 y.","inadequately","","","","","4"
"Rarely","2004","16-34 y.","in school","","","","","4"
"Daily","2005","66 and older","in school","","","","","1"
"Daily","2005","66 and older","inadequately","","","","","1"
"Daily","2005","66 and older","general elemantary","","","","","1"
"Daily","2005","66 and older","middle vocational","","","","","1"
"Daily","2005","66 and older","vocational + Abi","","","","","1"
"Daily","2005","66 and older","higher vocational","","","","","1"
"Daily","2005","66 and older","higher education","","","","","1"
"Daily","2005","35-65 y.","in school","","","","","1"
"Daily","2005","35-65 y.","inadequately","","","","","1"
"Daily","2005","35-65 y.","vocational + Abi","","","","","1"
"Daily","2005","35-65 y.","higher vocational","","","","","1"
"Daily","2005","35-65 y.","higher education","","","","","1"
"Daily","2005","16-34 y.","vocational + Abi","","","","","1"
"Daily","2005","16-34 y.","higher vocational","","","","","1"
"Daily","2005","16-34 y.","higher education","","","","","1"
"Daily","2005","35-65 y.","general elemantary","","","","","1"
"Daily","2005","35-65 y.","middle vocational","","","","","1"
"Daily","2005","16-34 y.","in school","","","","","1"
"Daily","2005","16-34 y.","general elemantary","","","","","1"
"Daily","2005","16-34 y.","middle vocational","","","","","1"
"Daily","2005","16-34 y.","inadequately","","","","","1"
"Min 1x per month","2005","66 and older","in school","","","","","3"
"Min 1x per month","2005","66 and older","inadequately","","","","","3"
"Min 1x per month","2005","66 and older","general elemantary","","","","","3"
"Min 1x per month","2005","66 and older","middle vocational","","","","","3"
"Min 1x per month","2005","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2005","66 and older","higher vocational","","","","","3"
"Min 1x per month","2005","66 and older","higher education","","","","","3"
"Min 1x per month","2005","35-65 y.","in school","","","","","3"
"Min 1x per month","2005","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2005","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2005","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2005","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2005","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2005","35-65 y.","higher education","","","","","3"
"Min 1x per month","2005","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2005","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2005","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2005","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2005","16-34 y.","higher education","","","","","3"
"Min 1x per month","2005","16-34 y.","in school","","","","","3"
"Min 1x per month","2005","16-34 y.","inadequately","","","","","3"
"Min 1x per week","2005","66 and older","higher education","","","","","2"
"Min 1x per week","2005","66 and older","higher vocational","","","","","2"
"Min 1x per week","2005","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2005","66 and older","middle vocational","","","","","2"
"Min 1x per week","2005","66 and older","general elemantary","","","","","2"
"Min 1x per week","2005","66 and older","in school","","","","","2"
"Min 1x per week","2005","66 and older","inadequately","","","","","2"
"Min 1x per week","2005","35-65 y.","in school","","","","","2"
"Min 1x per week","2005","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2005","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2005","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2005","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2005","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2005","35-65 y.","higher education","","","","","2"
"Min 1x per week","2005","16-34 y.","in school","","","","","2"
"Min 1x per week","2005","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2005","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2005","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2005","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2005","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2005","16-34 y.","higher education","","","","","2"
"Never","2005","66 and older","in school","","","","","5"
"Never","2005","66 and older","inadequately","","","","","5"
"Never","2005","66 and older","general elemantary","","","","","5"
"Never","2005","66 and older","middle vocational","","","","","5"
"Never","2005","66 and older","vocational + Abi","","","","","5"
"Never","2005","66 and older","higher vocational","","","","","5"
"Never","2005","66 and older","higher education","","","","","5"
"Never","2005","35-65 y.","in school","","","","","5"
"Never","2005","35-65 y.","inadequately","","","","","5"
"Never","2005","35-65 y.","general elemantary","","","","","5"
"Never","2005","35-65 y.","middle vocational","","","","","5"
"Never","2005","35-65 y.","vocational + Abi","","","","","5"
"Never","2005","35-65 y.","higher vocational","","","","","5"
"Never","2005","35-65 y.","higher education","","","","","5"
"Never","2005","16-34 y.","in school","","","","","5"
"Never","2005","16-34 y.","inadequately","","","","","5"
"Never","2005","16-34 y.","general elemantary","","","","","5"
"Never","2005","16-34 y.","middle vocational","","","","","5"
"Never","2005","16-34 y.","vocational + Abi","","","","","5"
"Never","2005","16-34 y.","higher vocational","","","","","5"
"Never","2005","16-34 y.","higher education","","","","","5"
"Rarely","2005","66 and older","middle vocational","","","","","4"
"Rarely","2005","66 and older","vocational + Abi","","","","","4"
"Rarely","2005","66 and older","higher vocational","","","","","4"
"Rarely","2005","66 and older","in school","","","","","4"
"Rarely","2005","66 and older","inadequately","","","","","4"
"Rarely","2005","66 and older","general elemantary","","","","","4"
"Rarely","2005","66 and older","higher education","","","","","4"
"Rarely","2005","35-65 y.","in school","","","","","4"
"Rarely","2005","35-65 y.","inadequately","","","","","4"
"Rarely","2005","35-65 y.","general elemantary","","","","","4"
"Rarely","2005","35-65 y.","middle vocational","","","","","4"
"Rarely","2005","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2005","35-65 y.","higher vocational","","","","","4"
"Rarely","2005","35-65 y.","higher education","","","","","4"
"Rarely","2005","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2005","16-34 y.","higher vocational","","","","","4"
"Rarely","2005","16-34 y.","higher education","","","","","4"
"Rarely","2005","16-34 y.","general elemantary","","","","","4"
"Rarely","2005","16-34 y.","middle vocational","","","","","4"
"Rarely","2005","16-34 y.","inadequately","","","","","4"
"Rarely","2005","16-34 y.","in school","","","","","4"
"Daily","2006","66 and older","in school","","","","","1"
"Daily","2006","66 and older","inadequately","","","","","1"
"Daily","2006","66 and older","general elemantary","","","","","1"
"Daily","2006","66 and older","middle vocational","","","","","1"
"Daily","2006","66 and older","vocational + Abi","","","","","1"
"Daily","2006","66 and older","higher vocational","","","","","1"
"Daily","2006","66 and older","higher education","","","","","1"
"Daily","2006","35-65 y.","in school","","","","","1"
"Daily","2006","35-65 y.","inadequately","","","","","1"
"Daily","2006","35-65 y.","vocational + Abi","","","","","1"
"Daily","2006","35-65 y.","higher vocational","","","","","1"
"Daily","2006","35-65 y.","higher education","","","","","1"
"Daily","2006","16-34 y.","higher vocational","","","","","1"
"Daily","2006","16-34 y.","higher education","","","","","1"
"Daily","2006","35-65 y.","general elemantary","","","","","1"
"Daily","2006","35-65 y.","middle vocational","","","","","1"
"Daily","2006","16-34 y.","vocational + Abi","","","","","1"
"Daily","2006","16-34 y.","middle vocational","","","","","1"
"Daily","2006","16-34 y.","general elemantary","","","","","1"
"Daily","2006","16-34 y.","inadequately","","","","","1"
"Daily","2006","16-34 y.","in school","","","","","1"
"Min 1x per month","2006","66 and older","higher vocational","","","","","3"
"Min 1x per month","2006","66 and older","higher education","","","","","3"
"Min 1x per month","2006","35-65 y.","in school","","","","","3"
"Min 1x per month","2006","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2006","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2006","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2006","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2006","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2006","35-65 y.","higher education","","","","","3"
"Min 1x per month","2006","66 and older","in school","","","","","3"
"Min 1x per month","2006","66 and older","inadequately","","","","","3"
"Min 1x per month","2006","66 and older","general elemantary","","","","","3"
"Min 1x per month","2006","66 and older","middle vocational","","","","","3"
"Min 1x per month","2006","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2006","16-34 y.","in school","","","","","3"
"Min 1x per month","2006","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2006","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2006","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2006","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2006","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2006","16-34 y.","higher education","","","","","3"
"Min 1x per week","2006","66 and older","higher education","","","","","2"
"Min 1x per week","2006","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2006","66 and older","higher vocational","","","","","2"
"Min 1x per week","2006","35-65 y.","in school","","","","","2"
"Min 1x per week","2006","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2006","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2006","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2006","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2006","66 and older","in school","","","","","2"
"Min 1x per week","2006","66 and older","inadequately","","","","","2"
"Min 1x per week","2006","66 and older","general elemantary","","","","","2"
"Min 1x per week","2006","66 and older","middle vocational","","","","","2"
"Min 1x per week","2006","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2006","35-65 y.","higher education","","","","","2"
"Min 1x per week","2006","16-34 y.","in school","","","","","2"
"Min 1x per week","2006","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2006","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2006","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","2006","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2006","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2006","16-34 y.","higher education","","","","","2"
"Never","2006","35-65 y.","middle vocational","","","","","5"
"Never","2006","35-65 y.","vocational + Abi","","","","","5"
"Never","2006","35-65 y.","higher vocational","","","","","5"
"Never","2006","66 and older","higher education","","","","","5"
"Never","2006","35-65 y.","in school","","","","","5"
"Never","2006","35-65 y.","inadequately","","","","","5"
"Never","2006","35-65 y.","general elemantary","","","","","5"
"Never","2006","35-65 y.","higher education","","","","","5"
"Never","2006","66 and older","in school","","","","","5"
"Never","2006","66 and older","inadequately","","","","","5"
"Never","2006","66 and older","general elemantary","","","","","5"
"Never","2006","66 and older","middle vocational","","","","","5"
"Never","2006","66 and older","vocational + Abi","","","","","5"
"Never","2006","66 and older","higher vocational","","","","","5"
"Never","2006","16-34 y.","middle vocational","","","","","5"
"Never","2006","16-34 y.","vocational + Abi","","","","","5"
"Never","2006","16-34 y.","higher vocational","","","","","5"
"Never","2006","16-34 y.","higher education","","","","","5"
"Never","2006","16-34 y.","in school","","","","","5"
"Never","2006","16-34 y.","inadequately","","","","","5"
"Never","2006","16-34 y.","general elemantary","","","","","5"
"Rarely","2006","66 and older","in school","","","","","4"
"Rarely","2006","66 and older","inadequately","","","","","4"
"Rarely","2006","66 and older","general elemantary","","","","","4"
"Rarely","2006","66 and older","middle vocational","","","","","4"
"Rarely","2006","66 and older","vocational + Abi","","","","","4"
"Rarely","2006","66 and older","higher vocational","","","","","4"
"Rarely","2006","66 and older","higher education","","","","","4"
"Rarely","2006","35-65 y.","in school","","","","","4"
"Rarely","2006","35-65 y.","inadequately","","","","","4"
"Rarely","2006","35-65 y.","general elemantary","","","","","4"
"Rarely","2006","35-65 y.","middle vocational","","","","","4"
"Rarely","2006","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2006","35-65 y.","higher vocational","","","","","4"
"Rarely","2006","35-65 y.","higher education","","","","","4"
"Rarely","2006","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2006","16-34 y.","higher vocational","","","","","4"
"Rarely","2006","16-34 y.","higher education","","","","","4"
"Rarely","2006","16-34 y.","in school","","","","","4"
"Rarely","2006","16-34 y.","middle vocational","","","","","4"
"Rarely","2006","16-34 y.","inadequately","","","","","4"
"Rarely","2006","16-34 y.","general elemantary","","","","","4"
"Daily","2007","66 and older","in school","","","","","1"
"Daily","2007","66 and older","inadequately","","","","","1"
"Daily","2007","66 and older","general elemantary","","","","","1"
"Daily","2007","66 and older","middle vocational","","","","","1"
"Daily","2007","66 and older","vocational + Abi","","","","","1"
"Daily","2007","66 and older","higher vocational","","","","","1"
"Daily","2007","66 and older","higher education","","","","","1"
"Daily","2007","35-65 y.","in school","","","","","1"
"Daily","2007","35-65 y.","inadequately","","","","","1"
"Daily","2007","35-65 y.","middle vocational","","","","","1"
"Daily","2007","35-65 y.","vocational + Abi","","","","","1"
"Daily","2007","35-65 y.","higher vocational","","","","","1"
"Daily","2007","35-65 y.","higher education","","","","","1"
"Daily","2007","16-34 y.","higher vocational","","","","","1"
"Daily","2007","16-34 y.","higher education","","","","","1"
"Daily","2007","16-34 y.","middle vocational","","","","","1"
"Daily","2007","16-34 y.","vocational + Abi","","","","","1"
"Daily","2007","35-65 y.","general elemantary","","","","","1"
"Daily","2007","16-34 y.","inadequately","","","","","1"
"Daily","2007","16-34 y.","in school","","","","","1"
"Daily","2007","16-34 y.","general elemantary","","","","","1"
"Min 1x per month","2007","66 and older","higher vocational","","","","","3"
"Min 1x per month","2007","66 and older","higher education","","","","","3"
"Min 1x per month","2007","35-65 y.","in school","","","","","3"
"Min 1x per month","2007","35-65 y.","inadequately","","","","","3"
"Min 1x per month","2007","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","2007","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","2007","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","2007","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","2007","35-65 y.","higher education","","","","","3"
"Min 1x per month","2007","66 and older","in school","","","","","3"
"Min 1x per month","2007","66 and older","inadequately","","","","","3"
"Min 1x per month","2007","66 and older","general elemantary","","","","","3"
"Min 1x per month","2007","66 and older","middle vocational","","","","","3"
"Min 1x per month","2007","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","2007","16-34 y.","in school","","","","","3"
"Min 1x per month","2007","16-34 y.","inadequately","","","","","3"
"Min 1x per month","2007","16-34 y.","general elemantary","","","","","3"
"Min 1x per month","2007","16-34 y.","middle vocational","","","","","3"
"Min 1x per month","2007","16-34 y.","vocational + Abi","","","","","3"
"Min 1x per month","2007","16-34 y.","higher vocational","","","","","3"
"Min 1x per month","2007","16-34 y.","higher education","","","","","3"
"Min 1x per week","2007","66 and older","middle vocational","","","","","2"
"Min 1x per week","2007","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","2007","66 and older","higher education","","","","","2"
"Min 1x per week","2007","66 and older","higher vocational","","","","","2"
"Min 1x per week","2007","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","2007","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","2007","66 and older","in school","","","","","2"
"Min 1x per week","2007","66 and older","inadequately","","","","","2"
"Min 1x per week","2007","66 and older","general elemantary","","","","","2"
"Min 1x per week","2007","35-65 y.","in school","","","","","2"
"Min 1x per week","2007","35-65 y.","inadequately","","","","","2"
"Min 1x per week","2007","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","2007","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","2007","35-65 y.","higher education","","","","","2"
"Min 1x per week","2007","16-34 y.","in school","","","","","2"
"Min 1x per week","2007","16-34 y.","inadequately","","","","","2"
"Min 1x per week","2007","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","2007","16-34 y.","higher education","","","","","2"
"Min 1x per week","2007","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","2007","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","2007","16-34 y.","middle vocational","","","","","2"
"Never","2007","35-65 y.","in school","","","","","5"
"Never","2007","35-65 y.","inadequately","","","","","5"
"Never","2007","35-65 y.","general elemantary","","","","","5"
"Never","2007","35-65 y.","middle vocational","","","","","5"
"Never","2007","35-65 y.","vocational + Abi","","","","","5"
"Never","2007","35-65 y.","higher vocational","","","","","5"
"Never","2007","66 and older","higher education","","","","","5"
"Never","2007","35-65 y.","higher education","","","","","5"
"Never","2007","66 and older","in school","","","","","5"
"Never","2007","66 and older","inadequately","","","","","5"
"Never","2007","66 and older","general elemantary","","","","","5"
"Never","2007","66 and older","middle vocational","","","","","5"
"Never","2007","66 and older","vocational + Abi","","","","","5"
"Never","2007","66 and older","higher vocational","","","","","5"
"Never","2007","16-34 y.","in school","","","","","5"
"Never","2007","16-34 y.","inadequately","","","","","5"
"Never","2007","16-34 y.","general elemantary","","","","","5"
"Never","2007","16-34 y.","middle vocational","","","","","5"
"Never","2007","16-34 y.","vocational + Abi","","","","","5"
"Never","2007","16-34 y.","higher vocational","","","","","5"
"Never","2007","16-34 y.","higher education","","","","","5"
"Rarely","2007","66 and older","in school","","","","","4"
"Rarely","2007","66 and older","inadequately","","","","","4"
"Rarely","2007","66 and older","general elemantary","","","","","4"
"Rarely","2007","66 and older","middle vocational","","","","","4"
"Rarely","2007","66 and older","vocational + Abi","","","","","4"
"Rarely","2007","66 and older","higher vocational","","","","","4"
"Rarely","2007","66 and older","higher education","","","","","4"
"Rarely","2007","35-65 y.","in school","","","","","4"
"Rarely","2007","35-65 y.","inadequately","","","","","4"
"Rarely","2007","35-65 y.","general elemantary","","","","","4"
"Rarely","2007","35-65 y.","middle vocational","","","","","4"
"Rarely","2007","35-65 y.","vocational + Abi","","","","","4"
"Rarely","2007","35-65 y.","higher vocational","","","","","4"
"Rarely","2007","35-65 y.","higher education","","","","","4"
"Rarely","2007","16-34 y.","vocational + Abi","","","","","4"
"Rarely","2007","16-34 y.","middle vocational","","","","","4"
"Rarely","2007","16-34 y.","higher vocational","","","","","4"
"Rarely","2007","16-34 y.","higher education","","","","","4"
"Rarely","2007","16-34 y.","in school","","","","","4"
"Rarely","2007","16-34 y.","general elemantary","","","","","4"
"Rarely","2007","16-34 y.","inadequately","","","","","4"
"Daily","2008","66 and older","in school","","","","","1"
"Daily","2008","66 and older","inadequately","","","","","1"
"Daily","2008","66 and older","general elemantary","","","","","1"
"Daily","2008","66 and older","middle vocational","","","","","1"
"Daily","2008","66 and older","vocational + Abi","","","","","1"
"Daily","2008","66 and older","higher vocational","1","","","","1"
"Daily","2008","66 and older","higher education","3","","","","1"
"Daily","2008","35-65 y.","vocational + Abi","","","","","1"
"Daily","2008","35-65 y.","higher vocational","","","","","1"
"Daily","2008","35-65 y.","higher education","4","","","","1"
"Daily","2008","35-65 y.","in school","","","","","1"
"Daily","2008","35-65 y.","inadequately","","","","","1"
"Daily","2008","35-65 y.","general elemantary","","","","","1"
"Daily","2008","35-65 y.","middle vocational","4","","","","1"
"Daily","2008","16-34 y.","higher vocational","2","","","","1"
"Daily","2008","16-34 y.","higher education","","","","","1"
"Daily","2008","16-34 y.","in school","5","","","","1"
"Daily","2008","16-34 y.","vocational + Abi","1","","","","1"
"Daily","2008","16-34 y.","middle vocational","6","","","","1"
"Daily","2008","16-34 y.","general elemantary","3","","","","1"
"Daily","2008","16-34 y.","inadequately","","","","","1"
"Min 1x per month","2008","35-65 y.","in school","","","","","3"
"Min 1x per month","2008","35-65 y.","inadequately","7","","","","3"
"Min 1x per month","2008","35-65 y.","general elemantary","26","","","","3"
"Min 1x per month","2008","35-65 y.","middle vocational","472","0.087194087289176","0.0797402299764393","0.0946479446019126","3"
"Min 1x per month","2008","35-65 y.","vocational + Abi","55","0.0912865657120179","0.0684305733499553","0.114142558074081","3"
"Min 1x per month","2008","35-65 y.","higher vocational","100","0.111008767736509","0.0912903000576748","0.130727235415343","3"
"Min 1x per month","2008","35-65 y.","higher education","263","0.0852118888306931","0.0748501131572862","0.0955736645040999","3"
"Min 1x per month","2008","66 and older","in school","","","","","3"
"Min 1x per month","2008","66 and older","inadequately","","","","","3"
"Min 1x per month","2008","66 and older","general elemantary","13","","","","3"
"Min 1x per month","2008","66 and older","middle vocational","97","0.0481529574015972","0.0392950378879945","0.0570108769151998","3"
"Min 1x per month","2008","66 and older","vocational + Abi","3","","","","3"
"Min 1x per month","2008","66 and older","higher vocational","10","","","","3"
"Min 1x per month","2008","66 and older","higher education","52","0.0551764431027941","0.0400479291111588","0.0703049570944295","3"
"Min 1x per month","2008","16-34 y.","in school","78","0.207263058599011","0.164736437544555","0.249789679653467","3"
"Min 1x per month","2008","16-34 y.","inadequately","3","","","","3"
"Min 1x per month","2008","16-34 y.","general elemantary","63","0.117667901857353","0.0922022042796589","0.143133599435047","3"
"Min 1x per month","2008","16-34 y.","middle vocational","213","0.125789630680687","0.111201547424068","0.140377713937307","3"
"Min 1x per month","2008","16-34 y.","vocational + Abi","37","0.0890781182783988","0.0602855601040627","0.117870676452735","3"
"Min 1x per month","2008","16-34 y.","higher vocational","14","","","","3"
"Min 1x per month","2008","16-34 y.","higher education","58","0.102848622845143","0.076963373100589","0.128733872589698","3"
"Min 1x per week","2008","35-65 y.","vocational + Abi","22","","","","2"
"Min 1x per week","2008","35-65 y.","higher vocational","48","0.0471611581752381","0.0338551513956924","0.0604671649547839","2"
"Min 1x per week","2008","66 and older","middle vocational","62","0.0366137781756479","0.0288430958806079","0.044384460470688","2"
"Min 1x per week","2008","66 and older","vocational + Abi","2","","","","2"
"Min 1x per week","2008","66 and older","higher vocational","3","","","","2"
"Min 1x per week","2008","66 and older","higher education","15","","","","2"
"Min 1x per week","2008","35-65 y.","in school","","","","","2"
"Min 1x per week","2008","35-65 y.","inadequately","3","","","","2"
"Min 1x per week","2008","35-65 y.","general elemantary","23","","","","2"
"Min 1x per week","2008","35-65 y.","middle vocational","277","0.0476659295005215","0.0420367249678561","0.0532951340331869","2"
"Min 1x per week","2008","35-65 y.","higher education","93","0.0332733894522375","0.0266172227197359","0.0399295561847391","2"
"Min 1x per week","2008","66 and older","in school","","","","","2"
"Min 1x per week","2008","66 and older","inadequately","","","","","2"
"Min 1x per week","2008","66 and older","general elemantary","6","","","","2"
"Min 1x per week","2008","16-34 y.","in school","53","0.169672529617966","0.130293424013219","0.209051635222712","2"
"Min 1x per week","2008","16-34 y.","inadequately","3","","","","2"
"Min 1x per week","2008","16-34 y.","general elemantary","59","0.100923542368153","0.0771165195146272","0.124730565221678","2"
"Min 1x per week","2008","16-34 y.","middle vocational","168","0.0858207019013348","0.0734987486233301","0.0981426551793396","2"
"Min 1x per week","2008","16-34 y.","vocational + Abi","26","","","","2"
"Min 1x per week","2008","16-34 y.","higher vocational","5","","","","2"
"Min 1x per week","2008","16-34 y.","higher education","21","","","","2"
"Never","2008","35-65 y.","in school","","","","","5"
"Never","2008","35-65 y.","inadequately","79","0.796569856163851","0.715621902324814","0.877517810002888","5"
"Never","2008","35-65 y.","general elemantary","501","0.719857085294706","0.685929455379881","0.753784715209532","5"
"Never","2008","35-65 y.","middle vocational","3031","0.549521243657436","0.536375724711958","0.562666762602914","5"
"Never","2008","35-65 y.","vocational + Abi","311","0.48718582807329","0.44752054974216","0.52685110640442","5"
"Never","2008","66 and older","higher vocational","220","0.67954708481892","0.62809577444508","0.730998395192761","5"
"Never","2008","66 and older","higher education","587","0.704784761116789","0.674561473575023","0.735008048658556","5"
"Never","2008","35-65 y.","higher vocational","475","0.480973104974123","0.449611295604757","0.51233491434349","5"
"Never","2008","35-65 y.","higher education","1396","0.503779996839764","0.485224122315216","0.522335871364312","5"
"Never","2008","66 and older","in school","","","","","5"
"Never","2008","66 and older","inadequately","42","0.986219963076735","0.951376128077625","1.02106379807585","5"
"Never","2008","66 and older","general elemantary","655","0.891412365643957","0.868935347459018","0.913889383828897","5"
"Never","2008","66 and older","middle vocational","1669","0.743135513235643","0.725058665292391","0.761212361178896","5"
"Never","2008","66 and older","vocational + Abi","84","0.78851868067172","0.711857263944786","0.865180097398654","5"
